row-number,field,issue-type,value
62,NetDwellingsRangeTo,default,6
63,NetDwellingsRangeFrom,default,345
63,NetDwellingsRangeTo,default,345
64,PlanningHistory,uri,Site allocation in Camden Site Allocations Plan 2013 https://www.camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/site-allocations-development-plan/
64,NetDwellingsRangeFrom,default,94
64,NetDwellingsRangeTo,default,94
65,NetDwellingsRangeFrom,default,136
65,NetDwellingsRangeTo,default,136
66,NetDwellingsRangeFrom,default,15
66,NetDwellingsRangeTo,default,15
67,NetDwellingsRangeFrom,default,26
67,NetDwellingsRangeTo,default,26
68,NetDwellingsRangeFrom,default,6
68,NetDwellingsRangeTo,default,6
69,NetDwellingsRangeFrom,default,6
69,NetDwellingsRangeTo,default,6
70,NetDwellingsRangeFrom,default,8
70,NetDwellingsRangeTo,default,8
71,NetDwellingsRangeFrom,default,10
71,NetDwellingsRangeTo,default,10
72,NetDwellingsRangeFrom,default,8
72,NetDwellingsRangeTo,default,8
73,PlanningHistory,uri,Site allocation in Camden Site Allocations Plan 2013 https://www.camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/site-allocations-development-plan/
73,NetDwellingsRangeFrom,default,60
73,NetDwellingsRangeTo,default,60
74,NetDwellingsRangeFrom,default,12
74,NetDwellingsRangeTo,default,12
75,NetDwellingsRangeFrom,default,9
75,NetDwellingsRangeTo,default,9
76,PlanningHistory,uri,Site allocation in Camden Site Allocations Plan 2013 https://www.camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/site-allocations-development-plan/
76,NetDwellingsRangeFrom,default,58
76,NetDwellingsRangeTo,default,58
77,NetDwellingsRangeFrom,default,9
77,NetDwellingsRangeTo,default,9
78,NetDwellingsRangeFrom,default,16
78,NetDwellingsRangeTo,default,16
79,NetDwellingsRangeFrom,default,14
79,NetDwellingsRangeTo,default,14
80,NetDwellingsRangeFrom,default,8
80,NetDwellingsRangeTo,default,8
81,NetDwellingsRangeFrom,default,106
81,NetDwellingsRangeTo,default,106
82,NetDwellingsRangeFrom,default,53
82,NetDwellingsRangeTo,default,53
83,NetDwellingsRangeFrom,default,6
83,NetDwellingsRangeTo,default,6
84,NetDwellingsRangeFrom,default,12
84,NetDwellingsRangeTo,default,12
85,NetDwellingsRangeFrom,default,121
85,NetDwellingsRangeTo,default,121
86,NetDwellingsRangeFrom,default,42
86,NetDwellingsRangeTo,default,42
87,NetDwellingsRangeFrom,default,6
87,NetDwellingsRangeTo,default,6
88,NetDwellingsRangeFrom,default,5
88,NetDwellingsRangeTo,default,5
89,NetDwellingsRangeFrom,default,19
89,NetDwellingsRangeTo,default,19
90,NetDwellingsRangeFrom,default,184
90,NetDwellingsRangeTo,default,184
91,NetDwellingsRangeFrom,default,29
91,NetDwellingsRangeTo,default,29
92,NetDwellingsRangeFrom,default,5
92,NetDwellingsRangeTo,default,5
93,PlanningHistory,uri,Fitzrovia Area Action Plan http://camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/fitzrovia-aap.en
93,NetDwellingsRangeFrom,default,20
93,NetDwellingsRangeTo,default,20
94,NetDwellingsRangeFrom,default,15
94,NetDwellingsRangeTo,default,15
95,NetDwellingsRangeFrom,default,36
95,NetDwellingsRangeTo,default,36
96,NetDwellingsRangeFrom,default,93
96,NetDwellingsRangeTo,default,93
97,PlanningHistory,uri,Site allocation in Camden Site Allocations Plan 2013 https://www.camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/site-allocations-development-plan/
97,NetDwellingsRangeFrom,default,35
97,NetDwellingsRangeTo,default,35
