row-number,field,issue-type,value
47,OrganisationURI,opendatacommunities-uri,
47,NetDwellingsRangeFrom,default,5
47,NetDwellingsRangeTo,default,5
47,OrganisationURI,default,http://opendatacommunities.org/id/district-council/shepway
47,LastUpdatedDate,default,2018-05-22
48,OrganisationURI,opendatacommunities-uri,
48,NetDwellingsRangeFrom,default,30
48,NetDwellingsRangeTo,default,30
48,OrganisationURI,default,http://opendatacommunities.org/id/district-council/shepway
48,LastUpdatedDate,default,2018-05-22
