row-number,field,issue-type,value
36,PlanningHistory,uri,Site allocation in Camden Site Allocations Plan 2013 https://www.camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/site-allocations-development-plan/
36,NetDwellingsRangeFrom,default,175
36,NetDwellingsRangeTo,default,175
37,NetDwellingsRangeFrom,default,6
37,NetDwellingsRangeTo,default,6
38,NetDwellingsRangeFrom,default,22
38,NetDwellingsRangeTo,default,22
39,PlanningHistory,uri,Site allocation in Camden Site Allocations Plan 2013 https://www.camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/site-allocations-development-plan/
39,NetDwellingsRangeFrom,default,58
39,NetDwellingsRangeTo,default,58
40,NetDwellingsRangeFrom,default,16
40,NetDwellingsRangeTo,default,16
41,NetDwellingsRangeFrom,default,5
41,NetDwellingsRangeTo,default,5
42,PlanningHistory,uri,Fitzrovia Area Action Plan http://camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/fitzrovia-aap.en
42,NetDwellingsRangeFrom,default,27
42,NetDwellingsRangeTo,default,27
43,NetDwellingsRangeFrom,default,5
43,NetDwellingsRangeTo,default,5
44,NetDwellingsRangeFrom,default,6
44,NetDwellingsRangeTo,default,6
45,PlanningHistory,uri,Site Allocation in Euston Area Plan http://www.eustonareaplan.info/
45,NetDwellingsRangeFrom,default,1000
45,NetDwellingsRangeTo,default,1000
46,NetDwellingsRangeFrom,default,6
46,NetDwellingsRangeTo,default,6
47,NetDwellingsRangeFrom,default,7
47,NetDwellingsRangeTo,default,7
48,NetDwellingsRangeFrom,default,7
48,NetDwellingsRangeTo,default,7
49,NetDwellingsRangeFrom,default,12
49,NetDwellingsRangeTo,default,12
50,NetDwellingsRangeFrom,default,9
50,NetDwellingsRangeTo,default,9
51,NetDwellingsRangeFrom,default,7
51,NetDwellingsRangeTo,default,7
52,NetDwellingsRangeFrom,default,8
52,NetDwellingsRangeTo,default,8
53,NetDwellingsRangeFrom,default,93
53,NetDwellingsRangeTo,default,93
54,NetDwellingsRangeFrom,default,106
54,NetDwellingsRangeTo,default,106
55,NetDwellingsRangeFrom,default,29
55,NetDwellingsRangeTo,default,29
56,NetDwellingsRangeFrom,default,8
56,NetDwellingsRangeTo,default,8
57,NetDwellingsRangeFrom,default,5
57,NetDwellingsRangeTo,default,5
58,NetDwellingsRangeFrom,default,8
58,NetDwellingsRangeTo,default,8
59,NetDwellingsRangeFrom,default,10
59,NetDwellingsRangeTo,default,10
60,NetDwellingsRangeFrom,default,9
60,NetDwellingsRangeTo,default,9
61,NetDwellingsRangeFrom,default,13
61,NetDwellingsRangeTo,default,13
62,NetDwellingsRangeFrom,default,6
62,NetDwellingsRangeTo,default,6
63,NetDwellingsRangeFrom,default,36
63,NetDwellingsRangeTo,default,36
64,NetDwellingsRangeFrom,default,6
64,NetDwellingsRangeTo,default,6
65,PlanningHistory,uri,Site allocation in Camden Site Allocations Plan 2013 https://www.camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/site-allocations-development-plan/
65,NetDwellingsRangeFrom,default,315
65,NetDwellingsRangeTo,default,315
66,NetDwellingsRangeFrom,default,12
66,NetDwellingsRangeTo,default,12
67,NetDwellingsRangeFrom,default,53
67,NetDwellingsRangeTo,default,53
68,PlanningHistory,uri,Site allocation in Camden Site Allocations Plan 2013 https://www.camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/site-allocations-development-plan/
68,NetDwellingsRangeFrom,default,26
68,NetDwellingsRangeTo,default,26
69,NetDwellingsRangeFrom,default,7
69,NetDwellingsRangeTo,default,7
70,NetDwellingsRangeFrom,default,6
70,NetDwellingsRangeTo,default,6
71,NetDwellingsRangeFrom,default,6
71,NetDwellingsRangeTo,default,6
72,NetDwellingsRangeFrom,default,22
72,NetDwellingsRangeTo,default,22
73,NetDwellingsRangeFrom,default,12
73,NetDwellingsRangeTo,default,12
74,NetDwellingsRangeFrom,default,345
74,NetDwellingsRangeTo,default,345
75,NetDwellingsRangeFrom,default,121
75,NetDwellingsRangeTo,default,121
76,NetDwellingsRangeFrom,default,8
76,NetDwellingsRangeTo,default,8
77,NetDwellingsRangeFrom,default,9
77,NetDwellingsRangeTo,default,9
78,NetDwellingsRangeFrom,default,6
78,NetDwellingsRangeTo,default,6
79,NetDwellingsRangeFrom,default,70
79,NetDwellingsRangeTo,default,70
80,NetDwellingsRangeFrom,default,5
80,NetDwellingsRangeTo,default,5
81,NetDwellingsRangeFrom,default,136
81,NetDwellingsRangeTo,default,136
82,NetDwellingsRangeFrom,default,7
82,NetDwellingsRangeTo,default,7
83,NetDwellingsRangeFrom,default,10
83,NetDwellingsRangeTo,default,10
84,NetDwellingsRangeFrom,default,9
84,NetDwellingsRangeTo,default,9
85,PlanningHistory,uri,Fitzrovia Area Action Plan http://camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/fitzrovia-aap.en
85,NetDwellingsRangeFrom,default,20
85,NetDwellingsRangeTo,default,20
86,PlanningHistory,uri,Site allocation in Camden Site Allocations Plan 2013 https://www.camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/site-allocations-development-plan/
86,NetDwellingsRangeFrom,default,30
86,NetDwellingsRangeTo,default,30
87,NetDwellingsRangeFrom,default,13
87,NetDwellingsRangeTo,default,13
88,NetDwellingsRangeFrom,default,5
88,NetDwellingsRangeTo,default,5
89,NetDwellingsRangeFrom,default,6
89,NetDwellingsRangeTo,default,6
90,NetDwellingsRangeFrom,default,5
90,NetDwellingsRangeTo,default,5
91,NetDwellingsRangeFrom,default,53
91,NetDwellingsRangeTo,default,53
92,NetDwellingsRangeFrom,default,11
92,NetDwellingsRangeTo,default,11
93,NetDwellingsRangeFrom,default,5
93,NetDwellingsRangeTo,default,5
94,NetDwellingsRangeFrom,default,573
94,NetDwellingsRangeTo,default,573
95,NetDwellingsRangeFrom,default,5
95,NetDwellingsRangeTo,default,5
96,NetDwellingsRangeFrom,default,27
96,NetDwellingsRangeTo,default,27
97,NetDwellingsRangeFrom,default,9
97,NetDwellingsRangeTo,default,9
