row-number,field,issue-type,value
19,NetDwellingsRangeFrom,default,6
19,NetDwellingsRangeTo,default,6
20,SiteplanURL,uri,Link to the map of Hasells Nursery Jackson Road BR28NS associated with Full planning permission 16/05353/FULL1
20,PlanningHistory,uri,Link to Full planning permission 16/05353/FULL1 for Hasells Nursery Jackson Road
20,NetDwellingsRangeFrom,default,9
20,NetDwellingsRangeTo,default,9
21,OrganisationURI,uri,BLR
21,SiteplanURL,uri,Link to the map of Ontario Centre Helegan Close associated with Outline Planning Permission 16/05900/OUT
21,PlanningHistory,uri,Link to Outline Planning Permission 16/05900/OUT for Ontario Centre 9 Helegan Close Orpington
21,NetDwellingsRangeFrom,default,14
21,NetDwellingsRangeTo,default,14
22,SiteplanURL,uri,Link to the map of 63-35 Chislehurst Road associated with Full planning application 16/01032/FULL1
22,PlanningHistory,uri,Link to Full planning permission 16/01032/FULL1 for 63 - 65 Chislehurst Road Chislehurst
22,NetDwellingsRangeFrom,default,5
22,NetDwellingsRangeTo,default,5
23,SiteplanURL,uri,Link to the map of 3 Beckenham Road associated with Full planning permission 16/04145/FULL1
23,PlanningHistory,uri,Link to Full planning permission 16/04145/FULL1 for 3 Beckenham Road Beckenham
23,NetDwellingsRangeFrom,default,8
23,NetDwellingsRangeTo,default,8
24,SiteplanURL,uri,Link to the map of Beechers Court High Street Beckenham associated with Full planning permission 17/01348/FULL1
24,PlanningHistory,uri,Link to Full planning permission 17/01348/FULL1 for Beechers Court High Street Beckenham
24,NetDwellingsRangeFrom,default,8
24,NetDwellingsRangeTo,default,8
25,SiteplanURL,uri,Link to the map of 28 Park Hill Road Shortlands associated with Outline planning application 16/00218/OUT
25,PlanningHistory,uri,Link to Outline Planning Permission 16/00218/OUT for 28 Park Hill Road Shortlands Bromley allowed on Appeal (re: 16/00381/S78)
25,NetDwellingsRangeFrom,default,9
25,NetDwellingsRangeTo,default,9
26,SiteplanURL,uri,Link to the map of Beck House 36A Copers Cope Road Beckenham associated with planning application 16/02136/FULL1
26,PlanningHistory,uri,Link to Full Planning Permission 16/02136/FULL1 for Beck House 36A Copers Cope Road Beckenham BR31NH
26,NetDwellingsRangeFrom,default,14
26,NetDwellingsRangeTo,default,14
27,SiteplanURL,uri,Link to the Map of  Conifer House 44 Southend Road Beckenham associated with Planning Permission 16/02179/FULL1
27,PlanningHistory,uri,Link to Full Planning Permission 16/02179/FULL1 for Conifer House 44 Southend Road Beckenham
27,NetDwellingsRangeFrom,default,18
27,NetDwellingsRangeTo,default,18
28,SiteplanURL,uri,Link to Map of 122 Anerley Road Penge London associated with Full planning permission 17/02975/FULL1
28,PlanningHistory,uri,Link to Full Planning Permission 17/02975/FULL1 for 122 Anerley Road Penge London
28,NetDwellingsRangeFrom,default,7
28,NetDwellingsRangeTo,default,7
29,SiteplanURL,uri,Link to the map of 69-71 Church Road associated with Full planning permission 16/01297/FULL1
29,PlanningHistory,uri,Link to Full planning permission 16/01297/FULL1 for 69 - 71 Church Road Anerley
29,NetDwellingsRangeFrom,default,7
29,NetDwellingsRangeTo,default,7
30,SiteplanURL,uri,Link to the map of Crystal palace Park associated with Outline planning permission 07/03897/OUT
30,PlanningHistory,uri,Link to Outline Planning Permission 07/03897/OUT associated with Crystal Palace Park Thicket Road London
30,NetDwellingsRangeFrom,default,180
30,NetDwellingsRangeTo,default,180
31,SiteplanURL,uri,Link to the map of Warren Farm Berrys Road associated with Outline Planning Permission 17/01895/FULL1
31,PlanningHistory,uri,Link to Outline Planning Application 16/01961/OUT for Warren Farm Berrys Green Road Berrys Green Westerham
32,SiteplanURL,uri,Link to the map of 39 Oregon Square Orpington  associated with Outline planning permission 16/00634/OUT
32,PlanningHistory,uri,Link to Outline planning permission 16/00634/OUT for 39 Oregon Square Orpington
32,NetDwellingsRangeFrom,default,8
32,NetDwellingsRangeTo,default,8
33,SiteplanURL,uri,Link to the map associated with Full Planning Permission 16/04956/FULL1 for Lubbock House 1 Northolme Rise Orpington
33,PlanningHistory,uri,Link to Full Planning Permission 16/04956/FULL1 for Lubbock House 1 Northolme Rise Orpington
33,NetDwellingsRangeFrom,default,-21
33,NetDwellingsRangeTo,default,-21
34,SiteplanURL,uri,Link to the map for Eden Parade Eden Road Beckenham  associated with Full planning permission 17/01579/FULL1
34,PlanningHistory,uri,Link to Full planning application 17/01579/FULL1 for Eden Parade Eden Road Beckenham
34,NetDwellingsRangeFrom,default,5
34,NetDwellingsRangeTo,default,5
35,SiteplanURL,uri,Link to the map of  Jacanda Lodge North Drive Beckenham associated with Full Planning Permission 16/01330/FULL1
35,PlanningHistory,uri,Link to Full Planning Permission 16/01330/FULL1 for Jacanda Lodge North Drive Beckenham
35,NetDwellingsRangeFrom,default,7
35,NetDwellingsRangeTo,default,7
36,SiteplanURL,uri,Link to the  Map of 155 159 High Street Orpington associated with Full planning permission 15/01690/FULL3
36,PlanningHistory,uri,Link to Planning Application 15/01690/FULL3 for First Floor 155-159 High Street Orpington
36,NetDwellingsRangeFrom,default,9
36,NetDwellingsRangeTo,default,9
37,SiteplanURL,uri,Link to the map of 50-52 The Walnuts Orpington associated with Full planning permission 16/03878/FULL1
37,PlanningHistory,uri,Link to Full Planning Permission 16/03878/FULL1 for 50 - 52 The Walnuts Orpington
37,NetDwellingsRangeFrom,default,9
37,NetDwellingsRangeTo,default,9
38,SiteplanURL,uri,Link to the map of for 2 Crampton Road Penge associated with Full planning permission 16/00377/FULL1
38,PlanningHistory,uri,Link to Full Planning Permission 16/00377/FULL1 for 2 Crampton Road Penge
38,NetDwellingsRangeFrom,default,6
38,NetDwellingsRangeTo,default,6
39,SiteplanURL,uri,link to map of 44 Westmoreland Road Bromley associated with Full Planning permission 17/02524/FULL1
39,PlanningHistory,uri,link to full planning application 17/02524/FULL1 at 44 Westmoreland Road
39,NetDwellingsRangeFrom,default,6
39,NetDwellingsRangeTo,default,6
39,"GeoX,GeoY",Failed to convert point to decimal %s,"['51.397435,', '0.012417']"
40,SiteplanURL,uri,Link to the map of 136 Main Road Biggin Hill associated with the full planning permission 17/02291/FULL1
40,PlanningHistory,uri,Link to full planning application 17/02291/FULL1 at 136 Main Road Biggin Hill
40,NetDwellingsRangeFrom,default,7
40,NetDwellingsRangeTo,default,7
41,SiteplanURL,uri,Link to the map of 173-175 High Street Orpington associated with full planning permission 17/02330/FULL1
41,PlanningHistory,uri,link to full planning application ref 17/02330/FULL1 at 173-175 High Street Orpington
41,NetDwellingsRangeFrom,default,8
41,NetDwellingsRangeTo,default,8
42,SiteplanURL,uri,Link to the map of 36 Great Elms Road associated with full planning permission 17/01322/FULL1
42,PlanningHistory,uri,link to full planning application 17/03122/FULL1 at 36 Great Elms Road
42,NetDwellingsRangeFrom,default,5
42,NetDwellingsRangeTo,default,5
43,SiteplanURL,uri,Link to the map of 56a Foxgrove Road associated with outline planning permission 17/00624/OUT
43,PlanningHistory,uri,Link to outline planning application 17/00624/OUT at 56a Foxgrove Road
43,NetDwellingsRangeFrom,default,18
43,NetDwellingsRangeTo,default,18
44,SiteplanURL,uri,"Link to the map of Alan Hills Motors, Alma Place, associated with full planning permission 17/02876/FULL1"
44,PlanningHistory,uri,Link to full planning application 17/02876/FULL1 at Alma Place
44,NetDwellingsRangeFrom,default,6
44,NetDwellingsRangeTo,default,6
45,SiteplanURL,uri,Link to the map of 286-290 High Street Orpington associated with full planning permission 17/04642/FULL1
45,PlanningHistory,uri,Link to full planning application 17/04642/FULL1 at 286-290 High Street Orpington
45,NetDwellingsRangeFrom,default,5
45,NetDwellingsRangeTo,default,5
46,SiteplanURL,uri,"Link to map of Heatherwood, 33 Station Road, Orpington associated with full planning permission 17/04378/FULL1"
46,PlanningHistory,uri,"Link to full planning application 17/04378/FULL1 at Heatherwood, 33 Station Road"
46,NetDwellingsRangeFrom,default,5
46,NetDwellingsRangeTo,default,5
47,SiteplanURL,uri,Link to the map of Warren Farm Berrys Green Road associated with full planning permission 17/01895/FULL1
47,PlanningHistory,uri,Link to full planning application 17/01895/FULL1 at Warren Farm
47,NetDwellingsRangeFrom,default,7
47,NetDwellingsRangeTo,default,7
48,SiteplanURL,uri,Link to the map of 115 High Street Beckenham associated with full planning permission 17/05068/FULL1
48,PlanningHistory,uri,Link to full planning application 17/05068/FULL1 at 115 High Street Beckenham
48,NetDwellingsRangeFrom,default,12
48,NetDwellingsRangeTo,default,12
49,SiteplanURL,uri,Link to the map of 19 Anerley Road associated with full planning permission 17/04076/FULL1
49,PlanningHistory,uri,Link to full planning application 17/04076/FULL1 at 19 Anerley Road
49,NetDwellingsRangeFrom,default,9
49,NetDwellingsRangeTo,default,9
50,SiteplanURL,uri,Link to the map of 112 Beckenham Road associated with full planning permission 17/05279/FULL1
50,PlanningHistory,uri,Link to full planning application 17/05279/FULL1 at 112 Beckenham Road
50,NetDwellingsRangeFrom,default,6
50,NetDwellingsRangeTo,default,6
51,SiteplanURL,uri,"Link to the map of Hollywood House, 1 Station Road associated with full planning permission 17/05864/FULL1"
51,PlanningHistory,uri,"Link to full planning application 17/05864/FULL1 at Hollywood House Station Road, Penge"
51,NetDwellingsRangeFrom,default,7
51,NetDwellingsRangeTo,default,7
52,SiteplanURL,uri,"Link to the map of 16 St John's Road, Penge, associated with full planning permission 17/05514/FULL1"
52,PlanningHistory,uri,Link to full planning application 17/05514/FULL at 16 St John's Road
52,NetDwellingsRangeFrom,default,6
52,NetDwellingsRangeTo,default,6
53,SiteplanURL,uri,Link to the map of Land at Junction with South Eden Park Road and Bucknall Way associated with outline planning permission 17/00757/OUT
53,PlanningHistory,uri,Link to outline planning application 17/00757/OUT at Land at Junction with South Eden Park Road and Bucknall Way
53,NetDwellingsRangeFrom,default,67
53,NetDwellingsRangeTo,default,67
54,PlanningHistory,uri,Link to outline planning permission 16/02613/OUT for land at junction of South Eden Park Road and Bucknall Way
54,NetDwellingsRangeFrom,default,105
54,NetDwellingsRangeTo,default,105
55,SiteplanURL,uri,Link to the map of 100 High Street Orpington associated with full planning permission 18/01242/FULL1
55,PlanningHistory,uri,Link to full planning application 18/01242/FULL1 at 100 High Street Orpington
55,NetDwellingsRangeFrom,default,7
55,NetDwellingsRangeTo,default,7
56,SiteplanURL,uri,Link to the map of 8 Page Heath Lane Bickley associated with full planning permission 18/01783/FULL1
56,PlanningHistory,uri,Link to full planning application 18/01783FULL1 at 8 Page Heath Lane
56,NetDwellingsRangeFrom,default,6
56,NetDwellingsRangeTo,default,6
57,SiteplanURL,uri,Link to the map of 255 Elmers End Road associated with full planning permission 18/00717/FULL1
57,PlanningHistory,uri,Link to full planning application 18/00717/FULL1 at 255 Elmers End Road
57,NetDwellingsRangeFrom,default,7
57,NetDwellingsRangeTo,default,7
58,SiteplanURL,uri,Link to the map of Barne Hawe Church Hill Orpington associated with full planning permission 18/00967/FULL1
58,PlanningHistory,uri,"Link to full planning application 18/00967/FULL1 at Barne Hawe, Church Hill"
58,NetDwellingsRangeFrom,default,6
58,NetDwellingsRangeTo,default,6
59,SiteplanURL,uri,Link to the map of 46 Crystal Palace Park Road associated with full planning permission 18/01228/FULL1
59,NetDwellingsRangeFrom,default,6
59,NetDwellingsRangeTo,default,6
60,SiteplanURL,uri,Link to the map of 156-158 Main Road Biggin Hill associated with full planning permission 18/01234/FULL1
60,PlanningHistory,uri,Link to full planning application 18/01234/FULL1 at 156-158 Main Road Biggin Hill
60,NetDwellingsRangeFrom,default,7
60,NetDwellingsRangeTo,default,7
61,SiteplanURL,uri,Link to the map of Maybrey Business Park associated with full planning permission 16/05987/FULL1
61,PlanningHistory,uri,Link to full planning application 16/05897/FULL1 at Maybrey Business Park
61,NetDwellingsRangeFrom,default,159
61,NetDwellingsRangeTo,default,159
62,SiteplanURL,uri,Link to the map of 15 Bromley Common associated with full planning permission 18/01946/FULL1
62,PlanningHistory,uri,Link to full planning application 18/01946/FULL1 at 15 Bromley Common
62,NetDwellingsRangeFrom,default,9
62,NetDwellingsRangeTo,default,9
63,SiteplanURL,uri,Link to the map of 129 High Street Penge associated with full planning permission 18/02481/FULL1
63,PlanningHistory,uri,Link to full planning application 18/02481/FULL1 at 129 High Street Penge
63,NetDwellingsRangeFrom,default,6
63,NetDwellingsRangeTo,default,6
64,SiteplanURL,uri,"Link to the map of County House, 241 Beckenham Rad associated with full planning permission 18/01890/FULL1"
64,PlanningHistory,uri,"Link to full planning application 18/01890/FULL1 at County House, 241 Beckenham Road"
64,NetDwellingsRangeFrom,default,7
64,NetDwellingsRangeTo,default,7
65,SiteplanURL,uri,Link to the map of 67 Bromley Road Beckenham associated with full planning permission 18/02102/FULL1
65,PlanningHistory,uri,Link to full planning application 18/02012/FULL1 at 67 Bromley Road
65,NetDwellingsRangeFrom,default,7
65,NetDwellingsRangeTo,default,7
66,SiteplanURL,uri,"Link to the map of land adjacent to Bromley College, London Road, associated with full planning permission 17/05084/FULL1"
66,PlanningHistory,uri,Link to full planning application 17/05084/FULL1 at Land adjacent to Bromley College
66,NetDwellingsRangeFrom,default,24
66,NetDwellingsRangeTo,default,24
67,SiteplanURL,uri,"Link to the map of Tahmoa Lodge, 70 Lubbock Road associated with full planning permission 18/02745/FULL1"
67,PlanningHistory,uri,"Link to full planning application 18/02745/FULL1 at Tahoma Lodge, 70 Lubbock Road"
67,NetDwellingsRangeFrom,default,5
67,NetDwellingsRangeTo,default,5
