row-number,field,issue-type,value
66,NetDwellingsRangeTo,default,58
67,NetDwellingsRangeFrom,default,573
67,NetDwellingsRangeTo,default,573
68,PlanningHistory,uri,Site allocation in Camden Site Allocations Plan 2013 https://www.camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/site-allocations-development-plan/
68,NetDwellingsRangeFrom,default,30
68,NetDwellingsRangeTo,default,30
69,NetDwellingsRangeFrom,default,121
69,NetDwellingsRangeTo,default,121
70,NetDwellingsRangeFrom,default,5
70,NetDwellingsRangeTo,default,5
71,NetDwellingsRangeFrom,default,8
71,NetDwellingsRangeTo,default,8
72,PlanningHistory,uri,Fitzrovia Area Action Plan http://camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/fitzrovia-aap.en
72,NetDwellingsRangeFrom,default,27
72,NetDwellingsRangeTo,default,27
73,NetDwellingsRangeFrom,default,7
73,NetDwellingsRangeTo,default,7
74,NetDwellingsRangeFrom,default,5
74,NetDwellingsRangeTo,default,5
75,NetDwellingsRangeFrom,default,50
75,NetDwellingsRangeTo,default,50
76,NetDwellingsRangeFrom,default,6
76,NetDwellingsRangeTo,default,6
77,PlanningHistory,uri,Site allocation in Camden Site Allocations Plan 2013 https://www.camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/site-allocations-development-plan/
77,NetDwellingsRangeFrom,default,94
77,NetDwellingsRangeTo,default,94
78,NetDwellingsRangeFrom,default,9
78,NetDwellingsRangeTo,default,9
79,NetDwellingsRangeFrom,default,9
79,NetDwellingsRangeTo,default,9
80,NetDwellingsRangeFrom,default,22
80,NetDwellingsRangeTo,default,22
81,NetDwellingsRangeFrom,default,15
81,NetDwellingsRangeTo,default,15
82,NetDwellingsRangeFrom,default,70
82,NetDwellingsRangeTo,default,70
83,NetDwellingsRangeFrom,default,6
83,NetDwellingsRangeTo,default,6
84,NetDwellingsRangeFrom,default,7
84,NetDwellingsRangeTo,default,7
85,NetDwellingsRangeFrom,default,12
85,NetDwellingsRangeTo,default,12
86,NetDwellingsRangeFrom,default,6
86,NetDwellingsRangeTo,default,6
87,NetDwellingsRangeFrom,default,6
87,NetDwellingsRangeTo,default,6
88,PlanningHistory,uri,Site allocation in Camden Site Allocations Plan 2013 https://www.camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/site-allocations-development-plan/
88,NetDwellingsRangeFrom,default,40
88,NetDwellingsRangeTo,default,40
89,NetDwellingsRangeFrom,default,53
89,NetDwellingsRangeTo,default,53
90,PlanningHistory,uri,Site allocation in Camden Site Allocations Plan 2013 https://www.camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/site-allocations-development-plan/
90,NetDwellingsRangeFrom,default,26
90,NetDwellingsRangeTo,default,26
91,NetDwellingsRangeFrom,default,6
91,NetDwellingsRangeTo,default,6
92,NetDwellingsRangeFrom,default,13
92,NetDwellingsRangeTo,default,13
93,PlanningHistory,uri,Site allocation in Camden Site Allocations Plan 2013 https://www.camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/site-allocations-development-plan/
93,NetDwellingsRangeFrom,default,315
93,NetDwellingsRangeTo,default,315
94,NetDwellingsRangeFrom,default,12
94,NetDwellingsRangeTo,default,12
95,PlanningHistory,uri,Site allocation in Camden Site Allocations Plan 2013 https://www.camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/site-allocations-development-plan/
95,NetDwellingsRangeFrom,default,35
95,NetDwellingsRangeTo,default,35
96,NetDwellingsRangeFrom,default,136
96,NetDwellingsRangeTo,default,136
97,NetDwellingsRangeFrom,default,12
97,NetDwellingsRangeTo,default,12
