row-number,field,issue-type,value
37,"GeoX,GeoY",out of range,"3982139.0,-67887"
38,"GeoX,GeoY",out of range,"3981905.0,-68420"
39,NetDwellingsRangeTo,default,6
39,"GeoX,GeoY",out of range,"3982036.0,-68504"
40,NetDwellingsRangeTo,default,5
40,"GeoX,GeoY",out of range,"3982025.0,-68324"
41,NetDwellingsRangeTo,default,15
41,"GeoX,GeoY",out of range,"3981940.0,-68271"
42,NetDwellingsRangeTo,default,16
42,"GeoX,GeoY",out of range,"3981980.0,-68242"
43,"GeoX,GeoY",out of range,"3981958.0,-68201"
44,NetDwellingsRangeTo,default,6
44,"GeoX,GeoY",out of range,"3981985.0,-68072"
45,NetDwellingsRangeTo,default,6
45,"GeoX,GeoY",out of range,"3981961.0,-67533"
46,NetDwellingsRangeTo,default,11
46,"GeoX,GeoY",out of range,"3981879.0,-67582"
47,NetDwellingsRangeTo,default,28
47,"GeoX,GeoY",out of range,"3981841.0,-67464"
48,NetDwellingsRangeTo,default,5
48,"GeoX,GeoY",out of range,"3981812.0,-68676"
49,"GeoX,GeoY",out of range,"3981994.0,-68573"
50,NetDwellingsRangeTo,default,9
50,"GeoX,GeoY",out of range,"3982206.0,-68270"
51,"GeoX,GeoY",out of range,"3982364.0,-68225"
52,NetDwellingsRangeTo,default,12
52,"GeoX,GeoY",out of range,"3982476.0,-68159"
53,"GeoX,GeoY",out of range,"3982611.0,-68064"
54,"GeoX,GeoY",out of range,"3982217.0,-67329"
55,NetDwellingsRangeTo,default,112
55,"GeoX,GeoY",out of range,"3982676.0,-67716"
56,"GeoX,GeoY",out of range,"3982833.0,-67701"
57,NetDwellingsRangeTo,default,7
57,"GeoX,GeoY",out of range,"3982141.0,-66706"
58,NetDwellingsRangeTo,default,18
58,"GeoX,GeoY",out of range,"3982149.0,-66677"
59,NetDwellingsRangeTo,default,6
59,"GeoX,GeoY",out of range,"3982113.0,-66585"
60,"GeoX,GeoY",out of range,"3982121.0,-66575"
61,"GeoX,GeoY",out of range,"3982122.0,-66516"
62,NetDwellingsRangeTo,default,26
62,"GeoX,GeoY",out of range,"3982314.0,-66672"
63,"GeoX,GeoY",out of range,"3982427.0,-66526"
64,NetDwellingsRangeTo,default,18
64,"GeoX,GeoY",out of range,"3982174.0,-66908"
65,NetDwellingsRangeTo,default,13
65,"GeoX,GeoY",out of range,"3982181.0,-66948"
66,NetDwellingsRangeTo,default,30
66,"GeoX,GeoY",out of range,"3982187.0,-66988"
67,NetDwellingsRangeTo,default,6
67,"GeoX,GeoY",out of range,"3982208.0,-67109"
68,NetDwellingsRangeTo,default,72
68,"GeoX,GeoY",out of range,"3982181.0,-67228"
69,NetDwellingsRangeTo,default,92
69,"GeoX,GeoY",out of range,"3982127.0,-66896"
70,NetDwellingsRangeTo,default,63
70,"GeoX,GeoY",out of range,"3982182.0,-67188"
71,NetDwellingsRangeTo,default,103
71,"GeoX,GeoY",out of range,"3982064.0,-66924"
72,NetDwellingsRangeTo,default,9
72,"GeoX,GeoY",out of range,"3982062.0,-67014"
73,NetDwellingsRangeTo,default,16
73,"GeoX,GeoY",out of range,"3982285.0,-67132"
74,NetDwellingsRangeTo,default,11
74,"GeoX,GeoY",out of range,"3982330.0,-67223"
75,NetDwellingsRangeTo,default,9
75,"GeoX,GeoY",out of range,"3982338.0,-67204"
76,"GeoX,GeoY",out of range,"3982346.0,-67214"
77,NetDwellingsRangeTo,default,10
77,"GeoX,GeoY",out of range,"3982311.0,-66782"
78,NetDwellingsRangeTo,default,92
78,"GeoX,GeoY",out of range,"3982207.0,-66298"
79,NetDwellingsRangeTo,default,56
79,"GeoX,GeoY",out of range,"3982172.0,-66157"
80,"GeoX,GeoY",out of range,"3982155.0,-67047"
81,"GeoX,GeoY",out of range,"3981827.0,-66175"
82,"GeoX,GeoY",out of range,"3982135.0,-65765"
83,NetDwellingsRangeTo,default,7
83,"GeoX,GeoY",out of range,"3982283.0,-65811"
84,NetDwellingsRangeTo,default,15
84,"GeoX,GeoY",out of range,"3982210.0,-66926"
85,NetDwellingsRangeTo,default,20
85,"GeoX,GeoY",out of range,"3982223.0,-67056"
86,NetDwellingsRangeTo,default,7
86,"GeoX,GeoY",out of range,"3982402.0,-67266"
87,NetDwellingsRangeTo,default,8
87,"GeoX,GeoY",out of range,"3982328.0,-67261"
88,NetDwellingsRangeTo,default,39
88,"GeoX,GeoY",out of range,"3982922.0,-67847"
89,"GeoX,GeoY",out of range,"3982719.0,-65025"
90,"GeoX,GeoY",out of range,"3982820.0,-65339"
91,"GeoX,GeoY",out of range,"3982793.0,-66619"
92,"GeoX,GeoY",out of range,"3982782.0,-67269"
93,NetDwellingsRangeTo,default,7
93,"GeoX,GeoY",out of range,"3982496.0,-67449"
94,"GeoX,GeoY",out of range,"3982466.0,-67388"
95,NetDwellingsRangeTo,default,80
95,"GeoX,GeoY",out of range,"3982462.0,-67238"
96,NetDwellingsRangeTo,default,14
96,"GeoX,GeoY",out of range,"3982549.0,-67211"
97,NetDwellingsRangeTo,default,7
97,"GeoX,GeoY",out of range,"3982616.4164,-67323"
98,"GeoX,GeoY",out of range,"3983268.0,-67526"
99,NetDwellingsRangeTo,default,10
99,"GeoX,GeoY",out of range,"3982949.0,-66915"
100,NetDwellingsRangeTo,default,10
100,"GeoX,GeoY",out of range,"3983121.0,-66901"
101,NetDwellingsRangeTo,default,93
101,"GeoX,GeoY",out of range,"3983917.0,-67829"
102,"GeoX,GeoY",out of range,"3983972.0,-67551"
103,NetDwellingsRangeTo,default,616
103,"GeoX,GeoY",out of range,"3984803.0,-68581"
104,NetDwellingsRangeTo,default,142
104,"GeoX,GeoY",out of range,"3985182.0,-67643"
105,NetDwellingsRangeTo,default,9
105,"GeoX,GeoY",out of range,"3982498.0,-67281"
106,NetDwellingsRangeTo,default,8
106,"GeoX,GeoY",out of range,"3982964.0,-67006"
107,NetDwellingsRangeTo,default,37
107,"GeoX,GeoY",out of range,"3983646.0,-67496"
108,"GeoX,GeoY",out of range,"3983542.0,-67246"
109,NetDwellingsRangeTo,default,38
109,"GeoX,GeoY",out of range,"3982844.0,-68713"
110,NetDwellingsRangeTo,default,8
110,"GeoX,GeoY",out of range,"3982799.0,-70022"
111,"GeoX,GeoY",out of range,"3983111.0,-70894"
112,NetDwellingsRangeTo,default,57
112,"GeoX,GeoY",out of range,"3982221.0,-71373"
113,NetDwellingsRangeTo,default,7
113,"GeoX,GeoY",out of range,"3982437.0,-69249"
114,"GeoX,GeoY",out of range,"3982536.0,-69633"
115,NetDwellingsRangeTo,default,8
115,"GeoX,GeoY",out of range,"3982598.0,-69365"
116,NetDwellingsRangeTo,default,83
116,"GeoX,GeoY",out of range,"3982781.0,-69561"
117,NetDwellingsRangeTo,default,108
117,"GeoX,GeoY",out of range,"3981771.0,-70677"
118,"GeoX,GeoY",out of range,"3981978.0,-70554"
119,NetDwellingsRangeTo,default,12
119,"GeoX,GeoY",out of range,"3980407.0,-71830"
120,"GeoX,GeoY",out of range,"3980385.0,-71789"
121,NetDwellingsRangeTo,default,6
121,"GeoX,GeoY",out of range,"3980530.0,-71644"
122,"GeoX,GeoY",out of range,"3981045.0,-71172"
123,"GeoX,GeoY",out of range,"3981391.0,-70263"
124,"GeoX,GeoY",out of range,"3981448.0,-70195"
125,NetDwellingsRangeTo,default,8
125,"GeoX,GeoY",out of range,"3981505.0,-70117"
126,NetDwellingsRangeTo,default,12
126,"GeoX,GeoY",out of range,"3981742.0,-70045"
127,NetDwellingsRangeTo,default,5
127,"GeoX,GeoY",out of range,"3981892.0,-69226"
128,NetDwellingsRangeTo,default,6
128,"GeoX,GeoY",out of range,"3981524.0,-70080"
129,NetDwellingsRangeTo,default,7
129,"GeoX,GeoY",out of range,"3982026.0,-70410"
130,"GeoX,GeoY",out of range,"3981746.0,-69355"
131,NetDwellingsRangeTo,default,184
131,"GeoX,GeoY",out of range,"3981563.0,-69168"
132,"GeoX,GeoY",out of range,"3981063.0,-67740"
133,NetDwellingsRangeTo,default,40
133,"GeoX,GeoY",out of range,"3980978.0,-67697"
134,NetDwellingsRangeTo,default,5
134,"GeoX,GeoY",out of range,"3981709.0,-69554"
135,NetDwellingsRangeTo,default,6
135,"GeoX,GeoY",out of range,"3981893.0,-69110"
136,"GeoX,GeoY",out of range,"3981976.0,-68942"
137,NetDwellingsRangeTo,default,5
137,"GeoX,GeoY",out of range,"3981116.0,-66971"
138,"GeoX,GeoY",out of range,"3980094.0,-65984"
139,"GeoX,GeoY",out of range,"3979789.0,-66534"
