row-number,field,issue-type,value
118,FirstAddedDate,date,April 2016
118,LastUpdatedDate,default,2021-01-05
119,FirstAddedDate,date,Oct 2018
119,LastUpdatedDate,default,2021-01-05
120,FirstAddedDate,date,July 2017
120,LastUpdatedDate,default,2021-01-05
121,FirstAddedDate,date,July 2017
121,LastUpdatedDate,default,2021-01-05
122,FirstAddedDate,date,Oct 2018
122,LastUpdatedDate,default,2021-01-05
123,FirstAddedDate,date,April 2016
123,LastUpdatedDate,default,2021-01-05
124,FirstAddedDate,date,July 2017
124,LastUpdatedDate,default,2021-01-05
125,FirstAddedDate,date,July 2017
125,LastUpdatedDate,default,2021-01-05
126,FirstAddedDate,date,April 2016
126,LastUpdatedDate,default,2021-01-05
127,FirstAddedDate,date,April 2016
127,LastUpdatedDate,default,2021-01-05
128,FirstAddedDate,date,April 2016
128,NetDwellingsRangeFrom,default,9
128,LastUpdatedDate,default,2021-01-05
129,FirstAddedDate,date,July 2017
129,LastUpdatedDate,default,2021-01-05
130,FirstAddedDate,date,July 2017
130,LastUpdatedDate,default,2021-01-05
131,FirstAddedDate,date,July 2017
131,LastUpdatedDate,default,2021-01-05
132,FirstAddedDate,date,July 2017
132,LastUpdatedDate,default,2021-01-05
133,FirstAddedDate,date,Oct 2018
133,LastUpdatedDate,default,2021-01-05
134,FirstAddedDate,date,Oct 2018
134,LastUpdatedDate,default,2021-01-05
135,FirstAddedDate,date,Oct 2018
135,LastUpdatedDate,default,2021-01-05
136,FirstAddedDate,date,Nov 2019
136,LastUpdatedDate,default,2021-01-05
137,FirstAddedDate,date,Nov 2020
137,LastUpdatedDate,default,2021-01-05
138,FirstAddedDate,date,Nov 2020
138,LastUpdatedDate,default,2021-01-05
139,FirstAddedDate,date,Nov 2020
139,LastUpdatedDate,default,2021-01-05
140,FirstAddedDate,date,April 2016
140,LastUpdatedDate,default,2021-01-05
