row-number,field,issue-type,value
85,NetDwellingsRangeTo,default,39
86,NetDwellingsRangeFrom,default,9
86,NetDwellingsRangeTo,default,9
87,NetDwellingsRangeFrom,default,15
87,NetDwellingsRangeTo,default,15
88,NetDwellingsRangeFrom,default,28
88,NetDwellingsRangeTo,default,28
89,NetDwellingsRangeFrom,default,52
89,NetDwellingsRangeTo,default,52
90,NetDwellingsRangeFrom,default,19
90,NetDwellingsRangeTo,default,19
91,NetDwellingsRangeFrom,default,9
91,NetDwellingsRangeTo,default,9
92,NetDwellingsRangeFrom,default,400
92,NetDwellingsRangeTo,default,400
93,NetDwellingsRangeFrom,default,61
93,NetDwellingsRangeTo,default,61
94,NetDwellingsRangeFrom,default,175
94,NetDwellingsRangeTo,default,175
95,NetDwellingsRangeFrom,default,47
95,NetDwellingsRangeTo,default,47
96,NetDwellingsRangeFrom,default,24
96,NetDwellingsRangeTo,default,24
97,NetDwellingsRangeFrom,default,5
97,NetDwellingsRangeTo,default,5
98,NetDwellingsRangeFrom,default,44
98,NetDwellingsRangeTo,default,44
99,NetDwellingsRangeFrom,default,17
99,NetDwellingsRangeTo,default,17
100,NetDwellingsRangeFrom,default,1
100,NetDwellingsRangeTo,default,1
101,NetDwellingsRangeFrom,default,29
101,NetDwellingsRangeTo,default,29
102,NetDwellingsRangeFrom,default,50
102,NetDwellingsRangeTo,default,50
103,NetDwellingsRangeFrom,default,8
103,NetDwellingsRangeTo,default,8
104,NetDwellingsRangeFrom,default,1
104,NetDwellingsRangeTo,default,1
105,NetDwellingsRangeFrom,default,67
105,NetDwellingsRangeTo,default,67
106,NetDwellingsRangeFrom,default,60
106,NetDwellingsRangeTo,default,60
107,NetDwellingsRangeFrom,default,9
107,NetDwellingsRangeTo,default,9
108,NetDwellingsRangeFrom,default,37
108,NetDwellingsRangeTo,default,37
109,NetDwellingsRangeFrom,default,1117
109,NetDwellingsRangeTo,default,1117
110,NetDwellingsRangeFrom,default,6
110,NetDwellingsRangeTo,default,6
111,NetDwellingsRangeFrom,default,11
111,NetDwellingsRangeTo,default,11
112,NetDwellingsRangeFrom,default,6
112,NetDwellingsRangeTo,default,6
113,NetDwellingsRangeFrom,default,162
113,NetDwellingsRangeTo,default,162
114,NetDwellingsRangeFrom,default,6
114,NetDwellingsRangeTo,default,6
115,NetDwellingsRangeFrom,default,9
115,NetDwellingsRangeTo,default,9
116,NetDwellingsRangeFrom,default,61
116,NetDwellingsRangeTo,default,61
117,NetDwellingsRangeFrom,default,21
117,NetDwellingsRangeTo,default,21
118,NetDwellingsRangeFrom,default,7
118,NetDwellingsRangeTo,default,7
119,NetDwellingsRangeFrom,default,14
119,NetDwellingsRangeTo,default,14
120,NetDwellingsRangeFrom,default,13
120,NetDwellingsRangeTo,default,13
121,NetDwellingsRangeFrom,default,217
121,NetDwellingsRangeTo,default,217
122,NetDwellingsRangeFrom,default,9
122,NetDwellingsRangeTo,default,9
123,NetDwellingsRangeFrom,default,222
123,NetDwellingsRangeTo,default,222
124,NetDwellingsRangeFrom,default,838
124,NetDwellingsRangeTo,default,838
124,"GeoX,GeoY",out of range,"365,820"
125,NetDwellingsRangeFrom,default,645
125,NetDwellingsRangeTo,default,645
126,NetDwellingsRangeFrom,default,500
126,NetDwellingsRangeTo,default,500
127,NetDwellingsRangeFrom,default,178
127,NetDwellingsRangeTo,default,178
128,NetDwellingsRangeFrom,default,110
128,NetDwellingsRangeTo,default,110
129,NetDwellingsRangeFrom,default,100
129,NetDwellingsRangeTo,default,100
130,NetDwellingsRangeFrom,default,90
130,NetDwellingsRangeTo,default,90
131,NetDwellingsRangeFrom,default,85
131,NetDwellingsRangeTo,default,85
132,NetDwellingsRangeFrom,default,45
132,NetDwellingsRangeTo,default,45
133,NetDwellingsRangeFrom,default,10
133,NetDwellingsRangeTo,default,10
134,NetDwellingsRangeFrom,default,25
134,NetDwellingsRangeTo,default,25
135,NetDwellingsRangeFrom,default,12
135,NetDwellingsRangeTo,default,12
