row-number,field,issue-type,value
83,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
83,NetDwellingsRangeTo,default,5
84,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
84,NetDwellingsRangeTo,default,16
85,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
85,NetDwellingsRangeTo,default,13
86,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
86,NetDwellingsRangeTo,default,8
87,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
87,NetDwellingsRangeTo,default,8
88,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
88,NetDwellingsRangeTo,default,134
89,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
89,NetDwellingsRangeTo,default,141
90,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
90,NetDwellingsRangeTo,default,31
91,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
91,NetDwellingsRangeTo,default,68
92,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
92,NetDwellingsRangeTo,default,6
93,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
93,NetDwellingsRangeTo,default,20
94,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
94,NetDwellingsRangeTo,default,11
95,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
95,NetDwellingsRangeTo,default,41
96,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
96,NetDwellingsRangeTo,default,13
97,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
97,NetDwellingsRangeTo,default,153
98,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
98,NetDwellingsRangeTo,default,17
99,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
99,NetDwellingsRangeTo,default,100
100,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
100,NetDwellingsRangeTo,default,6
101,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
101,NetDwellingsRangeTo,default,86
102,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
102,NetDwellingsRangeTo,default,24
103,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
103,NetDwellingsRangeTo,default,172
104,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
104,NetDwellingsRangeTo,default,51
105,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
105,NetDwellingsRangeTo,default,11
106,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
106,NetDwellingsRangeTo,default,123
107,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
107,NetDwellingsRangeTo,default,10
108,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
108,NetDwellingsRangeTo,default,19
109,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
109,NetDwellingsRangeTo,default,224
110,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
110,NetDwellingsRangeTo,default,22
111,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
111,NetDwellingsRangeTo,default,24
112,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
112,NetDwellingsRangeTo,default,9
113,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
113,NetDwellingsRangeTo,default,40
114,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
114,NetDwellingsRangeTo,default,8
115,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
115,NetDwellingsRangeTo,default,10
116,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
116,NetDwellingsRangeTo,default,10
117,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
117,NetDwellingsRangeTo,default,140
118,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
118,NetDwellingsRangeTo,default,34
119,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
119,NetDwellingsRangeTo,default,27
120,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
120,NetDwellingsRangeTo,default,7
121,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
121,NetDwellingsRangeTo,default,5
122,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
122,NetDwellingsRangeTo,default,48
123,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
123,NetDwellingsRangeTo,default,58
124,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
124,NetDwellingsRangeTo,default,123
125,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
125,NetDwellingsRangeTo,default,35
126,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
126,NetDwellingsRangeTo,default,11
127,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
127,NetDwellingsRangeTo,default,216
128,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
128,NetDwellingsRangeTo,default,10
129,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
129,NetDwellingsRangeTo,default,185
130,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
130,NetDwellingsRangeTo,default,25
131,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
131,NetDwellingsRangeTo,default,12
132,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
132,NetDwellingsRangeTo,default,7
133,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
133,NetDwellingsRangeTo,default,49
134,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
134,NetDwellingsRangeTo,default,28
135,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
135,NetDwellingsRangeTo,default,14
136,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
136,NetDwellingsRangeTo,default,244
137,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
137,NetDwellingsRangeTo,default,480
138,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
138,NetDwellingsRangeTo,default,165
139,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
139,NetDwellingsRangeTo,default,175
140,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
140,NetDwellingsRangeTo,default,44
141,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
141,NetDwellingsRangeTo,default,250
142,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
142,NetDwellingsRangeTo,default,10
143,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
143,NetDwellingsRangeTo,default,11
144,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
144,NetDwellingsRangeTo,default,7
145,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
145,NetDwellingsRangeTo,default,122
146,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
146,NetDwellingsRangeTo,default,5
147,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
147,NetDwellingsRangeTo,default,10
148,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
148,NetDwellingsRangeTo,default,16
149,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
149,NetDwellingsRangeTo,default,5
150,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
150,NetDwellingsRangeTo,default,35
151,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
151,NetDwellingsRangeTo,default,34
152,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
152,NetDwellingsRangeTo,default,9
153,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
153,NetDwellingsRangeTo,default,85
154,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
154,NetDwellingsRangeTo,default,13
155,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
155,NetDwellingsRangeTo,default,332
156,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
156,NetDwellingsRangeTo,default,455
157,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
157,NetDwellingsRangeTo,default,18
158,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
158,NetDwellingsRangeTo,default,6
