site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Eden Hall, Stick Hill, TN8 5QQ",yes,,2017-12-01,,4.30684768,26,26,SE/15/03802,local-authority-eng:SEV,not owned by a public authority,2016-06-17,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,BFR103,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
"Warren Farm, Main Road, TN14 6EE",yes,,2017-12-01,,0.60238476,6,6,SE/16/03278/PAC,local-authority-eng:SEV,not owned by a public authority,2016-12-22,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,Other,BFR98,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
Paxform Properties (1st & 2nd Floors) 11-13 High Street BR8 8AE,yes,,2019-01-01,,0.04978026,12,12,SE/17/01628,local-authority-eng:SEV,not owned by a public authority,2017-12-14,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,BFR82,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
148-152 St Johns Hill,yes,2019-12-01T00:00:00.000Z,2019-01-01,,0.03884412,6,6,SE/17/02796 - Completed,local-authority-eng:SEV,not owned by a public authority,2017-12-08,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,reserved matters approval,BFR79,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
"Delivery & Post Office / BT Exchange, South Park, Sevenoaks",,,2018-12-01,,0.63467323,102,102,ST2-1 Existing ADMP Allocation considered suitable for a higher density scheme.,local-authority-eng:SEV,not owned by a public authority,,,Not Permissioned,,BFR114,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-12-01
"Bevan Place, Swanley",yes,,2018-12-01,,0.46351237,100,100,ST2-17 Existing ADMP Allocation considered suitable for a higher density scheme.,local-authority-eng:SEV,owned by a public authority,,,Not Permissioned,,BFR111,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-12-01
"Station Approach, Edenbridge",yes,,2018-12-01,,1.01703751,28,28,ST2-29 Existing ADMP Allocation considered suitable for a higher density scheme.,local-authority-eng:SEV,owned by a public authority,,,Not Permissioned,,BFR115,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-12-01
"Bus Garage and Kingdom Hall, London Road, Swanley",,,2018-12-01,,0.7364665,45,45,ST2-18 Existing ADMP Allocation considered suitable for a higher density scheme.,local-authority-eng:SEV,not owned by a public authority,,,Not Permissioned,,BFR112,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-12-01
"Sevenoaks Gasholder Station, Cramptons Road, Sevenoaks",,,2018-12-01,yes,0.96087101,98,98,ST2-9,local-authority-eng:SEV,not owned by a public authority,,,Not permissioned,,BFR108,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-12-01
"School House Oak Lane & Hopgarden Lane, Sevenoaks",,,2018-12-01,,1.40824875,56,56,ST2-4 Existing ADMP Allocation considered suitable for a higher density scheme.,local-authority-eng:SEV,not owned by a public authority,,,Not Permissioned,,BFR109,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-12-01
"Johnsons, at Oak Lane & Hopgarden Lane, Sevenoaks",,,2018-12-01,,1.36047008,54,54,ST2-5 Existing ADMP Allocation considered suitable for a higher density scheme.,local-authority-eng:SEV,not owned by a public authority,,,Not Permissioned,,BFR110,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-12-01
"Cramptons Road Water Works, Sevenoaks",,,2018-12-01,,1.27927912,126,126,ST2-8,local-authority-eng:SEV,not owned by a public authority,,,Not Permissioned,,BFR107,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-12-01
"New Ash Green Village Centre, New Ash Green",,,2018-12-01,,3.05896208,70,70,ST2-37 Existing ADMP Allocation considered suitable for a higher density scheme.,local-authority-eng:SEV,not owned by a public authority,,,Not Permissioned,,BFR116,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-12-01
"57 Top Dartford Road, Hextable",yes,,2019-12-01,,0.51322872,29,29,ST2-62,local-authority-eng:SEV,not owned by a public authority,,,Not Permissioned,,BFR113,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-12-01
"Oasis Academy, Egerton Avenue, Hextable",yes,,2018-12-01,,2.36428493,190,190,ST2-60,local-authority-eng:SEV,owned by a public authority,,,Not Permissioned,,BFR64,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
"Egerton Nursery, Egerton Avenue, Hextable",yes,,2018-12-01,,0.51695776,30,30,ST2-59,local-authority-eng:SEV,not owned by a public authority,,,Not Permissioned,,BFR63,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
"Deer Leap Stud Farm, Knockholt Road, Halstead",yes,,2018-12-01,,0.38899017,13,13,ST2-55,local-authority-eng:SEV,not owned by a public authority,,,Not Permissioned,,BFR56,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
"Harringtons Nursery, Highlands Hill, Swanley",yes,,2018-12-01,,0.39997907,71,71,ST2-24,local-authority-eng:SEV,not owned by a public authority,,,Not Permissioned,,BFR32,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
"Upper Hockenden Farm, Hockenden Lane, Swanley",yes,,2018-12-01,,2.36428493,25,25,ST2-23,local-authority-eng:SEV,not owned by a public authority,,,Not Permissioned,,BFR31,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
"56 Station Road, Edenbridge",yes,,2019-01-01,,0.21937852,9,9,SE/17/01199,local-authority-eng:SEV,not owned by a public authority,2017-08-30,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,BFR141,https://maps.sevenoaks.gov.uk/brownfield_register/,2019-01-01
"Buckhurst 2 Car Park, Buckhurst Lane, Sevenoaks",yes,,2019-01-01,,2.48378235,10,10,SE/17/02149,local-authority-eng:SEV,owned by a public authority,2017-09-26,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,BFR142,https://maps.sevenoaks.gov.uk/brownfield_register/,2019-01-01
"Dunton Green Free Church, Station Road, Dunton Green",yes,,2019-01-01,,0.13906493,5,5,SE/17/02336,local-authority-eng:SEV,not owned by a public authority,2017-10-06,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,BFR143,https://maps.sevenoaks.gov.uk/brownfield_register/,2019-01-01
"Granville House, 7 Station Parade, London Road, Sevenoaks",yes,,2019-01-01,,0.04265185,6,6,SE/17/00484,local-authority-eng:SEV,not owned by a public authority,2017-10-18,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,BFR144,https://maps.sevenoaks.gov.uk/brownfield_register/,2019-01-01
"The Moorings Hotel, 97 Hitchen Hatch Lane, Sevenoaks",yes,,2019-12-01,,0.20034735,9,9,SE/17/02877,local-authority-eng:SEV,not owned by a public authority,2018-09-19,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,BFR145,https://maps.sevenoaks.gov.uk/brownfield_register/,2019-01-01
"St Johns Ambulance Brigade, Chatham Hill Road, Sevenoaks",yes,2019-12-01T00:00:00.000Z,2019-01-01,,0.08586847,8,8,SE/17/00683 - Completed,local-authority-eng:SEV,not owned by a public authority,2017-04-27,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,BFR146,https://maps.sevenoaks.gov.uk/brownfield_register/,2019-01-01
"Unit E, Rydale Court, Riverhead",yes,,2019-01-01,,0.19558102,18,18,SE/17/02040,local-authority-eng:SEV,not owned by a public authority,2017-10-20,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,BFR147,https://maps.sevenoaks.gov.uk/brownfield_register/,2019-01-01
"Warren Court Farm, Knockholt Road, Halstead",yes,,2019-01-01,,1.13654471,29,29,SE/17/02363,local-authority-eng:SEV,not owned by a public authority,2018-03-29,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,BFR148,https://maps.sevenoaks.gov.uk/brownfield_register/,2019-01-01
"18 St Botolphs Road, Sevenaoks, TN13 1AQ",yes,,2019-02-01,,0.13562816,5,5,SE/18/02753,local-authority-eng:SEV,not owned by a public authority,2018-12-13,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,BFR149,https://maps.sevenoaks.gov.uk/brownfield_register/,2019-02-01
"Syam Nevah, Fawkham Road, West Kingsdown, TN15 6JS",yes,,2019-02-01,,0.12348972,6,6,SE/18/02580,local-authority-eng:SEV,not owned by a public authority,2018-10-09,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,BFR150,https://maps.sevenoaks.gov.uk/brownfield_register/,2019-02-01
"Hill Farm, Franks Lane, Horton Kirby",yes,,2019-02-01,,0.27408262,6,6,SE/17/03801,local-authority-eng:SEV,not owned by a public authority,2018-01-31,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,BFR151,https://maps.sevenoaks.gov.uk/brownfield_register/,2019-02-01
"Land North Of 58A The Drive, Sevenoaks",yes,,2019-02-01,,0.06173858,5,5,SE/18/00109,local-authority-eng:SEV,not owned by a public authority,2018-04-20,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,BFR152,https://maps.sevenoaks.gov.uk/brownfield_register/,2019-02-01
"Orchard Bungalow, Four Elms Road, Edenbridge, TN8 6AB",yes,,2019-02-01,,0.22765783,6,6,SE/17/01034,local-authority-eng:SEV,not owned by a public authority,2018-06-28,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,BFR153,https://maps.sevenoaks.gov.uk/brownfield_register/,2019-02-01
"Berkeley House, 7 Oakhill Road, Sevenoaks, TN13 1NQ",yes,,2019-02-01,,0.10630775,12,12,SE/18/03486 & 19/00067,local-authority-eng:SEV,not owned by a public authority,2018-12-19,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,Other,BFR156,https://maps.sevenoaks.gov.uk/brownfield_register/,2019-02-01
"15 St Botolphs Road, Sevenoaks",yes,,2019-07-01,,0.3177174,12,12,ST2-3,local-authority-eng:SEV,not owned by a public authority,,,Not Permissioned,,BFR157,https://maps.sevenoaks.gov.uk/brownfield_register/,2019-07-01
"5 Crownfields, Sevenoaks",yes,,2018-12-01,,0.30057246,20,20,ST2-2,local-authority-eng:SEV,not owned by a public authority,,,Not Permissioned,,BFR13,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
"109 - 111 St Johns Hill, Sevenoaks, TN13 3PE",,,2019-12-01,,0.03716855,5,5,SE/18/00650/FUL,local-authority-eng:SEV,not owned by a public authority,2018-05-11,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,BFR159,https://maps.sevenoaks.gov.uk/brownfield_register/,2019-12-01
"J H Lorimer, 78 - 78a High Street, Sevenoaks, TN13 1JR",,,2019-12-01,,0.02685452,5,5,SE/18/01020/FUL,local-authority-eng:SEV,not owned by a public authority,2019-02-26,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,BFR164,https://maps.sevenoaks.gov.uk/brownfield_register/,2019-12-01
"Land West Of, 96 - 98 High Street, Edenbridge, TN8 5AR",,,2019-12-01,,0.15098585,6,6,SE/10/00847/EXTLMT,local-authority-eng:SEV,not owned by a public authority,2010-05-19,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,BFR165,https://maps.sevenoaks.gov.uk/brownfield_register/,2019-12-01
