site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
63 Churchgate,yes,,2017-12-31,,0.05,14,14,Planning permission for 14 flats,local-authority-eng:LCE,not owned by a public authority,2019-05-20,,permissioned,full planning permission,MMG8030_20151727,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=412&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,2017-12-31
160 Belgrave Road - Belgrave Commercial Centre,yes,,2017-12-31,,0.08,34,34,Planning permission for 34 flats,local-authority-eng:LCE,not owned by a public authority,2016-09-16,,permissioned,full planning permission,NJT3123_20161293,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=427&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,2017-12-31
190 Belgrave Road - Balmoral Hotel,yes,,2017-12-31,,0.08,21,21,Planning permission for 21 flats,local-authority-eng:LCE,not owned by a public authority,2016-04-22,,permissioned,full planning permission,NJO8867_20141845,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=426&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,2017-12-31
Leicester House - Lee Circle,yes,,2017-12-31,,0.2,96,96,Planning permission for 96 flats,local-authority-eng:LCE,not owned by a public authority,2001-10-19,,permissioned,full planning permission,NMF7932_20011249,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=96&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,2017-12-31
Former Filbert Street Stadium (remainder of site),yes,,2017-12-31,,1.33,73,73,,local-authority-eng:LCE,not owned by a public authority,,,not permissioned,,LPM0921,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=122&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,2017-12-31
Former Merlin Works - Bath Lane (No 1 Westbridge),yes,,2017-12-31,,0.61,388,388,Planning permission for 388 flats,local-authority-eng:LCE,not owned by a public authority,2013-03-20,,permissioned,full planning permission,LMU4746_20130021,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=71&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,2017-12-31
Abbey Meadows - Sock Island/Wolsey Works,yes,,2017-12-31,,2.4,188,188,Planning permission for 93 houses and 95 flats,local-authority-eng:LCE,not owned by a public authority,2017-02-22,,permissioned,full planning permission,MJD7815_20160614,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=377&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,2017-12-31
Bath Lane/Blackfriars - Phase 2 and 3,yes,,2017-12-31,,0.89,165,165,Planning permission for 165 dwellings,local-authority-eng:LCE,not owned by a public authority,2014-12-12,,permissioned,full planning permission,LMP6876_20140991,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=330&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,2017-12-31
Former Queensmead School - Hamelin Road,yes,,2017-12-31,,0.96,82,82,Planning permission for 82 flats,local-authority-eng:LCE,owned by a public authority,2016-01-08,,permissioned,full planning permission,HOG0666_20151721,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=403&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,2017-12-31
499A Saffron Lane,yes,,2017-12-31,,0.08,14,14,Planning permission for 14 flats,local-authority-eng:LCE,not owned by a public authority,2016-04-15,,permissioned,full planning permission,LUI2334_20152003,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=424&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,2017-12-31
35 Albion Street - Black Boy PH,yes,,2017-12-31,,0.05,25,25,Planning permission for 25 flats,local-authority-eng:LCE,not owned by a public authority,2014-05-23,,permissioned,full planning permission,MNT2721_20131289,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=343&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,2017-12-31
140-142 New Walk,yes,,2017-12-31,,0.12,52,52,Planning permission for 52 flats,local-authority-eng:LCE,not owned by a public authority,2016-03-31,,permissioned,full planning permission,OOK3308_20152256,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=397&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,2017-12-31
101 Knighton Fields Road West,yes,,2017-12-31,,0.08,22,22,,local-authority-eng:LCE,not owned by a public authority,,,not permissioned,,MSI2463,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=209&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,2017-12-31
Velodrome Saffron Lane,yes,,2017-12-31,,1.28,53,53,,local-authority-eng:LCE,not owned by a public authority,,,not permissioned,,MRQ5191,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=19&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,2017-12-31
Northgate Street/Soar Lane,yes,,2017-12-31,,5.72,350,350,Outline permission for up to 500 dwellings,local-authority-eng:LCE,mixed ownership,2015-12-10,,permissioned,outline planning permission,LLU6012_20151587,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=388&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,2017-12-31
Vaughan Way - Highcross Street,yes,,2017-12-31,,0.67,300,300,Planning permission for 300 flats,local-authority-eng:LCE,not owned by a public authority,2017-03-16,,permissioned,full planning permission,LMN2396_20162182,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=338&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,2017-12-31
127-133 Granby Street,yes,,2017-12-31,,0.11,61,61,Planning permission for 61 flats,local-authority-eng:LCE,not owned by a public authority,2016-06-17,,permissioned,full planning permission,NNQ0585_20152147,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=360&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,2017-12-31
125-129 Vaughan Way,yes,,2017-12-31,,0.16,120,120,Planning permission for 120 flats,local-authority-eng:LCE,not owned by a public authority,2015-12-16,,permissioned,full planning permission,LME6628_20152022,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=389&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,2017-12-31
137 Harrison Road,yes,,2017-12-31,,0.1,13,13,Planning permission for 13 flats,local-authority-eng:LCE,not owned by a public authority,2015-07-17,,permissioned,full planning permission,OJE3495_20141780,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=380&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,2017-12-31
10 Westcotes Drive - Scotia Hotel,yes,,2017-12-31,,0.04,10,10,Planning permission for 10 flats,local-authority-eng:LCE,not owned by a public authority,2017-02-02,,permissioned,full planning permission,KOK8748_20162254,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=422&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,2017-12-31
Grosvenor Gate - Former nurses home,yes,,2017-12-31,,0.47000000000000003,40,40,Planning permission for 40 flats,local-authority-eng:LCE,owned by a public authority,2017-01-30,,permissioned,full planning permission,SJL9029_20161429,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=430&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,2017-12-31
1A Stamford Street,yes,,2017-12-31,,0.02,15,15,Planning permission for 15 flats,local-authority-eng:LCE,not owned by a public authority,2016-11-18,,permissioned,full planning permission,MNO1115_20160473,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=413&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,2017-12-31
24 Rutland Street,yes,,2017-12-31,,0.05,10,10,Planning permission for 10 flats,local-authority-eng:LCE,not owned by a public authority,2016-11-01,,permissioned,full planning permission,NNA7150_20161032,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=417&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,2017-12-31
384 Gipsy Lane,yes,,2017-12-31,,0.12,21,21,Planning permission for 21 flats,local-authority-eng:LCE,not owned by a public authority,2015-03-21,,permissioned,full planning permission,RJB9065_20111700,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=231&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,2017-12-31
Evington Valley Road (Former Dunlop Works) (PS09b18) (Northern half of PSO area),yes,,2017-12-31,,2.37,100,100,,local-authority-eng:LCE,not owned by a public authority,,,not permissioned,,ROG1398,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=222&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,2017-12-31
10-12 Fairfax Road,yes,,2017-12-31,,0.2,30,30,,local-authority-eng:LCE,not owned by a public authority,,,not permissioned,,RIF9950_20072213,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=181&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,2017-12-31
4 Wheat Street,yes,,2017-12-31,,0.06,34,34,,local-authority-eng:LCE,not owned by a public authority,,,not permissioned,,NMB8286,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=187&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,2017-12-31
2-4 Colton Street,yes,,2017-12-31,,0.05,29,29,Planning permission for 29 flats,local-authority-eng:LCE,not owned by a public authority,2017-07-05,,permissioned,full planning permission,NNB0817_20170374,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=411&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,2017-12-31
20 Deacon Street,yes,,2017-12-31,,0.07,24,24,Planning permission for 24 flats,local-authority-eng:LCE,not owned by a public authority,2014-06-06,,permissioned,full planning permission,MOF0206_20132288,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=356&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,2017-12-31
233 Belgrave Gate,yes,,2017-12-31,,0.02,20,20,Planning permission for 20 flats,local-authority-eng:LCE,not owned by a public authority,2016-06-14,,permissioned,full planning permission,NLF9214,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=408&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,2017-12-31
104 Regent Road,yes,,2017-12-31,,0.08,16,16,Planning permission for 16 flats,local-authority-eng:LCE,not owned by a public authority,2019-12-12,,permissioned,full planning permission,NOS0111_20161974,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=419&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,2017-12-31
Henshaw Street/Grange Lane,yes,,2017-12-31,,0.04,14,14,Planning permission for 14 flats,local-authority-eng:LCE,not owned by a public authority,2015-02-10,,permissioned,full planning permission,MOK1188_20141519,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=355&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,2017-12-31
Abbey Meadows - remainder of site,yes,,2017-12-31,,1.7000000000000002,110,110,,local-authority-eng:LCE,not owned by a public authority,,,not permissioned,,MJS5316,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=61&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,2017-12-31
61 Great Central Street,yes,,2017-12-31,,0.14,73,73,Planning permission for 73 flats,local-authority-eng:LCE,not owned by a public authority,2016-05-05,,permissioned,full planning permission,LMM3464_20151041,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=407&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,2017-12-31
21 Morledge Street,yes,,2017-12-31,,0.1,115,115,Planning permission for 115 flats,local-authority-eng:LCE,not owned by a public authority,2016-07-15,,permissioned,full planning permission,NMS0955_20150866,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=410&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,2017-12-31
188 Welford Road,yes,,2017-12-31,,0.05,13,13,Planning permission for 13 flats,local-authority-eng:LCE,not owned by a public authority,2017-02-22,,permissioned,full planning permission,NRC9037_20161943,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=434&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,2017-12-31
44 Abbey Street,yes,,2017-12-31,,0.13,11,11,Planning permission for 11 flats,local-authority-eng:LCE,not owned by a public authority,2019-01-29,,permissioned,full planning permission,MLW8504_20152315,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=425&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,2017-12-31
47 Vaughan Way - Kimberley House,yes,,2017-12-31,,0.09,54,54,Planning permission for 54 flats,local-authority-eng:LCE,not owned by a public authority,2015-12-23,,permissioned,full planning permission,LMR5420_20152055,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=369&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,2017-12-31
143-147 Queens Road,yes,,2017-12-31,,0.12,41,41,Planning permission for 41 flats,local-authority-eng:LCE,not owned by a public authority,2014-12-31,,permissioned,full planning permission,ORJ0995_20132156,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=176&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,2017-12-31
148 Melton Road,yes,,2017-12-31,,0.12,10,10,Planning permission for 10 flats,local-authority-eng:LCE,not owned by a public authority,2015-05-08,,permissioned,full planning permission,OIH4966_20141915,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=375&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,2017-12-31
Westcotes Drive - Former Cherryleas Assessment Centre,yes,,2017-12-31,,0.67,23,23,Outline permission for 16 flats and 7 houses,local-authority-eng:LCE,not owned by a public authority,2015-05-29,,permissioned,outline planning permission,JOB6819_20140575,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=381&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,2017-12-31
99 Burleys Way - Thames Tower,yes,,2017-12-31,,0.16,63,63,Planning permission for 63 flats,local-authority-eng:LCE,not owned by a public authority,2017-03-10,,permissioned,full planning permission,MLN7820_20170050,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=401&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,2017-12-31
Green Lane Road - Former Shield Engineering,yes,,2017-12-31,,2.7,82,82,Planning permission for 82 dwellings,local-authority-eng:LCE,not owned by a public authority,2017-03-22,,permissioned,full planning permission,RMJ1020_20162492,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=429&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,2017-12-31
67-75 Princess Road East,yes,,2017-12-31,,0.14,110,110,Planning permission for 110 flats,local-authority-eng:LCE,not owned by a public authority,2016-06-30,,permissioned,full planning permission,NOM0916_20160758,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=437&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,2017-12-31
51 Melton Road,yes,,2017-12-31,,0.07,10,10,Planning permission for 10 flats,local-authority-eng:LCE,not owned by a public authority,2016-05-27,,permissioned,full planning permission,OJB3239_20151804,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=428&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,2017-12-31
Chatham Street & York Street (Rear of 91 Granby Street),yes,,2017-12-31,,0.09,134,134,Planning permission for 134 flats,local-authority-eng:LCE,not owned by a public authority,2016-10-04,,permissioned,full planning permission,NNK0508_20160610,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=227&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,2017-12-31
