site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
Garage site at 318 Holbrook Lane,yes,,2018-07-05,,0.45,21,21,Commercial site considered to be a viable redevelopment option that is available. Development will need to mitigate identified flood risk.,local-authority-eng:COV,,,,not permissioned,,Ho29,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,
Land South of The Longford Engine PH (formerly Canal Boat PH) Bedworth Road,yes,,2018-07-05,,0.15,7,7,"Commercial fencing operation situated south of historic public house and adjacent to canal considered to be a viable redevelopment option. Development will need to be mindful of the new canal conservation area, and will need to satisfy employment land protection policies of the coventry local plan 2016.",local-authority-eng:COV,,,,not permissioned,,L2,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,
"Land South West of Weavers Arms, Bell Green Road",yes,,2018-07-05,,0.35,16,16,"Area of mixed commercial activity including public house, garage facility and private and informal parking on areas of hard sanding.",local-authority-eng:COV,,,,not permissioned,,L3,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,
Land at Aldermans Green Scout Hut,yes,,2018-07-05,,0.14,7,7,Site contains a small scout hut and surrounding curtilage considered to be a viable redevelopment option that is available.,local-authority-eng:COV,owned by a public authority,2017-10-20,http://planning.coventry.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=791474,not permissioned,full planning permission,L8,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,
"Employment land between Brays Lane, Walsgrave Road and Harefield Road",yes,,2018-07-05,,0.49,53,53,B2 industrial unit considered to be available. Development will need to satisfy employment land protection policies of the coventry local plan 2016.,local-authority-eng:COV,,,,not permissioned,,LS2,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,
"St Catherine's Church, St Catherine's road",yes,,2018-07-05,,0.37,17,17,"Church and grounds plus one dwelling considered to be a viable redevelopment option that is available. Development will need to mitigiate the proximity to the railway line, and will need to satisfy community facilities protection policies of the coventry local plan 2016.",local-authority-eng:COV,,,,not permissioned,,LS15,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,
Garages and 40b & 40c Humber Avenue,yes,,2018-07-05,,0.18,8,8,Garages and workshop. Development will need to consider the loss of parking provision and ensure adequate access.,local-authority-eng:COV,,,,not permissioned,,LS17,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,
7-9 Brays Lane,yes,,2018-07-05,,0.38,45,45,Garage/Workshop Units.,local-authority-eng:COV,,,,not permissioned,,LS19,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,
"Former Coal Yard, Radford Road",yes,,2018-07-05,,0.444,21,21,"General storage yard comprising, trucks, skips etc. considered to be a viable redevelopment option. Development will need to satisfy employment land protection policies of the coventry local plan 2016.",local-authority-eng:COV,,,,not permissioned,,R1,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,
Garages adj. 58 Capmartin Road,yes,,2018-07-05,,0.08,5,5,Site contains a disused and derelict garage block with a small sub-station. The site is separated from the main highway by palisade fencing. It is considered to be a viable redevelopment option that is available and unconstrained. Development will need to consider the loss of parking provision.,local-authority-eng:COV,,,,not permissioned,,R4,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,
"The O'Brian Building, Foleshill Road and adjoining curtilage",yes,,2018-07-05,,0.659,31,31,"Victorian factory building considered to be a viable redevelopment option that is available. Development will need to be mindful of the new canal conservation area and the locally listed building, and satisfy employment land protection policies of the coventry local plan 2016.",local-authority-eng:COV,,,,not permissioned,,R6,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,
"Merrick Lodge Hotel, St Nicholas Street",yes,,2018-07-05,,0.26,16,16,Occupied hotel in use. Building is of some merit and opportunities should be taken to retain it and convert to residential use.,local-authority-eng:COV,,,,not permissioned,,R7,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,
Land on the South East side of Swillington Road,yes,,2018-07-05,,1.26,48,48,TA Centre and yard. Development will need to mitigate the proximity to the railway line.,local-authority-eng:COV,,,,not permissioned,,R12,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,
Wickes Site Radford Road,yes,,2018-07-05,,1.31,50,50,"Retail DIY store. Development will need to mitgate the noise and air quality concerns from the Ring Road, and ensure suitable access.",local-authority-eng:COV,,,,not permissioned,,R13,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,
Kings automotive,yes,,2018-07-05,,2.55,92,92,"B2 industrial facility. Development will need to mitgate the noise and air quality concerns from nearby land-uses, and ensure suitable access.",local-authority-eng:COV,,,,not permissioned,,R26,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,
"Coundon Library, Moseley Avenue",yes,,2018-07-05,,0.17,8,8,CCC Library. Development will need to satisfy community facilities protection policies of the coventry local plan 2016.,local-authority-eng:COV,owned by a public authority,,,not permissioned,,R27,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,
Land at Gulson Road,yes,,2018-07-05,,0.45,21,21,Plot contains garages + off road parking and green area considered to be a viable redevelopment option. Development will need to consider the loss of parking provision and mitigate against noise and air quality concerns relating to the Ring Road.,local-authority-eng:COV,owned by a public authority,,,not permissioned,,StM1,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,
"Coventry Wholesale Fruit & Vegetable Market, Swan Lane",yes,,2018-07-05,,0.22,10,10,Commercial buildings and off road parking - Site adjoins the canal on 2 sides. Development will need to be mindful of the new canal conservation area.,local-authority-eng:COV,,,,not permissioned,,StM2,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,
Land East of 8 Raglan Street and former University Sports Centre,yes,,2018-07-05,,0.5,95,95,Sport centre and office buildings + off street car park. Development will need to consider change of use policies relating to employment and/or education facilities in the coventry local plan 2016.,local-authority-eng:COV,,,,not permissioned,,StM3,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,
Land at the junction of Charles Street and Canterbury Street,yes,,2018-07-05,,0.08,5,5,Car park used for commercial and storage purpose considered to be a viable redevelopment option.,local-authority-eng:COV,,,,not permissioned,,StM4,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,
Vecqueray Street Builders Yard,yes,,2018-07-05,,0.44,71,71,Commercial building with storage area for construction materials. Development will need to mitigate identified flood risk and satisfy employment land protection policies of the coventry local plan 2016.,local-authority-eng:COV,,2018-03-12,http://planning.coventry.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=793522,not permissioned,,StM11,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,
"Builders Merchants, Swan Lane",yes,,2018-07-05,,0.39,24,24,Commercial buildings with off road parking space and storage area. Development will need to satisfy employment land protection policies of the coventry local plan 2016 and mitigate noise concerns from the A444.,local-authority-eng:COV,,2016-12-19,http://planning.coventry.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=781024,not permissioned,full planning permission,StM12,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,
"Alda Court, Manor House Drive",yes,,2018-07-05,,0.01,6,6,Area of commercial property.,local-authority-eng:COV,,2018-02-06,http://planning.coventry.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=793553,not permissioned,full planning permission,StM18,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,
Land North and South of Tower Street,yes,,2018-07-05,,1.07,102,102,"Public open space with off road car parks and commercial building. Development will need to satisfy employment land protection policies and community facilities protection polices of the coventry local plan 2016, mitigate noise concerns from the Ring Road and be mindful of the Conservation Area.",local-authority-eng:COV,mixed ownership,,,not permissioned,,StM33,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,
Whitefriars Lane,yes,,2018-07-05,,1.37,130,130,"Open public space with a lot of green area, mature trees, off road car parks and community building considered available. Development will need to satisfy community facilities protection polices of the coventry local plan 2016, and mitigate any adverse impacts of loss of off-street parking.",local-authority-eng:COV,mixed ownership,,,not permissioned,,StM34,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,
Lower Ford Street - Former Planet Site,yes,,2018-07-05,,0.36,68,68,"Off road car park. Development will need to mitigate any adverse impacts of loss of off-street parking, alongside noise and air quality concerns from the Ring Road.",local-authority-eng:COV,,,,not permissioned,,StM35,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,
Land at York Street,yes,,2018-07-05,,0.25,157,157,"Car Park. Development will need to mitigate any adverse impacts of loss of off-street parking, alongside noise and air quality concerns from the highway.",local-authority-eng:COV,,,,not permissioned,,StM37,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,
Cox Street Student Union,yes,,2018-07-05,,0.2,38,38,Open public space considered available. Development will need to mitigate noise and air quality concerns from the Ring Road.,local-authority-eng:COV,,,,not permissioned,,StM44,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,
"Student Union and Priory Halls, Priory Street",yes,,2018-07-05,,0.879,84,84,Educational buildings with off road car park and public open space.,local-authority-eng:COV,,,,not permissioned,,StM45,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,
Land West of Bishop Street,yes,,2018-07-05,,0.25,37,37,Previously developed public open space and vacant land.,local-authority-eng:COV,mixed ownership,,,not permissioned,,StM57a+b,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,
Land North of Lamb street and West of Bishop street,yes,,2018-07-05,,0.81,77,77,"Commercial and community buildings. Development will need to satisfy employment land protection policies of the coventry local plan 2016, and mitigate noise and air quality concerns relating to the Ring Road.",local-authority-eng:COV,mixed ownership,,,not permissioned,,StM58,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,
"Chestnut School, 8 Park Road",yes,,2018-07-05,,0.15,6,6,"Site is currently in use as an educational facility, however this is scheduled to move to purpose built provision.",local-authority-eng:COV,,,,not permissioned,,StM60,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,
land at St Mary's Landsdown Street,yes,,2018-07-05,,0.33,15,15,Former school playing field considered available. Development will need to mitigate noise and air quality concerns relating to the highway.,local-authority-eng:COV,mixed ownership,2013-07-26,http://planning.coventry.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=747227,not permissioned,full planning permission,StM62,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,
Land between Trinity Street and New Buildings,yes,,2018-07-05,,0.26,49,49,Commercial and retail. Development will need to mitigate noise and air quality concerns relating to the highway.,local-authority-eng:COV,mixed ownership,,,not permissioned,,StM66,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,
car repairs and works site Harper Road,yes,,2018-07-05,,0.52,12,12,Commercial buildings considered to be a viable redevelopment option.,local-authority-eng:COV,,,,not permissioned,,StM68,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,
Land at Junction of Harper Road and Humber Avenue,yes,,2018-07-05,,0.2,5,5,Commercial buildings considered to be a viable redevelopment option.,local-authority-eng:COV,,,,not permissioned,,StM70,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,
Land between Rugby Stadium and Railway Line,yes,,2018-07-05,,1.72,85,85,Vacant land with car park to the North,local-authority-eng:COV,owned by a public authority,,,not permissioned,,S3,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,
658 Allesley Old Road,yes,,2018-07-05,,0.05,5,5,commercial property as part of wider car sales and storage,local-authority-eng:COV,,2011-01-05,http://planning.coventry.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=726364,not permissioned,full planning permission,S11,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,
1-10 Mill Street,yes,,2018-07-05,,0.08,9,9,Commercial building with off road parking,local-authority-eng:COV,,,,not permissioned,,S12,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,
27-31 Avon Street,yes,,2018-07-05,,0.14,7,7,Storage yard.,local-authority-eng:COV,,,,not permissioned,,US3,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,
Land rear of 1 Wycliffe Road West,yes,,2018-07-05,,0.15,9,9,Cleared Land considered to be a viable redevelopment option that is available and unconstrained.,local-authority-eng:COV,,,http://planning.coventry.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=794481,not permissioned,,US4,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,
"Existing Topps Tiles site, Junction of Bell green Road and Nuffield Road",yes,,2018-07-05,,0.15,7,7,commercial premises with a flat above and car parking to the rear considered to be a viable redevelopment option that is unconstrained.,local-authority-eng:COV,,,,not permissioned,,US6,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,
40-44 Shakleton Road,yes,,2018-07-05,,0.13,6,6,Site contains existing industrial units. Development will need to mitigate the proximity to the railway line and satisfy employment land protection policies of the coventry local plan 2016.,local-authority-eng:COV,,,,not permissioned,,Who1,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,
"Vehicle Rentals, Hearsall Lane",yes,,2018-07-05,,0.11,8,8,"Large area of hard standing and small commercial premises used for car hire services considered to be a viable redevelopment option that is available. Development will need to satisfy employment land protection policies of the coventry local plan 2016, and be mindful of the conservation area.",local-authority-eng:COV,,,,not permissioned,,Who2,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,
"Pub car park and garden, Craven Street (adjacent to public house rear of 45 Craven Street)",yes,,2018-07-05,,0.06,5,5,Area of scrub land considered to be a viable redevelopment option that is available. Development will need to be mindful of the conservation area.,local-authority-eng:COV,,,,not permissioned,,Who6,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,
"Argyle House, Collingwood Road",yes,,2018-07-05,,0.2,9,9,Site contains existing industrial units. Development will need to mitigate noise concerns from the railway line and satisfy employment land protection policies of the coventry local plan 2016.,local-authority-eng:COV,,,,not permissioned,,Who13,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,
"Eric Williams House, Brookside Avenue",yes,,2018-07-05,,0.47,22,22,Low density care facility. Site contains a number of separated blocks dispersed across the site.,local-authority-eng:COV,owned by a public authority,,,not permissioned,,Who19,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,
"Bestways, Banner Lane",yes,,2018-07-05,,3.99,144,144,Established cash and carry style distribution site with surrounding hard standing and fencing.,local-authority-eng:COV,,,,not permissioned,,Wo27,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,
"Former garage site, 950 Broad Lane",yes,,2018-07-05,,0.18,8,8,Small garage site and area of associated hard standing situated within a predominately residential area considered to be a viable redevelopment option that is available. Development will need to mitigate flood risk.,local-authority-eng:COV,,,,not permissioned,,Wo29,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,
