site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"25 High Street, Uppermill, Oldham OL3 6HS",yes,,2018-11-22,,0.04,5,5,PA/335747/14; Extant planning permission for residential. 1) Erection of three storey building to rear of 23-25 High Street to form 2 no. retail units and 4 no. 1 bed flats. 2) Change of use of first floor of existing building to form 2 bed flat 3) Demolition of buildings/structures to rear,local-authority-eng:OLD,not owned by a public authority,2015-03-24,https://www.oldham.gov.uk/info/200405/search_for_an_application,permissioned,full planning permission,HLA3051,http://maps.oldham.gov.uk/WebMapLayers8/?x=399606.00876618&y=405582.57860962&resolution=0.2&MapName=Brownfield,2017-12-22
"Cabaret Club, 2 Bridge Street, Oldham, OL1 1EA",,,2018-11-22,,0.36,16,16,PA/334020/13; previously received planning permission for residential. Outline application for the erection of five storey mixed use buildingconsisting of commercial use on the ground floor (183 sq. mtrs offcie floorspace) and 16 no. apartments,local-authority-eng:OLD,not owned by a public authority,,https://www.oldham.gov.uk/info/200405/search_for_an_application,not permissioned,,HLA3082,http://maps.oldham.gov.uk/WebMapLayers8/?x=393013.532341217&y=404915.808023251&resolution=0.2&MapName=Brownfield,2017-12-22
"10 Sharples Hall Street, Oldham, OL4 2QZ",yes,,2018-11-22,,0.04,9,9,PA/336308/14; Extant planning permission for residential. 1) Roof extension to form 2) 3 x self contained flats 3) Associated works,local-authority-eng:OLD,not owned by a public authority,2015-05-08,https://www.oldham.gov.uk/info/200405/search_for_an_application,permissioned,full planning permission,HLA3102,http://maps.oldham.gov.uk/WebMapLayers8/?x=394704.553990844&y=405868.770768664&resolution=0.2&MapName=Brownfield,2017-12-22
"3-5 Hamilton Street, Oldham, OL4 1DA",,,2018-11-22,,0.02,11,11,PA/332755/12; previously received planning permission for residential. Change of use from HMO to 11 no. self contained flats and 2 no. bedsits,local-authority-eng:OLD,not owned by a public authority,,https://www.oldham.gov.uk/info/200405/search_for_an_application,not permissioned,,HLA3104,http://maps.oldham.gov.uk/WebMapLayers8/?x=393648.04473397&y=405092.851114731&resolution=0.2&MapName=Brownfield,2017-12-22
"Land at, Woodhall Street, Failsworth, Oldham, M35 0DD",,,2018-11-22,,0.32,18,18,PA/332094/12; previously received planning permission for residential. Outline application for 12 no. dwellings and 6 no. apartments.,local-authority-eng:OLD,not owned by a public authority,,https://www.oldham.gov.uk/info/200405/search_for_an_application,not permissioned,,HLA3118,http://maps.oldham.gov.uk/WebMapLayers8/?x=389605.874527859&y=401705.489669998&resolution=0.2&MapName=Brownfield,2017-12-22
"Phoenix Mill, Cheetham Street, Failsworth, Manchester, M35 9DS",yes,,2018-11-22,,1.46,86,86,PA/334553/13; Extant outline planning permission for residential. Outline application for the demolition of all the existing buildings and the erection of 89 dwellings. Access to be considered. All other matters reserved.,local-authority-eng:OLD,not owned by a public authority,2017-03-30,https://www.oldham.gov.uk/info/200405/search_for_an_application,permissioned,outline planning permission,HLA3120,http://maps.oldham.gov.uk/WebMapLayers8/?x=390125.715142213&y=401907.362160495&resolution=0.2&MapName=Brownfield,2017-12-22
"Fernec Works, Stephenson Street, Oldham, OL4 2HH",,,2018-11-22,,0.17,14,14,PA/333509/13; previously received planning permission for residential. Demolition of existing workshop and erection of 14 no. dwellings,local-authority-eng:OLD,not owned by a public authority,,https://www.oldham.gov.uk/info/200405/search_for_an_application,not permissioned,,HLA3159,http://maps.oldham.gov.uk/WebMapLayers8/?x=394839.516205175&y=405792.193830717&resolution=0.2&MapName=Brownfield,2017-12-22
"Woodfield Centre, Off Netherfield Close, Oldham, OL8 4ET",yes,,2018-11-22,,0.63,12,12,PA/333239/12; Extant outline planning permission for residential. Outline planning application for 12 detached dwellings.,local-authority-eng:OLD,not owned by a public authority,2013-10-16,https://www.oldham.gov.uk/info/200405/search_for_an_application,permissioned,outline planning permission,HLA3160,http://maps.oldham.gov.uk/WebMapLayers8/?x=391465.259509234&y=403829.077690066&resolution=0.2&MapName=Brownfield,2017-12-22
"The Avenue, 46 Greaves Avenue, Failsworth, M35 0NA",yes,,2018-11-22,,0.23,15,15,PA/334601/13; Extant planning permission for residential. Erection of 6 no. flats and 9 no. dwellings,local-authority-eng:OLD,not owned by a public authority,2014-06-18,https://www.oldham.gov.uk/info/200405/search_for_an_application,permissioned,full planning permission,HLA3240,http://maps.oldham.gov.uk/WebMapLayers8/?x=389093.928308229&y=400564.877745654&resolution=0.2&MapName=Brownfield,2017-12-22
"Abbots Grange Residential Care Home, Newport Street, Oldham, OL8 1RE",yes,,2018-11-22,,0.25,5,5,PA/336714/15; Extant planning permission for residential. 1. Demolition of existing care home and residential dwelling 2. Erection of 5 new dwellings,local-authority-eng:OLD,not owned by a public authority,2015-10-30,https://www.oldham.gov.uk/info/200405/search_for_an_application,permissioned,full planning permission,HLA3258,http://maps.oldham.gov.uk/WebMapLayers8/?x=391724.354404223&y=403983.644947392&resolution=0.2&MapName=Brownfield,2017-12-22
"Land between 173 - 197 Higginshaw Lane, Royton",yes,,2018-11-22,,0.11,10,10,PA/337137/15; Extant outline planning permission for residential. Outline application to a maximum of 10 residential dwellings.,local-authority-eng:OLD,not owned by a public authority,2015-09-06,https://www.oldham.gov.uk/info/200405/search_for_an_application,permissioned,outline planning permission,HLA3267,http://maps.oldham.gov.uk/WebMapLayers8/?x=393178.205508728&y=406861.33738507&resolution=0.2&MapName=Brownfield,2017-12-22
"United Reformed Church and Hall, Rochdale Road, Shaw, OLDHAM, OL2 7JT",yes,,2018-11-22,,0.11,6,6,PA/337361/15; Extant planning permission for residential. 1) Erection of building comprising 6 no. flats with associated landscaping and car parking 2) Extension to existing church.,local-authority-eng:OLD,not owned by a public authority,2015-10-20,https://www.oldham.gov.uk/info/200405/search_for_an_application,permissioned,full planning permission,HLA3277,http://maps.oldham.gov.uk/WebMapLayers8/?x=393567.849134851&y=409162.078349407&resolution=0.2&MapName=Brownfield,2017-12-22
"OLD MILL HOUSE, Lee Side, Diggle, OL3 5JY",yes,,2018-11-22,,0.31,5,5,PA/336562/15; Extant planning permission for residential. 1. Subdivision of existing building into 4 x dwellings including internal and external alterations and additions. 2. Convert existing barn building to form 1 no. new dwellingincluding adding a new first floor level.,local-authority-eng:OLD,not owned by a public authority,2015-04-15,https://www.oldham.gov.uk/info/200405/search_for_an_application,permissioned,full planning permission,HLA3289,http://maps.oldham.gov.uk/WebMapLayers8/?x=400730.422221453&y=407851.288472474&resolution=0.2&MapName=Brownfield,2017-12-22
"Units 1-8 (excluding Unit No. 3) Ascroft Court, Peter Street, Oldham, OL1 1HP",yes,,2018-11-22,,0.17,7,7,PRCU/338149/16; permitted development offices to residential. Change of use from Class B1 office to Class C3 residential units (prior approval office to dwelling),local-authority-eng:OLD,not owned by a public authority,2016-03-24,https://www.oldham.gov.uk/info/200405/search_for_an_application,permissioned,other,HLA3308,http://maps.oldham.gov.uk/WebMapLayers8/?x=392589.043375945&y=404895.884324528&resolution=0.2&MapName=Brownfield,2017-12-22
"Land at Mumps, Oldham Way, Prince Street, Rhodes Bank and Wallshaw Place, Oldham, OL1 3TL",yes,,2018-11-22,,2.73,100,100,PA/336961/15; Extant planning permission for residential. A hybrid planning application for mixed use development including residential use. Full planning permission granted for 100 apartments.,local-authority-eng:OLD,mixed ownership,2016-10-13,https://www.oldham.gov.uk/info/200405/search_for_an_application,permissioned,full planning permission,HLA3318,http://maps.oldham.gov.uk/WebMapLayers8/?x=393237.627348313&y=405035.041232731&resolution=0.2&MapName=Brownfield,2017-12-22
"Land at Mumps, Oldham Way, Prince Street, Rhodes Bank and Wallshaw Place, Oldham, OL1 3TL",yes,,2018-11-22,,2.73,36,36,PA/336961/15; Extant outline planning permission for residential. A hybrid planning application for mixed use development including residential use. Outline permission granted for mixed use development including 36 apartments,local-authority-eng:OLD,mixed ownership,2016-10-13,https://www.oldham.gov.uk/info/200405/search_for_an_application,permissioned,outline planning permission,HLA3318(1),http://maps.oldham.gov.uk/WebMapLayers8/?x=393237.627348313&y=405035.041232731&resolution=0.2&MapName=Brownfield,2017-12-22
"Express Dairies Milk, Ridgefield Street, Failsworth, M35 0HJ",yes,,2018-11-22,,0.91,157,157,PA/338035/16; Extant planning permission for residential. Demolition of existing buildings and the erection of an apartment development of between 4 and 6 storeys (Use Class C3 Residential) and townhouses (Use Class C3 Residential) including 157 new dwellingsassociated means of accesscar parkinghard and so,local-authority-eng:OLD,not owned by a public authority,2016-12-23,https://www.oldham.gov.uk/info/200405/search_for_an_application,permissioned,full planning permission,HLA3319,http://maps.oldham.gov.uk/WebMapLayers8/?x=389058.151983988&y=401010.679225684&resolution=0.2&MapName=Brownfield,2017-12-22
