site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Ambulance Station, Ifield Avenue, West Green, Crawley",yes,,2019-12-17,,0.18,16,5,"The site is identified in the 2015 Local Plan Housing Trajectory as a suitable and developable site for residential development, and is identified as 'deliverable' in the Housing Trajectory supporting the draft Regulation 19 consultation Local Plan Review document. There are a significant number of trees within the site particularly along the frontage and rear. The adjoining woodland is a Site of Nature Conservation Importance (SNCI). The impact of any development on trees within and adjoining the site would need to be considered and this is likely to constrain the site’s capacity. Any development is likely to be limited to the footprint of the existing ambulance station although there may be potential for a three storey building providing there is sufficient clearance to the adjoining tree canopies. The yield of the site would be subject to a formal assessment of trees.. http://www.crawley.gov.uk/pw/web/PUB353205",local-authority-eng:CRW,owned by a public authority,,,not permissioned,,CBCBLR030,,2017-11-29
"Fire Station, Ifield Avenue, West Green, Crawley",,,2019-12-17,,0.45,48,0,Identified in the Local Plan Housing Trajectory as a Broad Location for residential development. Potential for development of the site will vary according to whether or not the fire station remains on site.. https://planningregister.crawley.gov.uk/Planning/Display/CR/2014/0230/CON|http://www.crawley.gov.uk/pw/web/PUB353204,local-authority-eng:CRW,owned by a public authority,,,not permissioned,,CBCBLR031,,2017-11-29
"International Business Centre, Spindle Way, Three Bridges, Crawley",yes,,2019-12-17,,0.08,7,7,The site benefits from prior approval CR/2017/0748/PA3. Prior Approval for change of use from Office (B1) to residential (C3) for 10 flats.. https://planningregister.crawley.gov.uk/Planning/Display/CR/2017/0748/PA3|http://www.crawley.gov.uk/pw/web/PUB353205,local-authority-eng:CRW,not owned by a public authority,2017-10-26,,permissioned,full planning permission,CBCBLR032,,2018-11-29
"Energy House, Hazelwick Avenue, Three Bridges, Crawley",yes,,2019-12-17,,0.43,28,28,The site benefits from prior approval CR/2018/0107/PA3. Prior Approval for change of use from Office (B1) to Residential (C3) for 40 no. apartments.. https://planningregister.crawley.gov.uk/Planning/Display/CR/2018/0107/PA3|http://www.crawley.gov.uk/pw/web/PUB353205,local-authority-eng:CRW,not owned by a public authority,2018-03-27,,permissioned,full planning permission,CBCBLR033,,2018-11-29
"Pacific House, Hazelwick Avenue, Three Bridges, Crawley",yes,,2019-12-17,,0.17,15,15,The site benefits from prior approval CR/2018/0110/PA3. Prior Approval for change of use from Office (B1) to Residential (C3) for 20 no. apartments.. https://planningregister.crawley.gov.uk/Planning/Display/CR/2018/0110/PA3|http://www.crawley.gov.uk/pw/web/PUB353205,local-authority-eng:CRW,not owned by a public authority,2018-03-27,,permissioned,full planning permission,CBCBLR034,,2018-11-29
"8 - 9 Queens Square, Northgate, Crawley",yes,,2019-12-17,,0.04,7,7,"The site benefits from full planning permission CR/2017/0552/FUL. Change of use, extension and alterations to first and second floors to form seven residential (C3) units (4 x 1 bed flats and 3 x 2 bed flats) with central lightwell. https://planningregister.crawley.gov.uk/Planning/Display/CR/2017/0552/FUL|http://www.crawley.gov.uk/pw/web/PUB353187",local-authority-eng:CRW,not owned by a public authority,2018-12-21,,permissioned,full planning permission,CBCBLR035,,2019-12-11
"Crawley College, College Road, Three Bridges, Crawley",,,2019-12-17,,3.13,400,250,The site is proposed for allocation as a Key Town Centre Opportunity Site in Policies H2 (Key Housing Sites) and TC3 (Development Sites within the Town Centre Boundary) of the draft Regulation 19 consultation Local Plan Review document.. https://planningregister.crawley.gov.uk/Planning/Display/CR/2019/0403/FUL|http://www.crawley.gov.uk/pw/web/PUB353191,local-authority-eng:CRW,owned by a public authority,,,not permissioned,,CBCBLR036,,2019-12-11
"MOKA, Station Way, Northgate, Crawley",yes,,2019-12-17,,0.36,150,100,The site is proposed for allocation as a Key Town Centre Opportunity Site in Policies H2 (Key Housing Sites) and TC3 (Development Sites within the Town Centre Boundary) of the draft Regulation 19 consultation Local Plan Review document. See pending application CR/2019/0542/FUL.. https://planningregister.crawley.gov.uk/Planning/Display/CR/2019/0542/FUL,local-authority-eng:CRW,not owned by a public authority,,,pending decision,,CBCBLR037,,2019-12-11
"St Catherine's Hospice, Malthouse Road, Southgate, Crawley",,,2019-12-17,,0.72,60,0,"Proposed for allocation as ‘housing for older people’ in Policy H2 of the Regulation 19 draft of the Local Plan Review document. Development of this site should therefore specifically meet the needs of older people, either as a residential care home (C2) or as general housing (C3) which is designed to meet the needs of older people to meet the building regulations part M category 3. The broader design and layout of development on this site should also give specific consideration to the requirements of older people.",local-authority-eng:CRW,not owned by a public authority,,,not permissioned,,CBCBLR038,,2019-12-11
"The Imperial, Broadfield Barton, Broadfield, Crawley",yes,,2019-12-17,,0.1,19,19,"Demolition of the existing public house and associated flat and the erection of a five storey mixed use development consisting of 7 x one bedroom and 12 x two bedroom flats, with lower ground floor parking. https://planningregister.crawley.gov.uk/Planning/Display/CR/2017/0519/FUL",local-authority-eng:CRW,not owned by a public authority,2018-11-22,,permissioned,full planning permission,CBCBLR039,,2019-12-11
"Land r/o the George Hotel, 56 - 58 High Street, West Green, Crawley",yes,,2019-12-17,,0.29,10,0,https://planningregister.crawley.gov.uk/Planning/Display/CR/2017/0879/FUL|https://acp.planninginspectorate.gov.uk/ViewCase.aspx?caseid=3199581,local-authority-eng:CRW,not owned by a public authority,,,not permissioned,,CBCBLR040,,2019-12-11
