site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"1-7 Church Walk, Mancetter",yes,,2018-12-13,,0.29,20,20,"Discharge of conditions application approved in 2017, DOC/2017/0030. Demolition of block of 4 shops & 4 maisonettes & construction of 14 flats & 6 houses",local-authority-eng:NWA,not owned by a public authority,2014-08-22,http://planning.northwarks.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=109502,permissioned,full planning permission,BFR011,,2018-12-13
"Chapel End Social Club, Coleshill Road, Hartshill",yes,,2018-12-13,,0.23,13,13,"Variation of conditions approved in 2016, PAP/2016/0551. Discharge of conditions application approved, DOC/2018/0040. Demolition of existing social club & erection of 13 dwellings",local-authority-eng:NWA,not owned by a public authority,2015-06-16,http://planning.northwarks.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=110576,permissioned,full planning permission,BFR012,,2018-12-13
"Shortwoods Day Centre, The Shortwoods, Dordon",yes,,2018-12-13,,0.44,27,27,"Variation of conditions approved in 2017, PAP/2017/0493. Demolition of existing building and construction of new supported housing for residents with learning difficulties/physical disabilities/mental health (21 no: self-contained apartments and 6 no: shared living bedrooms)",local-authority-eng:NWA,not owned by a public authority,2015-09-15,http://planning.northwarks.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=111802,permissioned,full planning permission,BFR013,,2018-12-13
"L S Court Ltd, Coventry Road, Fillongley",yes,,2018-12-13,,0.94,5,5,"Demolition of existing buildings and construction of 5 new dwellings with associated access, parking and turning facilities",local-authority-eng:NWA,not owned by a public authority,2018-04-18,http://planning.northwarks.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=114973,permissioned,full planning permission,BFR014,,2018-12-13
"31 Plough Hill Road, Chapel End",yes,,2018-12-13,,0.47,11,11,"Variation of conditions approved in 2016, PAP/2015/0699. Outline - residential development of 7x5 bed houses & terrace of 4x2 bed houses",local-authority-eng:NWA,not owned by a public authority,2013-11-06,http://planning.northwarks.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=99658,permissioned,outline planning permission,BFR015,,2018-12-13
"14 Market Street, Polesworth",yes,,2018-12-13,,0.12,7,7,"Demolition of existing building, conversion of existing building into 4 no: 1 bed flats, construction of 2 no: 2 bed houses and 1 no: 3 bed house, access and parking",local-authority-eng:NWA,not owned by a public authority,2018-04-12,http://planning.northwarks.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=115229,permissioned,full planning permission,BFR016,,2018-12-13
"Rowan Centre, North Street, Atherstone",yes,,2018-12-13,,0.17,16,16,"Discharge of conditions approved in 2017, DOC/2017/0087. Erection of supported living facility and conversion of existing building into 16 supported living flats with associated Community Room",local-authority-eng:NWA,not owned by a public authority,2017-08-21,http://planning.northwarks.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=113976,permissioned,full planning permission,BFR017,,2018-12-13
"61 Coventry Road, Coleshill",yes,,2018-12-13,,0.21,9,9,"Discharge of conditions pending, DOC/2016/0097. Prior Notification for change of use from office use (class B1a) to nine residential apartments (class C3)",local-authority-eng:NWA,not owned by a public authority,2017-09-05,http://planning.northwarks.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=114648,permissioned,other,BFR018,,2018-12-13
"BEC Engineering Ltd, Richmond Road, Atherstone",yes,,2018-12-13,,0.11,6,6,Approval of reserved matters pursuant to outline permission ref. PAP/2009/0126 for demolition of existing factory premises and erection of 6 dwellings with associated parking and landscaping,local-authority-eng:NWA,not owned by a public authority,2014-11-12,http://planning.northwarks.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=110638,permissioned,reserved matters approval,BFR019,,2018-12-13
"Hatters Arms, Church Road, Warton",yes,,2018-12-13,,0.09,7,7,"Discharge of conditions approved in 2015, DOC/2015/0054. Conversion of former public house into four 2-bedroom apartments and construction of two 3-bedroom houses and one 2-bedroomed house on the former car park area",local-authority-eng:NWA,not owned by a public authority,2015-07-17,http://planning.northwarks.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=111235,permissioned,full planning permission,BFR020,,2018-12-13
"Atherstone College, Ratcliffe Road, Atherstone",yes,,2018-12-13,,0.19,13,13,Outline - Change of use of existing college to residential including conversion of existing building and erection of new block,local-authority-eng:NWA,owned by a public authority,2016-06-28,http://planning.northwarks.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=112344,permissioned,outline planning permission,BFR021,,2018-12-13
"The Angel Inn, 24 Church Street, Atherstone",yes,,2018-12-13,,0.1,12,12,"Discharge of conditions pending, DOC/2018/0042. Part demolition of rear extension. Construction of 1 small retail unit and first floor storage. Erection of 5 pairs of 2 bedroom semi-detached dwellings & 2 one bedroom flats, with associated access ways and bins store and fencing",local-authority-eng:NWA,not owned by a public authority,2016-04-07,http://planning.northwarks.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=111345,permissioned,full planning permission,BFR022,,2018-12-13
"49 High Street, Polesworth",yes,,2018-12-13,,0.21,5,5,Outline application for clearance of derelict buildings and erection of 5 detached dwellings and access,local-authority-eng:NWA,not owned by a public authority,2017-01-17,http://planning.northwarks.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=113473,permissioned,outline planning permission,BFR023,,2018-12-13
"Croft Mead Business Centre, Croft Mead, Ansley",yes,,2018-12-13,,0.2,10,10,Redevelopment of commercial yard to accommodate 10 dwellings,local-authority-eng:NWA,not owned by a public authority,2017-02-07,http://planning.northwarks.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=113504,permissioned,full planning permission,BFR024,,2018-12-13
"Clinic and Welfare Centre, Coventry Road, Kingbsury",yes,,2018-12-13,,0.15,6,6,"Discharge of conditions and variation of conditions applications approved in 2017, DOC/2017/0060 and PAP/2017/0464, DOC/2018/0085 pending. Erection of 6 dwellings on site formerly occupied by the Kingsbury Health Centre",local-authority-eng:NWA,not owned by a public authority,2017-03-07,http://planning.northwarks.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=113593,permissioned,full planning permission,BFR025,,2018-12-13
"Bridge House, 80 Coleshill Road, Atherstone",yes,,2018-12-13,,0.18,14,14,"Variation of conditions applications approved in 2014 and 2017, PAP/2013/0104 and PAP/2017/0343. Partial demolition of existing commercial premises and re-development with 14 dwellings, inc. erection of 7 new dwellings & conversion of retained existing buildings into 7 dwellings",local-authority-eng:NWA,not owned by a public authority,2011-04-12,http://planning.northwarks.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=95303,permissioned,full planning permission,BFR026,,2018-12-13
"Coton House, Haunch Lane, Lea Marston",yes,,2018-12-13,,0.44,10,10,"Redevelopment of site for the erection of ten dwellings with associated access, car parking and landscaping. Demolition and removal of existing kennels, cattery and stable buildings.",local-authority-eng:NWA,not owned by a public authority,2018-09-20,http://planning.northwarks.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=114084,permissioned,full planning permission,BFR027,,2018-12-13
"Corley Nurseries, Church Lane, Corley",yes,,2018-12-13,,0.74,17,17,Numerous variation of conditions and discharge of conditions applications approved. Residential development of 17 houses & bungalows,local-authority-eng:NWA,not owned by a public authority,2015-10-05,http://planning.northwarks.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=104816,permissioned,full planning permission,BFR028,,2018-12-13
"Kingsbury Hall, Coventry Road, Kingsbury",yes,,2018-12-13,,1.18,29,29,Vacant Grade II* 16C Manor House currently on Historic Englands Heritage at Risk Register. Residential conversion of the building has commenced. Final repairs and reuse have yet to be achieved. A mixed use application is currently under consideration PAP/2018/0686. Restoration of the historic hall and conversion to 9 apartments. Conversion of existing 19th century barns and inclusion of new infill construction to provide 7 new residential units. Construction of 13 new residential units. Demolition of 20th century bungalow and adjacent barn structure. Consolidation of 19th Century curtain walling,local-authority-eng:NWA,not owned by a public authority,2009-05-06,http://planning.northwarks.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=88623,permissioned,full planning permission,BFR029,,2018-12-13
"Corley Motors, George Street, Arley",yes,,2018-12-13,,0.24,10,10,"Variations and discharges of conditions applications approved in 2015 and 2018, PAP/2015/0161, PAP/2018/0212, DOC/2013/0012 and DOC/2018/0018. Erection of 10 dwellings together with associated landscaping, parking and access arrangements",local-authority-eng:NWA,not owned by a public authority,2012-11-17,http://planning.northwarks.gov.uk/portal/servlets/ApplicationSearchServlet,permissioned,full planning permission,BFR030,,2018-12-13
"Cedar House, Kingsbury Road, Lea Marston",yes,,2018-12-13,,0.32,5,5,"Outline - demolition of existing buildings and erection of five dwellings, with associated gardens, parking and garages (with all matters reserved)",local-authority-eng:NWA,not owned by a public authority,2018-01-18,http://planning.northwarks.gov.uk/portal/servlets/ApplicationSearchServlet,permissioned,outline planning permission,BFR031,,2018-12-13
