site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
University of Northampton Park Campus,yes,,2017-12-13,,27.49975945,800,800,"N/2014/0475 planning approval for outline application (all matters reserved except access) for the demolition of the University facilities and erection of new buildings comprising residential accommodation up to 800 units, associated car parking, retail unit, landscaping and open space with accesses from Boughton Green Road.",local-authority-eng:NOR,not owned by a public authority,,,permissioned,full planning permission,BFR1013,https://www.northampton.gov.uk/download/downloads/id/10086/bfr1013,2017-12-13
University of Northampton Avenue Campus,yes,,2017-12-13,,6.016670704,200,200,"N/2016/0810 outline application with reserved matters for demolition and conversion of existing university buildings, demolition of existing university facilities and outline planning permission for erection of new buildings comprising residential up to 200 units, associated car parking, landscaping and open space (in progress).",local-authority-eng:NOR,not owned by a public authority,,,pending decision,,BFR1014,https://www.northampton.gov.uk/download/downloads/id/10079/bfr1014,2017-12-13
"Belgrave House, Grosvenor Shopping Centre",yes,,2018-12-21,,0.209344432,31,31,N/2017/1144 Change of Use of Belgrave House from offices to student accommodation,local-authority-eng:NOR,owned by a public authority,,,permissioned,full planning permission,BFR1022,https://www.northampton.gov.uk/download/downloads/id/10078/bfr1022,2017-12-13
East Island,yes,,2017-12-13,,0.416548709,42,42,The site is included in Policy 17 (Grosvenor Centre Redevelopment) of the Central Area Action Plan 2013.,local-authority-eng:NOR,mixed ownership,,,not permissioned,,BFR1023,https://www.northampton.gov.uk/download/downloads/id/10084/bfr1023,2017-12-13
Great Houghton Independent School,yes,,2017-12-13,,6.919774168,240,240,,local-authority-eng:NOR,not owned by a public authority,,,not permissioned,,BFR1024,https://www.northampton.gov.uk/download/downloads/id/10083/bfr1024,2017-12-13
Witham Way garage site,yes,,2018-12-21,,0.152022321,4,4,"N/2016/0704 Prior notification of proposed demolition of garage blocks at Swale Drive, Derwent Drive, West Oval and Witham Way. N/2018/0446, development of 4no semi-detached dwellings with associated parking",local-authority-eng:NOR,owned by a public authority,,,permissioned,full planning permission,BFR1034,https://www.northampton.gov.uk/download/downloads/id/10082/bfr1034,2017-12-13
West Oval garage site,yes,,2018-12-21,,0.176338127,7,7,"N/2016/0704 Prior notification of proposed demolition of garage blocks at Swale Drive, Derwent Drive, West Oval and Witham Way. N/2018/0451 Lock Up Garages Development of 6no semi-detached dwellings with associated parking (withdrawn)",local-authority-eng:NOR,owned by a public authority,,,not permissioned,,BFR1035,https://www.northampton.gov.uk/download/downloads/id/10085/bfr1035,2017-12-13
Derwent Drive garage site,yes,,2017-12-13,,0.195237242,8,8,"N/2016/0704 Prior notification of proposed demolition of garage blocks at Swale Drive, Derwent Drive, West Oval and Witham Way",local-authority-eng:NOR,owned by a public authority,,,not permissioned,,BFR1036,https://www.northampton.gov.uk/download/downloads/id/10087/bfr1036,2017-12-13
Swale Drive garage site and rear/unused land,yes,,2018-12-21,,0.155918132,6,6,"N/2016/0704 Prior notification of proposed demolition of garage blocks at Swale Drive, Derwent Drive, West Oval and Witham Way Approved and implemented. N/2018/1594 Development of 6no new dwellings with associated parking, no decision",local-authority-eng:NOR,owned by a public authority,,,pending decision,,BFR1037,https://www.northampton.gov.uk/download/downloads/id/10088/bfr1037,2017-12-13
"Garage site in The Briars, Briar Hill",yes,,2017-12-13,,0.131273079,5,5,,local-authority-eng:NOR,owned by a public authority,,,not permissioned,,BFR1068,https://www.northampton.gov.uk/download/downloads/id/10093/bfr1068,2017-12-13
Land at Chapel Place,yes,,2018-12-21,,0.081772496,12,12,N/2018/1594 Continuing temporary use of land for car parking to serve 56 to 60 St Michael's Road,local-authority-eng:NOR,owned by a public authority,,,not permissioned,,BFR1078,https://www.northampton.gov.uk/download/downloads/id/10089/bfr1078,2017-12-13
"Former Dairy Crest Depot, Horsley Road",yes,,2017-12-13,,1.103202776,35,35,No planning history found,local-authority-eng:NOR,not owned by a public authority,,,not permissioned,,BFR1108,https://www.northampton.gov.uk/download/downloads/id/10104/brf1108,2017-12-13
Greyfriars,yes,,2017-12-13,,1.738605744,261,261,Site is allocated in the Central Area Action Plan for Priority Public Realm Improvement.,local-authority-eng:NOR,owned by a public authority,,,not permissioned,,BFR1113,https://www.northampton.gov.uk/download/downloads/id/10090/bfr1113,2017-12-13
"Cedarwood Nursing Home, 492 Kettering Road",yes,,2017-12-13,,0.189367426,14,14,N/2017/0627 Demolition of existing Care Home and erection of 14no bedroom apartments approved.,local-authority-eng:NOR,not owned by a public authority,,,permissioned,full planning permission,BFR1114,https://www.northampton.gov.uk/download/downloads/id/10095/bfr1114,2017-12-13
194?200 Kingsthorpe Grove,yes,,2017-12-13,,0.148181252,14,14,N/2015/1228 full permission. Demolish car showroom and erect building with A1 retail on the ground floor and 14no. flats above.,local-authority-eng:NOR,not owned by a public authority,,,permissioned,full planning permission,BFR1116,https://www.northampton.gov.uk/download/downloads/id/10102/bfr1116,2017-12-13
133 Queens Park Terrace,yes,,2018-12-21,,0.064907726,6,6,N/2017/1695 Proposed 6no one bedroom apartments and associated parking,local-authority-eng:NOR,not owned by a public authority,,,permissioned,full planning permission,BFR1117,https://www.northampton.gov.uk/download/downloads/id/10094/bfr1117,2017-12-13
135 Harlestone Road,yes,,2018-12-21,,0.70949049,12,12,N/2016/0083 outline. Demolish house and erect up to 12 dwellings. Reserved matters application approved 2018,local-authority-eng:NOR,not owned by a public authority,,,permissioned,outline planning permission,BFR1118,https://www.northampton.gov.uk/download/downloads/id/10092/bfr1118,2016-06-29
"Silver Coronet PH site, Welland Way",yes,,2018-12-21,,0.164523156,12,12,N/2018/0476 full permission erection of 14no bedroom dwellings approved,local-authority-eng:NOR,not owned by a public authority,,,permissioned,outline planning permission,BFR1119,https://www.northampton.gov.uk/download/downloads/id/10110/bfr1119,2017-12-13
83 - 103 Trinity Avenue,yes,,2017-12-13,,0.191275303,9,9,N/2015/0637. Site has full planning permission for alterations and extensions to existing buildings to provide additional flats.,local-authority-eng:NOR,not owned by a public authority,,,permissioned,full planning permission,BFR1123,https://www.northampton.gov.uk/download/downloads/id/10108/bfr1123,2017-12-13
41 - 43 Derngate,yes,,2018-12-21,,0.076974906,7,7,N/2014/0694 Demolition of 41 Derngate and construction of 7no. town houses with on site parking spaces (as per amended plans received 07/11/14) approved. N/2018/1645 Castillian Chambers Demolition of existing buildings and creation of 95no apartments and studios not yet decided,local-authority-eng:NOR,not owned by a public authority,,,permissioned,full planning permission,BFR1124,https://www.northampton.gov.uk/download/downloads/id/10099/bfr1124,2016-06-29
Adj 5 Primrose Hill,yes,,2017-12-13,,0.040510174,6,6,N/2014/1387 demolition of garage and erection of 6no. flats.,local-authority-eng:NOR,not owned by a public authority,,,permissioned,full planning permission,BFR1126,https://www.northampton.gov.uk/download/downloads/id/10097/bfr1126,2016-06-29
"Connaught House, 32 Connaught Street",yes,,2018-12-21,,0.034921816,6,6,N/2012/0948. Conversion and extension to form 6no. flats Lapsed.,local-authority-eng:NOR,not owned by a public authority,,,not permissioned,,BFR1127,https://www.northampton.gov.uk/download/downloads/id/10100/bfr1127,2016-06-29
104 - 104A Abington Street,yes,,2017-12-13,,0.014324281,5,5,N/2015/0941. Full planning permission for conversion of first and second floors and extension to provide 5no. Flats. N/2016/0576. Conversion of disused former shoe factory to contain five new one and two bed apartments alongside two storey extension over existing walkway to match existing materials approved.,local-authority-eng:NOR,not owned by a public authority,,,permissioned,full planning permission,BFR1129,https://www.northampton.gov.uk/download/downloads/id/10103/bfr1129,2017-12-13
13 - 17 Bridge Street,yes,,2018-12-21,,0.035185934,16,16,N/2017/0747 five storey rear extension to create 41-bed student accommodation,local-authority-eng:NOR,not owned by a public authority,,,permissioned,full planning permission,BFR1801,https://www.northampton.gov.uk/download/downloads/id/10708/bfr1801,2018-12-21
59 Clarke Road,yes,,2018-12-21,,0.04790097,9,9,N/2017/1418 change of use from offices to dwellings,local-authority-eng:NOR,not owned by a public authority,,,permissioned,other,BFR1802,https://www.northampton.gov.uk/download/downloads/id/10707/bfr1802,2018-12-21
"41A Eastfield Road, Duston",yes,,2018-12-21,,0.036317415,5,5,N/2017/1610 Demolition of 2no existing houses and construction of 5no new build bed person social houses,local-authority-eng:NOR,mixed ownership,,,permissioned,full planning permission,BFR1803,https://www.northampton.gov.uk/download/downloads/id/10712/bfr1803,2018-12-21
61A Spencer Bridge Road,yes,,2018-12-21,,0.017524874,7,7,N/2017/1651 conversion/change of use to 7no flats,local-authority-eng:NOR,not owned by a public authority,,,permissioned,full planning permission,BFR1804,https://www.northampton.gov.uk/download/downloads/id/10714/bfr1804,2018-12-21
"The Tanners PH, 32 Farmfield Court",yes,,2018-12-21,,0.310586994,17,17,N/2017/1653 Demolition of existing buildings and proposed development of 17no. new dwellingswith 400 sqm of retail unit and retail unit/takeaway,local-authority-eng:NOR,not owned by a public authority,,,permissioned,full planning permission,BFR1805,https://www.northampton.gov.uk/download/downloads/id/10725/bfr1805,2018-12-21
104 - 104A Abington Street,yes,,2018-12-21,,0.023787297,6,6,"N/2018/0104 Conversion of disused former shoe factory to contain 6no and bed apartments, amendment to planning permission N/2016/0576",local-authority-eng:NOR,not owned by a public authority,,,permissioned,full planning permission,BFR1806,https://www.northampton.gov.uk/download/downloads/id/10723/bfr1806,2018-12-21
Riverside House,yes,,2018-12-21,,0.570365334,60,60,N/2018/0247 Change of Use from Offices to residential comprising 60no units,local-authority-eng:NOR,owned by a public authority,,,permissioned,other,BFR1807,https://www.northampton.gov.uk/download/downloads/id/10717/bfr1807,2018-12-21
19 - 21 Harding Terrace,yes,,2018-12-21,,0.023432477,6,6,N/2018/0348 Construction of new building comprising 6no flats,local-authority-eng:NOR,not owned by a public authority,,,not permissioned,,BFR1808,https://www.northampton.gov.uk/download/downloads/id/10709/bfr1808,2018-12-21
"Plough Hotel, Bridge Street",yes,,2018-12-21,,0.246606078,38,38,N/2018/0351 Demolition of part of existing Plough Hotel and erection of 38no serviced apartment building,local-authority-eng:NOR,not owned by a public authority,,,not permissioned,,BFR1809,https://www.northampton.gov.uk/download/downloads/id/10718/bfr1809,2018-12-21
55 - 57 Abington Street,yes,,2018-12-21,,0.06815384,53,53,N/2018/0741 add one additional floor to building and conversion of part first and second floor from retail to serviced apartments providing 53 units,local-authority-eng:NOR,not owned by a public authority,,,permissioned,full planning permission,BFR1810,https://www.northampton.gov.uk/download/downloads/id/10711/bfr1810,2018-12-21
98 - 100 Abington Street,yes,,2018-12-21,,0.049731866,13,13,"N/2018/0795 extensions to provide 13 apartments comprising x studios, x 1-bedroom and x 2-bedroom self-contained apartments",local-authority-eng:NOR,not owned by a public authority,,,permissioned,full planning permission,BFR1811,https://www.northampton.gov.uk/download/downloads/id/10710/bfr1811,2018-12-21
353 Wellingborough Road,yes,,2018-12-21,,0.014100578,5,5,N/2018/0798 Part change of use to create 5no apartments,local-authority-eng:NOR,not owned by a public authority,,,permissioned,full planning permission,BFR1812,https://www.northampton.gov.uk/download/downloads/id/10713/bfr1812,2018-12-21
25 Drapery,yes,,2018-12-21,,0.026227999,5,5,N/2018/0938 Change of Use to 5no apartments,local-authority-eng:NOR,not owned by a public authority,,,permissioned,full planning permission,BFR1813,https://www.northampton.gov.uk/download/downloads/id/10719/bfr1813,2018-12-21
"Land At Former British Timken Site, Main Road, Duston",yes,,2018-12-21,,6.092882713,140,140,N/2018/1207 Erection of 140no dwellings,local-authority-eng:NOR,not owned by a public authority,,,pending decision,,BFR1814,https://www.northampton.gov.uk/download/downloads/id/10726/bfr1814,2018-12-21
4 - 12 Dunster Street,yes,,2018-12-21,,0.043379059,39,39,N/2018/1233 Conversion and alterations to form 39 no apartments,local-authority-eng:NOR,not owned by a public authority,,,pending decision,,BFR1815,https://www.northampton.gov.uk/download/downloads/id/10722/bfr1815,2018-12-21
"St James Works, Vicarage Road",yes,,2018-12-21,,0.406516245,20,20,N/2018/1587 Demolition and construction of 20no affordable dwellings,local-authority-eng:NOR,not owned by a public authority,,,pending decision,,BFR1816,https://www.northampton.gov.uk/download/downloads/id/10724/bfr1816,2018-12-21
