site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Former Derbyshire Royal Infirmary, Between Osmaston Road and London Road, Derby",,,2019-10-30,,7.5,796,796,,local-authority-eng:DER,,,,permissioned,,DER/0120,https://maps.derby.gov.uk/webmap/Map.aspx?x=435676&y=335495&resolution=2&epsg=27700&mapname=publicmaps&baseLayer=Colour&datalayers=Brownfield%20Sites%2CselectFeaturesControl_container,2017-11-13
"Technograv Phase 2, Nottingham Road, Spondon",,,2019-10-30,,0.77,42,42,,local-authority-eng:DER,not owned by a public authority,,,permissioned,,DER/0123,https://maps.derby.gov.uk/webmap/Map.aspx?x=440648&y=334956&resolution=2&epsg=27700&mapname=publicmaps&baseLayer=Colour&datalayers=Brownfield%20Sites%2CselectFeaturesControl_container,2019-10-30
"St Helen’s House, King Street",,,2019-10-30,,0.5,49,49,,local-authority-eng:DER,not owned by a public authority,,,permissioned,,DER/0162,https://maps.derby.gov.uk/webmap/Map.aspx?x=435017&y=336821&resolution=2&epsg=27700&mapname=publicmaps&baseLayer=Colour&datalayers=Brownfield%20Sites%2CselectFeaturesControl_container,2017-11-13
"The Knoll, Stenson Road",,,2019-10-30,,0.58,10,10,,local-authority-eng:DER,owned by a public authority,,,permissioned,,DER/0169,https://maps.derby.gov.uk/webmap/Map.aspx?x=434359&y=333598&resolution=2&epsg=27700&mapname=publicmaps&baseLayer=Colour&datalayers=Brownfield%20Sites%2CselectFeaturesControl_container,2019-10-30
"Britannia Court, Duke Street, Derby",,,2019-10-30,,0.2,26,26,,local-authority-eng:DER,owned by a public authority,,,permissioned,,DER/0183,https://maps.derby.gov.uk/webmap/Map.aspx?x=435311&y=336923&resolution=2&epsg=27700&mapname=publicmaps&baseLayer=Colour&datalayers=Brownfield%20Sites%2CselectFeaturesControl_container,2017-11-13
"Former Anochrome Jigs site, 8-14 Mansfield Road, Derby",,,2019-10-30,,0.1,33,33,,local-authority-eng:DER,not owned by a public authority,,,permissioned,,DER/0193,https://maps.derby.gov.uk/webmap/Map.aspx?x=435451&y=336793&resolution=2&epsg=27700&mapname=publicmaps&baseLayer=Colour&datalayers=Brownfield%20Sites%2CselectFeaturesControl_container,2017-11-13
"Former Council Office, Perth Street, Chaddesden, Derby",,,2019-10-30,,0.3,11,11,,local-authority-eng:DER,owned by a public authority,,,permissioned,,DER/0197,https://maps.derby.gov.uk/webmap/Map.aspx?x=437077&y=337710&resolution=2&epsg=27700&mapname=publicmaps&baseLayer=Colour&datalayers=Brownfield%20Sites%2CselectFeaturesControl_container,2017-11-13
"Former Police Station, 2 Merrill Way, Allenton, Derby",,,2019-10-30,,0.14,12,12,,local-authority-eng:DER,not owned by a public authority,,,permissioned,,DER/0202,https://maps.derby.gov.uk/webmap/Map.aspx?x=437093&y=332098&resolution=2&epsg=27700&mapname=publicmaps&baseLayer=Colour&datalayers=Brownfield%20Sites%2CselectFeaturesControl_container,2017-11-13
"Rear of 126 Drewry Lane, Derby",,,2019-10-30,,0.26,14,14,,local-authority-eng:DER,not owned by a public authority,,,permissioned,,DER/0210,https://maps.derby.gov.uk/webmap/Map.aspx?x=434413&y=335967&resolution=2&epsg=27700&mapname=publicmaps&baseLayer=Colour&datalayers=Brownfield%20Sites%2CselectFeaturesControl_container,2017-11-13
"Hallmark Inn Car Park, Wellington Street, Derby",,,2019-10-30,,0.1,21,21,,local-authority-eng:DER,,,,permissioned,,DER/0212,https://maps.derby.gov.uk/webmap/Map.aspx?x=436032&y=335529&resolution=2&epsg=27700&mapname=publicmaps&baseLayer=Colour&datalayers=Brownfield%20Sites%2CselectFeaturesControl_container,2018-11-27
"Former Ken Ives site, 547 Burton Road, Derby",,,2019-10-30,,0.46,45,45,,local-authority-eng:DER,not owned by a public authority,,,permissioned,,DER/0217,https://maps.derby.gov.uk/webmap/Map.aspx?x=433282&y=334420&resolution=2&epsg=27700&mapname=publicmaps&baseLayer=Colour&datalayers=Brownfield%20Sites%2CselectFeaturesControl_container,2017-11-13
"Upper floors above 25-33 Babington Lane, Derby",,,2019-10-30,,0.06,25,25,,local-authority-eng:DER,not owned by a public authority,,,permissioned,,DER/0218,https://maps.derby.gov.uk/webmap/Map.aspx?x=435273&y=335811&resolution=2&epsg=27700&mapname=publicmaps&baseLayer=Colour&datalayers=Brownfield%20Sites%2CselectFeaturesControl_container,2017-11-13
"Former Samways Cycle Shop, 20-22 Ashbourne Road, Derby",,,2019-10-30,,0.12,13,13,,local-authority-eng:DER,not owned by a public authority,,,permissioned,,DER/0225,https://maps.derby.gov.uk/webmap/Map.aspx?x=434292&y=336607&resolution=2&epsg=27700&mapname=publicmaps&baseLayer=Colour&datalayers=Brownfield%20Sites%2CselectFeaturesControl_container,2017-11-13
"Former Yarn Spinner Public House, Stoney Lane, Spondon",,,2019-10-30,,0.28,13,13,,local-authority-eng:DER,not owned by a public authority,,,permissioned,,DER/0235,https://maps.derby.gov.uk/webmap/Map.aspx?x=440706&y=335856&resolution=2&epsg=27700&mapname=publicmaps&baseLayer=Colour&datalayers=Brownfield%20Sites%2CselectFeaturesControl_container,2017-11-13
36 Agard Street,,,2019-10-30,,0.12,142,142,,local-authority-eng:DER,not owned by a public authority,,,permissioned,,DER/0237,https://maps.derby.gov.uk/webmap/Map.aspx?x=434597&y=336530&resolution=2&epsg=27700&mapname=publicmaps&baseLayer=Colour&datalayers=Brownfield%20Sites%2CselectFeaturesControl_container,2019-10-30
"Nightingale House, 117a London Road, Derby",,,2019-10-30,,0.2,13,13,,local-authority-eng:DER,not owned by a public authority,,,permissioned,,DER/0244,https://maps.derby.gov.uk/webmap/Map.aspx?x=435805&y=335613&resolution=2&epsg=27700&mapname=publicmaps&baseLayer=Colour&datalayers=Brownfield%20Sites%2CselectFeaturesControl_container,2017-11-14
"Aston Engineering, Lonsdale Place, Rowditch, Derby",,,2019-10-30,,0.1,11,11,,local-authority-eng:DER,not owned by a public authority,,,permissioned,,DER/0247,https://maps.derby.gov.uk/webmap/Map.aspx?x=433785&y=335728&resolution=2&epsg=27700&mapname=publicmaps&baseLayer=Colour&datalayers=Brownfield%20Sites%2CselectFeaturesControl_container,2017-11-14
"Quarndon Electronics, Slack Lane, Derby.",,,2019-10-30,,0.24,22,22,,local-authority-eng:DER,not owned by a public authority,,,permissioned,,DER/0249,https://maps.derby.gov.uk/webmap/Map.aspx?x=434036&y=336215&resolution=2&epsg=27700&mapname=publicmaps&baseLayer=Colour&datalayers=Brownfield%20Sites%2CselectFeaturesControl_container,2017-11-14
"Burleigh Court, Nuns Street",,,2019-10-30,,0.13,50,50,,local-authority-eng:DER,not owned by a public authority,,,permissioned,,DER/0257,https://maps.derby.gov.uk/webmap/Map.aspx?x=434563&y=336747&resolution=2&epsg=27700&mapname=publicmaps&baseLayer=Colour&datalayers=Brownfield%20Sites%2CselectFeaturesControl_container,2019-10-30
"Land at Cathedral Road/Walker Lane, Corner of Cathedral Road and Walker Lane, Derby",,,2019-10-30,,0.25,106,106,,local-authority-eng:DER,not owned by a public authority,,,permissioned,,DER/0271,https://maps.derby.gov.uk/webmap/Map.aspx?x=434965&y=336553&resolution=2&epsg=27700&mapname=publicmaps&baseLayer=Colour&datalayers=Brownfield%20Sites%2CselectFeaturesControl_container,2017-11-14
"The Boiler House (Leylands), The Boiler House/Maintenance Building, Leylands Estate, Broadway, Derby",,,2019-10-30,,0.1,12,12,,local-authority-eng:DER,not owned by a public authority,,,pending decision,,DER/0299,https://maps.derby.gov.uk/webmap/Map.aspx?x=434200&y=337970&resolution=2&epsg=27700&mapname=publicmaps&baseLayer=Colour&datalayers=Brownfield%20Sites%2CselectFeaturesControl_container,2017-11-14
"18 Agard Street, Derby",,,2019-10-30,,0.13,32,32,,local-authority-eng:DER,not owned by a public authority,,,permissioned,,DER/0304,https://maps.derby.gov.uk/webmap/Map.aspx?x=434655&y=336494&resolution=2&epsg=27700&mapname=publicmaps&baseLayer=Colour&datalayers=Brownfield%20Sites%2CselectFeaturesControl_container,2019-10-30
"Bio House, Derwent Street, Derby",,,2019-10-30,,0.31,105,105,,local-authority-eng:DER,not owned by a public authority,,,not permissioned,,DER/0308,https://maps.derby.gov.uk/webmap/Map.aspx?x=435551&y=336489&resolution=2&epsg=27700&mapname=publicmaps&baseLayer=Colour&datalayers=Brownfield%20Sites%2CselectFeaturesControl_container,2018-11-27
"67-71 Macklin Street, Derby",,,2019-10-30,,0.13,12,12,,local-authority-eng:DER,not owned by a public authority,,,permissioned,,DER/0309,https://maps.derby.gov.uk/webmap/Map.aspx?x=434997&y=336031&resolution=2&epsg=27700&mapname=publicmaps&baseLayer=Colour&datalayers=Brownfield%20Sites%2CselectFeaturesControl_container,2019-10-30
"Derwent Court, Macklin Street",,,2019-10-30,,0.071,22,22,,local-authority-eng:DER,not owned by a public authority,,,permissioned,,DER/0320,https://maps.derby.gov.uk/webmap/Map.aspx?x=434893&y=336113&resolution=2&epsg=27700&mapname=publicmaps&baseLayer=Colour&datalayers=Brownfield%20Sites%2CselectFeaturesControl_container,2019-10-30
37 Carlton Road,,,2019-10-30,,"0,09",10,10,,local-authority-eng:DER,not owned by a public authority,,,permissioned,,DER/0321,https://maps.derby.gov.uk/webmap/Map.aspx?x=434165&y=334603&resolution=2&epsg=27700&mapname=publicmaps&baseLayer=Colour&datalayers=Brownfield%20Sites%2CselectFeaturesControl_container,2019-10-30
"Marlborough House, Charnwood Street",,,2019-10-30,,0.1,44,44,,local-authority-eng:DER,not owned by a public authority,,,permissioned,,DER/0323,https://maps.derby.gov.uk/webmap/Map.aspx?x=435419&y=335556&resolution=2&epsg=27700&mapname=publicmaps&baseLayer=Colour&datalayers=Brownfield%20Sites%2CselectFeaturesControl_container,2019-10-30
