site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
Former Manchester City FC Maine Road/Claremont Road Moss Side,yes,,2017-12-31,,0.28,17,17,"Erection of 17no. three-bedroom, two-storey dwellinghouses (Class C3) with associated parking, landscaping and boundary treatments following demolition of existing building",local-authority-eng:MAN,,2016-03-18,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,110898/FO/2015/S1,https://mappinggm.org.uk/gmodin/,2017-12-31
"Site Bounded By Coupland Street, Boundary Lane And Burlington Street Hulme",yes,,2017-12-31,,0.72,273,273,"Erection of part six, seven, eight and ten storey building with partial basement and plant, to provide 273 apartments (use class C3)",local-authority-eng:MAN,,2016-04-08,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,111182 / 110201,https://mappinggm.org.uk/gmodin/,2017-12-31
34 Mason Street Ancoats,yes,,2017-12-31,,0.02,10,10,"Alterations to roof, including installation of four dormer extensions, installation and reinstatement of windows, doors and security railings, erection of boundary treatment, creation of hardstanding, bin storage area and cycle storage, in conjunction wi",local-authority-eng:MAN,,2015-10-30,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,107351/FO/2014/N1,https://mappinggm.org.uk/gmodin/,2017-12-31
Riverpark Trading Estate (Abattoir site),,,2017-12-31,,8.24,340,340,Outline application for a maximum of 340 residential dwelling,local-authority-eng:MAN,,2015-11-25,http://pa.manchester.gov.uk/online-applications/,permissioned,outline planning permission,106592/OO/2014/N1,https://mappinggm.org.uk/gmodin/,2017-12-31
10-12 Whitworth St West,yes,,2017-12-31,,0.08,327,327,"Demolition of existing building at 10 - 12 Whitworth Street West, and redevelopment of the site for a new 35 storey residential building (Use Class C3) comprising 327 apartments",local-authority-eng:MAN,,2016-04-11,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,111003 / 108705,https://mappinggm.org.uk/gmodin/,2017-12-31
"Behind Platt Lane Methodist Church, Platt Lane",,,2017-12-31,,0.09,6,6,"Erection of 3no. two-storey, three-bed terraced properties facing Hart Road, and 3no. two-storey, three-bed terraced properties facing Platt Lane",local-authority-eng:MAN,,2016-04-08,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,110678/FO/2015/S1,https://mappinggm.org.uk/gmodin/,2017-12-31
"Ground to third floors, Globe House 30- 34 Southall Street Cheetham",yes,,2017-12-31,,0.05,20,20,Notification of prior approval for change of use of ground to 3rd floor from office (class B1a) to 20 apartments (Class C3),local-authority-eng:MAN,,2016-04-07,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,110944/P3OPA/2016/N1,https://mappinggm.org.uk/gmodin/,2017-12-31
9-11 Old Market Street Blackley M9 8DT,yes,,2017-12-31,,0.25,8,8,"Change of use of former Conservative Club (Class A4) to 8 no. self contained residential apartments (Class C3a) on the lower ground, ground and newly created first floors",local-authority-eng:MAN,,2016-04-21,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,109373,https://mappinggm.org.uk/gmodin/,2017-12-31
27-29 Ellesmere Street Scheme,yes,,2017-12-31,,0.42,232,232,Construction of a residential development (Use Class C3) comprising three buildings with a total of 232 apartments,local-authority-eng:MAN,,2016-04-08,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,110776/FO/2015/C1,https://mappinggm.org.uk/gmodin/,2017-12-31
"City Gardens Churchgate Block D, Chester Road",yes,,2017-12-31,,0.16,86,86,Redevelopment of the site with a mixed-use development comprising 86 dwellings (Use Class C3) and 3 commercial units,local-authority-eng:MAN,,2016-04-08,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,110189/FO/2015/C1,https://mappinggm.org.uk/gmodin/,2017-12-31
Smith's Yard (Blossom Street Site - Express Motors),yes,,2017-12-31,,0.74,199,199,"Erection of a part 8 storey, part 5 storey building to form mixed use development comprising 199 residential units together with formation 4 ground floor commercial units (468 sqm) (Use Class A1, A2, A3, B1 and D1",local-authority-eng:MAN,,2016-06-03,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,111742/FO/2016/N1,https://mappinggm.org.uk/gmodin/,2017-12-31
"German Warehouse, George Leigh Street / Radium Street",yes,,2017-12-31,,0.09,32,32,"Conversion of four storey warehouse building to form 5 no. apartments, the erection of 4 storey building on George Leigh Street and 6 storey building on Silk Street to form 20 apartments and 7 townhouses",local-authority-eng:MAN,,2016-06-03,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,111616/FO/2016/N1,https://mappinggm.org.uk/gmodin/,2017-12-31
"Police Station, Hall Lane",yes,,2017-12-31,,0.21,33,33,Erection of a 4 storey apartment building to form 33 residential units with semi-basement car parking and associated landscaping following demolition of former police station,local-authority-eng:MAN,,2016-06-08,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,110739/FO/2015/S2,https://mappinggm.org.uk/gmodin/,2017-12-31
Kingsbridge Road / Camelia Road,yes,,2017-12-31,,0.26,12,12,Outline planning application with access and layout (with other matters reserved) for the creation of 12 dwellinghouses,local-authority-eng:MAN,,2016-01-06,http://pa.manchester.gov.uk/online-applications/,permissioned,reserved matters approval,107054/OO/2014/N1 / 110464,https://mappinggm.org.uk/gmodin/,2017-12-31
20-26 Middleton Old Road Blackley,yes,,2017-12-31,,0.03,9,9,"Erection of one residential apartment building, four-storeys to Middleton Old Road, and three-storeys to Rochdale Road to form 9 x2 bedroom self-contained apartments",local-authority-eng:MAN,,2016-06-15,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,111141/FO/2016/N1,https://mappinggm.org.uk/gmodin/,2017-12-31
First Steet South (Plot 8),yes,,2017-12-31,,1.61,624,624,"Erection of a residential building (part 8, part 10, part 23 and part 26 storeys with roof plant, to accommodate 624 apartments",local-authority-eng:MAN,,2016-06-06,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,111170/FO/2016/C1 / 115206,https://mappinggm.org.uk/gmodin/,2017-12-31
"Happy Man Pub, Portway",yes,,2017-12-31,,0.27,10,10,"Erection of eight x two-storey, three-bedroom dwelling houses and two x three-storey, four-bedroom dwelling houses, with associated landscaping and car parking, following the demolition of the existing public house",local-authority-eng:MAN,,2016-06-10,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,111422/FO/2016/S2,https://mappinggm.org.uk/gmodin/,2017-12-31
Oldham Road Sites New Cross Zone A,yes,,2017-12-31,,0.55,274,274,"Erection of a part 10, part 8 storey block and a part 8, part 6 storey block to form 274 residential apartments in total together with ground floor commercial units facing Oldham Road (342 sqm)",local-authority-eng:MAN,,2016-07-29,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,112015/FO/2016/N1,https://mappinggm.org.uk/gmodin/,2017-12-31
"Devonshire House, George Street",yes,,2017-12-31,,0.05,42,42,"Change of use of the 1st - 5th floors (inclusive), seven storey extension to rear of existing building and two storey extension to the roof to accommodate 42 apartments",local-authority-eng:MAN,,2016-07-07,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,111274/FO/2016/C2,https://mappinggm.org.uk/gmodin/,2017-12-31
St John Street Chambers,yes,,2017-12-31,,0.03,10,10,"Change of use of part basement, part ground floor and all upper floors of existing mixed use building to residential apartments (Use Class C3)",local-authority-eng:MAN,,2016-07-01,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,114640 / 111175/FO/2016/C1,https://mappinggm.org.uk/gmodin/,2017-12-31
Circle Square Blocks 5 & 6,yes,,2017-12-31,,0.21,411,411,"Erection of part 17, part 36 storey building to comprise 411 residential apartments (Class C3) (14 studios, 136 x 1 bed, 228 x 2 bed and 33 x 3 bed)",local-authority-eng:MAN,,2016-07-01,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,111026/FO/2016/C1,https://mappinggm.org.uk/gmodin/,2017-12-31
Circle Square Blocks 7 & 8,yes,,2017-12-31,,0.18,266,266,Erection of 17 storey building to comprise 266 residential apartments,local-authority-eng:MAN,,2016-07-01,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,111027/FO/2016/C1,https://mappinggm.org.uk/gmodin/,2017-12-31
25-33 Wilmslow Road,yes,,2017-12-31,,0.18,54,54,"Erection of a part four, part six-storey building to provide A1/A2/A3 use at ground floor with 54 apartments above",local-authority-eng:MAN,,2016-07-28,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,111739/FO/2016/S1,https://mappinggm.org.uk/gmodin/,2017-12-31
4 Angel Street,yes,,2017-12-31,,0.06,64,64,Erection of 9 storey building to form 64no. residential apartments (Use Class C3a),local-authority-eng:MAN,,2016-08-05,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,110351/FO/2015/N1,https://mappinggm.org.uk/gmodin/,2017-12-31
76 - 82 Oldham Street (Car park),yes,,2017-12-31,,0.24,100,100,"Building A - Part 4, part 5, part 6 and part 8 storey building including 72 residential apartments (C3), Building B - Part 3 and part 5 storey building including 28 residential apartments",local-authority-eng:MAN,,2016-08-30,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,110074/FO/2015/C2,https://mappinggm.org.uk/gmodin/,2017-12-31
Block A 12 Pollard Street Bradford (excluding 101795),yes,,2017-12-31,,0.05,8,8,Change of Use and Conversion of commercial space to form 8 no. residential units,local-authority-eng:MAN,,2016-08-26,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,112024/FO/2016/N2,https://mappinggm.org.uk/gmodin/,2017-12-31
Withington Hospital Site (Cavendish Road),yes,,2017-12-31,,1.92,74,74,Erection of 74x 2 and 3 storey residential units (Use Class C3),local-authority-eng:MAN,,2016-12-16,http://pa.manchester.gov.uk/online-applications/,permissioned,reserved matters approval,113937/MO/2016/ 109777,https://mappinggm.org.uk/gmodin/,2017-12-31
Unit 6 Bentinck Street Industrial Estate Bentinck Street Hulme,yes,,2017-12-31,,0.08,60,60,Redevelopment of the site with a mixed use development comprising 60 residential apartments (Use Class C3) and a ground,local-authority-eng:MAN,,2016-08-05,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,111679/FO/2016/C1,https://mappinggm.org.uk/gmodin/,2017-12-31
23-25 Anson Road Longsight,yes,,2017-12-31,,0.12,17,17,"Conversion of 2 no. Class C3 dwelling houses into 19 apartments (15 x two bedroom, 1 duplex x two bedroom, 2 x one bedroom and 1 x studio apartment (Class C3)) together with the erection of 3 storey rear extension including basement",local-authority-eng:MAN,,2016-08-26,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,112067/FO/2016/N2,https://mappinggm.org.uk/gmodin/,2017-12-31
"Toast Rack building, Wilmslow Road",yes,,2017-12-31,,1.22,210,210,"Change of use, refurbishment, and extension of the Hollings Building (comprising the 'Toast Rack', Clothing Block, U-shaped Admin Block and 'Drum') including the creation of 150 apartments, erection of an 11 storey building comprising 60 apartments",local-authority-eng:MAN,,2016-08-01,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,111282,https://mappinggm.org.uk/gmodin/,2017-12-31
"Cedar House, 3 Cobourg St",yes,,2017-12-31,,0.05,22,22,Prior approval application for change of use of first and fourth floors from office use (Class B1a) to 22 residential apartments (Class C3).,local-authority-eng:MAN,,2016-09-13,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,112289/P3OPA/2016,https://mappinggm.org.uk/gmodin/,2017-12-31
"Weaver's Quay, Old Mill Street",yes,,2017-12-31,,0.41,201,201,"Erection of a part 10, part 4 storey building to form 201 residential apartments",local-authority-eng:MAN,,2016-09-27,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,112658/FO/2016/N1,https://mappinggm.org.uk/gmodin/,2017-12-31
Old Mill Street / Upper Kirby Street,yes,,2017-12-31,,0.06,24,24,"Erection of a 6 storey building to form 24 no. residential apartments (Use Class C3),",local-authority-eng:MAN,,2016-09-26,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,111605/FO/2016/N2,https://mappinggm.org.uk/gmodin/,2017-12-31
"Kampus, Aytoun Street / Chorlton Street (MMU site)",yes,,2017-12-31,,0.71,478,478,Creation of approximately 478 residential units (160 x 1 bed and 318 x 2 bed) and commercial space .,local-authority-eng:MAN,,2016-09-28,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,112034/FO/2016/C2,https://mappinggm.org.uk/gmodin/,2017-12-31
New Victoria Land at Corporation Street,yes,,2017-12-31,,0.92,520,520,"Erection of two residential buildings of a maximum 21 and 26 storeys to accommodate 520 apartments (178 x 1 bed, 286 x 2 bed and 56 x 3 bed apartments)",local-authority-eng:MAN,,2016-09-29,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,111777/FO/2016/C1,https://mappinggm.org.uk/gmodin/,2017-12-31
67 Hillier Street And Land Adjacent To 1 Kingcombe Walk Harpurhey,yes,,2017-12-31,,0.10,9,9,"Change of use and conversion of vacant public house/hotel to 9 no. self contained apartments (1 x three-bedroom, 5 x two-bedroom, and 3 x one-bedroom),",local-authority-eng:MAN,,2016-09-05,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,107804/FO/2015/N1,https://mappinggm.org.uk/gmodin/,2017-12-31
"Former Manchester Regiment PH, 6 Hulme Hall Road",yes,,2017-12-31,,0.05,42,42,Redevelopment of the site to provide a total of 42no. residential units comprising 1 and 2 bedroom apartments and associated parking.,local-authority-eng:MAN,,2016-09-23,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,111424/FO/2016/C1,https://mappinggm.org.uk/gmodin/,2017-12-31
Crusader Works - Chapeltown St / Baird St,yes,,2017-12-31,,0.45,201,201,Conversion of former Crusader Works to create 126 apartments (Use Class C3) and associated elevational alterations; the erection of a 10 storey building containing 75 apartments (Class C3),local-authority-eng:MAN,,2016-10-21,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,113363/FO/2016,https://mappinggm.org.uk/gmodin/,2017-12-31
65 Whitworth Street,yes,,2017-12-31,,0.01,24,24,"Prior approval application for change of use of the first, second, third and fourth floors from office use (Class B1a) to 24 residential apartments (Class C3).",local-authority-eng:MAN,,2016-10-12,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,112399/P3OPA/2016,https://mappinggm.org.uk/gmodin/,2017-12-31
"Artillery House, Byrom Street",yes,,2017-12-31,,0.01,12,12,Prior approval for change of use of building from office (Use Class B1a) to residential (Use Class C3).,local-authority-eng:MAN,,2016-10-17,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,112147/P3OPA/2016,https://mappinggm.org.uk/gmodin/,2017-12-31
"2 Fountain Street (2nd, 3rd and 4th floors)",yes,,2017-12-31,,0.02,6,6,"Change of use of the 2nd, 3rd and 4th floor to residential (Use Class C3) to create 6 residential apartments.",local-authority-eng:MAN,,2016-10-24,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,111842/FO/2016/C1,https://mappinggm.org.uk/gmodin/,2017-12-31
2 Waterloo Street,yes,,2017-12-31,,0.02,15,15,Change of use and internal/external works to building to create 15 apartments ( 11 x 1 Bed and 4 x 2 bed) (Use Class C3).,local-authority-eng:MAN,,2016-10-06,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,111747/FO/2016/C2,https://mappinggm.org.uk/gmodin/,2017-12-31
St John's Place Tower (Globe & Simpson site),yes,,2017-12-31,,0.94,387,387,Hotel use (Class C1) and residential use (Class C3) within building 1 (ground floor plus 51 storeys); residential use (Class C3) within building 3; residential use (Class C3) within building 4 - total of 387 residential units,local-authority-eng:MAN,,2016-10-21,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,109660/FO/2015/C1,https://mappinggm.org.uk/gmodin/,2017-12-31
"Mellor Street, Tideswell Avenue And Esplanade Adjacent To Rochdale Canal, Miles Platting",yes,,2017-12-31,,1.77,73,73,"Erection of 73 x two and three storey dwellinghouses (Class C3) together with associated access roads, parking, landscaping and boundary treatment",local-authority-eng:MAN,,2016-10-25,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,112305/FO/2016/N1,https://mappinggm.org.uk/gmodin/,2017-12-31
Selstead Road,yes,,2017-12-31,,0.30,11,11,"Erection of 11 x 2 storey dwellinghouses with associated landscaping, boundary treatments, car parking and creation of new vehicular access from Selstead Road",local-authority-eng:MAN,,2016-10-13,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,112390/FO/2016/S2,https://mappinggm.org.uk/gmodin/,2017-12-31
1-5 Swan Street,yes,,2017-12-31,,0.02,14,14,Change of use of 2nd and 3rd floors from B1(a) to C3 apartments comprising 14 studio apartments,local-authority-eng:MAN,,2016-11-09,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,113894/P3OPA/2016,https://mappinggm.org.uk/gmodin/,2017-12-31
HOUSE Phase 2 (New Islington MDA),yes,,2017-12-31,,0.75,104,104,"Erection of 20 no. three storey dwellinghouses, erection of 1 no. six storey building to create 44 self contained residential apartments (Class C3a) and the erection of 1 no. six storey apartment building to create 40 no. self contained apartments",local-authority-eng:MAN,,2016-11-18,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,111587/FO/2016/N1,https://mappinggm.org.uk/gmodin/,2017-12-31
No 1 Lord Street (Block 10-Lord Street / Cheetham Hill Road),yes,,2017-12-31,,0.18,192,192,Erection of a 16 storey building to form 192 residential apartments (Use Class C3a),local-authority-eng:MAN,,2016-11-21,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,113914/FO/2016,https://mappinggm.org.uk/gmodin/,2017-12-31
Mauldeth House Nell Lane Chorlton,yes,,2017-12-31,,0.49,72,72,Prior notification of change of use from offices (Class B1) to 72no. residential units (Class C3) and associated car parking and landscaping,local-authority-eng:MAN,,2016-11-03,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,113906/P3OPA/2016,https://mappinggm.org.uk/gmodin/,2017-12-31
121 Princess Street,yes,,2017-12-31,,0.06,126,126,Prior notification of change of use from offices (Class B1) for change of use to 126 apartments (use class C3),local-authority-eng:MAN,,2016-11-22,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,114023/P3OPA/2016,https://mappinggm.org.uk/gmodin/,2017-12-31
51 King Street (Second And Third Floors Only),yes,,2017-12-31,,0.02,10,10,Notification for the prior approval of a change of use of the second and third floors from offices (use class B1) to ten apartments (use class C3).,local-authority-eng:MAN,,2016-11-09,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,113905/P3OPA/2016,https://mappinggm.org.uk/gmodin/,2017-12-31
Silverwood House 129 Barlow Moor Road Didsbury,yes,,2017-12-31,,0.36,17,17,Conversion and extension of preparatory school and nursery to form 11 residential units (10 apartments and 1 coach house) and the erection of 6 detached dwellinghouses,local-authority-eng:MAN,,2016-11-01,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,111296/FO/2016/S2,https://mappinggm.org.uk/gmodin/,2017-12-31
"Barrel Yard (Hydes Brewery Site), Moss Lane West",yes,,2017-12-31,,0.52,42,42,The demolition of existing buildings and redevelopment of the site to provide 25no apartments and 17no dwellinghouses with open space and associated works,local-authority-eng:MAN,,2016-11-10,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,112075/FO/2016/S1,https://mappinggm.org.uk/gmodin/,2017-12-31
MCR House 341 Great Western Street Moss Side,yes,,2017-12-31,,0.15,17,17,Prior approval for the change of use of part of the ground floor and the entirety of the first and second floors from offices to 3 x studio apartments and 14 x 2 bedroom apartments,local-authority-eng:MAN,,2016-11-01,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,111564/P3OPA/2016,https://mappinggm.org.uk/gmodin/,2017-12-31
"Greenwood Road/Haveley Road, Northenden",yes,,2017-12-31,,0.66,45,45,"Erection of 18 x 2 storey dwellinghouses and 2 blocks of 3 storey apartments to create 27 apartments, together with new access roads, landscaping and parking",local-authority-eng:MAN,,2016-11-30,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,112320/FO/2016/S2,https://mappinggm.org.uk/gmodin/,2017-12-31
"Land Bounded By Amberley Drive, Boncarn Drive, Wastdale Road And Frensham Walk",yes,,2017-12-31,,0.91,52,52,Erection of 52 dwellinghouses,local-authority-eng:MAN,,2016-12-13,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,113836/FO/2016,https://mappinggm.org.uk/gmodin/,2017-12-31
All Souls Rectory Every Street,yes,,2017-12-31,,0.06,10,10,Erection of 4 storey building to form 10 apartments (Class C3),local-authority-eng:MAN,,2016-12-19,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,113955/FO/2016,https://mappinggm.org.uk/gmodin/,2017-12-31
Red Lion Street / 2 Union Street,yes,,2017-12-31,,0.06,38,38,"Erection of 3, 5, 7 and 8 and 11 storey building to comprise 38 residential apartments",local-authority-eng:MAN,,2016-12-16,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,113713/FO/2016,https://mappinggm.org.uk/gmodin/,2017-12-31
Bus Depot Princess Road,yes,,2017-12-31,,2.44,258,258,"Erection of 1 no. part 5/part 6 storey apartment building, 1 no. part 2/ part 3 and 4 storey extra care apartment building, 4 no. 4 storey apartment buildings (total no. apartments including extra care: 204) and 54 no. 2 and 3 storey family houses",local-authority-eng:MAN,,2016-12-16,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,113982/FO/2016,https://mappinggm.org.uk/gmodin/,2017-12-31
Rusholme Gardens 176 Wilmslow Road,yes,,2017-12-31,,0.21,5,5,"Erection of 5 three bedroom flats within a three storey building, including garages, car parking and gardens, involving demolition of building to rear of adjacent apartment building and creation of car parking spaces",local-authority-eng:MAN,,2016-12-19,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,114017/FO/2016,https://mappinggm.org.uk/gmodin/,2017-12-31
"Gt Ancoats St, Henry St, Gun St And Blossom Street",yes,,2017-12-31,,0.21,143,143,Erection of 1 x 8 storey building and 1 x 7 storey building to form 140 residential apartments and 3 townhouses (143 units in total) with ground floor commercial uses,local-authority-eng:MAN,,2017-01-13,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,112256/FO/2016,https://mappinggm.org.uk/gmodin/,2017-12-31
"First and second floors, Tresco House 149 Oxford Road",yes,,2017-12-31,,0.05,8,8,Prior approval application for change of use of first and second floors from office use (Use Class B1a) to 8 residential apartments,local-authority-eng:MAN,,2017-01-25,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,114127/P3OPA/2016,https://mappinggm.org.uk/gmodin/,2017-12-31
"Church Of St Jerome Rylance Street, Bradford",yes,,2017-12-31,,0.58,23,23,"Erection of 23 no. x two and three storey dwelling houses, car parking, boundary treatment and associated landscaping",local-authority-eng:MAN,,2017-01-16,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,112487/FO/2016,https://mappinggm.org.uk/gmodin/,2017-12-31
102 Manchester Road,yes,,2017-12-31,,0.13,16,16,"Notification of Prior Approval for a Proposed Change of Use of offices to 16 flats (8 one bed, 8 two bed)",local-authority-eng:MAN,,2017-01-11,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,114453/P3OPA/2016,https://mappinggm.org.uk/gmodin/,2017-12-31
34 Charlotte Street (Lindencourt House),yes,,2017-12-31,,0.03,12,12,Conversion of existing warehouse to 12no. self contained apartments with common areas and boundary and external treatments,local-authority-eng:MAN,,2017-01-23,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,110785/FO/2015/C2,https://mappinggm.org.uk/gmodin/,2017-12-31
"Buffoline Trading Estate, Chapel Street",yes,,2017-12-31,,0.66,64,64,Erection of 64 no. dwellings comprising of: 28 x two bedroom apartments with associated 28 space car park and communal bin storage area; 22 x three bedroom houses; 6 x four bedroom houses; 8 x four bedroom houses with garages,local-authority-eng:MAN,,2017-01-13,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,113618/FO/2016,https://mappinggm.org.uk/gmodin/,2017-12-31
Former Parkway Green Office 137 Bowland Road,yes,,2017-12-31,,0.14,6,6,Erection of 6no. two storey houses with access from Bowland Road and associated external works following demolition of existing office,local-authority-eng:MAN,,2017-02-02,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,114715/FO/2016,https://mappinggm.org.uk/gmodin/,2017-12-31
Tib Street/Church Street Car Park,yes,,2017-12-31,,0.28,183,183,"Redevelopment of the site for a residential building (Class C3) with ground floor commercial uses (Class A1, A2, A3, A4, B1,D2 (Gym and Cinema) varying in height from 7 to 10 storeys to provide 183 apartments",local-authority-eng:MAN,,2017-02-20,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,114146/FO/2016,https://mappinggm.org.uk/gmodin/,2017-12-31
Basil House - 105-107 Portland Street,yes,,2017-12-31,,0.05,37,37,Change of use of upper floor levels and works to the roof to create 37 apartments,local-authority-eng:MAN,,2015-09-24,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,107723/FO/2014/C2,https://mappinggm.org.uk/gmodin/,2017-12-31
Land Bounded By Culcheth Lane And Tandlewood Mews Newton Heath,yes,,2017-12-31,,0.08,6,6,Erection of 6 x 3 storey townhouses (Class C3) following demolition of existing public house together with parking and landscaping,local-authority-eng:MAN,,2017-02-08,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,111312/FO/2016/N1,https://mappinggm.org.uk/gmodin/,2017-12-31
St John's Living - Nickel & Dime East Tower and Manchester Goods Yard,yes,,2017-12-31,,1.05,319,319,"Construction of a 36 storey residential building (Class C3) with retail uses at ground floor (Classes A1/A2/A3/A4), an 8 storey mixed use building comprising workspace (B1), with retail uses (Classes A1/A2/A3/A4) and residential live/work uses",local-authority-eng:MAN,,2017-03-09,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,114385/FO/2016,https://mappinggm.org.uk/gmodin/,2017-12-31
St John's Living - Nickle & Dime West Tower,yes,,2017-12-31,,0.51,305,305,Construction of 36 storey residential tower (Class C3) with retail uses at lower floors,local-authority-eng:MAN,,2017-03-09,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,114723/FO/2016,https://mappinggm.org.uk/gmodin/,2017-12-31
Siemens/Elizabeth Slinger Road site,yes,,2017-12-31,,2.84,92,92,Outline application for development comprising: Erection of a part 4 part 6 storey building to form 44 no. residential apartments (Class C3) and 23 no. residential dwellinghouses and Outline application for a maximum of 25 residential dwellings,local-authority-eng:MAN,,2017-03-17,http://pa.manchester.gov.uk/online-applications/,permissioned,outline planning permission,114529/OO/2016,https://mappinggm.org.uk/gmodin/,2017-12-31
"301 Altrincham Road, Northenden",yes,,2017-12-31,,0.12,10,10,Erection of 4 no. three storey dwellinghouses and 6 no. two bedroom apartments in a three storey building,local-authority-eng:MAN,,2017-03-14,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,114438/FO/2016,https://mappinggm.org.uk/gmodin/,2017-12-31
219-221 Wilmslow Road,yes,,2017-12-31,,0.03,5,5,Change of use of first and second floor to 6no. self contained flats,local-authority-eng:MAN,,2017-03-08,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,114676/FO/2016,https://mappinggm.org.uk/gmodin/,2017-12-31
Bowker Bank Industrial Estate Off Bowker Bank Av,yes,,2017-12-31,,2.68,36,36,"Reserved matters application for the approval of layout, appearance, scale and landscaping following outline planning permission for the erection of a maximum of 48 units with means of access from Bowker Bank Avenue",local-authority-eng:MAN,,2016-07-01,http://pa.manchester.gov.uk/online-applications/,permissioned,reserved matters approval,110554 / 100039,https://mappinggm.org.uk/gmodin/,2017-12-31
