site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Former Oakley Centre, Radstock Way, Merstham",yes,,2017-12-31,,0.58,10,10,"Borough Local Plan Policy Cf1 resists the loss of community buildings unless there is no longer a need for them, or adequate alternative provision is to be made elsewhere in the locality and no other community facility or service can make use of the premises or site. The Oakley Centre has been closed for a number of years. A new community hub has recently opened in Merstham. During the course of the recent planning permission (15/02200/F) which was refused for other reasons, the loss of community uses was established. The site has been identified, as part of a wider site, for housing development in the Regulation 19 Development Management Plan (RED6).",local-authority-eng:REI,owned by a public authority,,http://planning.reigate-banstead.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,Not permissioned,,RBBCBLR012,http://www.reigate-banstead.gov.uk/downloads/file/3821/rbbcblr012,2017-12-31
"Oakley Farm, 143 Bletchingley Road, Merstham",,,2017-12-31,,0.67,13,13,"The site has been identified, as part of a wider site, as a Sustainable Urban Extension (ERM5) in the Regulation 19 Development Management Plan. Upon adoption, its delivery will be subject to phasing policy (MLS1).",local-authority-eng:REI,not owned by a public authority,,http://planning.reigate-banstead.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000AAPMVLI000,Not permissioned,,RBBCBLR013,http://www.reigate-banstead.gov.uk/downloads/file/3835/rbbcblr013,2017-12-31
"Bellway House, Station Road North, Merstham",yes,,2017-12-31,,0.03,15,15,"The site has been identified, as part of a wider site (RED2), in the Development Management Plan for housing development.. Notification of proposed change of use of class B1(a) office to class C3 (dwellings houses) consisting of 15 flats.",local-authority-eng:REI,not owned by a public authority,2017-09-25,http://planning.reigate-banstead.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,other,RBBCBLR014,http://www.reigate-banstead.gov.uk/downloads/file/3838/rbbcblr014,2017-12-31
"Portland Drive, Merstham",yes,,2017-12-31,,0.95,48,48,"Demolition of existing 2-48 (retail) & 50-132 (residential) Portland Drive and associated garages and erection of 48 1, 2 and 3 bed dwellings.",local-authority-eng:REI,not owned by a public authority,2014-03-21,http://planning.reigate-banstead.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,RBBCBLR015,http://www.reigate-banstead.gov.uk/downloads/file/3845/rbbcblr015,2017-12-31
"Church of the Epiphany, Merstham",yes,,2017-12-31,,0.32,10,10,"Borough Local Plan Policy Cf1 resists the loss of community uses unless there is no longer a need for them, or adequate alternative provision is to be made elsewhere in the locality; and no other community facility or service can make use of the premises or site. The church has been closed for a number of years. There are a number of Anglican churches within the immediate locality. The site has been identified in the Regulation 19 Development Management Plan for housing development (RED4).",local-authority-eng:REI,not owned by a public authority,,http://planning.reigate-banstead.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,Not permissioned,,RBBCBLR016,http://www.reigate-banstead.gov.uk/downloads/file/3836/rbbcblr016,2017-12-31
"23-27 Endsleigh Road, Merstham",yes,,2017-12-31,,0.33,6,6,Change of use from B1(a) offices to 6 residential flats.,local-authority-eng:REI,not owned by a public authority,2016-08-31,http://planning.reigate-banstead.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,other,RBBCBLR017,http://www.reigate-banstead.gov.uk/downloads/file/3834/rbbcblr017,2017-12-31
"Elgar Works, Merstham",yes,,2017-12-31,,0.42,14,14,,local-authority-eng:REI,not owned by a public authority,,http://planning.reigate-banstead.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,Not permissioned,,RBBCBLR018,http://www.reigate-banstead.gov.uk/downloads/file/3833/rbbcblr018,2017-12-31
"Redhill Railway Station, Princess Way, Redhill",,,2017-12-31,,0.90,150,150,The site previously had planning permission for mixed-use housing and retail development. This permission (13/00848/F) has since lapsed.,local-authority-eng:REI,not owned by a public authority,,http://planning.reigate-banstead.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,Not permissioned,,RBBCBLR019,http://www.reigate-banstead.gov.uk/downloads/file/3847/rbbcblr019,2017-12-31
"Land at Marketfield Way/ High Street, Redhill",yes,,2017-12-31,,0.65,150,150,"Demolition of existing buildings and redevelopment to provide new multi-screen cinema and flexible retail, restaurant and caf´┐Ż units at ground and first floor level and residential.",local-authority-eng:REI,mixed ownership,2017-01-20,http://planning.reigate-banstead.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,RBBCBLR020,http://www.reigate-banstead.gov.uk/downloads/file/3848/rbbcblr020,2017-12-31
"Colebrook Centre, Noke Drive, Redhill",,,2017-12-31,,1.30,110,110,"Borough Local Plan (2005) policy Cf1 resists the loss of community buildings or uses unless there is no longer a need for them, or adequate alternative provision is to be made elsewhere in the locality; and no other community facility or service can make use of the premises or site. The site has been identified in the Regulation 19 Development Management Plan (RTC4) for mixed-use housing (potentially housing for older people) and community use. The site is situated in a highly accessible location, in close proximity to Redhill town centre and adjacent to the rail station. The site provides an opportunity for intensification of an existing previously developed site. The site is partially affected by Flood Zones 2 and 3a and there are a number of protected trees on the site.",local-authority-eng:REI,owned by a public authority,,http://planning.reigate-banstead.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,Not permissioned,,RBBCBLR021,http://www.reigate-banstead.gov.uk/downloads/file/3844/rbbcblr021,2017-12-31
"Reading Arch Road Industrial Estate, Redhill",,,2017-12-31,,1.75,150,150,Borough Local Plan (2005) policy EM1A resists the loss of employment uses within areas identified for employment. The site in its current state is not considered to provide a fitting approach to the town centre gateway along the important approach route. The site also does not currently maximise the sites capacity potential. Redevelopment of the site would need to secure the relocation of the active uses to suitable alternative premises elsewhere in the Borough. The site has been identified in the Regulation 19 Development Management Plan for mixed-use development. Development of the site for retail uses would be dependent upon a full assessment of the impact on the town centre. The site partially falls within Flood Zones 2 and 3. The Redhill Brook is partially culverted under the site.,local-authority-eng:REI,mixed ownership,,http://planning.reigate-banstead.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,Not permissioned,,RBBCBLR022,http://www.reigate-banstead.gov.uk/downloads/file/3832/rbbcblr022,2017-12-31
"Former Liquid & Envy, Redhill",yes,,2017-12-31,,0.29,133,133,Planning permission for the development of up to 133 apartments.,local-authority-eng:REI,not owned by a public authority,2017-08-18,http://planning.reigate-banstead.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,RBBCBLR023,http://www.reigate-banstead.gov.uk/downloads/file/3840/rbbcblr023,2017-12-31
"Former Copyhold Works, Nutfield Road, Redhill",yes,,2017-12-31,,1.68,35,35,"The site has been identified, as part of a wider site, as a Sustainable Urban Extension (ERM 2/3) in the Regulation 19 Development Management Plan. Upon adoption, its delivery will be subject to phasing policy (MLS1).",local-authority-eng:REI,not owned by a public authority,,http://planning.reigate-banstead.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,Not permissioned,,RBBCBLR024,http://www.reigate-banstead.gov.uk/downloads/file/3841/rbbcblr024,2017-12-31
"Quarryside Business Park, Thornton Side, Redhill",yes,,2017-12-31,,1.20,60,60,Borough Local Plan Policy (2005) Em1a resists the loss of employment uses. The site has been identified for residential development in the Land at Holmethorpe Development Brief (2001). The site has been identified in the Regulation 19 Development Management Plan for mixed-use residential and community development (RED1). Provision of community services would be dependent upon demand. The site is partially affected by surface water flooding.,local-authority-eng:REI,not owned by a public authority,,http://planning.reigate-banstead.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,Not permissioned,,RBBCBLR025,http://www.reigate-banstead.gov.uk/downloads/file/3852/rbbcblr025,2017-12-31
"26-28 Station Road, Redhill",yes,,2017-12-31,,0.26,14,14,Change of use from office to residential plus five storey extension providing residential accommodation.,local-authority-eng:REI,not owned by a public authority,2014-08-06,http://planning.reigate-banstead.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,RBBCBLR026,http://www.reigate-banstead.gov.uk/downloads/file/3849/rbbcblr026,2017-12-31
"Patteson Court, Nutfield Road, Redhill",yes,,2017-12-31,,0.40,10,10,Change of use from offices (B1(A)) to 10 residential dwelling houses (C3).,local-authority-eng:REI,not owned by a public authority,2017-05-24,http://planning.reigate-banstead.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,other,RBBCBLR027,http://www.reigate-banstead.gov.uk/downloads/file/3842/rbbcblr027,2017-12-31
"126 London Road, 2-10 Claremont Road and 1-11 Ranmore Close, Redhill",yes,,2017-12-31,,0.52,34,34,Demolition of existing Ranmore House and 16 bungalows and erection of 34 new dwellings.,local-authority-eng:REI,not owned by a public authority,2016-08-12,http://planning.reigate-banstead.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,RBBCBLR028,http://www.reigate-banstead.gov.uk/downloads/file/3837/rbbcblr028,2017-12-31
"Furness House, Brighton Road, Redhill",yes,,2017-12-31,,0.30,72,72,"Change of use from B1(A) to C3 (dwelling house). It is proposed that 72 residential units will be created on ground, first, second and third floors.",local-authority-eng:REI,not owned by a public authority,2017-09-28,http://planning.reigate-banstead.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,other,RBBCBLR029,http://www.reigate-banstead.gov.uk/downloads/file/3843/rbbcblr029,2017-12-31
"Oakdene House, Oakdene Road, Redhill",yes,,2017-12-31,,0.03,5,5,Three storey side extension and conversion of property into five self-contained flats.,local-authority-eng:REI,not owned by a public authority,2016-11-30,http://planning.reigate-banstead.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,RBBCBLR030,http://www.reigate-banstead.gov.uk/downloads/file/3839/rbbcblr030,2017-12-31
"49 Ladbroke Road, Redhill",yes,,2017-12-31,,0.04,6,6,Demolition of the existing detached garage and single storey rear extension. Conversion of existing dwelling to provide 5 flats.,local-authority-eng:REI,not owned by a public authority,2017-06-22,http://planning.reigate-banstead.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,RBBCBLR031,http://www.reigate-banstead.gov.uk/downloads/file/3850/rbbcblr031,2017-12-31
"Land at Cromwell Road/ Sincotts Road, Redhill",yes,,2017-12-31,,0.08,32,32,The site forms part of the secondary shopping frontage and secondary shopping area. Borough Local Plan (2005) policy Sh7 resists the loss of retail uses. Borough Local Plan (2005) policy Cf1 resists the loss of community uses. The current units are in a poor condition. There are a number of long-term vacant units within the frontage. The existing quality of the retail frontage does not provide an appropriate gateway into the town centre. The site has been identified in the Regulation 19 Development Management Plan for mixed-use development with retail/ commercial/ leisure uses on the ground floor (RTC2). The site is partially affected by surface water flooding.,local-authority-eng:REI,owned by a public authority,,http://planning.reigate-banstead.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,Not permissioned,,RBBCBLR032,http://www.reigate-banstead.gov.uk/downloads/file/3846/rbbcblr032,2017-12-31
"Land at Gloucester Road, Redhill",,,2017-12-31,,0.76,60,60,"The site has been identified in the Regulation 19 Development Management Plan for residential development, potentially as part of a mixed-use scheme with office accommodation (RTC6). The Core Strategy identifies the need to provide employment accommodation within Redhill town centre. The site is partially affected by surface water flooding. Loss of town centre car parking capacity would need to be fully assessed and retained or re-provided.",local-authority-eng:REI,owned by a public authority,,http://planning.reigate-banstead.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,Not permissioned,,RBBCBLR033,http://www.reigate-banstead.gov.uk/downloads/file/3851/rbbcblr033,2017-12-31
"Former Longmead Adult Education Centre, Redhill",,,2017-12-31,,0.22,20,20,"Borough Local Plan Policy (2005) Cf1 resists the loss of community uses unless there is no longer a need for them, or adequate alternative provision is to be made elsewhere in the locality; and no other community facility or service can make use of the premises or site. The site has been vacant for a number of years. The site provides the opportunity for intensification of an existing previously developed site. The site has been identified in the Regulation 19 Development Management Plan for residential development (RTC5). The site is largely affected by surface water flooding.",local-authority-eng:REI,owned by a public authority,,,Not permissioned,,RBBCBLR034,http://www.reigate-banstead.gov.uk/downloads/file/3831/rbbcblr034,2017-12-31
"Grosvenor House, London Road, Redhill",yes,,2017-12-31,,0.45,100,100,The proposal relates to the change of use from offices to residential apartments.,local-authority-eng:REI,not owned by a public authority,2017-08-10,http://planning.reigate-banstead.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,RBBCBLR035,http://www.reigate-banstead.gov.uk/downloads/file/3856/rbbcblr035,2017-12-31
"Prospect Housing Association, 5 Gloucester Road, Redhill",yes,,2017-12-31,,0.40,9,9,"Redevelopment of the site and premises to accommodate a development of 9 no.1-bedroom apartments in 2 residential blocks with a common room, staff room and staff bedroom as supported accommodation for young people and adults with learning difficulties.",local-authority-eng:REI,not owned by a public authority,2017-09-08,http://planning.reigate-banstead.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,RBBCBLR036,http://www.reigate-banstead.gov.uk/downloads/file/3873/rbbcblr036,2017-12-31
"City Space Filestores, Lesbourne Road, Reigate",yes,,2017-12-31,,0.04,5,5,Proposed change of use from storage to residential.,local-authority-eng:REI,not owned by a public authority,2015-08-11,http://planning.reigate-banstead.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,other,RBBCBLR037,http://www.reigate-banstead.gov.uk/downloads/file/3857/rbbcblr037,2017-12-31
"Bourne House, Lesbourne Road, Redhill",yes,,2017-12-31,,0.03,13,13,Change of use from offices (class B1(A)) to living accommodation (class C3).,local-authority-eng:REI,not owned by a public authority,2017-01-25,http://planning.reigate-banstead.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,other,RBBCBLR038,http://www.reigate-banstead.gov.uk/downloads/file/3854/rbbcblr038,2017-12-31
"Garages Arbutus Road, Redhill",yes,,2017-12-31,,0.20,14,14,"Demolition of 40 garages for the construction of 7 two storey houses, 3 houses in a terrace and 4 houses as pairs of semi-detached.",local-authority-eng:REI,not owned by a public authority,2016-10-27,http://planning.reigate-banstead.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,RBBCBLR039,http://www.reigate-banstead.gov.uk/downloads/file/3859/rbbcblr039,2017-12-31
"Group House, Albion Road, Reigate",yes,,2017-12-31,,0.07,8,8,"Demolition of existing building and erection of 2 storey building, with accommodation in the roof space, containing 8 2-bedroom flats.",local-authority-eng:REI,not owned by a public authority,2016-03-02,http://planning.reigate-banstead.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,RBBCBLR040,http://www.reigate-banstead.gov.uk/downloads/file/3861/rbbcblr040,2017-12-31
"Land at 50-52, Unit 54 and 61 Albert Road North, Reigate",,,2017-12-31,,1.27,40,40,Borough Local Plan (2005) policy EM1a resists the loss of employment uses within designated employment areas. The site has been identified in the Regulation 19 Development Management Plan as there is conflict between the more intensive industrial uses on the site and the surrounding residential area. The site has been identified in the Regulation 19 Development Management Plan as part of a wider site for mixed-use redevelopment including employment and residential uses (REI3). The site is partially affected by surface water flooding risk.,local-authority-eng:REI,not owned by a public authority,,http://planning.reigate-banstead.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,Not permissioned,,RBBCBLR041,http://www.reigate-banstead.gov.uk/downloads/file/3876/rbbcblr041,2017-12-31
"51-57 Albert Road North, Reigate",,,2017-12-31,,0.59,20,20,Borough Local Plan (2005) policy EM1a resists the loss of employment uses within designated employment areas. The site has been identified in the Regulation 19 Development Management Plan as there is conflict between the more intensive industrial uses on the site and the surrounding residential area. The site has been identified in the Regulation 19 Development Management Plan as part of a wider site for mixed-use redevelopment including employment and residential uses (REI3). The site is partially affected by surface water flooding risk.,local-authority-eng:REI,not owned by a public authority,,http://planning.reigate-banstead.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,Not permissioned,,RBBCBLR042,http://www.reigate-banstead.gov.uk/downloads/file/3868/rbbcblr042,2017-12-31
"Surrey Police Headquarters, Reigate Road, Reigate",,,2017-12-31,,0.57,25,25,Availability of the site for housing development will be dependent upon an alternative location for a police station being found. The landowner has indicated that this will be likely in the next 5-10 years.,local-authority-eng:REI,owned by a public authority,,http://planning.reigate-banstead.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,Not permissioned,,RBBCBLR043,http://www.reigate-banstead.gov.uk/downloads/file/3875/rbbcblr043,2017-12-31
"Former Priory Stables, Park Lane, Reigate",,,2017-12-31,,0.09,5,5,,local-authority-eng:REI,owned by a public authority,,http://planning.reigate-banstead.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,Not permissioned,,RBBCBLR044,http://www.reigate-banstead.gov.uk/downloads/file/3864/rbbcblr044,2017-12-31
"Town Hall, Castlefield Road, Reigate",yes,,2017-12-31,,0.25,23,23,"The site has been identified in the Regulation 19 Development Management Plan for housing or office development (REI2). The site is within the Reigate Town Centre Conservation Area. The site is adjacent to the Grade II Listed Town Hall, Scheduled Monument, Regionally Important Geological Site and Urban Open Space designation.",local-authority-eng:REI,owned by a public authority,,http://planning.reigate-banstead.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,Not permissioned,,RBBCBLR045,http://www.reigate-banstead.gov.uk/downloads/file/3869/rbbcblr045,2017-12-31
"Reigate Library, Bancroft Road, Reigate",,,2017-12-31,,0.22,25,25,"Borough Local Plan (2005) policy Cf1 resists the loss of community uses unless there is no longer a need for them, or adequate alternative provision is to be made elsewhere in the locality; and no other community facilities or service can make use of the premises or site. Development of the site would be dependent upon the reprovision of the community facilities or relocation to alternative suitable premises. The site has been identified in the Regulation 19 Development Management Plan, as part of a wider site, as a potential town centre opportunity site for library, community uses, retail, commercial and residential development (REI1). The site is partially affected by Flood Zones 2 and 3.",local-authority-eng:REI,owned by a public authority,,http://planning.reigate-banstead.gov.uk/online-applications/pagedSearchResults.do?action=page&searchCriteria.page=1,Not permissioned,,RBBCBLR046,http://www.reigate-banstead.gov.uk/downloads/file/3866/rbbcblr046,2017-12-31
"Millennium House, 99 Bell Street, Reigate",yes,,2017-12-31,,0.10,19,19,Change of use from office (B1(A)) to residential (C3).,local-authority-eng:REI,not owned by a public authority,2016-07-19,http://planning.reigate-banstead.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,other,RBBCBLR047,http://www.reigate-banstead.gov.uk/downloads/file/3870/rbbcblr047,2017-12-31
"Park House, 77-83 Bell Street, Reigate",yes,,2017-12-31,,0.06,13,13,Prior approval under Class J for a change of use from offices (Use Class B1(A)) to dwelling houses (Use Class C3).,local-authority-eng:REI,not owned by a public authority,2016-06-21,http://planning.reigate-banstead.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,other,RBBCBLR048,http://www.reigate-banstead.gov.uk/downloads/file/3867/rbbcblr048,2017-12-31
"Castlefield House, 3-5 Castlefield Road, Reigate",yes,,2017-12-31,,0.40,41,41,Proposed change of use from Class B1(A) to Class C3 residential use.,local-authority-eng:REI,not owned by a public authority,2017-07-24,http://planning.reigate-banstead.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,other,RBBCBLR049,http://www.reigate-banstead.gov.uk/downloads/file/3865/rbbcblr049,2017-12-31
"Acacia House, Reigate Hill, Reigate",yes,,2017-12-31,,0.29,22,22,Proposed change of use from Class B1(A) to Class C3 residential use.,local-authority-eng:REI,not owned by a public authority,2014-08-06,http://planning.reigate-banstead.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,outline planning permission,RBBCBLR050,http://www.reigate-banstead.gov.uk/downloads/file/3880/rbbcblr050,2017-12-31
"New Pond Farm, Woodhatch Road, Reigate",,,2017-12-31,,1.22,30,30,,local-authority-eng:REI,owned by a public authority,,http://planning.reigate-banstead.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,Not permissioned,,RBBCBLR051,http://www.reigate-banstead.gov.uk/downloads/file/3882/rbbcblr051,2017-12-31
"Hartswood Nursery, Dovers Green Road, Reigate",yes,,2017-12-31,,0.04,5,5,"The site, as part of a wider site, has been identified in the Regulation 19 Development Management Plan as a Sustainable Urban Extension (SSW2). Upon adoption, its delivery will be subject to phasing policy (MLS1).",local-authority-eng:REI,not owned by a public authority,,http://planning.reigate-banstead.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,Not permissioned,,RBBCBLR052,http://www.reigate-banstead.gov.uk/downloads/file/3871/rbbcblr052,2017-12-31
"Former Garage Block, Atherfield Road, Reigate",yes,,2017-12-31,,0.03,5,5,,local-authority-eng:REI,not owned by a public authority,,http://planning.reigate-banstead.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,Not permissioned,,RBBCBLR053,http://www.reigate-banstead.gov.uk/downloads/file/3878/rbbcblr053,2017-12-31
"High Street Car Park, Horley",yes,,2017-12-31,,0.43,30,30,The site has been allocated for development in the 2005 Borough Local Plan. The site has been identified in the Regulation 19 Development Management Plan for mixed-use retail/ leisure and residential development. Release of the site would be dependent upon public car parking needs within the town centre.,local-authority-eng:REI,owned by a public authority,,http://planning.reigate-banstead.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,Not permissioned,,RBBCBLR054,http://www.reigate-banstead.gov.uk/downloads/file/3879/rbbcblr054,2017-12-31
"Central Car Park, Consort Way East, Horley",,,2017-12-31,,0.42,30,30,Policy Hr28 of the Borough Local Plan (2005) retains the car park for parking uses. Release of the site would be dependent upon public car parking needs within the town centre.,local-authority-eng:REI,owned by a public authority,,http://planning.reigate-banstead.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,Not permissioned,,RBBCBLR055,http://www.reigate-banstead.gov.uk/downloads/file/3872/rbbcblr055,2017-12-31
"Horley Library, Kings Road, Horley",yes,,2017-12-31,,0.35,35,35,"Borough Local Plan (2005) policy Cf1 resists the loss of community buildings or uses unless there is no longer a need for them, or adequate alternative provision is to be made elsewhere in the locality and no other community facility or service can make use of the premises or site. Surrey County Council has recently agreed to relocate the library to the former Newman House site. The site has been identified in the Regulation 19 Development Management Plan for mixed-use community, car parking and residential development (HOR5). Land to the rear of the library is partially at risk of surface water flooding.",local-authority-eng:REI,owned by a public authority,,http://planning.reigate-banstead.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,Not permissioned,,RBBCBLR056,http://www.reigate-banstead.gov.uk/downloads/file/3877/rbbcblr056,2017-12-31
"Horley Police Station, Massetts Road, Horley",yes,,2017-12-31,,0.15,20,20,"Borough Local Plan (2005) policy Cf1 resists the loss of community buildings or uses unless there is no longer a need for them, or adequate alternative provision is to be made elsewhere in the locality and no other community facility or service can make use of the premises or site. The site is owned by the Police Crime Commissioner for Surrey. The landowner has indicated that the site is no longer required for operational purposes. The site has been identified in the Regulation 19 Development Management Plan for housing development.",local-authority-eng:REI,owned by a public authority,,http://planning.reigate-banstead.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,Not permissioned,,RBBCBLR057,http://www.reigate-banstead.gov.uk/downloads/file/3874/rbbcblr057,2017-12-31
