site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"52 Park Street, Camberley",yes,,2017-12-18,,<0.1,8,8,Prior Notification for the change of use of the first and second floors from B1 (Office) to C3 (Residential) to form 6 x 2-bed flats and 2 x studio apartments.. http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,local-authority-eng:SUR,,2016-09-23,,permissioned,,SHBR21,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,2017-12-18
"Central House, 75-79 Park Street, Camberley",yes,,2017-12-18,,<0.1,6,6,"Application for a change of use of second floor of site, from 6 no. hotel apartment suites (use class C1) to 6 no. residential properties (use class C3).. http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf",local-authority-eng:SUR,,2017-04-20,,permissioned,,SHBR22,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,2017-12-18
"110E Sentry House, Frimley Road, Camberley",yes,,2017-12-18,,0.02,11,11,"Application for Prior Approval under Schedule 2, Part 3, Class O of the General Permitted Development Order for the conversion of existing offices to 11 one bedroom flats.. http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf",local-authority-eng:SUR,,2017-06-06,,permissioned,,SHBR23,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,2017-12-18
"Compass House 207-215 London Road, Camberley",yes,,2017-12-18,,0.15,45,41,"Prior Notification under part 3, class 0 of the General Permitted Development Order for conversion of ground, first, second and third floors from B1 (office) to C3 (dwelling) to provide 19 x studio flats, 22 x one bed flats and 4 x two bed flats.. http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf",local-authority-eng:SUR,,2017-07-20,,permissioned,,SHBR24,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,2017-12-18
"15-17 Obelisk Way, Camberley",yes,,2017-12-18,,0.08,16,16,Outline application for planning permission for the erection of a four storey building comprising of 16 residential units on the three upper floors following the demolition of existing buildings.. http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,local-authority-eng:SUR,,2016-11-18,,permissioned,,SHBR25,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,2017-12-18
"Clockhouse, 65 Park Street, Camberley",yes,,2017-12-18,,0.02,5,5,"Erection of a part third storey, part three storey rear extension to retain ground floor office use and provide residential use to the rear and above to provide in total 2 no two bedroom and 3 no one bedroom flats. http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf",local-authority-eng:SUR,,2016-07-07,,permissioned,,SHBR26,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,2017-12-18
"The Dolphin, 299 London Road, Camberley",yes,,2017-12-18,,0.1,7,5,The erection of 3 two storey two bedroom dwellings and 1 two storey building with accommodation in the roofspace to provide 4 one bedroom and 1 two bedroom flats following the demolition of existing restaurant and first floor flat. http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,local-authority-eng:SUR,,2014-03-13,,permissioned,,SHBR28,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,2017-12-18
"21-33 York Road, Camberley",yes,,2017-12-18,,0.38,7,6,Erection of 7 two/three storey houses with access and parking following the demolition of 1 dwelling with the refurbishment of 6 two storey houses.. http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,local-authority-eng:SUR,not owned by a public authority,2015-04-10,,permissioned,,SHBR30,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,2017-12-18
"87 Middle Gordon Road, Camberley",yes,,2017-12-18,,0.11,6,5,"Erection of a two storey building with accommodation in the roofspace to comprise of 6 two bedroom flats with associated parking, access, bin and cycle stores. Following demolition of existing 5 bedroom house.�. http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf",local-authority-eng:SUR,,2016-03-17,,permissioned,,SHBR32,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,2017-12-18
"Former Camberley Police Station, Portesbery Road, Camberley",yes,,2017-12-18,,0.79,35,31,Erection of 35 residential units (comprising of 9 apartments in a 3 storey block and a mix of two storey dwellinghouses. http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,local-authority-eng:SUR,,2016-01-05,,permissioned,,SHBR33,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,2017-12-18
"Kings Court and Former Magistrates Court, High Street, Camberley",yes,,2017-12-18,,0.1,30,30,"Prior Notification under part 3, class 0 of the General Permitted Development Order for conversion of ground, first, second, third and fourth floors from B1 (office) to C3 (dwelling), to provide 23 x one bed flats and 7 x two bed flats.. http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf",local-authority-eng:SUR,,2017-09-28,,permissioned,,SHBR34,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,2017-12-18
"1a & 1b High Street, Camberley",yes,,2017-12-18,,0.012,6,6,"Erection of single storey, first floor rear and second floor extensions and change of use of part of ground floor retail unit and other alterations to provide 1 no. two bedroom and 5 no. one bedroom flats.. http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf",local-authority-eng:SUR,,2017-02-14,,permissioned,,SHBR36,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,2017-12-18
"Pembroke Broadway North, Pembroke Broadway, Camberley",yes,,2017-12-18,,1.4,116,116,Conversion of the existing second and third floor levels and erection of a two storey roof extension to provide 116 residential apartments�. http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,local-authority-eng:SUR,owned by a public authority,,,permissioned,,SHBR37,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,2017-12-18
"Former Portesbery School, Portesbery Road, Camberley",yes,,2017-12-18,,1,45,45,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,local-authority-eng:SUR,owned by a public authority,,,Not permissioned,,SHBR38,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,2017-12-18
"407 & 409 London Road and 9,11,13,13a Victoria Avenue, Camberley",yes,,2017-12-18,,0.34,38,38,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,local-authority-eng:SUR,not owned by a public authority,,,Not permissioned,,SHBR39,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,2017-12-18
"London Road Block 1, Camberley",yes,,2017-12-18,,1.1,114,114,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,local-authority-eng:SUR,,,,Not permissioned,,SHBR75,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,2017-12-18
"Peerless site n, Sullivan Road, Camberley",yes,,2017-12-18,,0.17,8,8,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,local-authority-eng:SUR,not owned by a public authority,,,Not permissioned,,SHBR40,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,2017-12-18
"Peerless Site P2, Wood Road, Camberley",yes,,2017-12-18,,0.14,5,5,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,local-authority-eng:SUR,not owned by a public authority,,,Not permissioned,,SHBR41,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,2017-12-18
"Travis Perkins, 280 Gordon Avenue, Camberley",yes,,2017-12-18,,0.22,15,15,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,local-authority-eng:SUR,,,,Not permissioned,,SHBR42,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,2017-12-18
"Pembroke House, 148 Frimley Road, Camberley",yes,,2017-12-18,,0.18,25,25,Demolition of existing building and erection of a four storey building to comprise of 25 residential apartments (100% affordable housing comprising 12 no. 1 bed and 13 no. 2 bed) at part ground and upper levels. http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,local-authority-eng:SUR,,,,permissioned,,SHBR43,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,2017-12-18
"Flexlands School, Sandpit Hall Road, Chobham",yes,,2017-12-18,,1.4,14,14,"Erection of 8 x 2 bed and 6 x 3 bed dwellings, communal pavilion, car parks, bin store, entrance gates and associated landscaping, following demolition of existing buildings.. http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/10SLAA2017Ap2ChobhamSiteAssmts.pdf",local-authority-eng:SUR,not owned by a public authority,,,permissioned,,SHBR52,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/10SLAA2017Ap2ChobhamSiteAssmts.pdf,2017-12-18
"Peerless Site, Windsor Court Road, Chobham",yes,,2017-12-18,,0.9,5,5,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/10SLAA2017Ap2ChobhamSiteAssmts.pdf,local-authority-eng:SUR,not owned by a public authority,,,Not permissioned,,SHBR53,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/10SLAA2017Ap2ChobhamSiteAssmts.pdf,2017-12-18
"Princess Royal Barracks 1, Brunswick Road, Deepcut",yes,,2017-12-18,,44.55,300,300,"Comprehensive redevelopment of Princess Royal Barracks for up to 1,200 dwellings. http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/12SLAA2017Ap2DeepcutSiteAssmts.pdf",local-authority-eng:SUR,,,,permissioned,,SHBR56,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/12SLAA2017Ap2DeepcutSiteAssmts.pdf,2017-12-18
"1-3 Blackdown Road, Deepcut",yes,,2017-12-18,,0.02,6,6,Prior Approval of a change of use from office (Class B1a) to residential (Class C3) use incorporating the conversion into 4 no. two bedroom and 2 no. one bedroom flats.. http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/12SLAA2017Ap2DeepcutSiteAssmts.pdf,local-authority-eng:SUR,,,,permissioned,,SHBR59,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/12SLAA2017Ap2DeepcutSiteAssmts.pdf,2017-12-18
"The Absolute Building, Lyon Way, Frimley",yes,,2017-12-18,,0.32,91,91,"Prior Notification for Change of Use of the ground, first, second and third floors from B1a (Office) to C3 (Residential) to create 91 apartments comprising of 31 studio units, 41 one bedroom units, 11 two bedroom units and 8 two bedroom duplex units.. http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/14SLAA2017Ap2FrimleySiteAssmts.pdf",local-authority-eng:SUR,,,,permissioned,,SHBR61,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/14SLAA2017Ap2FrimleySiteAssmts.pdf,2017-12-18
"Wyvern House, 55 Frimley High Street, Frimley",yes,,2017-12-18,,0.27,35,35,"Application for Prior Approval under Schedule 2, Part 3, Class (O) of the General Permitted Development Order for the conversion of existing offices (Class B1) to 35 residential units. http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/14SLAA2017Ap2FrimleySiteAssmts.pdf",local-authority-eng:SUR,not owned by a public authority,,,pending decision,,SHBR62,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/14SLAA2017Ap2FrimleySiteAssmts.pdf,2017-12-18
"The Ridgewood Centre, Old Bisley Road, Frimley",yes,,2017-12-18,,3.7,100,77,Residential development of 100 dwellings. http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/14SLAA2017Ap2FrimleySiteAssmts.pdf,local-authority-eng:SUR,not owned by a public authority,2015-04-01,,permissioned,,SHBR63,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/14SLAA2017Ap2FrimleySiteAssmts.pdf,2017-12-18
"Land west of Sturt Road, Frimley Green",yes,,2017-12-18,,3.5,60,60,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/16SLAA2017Ap2FrimleyGreenSiteAssmts.pdf,local-authority-eng:SUR,not owned by a public authority,,,Not permissioned,,SHBR65,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/16SLAA2017Ap2FrimleyGreenSiteAssmts.pdf,2017-12-18
"7-11 Updown Hill, Windlesham",yes,,2017-12-18,,0.23,10,9,"Erection of 2 two bedroom houses, 4 three bedroom houses, 4 one bedroom flats and two storey side extension. http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/22SLAA2017Ap2WindleshamSiteAssmts.pdf",local-authority-eng:SUR,not owned by a public authority,2015-08-21,,permissioned,,SHBR72,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/22SLAA2017Ap2WindleshamSiteAssmts.pdf,2017-12-18
"Windlesham South Garage, London Road, Windlesham",yes,,2017-12-18,,0.24,9,9,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/22SLAA2017Ap2WindleshamSiteAssmts.pdf,local-authority-eng:SUR,not owned by a public authority,,,Not permissioned,,SHBR73,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/22SLAA2017Ap2WindleshamSiteAssmts.pdf,2017-12-18
