site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
125 - 127 High Street Brentwood Essex CM14 4RX,,,2019-01-03,,0.05,8,8,Prior Approval Notification Class O - Change of use of 2 floors office space (B1(a)) to 8 residential flats (C3 use class).,local-authority-eng:BRW,not owned by a public authority,2015-07-28,,permissioned,other,15/00760/PNCOU,http://myproperty.brentwood.gov.uk/cnet49live/cmfindit/Default.aspx?getmap=true&scale=250&location=559222.462089329^193711.275&layersidentifier=c0d507eda665452b80f638b9540cadaa&menuconfig=BrownfieldSites&backgroundmap=MapDefaultLayerNames,2017-12-22
Eclipse Ongar Road Brentwood Essex CM15 9AU ,yes,,2019-01-03,,0.05,16,16,Site was recently demolished and cleared in preparation to commence construction.. Re-development of Eclipse Nightclub to form 16 No. residential flats and one retail space,local-authority-eng:BRW,not owned by a public authority,2016-02-16,,permissioned,full planning permission,16/00183/FUL,http://myproperty.brentwood.gov.uk/cnet49live/cmfindit/Default.aspx?getmap=true&scale=250&location=559674.48^194002.555&layersidentifier=25237233ee484116aad10effaca6c3b6&menuconfig=BrownfieldSites&backgroundmap=MapDefaultLayerNames,2017-12-22
114 - 122 Kings Road Brentwood Essex CM14 4EA,,,2019-01-03,,0.05,8,8,Change of use of first and second floors from B1(a) offices to 8 no. 2 bedroom class C3 residential apartments,local-authority-eng:BRW,not owned by a public authority,2013-10-16,,permissioned,other,13/00975/PNJ56,http://myproperty.brentwood.gov.uk/cnet49live/cmfindit/Default.aspx?getmap=true&scale=250&location=559325.988275862^193202.826896552&layersidentifier=bcf9afb91bf44b6a9fda669eb802879d&menuconfig=BrownfieldSites&backgroundmap=MapDefaultLayerNames,2017-12-22
Land Formerly Known As NV Tools St James Road Brentwood Essex,,,2019-01-03,,0.14,45,45,"Redevelopment for 45 flats, landscaped amenity deck and associated car parking. Combination of affordable and market housing.",local-authority-eng:BRW,not owned by a public authority,2016-06-02,,permissioned,full planning permission,15/01084/FUL,http://myproperty.brentwood.gov.uk/cnet49live/cmfindit/Default.aspx?getmap=true&scale=250&location=559226.325^193120.585&layersidentifier=148f526918e94d5f919fecc9d374c0ca&menuconfig=BrownfieldSites&backgroundmap=MapDefaultLayerNames,2017-12-22
Leigh House Weald Road Brentwood Essex CM14 4SX,,,2019-01-03,,0.03,10,10,Prior Approval Notification Class O - Change of use of the first second and third floors from office space (B1(a) to Dwellings (C3) for 10 1 bed units.,local-authority-eng:BRW,not owned by a public authority,2016-12-23,,permissioned,other,16/01634/PNCOU,http://myproperty.brentwood.gov.uk/cnet49live/cmfindit/Default.aspx?getmap=true&scale=250&location=559135.075^193687.93&layersidentifier=41326b12f48243d193238305e86661dd&menuconfig=BrownfieldSites&backgroundmap=MapDefaultLayerNames,2017-12-22
Regent House Hubert Road Brentwood,yes,,2019-01-03,,1.3,120,120,Work on converting the office block into residential dwellings has commenced.. Prior Approval Notification Class O - Change of use from office space (B1(a)) to 120 residential flats (C3 use class),local-authority-eng:BRW,not owned by a public authority,2016-11-14,,permissioned,other,16/01298/PNCOU,http://myproperty.brentwood.gov.uk/cnet49live/cmfindit/Default.aspx?getmap=true&scale=750&location=558717.575^193303.625&layersidentifier=a81cb7942fe74e8093bad84d049c549f&menuconfig=BrownfieldSites&backgroundmap=MapDefaultLayerNames,2017-12-22
"Long Meadow, Mill Green Rd, Fryerning",,,2019-01-03,,1.42,1,1,Demolition of existing bungalow plus the construction of a replacement two storey dwelling with basement and garage (renewal of planning permission Ref 13/00360/EXT).,local-authority-eng:BRW,not owned by a public authority,2016-05-20,,permissioned,full planning permission,16/00322/FUL,http://myproperty.brentwood.gov.uk/cnet49live/cmfindit/Default.aspx?getmap=true&scale=250&location=564263.62^201854.66&layersidentifier=8cd7ef7822ff450884e8bb88c095f375&menuconfig=BrownfieldSites&backgroundmap=MapDefaultLayerNames,2017-12-22
Former Mountnessing Scrap Yard Roman Road Mountnessing,yes,,2019-01-03,,2.63,91,91,"This site also have an application for six, 2-bed flats under Reference 16/01177/FUL. Therefore the MinNetDwelllings include 85 residntial units plus 6 flats equalling a total of 91 residential dwelling. Construction on this site has already commenced and is approximately 50-75% completed.. Outline application for construction of 85 residential units, both market and affordable, together with commercial building (Class B1A Office)",local-authority-eng:BRW,not owned by a public authority,2016-02-03,,permissioned,full planning permission,14/01446/FUL,http://myproperty.brentwood.gov.uk/cnet49live/cmfindit/Default.aspx?getmap=true&scale=1250&location=562468.205647922^196880.622716738&layersidentifier=2dc1dd697a9f4eefbf62ccf359cbc9b8&menuconfig=BrownfieldSites&backgroundmap=MapDefaultLayerNames,2017-12-22
309 - 311 Roman Road Mountnessing Essex,yes,,2019-01-03,,0.08,6,6,Demolition of existing buildings and construction of 6 no. two bedroom flats,local-authority-eng:BRW,not owned by a public authority,2015-09-25,,permissioned,full planning permission,15/00956/FUL,http://myproperty.brentwood.gov.uk/cnet49live/cmfindit/Default.aspx?getmap=true&scale=750&location=562791.764322917^197467.393229167&layersidentifier=a13fb054d799490c9d459adf24fbf8a3&menuconfig=BrownfieldSites&backgroundmap=MapDefaultLayerNames,2017-12-22
"Chain Bridge Farm, Roman Rd, Mountessing",,,2019-01-03,,0.49,1,1,"Change of use (B1) to create a single, 6 bedroom dwelling",local-authority-eng:BRW,not owned by a public authority,2014-03-31,,permissioned,full planning permission,13/01097/FUL,http://myproperty.brentwood.gov.uk/cnet49live/cmfindit/Default.aspx?getmap=true&scale=750&location=562251.97^196944.125&layersidentifier=baafef972c1f4ef29f71e61154f049fb&menuconfig=BrownfieldSites&backgroundmap=MapDefaultLayerNames,2017-12-22
Glanthams House,yes,,2019-01-03,,0.28,16,16,"This site is also listed under the site reference number 11/01042/FUL.. Demolition of existing buildings and structures including one dwelling. Erection of 5, two storey buildings to accommodate 14 residential units",local-authority-eng:BRW,not owned by a public authority,2016-06-24,,permissioned,full planning permission,16/00374/FUL,http://myproperty.brentwood.gov.uk/cnet49live/cmfindit/Default.aspx?getmap=true&scale=750&location=560791.740260541^194821.992233935&layersidentifier=366724962bbb495f8988ecda4acfb5ab&menuconfig=BrownfieldSites&backgroundmap=MapDefaultLayerNames,2017-12-22
Oakwood Ongar Road Pilgrims Hatch,yes,,2019-01-03,,0.47,5,5,Demolition of commercial building and construction of 5 no Dwellings with garages,local-authority-eng:BRW,not owned by a public authority,2017-01-12,,permissioned,full planning permission,16/01437/FUL,http://myproperty.brentwood.gov.uk/cnet49live/cmfindit/Default.aspx?getmap=true&scale=1250&location=557106.32^196330.71&layersidentifier=52a37819ecf347b89c3c9d11f5a233c3&menuconfig=BrownfieldSites&backgroundmap=MapDefaultLayerNames,2017-12-22
"Eagle and Child Public House 13 CHELMSFORD ROAD, CM15 8RG",,,2019-01-03,,0.5,20,20,Public House associated garden and car parking,local-authority-eng:BRW,not owned by a public authority,,,not permissioned,,324 (HELAA172393),http://myproperty.brentwood.gov.uk/cnet49live/cmfindit/Default.aspx?getmap=true&scale=750&location=560824.925^194980.685989583&layersidentifier=39fd61c759604e1da0e38691bdb2b474&menuconfig=BrownfieldSites&backgroundmap=MapDefaultLayerNames,2017-12-22
"Land adjacent to 7 Hanging Hill Lane, CM13 2HY",,,2019-01-03,,1.4,11,11,Redundant various buildings used for rearing various livestock. Site has been put forward as part of the HELAA call for sites. Land owner has expressed interest in C3 and C2 development on the site.,local-authority-eng:BRW,not owned by a public authority,,,not permissioned,,284 (HELAA172398),http://myproperty.brentwood.gov.uk/cnet49live/cmfindit/Default.aspx?getmap=true&scale=750&location=561936.030923096^193584.39738368&layersidentifier=02c721f6e12d44bfa6f4f4bfe9eef5e0&menuconfig=BrownfieldSites&backgroundmap=MapDefaultLayerNames,2017-12-22
"Former Catrina Nursery, Ongar Road, CM15 9SA",,,2019-01-03,,1.4,87,87,"Residential and commercial (all buildings currently occupied). Site was identified through the HELAA call for sites. Land owner has indicated that the site would be suitable for C3, C1, C2, and A uses.",local-authority-eng:BRW,not owned by a public authority,,,not permissioned,,189 (HELAA171603),http://myproperty.brentwood.gov.uk/cnet49live/cmfindit/Default.aspx?getmap=true&scale=1250&location=557230.35179019^196428.621375&layersidentifier=7fa28f4506a345be8a2180ea79997a19&menuconfig=BrownfieldSites&backgroundmap=MapDefaultLayerNames,2017-12-22
"Brentwood Blood Donor Centre, Crescent Drive, CM15 8DP",,,2019-01-03,,1.0,22,22,The site comprises 1.56HA part brownfield and part greenbelt. The net developable area is approximately 1HA. Blood donor and transplant centre currently occupied by the Department of Health.,local-authority-eng:BRW,not owned by a public authority,,,not permissioned,,186 (HELAA171934),http://myproperty.brentwood.gov.uk/cnet49live/cmfindit/Default.aspx?getmap=true&scale=750&location=560582.740726648^194117.5&layersidentifier=125454efbe684a9a95373d52a398ab7a&menuconfig=BrownfieldSites&backgroundmap=MapDefaultLayerNames,2017-12-22
"Fairwinds, Magpie Lane Little Warley, CM13 3DT",,,2019-01-03,,1.3,22,22,Currently mix use development consisting of residential and commercial.,local-authority-eng:BRW,not owned by a public authority,,,not permissioned,,230 (HELAA172627),http://myproperty.brentwood.gov.uk/cnet49live/cmfindit/Default.aspx?getmap=true&scale=1250&location=559998.236662069^190423.744965517&layersidentifier=1b22c13113cf4db7bc64d18c40e7f15b&menuconfig=BrownfieldSites&backgroundmap=MapDefaultLayerNames,2017-12-22
"Lingwood and linked parcel of land,Ashwell, CM15 9SE",,,2019-01-03,,1.4,50,50,"Currently the site consists of C3 Dwelling, Livery, stables and B8 storage as well as an area of rural land. Came forward as part of the HELAA call for sites and has proposed the possibility of 90 residential dwellings. No formal planning application has been applied for.",local-authority-eng:BRW,not owned by a public authority,,,not permissioned,,308 (HELAA171699),http://myproperty.brentwood.gov.uk/cnet49live/cmfindit/Default.aspx?getmap=true&scale=1250&location=557720.88^196897.630285294&layersidentifier=9781f202a3e84beda976bb19d701fa40&menuconfig=BrownfieldSites&backgroundmap=MapDefaultLayerNames,2017-12-22
"Suffolk House Yard, Ashwells Road, PIlgrims Hatch, CM15 9SG",,,2019-01-03,,1.4,5,5,"Site consists of B1 and B8 use, most of which are currently occupied. Site was identified as a result of the HELAA call for sites.",local-authority-eng:BRW,not owned by a public authority,,,not permissioned,,292 (HELAA168257),http://myproperty.brentwood.gov.uk/cnet49live/cmfindit/Default.aspx?getmap=true&scale=750&location=557806.532656251^196484.947760417&layersidentifier=55856b6602fc47b7bab8832a5853097c&menuconfig=BrownfieldSites&backgroundmap=MapDefaultLayerNames,2017-12-22
"West Hordon industrial Estate, CM13 3XL",,,2019-01-03,,1.4,150,150,Site currently in B2/B8 use. Recent HELAA submission indicates that the site could deliver between 150-200 dwellings. Landowners have not been advancing with any pre-app on the site.,local-authority-eng:BRW,not owned by a public authority,,,not permissioned,,020 (HELAA170959),http://myproperty.brentwood.gov.uk/cnet49live/cmfindit/Default.aspx?getmap=true&scale=2500&location=561758.66^188087.654661827&layersidentifier=558c9e0fc535466db7066225ace68910&menuconfig=BrownfieldSites&backgroundmap=MapDefaultLayerNames,2017-12-22
Brentwood railway station car park,,,2019-01-03,,1.35,135,135,At present this site is serviced by the Brentwood railway station as a car park. Site is considered to be viable for redeveloped for residential.,local-authority-eng:BRW,not owned by a public authority,,,not permissioned,,002,http://myproperty.brentwood.gov.uk/cnet49live/cmfindit/Default.aspx?getmap=true&scale=750&location=558991.369791667^193056.638942685&layersidentifier=752f41b14f33403a8ec431333daf7307&menuconfig=BrownfieldSites&backgroundmap=MapDefaultLayerNames,2017-12-22
"Wates Way Industrial Estate, Ongar Road, Brentwood",,,2019-01-03,,0.96,128,128,Site is currently occupied by B2/B8 uses.,local-authority-eng:BRW,not owned by a public authority,,,not permissioned,,003,http://myproperty.brentwood.gov.uk/cnet49live/cmfindit/Default.aspx?getmap=true&scale=1250&location=559574.807291667^194146.078125&layersidentifier=08c175238043414ea8d8e2e6dba93cc5&menuconfig=BrownfieldSites&backgroundmap=MapDefaultLayerNames,2017-12-22
"Essex County Fire Brigade HQ, Rayleigh Road, Brentwood",,,2019-01-03,,1.26,101,101,Vacant former Fire and Recue HQ (Office building).,local-authority-eng:BRW,not owned by a public authority,,,not permissioned,,005,http://myproperty.brentwood.gov.uk/cnet49live/cmfindit/Default.aspx?getmap=true&scale=1250&location=562131.096201563^195040.816396372&layersidentifier=40196179e18e4aae9796d5e3089ba51c&menuconfig=BrownfieldSites&backgroundmap=MapDefaultLayerNames,2017-12-22
"Horndon Industrial Estate, Station Road, West Horndon",,,2019-01-03,,9.84,250,250,,local-authority-eng:BRW,not owned by a public authority,,,not permissioned,,021,http://myproperty.brentwood.gov.uk/cnet49live/cmfindit/Default.aspx?getmap=true&scale=2500&location=562051.137864583^188143.11203125&layersidentifier=d1b66d7a2d534a8d9d14e96b1a0febf5&menuconfig=BrownfieldSites&backgroundmap=MapDefaultLayerNames,2017-12-22
"Westbury Road Car Park, Westbury Road, Brentwood",,,2019-01-03,,0.27,22,22,,local-authority-eng:BRW,owned by a public authority,,,not permissioned,,039,http://myproperty.brentwood.gov.uk/cnet49live/cmfindit/Default.aspx?getmap=true&scale=750&location=559119.67586207^193613.481034483&layersidentifier=2c0be1e5344e48a48b1a98cc99de9475&menuconfig=BrownfieldSites&backgroundmap=MapDefaultLayerNames,2017-12-22
"Chatham Way/Crown Street Car Park, Brentwood",,,2019-01-03,,0.33,26,26,,local-authority-eng:BRW,owned by a public authority,,,not permissioned,,040,http://myproperty.brentwood.gov.uk/cnet49live/cmfindit/Default.aspx?getmap=true&scale=750&location=559331.977153606^193635.875&layersidentifier=eb1f7fbbd6e94ebd8449917d334f55af&menuconfig=BrownfieldSites&backgroundmap=MapDefaultLayerNames,2017-12-22
"Land at Hunter House, Western Road, Brentwood",,,2019-01-03,,0.22,22,22,,local-authority-eng:BRW,not owned by a public authority,,,not permissioned,,041,http://myproperty.brentwood.gov.uk/cnet49live/cmfindit/Default.aspx?getmap=true&scale=750&location=559200.938247308^193761.251136582&layersidentifier=9b75d2e79c044c4d86350686d059eef3&menuconfig=BrownfieldSites&backgroundmap=MapDefaultLayerNames,2017-12-22
"William Hunter Way car park, Brentwood",,,2019-01-03,,1.3,300,300,Site has been identified through the Local Plan process as a possible site for mixed use development. The quantity of C3 use has yet to be determined.,local-authority-eng:BRW,owned by a public authority,,,not permissioned,,102,http://myproperty.brentwood.gov.uk/cnet49live/cmfindit/Default.aspx?getmap=true&scale=750&location=559332.097994838^193868.095&layersidentifier=b9052ba374a947388eae0cf413f4da11&menuconfig=BrownfieldSites&backgroundmap=MapDefaultLayerNames,2017-12-22
"Council Depot, The Drive, Warley",,,2019-01-03,,4.3,137,137,,local-authority-eng:BRW,owned by a public authority,,,not permissioned,,081,http://myproperty.brentwood.gov.uk/cnet49live/cmfindit/Default.aspx?getmap=true&scale=750&location=559519.564244791^191679.808984375&layersidentifier=5ee45e5019e8482b830cc3dcf5632eea&menuconfig=BrownfieldSites&backgroundmap=MapDefaultLayerNames,2017-12-22
"Sow & Grow Nursery, Ongar Road, Pilgrims Hatch",,,2019-01-03,,0.48,48,48,Please note that the site area data in the table has been changed due to an error. The mapping data has remained the same.,local-authority-eng:BRW,not owned by a public authority,,,not permissioned,,010,http://myproperty.brentwood.gov.uk/cnet49live/cmfindit/Default.aspx?getmap=true&scale=750&location=558067.677291667^195337.127031371&layersidentifier=dfcb3d77e6634f8e926862f3b73f3c20&menuconfig=BrownfieldSites&backgroundmap=MapDefaultLayerNames,2017-12-22
"Warley training Centre, Essex Way, Warley",,,2019-01-03,,0.6,38,38,,local-authority-eng:BRW,not owned by a public authority,,,not permissioned,,013A & 013B,http://myproperty.brentwood.gov.uk/cnet49live/cmfindit/Default.aspx?getmap=true&scale=750&location=559165.842143058^191789.975&layersidentifier=31e2ac55cb634d42a619eb74bc9e5c3e&menuconfig=BrownfieldSites&backgroundmap=MapDefaultLayerNames,2017-12-22
"Ingatestone Garden Centre, Roman Road, Ingatestone, Essex, CM4 9AU",,,2019-01-03,,0.58,110,110,Please note that the site area data in the table has been changed due to an error. The mapping data has remained the same.. Demolishion and re-development of site to provide up to 110 residential units with associated ope space with access from Roman Road.,local-authority-eng:BRW,not owned by a public authority,,,not permissioned,,17/01815/OUT,http://myproperty.brentwood.gov.uk/cnet49live/cmfindit/Default.aspx?getmap=true&scale=750&location=563735.962929736^198189.387&layersidentifier=d6688c3d17664bd2b6d05cfb585c72d6&menuconfig=BrownfieldSites&backgroundmap=MapDefaultLayerNames,2017-12-22
"Ford Offices Eagle Way, Great Warley, Warley, Brentwood CM13 3BW",,,2019-01-03,,5.0,300,300,Please note that 117A and 117B have been evaluated to be able to accommodate approximately 350 dwellings. Therefore the values included in this table are an estimate.. Conversion of office space to residential development.,local-authority-eng:BRW,not owned by a public authority,,,not permissioned,,117A,http://myproperty.brentwood.gov.uk/cnet49live/cmfindit/Default.aspx?getmap=true&scale=1250&location=559415.282291666^191397.248697917&layersidentifier=835eb4875b4d41a89524be73b02d41f2&menuconfig=BrownfieldSites&backgroundmap=MapDefaultLayerNames,2018-01-24
"Ford Offices Eagle Way, Great Warley, Warley, Brentwood CM13 3BW (car parking site)",,,2019-01-03,,4.0,50,50,"Please note this site was originally included in the Council Depot Site 081 however this portion of the parking facility actually belongs to Ford. Therefore edits were made to reflect the true situation. Also, site 117A and 117B have been evaluated to be able to accommodate 350 dwellings. Therefore the values included in this table are an estimate.. Conversion of surface parking for business use to residential development.",local-authority-eng:BRW,not owned by a public authority,,,not permissioned,,117B,http://myproperty.brentwood.gov.uk/cnet49live/cmfindit/Default.aspx?getmap=true&scale=750&location=559453.46937384^191562.61926568&layersidentifier=e01546a1ea784208aafefd36642feb34&menuconfig=BrownfieldSites&backgroundmap=MapDefaultLayerNames,2018-01-24
