site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
Land at Burlington Centre/Priory View Bridlington,yes,,2017-12-04,,1.56,49,49,BRID-D (AD),local-authority-eng:ERY,owned by a public authority,,,not permissioned,,65,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2016-07-12
25 Pinfold Street Bridlington,yes,,2017-12-04,,0.2395,5,5,15/00202/PLF (PP),local-authority-eng:ERY,not owned by a public authority,2015-03-16,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/15/00202/PLF,permissioned,outline planning permission,136,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2016-07-12
45 Scarborough Road Bridlington,yes,,2017-12-04,,0.28,9,9,15/01006/PLF (PP),local-authority-eng:ERY,not owned by a public authority,2016-10-05,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/15/01006/PLF,permissioned,full planning permission,194,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2017-12-04
The Londesborough Hotel West Street Bridlington Bridlington,yes,,2017-12-04,,0.07,11,11,15/01663/PLF (PP),local-authority-eng:ERY,not owned by a public authority,2015-09-28,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/15/01663/PLF,permissioned,full planning permission,137,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2016-07-12
42 New Burlington Road Bridlington,yes,,2017-12-04,,0.01,5,5,15/01855/PLF (PP),local-authority-eng:ERY,not owned by a public authority,2015-09-18,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/15/01855/PLF,permissioned,full planning permission,195,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2017-12-04
Land West Of 9-17 Victoria Road Bridlington,yes,,2017-12-04,,0.11,8,8,15/02345/PLF (PP),local-authority-eng:ERY,not owned by a public authority,2016-05-17,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/15/02345/PLF,permissioned,full planning permission,92,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2016-07-12
"Towning And Cross, Rear Of 50 To 58 Richmond Street Bridlington",yes,,2017-12-04,,0.07,5,5,15/02611/PLF (PP),local-authority-eng:ERY,not owned by a public authority,2016-07-26,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/15/02611/PLF,permissioned,full planning permission,196,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2017-12-04
"Brentwood Hotel, 7 - 8 Marlborough Terrace Bridlington",yes,,2017-12-04,,0.04,14,14,15/02959/PLF (PP),local-authority-eng:ERY,not owned by a public authority,2016-09-06,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/15/02959/PLF,permissioned,full planning permission,197,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2017-12-04
10 Trinity Mews Bridlington,yes,,2017-12-04,,0.13,8,8,16/01371/PLF (PP),local-authority-eng:ERY,not owned by a public authority,2017-02-28,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/16/01371/PLF,permissioned,full planning permission,198,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2017-12-04
"Rose Park Residential Home, 4 Park Avenue Bridlington",yes,,2017-12-04,,0.05,7,7,16/02018/PLF (PP),local-authority-eng:ERY,not owned by a public authority,2016-08-30,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/16/02018/PLF,permissioned,full planning permission,199,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2017-12-04
22-24 Promenade Bridlington,yes,,2017-12-04,,0.03,9,9,16/02921/PLF (PP),local-authority-eng:ERY,not owned by a public authority,2016-11-16,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/16/02921/PLF,permissioned,full planning permission,200,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2017-12-04
Springfield Avenue Bridlington,yes,,2017-12-04,,0.32,11,11,BF85 (BF),local-authority-eng:ERY,owned by a public authority,,,not permissioned,,85,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2016-07-12
Hilderthorpe Road Bridlington,yes,,2017-12-04,,0.58,12,12,BF86 (BF),local-authority-eng:ERY,owned by a public authority,,,not permissioned,,86,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2016-07-12
"Rustonville, Penny Lane Burton Fleming",yes,,2017-12-04,,0.13,9,9,15/01612/REM (PP),local-authority-eng:ERY,not owned by a public authority,2016-07-06,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/15/01612/REM,permissioned,reserved matters approval,140,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2016-07-12
Land North of Main Street Carnaby,yes,,2017-12-04,,0.033333333,7,7,11/00454/REM (PP),local-authority-eng:ERY,not owned by a public authority,2011-05-31,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/11/00454/REM,permissioned,reserved matters approval,141,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2016-07-12
Land at Station Road Cottingham,,,2017-12-04,,2.04,70,53,COT-E (AD). https://newplanningaccess.eastriding.gov.uk/newplanningaccess/applicationDetails.do?activeTab=summary&keyVal=OV3097BJ0MJ00,local-authority-eng:ERY,not owned by a public authority,,,not permissioned,,93,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2016-07-12
Land South of Castle Road Cottingham,yes,,2017-12-04,,4.26,125,125,14/02054/STPLF (PP),local-authority-eng:ERY,not owned by a public authority,2015-03-20,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/14/02054/STPLF,permissioned,full planning permission,142,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2016-07-12
"Yew Tree House, Bridlington Road Driffield",yes,,2017-12-04,,0.11,1,1,14/00022/PLF (PP),local-authority-eng:ERY,not owned by a public authority,2014-06-05,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/14/00022/PLF,permissioned,full planning permission,145,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2016-07-12
"Yew Tree House, Bridlington Road Driffield",yes,,2017-12-04,,0.9,21,21,16/02200/OUT (PE),local-authority-eng:ERY,not owned by a public authority,,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/16/02200/OUT,pending decision,,146,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2016-07-12
Land At Pinkneys Lane Driffield,yes,,2017-12-04,,0.44,15,15,DRF-D (AD),local-authority-eng:ERY,not owned by a public authority,,,not permissioned,,95,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2016-07-12
"Former Sugar Mill, Anderson Street Driffield",,,2017-12-04,,0.35,50,14,DRF-G (AD). https://newplanningaccess.eastriding.gov.uk/newplanningaccess/applicationDetails.do?activeTab=summary&keyVal=OV2WX7BJ0MJ00,local-authority-eng:ERY,not owned by a public authority,,,not permissioned,,96,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2016-07-12
Alamein Barracks Driffield,yes,,2017-12-04,,27.88,480,480,DRF-I (AD),local-authority-eng:ERY,not owned by a public authority,,,not permissioned,,97,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2016-07-12
North of Exchange Street and East of Middle Street Driffield,,,2017-12-04,,1.24,32,32,DRF-L (AD),local-authority-eng:ERY,not owned by a public authority,,,not permissioned,,98,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2016-07-12
"Cattle Market, Beckside Driffield",,,2017-12-04,,2.36,44,44,DRF-M (AD),local-authority-eng:ERY,mixed ownership,,,not permissioned,,99,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2016-07-12
Land West of 9 Eastgate South Driffield,yes,,2017-12-04,,0.21,11,11,14/00618/PLF (PP),local-authority-eng:ERY,not owned by a public authority,2015-03-04,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/14/00618/PLF,permissioned,full planning permission,150,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2016-07-12
62A Middle Street North Driffield,yes,,2017-12-04,,0.2,9,9,15/03211/PLF (PP),local-authority-eng:ERY,not owned by a public authority,2017-03-16,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/15/03211/PLF,permissioned,full planning permission,201,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2017-12-04
"Ted Nicholson (Garages) Ltd, Bridlington Road Driffield",yes,,2017-12-04,,0.21,9,9,16/00139/PLF (PP),local-authority-eng:ERY,not owned by a public authority,2016-05-15,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/16/00139/PLF,permissioned,full planning permission,70,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2016-07-12
"Riverhead Centre, Bishop Burton College, River Head Driffield",yes,,2017-12-04,,0.18,7,7,16/02368/PLF (PP),local-authority-eng:ERY,not owned by a public authority,2016-09-21,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/16/02368/PLF,permissioned,full planning permission,202,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2017-12-04
Land and outbuildings North of Tumar Farm East Garton,yes,,2017-12-04,,0.6,5,5,14/02013/PLF (PP),local-authority-eng:ERY,not owned by a public authority,2015-01-30,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/14/02013/PLF,permissioned,full planning permission,151,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2016-07-12
"Beechwood House, Main Street Fangfoss",yes,,2017-12-04,,0.35,5,5,15/00440/PLF (PP),local-authority-eng:ERY,not owned by a public authority,2015-06-08,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/15/00440/PLF,permissioned,full planning permission,203,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2017-12-04
"Wards Hotel, Main Road Gilberdyke",yes,,2017-12-04,,0.21,10,10,14/01311/PLF (PP),local-authority-eng:ERY,not owned by a public authority,2015-03-27,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/14/01311/PLF,permissioned,full planning permission,152,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2016-07-12
Land off Grange Road Goole,,,2017-12-04,,3.04,91,91,GOO-F (AD),local-authority-eng:ERY,mixed ownership,,,not permissioned,,66,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2016-07-12
Glenallan 23 Thorntree Lane Goole,yes,,2017-12-04,,0.27,5,5,09/01438/PLF (PP),local-authority-eng:ERY,not owned by a public authority,2009-07-22,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/09/01438/PLF,permissioned,full planning permission,153,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2016-07-12
Old School House Cottingham Street Old Goole Goole,yes,,2017-12-04,,0.2,13,13,11/01331/PLF (PP),local-authority-eng:ERY,not owned by a public authority,2012-05-14,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/11/01331/PLF,permissioned,full planning permission,204,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2017-12-04
111-117 Boothferry Road Goole,yes,,2017-12-04,,0.08,15,15,13/02244/PLF (PP),local-authority-eng:ERY,not owned by a public authority,2015-01-20,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/13/02244/PLF,permissioned,full planning permission,157,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2016-07-12
"The Old Post Office, Victoria Street Goole",yes,,2017-12-04,,0.09,9,9,14/00591/PLF (PP),local-authority-eng:ERY,not owned by a public authority,2014-10-07,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/14/00591/PLF,permissioned,full planning permission,155,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2016-07-12
Little Rascals First Avenue Goole,yes,,2017-12-04,,0.13,7,7,14/01749/PLF (PP),local-authority-eng:ERY,not owned by a public authority,2014-09-24,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/14/01749/PLF,permissioned,full planning permission,205,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2017-12-04
Land To The North East of 52 St Johns Court Goole,yes,,2017-12-04,,0.07,9,9,15/03558/PLF (PP),local-authority-eng:ERY,not owned by a public authority,2016-11-11,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/15/03558/PLF,permissioned,full planning permission,206,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2017-12-04
Edinburgh Street Development Site Edinburgh Street Goole East Riding Of Yorkshire DN14 5EH Goole,yes,,2017-12-04,,0.094,7,7,16/01720/PLF (PP),local-authority-eng:ERY,not owned by a public authority,2017-01-13,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/16/01720/PLF,permissioned,full planning permission,207,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2017-12-04
21 - 25 Aire Street Goole,yes,,2017-12-04,,0.027,8,8,16/03400/PLF (PP),local-authority-eng:ERY,not owned by a public authority,2016-12-16,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/16/03400/PLF,permissioned,full planning permission,208,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2017-12-04
Twyers Park Hull Road Hedon,yes,,2017-12-04,,3.2,92,92,05/01360/STPLF (PP),local-authority-eng:ERY,not owned by a public authority,2013-09-24,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/05/01360/STPLF,permissioned,full planning permission,159,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2016-07-12
Land North of Livingstone Road Hessle,yes,,2017-12-04,,1.54,81,81,15/00017/STREM (PP),local-authority-eng:ERY,not owned by a public authority,,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/15/00017/STREM,permissioned,reserved matters approval,209,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2017-12-04
Land North of Livingstone Road Hessle,yes,,2017-12-04,,0.91,31,31,HES-F (AD),local-authority-eng:ERY,not owned by a public authority,,,not permissioned,,160,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2016-07-12
Hessle Dock Livingston Road Hessle,,,2017-12-04,,3.36,35,35,HES-H (AD),local-authority-eng:ERY,not owned by a public authority,,,not permissioned,,103,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2016-07-12
No89 And Land To Rear On Southfield Hessle,yes,,2017-12-04,,0.65,6,6,07/06998/PLF (PP),local-authority-eng:ERY,not owned by a public authority,2008-07-11,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/07/06998/PLF,permissioned,full planning permission,162,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2016-07-12
Bridgeview School Hessle Hessle,yes,,2017-12-04,,1.35,40,40,16/02849/OUT (PP),local-authority-eng:ERY,owned by a public authority,2016-11-30,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/16/02849/OUT,permissioned,outline planning permission,56,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2016-07-12
Land West of Snowdrop Garth Holme upon Spalding Moor,yes,,2017-12-04,,2.45,59,59,HSM-C (AD),local-authority-eng:ERY,not owned by a public authority,,,not permissioned,,104,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2016-07-12
Land West of Parva Road Hornsea,,,2017-12-04,,0.42,13,13,HOR-C (AD),local-authority-eng:ERY,mixed ownership,,,not permissioned,,107,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2016-07-12
"Former Pastimes Amusements, Broadway Hornsea",yes,,2017-12-04,,0.06,3,3,14/02639/OUT (PP),local-authority-eng:ERY,not owned by a public authority,2015-01-22,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/14/02639/OUT,permissioned,outline planning permission,163,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2016-07-12
Land South of Sands Lane Hornsea,,,2017-12-04,,1.24,27,27,HOR-E (AD),local-authority-eng:ERY,owned by a public authority,,,not permissioned,,108,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2016-07-12
3 - 5 Esplanade Hornsea,yes,,2017-12-04,,0.172,8,8,15/01316/PLF (PP),local-authority-eng:ERY,not owned by a public authority,2015-07-22,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/15/01316/PLF,permissioned,full planning permission,210,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2017-12-04
Land West of Thorpe Road Howden,yes,,2017-12-04,,1.11,48,48,16/03942/OUT (PE),local-authority-eng:ERY,not owned by a public authority,,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/16/03942/OUT,pending decision,,109,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2016-07-12
Land South Of 24 Bridgegate Howden,yes,,2017-12-04,,0.125,8,8,14/03791/PLF (PP),local-authority-eng:ERY,not owned by a public authority,2015-05-29,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/14/03791/PLF,permissioned,full planning permission,211,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2017-12-04
"Cross Keys, 2 Hull Road Howden",yes,,2017-12-04,,0.13,14,14,15/00516/PLF (PP),local-authority-eng:ERY,not owned by a public authority,2016-07-06,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/15/00516/PLF,permissioned,full planning permission,212,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2017-12-04
"Former HSBC, 16 Market Place Howden",yes,,2017-12-04,,0.14,6,6,16/03540/PLF (PP),local-authority-eng:ERY,not owned by a public authority,2016-12-19,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/16/03540/PLF,permissioned,full planning permission,213,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2017-12-04
Land To The Rear of Fosters Hall Main Street Hutton Cranswick,yes,,2017-12-04,,0.5,10,10,16/01502/REM (PP),local-authority-eng:ERY,not owned by a public authority,2016-11-11,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/16/01502/REM,permissioned,reserved matters approval,165,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2016-07-12
Station Garage 48 & 50 Station Road Hutton Cranswick,,,2017-12-04,,0.52,14,14,CRA-E (AD),local-authority-eng:ERY,not owned by a public authority,,,not permissioned,,110,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2016-07-12
"The Pack Horse Inn, 93 Main Street Hutton Cranswick",yes,,2017-12-04,,0.13,5,5,15/02228/OUT (PP),local-authority-eng:ERY,not owned by a public authority,2015-11-17,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/15/02228/OUT,permissioned,outline planning permission,214,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2017-12-04
Land East of Eastfield Road Keyingham,yes,,2017-12-04,,9.35,200,200,14/03920/STOUT (PP),local-authority-eng:ERY,not owned by a public authority,2015-03-31,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/14/03920/STOUT,permissioned,outline planning permission,166,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2016-07-12
Land To The South of Manor Garth Keyingham,yes,,2017-12-04,,0.85,32,32,06/08200/STREM (PP),local-authority-eng:ERY,not owned by a public authority,2008-01-21,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/06/08200/STREM,permissioned,reserved matters approval,168,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2016-07-12
Land South West And East Austrothy House Keyingham,yes,,2017-12-04,,0.57,9,9,14/01635/OUT (PP),local-authority-eng:ERY,not owned by a public authority,2014-09-19,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/14/01635/OUT,permissioned,outline planning permission,167,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2016-07-12
Roanne Nurseries and Lant East of Driffield Road Kilham,yes,,2017-12-04,,2.28,55,55,14/03201/STOUT (PP),local-authority-eng:ERY,not owned by a public authority,2015-01-12,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/14/03201/STOUT,permissioned,outline planning permission,169,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2016-07-12
Land West of Kilpin Grange Kilpin,yes,,2017-12-04,,1.2,8,8,07/04219/PLF (PP),local-authority-eng:ERY,not owned by a public authority,2008-03-20,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/07/04219/PLF,permissioned,full planning permission,170,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2016-07-12
