site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Land south of Appleford Road, Sutton Courtenay (Major Ameys Site)",,,2017-12-08,,6.43,195,195,"residential development comprising 195 dwellings and access (amended plans including revised layout, house types and landscaping). http://maps.whitehorsedc.gov.uk/gis/?cat=PA&ref=P14/V2061/RM",local-authority-eng:VAL,not owned by a public authority,2015-12-10,http://maps.whitehorsedc.gov.uk/gis/?cat=PA&ref=P14/V2061/RM,permissioned,reserved matters approval,P14/V2061/RM,http://www.whitehorsedc.gov.uk/sites/default/files/P14V2061RM.png,2017-12-08
Motorlux 32 Newbury Street Wantage OX12 8DA,,,2017-12-08,,0.14,14,14,Site is under construction (Nov 2017). http://maps.whitehorsedc.gov.uk/gis/?cat=PA&ref=P14/V2318/FUL,local-authority-eng:VAL,not owned by a public authority,2015-12-17,http://maps.whitehorsedc.gov.uk/gis/?cat=PA&ref=P14/V2318/FUL,permissioned,full planning permission,P14/V2318/FUL,http://www.whitehorsedc.gov.uk/sites/default/files/P14V2318FUL.png,2017-12-08
Land at Cowans Camp Depot High Street Watchfield SN6 8TE,,,2017-12-08,,0.91,33,33,Site is under construction (Nov 2017). http://maps.whitehorsedc.gov.uk/gis/?cat=PA&ref=P14/V2877/FUL,local-authority-eng:VAL,not owned by a public authority,2016-02-01,http://maps.whitehorsedc.gov.uk/gis/?cat=PA&ref=P14/V2877/FUL,permissioned,full planning permission,P14/V2877/FUL,http://www.whitehorsedc.gov.uk/sites/default/files/P14V2877FUL.png,2017-12-08
"The Old Works Yard, Ardington",,,2017-12-08,,0.51,9,9,Conversion of former works buildings to form six residential units. Demolition of existing storage building and erection of three new dwellings.. http://maps.whitehorsedc.gov.uk/gis/?cat=PA&ref=P15/V0011/FUL,local-authority-eng:VAL,not owned by a public authority,2017-04-03,http://maps.whitehorsedc.gov.uk/gis/?cat=PA&ref=P15/V0011/FUL,permissioned,full planning permission,P15/V0011/FUL,http://www.whitehorsedc.gov.uk/sites/default/files/P15V0011FUL.png,2017-12-08
Police Station and Magistrates' Court Church Street Wantage OX12 8BW,,,2017-12-08,,0.29,32,32,Demolition of existing magistrates court and police station. Erection of 32 retirement apartment.. http://maps.whitehorsedc.gov.uk/gis/?cat=PA&ref=P15/V0729/FUL,local-authority-eng:VAL,not owned by a public authority,2015-07-28,http://maps.whitehorsedc.gov.uk/gis/?cat=PA&ref=P15/V0729/FUL,permissioned,full planning permission,P15/V0729/FUL,http://www.whitehorsedc.gov.uk/sites/default/files/P15V0729FUL.png,2017-12-08
Land at former Didcot A Power Station Purchas Road Didcot,,,2017-12-08,yes,46.85,400,400,Cross boundary application between Vale of White Horse and South Oxfordshire.. Up to 400 dwellings (C3). http://maps.whitehorsedc.gov.uk/gis/?cat=PA&ref=P15/V1304/O,local-authority-eng:VAL,not owned by a public authority,,http://maps.whitehorsedc.gov.uk/gis/?cat=PA&ref=P15/V1304/O,pending decision,outline planning permission,P15/V1304/O,http://www.whitehorsedc.gov.uk/sites/default/files/P15V1304O.png,2017-12-08
42 Market Place Wantage OX12 8AW,,,2017-12-08,,0.12,6,6,Erection of part 2 storey part 3 storey extension to the rear to accommodate 6 residential units comprising five flats and one town house. http://maps.whitehorsedc.gov.uk/gis/?cat=PA&ref=P15/V1380/FUL,local-authority-eng:VAL,not owned by a public authority,2015-08-27,http://maps.whitehorsedc.gov.uk/gis/?cat=PA&ref=P15/V1380/FUL,permissioned,full planning permission,P15/V1380/FUL,http://www.whitehorsedc.gov.uk/sites/default/files/P15V1380FUL.png,2017-12-08
The Woolpack Inn Church Street Wantage OX12 8BL,,,2017-12-08,,0.09,10,10,Conversion of existing listed offices into 10 residential units. http://maps.whitehorsedc.gov.uk/gis/?cat=PA&ref=P15/V2041/FUL,local-authority-eng:VAL,not owned by a public authority,2016-01-14,http://maps.whitehorsedc.gov.uk/gis/?cat=PA&ref=P15/V2041/FUL,permissioned,full planning permission,P15/V2041/FUL,http://www.whitehorsedc.gov.uk/sites/default/files/P15V2041FUL.png,2017-12-08
47 West Way Oxford OX2 0JF,,,2017-12-08,,0.1,11,11,Demolition of existing commercial building. New development of 11 apartments in two 3-storey buildings.. http://maps.whitehorsedc.gov.uk/gis/?cat=PA&ref=P15/V2117/FUL,local-authority-eng:VAL,not owned by a public authority,2016-09-28,http://maps.whitehorsedc.gov.uk/gis/?cat=PA&ref=P15/V2117/FUL,permissioned,full planning permission,P15/V2117/FUL,http://www.whitehorsedc.gov.uk/sites/default/files/P15V2117FUL.png,2017-12-08
Former H & L Site Limborough Road Wantage OX12 9AJ,,,2017-12-08,,0.15,14,14,Proposed demolition of existing commercial building and erection of 14no. Dwellings. http://maps.whitehorsedc.gov.uk/gis/?cat=PA&ref=P15/V2490/FUL,local-authority-eng:VAL,not owned by a public authority,2016-05-27,http://maps.whitehorsedc.gov.uk/gis/?cat=PA&ref=P15/V2490/FUL,permissioned,full planning permission,P15/V2490/FUL,http://www.whitehorsedc.gov.uk/sites/default/files/P15V2490FUL.png,2017-12-08
King Alfred School East Springfield Road Wantage OX12 8ET,,,2017-12-08,,2.17,150,150,Residential development for up to 150 dwellings.. http://maps.whitehorsedc.gov.uk/gis/?cat=PA&ref=P15/V2952/O,local-authority-eng:VAL,not owned by a public authority,2016-08-05,http://maps.whitehorsedc.gov.uk/gis/?cat=PA&ref=P15/V2952/O,permissioned,outline planning permission,P15/V2952/O,http://www.whitehorsedc.gov.uk/sites/default/files/P15V2952O.png,2017-12-08
Marcham Village Institute and Anson Field Marcham Abingdon OX13 6NG,,,2017-12-08,,0.23,13,13,"Conversion of the Anson Institute building to 3x apartments and erection of 5x new dwelling houses , and for the erection of 5x new dwellings on Anson Field.. http://maps.whitehorsedc.gov.uk/gis/?cat=PA&ref=P15/V3042/O",local-authority-eng:VAL,not owned by a public authority,2017-04-10,http://maps.whitehorsedc.gov.uk/gis/?cat=PA&ref=P15/V3042/O,permissioned,outline planning permission,P15/V3042/O,http://www.whitehorsedc.gov.uk/sites/default/files/P15V3042O.png,2017-12-08
"The Saxton Arms Saxton Road Abingdon, OX14 5HF",,,2017-12-08,,0.06,5,5,Change of use to form 4 x one bed and 1 x two bed apartments.. http://maps.whitehorsedc.gov.uk/gis/?cat=PA&ref=P15/V3062/FUL,local-authority-eng:VAL,not owned by a public authority,2016-02-23,http://maps.whitehorsedc.gov.uk/gis/?cat=PA&ref=P15/V3062/FUL,permissioned,full planning permission,P15/V3062/FUL,http://www.whitehorsedc.gov.uk/sites/default/files/P15V3062FUL.png,2017-12-08
Land at Besselsleigh Road Wootton OX13 6DX,,,2017-12-08,,2.01,64,64,Reserved matters application for demolition of existing building and erection of 64 dwellings following grant of outline planning permission under reference P13/V0385/O. http://maps.whitehorsedc.gov.uk/gis/?cat=PA&ref=P16/V0290/RM,local-authority-eng:VAL,not owned by a public authority,2016-09-09,http://maps.whitehorsedc.gov.uk/gis/?cat=PA&ref=P16/V0290/RM,permissioned,reserved matters approval,P16/V0290/RM,http://www.whitehorsedc.gov.uk/sites/default/files/P16V0290RM.png,2017-12-08
The Bungalow Townsend Grove Wantage OX12 0AZ,,,2017-12-08,,0.13,13,13,Demolition of existing bungalow and industrial workshops/storage sheds. Erection of 14no flats.. http://maps.whitehorsedc.gov.uk/gis/?cat=PA&ref=P16/V0527/O,local-authority-eng:VAL,not owned by a public authority,2016-06-10,http://maps.whitehorsedc.gov.uk/gis/?cat=PA&ref=P16/V0527/O,permissioned,outline planning permission,P16/V0527/O,http://www.whitehorsedc.gov.uk/sites/default/files/P16V0527O.png,2017-12-08
23 Wallingford Street WANTAGE OX12 8AU,,,2017-12-08,,0.16,25,25,Erection of 1no. 2 bedroom flat as extension to P14/V2829 for erection of 7 one bedroom flats and 17 two bedroom flats.. http://maps.whitehorsedc.gov.uk/gis/?cat=PA&ref=P16/V1409/FUL,local-authority-eng:VAL,not owned by a public authority,2016-10-27,http://maps.whitehorsedc.gov.uk/gis/?cat=PA&ref=P16/V1409/FUL,permissioned,full planning permission,P16/V1409/FUL,http://www.whitehorsedc.gov.uk/sites/default/files/P16V1409FUL.png,2017-12-08
Land at Challow Park (including Former Council Depot) Challow Road (A417) East Challow Wantage OX12 9RH,,,2017-12-08,,1.99,38,38,Development of up to 38 Dwellings.. http://maps.whitehorsedc.gov.uk/gis/?cat=PA&ref=P16/V1714/O,local-authority-eng:VAL,not owned by a public authority,2016-09-30,http://maps.whitehorsedc.gov.uk/gis/?cat=PA&ref=P16/V1714/O,permissioned,outline planning permission,P16/V1714/O,http://www.whitehorsedc.gov.uk/sites/default/files/P16V1714O.png,2017-12-08
"Land at Upper Farm Road, Chilton, OX11 0PJ",,,2017-12-08,,0.31,5,5,Erection of three detached dwellings and two semi-detached dwellings.. http://maps.whitehorsedc.gov.uk/gis/?cat=PA&ref=P16/V3061/FUL,local-authority-eng:VAL,not owned by a public authority,2017-02-22,http://maps.whitehorsedc.gov.uk/gis/?cat=PA&ref=P16/V3061/FUL,permissioned,full planning permission,P16/V3061/FUL,http://www.whitehorsedc.gov.uk/sites/default/files/P16V3061FUL.png,2017-12-08
"Botley Centre, West Way, Botley",,,2017-12-08,,2.2,140,140,Demolition and redevelopment of existing shopping centre and adjacent buildings (excluding Elms Parade) for 140 residential units (C3).. http://maps.whitehorsedc.gov.uk/gis/?cat=PA&ref=P16/V0246/FUL,local-authority-eng:VAL,mixed ownership,2016-07-16,http://maps.whitehorsedc.gov.uk/gis/?cat=PA&ref=P16/V0246/FUL,permissioned,full planning permission,P16/V0246/FUL,http://www.whitehorsedc.gov.uk/sites/default/files/P16V0246FUL.png,2017-12-08
