point,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
,http://opendatacommunities.org/id/district-council/west-suffolk,,BF033,"HospitalSite,HospitalRoad,BuryStEdmunds",,,,1.59,owned by a public authority,,not permissioned,,,,45,45,45,yes,Brownfield - hospital,2017-09-01,2019-12-16,
,http://opendatacommunities.org/id/district-council/west-suffolk,,BF035,"LandAtRamMeadow,BuryStEdmunds",,,,0.98,owned by a public authority,,not permissioned,,,,84,84,84,yes,Mixed - football ground,2017-09-01,2019-12-16,
,http://opendatacommunities.org/id/district-council/west-suffolk,,BF037,"SchoolYard,BuryStEdmunds",,,,0.28,mixed ownership,,not permissioned,,,,32,32,32,yes,Brownfield - auctioneers and car park,2017-09-01,2019-12-16,
,http://opendatacommunities.org/id/district-council/west-suffolk,,BF039,"StationHill,BuryStEdmunds",,,,1.41,not owned by a public authority,,permissioned,full planning permission,2017-01-17,,300,300,300,yes,Brownfield - underused railway sidings and vacant land,2017-09-01,2019-12-16,
,http://opendatacommunities.org/id/district-council/west-suffolk,,BF040,"TayfenRoad,BuryStEdmunds",,,,2.2,mixed ownership,,permissioned,outline planning permission,2017-12-01,,100,100,100,yes,Brownfield - commercial/ vacant uses and decommissioned gas holder,2017-09-01,2019-12-16,
,http://opendatacommunities.org/id/district-council/west-suffolk,,BF041,"WeymedSite,BuryStEdmunds",,,,0.37,not owned by a public authority,,permissioned,full planning permission,2017-08-08,,14,14,14,yes,Brownfield - vacant County council offices,2017-09-01,2019-12-16,
,http://opendatacommunities.org/id/district-council/west-suffolk,,BF042,"AttertonAndEllisSite,Haverhill ",,,,0.56,not owned by a public authority,,permissioned,full planning permission,2010-04-30,,39,39,39,yes,Brownfield - engineering works,2017-09-01,2019-12-16,
,http://opendatacommunities.org/id/district-council/west-suffolk,,BF044,"FormerGasworks,WithersfieldRoad,Haverhill",,,,0.25,not owned by a public authority,,not permissioned,,,,10,10,10,yes,Brownfield - gasworks,2017-09-01,2019-12-16,
,http://opendatacommunities.org/id/district-council/west-suffolk,,BF045,"FormerWestfieldPrimarySchool,ManorRoad,Haverhill",,,,0.44,owned by a public authority,,permissioned,full planning permission,2019-10-04,,14,14,14,yes,Brownfield - previous school,2017-09-01,2019-12-16,
,http://opendatacommunities.org/id/district-council/west-suffolk,,BF052,CornwallisCourtBuryStEdmunds,,,,0.33,not owned by a public authority,,not permissioned,,,,39,39,39,yes,Brownfield - Care home,2019-12-01,2019-12-16,
,http://opendatacommunities.org/id/district-council/west-suffolk,,BF063,RLInsulationsNorfolkRoadBuryStEdmunds,,,,0.3,not owned by a public authority,,permissioned,full planning permission,2019-10-15,,8,8,8,,Brownfield - commercial use B1/B8,2019-12-01,2019-12-16,
,http://opendatacommunities.org/id/district-council/west-suffolk,,BF065,LandwestofThingoeHill,,,,0.49,not owned by a public authority,,not permissioned,,,,14,14,14,yes,Brownfield- scaffolding yard,2019-12-17,2019-12-17,
,http://opendatacommunities.org/id/district-council/west-suffolk,,BF072,SocialServicesCampsRoad,,,,0.36,owned by a public authority,,permissioned,outline planning permission,2017-11-02,,17,17,17,yes,Brownfield - court room and offices,2019-12-01,2019-12-16,
,http://opendatacommunities.org/id/district-council/west-suffolk,,BF073,OakfieldSurgeryVicaridgeRoad,,,,0.38,not owned by a public authority,,permissioned,full planning permission,2018-06-06,,10,10,10,yes,Brownfield- former doctor's surgery,2019-12-01,2019-12-16,
,http://opendatacommunities.org/id/district-council/west-suffolk,,BF074,WindsorRoadValleyWaygarages,,,,0.4,not owned by a public authority,,permissioned,full planning permission,2018-05-23,,13,13,13,yes,Brownfield - garages,2019-12-01,2019-12-16,
,http://opendatacommunities.org/id/district-council/west-suffolk,,BF076,5HighStreetHaverhill,,,,0.38,not owned by a public authority,,permissioned,full planning permission,2019-01-14,,14,14,14,yes,Brownfield- shop and nightclub,2019-12-01,2019-12-16,
,http://opendatacommunities.org/id/district-council/west-suffolk,,BF082,TheVixenMillfieldsWay,,,,0.29,mixed ownership,,permissioned,full planning permission,2017-09-06,,17,17,17,yes,Brownfield- public house,2019-12-01,2019-12-16,
