point,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
,http://opendatacommunities.org/id/district-council/high-peak,,B31,"Station Road, Buxton",-2.004874,53.361119,https://www.highpeak.gov.uk/brownfield-land.csv,0.62,mixed ownership,,permissioned,full planning permission,2019-07-18,,,30,30,yes,Permission is for extra care accommodation. Clearance of the site has commenced.,2017-11-30,2020-12-14,
,http://opendatacommunities.org/id/district-council/high-peak,,NM034,"Woodside Street, New Mills",-2.004874,53.361119,https://www.highpeak.gov.uk/brownfield-land.csv,0.6,not owned by a public authority,,not permissioned,,,,,25,25,,,2017-11-30,2020-12-14,
,http://opendatacommunities.org/id/district-council/high-peak,,GL091,Ellison Street Glossop,-1.948202,53.443524,https://www.highpeak.gov.uk/brownfield-land.csv,0.43,not owned by a public authority,,permissioned,full planning permission,2018-01-02,,,22,22,yes,Site is complete,2018-11-30,2020-12-14,2020-03-31
,http://opendatacommunities.org/id/district-council/high-peak,,NM058,Queens Arms Hotel Church Road New Mills,-2.000111,53.363411,https://www.highpeak.gov.uk/brownfield-land.csv,0.08,not owned by a public authority,,permissioned,full planning permission,2018-05-01,,,9,9,yes,Completions expected on site within 5 years,2018-11-30,2020-12-14,
,http://opendatacommunities.org/id/district-council/high-peak,,WB033,Gisbourne Road/ Old Road Whaley Bridge,-1.983956,53.326287,https://www.highpeak.gov.uk/brownfield-land.csv,0.13,not owned by a public authority,,permissioned,outline planning permission,2018-01-25,,,6,6,yes,HPK/2017/0572. Completions expected on site within 5 years,2018-11-30,2020-12-14,
,http://opendatacommunities.org/id/district-council/high-peak,,HPK/2017/0232,"Former White Lion, Spring Gardens, Buxton",-1.909479,53.259018,https://www.highpeak.gov.uk/brownfield-land.csv,0.08,not owned by a public authority,,permissioned,full planning permission,2018-08-13,,,13,13,yes,HPK/2017/0232. Completions expected on site within 5 years,2019-09-12,2020-12-14,
,http://opendatacommunities.org/id/district-council/high-peak,,HPK/2017/0536,"Land adj to 54 to 64 Buxton Road, Bridgemont, Whaley Bridge",-1.984077,53.324543,https://www.highpeak.gov.uk/brownfield-land.csv,0.23,not owned by a public authority,,permissioned,full planning permission,2018-03-26,,,13,13,,HPK/2017/0536,2019-09-12,2020-12-14,
,http://opendatacommunities.org/id/district-council/high-peak,,HPK/2016/0550,"Former Ferro Alloys Site, Surrey Street, Glossop",-1.95645,53.445235,https://www.highpeak.gov.uk/brownfield-land.csv,0.8,not owned by a public authority,,permissioned,full planning permission,2018-04-18,,,51,51,yes,Site complete,2019-09-12,2020-12-14,2019-03-31
,http://opendatacommunities.org/id/district-council/high-peak,,HPK/2018/0324,"90-94 Manchester Road, Chapel-en-le-Frith",-1.929526,53.320281,https://www.highpeak.gov.uk/brownfield-land.csv,0.129,not owned by a public authority,,permissioned,full planning permission,2019-01-25,,,6,6,yes,Site of former police station,2019-09-12,2020-12-14,
,http://opendatacommunities.org/id/district-council/high-peak,,HPK/2018/0089,"Former Derby House Nursing Home, Broad Walk, Buxton",-1.917385,53.255725,https://www.highpeak.gov.uk/brownfield-land.csv,0.09,not owned by a public authority,,permissioned,full planning permission,2018-02-11,,,6,6,yes,Former care home,2019-09-12,2020-12-14,
,http://opendatacommunities.org/id/district-council/high-peak,,HPK/2017/0198,"Land at Woolley Bridge East of A57, Hadfield, Glossop",-1.985187,53.457916,https://www.highpeak.gov.uk/brownfield-land.csv,0.97,not owned by a public authority,,permissioned,outline planning permission,2019-01-31,,,31,31,yes,Former petrol station. RM application pending decision. HPK/2020/0107.,2019-09-12,2020-12-14,
,http://opendatacommunities.org/id/district-council/high-peak,,HPK/2018/0290,"Bankwood Mill, Bankwood, Charlesworth",-1.872705,53.285376,https://www.highpeak.gov.uk/brownfield-land.csv,0.8,not owned by a public authority,,permissioned,full planning permission,2019-04-29,,,7,7,yes,Site of former Mill.,2020-12-07,2020-12-14,
,http://opendatacommunities.org/id/district-council/high-peak,,HPK/2018/0385,"5&6 The Quadrant, Buxton",-1.91387,53.259795,https://www.highpeak.gov.uk/brownfield-land.csv,0.04,not owned by a public authority,,permissioned,full planning permission,2019-05-14,,,5,5,yes,Former bank and student accommodation above.,2020-12-07,2020-12-14,
,http://opendatacommunities.org/id/district-council/high-peak,,HPK/2018/0300,"Holy Trinity Church, Peak Dale",-1.870546,53.285077,https://www.highpeak.gov.uk/brownfield-land.csv,0.16,not owned by a public authority,,permissioned,full planning permission,2019-10-08,,,5,5,yes,Conversion of redundant church,2020-12-07,2020-12-14,
,http://opendatacommunities.org/id/district-council/high-peak,,HPK/2019/0111,"Car Park to The Grouse Hotel, New Mills",-1.96588,53.378399,https://www.highpeak.gov.uk/brownfield-land.csv,0.22,not owned by a public authority,,permissioned,outline planning permission,2019-11-25,,,8,8,yes,Former pub car park,2020-12-07,2020-12-14,
