point,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
,http://opendatacommunities.org/id/london-borough-council/waltham-forest,,160148,15 Drayton Road,0.002907,51.567873,https://maps.london.gov.uk/brownfield-site-register,0.06,not owned by a public authority,,permissioned,full planning permission,2018-10-19,,,7,7,yes,,2017-12-06,2019-12-10,10/12/2019
,http://opendatacommunities.org/id/london-borough-council/waltham-forest,,153860,245 Wood Street,-0.000489,51.584385,https://maps.london.gov.uk/brownfield-site-register,0.156681,not owned by a public authority,,permissioned,full planning permission,2017-03-09,,,29,29,yes,,2018-12-11,2019-12-10,10/12/2019
,http://opendatacommunities.org/id/london-borough-council/waltham-forest,,164164,37 Sutherland Road,-0.036928,51.590316,https://maps.london.gov.uk/brownfield-site-register,0.173561,not owned by a public authority,,permissioned,full planning permission,2018-03-14,,,28,28,yes,,2018-12-11,2019-12-10,
,http://opendatacommunities.org/id/london-borough-council/waltham-forest,,173059,480-510 Larkshall Road,-0.000677,51.608227,https://maps.london.gov.uk/brownfield-site-register,0.277016,not owned by a public authority,,permissioned,other,2017-10-11,,,42,42,yes,,2018-12-11,2019-12-10,
,http://opendatacommunities.org/id/london-borough-council/waltham-forest,,181889,526 High Rd Leytonstone,0.009689,51.562701,https://maps.london.gov.uk/brownfield-site-register,0.065035,not owned by a public authority,,permissioned,other,2018-07-05,,,9,9,yes,,2018-12-11,2019-12-10,
,http://opendatacommunities.org/id/london-borough-council/waltham-forest,,173437,60-74 Sewardstone Road,-0.012608,51.635436,https://maps.london.gov.uk/brownfield-site-register,0.222919,not owned by a public authority,,permissioned,full planning permission,2018-01-18,,,17,17,yes,,2018-12-11,2019-12-10,
,http://opendatacommunities.org/id/london-borough-council/waltham-forest,,183632,Central House 189-203 Hoe Street,-0.018433,51.583585,https://maps.london.gov.uk/brownfield-site-register,0.091331,not owned by a public authority,,permissioned,full planning permission,2019-03-28,,,90,90,yes,,2018-12-11,2019-12-10,
,http://opendatacommunities.org/id/london-borough-council/waltham-forest,,153261,Former Cinema Buxton Road,-0.030737,51.582618,https://maps.london.gov.uk/brownfield-site-register,0.18373,not owned by a public authority,,permissioned,full planning permission,2016-12-19,,,48,48,yes,,2018-12-11,2019-12-10,
,http://opendatacommunities.org/id/london-borough-council/waltham-forest,,181707,Lemna Road (Job Centre Plus in Leytonstone),0.011507,51.569914,https://maps.london.gov.uk/brownfield-site-register,0.250893,not owned by a public authority,,permissioned,other,2018-08-15,,,30,30,yes,,2018-12-11,2019-12-10,
,http://opendatacommunities.org/id/london-borough-council/waltham-forest,,171355,Selbourne Walk (The Mall),-0.023758,51.583251,https://maps.london.gov.uk/brownfield-site-register,2.807851,not owned by a public authority,,permissioned,other,2018-07-11,,,502,502,yes,,2018-12-11,2019-12-10,
,http://opendatacommunities.org/id/london-borough-council/waltham-forest,,173950,"SNA Motors, 2 Skeltons Lane",-0.008946,51.571903,https://maps.london.gov.uk/brownfield-site-register,0.052323,not owned by a public authority,,permissioned,full planning permission,2018-06-11,,,8,8,yes,,2018-12-11,2019-12-10,
,http://opendatacommunities.org/id/london-borough-council/waltham-forest,,162568,Tyndall Gardens 60 Tyndall Road,-0.007793,51.562428,https://maps.london.gov.uk/brownfield-site-register,0.214881,not owned by a public authority,,permissioned,full planning permission,2017-09-29,,,14,14,yes,,2018-12-11,2019-12-10,10/12/2019
,http://opendatacommunities.org/id/london-borough-council/waltham-forest,,180761,92 Leyton Green Road & the Summerfield Centre,-0.007614,51.575899,https://maps.london.gov.uk/brownfield-site-register,0.623784,owned by a public authority,,permissioned,full planning permission,2018-10-09,,,22,22,yes,,2018-12-11,2019-12-10,
,http://opendatacommunities.org/id/london-borough-council/waltham-forest,,180272,"159 Chingford Road, Walthamstow, London, E17 4PN",-0.017482,51.593995,https://maps.london.gov.uk/brownfield-site-register,0.012176,not owned by a public authority,,permissioned,full planning permission,2018-10-22,,,6,6,yes,,2018-12-11,2019-12-10,
,http://opendatacommunities.org/id/london-borough-council/waltham-forest,,173636,"201 High Street, Walthamstow, London, E17 7BH",-0.023575,51.584222,https://maps.london.gov.uk/brownfield-site-register,0.020478,not owned by a public authority,,permissioned,full planning permission,2018-10-04,,,8,8,yes,,2018-12-11,2019-12-10,
,http://opendatacommunities.org/id/london-borough-council/waltham-forest,,151013,463 High Road Leytonstone,0.006597,51.558265,https://maps.london.gov.uk/brownfield-site-register,0.019513,not owned by a public authority,,permissioned,full planning permission,2018-10-03,,,5,5,yes,,2018-12-11,2019-12-10,
,http://opendatacommunities.org/id/london-borough-council/waltham-forest,,172620,"Hand Car Wash, 509-515 High Road Leytonstone",0.007187,51.55971,https://maps.london.gov.uk/brownfield-site-register,0.046536,not owned by a public authority,,permissioned,full planning permission,2018-10-23,,,8,8,yes,,2018-12-11,2019-12-10,
,http://opendatacommunities.org/id/london-borough-council/waltham-forest,,172133,"Miller House, 30-30a Wilmot Road",-0.013272,51.562748,https://maps.london.gov.uk/brownfield-site-register,0.017529,not owned by a public authority,,permissioned,full planning permission,2018-10-29,,,6,6,yes,,2018-12-11,2019-12-10,04/06/2019
,http://opendatacommunities.org/id/london-borough-council/waltham-forest,,170219,313-319 High Road Leytonstone,0.005038,51.554645,https://maps.london.gov.uk/brownfield-site-register,0.073,not owned by a public authority,,permissioned,full planning permission,2018-07-13,,,8,8,yes,,2019-12-10,2019-12-10,
,http://opendatacommunities.org/id/london-borough-council/waltham-forest,,170382,436-440 Forest Road,-0.020647,51.590674,https://maps.london.gov.uk/brownfield-site-register,0.035,not owned by a public authority,,permissioned,full planning permission,2018-02-12,,,3,3,yes,,2019-12-10,2019-12-10,10/07/2019
,http://opendatacommunities.org/id/london-borough-council/waltham-forest,,170983,483-487 Grove Green Road,0.006084,51.566938,https://maps.london.gov.uk/brownfield-site-register,0.036,not owned by a public authority,,permissioned,full planning permission,2018-01-25,,,9,9,yes,,2019-12-10,2019-12-10,
,http://opendatacommunities.org/id/london-borough-council/waltham-forest,,171462,"Hainault Manor, 110-112 Hainault Road",0.000047,51.570773,https://maps.london.gov.uk/brownfield-site-register,0.074,not owned by a public authority,,permissioned,full planning permission,2019-03-07,,,9,9,yes,,2019-12-10,2019-12-10,
,http://opendatacommunities.org/id/london-borough-council/waltham-forest,,171653,1a Hainault Road,-0.008111,51.568016,https://maps.london.gov.uk/brownfield-site-register,0.03,not owned by a public authority,,permissioned,full planning permission,2017-08-02,,,6,6,yes,,2019-12-10,2019-12-10,
,http://opendatacommunities.org/id/london-borough-council/waltham-forest,,171929,220 Wood Street,-0.001665,51.584696,https://maps.london.gov.uk/brownfield-site-register,0.127,not owned by a public authority,,permissioned,full planning permission,2019-03-28,,,26,26,yes,,2019-12-10,2019-12-10,
,http://opendatacommunities.org/id/london-borough-council/waltham-forest,,172111,113 Kings Head Hill,-0.006889,51.63222,https://maps.london.gov.uk/brownfield-site-register,0.184,not owned by a public authority,,permissioned,full planning permission,2018-05-15,,,7,7,yes,,2019-12-10,2019-12-10,
,http://opendatacommunities.org/id/london-borough-council/waltham-forest,,173176,73 And 75 Falmouth Avenue,0.007324,51.609829,https://maps.london.gov.uk/brownfield-site-register,0.162,not owned by a public authority,,permissioned,full planning permission,2018-07-18,,,7,7,yes,,2019-12-10,2019-12-10,
,http://opendatacommunities.org/id/london-borough-council/waltham-forest,,173524,56-60 Grove Road,-0.013814,51.57885,https://maps.london.gov.uk/brownfield-site-register,0.092,not owned by a public authority,,permissioned,full planning permission,2019-01-29,,,9,9,yes,,2019-12-10,2019-12-10,
,http://opendatacommunities.org/id/london-borough-council/waltham-forest,,174177,282 Forest Road,-0.028817,51.589372,https://maps.london.gov.uk/brownfield-site-register,0.048,not owned by a public authority,,permissioned,full planning permission,2019-02-26,,,9,9,yes,,2019-12-10,2019-12-10,
,http://opendatacommunities.org/id/london-borough-council/waltham-forest,,174257,Land Adjacent To 56-68 Wadham Avenue,-0.009665,51.60279,https://maps.london.gov.uk/brownfield-site-register,0.226,owned by a public authority,,permissioned,full planning permission,2018-04-17,,,7,7,yes,,2019-12-10,2019-12-10,07/07/2020
,http://opendatacommunities.org/id/london-borough-council/waltham-forest,,174557,52-54 Beulah Road,-0.010452,51.581491,https://maps.london.gov.uk/brownfield-site-register,0.05,not owned by a public authority,,permissioned,full planning permission,2019-03-05,,,5,5,yes,,2019-12-10,2019-12-10,
,http://opendatacommunities.org/id/london-borough-council/waltham-forest,,180002,68 Beulah Road,-0.01034,51.581084,https://maps.london.gov.uk/brownfield-site-register,0.041,not owned by a public authority,,permissioned,full planning permission,2019-03-28,,,5,5,yes,,2019-12-10,2019-12-10,
,http://opendatacommunities.org/id/london-borough-council/waltham-forest,,180140,Land To The North Of Block 64-74 Hungerdown Estate,-0.004554,51.63174,https://maps.london.gov.uk/brownfield-site-register,0.076,owned by a public authority,,permissioned,full planning permission,2018-06-14,,,5,5,yes,,2019-12-10,2019-12-10,21/09/2020
,http://opendatacommunities.org/id/london-borough-council/waltham-forest,,180607,239b Shernhall Street,-0.0051,51.580096,https://maps.london.gov.uk/brownfield-site-register,0.063,not owned by a public authority,,permissioned,full planning permission,2019-03-22,,,5,5,yes,,2019-12-10,2019-12-10,
,http://opendatacommunities.org/id/london-borough-council/waltham-forest,,180620,80-86 St Mary Road,-0.018373,51.583558,https://maps.london.gov.uk/brownfield-site-register,0.041,not owned by a public authority,,permissioned,other,2018-04-20,,,8,8,yes,,2019-12-10,2019-12-10,
,http://opendatacommunities.org/id/london-borough-council/waltham-forest,,180811,83-85 Whitehall Road,0.015956,51.627307,https://maps.london.gov.uk/brownfield-site-register,0.086,not owned by a public authority,,permissioned,full planning permission,2018-08-14,,,6,6,yes,,2019-12-10,2019-12-10,
,http://opendatacommunities.org/id/london-borough-council/waltham-forest,,181360,The Lord Rookwood Public House 314-316 Cann Hall Road,0.017365,51.557752,https://maps.london.gov.uk/brownfield-site-register,0.12,not owned by a public authority,,permissioned,full planning permission,2019-01-24,,,7,7,yes,,2019-12-10,2019-12-10,10/03/2020
,http://opendatacommunities.org/id/london-borough-council/waltham-forest,,181413,Capital House 841-843 High Road Leytonstone,0.012112,51.569488,https://maps.london.gov.uk/brownfield-site-register,0.038,not owned by a public authority,,permissioned,other,2018-06-14,,,6,6,yes,,2019-12-10,2019-12-10,
,http://opendatacommunities.org/id/london-borough-council/waltham-forest,,181937,1a Bickley Road,-0.015184,51.573262,https://maps.london.gov.uk/brownfield-site-register,0.055,not owned by a public authority,,permissioned,full planning permission,2019-02-04,,,9,9,yes,,2019-12-10,2019-12-10,
,http://opendatacommunities.org/id/london-borough-council/waltham-forest,,182985,Former Forest Garage 109 Forest Road,0.003373,51.57354,https://maps.london.gov.uk/brownfield-site-register,0.04,not owned by a public authority,,permissioned,full planning permission,2019-02-11,,,8,8,yes,,2019-12-10,2019-12-10,
,http://opendatacommunities.org/id/london-borough-council/waltham-forest,,183443,"727 Lea Bridge Road,",-0.007161,51.578521,https://maps.london.gov.uk/brownfield-site-register,0.05,not owned by a public authority,,permissioned,full planning permission,2019-03-29,,,9,9,yes,,2019-12-10,2019-12-10,
,http://opendatacommunities.org/id/london-borough-council/waltham-forest,,183568,"Land Adjacent To, 5 Spruce Hills Road",-0.008707,51.591029,https://maps.london.gov.uk/brownfield-site-register,0.1,not owned by a public authority,,permissioned,full planning permission,2019-03-25,,,12,12,yes,,2019-12-10,2019-12-10,
,http://opendatacommunities.org/id/london-borough-council/waltham-forest,,184022,"Garages Adjacent, 41 Wilmot Road",-0.014384,51.562808,https://maps.london.gov.uk/brownfield-site-register,0.023,not owned by a public authority,,permissioned,full planning permission,2019-03-29,,,8,8,yes,,2019-12-10,2019-12-10,
,http://opendatacommunities.org/id/london-borough-council/waltham-forest,,181688,162 - 168 Lea Bridge Road,-0.0334,51.567139,https://maps.london.gov.uk/brownfield-site-register,0.043,not owned by a public authority,,permissioned,full planning permission,2019-06-10,,,9,9,yes,,2019-12-10,2019-12-10,
,http://opendatacommunities.org/id/london-borough-council/waltham-forest,,182029,Lena Kennedy Close,-0.00699,51.608814,https://maps.london.gov.uk/brownfield-site-register,0.35,owned by a public authority,,permissioned,full planning permission,2019-08-01,,,45,45,yes,,2019-12-10,2019-12-10,
,http://opendatacommunities.org/id/london-borough-council/waltham-forest,,190348,12 Church Hill,-0.018006,51.585018,https://maps.london.gov.uk/brownfield-site-register,0.096,not owned by a public authority,,permissioned,other,2019-04-01,,,7,7,yes,,2019-12-10,2019-12-10,
,http://opendatacommunities.org/id/london-borough-council/waltham-forest,,192789,Essex Close,-0.036685,51.586595,https://maps.london.gov.uk/brownfield-site-register,0.19534,owned by a public authority,,permissioned,full planning permission,2020-02-06,,,20,20,yes,,2019-12-10,2019-12-10,
,http://opendatacommunities.org/id/london-borough-council/waltham-forest,,192987,Land at Hylands Road,0.004323,51.592317,https://maps.london.gov.uk/brownfield-site-register,0.619,owned by a public authority,,permissioned,full planning permission,2020-02-07,,,120,120,yes,,2019-12-10,2019-12-10,
,http://opendatacommunities.org/id/london-borough-council/waltham-forest,,BLR001,Priory Court,-0.027074,51.594454,https://maps.london.gov.uk/brownfield-site-register,0.571257,owned by a public authority,,not permissioned,,,,,80,80,yes,,2019-12-10,2019-12-10,
,http://opendatacommunities.org/id/london-borough-council/waltham-forest,,192307,Sansom Road,0.011415,51.561108,https://maps.london.gov.uk/brownfield-site-register,0.12,owned by a public authority,,permissioned,full planning permission,2020-02-06,,,31,31,yes,,2019-12-10,2019-12-10,
,http://opendatacommunities.org/id/london-borough-council/waltham-forest,,192899,South Grove Site C,-0.030887,51.581134,https://maps.london.gov.uk/brownfield-site-register,0.205,owned by a public authority,,permissioned,full planning permission,2020-02-05,,,83,83,yes,,2019-12-10,2019-12-10,
,http://opendatacommunities.org/id/london-borough-council/waltham-forest,,BLR002,Town Hall Campus,-0.01299,51.591471,https://maps.london.gov.uk/brownfield-site-register,8.35,owned by a public authority,,not permissioned,,,,,300,300,yes,,2019-12-10,2019-12-10,
,http://opendatacommunities.org/id/london-borough-council/waltham-forest,,BLR003,Central Parade,-0.019163,51.585366,https://maps.london.gov.uk/brownfield-site-register,0.2635,owned by a public authority,,not permissioned,,,,,40,40,yes,,2019-12-10,2019-12-10,
,http://opendatacommunities.org/id/london-borough-council/waltham-forest,,BLR004,Lea Bridge Station Sites,-0.034759,51.566428,https://maps.london.gov.uk/brownfield-site-register,1.127,owned by a public authority,,not permissioned,,,,,300,300,yes,,2020-12-10,2020-12-10,
