point,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
,http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR0594,Sixfields East,-0.930323,52.236645,https://www.northampton.gov.uk/download/downloads/id/10060/bfr0594,10.20,mixed ownership,,pending decision,other,,,,,,yes,Allocated in emerging Local Plan (Part 2). N/2014/0596 outline planning application for mixed use development including 255 dwellings not yet decided (December 2020).,2016-06-29,2020-12-16,
,http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR0624,Southbridge/Nunn Mills,-0.892813,52.23087,https://www.northampton.gov.uk/download/downloads/id/10063/bfr0624,0.36,mixed ownership,,not permissioned,,,,,,,yes,"Allocated in emerging Local Plan (Part 2). All planning history associated with residential development of this site now largely completed. However, 94 dwellings (part affordable housing) are left to be completed on two parts of the site. process is underway to transfer these two parcels of land to Northampton Borough Council.",2017-12-13,2019-12-18,
,http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR0719,"Car Garage Workshops, 409 Harlestone Road",-0.943592,52.25526,https://www.northampton.gov.uk/download/downloads/id/10066/bfr0719,1.09,not owned by a public authority,,not permissioned,,,,,,,yes,Allocated in emerging Local Plan (Part 2).,2017-12-13,2019-12-18,
,http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR0896,"Former St Crispin’s Hospital, St Crispin Drive",-0.957739,52.243293,https://www.northampton.gov.uk/download/downloads/id/10069/bfr0896,2.75,not owned by a public authority,,permissioned,full planning permission,2017-05-08,,,,,yes,"This site is currently under construction for residential development. N/2004/1542 has been partly implemented. Application N/2015/1454 for the rest of the site approved. Demolition of the existing ward blocks. Restoration of the clock tower and conversion to residential use comprising 13no apartments, restoration of the administration building and conversion to residential use to provide 4no apartments, the erection of 120no apartments and 98 houses (235no dwellings total) with associated roads and underground car parks.",2017-12-13,2017-12-13,
,http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR0903,"Hawkins Shoe Factory, Overstone Road, and 4 - 12 Dunster Street",-0.890553,52.241112,https://www.northampton.gov.uk/download/downloads/id/10077/bfr0903,0.17,not owned by a public authority,,permissioned,full planning permission,2016-07-28,,,,,yes,"Allocated in emerging Local Plan (Part 2). N/2015/0673 Conversion and alterations of factory premises to form 105 apartments with associated parking both on site and on street, replacement of windows and new roof lights, proposed infill extension on Dunster Street facade including new roof terrace.",2016-06-29,2019-12-18,
,http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR1010,Land at St Peters Way/ Court Road/ Freeschool Street,-0.901913,52.235871,https://www.northampton.gov.uk/download/downloads/id/10075/bfr1010,1.18,mixed ownership,,not permissioned,,,,,,,yes,Allocated for mixed use including residential in Policy 33 Central Area Action Plan (2013) and Northampton Local Plan Part 2 Submission Draft (2019).,2017-12-13,2020-12-16,
,http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR1013,University of Northampton Park Campus,-0.882149,52.273068,https://www.northampton.gov.uk/download/downloads/id/10086/bfr1013,22.97,not owned by a public authority,,permissioned,reserved matters approval,2014-09-19,,,,,yes,"Allocated in emerging Local Plan (Part 2). N/2014/0475 outline approval (all matters reserved except access) for the demolition of the University facilities and erection of new buildings comprising residential accommodation up to 800 units, associated car parking, retail unit, landscaping and open space with accesses from Boughton Green Road. RM applications N/2018/0688 phase 1 - 147 dwellings approved 10/9/18, N/2018/1484 phase 2 182 dwellings approved 11/04/2019, both under construction as of April 2020.",2017-12-13,2020-12-16,
,http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR1014,University of Northampton Avenue Campus,-0.891068,52.251195,https://www.northampton.gov.uk/download/downloads/id/10079/bfr1014,6.03,owned by a public authority,,permissioned,outline planning permission,,,,,,yes,"Allocated in emerging Local Plan (Part 2). N/2016/0810 outline application with reserved matters for demolition and conversion of existing university buildings, demolition of existing university facilities and outline planning permission for erection of new buildings comprising residential up to 200 units, associated car parking, landscaping and open space approved in principle 28/10/2020.",2017-12-13,2020-12-16,
,http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR1022,"Belgrave House, Grosvenor Shopping Centre",-0.896106,52.239283,https://www.northampton.gov.uk/download/downloads/id/10078/bfr1022,0.21,not owned by a public authority,,permissioned,full planning permission,2018-02-15,,,,,yes,"Allocated in emerging Local Plan (Part 2). N/2017/1144 Change of Use of Belgrave House from offices to student accommodation - approved 15/2/2018. N/2019/0755 Change of Use to Residential (Use Class C3), for social housing, approved in principle 29/07/2020. Scale of development is within the building envelope with the addition of two new upper floors, to create 124no apartments. Changes to fenestration and alterations to external facade - in progress as of 11/10/2019.",2017-12-13,2020-12-16,
,http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR1036,Derwent Drive garage site,-0.917249,52.255856,https://www.northampton.gov.uk/download/downloads/id/10087/bfr1036,0.20,owned by a public authority,,permissioned,full planning permission,2020-11-25,,,,,yes,"Allocated in emerging Local Plan (Part 2). Garages demolished. N/2019/1429 Construction of 5no new build dwellings with associated parking, approved 25/11/2020.",2017-12-13,2020-12-16,
,http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR1037,Swale Drive garage site and rear/unused land,-0.92176,52.260063,https://www.northampton.gov.uk/download/downloads/id/10088/bfr1037,0.16,owned by a public authority,,permissioned,full planning permission,2019-03-20,,,,,yes,"Allocated in emerging Local Plan (Part 2). Demolition complete. N/2018/1594 Development of 6no new dwellings with associated parking, approved 20/3/19, not yet implemented as of April 2020.",2017-12-13,2020-12-16,
,http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR1108,"Former Dairy Crest Depot, Horsley Road",-0.902728,52.252584,https://www.northampton.gov.uk/download/downloads/id/10104/brf1108,1.11,not owned by a public authority,,not permissioned,,,,,,,yes,Allocated in emerging Local Plan (Part 2). Units demolished under N/2019/0223 as of April 2020. No further planning permissions on site.,2017-12-13,2020-12-16,
,http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR1113,Greyfriars,-0.895398,52.239926,https://www.northampton.gov.uk/download/downloads/id/10090/bfr1113,1.75,owned by a public authority,,not permissioned,,,,,,,yes,Site is allocated in the Central Area Action Plan and emerging LPP2 for mixed use which include residential.,2017-12-13,2017-12-13,
,http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR1114,"Cedarwood Nursing Home, 492 Kettering Road",-0.86483,52.26488,https://www.northampton.gov.uk/download/downloads/id/10095/bfr1114,0.19,not owned by a public authority,,permissioned,full planning permission,2019-06-18,,,,,yes,"Allocated in emerging Local Plan (Part 2). N/2017/0627 Demolition of existing Care Home and erection of 14no bedroom apartments approved. N/2018/1188, Demolition of existing care home and erection of 10no houses with associated parking and alterations to vehicular accesses to site, approved 18/6/2019. Site demolished as of April 2020.",2017-12-13,2020-12-16,
,http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR1116,194 - 200 Kingsthorpe Grove,-0.892103,52.255827,https://www.northampton.gov.uk/download/downloads/id/10102/bfr1116,0.15,not owned by a public authority,,permissioned,full planning permission,2018-07-03,,,,,yes,"N/2018/0630 Alterations and extensions to provide 9no additional apartments including parking and landscaping, not yet implemented as of April 2020.",2017-12-13,2020-12-16,
,http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR1117,133 Queens Park Terrace,-0.900017,52.258659,https://www.northampton.gov.uk/download/downloads/id/10094/bfr1117,0.07,owned by a public authority,,permissioned,full planning permission,2020-01-28,,,,,yes,"Allocated in emerging Local Plan (Part 2). N/2019/1469 Proposed 8no one bedroom apartments and associated parking approved 28/1/20, not implemented as of April 2020.",2017-12-13,2020-12-16,
,http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR1118,135 Harlestone Road,-0.928337,52.248077,https://www.northampton.gov.uk/download/downloads/id/10092/bfr1118,0.71,not owned by a public authority,,permissioned,reserved matters approval,2018-08-15,,,,,yes,"N/2016/0083 outline. Demolish house and erect up to 12 dwellings. N/2018/0460 Reserved matters application approved 2018, under construction as of April 2020.",2016-06-29,2020-12-16,
,http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR1119,"Silver Coronet PH site, Welland Way",-0.918978,52.257108,https://www.northampton.gov.uk/download/downloads/id/10110/bfr1119,0.17,not owned by a public authority,,permissioned,full planning permission,2018-09-05,,,,,yes,"N/2018/0476 full permission erection of 14no bedroom dwellings approved, under construction April 2020.",2017-12-13,2020-12-16,
,http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR1123,83 - 103 Trinity Avenue,-0.892156,52.255619,https://www.northampton.gov.uk/download/downloads/id/10108/bfr1123,0.19,not owned by a public authority,,permissioned,full planning permission,2019-07-03,,,,,yes,"Allocated in emerging Local Plan (Part 2). N/2015/0637, superseded by N/2018/0630 - alterations and extensions to provide 9no. additional apartments, including parking and landscaping at 81-103 Trinity Avenue and 162-168 Stanhope Road, approved 3/7/2019, not yet implemented as of April 2020.",2017-12-13,2020-12-16,
,http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR1124,41 - 43 Derngate,-0.891899,52.236337,https://www.northampton.gov.uk/download/downloads/id/10099/bfr1124,0.08,not owned by a public authority,,permissioned,full planning permission,2015-05-06,,,,,yes,"Allocated in emerging Local Plan (Part 2). N/2018/1645 Castilian Chambers Demolition of existing buildings and creation of 23no apartments and studios approved 19/03/2020, not yet implemented April 2020.",2016-06-29,2020-12-16,
,http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR1126,Adj 5 Primrose Hill,-0.89868,52.248765,https://www.northampton.gov.uk/download/downloads/id/10097/bfr1126,0.04,not owned by a public authority,,permissioned,full planning permission,2015-03-27,,,,,yes,Allocated in emerging Local Plan (Part 2). N/2014/1387 demolition of garage and erection of 6no. flats. Building regs in place 2018.,2016-06-29,2020-12-16,
,http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR1801,13 - 17 Bridge Street,-0.897,52.236256,https://www.northampton.gov.uk/download/downloads/id/10708/bfr1801,0.04,not owned by a public authority,,permissioned,full planning permission,2018-10-26,,,,,yes,"N/2017/0747 five storey rear extension to create 41-bed student accommodation, not implemented as of April 2020.",2018-12-21,2020-12-16,
,http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR1802,59 Clarke Road,-0.873034,52.247739,https://www.northampton.gov.uk/download/downloads/id/10707/bfr1802,0.05,not owned by a public authority,,permissioned,other,2019-07-04,,,,,yes,"N/2019/0527, Prior Notification of Change of Use from Offices (Use Class B1) to 9 Dwellings (Use Class C3) approved 4/7/19, under construction as of April 2020.",2018-12-21,2020-12-16,
,http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR1805,"The Tanners PH, 32 Farmfield Court",-0.840167,52.27191,https://www.northampton.gov.uk/download/downloads/id/10725/bfr1805,0.31,not owned by a public authority,,permissioned,full planning permission,2018-10-24,,,,,yes,"N/2017/1653 Demolition of existing buildings and proposed development of 17no. new dwellingswith 400 sqm of retail unit and retail unit/takeaway, under construction April 2020.",2018-12-21,2020-12-16,
,http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR1807,Riverside House,-0.881197,52.233197,https://www.northampton.gov.uk/download/downloads/id/10717/bfr1807,0.57,owned by a public authority,,permissioned,full planning permission,2018-04-18,,,,,yes,"N/2018/0247 Change of Use from Offices to residential comprising 60no units. Also N/2018/0136, Prior Notification of Change of Use from Offices (Use Class B1a) to (192) Studio Apartments (Use Class C3), approved 18/4/2018. N/2019/1420 Prior Notification of Change of Use from first to fourth floors Offices (Use Class B1) to 200 no. Studio Apartments (Use Class C3) approved 17/01/2020.",2018-12-21,2020-12-16,
,http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR1811,98 - 100 Abington Street,-0.890198,52.239041,https://www.northampton.gov.uk/download/downloads/id/10710/bfr1811,0.05,not owned by a public authority,,permissioned,full planning permission,2018-08-09,,,,,yes,"N/2018/0795 extensions to provide 13 apartments comprising x studios, x 1-bedroom and x 2-bedroom self-contained apartments, not yet implemented as of April 2020.",2018-12-21,2020-12-16,
,http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR1812,353 Wellingborough Road,-0.872399,52.24396,https://www.northampton.gov.uk/download/downloads/id/10713/bfr1812,0.01,not owned by a public authority,,permissioned,full planning permission,2018-09-14,,,,,yes,"N/2018/0798 Part change of use to create 5no apartments, not yet implemented as of April 2020.",2018-12-21,2020-12-16,
,http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR1814,"Land At Former British Timken Site, Main Road, Duston",-0.937385,52.244965,https://www.northampton.gov.uk/download/downloads/id/10726/bfr1814,6.11,not owned by a public authority,,pending decision,permission in principle,,,,,,yes,Allocated in emerging Local Plan (Part 2) and Duston Neighbourhood Plan. N/2018/1207 Erection of 138 no dwellings - Approved in Principle 2019.,2018-12-21,2020-12-16,
,http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR1816,"St James Works, Vicarage Road",-0.916162,52.24354,https://www.northampton.gov.uk/download/downloads/id/10724/bfr1816,0.41,not owned by a public authority,,permissioned,full planning permission,2020-04-06,,,,,yes,N/2018/1587 Demolition of factory and construction of 20no affordable dwellings - approved 6/04/2020.,2018-12-21,2020-12-16,
,http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR1817,"Eastern District Social Club, Crestwood Road",-0.82955,52.267528,https://www.northampton.gov.uk/download/downloads/id/11731/bfr1817.pdf,0.20,owned by a public authority,,not permissioned,,,,,,,yes,"Allocated in emerging Local Plan (Part 2). N/2016/1022 lapsed, no active permissions on site.",2019-12-02,2020-12-16,
,http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR1818,Land adj 46 Spencer Street NN5 5JX ,-0.914484,52.236198,https://www.northampton.gov.uk/download/downloads/id/11735/bfr1818.pdf,0.20,not owned by a public authority,,permissioned,full planning permission,2017-04-13,,,,,yes,"Allocated in emerging Local Plan (Part 2). N/2016/1679 (VOC) Erection Of 25No. Dwellings Comprising 9x2 bed Dwelling Houses, A Block Of 16No. (8x1 bed and 8 x 2 bed) Self Contained Flats not yet implemented as of April 2020.",2019-12-02,2020-12-16,
,http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR1819,"Sofa King, Tivoli House Towcester Road NN4 8LB ",-0.902956,52.227819,https://www.northampton.gov.uk/download/downloads/id/11734/bfr1819.pdf,0.15,not owned by a public authority,,permissioned,full planning permission,2018-01-12,,,,,yes,N/2017/0127 Demolition of existing building. Erection of 40no dwellings with associated car parking and ancillary space and 130.10m2 of retail space. Application N/2020/1409 Demolition of existing building and construction of up to 40no residential dwellings (Use Class C3) with Retail Unit at ground floor level not yet decided.,2019-12-02,2020-12-16,
,http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR1820,Berkeley House Horsemarket NN1 2RG ,-0.901279,52.238476,https://www.northampton.gov.uk/download/downloads/id/11732/bfr1820.pdf,0.94,owned by a public authority,,permissioned,full planning permission,2019-08-06,,,,,yes,"N/2019/0456 Demolition of Berkeley House and St Mary's Court. New development of 126no affordable dwellings consisting of 62no one bed apartments, 40no two bed apartments, 5no two bed houses, 17no three bed houses and 2no four bed houses with associated works, not yet implemented as of April 2020.",2019-12-02,2020-12-16,
,http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR1821,"Ryland Soans Ford Garage, Harlestone Road",-0.942194,52.25495,https://www.northampton.gov.uk/download/downloads/id/11733/bfr1821.pdf,1.93,not owned by a public authority,,not permissioned,,,,,,,yes,Allocated in emerging Local Plan (Part 2). SAMLAA identified this site to be suitable for development.,2019-12-01,2020-12-16,
,http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR2001,St Giles Clinic 67 St Giles Street NN1 1JF,-0.891343,52.237827,https://www.northampton.gov.uk/download/downloads/id/12527/bfr2001,0.09,not owned by a public authority,,permissioned,full planning permission,2017-09-20,,,,,yes,"N/2016/1138, The demolition of the existing single storey building and the construction of a new four storey mixed use building. The mixed use building will contain 60 residential units and two commercial units., approved 20/09/2017. Not yet implemented as of April 2020.",2020-12-16,2020-12-16,
,http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR2002,2 Castilian Terrace NN1 1LD,-0.892032,52.237201,https://www.northampton.gov.uk/download/downloads/id/12525/bfr2002,0.01,not owned by a public authority,,permissioned,full planning permission,2017-10-25,,,,,yes,"N/2017/0623, Conversion of building into 5no apartments, approved 25/10/2017. Not yet implemented as of April 2020.",2020-12-16,2020-12-16,
,http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR2003,17 - 19 St Georges Street NN1 2NT,-0.899598,52.243298,https://www.northampton.gov.uk/download/downloads/id/12521/bfr2003,0.02,not owned by a public authority,,permissioned,full planning permission,2018-02-15,,,,,yes,"N/2017/1403, Conversion of Place of Worship to up to 6 no flats, approved 15/02/2018. Not yet implemented as of April 2020.",2020-12-16,2020-12-16,
,http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR2004,23 Billing Road NN1 5AT,-0.884184,52.238111,https://www.northampton.gov.uk/download/downloads/id/12529/bfr2004,0.04,not owned by a public authority,,permissioned,full planning permission,2018-08-24,,,,,yes,"N/2018/0863, Change of Use from Offices to 3no one bed studios and 3no two bed flats, approved 24/08/2018. Not yet implemented as of April 2020.",2020-12-16,2020-12-16,
,http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR2005,"Rose & Claret Ph, Hunsbury Hill Road NN4 9UW",-0.926763,52.220913,https://www.northampton.gov.uk/download/downloads/id/12530/bfr2005,0.17,not owned by a public authority,,permissioned,full planning permission,2019-06-11,,,,,yes,"N/2019/0234, Demolition of existing Public House and erection of 11no residential units, approved 11/06/2019. Not yet implemented as of April 2020.",2020-12-16,2020-12-16,
,http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR2006,"Garage 1 Lock Up Garages, Stockley Street ",-0.88132,52.239589,https://www.northampton.gov.uk/download/downloads/id/12519/bfr2006,0.12,owned by a public authority,,permissioned,full planning permission,2019-07-04,,,,,yes,"N/2019/0182, Demolition of 38no domestic garages and erection of 6no new build terrace units, approved 04/07/2019. Not yet implemented as of April 2020.",2020-12-16,2020-12-16,
,http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR2007,"Lock Up Garages, Pell Court ",-0.840545,52.262983,https://www.northampton.gov.uk/download/downloads/id/12528/bfr2007,0.19,owned by a public authority,,permissioned,full planning permission,2019-09-25,,,,,yes,"N/2019/0468, Demolition of 11no domestic lock up garages and construction of 6no new build units, approved 25/09/2019. Not yet implemented as of April 2020.",2020-12-16,2020-12-16,
,http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR2008,106 - 110 Abington Street NN1 2BP,-0.889563,52.239271,https://www.northampton.gov.uk/download/downloads/id/12524/bfr2008,0.03,not owned by a public authority,,permissioned,full planning permission,2019-12-04,,,,,yes,"N/2019/0730, Demolition of existing single storey warehouse to the rear of 106-110 Abington Street and construction of 9no one and two bedroom residential flats over the warehouse footprint, approved 04/12/2019. Not yet implemented as of April 2020.",2020-12-16,2020-12-16,
,http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR2009,"Collins Motors Limited, Norfolk Street NN2 6HR",-0.900455,52.249856,https://www.northampton.gov.uk/download/downloads/id/12526/bfr2009,0.05,not owned by a public authority,,permissioned,full planning permission,2020-02-05,,,,,yes,"N/2019/1465, Demolition of existing garage and construction of 8no one bedroom flats, approved 05/02/2020. Not yet implemented as of April 2020.",2020-12-16,2020-12-16,
,http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR2010,13 - 15 Hazelwood Road NN1 1LG,-0.891184,52.236508,https://www.northampton.gov.uk/download/downloads/id/12522/bfr2010,0.03,not owned by a public authority,,permissioned,other,2020-05-15,,,,,yes,"N/2020/0352, Prior Notification of Change of Use from Offices (Use Class B1) to 9no Apartments (Use Class C3), approved 15/05/2020. N/2020/0730, Prior Notification of Change of Use from Offices (Use Class B1) to 10 Apartments (Use Class C3), approved 25/08/2020. Both applications refer to same site.",2020-12-16,2020-12-16,
,http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR2011,4 Hazelwood Road NN1 1LN,-0.890691,52.236228,https://www.northampton.gov.uk/download/downloads/id/12518/bfr2011,0.01,not owned by a public authority,,permissioned,other,2020-08-19,,,,,yes,"N/2020/0621, Prior Notification of Change of Use from Offices (Use Class B1) to 14no Apartments at 4 - 10 Hazelwood Road, approved 19/08/2020.",2020-12-16,2020-12-16,
,http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR2012,Northampton Railway Station (railfreight),-0.90617,52.24056,https://www.northampton.gov.uk/download/downloads/id/12531/bfr2012,5.68,not owned by a public authority,,not permissioned,,,,,,,yes,Allocated in emerging Local Plan (Part 2). No active planning permissions on site.,2020-12-16,2020-12-16,
,http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR2013,Stenson Street,-0.913199,52.238904,https://www.northampton.gov.uk/download/downloads/id/12523/bfr2013,0.14,owned by a public authority,,permissioned,full planning permission,2020-09-02,,,,,yes,"Allocated in emerging Local Plan (Part 2), identified as suitable for 6 dwellings. N/2020/0648 Demolition of existing lock-up garages and development of 2no semi-detached dwellings with associated parking, approved 2/09/20",2020-12-16,2020-12-16,
,http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR2014,Ransome Road Gateway,-0.896163,52.227701,https://www.northampton.gov.uk/download/downloads/id/12520/bfr2014,0.15,not owned by a public authority,,not permissioned,,,,,,,yes,Allocated in emerging Local Plan (Part 2). No active planning permissions on site.,2020-12-16,2020-12-16,
