row-number,field,issue-type,value
37,PlanningHistory,uri,172772
37,NetDwellingsRangeFrom,default,8
37,NetDwellingsRangeTo,default,8
38,PlanningHistory,uri,180318
38,NetDwellingsRangeFrom,default,23
38,NetDwellingsRangeTo,default,23
39,PlanningHistory,uri,172171
39,NetDwellingsRangeFrom,default,10
39,NetDwellingsRangeTo,default,10
40,PlanningHistory,uri,172751
40,NetDwellingsRangeFrom,default,243
40,NetDwellingsRangeTo,default,243
41,PlanningHistory,uri,161747
41,NetDwellingsRangeFrom,default,223
41,NetDwellingsRangeTo,default,223
42,PlanningHistory,uri,161536
42,NetDwellingsRangeFrom,default,127
42,NetDwellingsRangeTo,default,127
43,PlanningHistory,uri,160765
43,NetDwellingsRangeFrom,default,82
43,NetDwellingsRangeTo,default,82
44,PlanningHistory,uri,161255
44,NetDwellingsRangeFrom,default,31
44,NetDwellingsRangeTo,default,31
45,PlanningHistory,uri,150162
45,NetDwellingsRangeFrom,default,113
45,NetDwellingsRangeTo,default,113
46,PlanningHistory,uri,RM/2014/2561
46,NetDwellingsRangeFrom,default,126
46,NetDwellingsRangeTo,default,126
47,PlanningHistory,uri,170086
47,NetDwellingsRangeFrom,default,6
47,NetDwellingsRangeTo,default,6
48,PlanningHistory,uri,161442
48,NetDwellingsRangeFrom,default,9
48,NetDwellingsRangeTo,default,9
49,PlanningHistory,uri,163224
49,NetDwellingsRangeFrom,default,8
49,NetDwellingsRangeTo,default,8
50,PlanningHistory,uri,163387
50,NetDwellingsRangeFrom,default,7
50,NetDwellingsRangeTo,default,7
