row-number,field,issue-type,value
71,NetDwellingsRangeTo,default,7
72,PlanningHistory,uri,"""16/01269/OUT, 12/01362/OUT, 08/02049/OUT"""
72,NetDwellingsRangeFrom,default,7
72,NetDwellingsRangeTo,default,7
73,PlanningHistory,uri,16/00030/FUL
73,NetDwellingsRangeFrom,default,205
73,NetDwellingsRangeTo,default,205
74,PlanningHistory,uri,16/01992/FUL
74,NetDwellingsRangeFrom,default,8
74,NetDwellingsRangeTo,default,8
75,PlanningHistory,uri,"""15/02137/FUL, 13/00521/FUL"""
75,NetDwellingsRangeFrom,default,43
75,NetDwellingsRangeTo,default,43
76,PlanningHistory,uri,"""14/01228/FUL, 07/01352/OUT, 13/00521/FUL"""
76,NetDwellingsRangeFrom,default,12
76,NetDwellingsRangeTo,default,12
77,PlanningHistory,uri,13/02348/FUL
77,NetDwellingsRangeFrom,default,42
77,NetDwellingsRangeTo,default,42
78,PlanningHistory,uri,16/00154/FUL
78,NetDwellingsRangeFrom,default,76
78,NetDwellingsRangeTo,default,76
79,PlanningHistory,uri,"""15/00641/FUL, 07/01957/FUL, 10/02013/FUL"""
79,NetDwellingsRangeFrom,default,5
79,NetDwellingsRangeTo,default,5
80,PlanningHistory,uri,"""06/00588/REM, 03/01302/OUT"""
80,NetDwellingsRangeFrom,default,15
80,NetDwellingsRangeTo,default,15
81,PlanningHistory,uri,12/00783/FUL
81,NetDwellingsRangeFrom,default,1
81,NetDwellingsRangeTo,default,1
82,PlanningHistory,uri,15/01626/FUL
82,NetDwellingsRangeFrom,default,2
82,NetDwellingsRangeTo,default,2
83,PlanningHistory,uri,"""15/00486/OUT, 17/00572/REM, 17/00187/REM, 16/02326/REM, 16/02282/REM, 16/02280/REM, 16/02097/REM, 16/02096/REM, 16/01954/REM, 16/01941/REM, 16/01696/REM, 16/01641/REM, 16/01533/REM, 16/01392/REM, 16/01276/FUL, 16/01274/REM, 16/01058/REM, 16/00599/REM, 16/00331/FUL, 15/01856/REM"""
83,NetDwellingsRangeFrom,default,32
83,NetDwellingsRangeTo,default,32
84,PlanningHistory,uri,"""16/01779/REM, 15/01940/OUT"""
84,NetDwellingsRangeFrom,default,12
84,NetDwellingsRangeTo,default,12
85,PlanningHistory,uri,16/02027/FUL
85,NetDwellingsRangeFrom,default,12
85,NetDwellingsRangeTo,default,12
86,PlanningHistory,uri,"""16/01856/FUL, 10/01677/FUL, 14/01781/FUL"""
86,NetDwellingsRangeFrom,default,21
86,NetDwellingsRangeTo,default,21
87,PlanningHistory,uri,15/01622/FUL
87,NetDwellingsRangeFrom,default,140
87,NetDwellingsRangeTo,default,140
