site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
Land at Stancliffe Quarry,,,2017-12-06,,10.16,100,100,"Allocated in the Local Plan Policies HC2 (m) and DS3.. Housing land allocation in the Local Plan HC2 (m), strategic site allocation in the Local Plan Policy DS3.",local-authority-eng:DEB,not owned by a public authority,,https://planning.derbyshiredales.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=J26K3BFUT0000,not permissioned,,POINT(-1.601187 53.170448),SHLAA281,http://www.derbyshiredales.gov.uk/images/documents/B/Brownfield_Land_Register_Part_One_SHLAA281_-_Land_At_Stancliffe_Quarry.pdf,2017-12-06,brownfield-land/local-authority-eng/DEB/SHLAA281
"The Firs, Wyaston",yes,31/03/2020,2018-12-06,,2.1,10,10,16/00340/OUT Demolition of exsiting buildings and erection of 10 dwellings with access and layout (outline).18/00699/REM approved,local-authority-eng:DEB,not owned by a public authority,2018-11-07,https://planning.derbyshiredales.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000519FULI000,permissioned,reserved matters approval,POINT(-1.72748 52.977943),SHLAA305,http://www.derbyshiredales.gov.uk/images/documents/B/Brownfield_Land_Register_Part_One_SHLAA305_-_The_Firs.pdf,2017-12-06,brownfield-land/local-authority-eng/DEB/SHLAA305
Land at Halldale Quarry,yes,,2018-12-06,,15.66,220,220,"Allocated in the Local Plan Policies HC2 (v) and DS5.. Housing land allocation in the Local Plan HC2 (v), strategic site allocation DS5. 14/00541/OUT Mixed residential and commercial development comprising of 220 dwellings, 400m2 of A3 floorspace (Restaurant and Café), and 6400m2 of B1 floorspace. 14/00541/DCOND 4 &5 discharged in full. 14/00541/DCOND 10.1 &10.2 discharged in full.",local-authority-eng:DEB,not owned by a public authority,2017-03-31,https://planning.derbyshiredales.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=IISGX6FUE1000,permissioned,outline planning permission,POINT(-1.569374 53.136952),SHLAA435,http://www.derbyshiredales.gov.uk/images/documents/B/Brownfield_Land_Register_Part_One_SHLAA435_-_Halldale_Quarry.pdf,2017-12-06,brownfield-land/local-authority-eng/DEB/SHLAA435
Land at Middlepeak Quarry,yes,,2017-12-06,,61.51,645,645,"Allocated in the Local Plan Policies HC2 (dd) and DS7. Development at this site will extend beyond 2033, assumed completion of circa 540 dwellings 2017-2033.. Housing land allocation in the Local Plan HC2 (dd), strategic site allocation DS7.",local-authority-eng:DEB,not owned by a public authority,,,not permissioned,,POINT(-1.581557 53.087646),SHLAA473,http://www.derbyshiredales.gov.uk/images/documents/B/Brownfield_Land_Register_Part_One_SHLAA473_-_Middlepeak_Quarry.pdf,2017-12-06,brownfield-land/local-authority-eng/DEB/SHLAA473
Whitelea Nursery,yes,,2020-12-06,,1.04,27,27,Allocated in the Local Plan Policy HC2 (aa).. Housing land allocation in the Local Plan HC2 (aa) 17/00850/FUL Erection of 27 dwellings and widening of existing access to serve development and retained property on site. Permission granted,local-authority-eng:DEB,not owned by a public authority,,https://planning.derbyshiredales.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000MGUFULI000,permissioned,,POINT(-1.517733 53.137914),SHLAA478,http://www.derbyshiredales.gov.uk/images/documents/B/Brownfield_Land_Register_Part_One_SHLAA478_-_Whitelea_Nursery_Tansley.pdf,2017-12-06,brownfield-land/local-authority-eng/DEB/SHLAA478
"Land at Ashbourne Airfield, Phase 1",yes,,2018-12-06,,17.87,367,367,"Allocated in the Local Plan Policies HC2 (c) and DS1.. Housing land allocation in the Local Plan Policy HC2 (c), strategic site allocation in the Local Plan Policy DS1. 14/00074/OUT Residential development (367 dwellings), employment site, commercial and community facilities, link road, access and landscaping (outline).17/01142/DCOND/2 pending",local-authority-eng:DEB,not owned by a public authority,2017-03-30,https://planning.derbyshiredales.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=LAJ25IFU02F00,permissioned,outline planning permission,POINT(-1.703958 53.009376),SHLAA500,http://www.derbyshiredales.gov.uk/images/documents/B/Brownfield_Land_Register_Part_One_SHLAA266_-_Ashbourne_Airfield_Phase_1.pdf,2017-12-06,brownfield-land/local-authority-eng/DEB/SHLAA500
"Mushroom Farm, Rodsley Lane",yes,,2018-12-06,,0.62,9,9,"16/00587/FUL Erection of nine dwellings and associated open space. 16/00587/DCOND 3,6,7,8,12,18,19,20 in part 14/05/18. 16/00587/DCOND 3,6,7,8,10,22 in full 30/07/18",local-authority-eng:DEB,not owned by a public authority,2017-08-30,https://planning.derbyshiredales.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000571FULI000,permissioned,full planning permission,POINT(-1.719043 52.960763),SHLAA572,http://www.derbyshiredales.gov.uk/images/documents/B/Brownfield_Land_Register_Part_One_SHLAA572_-_Mushroom_Farm.pdf,2017-12-06,brownfield-land/local-authority-eng/DEB/SHLAA572
"Dairy House, Luke Lane",yes,,2017-12-06,,0.55,19,19,17/00015/FUL Demolition works and conversion of buildings to 7 no. dwellings and erection of 12 further dwellings and associated garages.,local-authority-eng:DEB,not owned by a public authority,2019-02-20,https://planning.derbyshiredales.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000B3RFULI000,permissioned,full planning permission,POINT(-1.623761 52.9717),SHLAA584,http://www.derbyshiredales.gov.uk/images/documents/B/Brownfield_Land_Register_Part_One_SHLAA584_-_Dairy_House.pdf,2017-12-06,brownfield-land/local-authority-eng/DEB/SHLAA584
"Dimple Nursery, Matlock",yes,31/03/2019,2019-12-06,,0.29,12,12,17/00003/FUL Erection of 12 no. affordable dwellings Land North West Of Megdale (Former DDDC Plant Nursery) Matlock,local-authority-eng:DEB,not owned by a public authority,2017-08-09,https://planning.derbyshiredales.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OJAPI2FUK2L00,permissioned,full planning permission,POINT(-1.562959 53.143113),SHLAA617,http://www.derbyshiredales.gov.uk/images/documents/B/Brownfield_Land_Register_Part_One_SHLAA617_Dimple_Nursery.pdf,2018-12-06,brownfield-land/local-authority-eng/DEB/SHLAA617
"Darley Lodge, Darley Dale",yes,,2019-12-06,,1.3,10,10,"18/00960/FUL Erection of residential care home (C2 use), conversion of Darley Lodge to form 7no. Apartments (C3 use), erection of 3no.dwellings (C3 use) and demolition of buildings on site Darley lodge Dale Road South Darley Dale",local-authority-eng:DEB,not owned by a public authority,2018-12-05,https://planning.derbyshiredales.gov.uk/online-applications/applicationDetails.do?keyVal=PE3W22FUJ8Z00&activeTab=summary,permissioned,full planning permission,POINT(-1.577213 53.151569),SHLAA655,https://www.derbyshiredales.gov.uk/images/documents/B/Brownfield_Land_Register_Part_One_SHLAA655_-_Dale_Lodge.pdf,2019-12-06,brownfield-land/local-authority-eng/DEB/SHLAA655
"Matlock Transport, Northwood Lane",yes,,2019-12-06,,0.57,12,12,18/01430/OUT Residential development for upto 12 dwellings (outline) Former Matlock Transport Northwood Lane Darley Dale,local-authority-eng:DEB,not owned by a public authority,,https://planning.derbyshiredales.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PK4MU9FUGFH00,not permissioned,,POINT(-1.606954 53.179429),SHLAA311,https://www.derbyshiredales.gov.uk/images/documents/B/Brownfield_Land_Register_Part_One_SHLAA311_-_Matlock_Transport.pdf,2019-12-06,brownfield-land/local-authority-eng/DEB/SHLAA311
