site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"12-16 Quay Street, former Lansons, Westgate",yes,,2019-12-01,,0.17,45,30,site is permitted for 115 student units,local-authority-eng:GLO,not owned by a public authority,2019-01-10,http://glcstrplnng12.co.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0010PYHMLI000,permissioned,full planning permission,POINT(-2.250811 51.867006),GLOSBR025,https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,2017-12-01,brownfield-land/local-authority-eng/GLO/GLOSBR025
"114 - 118 Eastgate Street, Westgate",yes,,2019-12-01,,0.13,15,10,,local-authority-eng:GLO,not owned by a public authority,,,not permissioned,,POINT(-2.240241 51.862029),GLOSBR026,https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,2017-12-01,brownfield-land/local-authority-eng/GLO/GLOSBR026
"Friary House, Southgate Street, Westgate",yes,,2020-12-01,,0.08,33,15,,local-authority-eng:GLO,not owned by a public authority,2018-12-14,http://glcstrplnng12.co.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001HXOHMLI000,permissioned,full planning permission,POINT(-2.247848 51.864297),GLOSBR029,https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,2017-12-01,brownfield-land/local-authority-eng/GLO/GLOSBR029
"The Lodge, 19 Brunswick Square, Westgate",yes,,2020-12-01,,0.14,15,10,previous permission lapsed,local-authority-eng:GLO,not owned by a public authority,,,not permissioned,,POINT(-2.248904 51.861031),GLOSBR031,https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,2017-12-01,brownfield-land/local-authority-eng/GLO/GLOSBR031
"The former Fleece Hotel and Longsmith Street Carpark, Greater Blackfriars, Westgate",yes,,2019-12-01,,0.28,25,15,,local-authority-eng:GLO,owned by a public authority,,,not permissioned,,POINT(-2.247318 51.865629),GLOSBR033,https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,2017-12-01,brownfield-land/local-authority-eng/GLO/GLOSBR033
"67-69 London Road, Kingsholm and Wotton",yes,,2019-12-01,,0.35,30,20,,local-authority-eng:GLO,not owned by a public authority,,,not permissioned,,POINT(-2.23512 51.868585),GLOSBR034,https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,2019-12-01,brownfield-land/local-authority-eng/GLO/GLOSBR034
"Part of West Quay, Westgate",yes,,2019-12-01,,0.7,20,15,,local-authority-eng:GLO,not owned by a public authority,,,not permissioned,,POINT(-2.254327 51.86217),GLOSBR035,https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,2019-12-01,brownfield-land/local-authority-eng/GLO/GLOSBR035
"Former Colwell Youth and Community Centre, Barton & Tredworth",yes,,2019-12-01,,0.18,20,15,,local-authority-eng:GLO,not owned by a public authority,,,not permissioned,,POINT(-2.23058 51.86132),GLOSBR036,https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,2019-12-01,brownfield-land/local-authority-eng/GLO/GLOSBR036
"Land north of Rudloe Drive, Kingsway",yes,,2020-12-01,,6.02,150,130,13/00585/OUT has expired,local-authority-eng:GLO,not owned by a public authority,,,not permissioned,,POINT(-2.273038 51.81871),GLOSBR037,https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,2019-12-01,brownfield-land/local-authority-eng/GLO/GLOSBR037
269-277 Barton Street,yes,,2020-12-01,,0.55,30,20,existing industrial estate,local-authority-eng:GLO,not owned by a public authority,,,not permissioned,,POINT(-2.230662 51.85712),GLOSBR038,https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,2020-12-01,brownfield-land/local-authority-eng/GLO/GLOSBR038
"Cedar House, Spa Road",yes,,2020-12-01,,0.34,17,13,candidate for part 2 but awaiting further information,local-authority-eng:GLO,not owned by a public authority,,,not permissioned,,POINT(-2.249497 51.859905),GLOSBR039,https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,2020-12-01,brownfield-land/local-authority-eng/GLO/GLOSBR039
