site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Solent Works, North Close, Lymington",yes,2019-03-31,2020-03-24,,0.34,40,40,"27 one-bedroom flats, 14 two-bedroom flats. Demolition of existing dwelling",local-authority-eng:NEW,not owned by a public authority,2017-01-20,http://planning.newforest.gov.uk/online-applications/,permissioned,full planning permission,POINT(-1.54103 50.761644),BLR_Lymi_001,http://www.newforest.gov.uk/media/39728/Brownfield-Land-Register-Site-Location-Maps/Pdf/Brownfield_Land_Register_Site_Location_Maps_Update_March_2020.pdf,2017-12-31,brownfield-land/local-authority-eng/NEW/BLR-Lymi-001
"Lymington Garage, High Street, Lymington",yes,,2020-03-24,,0.1,9,9,"Permission reference: 19/10393. 9 three-bedroom houses, Retail and office unit",local-authority-eng:NEW,not owned by a public authority,2019-05-29,http://planning.newforest.gov.uk/online-applications/,permissioned,full planning permission,POINT(-1.540818 50.758069),BLR_Lymi_002,http://www.newforest.gov.uk/media/39728/Brownfield-Land-Register-Site-Location-Maps/Pdf/Brownfield_Land_Register_Site_Location_Maps_Update_March_2020.pdf,2017-12-31,brownfield-land/local-authority-eng/NEW/BLR-Lymi-002
"Fox Pond Dairy Depot and Garage, Milford Road, Lymington",,,2020-03-24,,0.4,14,14,"Adopted Local Plan Allocation LYM5. Site allocated for around 14 dwellings, with commercial uses on the ground floor along Milford Road",local-authority-eng:NEW,not owned by a public authority,,http://www.newforest.gov.uk/article/14189,not permissioned,,POINT(-1.557319 50.749622),BLR_Lymi_003,http://www.newforest.gov.uk/media/39728/Brownfield-Land-Register-Site-Location-Maps/Pdf/Brownfield_Land_Register_Site_Location_Maps_Update_March_2020.pdf,2017-12-31,brownfield-land/local-authority-eng/NEW/BLR-Lymi-003
"Buckland Granaries, Sway Road, Lymington",yes,,2020-03-24,,0.6,11,11,"Permission reference: 17/10854. 4 three-bedroom houses, 8 four-bedroom houses, demolition of existing dwelling",local-authority-eng:NEW,not owned by a public authority,2018-01-25,http://planning.newforest.gov.uk/online-applications/,permissioned,full planning permission,POINT(-1.557021 50.767402),BLR_Lymi_004,http://www.newforest.gov.uk/media/39728/Brownfield-Land-Register-Site-Location-Maps/Pdf/Brownfield_Land_Register_Site_Location_Maps_Update_March_2020.pdf,2017-12-31,brownfield-land/local-authority-eng/NEW/BLR-Lymi-004
"Land between Cracknore Hard Lane and Normandy Way, Marchwood",,,2020-03-24,,0.5,12,12,Adopted Local Plan Allocation MAR1. Capacity 12 dwellings,local-authority-eng:NEW,owned by a public authority,,http://www.newforest.gov.uk/article/14187,not permissioned,,POINT(-1.441599 50.891234),BLR_Marchw_001,http://www.newforest.gov.uk/media/39728/Brownfield-Land-Register-Site-Location-Maps/Pdf/Brownfield_Land_Register_Site_Location_Maps_Update_March_2020.pdf,2017-12-31,brownfield-land/local-authority-eng/NEW/BLR-Marchw-001
"The Coach House, 67 Keyhaven Road, Milford on Sea",yes,2019-03-31,2020-03-24,,0.15,8,8,8 two-bedroom flats,local-authority-eng:NEW,not owned by a public authority,2017-02-09,http://planning.newforest.gov.uk/online-applications/,permissioned,full planning permission,POINT(-1.58154 50.724577),BLR_Milf_001,http://www.newforest.gov.uk/media/39728/Brownfield-Land-Register-Site-Location-Maps/Pdf/Brownfield_Land_Register_Site_Location_Maps_Update_March_2020.pdf,2017-12-31,brownfield-land/local-authority-eng/NEW/BLR-Milf-001
"2-4 Keyhaven Road, Milford on Sea",yes,,2020-03-24,,0.4,7,7,"Permission reference: 17/10039. 4 two-bedroom detached houses, 4 two-bedroom semi-detached houses, demolition of existing dwelling",local-authority-eng:NEW,not owned by a public authority,2017-07-31,http://planning.newforest.gov.uk/online-applications/,permissioned,full planning permission,POINT(-1.586642 50.724272),BLR_Milf_002,http://www.newforest.gov.uk/media/39728/Brownfield-Land-Register-Site-Location-Maps/Pdf/Brownfield_Land_Register_Site_Location_Maps_Update_March_2020.pdf,2017-12-31,brownfield-land/local-authority-eng/NEW/BLR-Milf-002
"The Oak and Yaffle Site off Ashley Common Road, New Milton",yes,2018-03-31,2020-03-24,,0.28,7,7,"5 detached three-bedroom houses, 2 semi-detached four-bedroom houses",local-authority-eng:NEW,not owned by a public authority,2014-12-11,http://planning.newforest.gov.uk/online-applications/,permissioned,full planning permission,POINT(-1.645387 50.764938),BLR_Newm_001,http://www.newforest.gov.uk/media/39728/Brownfield-Land-Register-Site-Location-Maps/Pdf/Brownfield_Land_Register_Site_Location_Maps_Update_March_2020.pdf,2017-12-31,brownfield-land/local-authority-eng/NEW/BLR-Newm-001
"59 Station Road, New Milton",yes,,2020-03-24,,0.19,10,10,"Permission reference: 17/11741, 15/10032. 9 one-bedroom flats, 1 two-bedroom flat",local-authority-eng:NEW,not owned by a public authority,2018-03-15,http://planning.newforest.gov.uk/online-applications/,permissioned,full planning permission,POINT(-1.654763 50.75343),BLR_Newm_002,http://www.newforest.gov.uk/media/39728/Brownfield-Land-Register-Site-Location-Maps/Pdf/Brownfield_Land_Register_Site_Location_Maps_Update_March_2020.pdf,2017-12-31,brownfield-land/local-authority-eng/NEW/BLR-Newm-002
"6 Barton Common Road, New Milton",yes,,2020-03-24,,0.3,7,7,Permission reference: 16/11255. Conversion of existing detached dwelling into 8 two-bedroom flats,local-authority-eng:NEW,not owned by a public authority,2017-02-10,http://planning.newforest.gov.uk/online-applications/,permissioned,full planning permission,POINT(-1.651121 50.738418),BLR_Newm_003,http://www.newforest.gov.uk/media/39728/Brownfield-Land-Register-Site-Location-Maps/Pdf/Brownfield_Land_Register_Site_Location_Maps_Update_March_2020.pdf,2017-12-31,brownfield-land/local-authority-eng/NEW/BLR-Newm-003
"Land east of Caird Avenue (NMT4), New Milton",,2019-03-31,2020-03-24,,2.3,48,48,Adopted Local Plan Allocation NMT4: http://www.newforest.gov.uk/article/14190. Residential development no longer possible on the site due to ground stability issues. Policy NM3 of the emerging New Milton Neighbourhood Plan allocates the site for commercial development,local-authority-eng:NEW,not owned by a public authority,,,not permissioned,,POINT(-1.64187 50.751339),BLR_Newm_004,http://www.newforest.gov.uk/media/39728/Brownfield-Land-Register-Site-Location-Maps/Pdf/Brownfield_Land_Register_Site_Location_Maps_Update_March_2020.pdf,2017-12-31,brownfield-land/local-authority-eng/NEW/BLR-Newm-004
"Ashley Cross Garage and Motor Repairs, Ashley Lane, New Milton",,,2020-03-24,,0.3,10,10,Adopted Local Plan Allocation NMT8. Capacity around 10 dwellings,local-authority-eng:NEW,not owned by a public authority,,http://www.newforest.gov.uk/article/14191,not permissioned,,POINT(-1.637625 50.758418),BLR_Newm_005,http://www.newforest.gov.uk/media/39728/Brownfield-Land-Register-Site-Location-Maps/Pdf/Brownfield_Land_Register_Site_Location_Maps_Update_March_2020.pdf,2017-12-31,brownfield-land/local-authority-eng/NEW/BLR-Newm-005
"Fernmount House & Centre, Forest Pines, New Milton",yes,,2020-03-24,,1.1,49,49,"Resolution to grant full planning permission (19/11056) subject to the signing of a Section 106 Agreement. 50 Extra-care dwellings, demolition of existing dwelling",local-authority-eng:NEW,owned by a public authority,,http://planning.newforest.gov.uk/online-applications/,not permissioned,,POINT(-1.654526 50.763404),BLR_Newm_006,http://www.newforest.gov.uk/media/39728/Brownfield-Land-Register-Site-Location-Maps/Pdf/Brownfield_Land_Register_Site_Location_Maps_Update_March_2020.pdf,2017-12-31,brownfield-land/local-authority-eng/NEW/BLR-Newm-006
"Site of 21 Kennard Road, New Milton",yes,,2020-03-24,,0.15,10,10,Permission reference: 18/10198. One block of 9 two-bedroom flats and 1 one-bedroom flat,local-authority-eng:NEW,not owned by a public authority,2018-07-25,http://planning.newforest.gov.uk/online-applications/,permissioned,full planning permission,POINT(-1.661546 50.757504),BLR_Newm_007,http://www.newforest.gov.uk/media/39728/Brownfield-Land-Register-Site-Location-Maps/Pdf/Brownfield_Land_Register_Site_Location_Maps_Update_March_2020.pdf,2017-12-31,brownfield-land/local-authority-eng/NEW/BLR-Newm-007
"Farnham House, 51-53 Christchurch Road, Ringwood",yes,2019-03-31,2020-03-24,,0.06,10,10,Change of use of offices (B1a) into 10 flats,local-authority-eng:NEW,not owned by a public authority,2017-10-11,http://planning.newforest.gov.uk/online-applications/,permissioned,other,POINT(-1.788225 50.84489),BLR_Ringw_001,http://www.newforest.gov.uk/media/39728/Brownfield-Land-Register-Site-Location-Maps/Pdf/Brownfield_Land_Register_Site_Location_Maps_Update_March_2020.pdf,2017-12-31,brownfield-land/local-authority-eng/NEW/BLR-Ringw-001
"Suite B Monmouth Court Southampton Road, Ringwood",yes,,2020-03-24,,0.02,5,5,"Permission reference: 19/10199. 2 one-bedroom flats, 3 two-bedroom flats",local-authority-eng:NEW,not owned by a public authority,2019-04-17,http://planning.newforest.gov.uk/online-applications/,permissioned,other,POINT(-1.789871 50.847578),BLR_Ringw_002,http://www.newforest.gov.uk/media/39728/Brownfield-Land-Register-Site-Location-Maps/Pdf/Brownfield_Land_Register_Site_Location_Maps_Update_March_2020.pdf,2017-12-31,brownfield-land/local-authority-eng/NEW/BLR-Ringw-002
"19 Ringwood Social Club West Street, Ringwood",yes,,2020-03-24,,0.17,5,5,"Permission reference: 15/11824. 3 two-bedroom terraced houses, 2 three-bedroom semi-detached houses, and Office building",local-authority-eng:NEW,not owned by a public authority,2016-08-11,http://planning.newforest.gov.uk/online-applications/,permissioned,full planning permission,POINT(-1.795835 50.846192),BLR_Ringw_003,http://www.newforest.gov.uk/media/39728/Brownfield-Land-Register-Site-Location-Maps/Pdf/Brownfield_Land_Register_Site_Location_Maps_Update_March_2020.pdf,2017-12-31,brownfield-land/local-authority-eng/NEW/BLR-Ringw-003
"14-18 Christchurch Road, Ringwood",yes,,2020-03-24,,0.02,5,5,Permission reference: 16/11104. 5 one-bedroom flats,local-authority-eng:NEW,not owned by a public authority,2016-09-29,http://planning.newforest.gov.uk/online-applications/,permissioned,other,POINT(-1.790806 50.845676),BLR_Ringw_004,http://www.newforest.gov.uk/media/39728/Brownfield-Land-Register-Site-Location-Maps/Pdf/Brownfield_Land_Register_Site_Location_Maps_Update_March_2020.pdf,2017-12-31,brownfield-land/local-authority-eng/NEW/BLR-Ringw-004
"Police Station, 155-159 Christchurch Road, Ringwood",yes,,2020-03-24,,0.2,9,9,"Permission reference: 18/10161. one terrace of five houses, two pairs of semi-detached houses",local-authority-eng:NEW,owned by a public authority,2018-08-01,http://planning.newforest.gov.uk/online-applications/,permissioned,full planning permission,POINT(-1.785399 50.840293),BLR_Ringw_005,http://www.newforest.gov.uk/media/39728/Brownfield-Land-Register-Site-Location-Maps/Pdf/Brownfield_Land_Register_Site_Location_Maps_Update_March_2020.pdf,2017-12-31,brownfield-land/local-authority-eng/NEW/BLR-Ringw-005
"Land at Jackie Wigg Gardens, east of Brokenford Lane, Totton",,,2020-03-24,,0.2,10,10,Adopted Local Plan Allocation TOT6. Capacity around 10 dwellings,local-authority-eng:NEW,not owned by a public authority,,http://www.newforest.gov.uk/article/14184,not permissioned,,POINT(-1.489286 50.916125),BLR_Tott_001,http://www.newforest.gov.uk/media/39728/Brownfield-Land-Register-Site-Location-Maps/Pdf/Brownfield_Land_Register_Site_Location_Maps_Update_March_2020.pdf,2017-12-31,brownfield-land/local-authority-eng/NEW/BLR-Tott-001
"Land east of Brokenford Lane, Totton",yes,,2020-03-24,,0.9,45,45,Site covered by two permissions. Southern half of the site has full planning permission (19/10013) for 21 dwellings. The northern half of the site has full planning permission (18/11018) for 24 dwellings,local-authority-eng:NEW,not owned by a public authority,2018-08-08,http://planning.newforest.gov.uk/online-applications/,permissioned,full planning permission,POINT(-1.489992 50.916632),BLR_Tott_002,http://www.newforest.gov.uk/media/39728/Brownfield-Land-Register-Site-Location-Maps/Pdf/Brownfield_Land_Register_Site_Location_Maps_Update_March_2020.pdf,2017-12-31,brownfield-land/local-authority-eng/NEW/BLR-Tott-002
"Bus Depot, Salisbury Road, Totton",,,2020-03-24,,0.4,15,15,Adopted Local Plan Allocation TOT9. Capacity around 15 dwellings,local-authority-eng:NEW,not owned by a public authority,,http://www.newforest.gov.uk/article/14186,not permissioned,,POINT(-1.499514 50.927424),BLR_Tott_003,http://www.newforest.gov.uk/media/39728/Brownfield-Land-Register-Site-Location-Maps/Pdf/Brownfield_Land_Register_Site_Location_Maps_Update_March_2020.pdf,2017-12-31,brownfield-land/local-authority-eng/NEW/BLR-Tott-003
"Land at Eling Wharf, Totton",,,2020-03-24,,15,400,400,"Adopted Local Plan Allocation TOT11. Adopted Local Plan Allocation. Potential capacity of around 400 dwellings subject to an appropriate scheme of habitat mitigation and a high quality design, and assuming some elements of employment/commercial use on the main road frontage",local-authority-eng:NEW,not owned by a public authority,,http://www.newforest.gov.uk/article/14188,not permissioned,,POINT(-1.480659 50.914931),BLR_Tott_004,http://www.newforest.gov.uk/media/39728/Brownfield-Land-Register-Site-Location-Maps/Pdf/Brownfield_Land_Register_Site_Location_Maps_Update_March_2020.pdf,2017-12-31,brownfield-land/local-authority-eng/NEW/BLR-Tott-004
"Stocklands Site, Calmore Drive, Totton",yes,,2020-03-24,,0.61,10,10,"Permission reference: 17/11651. 10 flats, 5 pairs of semi-detached houses",local-authority-eng:NEW,owned by a public authority,2018-04-09,http://planning.newforest.gov.uk/online-applications/,permissioned,reserved matters approval,POINT(-1.514558 50.931927),BLR_Tott_005,http://www.newforest.gov.uk/media/39728/Brownfield-Land-Register-Site-Location-Maps/Pdf/Brownfield_Land_Register_Site_Location_Maps_Update_March_2020.pdf,2017-12-31,brownfield-land/local-authority-eng/NEW/BLR-Tott-005
"Former Police Station Site, Southampton Road, Lymington",,,2020-03-24,,0.2,20,20,"The site is a former police station building but the police has relocated to another premises within the town so the service will continue to be provided in an equally accessible location. Suitable for residential development and given its location and character of adjacent buildings, the site has potential for 20 flats",local-authority-eng:NEW,owned by a public authority,,,not permissioned,,POINT(-1.550773 50.760284),BLR_Lymi_005,http://www.newforest.gov.uk/media/39728/Brownfield-Land-Register-Site-Location-Maps/Pdf/Brownfield_Land_Register_Site_Location_Maps_Update_March_2020.pdf,2018-12-31,brownfield-land/local-authority-eng/NEW/BLR-Lymi-005
"Jewsons Depot, Gosport Street, Lymington",,,2020-03-24,,0.2,10,10,This site is currently in use as a builder’s merchant but the occupier is interested in making the site available for residential-led redevelopment. The builder's merchant use is not particularly appropriate for the site given its close proximity to residential properties that adjoin the site. Given its location the site has potential for high density residential-led mixed use development. The adopted Local Plan Part 2 (2014) currently identifies this site as a town centre office opportunity (LYM8.6) and that other uses may be acceptable on upper floors,local-authority-eng:NEW,not owned by a public authority,,,not permissioned,,POINT(-1.539489 50.76034),BLR_Lymi_006,http://www.newforest.gov.uk/media/39728/Brownfield-Land-Register-Site-Location-Maps/Pdf/Brownfield_Land_Register_Site_Location_Maps_Update_March_2020.pdf,2018-12-31,brownfield-land/local-authority-eng/NEW/BLR-Lymi-006
"Land south of New Milton Station, New Milton",,,2020-03-24,,0.74,75,75,"This is a town centre site that currently functions as the railway station car park, a car hire yard and storage area. There is an opportunity to optimise this site and make the most effective use of land through a well-designed residential-led redevelopment scheme. Redevelopment would have potential to bring visual/economic/social enhancements and make best use of a prominent town centre site. Development would need to ensure the proper functioning of the station and station car park is not undermined. Potential for high density residential development of four storeys in principle",local-authority-eng:NEW,not owned by a public authority,,,not permissioned,,POINT(-1.658268 50.755382),BLR_Newm_008,http://www.newforest.gov.uk/media/39728/Brownfield-Land-Register-Site-Location-Maps/Pdf/Brownfield_Land_Register_Site_Location_Maps_Update_March_2020.pdf,2018-12-31,brownfield-land/local-authority-eng/NEW/BLR-Newm-008
"Land south of Manor Road, New Milton",,,2020-03-24,,0.7,35,35,"This site is currently occupied by a range of commercial uses including a builders merchant and a car repair garage. There is an opportunity for redevelopment that can optimise the site and bring visual/environmental enhancements to this prominent gateway site to New Milton town centre. Given its town centre location, the site could accommodate a well-designed high density mixed-use scheme comprising commercial uses on the ground floor and residential uses on upper floors. Redevelopment would have potential to bring visual/economic/social enhancements to New Milton town centre",local-authority-eng:NEW,not owned by a public authority,,,not permissioned,,POINT(-1.655548 50.756577),BLR_Newm_009,http://www.newforest.gov.uk/media/39728/Brownfield-Land-Register-Site-Location-Maps/Pdf/Brownfield_Land_Register_Site_Location_Maps_Update_March_2020.pdf,2018-12-31,brownfield-land/local-authority-eng/NEW/BLR-Newm-009
"Land north of Osborne Road, New Milton",,,2020-03-24,,0.4,20,20,"This town centre site is currently in use as a car park and as a car repair/sales garage. There is an opportunity for redevelopment of the site that optimises the use of the site and makes most efficient use of land. The Listed Broadway Tower will be an important consideration in any development proposal. Given its town centre location, the site could accommodate a well-designed high density mixed-use scheme comprising commercial uses on the ground floor and residential uses on upper floors. Redevelopment would have potential to bring visual/economic/social enhancements to New Milton town centre",local-authority-eng:NEW,mixed ownership,,,not permissioned,,POINT(-1.655813 50.755729),BLR_Newm_010,http://www.newforest.gov.uk/media/39728/Brownfield-Land-Register-Site-Location-Maps/Pdf/Brownfield_Land_Register_Site_Location_Maps_Update_March_2020.pdf,2018-12-31,brownfield-land/local-authority-eng/NEW/BLR-Newm-010
"Land at Station Road/Spencer Road, New Milton",,,2020-03-24,,0.44,60,60,"This site is comprised of a car park and the former Co-op supermarket building. There is an opportunity for redevelopment of the site that optimises the use of the site and makes most efficient use of land. Given its town centre location, the site could accommodate a well-designed high density mixed-use scheme comprising commercial uses on the ground floor and residential uses on upper floors. Redevelopment would have potential to bring visual/economic/social enhancements to New Milton town centre",local-authority-eng:NEW,not owned by a public authority,,,not permissioned,,POINT(-1.653797 50.75222),BLR_Newm_011,http://www.newforest.gov.uk/media/39728/Brownfield-Land-Register-Site-Location-Maps/Pdf/Brownfield_Land_Register_Site_Location_Maps_Update_March_2020.pdf,2018-12-31,brownfield-land/local-authority-eng/NEW/BLR-Newm-011
"Land at Station Road/Elm Avenue, New Milton",,,2020-03-24,,0.12,35,35,"This site is located at the southern end of New Milton town centre. Given its town centre location, the site could accommodate a well-designed high density mixed-use scheme comprising commercial uses on the ground floor and residential uses on upper floors. The site offers an opportunity for the development of a landmark building to make a positive contribution to the town. Redevelopment would have potential to bring visual/economic/social enhancements to New Milton town centre",local-authority-eng:NEW,not owned by a public authority,,,not permissioned,,POINT(-1.654653 50.751607),BLR_Newm_012,http://www.newforest.gov.uk/media/39728/Brownfield-Land-Register-Site-Location-Maps/Pdf/Brownfield_Land_Register_Site_Location_Maps_Update_March_2020.pdf,2018-12-31,brownfield-land/local-authority-eng/NEW/BLR-Newm-012
"Abbeyfield House, 17 Herbert Road, New Milton",yes,,2020-03-24,,0.17,9,9,"Permission reference: 19/10264. 10 flats, loss of existing manager's flat",local-authority-eng:NEW,not owned by a public authority,2019-11-25,http://planning.newforest.gov.uk/online-applications/,permissioned,full planning permission,POINT(-1.652995 50.755435),BLR_Newm_013,http://www.newforest.gov.uk/media/39728/Brownfield-Land-Register-Site-Location-Maps/Pdf/Brownfield_Land_Register_Site_Location_Maps_Update_March_2020.pdf,2018-12-31,brownfield-land/local-authority-eng/NEW/BLR-Newm-013
"Land adjoining The Furlong Centre to include The White Hart, Centre Place & Nos. 11-13 Meeting House Lane, Ringwood",,,2020-03-24,,0.4,12,12,Site located in the heart of Ringwood town centre. Suitable for higher density mixed-use development in principle. The site has previously had planning permission (08/92208) for a mixed use development comprising of 10 shops with ancillary space; 3 office units; 12 residential flats; 3 restaurants. This permisssion has lapsed,local-authority-eng:NEW,not owned by a public authority,,,not permissioned,,POINT(-1.793354 50.847051),BLR_Ringw_006,http://www.newforest.gov.uk/media/39728/Brownfield-Land-Register-Site-Location-Maps/Pdf/Brownfield_Land_Register_Site_Location_Maps_Update_March_2020.pdf,2018-12-31,brownfield-land/local-authority-eng/NEW/BLR-Ringw-006
"20-26 Christchurch Road, Ringwood",,,2020-03-24,,0.4,16,16,"Potential for mixed-use development in principle. The site contains the Ringwood Conservative Club which will need to be retained or re-provided in an equally accessible location. Appropriate mixed-use redevelopment of the site would be appropriate and would likely bring visual/environmental enhancements, particularly in the car park/service yard in the rear part of the site",local-authority-eng:NEW,not owned by a public authority,,,not permissioned,,POINT(-1.790599 50.845295),BLR_Ringw_007,http://www.newforest.gov.uk/media/39728/Brownfield-Land-Register-Site-Location-Maps/Pdf/Brownfield_Land_Register_Site_Location_Maps_Update_March_2020.pdf,2018-12-31,brownfield-land/local-authority-eng/NEW/BLR-Ringw-007
40-44 High Street Ringwood,yes,,2020-03-24,,0.03,5,5,Permission reference: 17/10681. Change of use of first floor offices (B1a) to 5 flats,local-authority-eng:NEW,not owned by a public authority,2017-07-04,http://planning.newforest.gov.uk/online-applications/,permissioned,other,POINT(-1.792866 50.846408),BLR_Ringw_008,http://www.newforest.gov.uk/media/39728/Brownfield-Land-Register-Site-Location-Maps/Pdf/Brownfield_Land_Register_Site_Location_Maps_Update_March_2020.pdf,2018-12-31,brownfield-land/local-authority-eng/NEW/BLR-Ringw-008
