site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Paternoster House, Watermoor Road, Cirencester",,,2017-11-13,,0.51,13,13,Proposed allocation for 13 dwellings - see SHELAA (November 2017) for further information. Suitable for demolition and new-build housing (13 dwellings),local-authority-eng:COT,owned by a public authority,,,not permissioned,,POINT(-1.965433 51.712228),C_82B,http://my.cotswold.gov.uk/mcd.aspx?MapSource=WOxford/cdc_AllMaps&StartEasting=402485.000000&StartNorthing=201500.000000&StartZoom=250&o=1&Layers=Brownfield_Sites_CDC,2017-11-13,brownfield-land/local-authority-eng/COT/C-82B
"Old Memorial Hospital Site & Car Park, Sheep Street, Cirencester",,,2017-11-13,,0.38,9,9,Proposed allocation for nine dwellings - see SHELAA (November 2017) for further information. Suitable for car parking and development (nine dwellings) subject to completion of the car parking strategy,local-authority-eng:COT,owned by a public authority,,,not permissioned,,POINT(-1.97083 51.715277),C_97/CIR_E12,http://my.cotswold.gov.uk/mcd.aspx?MapSource=WOxford/cdc_AllMaps&StartEasting=402112.000000&StartNorthing=201839.000000&StartZoom=250&o=1&Layers=Brownfield_Sites_CDC,2017-11-13,brownfield-land/local-authority-eng/COT/C-97-CIR-E12
"Ullenwood Court, Ullenwood, Coberley",yes,,2017-11-13,,7.27,20,20,Has planning permission for 20 dwellings. Residential re-development consisting of 20 units,local-authority-eng:COT,not owned by a public authority,2016-01-29,,permissioned,outline planning permission,POINT(-2.089547 51.852746),14/05225/OUT,http://my.cotswold.gov.uk/mcd.aspx?MapSource=WOxford/cdc_AllMaps&StartEasting=393929.000000&StartNorthing=217132.000000&StartZoom=250&o=1&Layers=Brownfield_Sites_CDC,2017-11-13,brownfield-land/local-authority-eng/COT/14-05225-OUT
"White House, Stow Road, Moreton-in-Marsh",yes,,2017-11-13,,0.07,6,6,Has planning permission for six dwellings. Demolition of existing dwelling and erection of six flats,local-authority-eng:COT,not owned by a public authority,2017-07-25,,permissioned,full planning permission,POINT(-1.703973 51.986363),17/00820/FUL,http://my.cotswold.gov.uk/mcd.aspx?MapSource=WOxford/cdc_AllMaps&StartEasting=420426.000000&StartNorthing=232031.000000&StartZoom=250&o=1&Layers=Brownfield_Sites_CDC,2017-11-13,brownfield-land/local-authority-eng/COT/17-00820-FUL
"Former Hospital Site, Moreton-in-Marsh",,,2017-12-01,,0.79,20,20,Has planning permission for 20 dwellings. Residential development to provide 20 homes (19 retirement homes and 1 open market),local-authority-eng:COT,not owned by a public authority,2017-11-21,,permissioned,full planning permission,POINT(-1.704864 51.992506),17/03221/FUL,http://my.cotswold.gov.uk/mcd.aspx?MapSource=WOxford/cdc_AllMaps&StartEasting=420362.000000&StartNorthing=232714.000000&StartZoom=250&o=1&Layers=Brownfield_Sites_CDC,2017-11-13,brownfield-land/local-authority-eng/COT/17-03221-FUL
"British Legion Site, Moreton-in-Marsh",,,2017-11-13,,0.29,30,30,Proposed allocation for 30 dwellings - see SHELAA (November 2017) for further information. Suitable for development (30 dwellings),local-authority-eng:COT,not owned by a public authority,,,not permissioned,,POINT(-1.700967 51.991732),M_63,http://my.cotswold.gov.uk/mcd.aspx?MapSource=WOxford/cdc_AllMaps&StartEasting=420630.000000&StartNorthing=232629.000000&StartZoom=250&o=1&Layers=Brownfield_Sites_CDC,2017-11-13,brownfield-land/local-authority-eng/COT/M-63
"Stow Agricultural Services, Lower Swell Road, Stow-on-the-Wold",,,2017-12-01,,0.18,7,7,Has planning permission for 13 dwellings. New application pending consideration for seven dwellings (reference 17/04749/FUL). Demolition of existing buildings and erection of 13 two-bedroom apartments,local-authority-eng:COT,not owned by a public authority,2015-11-13,,permissioned,full planning permission,POINT(-1.726351 51.929434),14/00188/FUL,http://my.cotswold.gov.uk/mcd.aspx?MapSource=WOxford/cdc_AllMaps&StartEasting=418913.000000&StartNorthing=225693.000000&StartZoom=250&o=1&Layers=Brownfield_Sites_CDC,2017-11-13,brownfield-land/local-authority-eng/COT/14-00188-FUL
"Land at White Hart Lane, Stow-on-the-Wold",yes,,2017-11-13,,0.06,7,7,Has planning permission for seven dwellings. Construction of four houses and three apartments,local-authority-eng:COT,not owned by a public authority,2015-06-19,,permissioned,full planning permission,POINT(-1.721209 51.93086),14/03649/FUL,http://my.cotswold.gov.uk/mcd.aspx?MapSource=WOxford/cdc_AllMaps&StartEasting=419266.000000&StartNorthing=225853.000000&StartZoom=250&o=1&Layers=Brownfield_Sites_CDC,2017-11-13,brownfield-land/local-authority-eng/COT/14-03649-FUL
"Land parcel south of Quercus Road, Quercus Road (Matbro SIAC), Tetbury",,,2017-12-01,,5,224,224,"Only 50 of the Outline permission remain not started (see 13/04451/REM, 15/03479/REM and 16/02483/REM for parts of the site that are under construction). Approximately 124 dwellings, 50 sheltered units and 50 extra care apartments",local-authority-eng:COT,not owned by a public authority,2013-09-26,,permissioned,outline planning permission,POINT(-2.150873 51.644468),12/01792/OUT,http://my.cotswold.gov.uk/mcd.aspx?MapSource=WOxford/cdc_AllMaps&StartEasting=389657.000000&StartNorthing=193974.000000&StartZoom=250&o=1&Layers=Brownfield_Sites_CDC,2017-11-13,brownfield-land/local-authority-eng/COT/12-01792-OUT
"The Crown Inn, Gumstool Hill, Tetbury",yes,,2017-11-13,,0.06,6,6,Has planning permission for six dwellings. Proposed conversion and redevelopment to provide six residential units,local-authority-eng:COT,not owned by a public authority,2016-10-19,,permissioned,full planning permission,POINT(-2.158291 51.637256),16/01282/FUL,http://my.cotswold.gov.uk/mcd.aspx?MapSource=WOxford/cdc_AllMaps&StartEasting=389142.000000&StartNorthing=193173.000000&StartZoom=250&o=1&Layers=Brownfield_Sites_CDC,2017-11-13,brownfield-land/local-authority-eng/COT/16-01282-FUL
"The Priory Nursing Home, The Chipping, Tetbury",yes,,2017-11-13,,0.3,6,6,Has planning permission for six dwellings. Change of use to provide six residential dwellings,local-authority-eng:COT,not owned by a public authority,2017-09-06,,permissioned,full planning permission,POINT(-2.158946 51.638649),17/02343/FUL,http://my.cotswold.gov.uk/mcd.aspx?MapSource=WOxford/cdc_AllMaps&StartEasting=389097.000000&StartNorthing=193328.000000&StartZoom=250&o=1&Layers=Brownfield_Sites_CDC,2017-11-13,brownfield-land/local-authority-eng/COT/17-02343-FUL
"Northfield Garage Site, London Road, Tetbury",,,2017-11-13,,0.77,18,18,"Proposed allocation for 18 dwellings - see SHELAA (November 2017) for further information. Suitable for development (18 dwellings), subject to access onto the A433 being achieved",local-authority-eng:COT,not owned by a public authority,,,not permissioned,,POINT(-2.155349 51.643131),T_51,http://my.cotswold.gov.uk/mcd.aspx?MapSource=WOxford/cdc_AllMaps&StartEasting=389347.000000&StartNorthing=193826.000000&StartZoom=250&o=1&Layers=Brownfield_Sites_CDC,2017-11-13,brownfield-land/local-authority-eng/COT/T-51
"Wells Masonry Group Ltd, Ilsom Farm, Cirencester Road, Tetbury Upton",yes,,2017-11-13,,0.76,16,16,Has planning permission for 16 dwellings. Erection of 16 dwellings following demolition of existing buildings,local-authority-eng:COT,not owned by a public authority,2017-07-05,,permissioned,full planning permission,POINT(-2.143679 51.645466),16/04810/FUL,http://my.cotswold.gov.uk/mcd.aspx?MapSource=WOxford/cdc_AllMaps&StartEasting=390155.000000&StartNorthing=194084.000000&StartZoom=250&o=1&Layers=Brownfield_Sites_CDC,2017-11-13,brownfield-land/local-authority-eng/COT/16-04810-FUL
"Former filling station on the A40 Windrush section, Windrush",yes,,2017-11-13,,1.17,16,16,Has planning permission for 16 dwellings. Conversion of partially constructed motel building to form 16 apartments,local-authority-eng:COT,not owned by a public authority,2014-06-03,,permissioned,outline planning permission,POINT(-1.727007 51.811519),13/02463/OUT,http://my.cotswold.gov.uk/mcd.aspx?MapSource=WOxford/cdc_AllMaps&StartEasting=418917.000000&StartNorthing=212578.000000&StartZoom=250&o=1&Layers=Brownfield_Sites_CDC,2017-11-13,brownfield-land/local-authority-eng/COT/13-02463-OUT
"Garage workshop behind The Nook, Main Street, Willersey",,,2017-11-13,,0.05,5,5,Proposed allocation for five dwellings - see SHELAA (November 2017) for further information. Suitable for development (five dwellings),local-authority-eng:COT,not owned by a public authority,,,not permissioned,,POINT(-1.847089 52.053796),W_1A/W_1B,http://my.cotswold.gov.uk/mcd.aspx?MapSource=WOxford/cdc_AllMaps&StartEasting=410582.000000&StartNorthing=239501.000000&StartZoom=250&o=1&Layers=Brownfield_Sites_CDC,2017-11-13,brownfield-land/local-authority-eng/COT/W-1A-W-1B
"Former filling station on the A40 Windrush Section, Windrush",yes,,2017-11-13,,0.15,12,12,Has planning permission for 12 dwellings. Erection of 12 dwellings,local-authority-eng:COT,not owned by a public authority,2016-08-02,,permissioned,full planning permission,POINT(-1.726736 51.810799),15/03385/FUL,http://my.cotswold.gov.uk/mcd.aspx?MapSource=WOxford/cdc_AllMaps&StartEasting=418936.000000&StartNorthing=212498.000000&StartZoom=250&o=1&Layers=Brownfield_Sites_CDC,2017-11-13,brownfield-land/local-authority-eng/COT/15-03385-FUL
