site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
Car park adjacent to 69 Adelaide Street,yes,,2019-11-18,,0.13,14,13,,local-authority-eng:LUT,,2018-09-21,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001UYOKGLI000,permissioned,full planning permission,POINT(-0.422262 51.877792),SHLAA303,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps1/302-and-303.pdf,2017-12-01,brownfield-land/local-authority-eng/LUT/SHLAA303
89 - 93 Park Street,,,2019-11-18,,0.08,14,13,,local-authority-eng:LUT,,2019-06-12,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001OE7KGLI000,permissioned,full planning permission,POINT(-0.408905 51.876308),SHLAA304,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps1/304-and-305.pdf,2017-12-01,brownfield-land/local-authority-eng/LUT/SHLAA304
111 North Street,,,2019-11-18,,0.17,15,14,,local-authority-eng:LUT,,,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001PERKGLI000,not permissioned,,POINT(-0.413756 51.886247),SHLAA320,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps1/320-and-321.pdf,2017-12-01,brownfield-land/local-authority-eng/LUT/SHLAA320
"Petrol Station, 116-124 Wingate Road",yes,,2019-11-18,,0.32,14,13,,local-authority-eng:LUT,,2017-06-05,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001S3ZKGLI000,permissioned,outline planning permission,POINT(-0.443194 51.894274),SHLAA321,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps1/320-and-321.pdf,2017-12-01,brownfield-land/local-authority-eng/LUT/SHLAA321
Land at Stockingstone Road,,,2019-11-18,,2.25,62,56,,local-authority-eng:LUT,,,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=00254LKGLI000,not permissioned,,POINT(-0.4058 51.89344),SHLAA339,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps1/338-and-339.pdf,2017-12-01,brownfield-land/local-authority-eng/LUT/SHLAA339
"Milan Day Centre, Solway Road North",yes,,2019-11-18,,0.2,9,8,The permission applies across this site and site reference SHLAA471,local-authority-eng:LUT,,2017-11-02,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=00253VKGLI000,permissioned,outline planning permission,POINT(-0.440279 51.901213),SHLAA345,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps1/344-and-345.pdf,2017-12-01,brownfield-land/local-authority-eng/LUT/SHLAA345
27 Crawley Road,,,2019-11-18,,0.03,12,11,,local-authority-eng:LUT,,,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000CQFKGLI000,not permissioned,,POINT(-0.422111 51.883347),SHLAA348,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/348-and-349.pdf,2017-12-01,brownfield-land/local-authority-eng/LUT/SHLAA348
27A Upper George Street,yes,,2019-11-18,,0.1,51,46,,local-authority-eng:LUT,,2018-07-11,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0027X4KGLI000,permissioned,full planning permission,POINT(-0.420139 51.879508),SHLAA351,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps1/350-and-351.pdf,2017-12-01,brownfield-land/local-authority-eng/LUT/SHLAA351
40-58 Collingdon Street,yes,,2019-11-18,,0.22,97,88,Site is under construction from earlier permission (14/01369/FUL),local-authority-eng:LUT,,2019-11-12,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001MXFKGLI000,permissioned,full planning permission,POINT(-0.42057 51.882121),SHLAA352,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps1/352-and-353.pdf,2017-12-01,brownfield-land/local-authority-eng/LUT/SHLAA352
Car park adjacent to 95 Maple Road East,,,2019-11-18,,0.65,54,49,,local-authority-eng:LUT,,,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001RY1KGLI000,not permissioned,,POINT(-0.435041 51.884634),SHLAA353,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/352-and-353.pdf,2017-12-01,brownfield-land/local-authority-eng/LUT/SHLAA353
"Bramingham Centre, Weltmore Road",yes,,2019-11-18,,1.4,56,51,,local-authority-eng:LUT,,2017-06-16,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001R8EKGLI000,permissioned,outline planning permission,POINT(-0.4531 51.908818),SHLAA359,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/359-and-360.pdf,2017-12-01,brownfield-land/local-authority-eng/LUT/SHLAA359
2 to 32 Beechwood Road,,,2019-11-18,,0.61,17,15,,local-authority-eng:LUT,,,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001S75KGLI000,not permissioned,,POINT(-0.449244 51.892888),SHLAA361,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps1/361-and-362.pdf,2017-12-01,brownfield-land/local-authority-eng/LUT/SHLAA361
10 to 12 Caleb Close,,,2019-11-18,,0.33,26,24,,local-authority-eng:LUT,,,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001XZ7KGLI000,not permissioned,,POINT(-0.448385 51.892076),SHLAA364,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps1/363-and-364.pdf,2017-12-01,brownfield-land/local-authority-eng/LUT/SHLAA364
"Leagrave Service Station, High Street.",,,2019-11-18,,0.28,23,21,,local-authority-eng:LUT,,,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=M0K85YKG09800,not permissioned,,POINT(-0.464491 51.902205),SHLAA370,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps1/369-and-370.pdf,2017-12-01,brownfield-land/local-authority-eng/LUT/SHLAA370
Land around 113 Proctor Way,yes,,2019-11-18,,0.86,22,20,The site also benefits from an extant permission (17/00857/COM),local-authority-eng:LUT,,2017-07-14,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001QHJKGLI000,permissioned,other,POINT(-0.383773 51.877108),SHLAA390,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps1/390-391-and-392.pdf,2018-12-28,brownfield-land/local-authority-eng/LUT/SHLAA390
38a Wingate Road,,,2019-11-18,,0.61,17,15,,local-authority-eng:LUT,,,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001X4MKGLI000,not permissioned,,POINT(-0.449105 51.893974),SHLAA412,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps1/411-and-412.pdf,2017-12-01,brownfield-land/local-authority-eng/LUT/SHLAA412
22 to 36 Hastings Street,,,2019-11-18,,0.06,20,18,,local-authority-eng:LUT,,,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001OHFKGLI000,not permissioned,,POINT(-0.419224 51.877005),SHLAA415,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/415-and-416.pdf,2017-12-01,brownfield-land/local-authority-eng/LUT/SHLAA415
"Victoria House, Victoria Street",,,2019-11-18,,0.07,15,14,,local-authority-eng:LUT,,2018-11-01,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=JLHGEHKG47000,permissioned,other,POINT(-0.416153 51.876343),SHLAA420,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps1/419-and-420.pdf,2019-11-18,brownfield-land/local-authority-eng/LUT/SHLAA420
Land and buildings at and behind 98-100 Wenlock Street,,,2019-11-18,,0.15,7,6,Part of this application has been built-out,local-authority-eng:LUT,,2005-04-08,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001OYHKGLI000,permissioned,outline planning permission,POINT(-0.411905 51.885179),SHLAA422,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps1/421-and-422.pdf,2017-12-01,brownfield-land/local-authority-eng/LUT/SHLAA422
"Connaught House, 15-17 Upper George Street",,,2019-11-18,,0.04,17,15,,local-authority-eng:LUT,,,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001N37KGLI000,not permissioned,,POINT(-0.419496 51.879598),SHLAA456,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps1/455-and-456.pdf,2017-12-01,brownfield-land/local-authority-eng/LUT/SHLAA456
Britannia Estate,,,2019-11-18,,4.4,323,294,Only part of the site has been permissioned,local-authority-eng:LUT,,2019-10-28,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0020B2KGLI000,permissioned,full planning permission,POINT(-0.435074 51.892071),SHLAA460,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps1/459-and-460.pdf,2017-12-01,brownfield-land/local-authority-eng/LUT/SHLAA460
Saints Community Centre,yes,,2019-11-18,,0.18,8,7,The permission applies across this site and site reference SHLAA345,local-authority-eng:LUT,,2017-11-02,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=00253VKGLI000,permissioned,outline planning permission,POINT(-0.439789 51.901512),SHLAA471,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps1/459-and-460.pdf,2017-12-01,brownfield-land/local-authority-eng/LUT/SHLAA471
"The Old School House, Trinity Road",,,2019-11-18,,0.13,8,7,,local-authority-eng:LUT,,,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=002578KGLI000,not permissioned,,POINT(-0.438038 51.902981),SHLAA472,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps1/471-and-472.pdf,2017-12-01,brownfield-land/local-authority-eng/LUT/SHLAA472
"The Parrott, Whipperley Ring",yes,,2019-11-18,,0.28,28,25,,local-authority-eng:LUT,,,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001OT4KGLI000,not permissioned,,POINT(-0.438617 51.874521),SHLAA477,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps1/477-and-478.pdf,2017-12-01,brownfield-land/local-authority-eng/LUT/SHLAA477
"The Roman Way, Tomlinson Avenue",yes,,2019-11-18,,0.24,22,20,,local-authority-eng:LUT,,2017-01-17,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001U24KGLI000,permissioned,full planning permission,POINT(-0.495258 51.901461),SHLAA478,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps1/477-and-478.pdf,2017-12-01,brownfield-land/local-authority-eng/LUT/SHLAA478
High Town plot 7,,,2019-11-18,,0.16,30,27,No planning history provided as site covers multiple plots with multiple histories,local-authority-eng:LUT,,,,not permissioned,,POINT(-0.415969 51.884469),SHLAA482,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps1/482-483-and-484.pdf,2017-12-01,brownfield-land/local-authority-eng/LUT/SHLAA482
High Town plot 5A,,,2019-11-18,,0.07,4,3,,local-authority-eng:LUT,,,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001P6VKGLI000,not permissioned,,POINT(-0.413755 51.883801),SHLAA483,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps1/482-483-and-484.pdf,2017-12-01,brownfield-land/local-authority-eng/LUT/SHLAA483
High Town plot 5B,,,2019-11-18,,0.13,23,21,No planning history provided as site covers multiple plots with multiple histories,local-authority-eng:LUT,,,,not permissioned,,POINT(-0.413042 51.884664),SHLAA485,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps1/485-to-489.pdf,2017-12-01,brownfield-land/local-authority-eng/LUT/SHLAA485
High Town plot 1A,,,2019-11-18,,0.72,83,75,,local-authority-eng:LUT,,,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0024WCKGLI000,not permissioned,,POINT(-0.41238 51.883225),SHLAA486,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps1/485-to-489.pdf,2017-12-01,brownfield-land/local-authority-eng/LUT/SHLAA486
High Town plot 1C,,,2019-11-18,,0.16,21,19,,local-authority-eng:LUT,,,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001OUBKGLI000,not permissioned,,POINT(-0.411828 51.882813),SHLAA487,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps1/485-to-489.pdf,2017-12-01,brownfield-land/local-authority-eng/LUT/SHLAA487
High Town plot 1D,,,2019-11-18,,0.16,30,27,,local-authority-eng:LUT,,,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=N7EQIZKG0A300,not permissioned,,POINT(-0.411412 51.882672),SHLAA488,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps1/485-to-489.pdf,2017-12-01,brownfield-land/local-authority-eng/LUT/SHLAA488
High Town plot 1B,,,2019-11-18,,0.32,15,14,SHLAA584 also covers part of this site. The details in this row relate to the undeveloped land,local-authority-eng:LUT,,,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001X1YKGLI000,not permissioned,,POINT(-0.41128 51.883111),SHLAA489,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps1/485-to-489.pdf,2017-12-01,brownfield-land/local-authority-eng/LUT/SHLAA489
High Town plot 2A,,,2019-11-18,,0.57,69,63,,local-authority-eng:LUT,,,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001XRYKGLI000,pending decision,,POINT(-0.410846 51.883474),SHLAA490,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps1/490-to-493.pdf,2017-12-01,brownfield-land/local-authority-eng/LUT/SHLAA490
High Town plot 2B,,,2019-11-18,,0.05,18,16,,local-authority-eng:LUT,,,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001OXOKGLI000,not permissioned,,POINT(-0.409932 51.883039),SHLAA491,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps1/490-to-493.pdf,2017-12-01,brownfield-land/local-authority-eng/LUT/SHLAA491
High Town plot 3,,,2019-11-18,,0.31,34,31,,local-authority-eng:LUT,,,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001OVRKGLI000,not permissioned,,POINT(-0.410067 51.883733),SHLAA492,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps1/490-to-493.pdf,2017-12-01,brownfield-land/local-authority-eng/LUT/SHLAA492
