site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
Land off Cloister Way,yes,,2017-12-31,,1.37,50,50,"SHLAA allocation. Demolition of existing buildings and erection of 44 dwellings with associated access, landscaping and infrastructure",local-authority-eng:WAW,not owned by a public authority,2016-11-09,https://planningdocuments.warwickdc.gov.uk/online-applications/simpleSearchResults.do?action=firstPage&searchType=Application&searchCriteria.reference=W/16/0801,permissioned,full planning permission,POINT(-1.534374 52.305771),L62,http://ceres2.warwickdc.gov.uk/CNET49LIVE/CMFindIt/Default.aspx?getmap=true&scale=1000&location=431851.4485^267620.3255&layersidentifier=4686f711fa3e4126b7f7ef0ca4292672&backgroundmap=MapDefaultLayerNames,2017-12-31,brownfield-land/local-authority-eng/WAW/L62
"IDEX/Godiva, Charles Street",,,2017-12-31,,0.84,42,25,SHLAA allocation,local-authority-eng:WAW,not owned by a public authority,,,not permissioned,,POINT(-1.570072 52.289148),W43,http://ceres2.warwickdc.gov.uk/CNET49LIVE/CMFindIt/Default.aspx?getmap=true&scale=500&location=429420.478645833^265760.688541666&layersidentifier=a251e78584f04c92a8e35dc7d8e236d6&backgroundmap=MapDefaultLayerNames,2017-12-31,brownfield-land/local-authority-eng/WAW/W43
Woodside Training Centre,,,2017-12-31,,15.01,250,150,SHLAA allocation,local-authority-eng:WAW,not owned by a public authority,,,not permissioned,,POINT(-1.548939 52.34462),K19,http://ceres2.warwickdc.gov.uk/CNET49LIVE/CMFindIt/Default.aspx?getmap=true&scale=500&location=430775.655208333^271935.852083333&layersidentifier=e50337ec5baa439aac1915b19e640aa4&backgroundmap=MapDefaultLayerNames,2017-12-31,brownfield-land/local-authority-eng/WAW/K19
"Former Storage Depot, Oakdene Crescent",,,2017-12-31,,1.17,40,35,SHLAA allocation,local-authority-eng:WAW,not owned by a public authority,,,not permissioned,,POINT(-1.670238 52.294576),R77,http://ceres2.warwickdc.gov.uk/CNET49LIVE/CMFindIt/Default.aspx?getmap=true&scale=1000&location=422587^266323&layersidentifier=573ec73b97364871b50a463ff3160556&backgroundmap=MapDefaultLayerNames,2017-12-31,brownfield-land/local-authority-eng/WAW/R77
Former Aylesbury House Hotel and surrounds,,,2017-12-31,,4.9,17,17,"SHLAA allocation. Conversion/extension to Grade II Aylesbury House hotel to form 5 no dwellings, the demolition of 6 no existing outbuildings and the development of 12 no new dwellings, all with associated engineering, landscaping and access works.",local-authority-eng:WAW,not owned by a public authority,2017-05-26,https://planningdocuments.warwickdc.gov.uk/online-applications/simpleSearchResults.do?action=firstPage&searchType=Application&searchCriteria.reference=W/16/1169,permissioned,full planning permission,POINT(-1.771059 52.357009),R104,http://ceres2.warwickdc.gov.uk/CNET49LIVE/CMFindIt/Default.aspx?getmap=true&scale=1000&location=415689^273241&layersidentifier=623191b260044aba9886b8f58a1fa009&backgroundmap=MapDefaultLayerNames,2017-12-31,brownfield-land/local-authority-eng/WAW/R104
"Former Warwickshire Police HQ, Woodcote Drive",,,2017-12-31,,25.8,115,115,"SHLAA allocation. Outline application for the planning permission for the redevelopment of the Warwickshire Police Headquarters site to provide a Continuing Care Retirement Community, (class C2).",local-authority-eng:WAW,owned by a public authority,2011-07-09,https://planningdocuments.warwickdc.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WARWI_DCAPR_64143,permissioned,outline planning permission,POINT(-1.584544 52.320297),R189,http://ceres2.warwickdc.gov.uk/CNET49LIVE/CMFindIt/Default.aspx?getmap=true&scale=5000&location=428415^269214&layersidentifier=6e823768dc51445897c90d208fa8f685&backgroundmap=MapDefaultLayerNames,2017-12-31,brownfield-land/local-authority-eng/WAW/R189
Haseley Manor,,,2017-12-31,,16.5,22,22,"SHLAA allocation. Conversion of Haseley Manor to 13no apartments, demolition of Saxon House and Rossmore House and erection of 9no dwellings with associated parking, landscaping, access and tennis court.",local-authority-eng:WAW,not owned by a public authority,2016-12-14,https://planningdocuments.warwickdc.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WARWI_DCAPR_74132,permissioned,full planning permission,POINT(-1.65151 52.306372),R215,http://ceres2.warwickdc.gov.uk/CNET49LIVE/CMFindIt/Default.aspx?getmap=true&scale=5000&location=423858^267641&layersidentifier=735b9bdac214479a849f875f012c785e&backgroundmap=MapDefaultLayerNames,2017-12-31,brownfield-land/local-authority-eng/WAW/R215
Lime Avenue,,,2017-12-31,,0.37,12,12,SHLAA allocation. Proposed erection of 9no residential properties consisting of 3no terraced town houses and 2no apartment blocks of 3no units each.,local-authority-eng:WAW,not owned by a public authority,2017-04-27,https://planningdocuments.warwickdc.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WARWI_DCAPR_76823,permissioned,full planning permission,POINT(-1.522551 52.304627),L01,http://ceres2.warwickdc.gov.uk/CNET49LIVE/CMFindIt/Default.aspx?getmap=true&scale=1000&location=432652^267497&layersidentifier=34afd5e8fee348399593631383a23052&backgroundmap=MapDefaultLayerNames,2017-12-31,brownfield-land/local-authority-eng/WAW/L01
"Telephone Exchange, Windsor Street",,,2017-12-31,,0.32,8,5,SHLAA allocation,local-authority-eng:WAW,not owned by a public authority,,,not permissioned,,POINT(-1.537712 52.290878),L30,http://ceres2.warwickdc.gov.uk/CNET49LIVE/CMFindIt/Default.aspx?getmap=true&scale=500&location=431639.006668281^265970.630831718&layersidentifier=139f7e8008f04428b07045b34f198d80&backgroundmap=MapDefaultLayerNames,2017-12-31,brownfield-land/local-authority-eng/WAW/L30
Jewsons and Quarry Street Dairy,,,2017-12-31,,1.6,18,18,SHLAA allocation. Demolition of existing industrial buildings (Class B8); erection of 18 no dwellings and change to the existing access.,local-authority-eng:WAW,not owned by a public authority,2016-07-06,https://planningdocuments.warwickdc.gov.uk/online-applications/simpleSearchResults.do?action=firstPage&searchType=Application&searchCriteria.reference=W/16/0482,permissioned,full planning permission,POINT(-1.557517 52.291178),L32,http://ceres2.warwickdc.gov.uk/CNET49LIVE/CMFindIt/Default.aspx?getmap=true&scale=1000&location=430286.101669089^265998.065009689&layersidentifier=f093f2338b974fd68f7862e4984f39fe&backgroundmap=MapDefaultLayerNames,2017-12-31,brownfield-land/local-authority-eng/WAW/L32
Wise Street Opportunity Site,,,2017-12-31,,1.6,40,24,SHLAA allocation,local-authority-eng:WAW,not owned by a public authority,,,not permissioned,,POINT(-1.53313 52.283236),L34,http://ceres2.warwickdc.gov.uk/CNET49LIVE/CMFindIt/Default.aspx?getmap=true&scale=1000&location=431946^265113&layersidentifier=06c402aaec8c46319bac29b48029712a&backgroundmap=MapDefaultLayerNames,2017-12-31,brownfield-land/local-authority-eng/WAW/L34
"Warwickshire College, Warwick New Road",,,2017-12-31,,5.78,98,98,"SHLAA allocation. Erection of 3 storey student halls of residence comprising of 98no bedrooms divided into 12no cluster flats, warden's accomodation and a shared laundry facility. Formation of new car park",local-authority-eng:WAW,not owned by a public authority,2016-03-31,https://planningdocuments.warwickdc.gov.uk/online-applications/simpleSearchResults.do?action=firstPage&searchType=Application&searchCriteria.reference=W/15/2130,permissioned,full planning permission,POINT(-1.549832 52.288506),L36,http://ceres2.warwickdc.gov.uk/CNET49LIVE/CMFindIt/Default.aspx?getmap=true&scale=1000&location=430803^265692&layersidentifier=9bf8d44735b74887a2eae01e6675f60d&backgroundmap=MapDefaultLayerNames,2017-12-31,brownfield-land/local-authority-eng/WAW/L36
Castel Froma,,,2017-12-31,,1.14,57,34,SHLAA allocation,local-authority-eng:WAW,not owned by a public authority,,,not permissioned,,POINT(-1.53004 52.307947),L41,http://ceres2.warwickdc.gov.uk/CNET49LIVE/CMFindIt/Default.aspx?getmap=true&scale=1000&location=432139^267863&layersidentifier=5afec5dde41645bdab9ea1a18de7cf41&backgroundmap=MapDefaultLayerNames,2017-12-31,brownfield-land/local-authority-eng/WAW/L41
"IBM car park, Birmingham Road",,,2017-12-31,,4.35,85,85,"SHLAA allocation. Erection of 85 dwellings, access roads and associated development.",local-authority-eng:WAW,not owned by a public authority,2015-07-27,https://planningdocuments.warwickdc.gov.uk/online-applications/simpleSearchResults.do?action=firstPage&searchType=Application&searchCriteria.reference=W/15/0646,permissioned,full planning permission,POINT(-1.607167 52.2905),W04,http://ceres2.warwickdc.gov.uk/CNET49LIVE/CMFindIt/Default.aspx?getmap=true&scale=5000&location=426824.854166666^266200.5625&layersidentifier=815a1a768d724e88af2c1410a74136eb&backgroundmap=MapDefaultLayerNames,2017-12-31,brownfield-land/local-authority-eng/WAW/W04
Land R/O Cherry Street,,,2017-12-31,,0.33,9,9,SHLAA allocation. Renewal of planning permission w/10/0530 for the erection of 9 two storey houses and associated car parking (after demolition of existing workshops and 22 Cherry Street) which was granted on 2nd July 2010,local-authority-eng:WAW,not owned by a public authority,2013-07-10,https://planningdocuments.warwickdc.gov.uk/online-applications/simpleSearchResults.do?action=firstPage&searchType=Application&searchCriteria.reference=W/13/0659,permissioned,full planning permission,POINT(-1.577875 52.285661),W23,http://ceres2.warwickdc.gov.uk/CNET49LIVE/CMFindIt/Default.aspx?getmap=true&scale=500&location=428892^265364&layersidentifier=99b54247fb2e491bb52d8a30773f92cd&backgroundmap=MapDefaultLayerNames,2017-12-31,brownfield-land/local-authority-eng/WAW/W23
"Former MPS Premises, Lock Lane",,,2017-12-31,,0.4,20,12,SHLAA allocation,local-authority-eng:WAW,not owned by a public authority,,,not permissioned,,POINT(-1.593034 52.291962),W40,http://ceres2.warwickdc.gov.uk/CNET49LIVE/CMFindIt/Default.aspx?getmap=true&scale=1000&location=427854^266059&layersidentifier=0e89523cad644d19891eceb458c59267&backgroundmap=MapDefaultLayerNames,2017-12-31,brownfield-land/local-authority-eng/WAW/W40
"Land at Oak Lea, Howes Lane",,,2017-12-31,,1.75,44,26,SHLAA allocation,local-authority-eng:WAW,not owned by a public authority,,,not permissioned,,POINT(-1.507992 52.374367),C04,http://ceres2.warwickdc.gov.uk/CNET49LIVE/CMFindIt/Default.aspx?getmap=true&scale=1000&location=433592^275261&layersidentifier=c68593f3db144ea9a034b1be92ff0063&backgroundmap=MapDefaultLayerNames,2017-12-31,brownfield-land/local-authority-eng/WAW/C04
Land SE of Shrewley Common,,,2017-12-31,,0.27,9,8,SHLAA allocation,local-authority-eng:WAW,not owned by a public authority,,,not permissioned,,POINT(-1.68932 52.302108),R51,http://ceres2.warwickdc.gov.uk/CNET49LIVE/CMFindIt/Default.aspx?getmap=true&scale=1000&location=421323.010416667^267158.439583333&layersidentifier=25e6d92ac9d84aa8bfdec79ee21127bc&backgroundmap=MapDefaultLayerNames,2017-12-31,brownfield-land/local-authority-eng/WAW/R51
The Meadow House,,,2017-12-31,,2.32,38,38,"SHLAA allocation. Development of 38no residential dwellings together with associated access, parking, open space and landscaping.",local-authority-eng:WAW,not owned by a public authority,,https://planningdocuments.warwickdc.gov.uk/online-applications/simpleSearchResults.do?action=firstPage&searchType=Application&searchCriteria.reference=W/17/1724,pending decision,full planning permission,POINT(-1.72441 52.335809),R108,http://ceres2.warwickdc.gov.uk/CNET49LIVE/CMFindIt/Default.aspx?getmap=true&scale=500&location=418879.365625^270911.859375&layersidentifier=abfa45029b0c4a568874f44deb57d3e6&backgroundmap=MapDefaultLayerNames,2017-12-31,brownfield-land/local-authority-eng/WAW/R108
"Land South of The Stables, Station Lane",,,2017-12-31,,0.55,19,16,SHLAA allocation,local-authority-eng:WAW,not owned by a public authority,,,not permissioned,,POINT(-1.724713 52.341438),R113,http://ceres2.warwickdc.gov.uk/CNET49LIVE/CMFindIt/Default.aspx?getmap=true&scale=500&location=418852^271520&layersidentifier=315f000e3caf4284a6a2eb84f6d47658&backgroundmap=MapDefaultLayerNames,2017-12-31,brownfield-land/local-authority-eng/WAW/R113
Warwickshire Golf and Country Club Car Park,,,2017-12-31,,0.32,5,5,SHLAA allocation. Erection of 5no dwellings (all matters reserved except access).,local-authority-eng:WAW,not owned by a public authority,,https://planningdocuments.warwickdc.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WARWI_DCAPR_79636,pending decision,outline planning permission,POINT(-1.577515 52.312729),R125,http://ceres2.warwickdc.gov.uk/CNET49LIVE/CMFindIt/Default.aspx?getmap=true&scale=1000&location=428701.35625^268341.397916667&layersidentifier=458a31eaceac48df817c5c83e80b8c55&backgroundmap=MapDefaultLayerNames,2017-12-31,brownfield-land/local-authority-eng/WAW/R125
