site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Midland House, London Road, Chesterton",yes,,2018-12-11,,0.16,14,14,16/00623/REM. Application for approval of the reserved matter of landscaping pursuant to outline planning permission granted on appeal 10th September 2013 for demolition of existing industrial building and erection of 14 dwellings and retail/commercial units,local-authority-eng:NEC,not owned by a public authority,2016-09-19,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OAVL23BMIW400,permissioned,reserved matters approval,POINT(-2.248573 53.037825),HD25,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OAVL23BMIW400,2017-12-18,brownfield-land/local-authority-eng/NEC/HD25
"Wrinehill Garage, Main Road, Betley",yes,,2018-12-11,,0.16,9,9,"17/00968/FUL. Erection of 9 no. Dwellings, associated car parking and landscaping (amendment to approval 06/00984/FUL)",local-authority-eng:NEC,not owned by a public authority,2018-04-10,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P0C7NOBMKXQ00,permissioned,full planning permission,POINT(-2.368071 53.019213),HM3,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=J7L744BMX0000,2017-12-18,brownfield-land/local-authority-eng/NEC/HM3
"Former Garages at Gloucester Road, Kidsgrove",yes,,2018-12-11,,0.29,8,8,"18/00059/REM. Reserved matters application for the access, appearance, layout and scale of residential development - 8 dwellings",local-authority-eng:NEC,owned by a public authority,2018-03-27,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P323PPBMI9400,permissioned,reserved matters approval,POINT(-2.234533 53.094598),KG15,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P323PPBMI9400,2017-12-18,brownfield-land/local-authority-eng/NEC/KG15
"Lock Up Garages Sussex Drive, Kidsgrove",yes,,2018-12-11,,0.13,6,6,"18/00686/REM. Reserved matters application for the access, appearance, landscaping, layout and scale for erection of 6 town houses",local-authority-eng:NEC,not owned by a public authority,2018-10-30,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PEJ7HOBMFQG00,permissioned,reserved matters approval,POINT(-2.241689 53.091838),KG16,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=PEJ7HOBMFQG00,2017-12-18,brownfield-land/local-authority-eng/NEC/KG16
"William Road, Kidsgrove (site of the Galley PH)",yes,,2018-12-11,,0.18,10,10,11/00494/FUL. Proposed development of 10 new town houses on the site of the former Galley Public House.,local-authority-eng:NEC,not owned by a public authority,2011-12-23,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=LRRZTZBM4V000,permissioned,full planning permission,POINT(-2.237602 53.091812),KG6,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=LRRZTZBM4V000,2017-12-18,brownfield-land/local-authority-eng/NEC/KG6
"Pepper Street, Keele",yes,,2018-12-11,,14.16,100,100,"18/00262/REM. Application for approval of reserved matters for layout, scale, appearance and landscaping for the erection of 100 Dwellings",local-authority-eng:NEC,not owned by a public authority,2018-08-17,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P6CXZXBMGZH00,permissioned,reserved matters approval,POINT(-2.293089 53.013843),KL16,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P6CXZXBMGZH00,2018-12-11,brownfield-land/local-authority-eng/NEC/KL16
"The Hawthorns, Keele (West)",yes,,2018-12-11,,5.69,83,83,"15/01004/FUL. Proposed student accommodation with carparking (Barnes, Keele Campus) and proposed residential development of 83 dwellings with school drop off point, shop and areas of greenspace (The Hawthorns, Keele Village).",local-authority-eng:NEC,not owned by a public authority,2016-04-05,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NXN863BM02600,permissioned,full planning permission,POINT(-2.288406 53.006116),KL17,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NXN863BM02600,2017-12-18,brownfield-land/local-authority-eng/NEC/KL17
"Land at junction of Church Street and Chapel Street, Silverdale",yes,,2018-12-11,,0.12,6,6,16/00088/FUL. Proposed housing development of 6 dwellings,local-authority-eng:NEC,not owned by a public authority,2016-03-30,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O1WRHBBMJ3D00,permissioned,full planning permission,POINT(-2.269375 53.016712),KS19,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O1WRHBBMJ3D00,2017-12-18,brownfield-land/local-authority-eng/NEC/KS19
"Tadgedale Quarry, Mucklestone Road, Loggerheads",,,2018-12-11,,5.84,128,128,15/00015/OUT. Erection of up to 128 dwellings,local-authority-eng:NEC,not owned by a public authority,2017-03-22,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NHY8TYBMKD200,permissioned,outline planning permission,POINT(-2.398772 52.925334),LW12,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NHY8TYBMKD200,2017-12-18,brownfield-land/local-authority-eng/NEC/LW12
Land Adjacent The Sheet Anchor Newcastle Road Whitmore ST5 5BU,yes,,2018-12-11,,0.48,6,6,16/00609/FUL. The construction of 7 new houses with access road and associated landscaping,local-authority-eng:NEC,not owned by a public authority,2016-12-16,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OANVPWBMITT00,permissioned,full planning permission,POINT(-2.304841 52.960975),LW36,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OANVPWBMITT00,2017-12-18,brownfield-land/local-authority-eng/NEC/LW36
"Land at Heathcote St, Kidsgrove",yes,,2018-12-11,,0.27,14,14,17/00552/FUL. Demolition of existing building and erection of 14 dwellinghouses,local-authority-eng:NEC,not owned by a public authority,2017-11-10,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OSCVPKBMLB800,permissioned,full planning permission,POINT(-2.238063 53.087762),RC1,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OSCVPKBMLB800,2017-12-18,brownfield-land/local-authority-eng/NEC/RC1
"Former Site Of Silverdale Station, Station Road, Silverdale",yes,,2018-12-11,,0.62,23,23,11/00284/FUL. Erection of twenty three houses,local-authority-eng:NEC,not owned by a public authority,2013-02-18,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=LLNJ0UBM4V000,permissioned,full planning permission,POINT(-2.276091 53.016822),SP15,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=LLNJ0UBM4V000,2017-12-18,brownfield-land/local-authority-eng/NEC/SP15
"Keele Road, Newcastle (Hamptons Scrapyard and land to the West)",,,2018-12-11,,4.97,138,138,14/00948/OUT. Residential development of up to 138 dwellings,local-authority-eng:NEC,not owned by a public authority,2016-09-14,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NGH9TABMHXZ00,permissioned,outline planning permission,POINT(-2.250106 53.008046),TB5,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NGH9TABMHXZ00,2018-12-11,brownfield-land/local-authority-eng/NEC/TB5
"Former Pool Dam Pub Site, Orme Road, Poolfields, Newcastle",,,2018-12-11,,0.34,12,12,Site promoted by registered provider,local-authority-eng:NEC,not owned by a public authority,,,not permissioned,,POINT(-2.243557 53.009562),TB6,https://www.newcastle-staffs.gov.uk/sites/default/files/IMCE/Planning/Planning_Policy/NonLocal/TB6.pdf,2018-12-11,brownfield-land/local-authority-eng/NEC/TB6
"Orme Road, (Orme Centre)",yes,,2018-12-11,,0.36,95,95,"16/00796/OUT - Proposal has, in part, Full and Outline consent. Full planning permission for the conversion of former Orme Centre into student accommodation, demolition of single storey toilet block and other attached buildings and red brick schoolroom; and outline planning permission for the erection of a new building to provide student accommodation",local-authority-eng:NEC,not owned by a public authority,2017-01-12,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ODUO4UBMGWD00,permissioned,full planning permission,POINT(-2.231677 53.008823),TB7,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ODUO4UBMGWD00,2018-12-11,brownfield-land/local-authority-eng/NEC/TB7
"35 Higherland, Newcastle",yes,,2018-12-11,,0.2,12,12,"16/00405/REM. Application for the approval of the details of appearance, the internal access arrangement, the layout and scale of the development, and the landscaping of the site relating to 15/00077/OUT - Erection of up to 12 dwellings.",local-authority-eng:NEC,not owned by a public authority,2016-09-15,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O72N0PBMJZ900,permissioned,full planning permission,POINT(-2.234791 53.007315),TB22,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O72N0PBMJZ900,2017-12-18,brownfield-land/local-authority-eng/NEC/TB22
"Land bound by Ryecroft, Ryebank , Merrial Street, Corporation Street & Liverpool Road, Newcastle",,,2018-12-11,,1.91,90,90,"17/00637/FUL - Has a resolution to grant planning permission subject to the entering into a section 111 and 106 agreement. Demolition of existing buildings and construction of a mixed use development comprising student accommodation, retail shops (Use Class A1), food & drink and leisure uses (Use Classes A3/A4/A5/D1/D2), financial and professional services (Use Class A2), car parking, landscaping, highway improvements including to Corporation Street and other associated works",local-authority-eng:NEC,owned by a public authority,,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OTPE9ZBMFYL00,not permissioned,,POINT(-2.228141 53.013172),TC7,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OTPE9ZBMFYL00,2018-12-11,brownfield-land/local-authority-eng/NEC/TC7
Nelson Place (Jubilee Baths),yes,,2018-12-11,,0.19,193,193,"17/00252/FUL. Demolition of former swimming baths and construction of 273 room student development with associated communal area and car parking, alternative to Planning Approval 15/00166/FUL",local-authority-eng:NEC,not owned by a public authority,2017-07-24,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ON9XYRBMJG400,permissioned,full planning permission,POINT(-2.223279 53.012437),TC14,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ON9XYRBMJG400,2018-12-11,brownfield-land/local-authority-eng/NEC/TC14
"Centurian House, West Street, Newcastle",yes,,2018-12-11,,0.02,6,6,15/00652/FUL. Development for 6 no. residential 2 bed properties and ground floor office with storage area,local-authority-eng:NEC,not owned by a public authority,2015-10-06,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NRXT2EBMFNL00,permissioned,full planning permission,POINT(-2.222536 53.01057),TC17,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NRXT2EBMFNL00,2017-12-18,brownfield-land/local-authority-eng/NEC/TC17
"London Rd, Newcastle (former Bristol St Motors)",yes,,2018-12-11,,1.41,499,499,16/01106/FUL. Redevelopment of the site for 499 apartments (comprising of student accommodation),local-authority-eng:NEC,not owned by a public authority,2017-10-30,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OILIFRBMI6Y00,permissioned,full planning permission,POINT(-2.221949 53.005567),TC26,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OILIFRBMI6Y00,2017-12-18,brownfield-land/local-authority-eng/NEC/TC26
"Newcastle Baptist Church, London Road, Newcastle",yes,,2018-12-11,,0.09,22,22,"14/00477/FUL. Demolition of former Newcastle Baptist Church and erection of residential apartment development containing 14 no. 2 bed units and 8 no. 1 bed units, formation of new access and associated car parking",local-authority-eng:NEC,not owned by a public authority,2015-10-26,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=N7MNLEBM4V000,permissioned,full planning permission,POINT(-2.222629 53.007668),TC32,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=N7MNLEBM4V000,2017-12-18,brownfield-land/local-authority-eng/NEC/TC32
2-4 Marsh Parade Newcastle Under Lyme Staffordshire ST5 1,yes,,2018-12-11,,0.1,27,27,17/00179/FUL. Proposed demolition of existing buildings and the erection of a 4-storey apartment block with parking,local-authority-eng:NEC,not owned by a public authority,2017-06-23,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OM4WXBBMHAI00,permissioned,full planning permission,POINT(-2.219376 53.011601),TC34,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OM4WXBBMHAI00,2017-12-18,brownfield-land/local-authority-eng/NEC/TC34
Former Savoy Cinema / Metropolis Nightclub Newcastle Under Lyme Staffordshire ST5 1QQ,yes,,2018-12-11,,0.09,227,227,17/00174/FUL. Demolition of the former Savoy Cinema/Metropolis Nightclub and erection of a 13 storey student accommodation building comprising 227 units.,local-authority-eng:NEC,not owned by a public authority,2018-02-23,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OM35BKBMH7A00,permissioned,full planning permission,POINT(-2.227635 53.010403),TC36,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OM35BKBMH7A00,2018-12-11,brownfield-land/local-authority-eng/NEC/TC36
"Enjoy Car Life Site, Blackfriars Road, Newcastle",,,2018-12-11,,0.3,14,14,,local-authority-eng:NEC,not owned by a public authority,,,not permissioned,,POINT(-2.230591 53.008835),TC39,https://www.newcastle-staffs.gov.uk/sites/default/files/IMCE/Planning/Planning_Policy/NonLocal/TC39.pdf,2018-12-11,brownfield-land/local-authority-eng/NEC/TC39
"Car Park, Blackfriars Road, Newcastle",,,2018-12-11,,0.2,10,10,,local-authority-eng:NEC,owned by a public authority,,,not permissioned,,POINT(-2.229828 53.008714),TC40,https://www.newcastle-staffs.gov.uk/sites/default/files/IMCE/Planning/Planning_Policy/NonLocal/TC40.pdf,2018-12-11,brownfield-land/local-authority-eng/NEC/TC40
"Wedgwood Road, Kidsgrove",,,2018-12-11,,0.25,6,6,Site promoted by registered provider,local-authority-eng:NEC,not owned by a public authority,,,not permissioned,,POINT(-2.257074 53.073481),TK11,https://www.newcastle-staffs.gov.uk/sites/default/files/IMCE/Planning/Planning_Policy/NonLocal/TK11.pdf,2018-12-11,brownfield-land/local-authority-eng/NEC/TK11
"Former Talke Social Club, Coal Pit Hill, Talke",yes,,2018-12-11,,0.23,5,5,08/00014/FUL. Amendment to approved scheme of residential development for plots 4 and 5,local-authority-eng:NEC,not owned by a public authority,2008-02-29,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=JUHD8XBM06500,permissioned,full planning permission,POINT(-2.26215 53.077212),TK22,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=JUHD8XBM06500,2017-12-18,brownfield-land/local-authority-eng/NEC/TK22
"Priory Day Centre, Lymewood Grove, Newcastle",yes,,2018-12-11,,0.66,13,13,14/00284/FUL. Demolition of the redundant day care centre and the construction of 13 new single storey dwellings,local-authority-eng:NEC,not owned by a public authority,2014-08-29,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=N4FSTHBM4V000,permissioned,full planning permission,POINT(-2.229897 53.006956),WL15,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=N4FSTHBM4V000,2017-12-18,brownfield-land/local-authority-eng/NEC/WL15
