site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
"White House, Stow Road, Moreton-in-Marsh",yes,,2018-11-23,,0.07,8,8,Has planning permission for eight dwellings (supersedes application 17/00820/FUL). Demolition of existing dwelling and erection of 8 flats together with creation of new vehicular access,local-authority-eng:COT,not owned by a public authority,2018-03-02,,permissioned,full planning permission,POINT(-1.70406 51.98639),17/04962/FUL,http://my.cotswold.gov.uk/mcd.aspx?MapSource=WOxford/cdc_AllMaps&StartEasting=420420.000000&StartNorthing=232034.000000&StartZoom=250&o=1&Layers=Brownfield_Sites_CDC,2017-11-13
"The Priory Nursing Home, The Chipping, Tetbury",yes,,2018-11-23,,0.3,9,9,Has planning permission for nine dwellings (supersedes application 17/02343/FUL). Change of use to provide nine residential dwellings,local-authority-eng:COT,not owned by a public authority,2018-05-01,,permissioned,full planning permission,POINT(-2.159047 51.63855),17/05083/FUL,http://my.cotswold.gov.uk/mcd.aspx?MapSource=WOxford/cdc_AllMaps&StartEasting=389090.000000&StartNorthing=193317.000000&StartZoom=250&o=1&Layers=Brownfield_Sites_CDC,2017-11-13
"The Garage, Tally Ho Lane, Guiting Power",yes,,2018-11-23,,0.09,5,5,Has planning permission for five dwellings. Development of 5 dwellings,local-authority-eng:COT,not owned by a public authority,2018-02-18,,permissioned,full planning permission,POINT(-1.864205 51.920457),18/00042/FUL,http://my.cotswold.gov.uk/mcd.aspx?MapSource=WOxford/cdc_AllMaps&StartEasting=409436.000000&StartNorthing=224668.000000&StartZoom=250&o=1&Layers=Brownfield_Sites_CDC,2018-11-23
"Wells Masonry Group Ltd, Ilsom Farm, Cirencester Road, Tetbury Upton",yes,,2018-11-23,,0.76,16,16,Has planning permission for 16 dwellings (supersedes application 16/04810/FUL). Erection of 16 dwellings following demolition of existing buildings,local-authority-eng:COT,not owned by a public authority,2018-07-24,,permissioned,full planning permission,POINT(-2.143925 51.645411),18/01177/FUL,http://my.cotswold.gov.uk/mcd.aspx?MapSource=WOxford/cdc_AllMaps&StartEasting=390138.000000&StartNorthing=194078.000000&StartZoom=250&o=1&Layers=Brownfield_Sites_CDC,2017-11-13
"Paterson Road, Cirencester",yes,,2018-11-26,,0.92,36,36,Has planning permission for 36 dwellings. Erection of 36 replacement dwellings and associated infrastructure,local-authority-eng:COT,not owned by a public authority,2018-10-25,,permissioned,full planning permission,POINT(-1.953475 51.715217),18/02760/FUL,http://my.cotswold.gov.uk/mcd.aspx?MapSource=WOxford/cdc_AllMaps&StartEasting=403311.000000&StartNorthing=201833.000000&StartZoom=250&o=1&Layers=Brownfield_Sites_CDC,2018-11-26
"Nelson Inn, 70 Gloucester Street, Cirencester",yes,,2018-12-03,,0.24,6,6,Has planning permission for six dwellings. hange of use and conversion of Public House and associated land/buildings to 6 dwellings,local-authority-eng:COT,not owned by a public authority,2018-11-22,,permissioned,full planning permission,POINT(-1.971984 51.721193),18/02958/FUL,http://my.cotswold.gov.uk/mcd.aspx?MapSource=WOxford/cdc_AllMaps&StartEasting=402032.000000&StartNorthing=202497.000000&StartZoom=250&o=1&Layers=Brownfield_Sites_CDC,2018-12-03
"42-54 Querns Lane, Cirencester",,,2017-11-13,,0.18,6,6,Proposed allocation for six dwellings - see SHELAA (November 2017) for further information. Suitable for development (six dwellings),local-authority-eng:COT,not owned by a public authority,,,not permissioned,,POINT(-1.968761 51.713316),C_17,http://my.cotswold.gov.uk/mcd.aspx?MapSource=WOxford/cdc_AllMaps&StartEasting=402255.000000&StartNorthing=201621.000000&StartZoom=250&o=1&Layers=Brownfield_Sites_CDC,2017-11-13
"Forum Car Park, Magistrates Court and Cirencester Police Station, Cirencester",,,2017-11-13,,0.88,24,24,Proposed allocation for 24 dwellings - see SHELAA (November 2017) for further information. Suitable for mixed use (24 flats) subject to the outcome of the Cirencester Parking Strategy,local-authority-eng:COT,owned by a public authority,,,not permissioned,,POINT(-1.965315 51.715545),C_57/C_101A /C_101B,http://my.cotswold.gov.uk/mcd.aspx?MapSource=WOxford/cdc_AllMaps&StartEasting=402493.000000&StartNorthing=201869.000000&StartZoom=250&o=1&Layers=Brownfield_Sites_CDC,2017-11-13
"Paternoster House, Watermoor Road, Cirencester",,,2017-11-13,,0.51,13,13,Proposed allocation for 13 dwellings - see SHELAA (November 2017) for further information. Suitable for demolition and new-build housing (13 dwellings),local-authority-eng:COT,owned by a public authority,,,not permissioned,,POINT(-1.965433 51.712228),C_82B,http://my.cotswold.gov.uk/mcd.aspx?MapSource=WOxford/cdc_AllMaps&StartEasting=402485.000000&StartNorthing=201500.000000&StartZoom=250&o=1&Layers=Brownfield_Sites_CDC,2017-11-13
"Old Memorial Hospital Site & Car Park, Sheep Street, Cirencester",,,2017-11-13,,0.38,9,9,Proposed allocation for nine dwellings - see SHELAA (November 2017) for further information. Suitable for car parking and development (nine dwellings) subject to completion of the car parking strategy,local-authority-eng:COT,owned by a public authority,,,not permissioned,,POINT(-1.97083 51.715277),C_97/CIR_E12,http://my.cotswold.gov.uk/mcd.aspx?MapSource=WOxford/cdc_AllMaps&StartEasting=402112.000000&StartNorthing=201839.000000&StartZoom=250&o=1&Layers=Brownfield_Sites_CDC,2017-11-13
"British Legion Site, Moreton-in-Marsh",,,2017-11-13,,0.29,30,30,Proposed allocation for 30 dwellings - see SHELAA (November 2017) for further information. Suitable for development (30 dwellings),local-authority-eng:COT,not owned by a public authority,,,not permissioned,,POINT(-1.700967 51.991732),M_63,http://my.cotswold.gov.uk/mcd.aspx?MapSource=WOxford/cdc_AllMaps&StartEasting=420630.000000&StartNorthing=232629.000000&StartZoom=250&o=1&Layers=Brownfield_Sites_CDC,2017-11-13
"Northfield Garage Site, London Road, Tetbury",,,2017-11-13,,0.77,18,18,"Proposed allocation for 18 dwellings - see SHELAA (November 2017) for further information. Suitable for development (18 dwellings), subject to access onto the A433 being achieved",local-authority-eng:COT,not owned by a public authority,,,not permissioned,,POINT(-2.155349 51.643131),T_51,http://my.cotswold.gov.uk/mcd.aspx?MapSource=WOxford/cdc_AllMaps&StartEasting=389347.000000&StartNorthing=193826.000000&StartZoom=250&o=1&Layers=Brownfield_Sites_CDC,2017-11-13
"Garage workshop behind The Nook, Main Street, Willersey",,,2017-11-13,,0.05,5,5,Proposed allocation for five dwellings - see SHELAA (November 2017) for further information. Suitable for development (five dwellings),local-authority-eng:COT,not owned by a public authority,,,not permissioned,,POINT(-1.847089 52.053796),W_1A/W_1B,http://my.cotswold.gov.uk/mcd.aspx?MapSource=WOxford/cdc_AllMaps&StartEasting=410582.000000&StartNorthing=239501.000000&StartZoom=250&o=1&Layers=Brownfield_Sites_CDC,2017-11-13
