site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
"Walton Court, Station Avenue, Walton-on-Thames, Surrey, KT12 1NT",yes,,2018-04-01,,2.7768,375,375,"Development comprising 375 residenital units and mixed use units (A1-A4. B1, D1 and D2) together with basement parking, ancillary residential facilities, access, servicing, car parking, cycle storage, plant, open space and landscaping following demolition all existing buildings and Listed Building Consent for the demolition of all existing buildings (2017/1084)",local-authority-eng:ELM,not owned by a public authority,2018-12-21,"http://emaps.elmbridge.gov.uk/ebc_planning.aspx?requesttype=parseTemplate&template=PlanningHistoryTab.tmplt&Filter=^APPLICATION_NUMBER^='2017/0928'&appno:PARAM=2017/0928&address:PARAM=WaltonCourt,StationAvenue,Walton-on-thames,Surrey,KT121NT&north",permissioned,full planning permission,POINT(-0.411272 51.374257),41,"http://emaps.elmbridge.gov.uk/ebc_brownfield.aspx?requesttype=parseTemplate&template=BrownFieldmapsearch.tmplt&layers=Brownfield_Register,ebc_boroughboundary&startzoom=800&startEasting=510677.85544259701&startNorthing=165108.719907294",2018-04-01
"Torrington Lodge Car Park, Hare Lane, Claygate, KT10 0RD",yes,,2018-04-02,,0.3423,8,8,Potential for Housing Development - Included in Land Availability Assessment (LAA) (2018),local-authority-eng:ELM,owned by a public authority,,http://emaps.elmbridge.gov.uk/ebc_planning.aspx?pagerecs=500&maxrecords=500&template=SearchResultsTab.tmplt&requestType=parseTemplate&ADDRESS%3APARAM=kt10+0rd,not permissioned,,POINT(-0.344646 51.360801),44,"http://emaps.elmbridge.gov.uk/ebc_brownfield.aspx?requesttype=parseTemplate&template=BrownFieldmapsearch.tmplt&layers=Brownfield_Register,ebc_boroughboundary&startzoom=800&startEasting=515348.763352043&startNorthing=163714.94026153401",2018-04-02
"Beechcroft & Tall Timbers, Field Common Lane, Walton-on-Thames, KT12 3QH",yes,,2018-04-02,,0.129,7,7,Terrace of 5 two-storey houses with rooms in the roof space and a pair of semi-detached houses with associated parking following demolition of Tall Timbers.,local-authority-eng:ELM,not owned by a public authority,,"http://emaps.elmbridge.gov.uk/ebc_planning.aspx?requesttype=parseTemplate&template=PlanningHistoryTab.tmplt&Filter=^APPLICATION_NUMBER^='2018/3677'&appno:PARAM=2018/3677&address:PARAM=Beechcroft,FieldCommonLane,Walton-on-thames,Surrey,KT123QH&nort",pending decision,full planning permission,POINT(-0.384645 51.38558),52,"http://emaps.elmbridge.gov.uk/ebc_brownfield.aspx?requesttype=parseTemplate&template=BrownFieldmapsearch.tmplt&layers=Brownfield_Register,ebc_boroughboundary&startzoom=800&startEasting=512503.36417031399&startNorthing=166408.30728279499",2018-04-02
"81 High Street, Esher, KT10 9QA",yes,,2018-04-02,,0.0973,8,8,"Pre-Application Enquiry: Development of the site to inlcude the conversion of the uppler floors no. 81 to residential, conversion and alterations of the existing office building at the rear into provide x4 3 bedroom units and the erection of a new building accommodating x4 2 bed room flats with parking.",local-authority-eng:ELM,not owned by a public authority,,http://emaps.elmbridge.gov.uk/ebc_planning.aspx?pagerecs=500&maxrecords=500&template=SearchResultsTab.tmplt&requestType=parseTemplate&ADDRESS%3APARAM=KT10+9QA,not permissioned,,POINT(-0.365852 51.368506),47,"http://emaps.elmbridge.gov.uk/ebc_brownfield.aspx?requesttype=parseTemplate&template=BrownFieldmapsearch.tmplt&layers=Brownfield_Register,ebc_boroughboundary&startzoom=800&startEasting=513853.301834654&startNorthing=164538.590599933",2018-04-02
"Land to the rear of 83 and 85, High Street, Esher, KT10 9QA",yes,,2018-04-02,,0.1151,8,8,"A row of 8 storey terraced houses with rooms in the roof space, dormer windows, basement, ancillary parking and landscaping following demolition of existing rear extension at 85 High Street.",local-authority-eng:ELM,not owned by a public authority,,http://emaps.elmbridge.gov.uk/ebc_planning.aspx?pagerecs=500&maxrecords=500&template=SearchResultsTab.tmplt&requestType=parseTemplate&ADDRESS%3APARAM=kt10+9qa,pending decision,full planning permission,POINT(-0.366077 51.368461),48,"http://emaps.elmbridge.gov.uk/ebc_brownfield.aspx?requesttype=parseTemplate&template=BrownFieldmapsearch.tmplt&layers=Brownfield_Register,ebc_boroughboundary&startzoom=800&startEasting=513837.77468012198&startNorthing=164533.23645317601",2018-04-02
"61-63 More Lane, Esher, KT10 8AR",yes,,2018-04-02,,0.138,15,15,Development comprising 17 flats with associated parking following the demolition of 61 and 63 More Lane and associated garages and outbuildings.,local-authority-eng:ELM,not owned by a public authority,,"http://emaps.elmbridge.gov.uk/ebc_planning.aspx?requesttype=parseTemplate&template=PlanningHistoryTab.tmplt&Filter=^APPLICATION_NUMBER^='2017/0401'&appno:PARAM=2017/0401&address:PARAM=61MoreLane,Esher,Surrey,KT108AR&northing:PARAM=165716&easting:PAR",pending decision,full planning permission,POINT(-0.370064 51.379234),68,"http://emaps.elmbridge.gov.uk/ebc_brownfield.aspx?requesttype=parseTemplate&template=BrownFieldmapsearch.tmplt&layers=Brownfield_Register,ebc_boroughboundary&startzoom=800&startEasting=513533.63547608501&startNorthing=165725.13547324599",2018-04-02
"Hersham Day Centre and Village Hall, 7 Queens Road, Hersham, KT12 5LU",yes,,2018-04-02,,0.3896,15,15,Potential for Housing Development - Included in Land Availability Assessment (LAA) (2018),local-authority-eng:ELM,owned by a public authority,,http://emaps.elmbridge.gov.uk/ebc_planning.aspx?pagerecs=500&maxrecords=500&template=SearchResultsTab.tmplt&requestType=parseTemplate&ADDRESS%3APARAM=kt12+5lu,not permissioned,,POINT(-0.400035 51.366309),49,"http://emaps.elmbridge.gov.uk/ebc_brownfield.aspx?requesttype=parseTemplate&template=BrownFieldmapsearch.tmplt&layers=Brownfield_Register,ebc_boroughboundary&startzoom=800&startEasting=511479.22237152501&startNorthing=164241.80462508701",2018-04-02
"St Michaels, 31 Oatlands Chase, Weybridge, KT13 9RP",yes,,2018-04-02,,0.4803,6,6,"Terrace of 5-two sotrey houses with rooms in the roof space and terrance of 3 two-storey with rooms in the roof space, detached garage, associated parking, bin and cycle stores, front gates and piers to a maxium of 2.1m and new access following demolition of existing garage blocks.",local-authority-eng:ELM,not owned by a public authority,,"http://emaps.elmbridge.gov.uk/ebc_planning.aspx?requesttype=parseTemplate&template=PlanningHistoryTab.tmplt&Filter=^APPLICATION_NUMBER^='2018/1027'&appno:PARAM=2018/1027&address:PARAM=StMichaels,31OatlandsChase,Weybridge,Surrey,KT139RP&northing:PA",not permissioned,other,POINT(-0.426486 51.374445),57,"http://emaps.elmbridge.gov.uk/ebc_brownfield.aspx?requesttype=parseTemplate&template=BrownFieldmapsearch.tmplt&layers=Brownfield_Register,ebc_boroughboundary&startzoom=800&startEasting=509618.55712183297&startNorthing=165106.72924696401",2018-04-02
"Claygate House, Littleworth Road, Esher, KT10 9PN",yes,,2018-04-01,,1.1955,67,67,Application for Prior Approval for change of use (Class B1a) to residential (class C3) of Claygate House to provide 67 self-contained dwellings,local-authority-eng:ELM,not owned by a public authority,2019-01-09,"http://emaps.elmbridge.gov.uk/ebc_planning.aspx?requesttype=parseTemplate&template=PlanningHistoryTab.tmplt&Filter=^APPLICATION_NUMBER^='2018/1233'&appno:PARAM=2018/1233&address:PARAM=ClaygateHouse,LittleworthRoad,Esher,Surrey,KT109PN&northing:PAR",permissioned,full planning permission,POINT(-0.352935 51.366301),38,"http://emaps.elmbridge.gov.uk/ebc_brownfield.aspx?requesttype=parseTemplate&template=BrownFieldmapsearch.tmplt&layers=Brownfield_Register,ebc_boroughboundary&startzoom=800&startEasting=514757.99448702601&startNorthing=164313.56662257799",2018-04-01
"Claygate House, Littleworth Road, Esher, KT10 9PN",yes,,2019-10-20,,1.3606,15,15,"Second floor and third floor extensions to create 15 additional dwellings, alterations to parking layout and alterations to fenestration and finish.",local-authority-eng:ELM,not owned by a public authority,,"http://emaps.elmbridge.gov.uk/ebc_planning.aspx?requesttype=parseTemplate&template=PlanningHistoryTab.tmplt&Filter=^APPLICATION_NUMBER^='2018/1233'&appno:PARAM=2018/1233&address:PARAM=ClaygateHouse,LittleworthRoad,Esher,Surrey,KT109PN&northing:PAR",pending decision,full planning permission,POINT(-0.352836 51.366262),39,"http://emaps.elmbridge.gov.uk/ebc_brownfield.aspx?requesttype=parseTemplate&template=BrownFieldmapsearch.tmplt&layers=Brownfield_Register,ebc_boroughboundary&startzoom=800&startEasting=514764.981107158&startNorthing=164309.34634409501",
"105 - 113 High Street, Esher, Surrey, KT10 9QE",yes,,2018-04-01,,0.789,6,6,"Redevelopment to provide an extension to the existing Waitrose store with ancillary servicing and car parking, including reconfiguration of the access arrangements, along with demolition of the former Surrey Police Station and redevelopment to provide flexible ground floor retail space with 6 residential units above and ancillary parking, servicing and access",local-authority-eng:ELM,not owned by a public authority,2016-04-26,http://emaps.elmbridge.gov.uk/ebc_planning.aspx?pagerecs=500&maxrecords=500&template=SearchResultsTab.tmplt&requestType=parseTemplate&ADDRESS%3APARAM=105+high+street,permissioned,full planning permission,POINT(-0.366912 51.367708),6,"http://emaps.elmbridge.gov.uk/ebc_brownfield.aspx?requesttype=parseTemplate&template=BrownFieldmapsearch.tmplt&layers=Brownfield_Register,ebc_boroughboundary&startzoom=800&startEasting=513781.547897054&startNorthing=164448.26659210899",2017-12-15
"The Glashaus, 74 Portsmouth Road, Cobham Surrey, KT11 1HY",yes,,2018-04-01,,0.5995,53,53,PD Prior Notification: Change of use from Office (B1a) to Residential (C3),local-authority-eng:ELM,not owned by a public authority,2017-04-04,http://emaps.elmbridge.gov.uk/ebc_planning.aspx?pagerecs=500&maxrecords=500&template=SearchResultsTab.tmplt&requestType=parseTemplate&ADDRESS%3APARAM=Wyndham+Court,permissioned,full planning permission,POINT(-0.415621 51.332107),21,"http://emaps.elmbridge.gov.uk/ebc_brownfield.aspx?requesttype=parseTemplate&template=BrownFieldmapsearch.tmplt&layers=Brownfield_Register,ebc_boroughboundary&startzoom=800&startEasting=510476.41588508699&startNorthing=160414.89856539501",2017-12-15
"70 Baker Street, Weybridge, Surrey, KT13 8AL",yes,,2018-04-01,,0.0592,5,5,Additional front and side dormer windows and two-storey rear extension with rooms in the roof space and rear dormer windows to create 5 flats.,local-authority-eng:ELM,not owned by a public authority,2019-02-05,http://emaps.elmbridge.gov.uk/ebc_planning.aspx?pagerecs=500&maxrecords=500&template=SearchResultsTab.tmplt&requestType=parseTemplate&ADDRESS%3APARAM=70+baker+street,permissioned,full planning permission,POINT(-0.455309 51.372013),15,"http://emaps.elmbridge.gov.uk/ebc_brownfield.aspx?requesttype=parseTemplate&template=BrownFieldmapsearch.tmplt&layers=Brownfield_Register,ebc_boroughboundary&startzoom=800&startEasting=507618.14102357102&startNorthing=164793.69874897099",2017-12-15
"Warling Dean, 33 New Road, Esher, KT10 9PG",yes,,2018-04-02,,0.3862,19,19,Three-storey detached building with basement car parking to provide 19 residential units with associated landscaping and access folliowing demolition of existing building and garages.,local-authority-eng:ELM,not owned by a public authority,,"http://emaps.elmbridge.gov.uk/ebc_planning.aspx?requesttype=parseTemplate&template=PlanningHistoryTab.tmplt&Filter=^APPLICATION_NUMBER^='2018/1743'&appno:PARAM=2018/1743&address:PARAM=WarlingDean,33NewRoad,Esher,Surrey,KT109PG&northing:PARAM=16476",pending decision,full planning permission,POINT(-0.355839 51.370376),54,"http://emaps.elmbridge.gov.uk/ebc_brownfield.aspx?requesttype=parseTemplate&template=BrownFieldmapsearch.tmplt&layers=Brownfield_Register,ebc_boroughboundary&startzoom=800&startEasting=514545.63201862999&startNorthing=164762.12052067299",2018-04-02
"2 Lammas Lane, Esher, KT10 8NY",yes,,2018-04-02,,0.0696,5,5,"Detached three-storey building containing 6 flats with rooms in the roof space, basement parking and 2m high front boundary wall followng demolition of existing house.",local-authority-eng:ELM,not owned by a public authority,,"http://emaps.elmbridge.gov.uk/ebc_planning.aspx?requesttype=parseTemplate&template=PlanningHistoryTab.tmplt&Filter=^APPLICATION_NUMBER^='2018/3714'&appno:PARAM=2018/3714&address:PARAM=2LammasLane,Esher,Surrey,KT108NY&northing:PARAM=164774&easting:PA",pending decision,full planning permission,POINT(-0.368506 51.370678),59,"http://emaps.elmbridge.gov.uk/ebc_brownfield.aspx?requesttype=parseTemplate&template=BrownFieldmapsearch.tmplt&layers=Brownfield_Register,ebc_boroughboundary&startzoom=800&startEasting=513663.21847146697&startNorthing=164776.08733926801",2018-04-02
"35 New Road, Esher, KT10 9NU",yes,,2018-04-02,,0.2843,6,6,"Detached two-storey building with rooms in the roof space and underground parking comprising of 6 flats, detached two-storey house with rooms in the roof, both with associated parking and ameniity space, 1.5m entrance gates and piers, new access and bin stores and bin stores following demolition of existing house",local-authority-eng:ELM,not owned by a public authority,,"http://emaps.elmbridge.gov.uk/ebc_planning.aspx?requesttype=parseTemplate&template=PlanningHistoryTab.tmplt&Filter=^APPLICATION_NUMBER^='2018/3272'&appno:PARAM=2018/3272&address:PARAM=35NewRoad,Esher,Surrey,KT109NU&northing:PARAM=164655&easting:PARA",pending decision,full planning permission,POINT(-0.356466 51.369433),65,"http://emaps.elmbridge.gov.uk/ebc_brownfield.aspx?requesttype=parseTemplate&template=BrownFieldmapsearch.tmplt&layers=Brownfield_Register,ebc_boroughboundary&startzoom=800&startEasting=514504.37102776102&startNorthing=164656.364524292",2018-04-02
"Claremont House, Molesey, Hersham, KT12 4RQ",yes,,2018-04-02,,0.1042,6,6,"Replacement roof with front, rear and side rooflights to provide 6 flats with courtyard garden and ancillary bin and cycle stores",local-authority-eng:ELM,not owned by a public authority,,http://emaps.elmbridge.gov.uk/ebc_planning.aspx?pagerecs=500&maxrecords=500&template=SearchResultsTab.tmplt&requestType=parseTemplate&ADDRESS%3APARAM=kt12+4rq,not permissioned,other,POINT(-0.398096 51.366127),50,"http://emaps.elmbridge.gov.uk/ebc_brownfield.aspx?requesttype=parseTemplate&template=BrownFieldmapsearch.tmplt&layers=Brownfield_Register,ebc_boroughboundary&startzoom=800&startEasting=511614.632200211&startNorthing=164224.548132033",2018-04-02
"Auckland House, New Zealand Avenue, Walton-on-Thames, Surrey, KT12 1PL",yes,,2018-04-01,,0.1387,10,10,"Third and fourth floor extensions to provide 10 flats, with asscoiated cycle spaces and amenities, redecoration of existing front façade and recladding of the two access cores to first, second and third floor flats",local-authority-eng:ELM,not owned by a public authority,2019-02-12,"http://emaps.elmbridge.gov.uk/ebc_planning.aspx?requesttype=parseTemplate&template=PlanningHistoryTab.tmplt&Filter=^APPLICATION_NUMBER^='2017/4135'&appno:PARAM=2017/4135&address:PARAM=AucklandHouse,NewZealandAvenue,Walton-on-thames,Surrey,KT121P",permissioned,full planning permission,POINT(-0.418362 51.384064),43,"http://emaps.elmbridge.gov.uk/ebc_brownfield.aspx?requesttype=parseTemplate&template=BrownFieldmapsearch.tmplt&layers=Brownfield_Register,ebc_boroughboundary&startzoom=800&startEasting=510160.91380127898&startNorthing=166188.67599714501",2018-04-01
"55 Weston Avenue, West Molesey, KT8 1RG",yes,,2018-04-02,,0.2027,5,5,2 detached two-storey houses and 2 pairs of semi-detached two-storey houses with new access and associated parking following demolition of existing house.,local-authority-eng:ELM,not owned by a public authority,2018-10-17,"http://emaps.elmbridge.gov.uk/ebc_planning.aspx?requesttype=parseTemplate&template=PlanningHistoryTab.tmplt&Filter=^APPLICATION_NUMBER^='2017/3397'&appno:PARAM=2017/3397&address:PARAM=55WestonAvenue,WestMolesey,Surrey,KT81RG&northing:PARAM=168490&e",permissioned,full planning permission,POINT(-0.384792 51.404231),55,"http://emaps.elmbridge.gov.uk/ebc_brownfield.aspx?requesttype=parseTemplate&template=BrownFieldmapsearch.tmplt&layers=Brownfield_Register,ebc_boroughboundary&startzoom=800&startEasting=512447.423659325&startNorthing=168482.25986742001",2018-04-02
"12 to 16 High Street, Walton-on-Thames, KT12 1DA",yes,,2018-04-02,,0.0918,32,32,"32 flats incorportaing car and cycle parking, bin storage and associated works following demolition of existing buildings except front façade.",local-authority-eng:ELM,not owned by a public authority,,"http://emaps.elmbridge.gov.uk/ebc_planning.aspx?requesttype=parseTemplate&template=PlanningHistoryTab.tmplt&Filter=^APPLICATION_NUMBER^='2018/1099'&appno:PARAM=2018/1099&address:PARAM=12-16HighStreet,Walton-on-thames,Surrey&northing:PARAM=166378&easti",pending decision,full planning permission,POINT(-0.419719 51.385747),62,"http://emaps.elmbridge.gov.uk/ebc_brownfield.aspx?requesttype=parseTemplate&template=BrownFieldmapsearch.tmplt&layers=Brownfield_Register,ebc_boroughboundary&startzoom=800&startEasting=510062.43053618202&startNorthing=166373.800088855",2018-04-02
"Esher Tyre and Exhaust, The Broadway, Thames Ditton, KT7 0LU",yes,,2018-04-02,,0.0624,8,8,Detached two-storey building with rooms in the roofspace comprising 8 flats with associated bin and cycle store and parking following demolition.,local-authority-eng:ELM,not owned by a public authority,2018-12-31,"http://emaps.elmbridge.gov.uk/ebc_planning.aspx?requesttype=parseTemplate&template=PlanningHistoryTab.tmplt&Filter=^APPLICATION_NUMBER^='2017/2484'&appno:PARAM=2017/2484&address:PARAM=EsherTyreAndExhaust,TheBroadway,ThamesDitton,Surrey,KT70LU&n",permissioned,full planning permission,POINT(-0.347417 51.384694),67,"http://emaps.elmbridge.gov.uk/ebc_brownfield.aspx?requesttype=parseTemplate&template=BrownFieldmapsearch.tmplt&layers=Brownfield_Register,ebc_boroughboundary&startzoom=800&startEasting=515096.01842854498&startNorthing=166367.545051633",2018-04-02
"13-19a High Street, Walton-on-Thames, KT12 1DG",yes,,2018-04-02,,0.2807,30,30,"30 flats incorporating car and cycle parking, bin stores and associated works following demoltion of existing buildings",local-authority-eng:ELM,not owned by a public authority,,http://emaps.elmbridge.gov.uk/ebc_planning.aspx?pagerecs=500&maxrecords=500&template=SearchResultsTab.tmplt&requestType=parseTemplate&ADDRESS%3APARAM=kt12+1dg,pending decision,full planning permission,POINT(-0.418571 51.386149),69,"http://emaps.elmbridge.gov.uk/ebc_brownfield.aspx?requesttype=parseTemplate&template=BrownFieldmapsearch.tmplt&layers=Brownfield_Register,ebc_boroughboundary&startzoom=800&startEasting=510141.34493499401&startNorthing=166420.12110588801",2018-04-02
"Clive House, 12 - 18 Queens Road, Weybridge, Surrey, KT13 9XE",yes,,2018-04-01,,0.2845,31,31,PD Prior Notification: Change of use from Office (B1a) to Residential (C3),local-authority-eng:ELM,not owned by a public authority,2019-02-05,http://emaps.elmbridge.gov.uk/ebc_planning.aspx?pagerecs=500&maxrecords=500&template=SearchResultsTab.tmplt&requestType=parseTemplate&ADDRESS%3APARAM=clive+house,not permissioned,other,POINT(-0.447735 51.368601),14,"http://emaps.elmbridge.gov.uk/ebc_brownfield.aspx?requesttype=parseTemplate&template=BrownFieldmapsearch.tmplt&layers=Brownfield_Register,ebc_boroughboundary&startzoom=800&startEasting=508153.33947519498&startNorthing=164425.39452085199",2017-12-15
