site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Land West Of Mill Green, Knighton, Powys",yes,,2017-12-22,,1.06,26,26,"Residential re-development. A proportion of this site is located within Powys, the equivalent proportion of the dwellings proposed on this site (10) have been discounted for this site.",local-authority-eng:SHR,not owned by a public authority,2015-01-27,,permissioned,outline planning permission,,13/01854/OUT,https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,2017-12-22,brownfield-land/local-authority-eng/SHR/13-01854-OUT
"Dale House, Newport Road, Hinstock, Market Drayton, TF9 2TH",yes,,2017-12-22,,0.15,5,5,Outline application for the erection of five dwellings to include means of access following demolition of existing sheds.,local-authority-eng:SHR,not owned by a public authority,2014-09-12,,permissioned,outline planning permission,,13/02550/OUT,https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,2017-12-22,brownfield-land/local-authority-eng/SHR/13-02550-OUT
"Land At Broseley Social Club, Bank House, High Street, Broseley, Shropshire, TF12 5EZ",yes,,2017-12-22,,0.14,6,6,"The site has the benefit of a Full planning permission. | Part of the site is brownfield (Approx 65%) and part is greenfield (Approx 35%). | The brownfield element of the site is approximately 0.14ha, whilst the total site size is some 0.21ha. | It is anticipated that the brownfield component of the site has a capacity for all the 6 dwellings proposed within the development. | The site is considered deliverable. | The map shows the full extent of the site and not only the brownfield area.. Erection of 6 dwellings and associated parking. | Part of the site is brownfield (Approx 65%) and part is greenfield (Approx 35%). | The brownfield element of the site is approximately 0.14ha whilst the total site size is some 0.21ha. | It is anticipated that the brownfield component of the site has a capacity for all the 6 dwellings proposed within the development.",local-authority-eng:SHR,not owned by a public authority,2015-03-05,,permissioned,full planning permission,,13/02623/FUL,https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,2017-12-22,brownfield-land/local-authority-eng/SHR/13-02623-FUL
"117 Cheshire Street, Market Drayton, Shropshire, TF9 1AE",yes,,2017-12-22,,0.02,6,6,Change of use to form 6 apartments.,local-authority-eng:SHR,not owned by a public authority,2014-07-29,,permissioned,full planning permission,,13/03051/FUL,https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,2017-12-22,brownfield-land/local-authority-eng/SHR/13-03051-FUL
"28 Castle Street, Shrewsbury, Shropshire, SY1 2BQ",yes,,2017-12-22,,0.14,6,6,Prior Approval under Part 3 Class J of the Town & Country Planning (General Permitted Development) Order 2013 for the change of use first and second floor offices to six apartments.,local-authority-eng:SHR,not owned by a public authority,2013-09-20,,permissioned,Other,,13/03205/P3JPA,https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,2017-12-22,brownfield-land/local-authority-eng/SHR/13-03205-P3JPA
"Evans And Stubbs Building, Dale Street, Craven Arms, Shropshire, SY7 9NY",yes,,2017-12-22,,0.1,7,7,Conversion of existing building into five residential units and construction of two new units; insertion of sunpipes and solar panels to rear elevation.,local-authority-eng:SHR,not owned by a public authority,2015-08-03,,permissioned,full planning permission,,13/03415/FUL,https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,2017-12-22,brownfield-land/local-authority-eng/SHR/13-03415-FUL
"Storage Land And Premises (former Dairy), Mile Bank Road, Whitchurch, Shropshire",yes,,2017-12-22,,3.93,70,70,Outline application (all matters reserved) for residential development; vehicular access and estate roads; diversion of Public Right of Way; associated highway and landscape works.,local-authority-eng:SHR,not owned by a public authority,2015-09-17,,permissioned,outline planning permission,,13/03481/OUT,https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,2017-12-22,brownfield-land/local-authority-eng/SHR/13-03481-OUT
"Lea Manor, Holyhead Road, Albrighton, Wolverhampton, WV7 3BX",yes,,2017-12-22,,0.57,7,7,Erection of seven dwellings (following demolition of all buildings).,local-authority-eng:SHR,not owned by a public authority,2015-02-19,,permissioned,full planning permission,,13/03521/FUL,https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,2017-12-22,brownfield-land/local-authority-eng/SHR/13-03521-FUL
"Davro Iron & Steel Co Ltd, Ridgewell Works, Stourbridge Road, Wootton, Bridgnorth, WV15 6ED",yes,,2017-12-22,,1.02,11,11,"The site has the benefit of an Outline planning permission. | Part of the site is brownfield (Approx 70%) and part is greenfield (Approx 30%). | The brownfield element of the site is approximately 1.02ha, whilst the total site size is some 1.46ha. | It is anticipated that the brownfield component of the site has a capacity for approximately 11 dwellings, whilst the total site capacity is some 16 dwellings. | The site is considered deliverable. | The map shows the full extent of the site and not only the brownfield area.. Outline application (access for approval) for erection of up to 16 dwellings and garages. | Part of the site is brownfield (Approx 70%) and part is greenfield (Approx 30%). | The brownfield element of the site is approximately 1.02ha, whilst the total site size is some 1.46ha. | It is anticipated that the brownfield component of the site has a capacity for approximately 11 dwellings, whilst the total site capacity is some 16 dwellings.",local-authority-eng:SHR,not owned by a public authority,2016-07-18,,permissioned,outline planning permission,,14/00030/OUT,https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,2017-12-22,brownfield-land/local-authority-eng/SHR/14-00030-OUT
"Old Station Yard, Brownlow Road, Ellesmere, Shropshire",yes,,2017-12-22,,1.47,56,56,Outline application (all matters reserved) for mixed residential development and formation of estate roads.,local-authority-eng:SHR,not owned by a public authority,2015-11-13,,permissioned,outline planning permission,,14/01744/OUT,https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,2017-12-22,brownfield-land/local-authority-eng/SHR/14-01744-OUT
"Shropshire Stone & Granite, Station Road, Baschurch, Shrewsbury, SY4 2BQ",yes,,2017-12-22,,1.49,30,30,"The site has the benefit of an Outline planning permission. | Part of the site is brownfield (Approx 60%) and part is greenfield (Approx 40%). | The brownfield element of the site is approximately 1.49ha, whilst the total site size is some 2.48ha. | It is anticipated that the brownfield component of the site has a capacity for approximately 30 dwellings, whilst the total site capacity is some 50 dwellings. | The site is considered deliverable. | The map shows the full extent of the site and not only the brownfield area.. Outline application (access for approval) for a mixed use development including 30 dwellings. | Part of the site is brownfield (Approx 60%) and part is greenfield (Approx 40%). | The brownfield element of the site is approximately 1.49ha, whilst the total site size is some 2.48ha. | It is anticipated that the brownfield component of the site has a capacity for approximately 30 dwellings, whilst the total site capacity is some 50 dwellings.",local-authority-eng:SHR,not owned by a public authority,2015-06-04,,permissioned,outline planning permission,,14/02286/OUT,https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,2017-12-22,brownfield-land/local-authority-eng/SHR/14-02286-OUT
"Shropshire Council Offices, Westgate, Bridgnorth, Shropshire, WV16 5AA",yes,,2017-12-22,,0.96,40,40,Outline application pending decision for a residential development on a Council owned site. | Positive consultation is ongoing regarding the disposal of this site.. Outline application pending decision for a residential development on a Council owned site. | Positive consultation is ongoing regarding the disposal of this site.,local-authority-eng:SHR,owned by a public authority,,,pending decision,,,14/02693/OUT,https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,2017-12-22,brownfield-land/local-authority-eng/SHR/14-02693-OUT
"Coach Depot, Fishmore Road, Ludlow, Shropshire, SY8 2LU",yes,,2017-12-22,,0.42,20,20,Outline permission for the redevelopment of existing coach depot to residential development (all matters reserved).,local-authority-eng:SHR,not owned by a public authority,2017-02-07,,permissioned,outline planning permission,,14/02846/OUT,https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,2017-12-22,brownfield-land/local-authority-eng/SHR/14-02846-OUT
"Shropshire Building Supplies, New Road, Ludlow, Shropshire, SY8 2LS",yes,,2017-12-22,,0.77,26,26,Outline Planning application for residential development of 26no units to include erection of 20no houses and 6no apartments (to include access and layout).,local-authority-eng:SHR,not owned by a public authority,2015-07-07,,permissioned,outline planning permission,,14/03091/OUT,https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,2017-12-22,brownfield-land/local-authority-eng/SHR/14-03091-OUT
"Salop Music Centre, St Michaels Street, Shrewsbury, Shropshire, SY1 2DE",yes,,2017-12-22,,0.31,24,24,Outline application for residential development to include means of access.,local-authority-eng:SHR,not owned by a public authority,2015-09-25,,permissioned,outline planning permission,,14/03475/OUT,https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,2017-12-22,brownfield-land/local-authority-eng/SHR/14-03475-OUT
"Princess House, The Square, Shrewsbury, Shropshire",yes,,2017-12-22,,0.22,50,50,Conversion of the existing office space and extension to provide a mixed use development including 50No residential apartments together with secure storage facilities.,local-authority-eng:SHR,not owned by a public authority,2015-02-04,,permissioned,full planning permission,,14/04383/FUL,https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,2017-12-22,brownfield-land/local-authority-eng/SHR/14-04383-FUL
"Land North Of Robin Hill, Lower Road, Myddle, Shropshire",yes,,2017-12-22,,0.39,5,5,Outline application for the erection of three open market dwellings and two affordable dwellings (to include access).,local-authority-eng:SHR,not owned by a public authority,2016-02-05,,permissioned,outline planning permission,,14/04772/OUT,https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,2017-12-22,brownfield-land/local-authority-eng/SHR/14-04772-OUT
"Rosewood Pet Products Ltd, 45 Coalport Road, Broseley, Shropshire, TF12 5AN",yes,,2017-12-22,,0.65,21,21,Outline application for demolition of existing B8 warehouses and redevelopment for residential purposes (up to 21 dwellings) and associated access.,local-authority-eng:SHR,not owned by a public authority,2015-09-08,,permissioned,outline planning permission,,14/04891/OUT,https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,2017-12-22,brownfield-land/local-authority-eng/SHR/14-04891-OUT
"Land Adjoining Towers Lawn, Market Drayton, Shropshire, TF9 3AA",yes,,2017-12-22,,0.21,30,30,Outline planning application for residential development to include access and scale following demolition of all buildings on site.,local-authority-eng:SHR,not owned by a public authority,2015-12-23,,permissioned,outline planning permission,,14/04926/OUT,https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,2017-12-22,brownfield-land/local-authority-eng/SHR/14-04926-OUT
"Land At 18 Dutton Close, Stoke Heath, Market Drayton, Shropshire, TF9 2JN",yes,,2017-12-22,,0.19,9,9,"The site has the benefit of an Outline planning permission. | Part of the site is brownfield (Approx 25%) and part is greenfield (Approx 75%). | The brownfield element of the site is approximately 0.19ha, whilst the total site size is some 0.76ha. | It is anticipated that the brownfield component of the site has a capacity for approximately 9 dwellings, whilst the total site capacity is some 25 dwellings. | The site is considered deliverable. | The map shows the full extent of the site and not only the brownfield area.. Outline application for the erection of 25 dwellings (all matters reserved). | Site allocated within the SAMDev Plan (STH002). | Part of the site is brownfield (Approx 25%) and part is greenfield (Approx 75%). | The brownfield element of the site is approximately 0.19ha, whilst the total site size is some 0.76ha. | It is anticipated that the brownfield component of the site has a capacity for approximately 9 dwellings, whilst the total site capacity is some 25 dwellings.",local-authority-eng:SHR,not owned by a public authority,2016-02-05,,permissioned,outline planning permission,,15/00415/OUT,https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,2017-12-22,brownfield-land/local-authority-eng/SHR/15-00415-OUT
"Ludford House, Overton Road, Ludford, Ludlow, SY8 1PJ",yes,,2017-12-22,,0.25,7,7,Conversion of existing buildings to create seven dwellings; including insertion of rooflights and glazed roofing.,local-authority-eng:SHR,not owned by a public authority,2016-05-09,,permissioned,full planning permission,,15/00949/FUL,https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,2017-12-22,brownfield-land/local-authority-eng/SHR/15-00949-FUL
"Prospect House, Belle Vue Road, Shrewsbury, Shropshire, SY3 7NR",yes,,2017-12-22,,0.45,34,34,Change of use from (Use Class) B1 office use to (Use Class) C3 residential use (34 apartments) with minor external alterations.,local-authority-eng:SHR,not owned by a public authority,2016-04-12,,permissioned,full planning permission,,15/01786/FUL,https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,2017-12-22,brownfield-land/local-authority-eng/SHR/15-01786-FUL
"36 Castle Street, Shrewsbury, Shropshire, SY1 2BW",yes,,2017-12-22,,0.01,5,5,Alterations to existing first floor flat; creation of five apartments.,local-authority-eng:SHR,not owned by a public authority,2015-10-02,,permissioned,full planning permission,,15/02536/FUL,https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,2017-12-22,brownfield-land/local-authority-eng/SHR/15-02536-FUL
"4 King Street, Ludlow, Shropshire, SY8 1AQ",yes,,2017-12-22,,0.03,6,6,Conversion of upper floors to create six flats and erection of rear extension at second floor.,local-authority-eng:SHR,not owned by a public authority,2015-11-02,,permissioned,full planning permission,,15/02552/FUL,https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,2017-12-22,brownfield-land/local-authority-eng/SHR/15-02552-FUL
"Stoke Heath Camp, Warrant Road, Stoke Heath, Shropshire",yes,,2017-12-22,,3.7,26,26,"The site has the benefit of an Outline planning permission. | Part of the site is brownfield (Approx 75%) and part is greenfield (Approx 25%). | The brownfield element of the site is approximately 3.70ha, whilst the total site size is some 5.08ha. | It is anticipated that the brownfield component of the site has a capacity for approximately 26 dwellings, whilst the total site capacity is some 38 dwellings. | The site is considered deliverable. | The map shows the full extent of the site and not only the brownfield area.. Outline application for residential development (up to 38 no. dwellings) to include means of access; demolition of existing buildings and structures; remediation of site with associated highways and drainage infrastructure and other accommodation works. | Part of the site is brownfield (Approx 75%) and part is greenfield (Approx 25%). | The brownfield element of the site is approximately 3.70ha, whilst the total site size is some 5.08ha. | It is anticipated that the brownfield component of the site has a capacity for approximately 26 dwellings, whilst the total site capacity is some 38 dwellings.",local-authority-eng:SHR,not owned by a public authority,2016-05-25,,permissioned,outline planning permission,,15/03969/OUT,https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,2017-12-22,brownfield-land/local-authority-eng/SHR/15-03969-OUT
"Land North Of The Miners Arms, Morda Bank, Morda, Shropshire",yes,,2017-12-22,,0.04,8,8,"The site has the benefit of an Reserved matters approval. | Part of the site is brownfield (Approx 65%) and part is greenfield (Approx 45%). | The brownfield element of the site is approximately 0.04ha, whilst the total site size is some 0.06ha. | The development involves the creation of 12 apartments, referencing the land split, approximately 8 of these apartments are located on the brownfield element of the site. | The site is considered deliverable. | The map shows the full extent of the site and not only the brownfield area.. Approval of Reserved Matters pursuant to permission 12/05181/OUT for residential development of 12 apartments. | Part of the site is brownfield (Approx 65%) and part is greenfield (Approx 45%). | The brownfield element of the site is approximately 0.04ha, whilst the total site size is some 0.06ha. | The development involves the creation of 12 apartments, referencing the land split, approximately 8 of these apartments are located on the brownfield element of the site.",local-authority-eng:SHR,not owned by a public authority,2015-12-04,,permissioned,reserved matters approval,,15/04613/REM,https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,2017-12-22,brownfield-land/local-authority-eng/SHR/15-04613-REM
"Gro Continental Ltd, Heathwood Road, Higher Heath, Whitchurch",yes,,2017-12-22,,4.6,115,115,"Approval of Reserved Matters (access, appearance, landscaping, layout and scale) pursuant to permission NS/09/00111/OUT for the erection of 115 dwellings and associated public open space.",local-authority-eng:SHR,not owned by a public authority,2017-01-06,,permissioned,reserved matters approval,,15/05307/REM,https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,2017-12-22,brownfield-land/local-authority-eng/SHR/15-05307-REM
"Former Central Garage, Kidderminster Road, Alveley, Shropshire, WV15 6LL",yes,,2017-12-22,,0.66,19,19,Outline application (all matters reserved) for residential development on the former Central Garage site.,local-authority-eng:SHR,not owned by a public authority,2017-02-13,,permissioned,outline planning permission,,15/05357/OUT,https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,2017-12-22,brownfield-land/local-authority-eng/SHR/15-05357-OUT
"Mytton Mill, Forton Heath, Montford Bridge, Shrewsbury, SY4 1HA",yes,,2017-12-22,,0.46,10,10,"The site has the benefit of a Full planning permission. | Part of the site is brownfield (Approx 10%) and part is greenfield (Approx 90%). | The brownfield element of the site is approximately 0.46ha, whilst the total site size is some 4.62ha. | It is anticipated that the brownfield component of the site has a capacity for approximately 10 dwellings, whilst the total site capacity is some 12 dwellings. | The site is considered deliverable. | The map shows the full extent of the site and not only the brownfield area.. Conversion of redundant mill building into 10No residential units and erection of 2No detached dwellings including associated access and parking. | Part of the site is brownfield (Approx 10%) and part is greenfield (Approx 90%). | The brownfield element of the site is approximately 0.46ha, whilst the total site size is some 4.62ha. | It is anticipated that the brownfield component of the site has a capacity for approximately 10 dwellings, whilst the total site capacity is some 12 dwellings.",local-authority-eng:SHR,not owned by a public authority,2017-02-28,,permissioned,full planning permission,,16/00725/FUL,https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,2017-12-22,brownfield-land/local-authority-eng/SHR/16-00725-FUL
"Harvest House, Portcullis Lane, Ludlow, Shropshire, SY8 1PZ",yes,,2017-12-22,,0.36,11,11,Demolition of Harvest House and entrance/reception to Marston Mill; erection of 4-storey residential block comprising of 11 apartments; erection of single storey extension to Mill building with glazed link; elevational alterations; formation of courtyards and landscaping scheme.,local-authority-eng:SHR,not owned by a public authority,2016-10-11,,permissioned,full planning permission,,16/00761/FUL,https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,2017-12-22,brownfield-land/local-authority-eng/SHR/16-00761-FUL
"Land Including Storage Buildings/Offices, Argoed Road, Kinnerley, Oswestry, Shropshire, SY10 8DH",yes,,2017-12-22,,0.88,18,18,"Approval of reserved matters (scale, appearance, landscaping and layout) pursuant to 14/01703/OUT for the residential development of 18 properties (including affordable), detached garages, public open space, estate roads.",local-authority-eng:SHR,not owned by a public authority,2016-06-17,,permissioned,reserved matters approval,,16/00902/REM,https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,2017-12-22,brownfield-land/local-authority-eng/SHR/16-00902-REM
"Land Off Washford Road, Shrewsbury, Shropshire",yes,,2017-12-22,,0.23,6,6,Outline application for residential development to include access.,local-authority-eng:SHR,not owned by a public authority,2016-10-24,,permissioned,outline planning permission,,16/01651/OUT,https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,2017-12-22,brownfield-land/local-authority-eng/SHR/16-01651-OUT
"Land At 67 Mytton Oak Road, Shrewsbury, SY3 8UQ",yes,,2017-12-22,,0.17,9,9,"Erection of 8 no. residential dwellings and 1 no. part conversion/new build dwelling; erection of detached garage for plot 2; formation of new vehicular access, car parking and associated landscaping following demolition of industrial shed and ancillary building.",local-authority-eng:SHR,not owned by a public authority,2016-12-15,,permissioned,full planning permission,,16/02684/FUL,https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,2017-12-22,brownfield-land/local-authority-eng/SHR/16-02684-FUL
"Land at Fishmore Road, Ludlow",,,2017-12-22,,2.14,74,74,Outline Planning Permission previously granted on the 2011-12-21 (10/02056/OUT) for 94 dwellings. The application subsequently lapsed.|Outline Planning Application pending consideration (16/03096/OUT) for 74 dwellings.. Outline Planning Application pending consideration for 74 dwellings.,local-authority-eng:SHR,not owned by a public authority,,,Not permissioned,,,16/03096/OUT,https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,2017-12-22,brownfield-land/local-authority-eng/SHR/16-03096-OUT
"Holland Broadbridge Agriculture House, 5 Barker Street, Shrewsbury, SY1 1QJ",yes,,2017-12-22,,0.04,10,10,"Change of Use of the first and second floors from office use to residential use to form 10 apartments, to include an extension of the third floor.",local-authority-eng:SHR,not owned by a public authority,2017-02-27,,permissioned,full planning permission,,16/03659/FUL,https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,2017-12-22,brownfield-land/local-authority-eng/SHR/16-03659-FUL
"The Smithfield Hotel, 1 Salop Road, Oswestry, SY11 2NR",yes,,2017-12-22,,0.05,7,7,Conversion of hotel into seven residential apartments.,local-authority-eng:SHR,not owned by a public authority,2017-03-14,,permissioned,full planning permission,,16/04426/FUL,https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,2017-12-22,brownfield-land/local-authority-eng/SHR/16-04426-FUL
"Land At Former Garage Site, Manor Place, Higher Heath, Whitchurch, Shropshire",yes,,2017-12-22,,0.14,5,5,Erection of five dwellings and associated access.,local-authority-eng:SHR,not owned by a public authority,2017-02-08,,permissioned,full planning permission,,16/04846/FUL,https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,2017-12-22,brownfield-land/local-authority-eng/SHR/16-04846-FUL
"Caravan Storage, Station Road, Albrighton",,,2017-12-22,,0.22,10,10,"The site is being considered within the Strategic Land Availability Assessment (SLAA). | Site is considered suitable, likely to become available, achievable and viable.. Redevelopment of the site for around 10 dwellings.",local-authority-eng:SHR,not owned by a public authority,,,Not permissioned,,,ALB003,https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,2017-12-22,brownfield-land/local-authority-eng/SHR/ALB003
