site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"White Horse Lane, Canterbury",yes,,2017-11-23,,0.19,10,10,Existing Allocation in Local Plan. Allocated for erection of 10 dwellings,local-authority-eng:CAT,mixed ownership,,,Not Permissioned,,POINT(1.079038 51.278769),BR-014,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=614836,157794,27700&scale=1000",2017-11-01,brownfield-land/local-authority-eng/CAT/BR-014
"Ivy Lane Car Park, Ivy Lane, Canterbury",yes,,2017-11-23,,0.08,10,10,Existing Allocation in Local Plan. Allocated for erection of 10 dwellings,local-authority-eng:CAT,owned by a public authority,,,Not Permissioned,,POINT(1.087611 51.276798),BR-015,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=615443,157600,27700&scale=500",2017-11-01,brownfield-land/local-authority-eng/CAT/BR-015
"Hawks Lane Car Park, Hawks Lane, Canterbury",yes,,2017-11-23,,0.03,9,9,Existing Allocation in Local Plan. Allocated for 9 dwellings,local-authority-eng:CAT,owned by a public authority,,,Not Permissioned,,POINT(1.078822 51.278325),BR-016,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=614823,157744,27700&scale=500",2017-11-01,brownfield-land/local-authority-eng/CAT/BR-016
"St Radigunds Car Park, St Radigunds Street, Canterbury",,,2017-11-23,,0.07,7,7,Existing Allocation in Local Plan. Allocated for 7 dwellings,local-authority-eng:CAT,owned by a public authority,,,Not Permissioned,,POINT(1.082287 51.283163),BR-017,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=615042,158292,27700&scale=500",2017-11-01,brownfield-land/local-authority-eng/CAT/BR-017
"The Garth, St Stephens Road, Canterbury",yes,,2017-11-23,,0.14,12,12,Existing Allocation in Local Plan. Proposed three storey building containing 12 two-bedroom apartments.,local-authority-eng:CAT,,2017-06-23,,permissioned,full planning permission,POINT(1.079927 51.284124),BR-018,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=614873,158392,27700&scale=500",2017-11-01,brownfield-land/local-authority-eng/CAT/BR-018
"St Johns Lane Car Park, St Johns Lane, Canterbury",,,2017-11-23,,0.06,5,5,Existing Allocation in Local Plan. Allocation for erection of 5 dwellings,local-authority-eng:CAT,mixed ownership,,,Not Permissioned,,POINT(1.077595 51.276711),BR-019,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=614745,157561,27700&scale=500",2017-11-01,brownfield-land/local-authority-eng/CAT/BR-019
"Garage Site at Kings Road/Park Road Junction, Herne Bay",,,2017-11-23,,0.13,43,43,Existing Allocation in Local Plan. Allocated for 43 dwellings,local-authority-eng:CAT,,,,Not Permissioned,,POINT(1.126311 51.369332),BR-020,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=617703,168002,27700&scale=500",2017-11-01,brownfield-land/local-authority-eng/CAT/BR-020
"Land at Herne Bay Station, Herne Bay",yes,,2017-11-23,,0.58,35,35,Existing Allocation in Local Plan. Erection of 35 dwellings,local-authority-eng:CAT,,,,Not Permissioned,,POINT(1.116319 51.364598),BR-021,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=617030,167446,27700&scale=1000",2017-11-01,brownfield-land/local-authority-eng/CAT/BR-021
"Central Development Area, Herne Bay",,,2017-11-23,,3.7,56,46,Part Of Herne Bay Action Plan HB1,local-authority-eng:CAT,mixed ownership,,,Not Permissioned,,POINT(1.126575 51.370468),BR-022,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=617716,168129,27700&scale=1000",2017-11-01,brownfield-land/local-authority-eng/CAT/BR-022
"Beach Street, Herne Bay",yes,,2017-11-23,,0.33,19,14,Part Of Herne Bay Action Plan HB2,local-authority-eng:CAT,mixed ownership,,,Not Permissioned,,POINT(1.126429 51.372324),BR-023,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=617697,168335,27700&scale=1000",2017-11-01,brownfield-land/local-authority-eng/CAT/BR-023
"Tankerton Road Car Park & Garage, Whitstable",,,2017-11-23,,0.19,17,17,Existing Allocation in Local Plan. Allocated for 17 dwellings,local-authority-eng:CAT,owned by a public authority,,,Not Permissioned,,POINT(1.048979 51.363996),BR-025,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=612346,167172,27700&scale=500",2017-11-01,brownfield-land/local-authority-eng/CAT/BR-025
"124 & Adjoining Middle Wall, Whitstable",,,2017-11-23,,0.15,7,7,Existing Allocation in Local Plan. Allocated for 7 dwellings,local-authority-eng:CAT,mixed ownership,,,Not Permissioned,,POINT(1.024079 51.35724),BR-026,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=610644,166359,27700&scale=500",2017-11-01,brownfield-land/local-authority-eng/CAT/BR-026
"Herne Bay Court, Canterbury Road, Herne Bay, CT6 5TD",yes,,2017-11-23,,3.76,157,157,Erection of retirement village,local-authority-eng:CAT,,2014-12-03,,permissioned,full planning permission,POINT(1.133075 51.361695),BR-029,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=618210,167173,27700&scale=2000",2017-11-01,brownfield-land/local-authority-eng/CAT/BR-029
"Site of Former Sturry Road Social Club, East Street, Canterbury, CT1 1EE",yes,,2017-11-23,,0.26,10,10,Erection of 10 bungalows,local-authority-eng:CAT,owned by a public authority,2017-10-16,,permissioned,full planning permission,POINT(1.10296 51.289839),BR-034,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=616452,159095,27700&scale=1000",2017-11-01,brownfield-land/local-authority-eng/CAT/BR-034
"49-55 Canterbury Road, Whitstable, CT5 4HH",yes,,2017-11-23,,0.06,4,4,"Change of use of part of the ground floor of 49-55 Canterbury Road from restaurant to three flats, and change of use of first floor of 49-51 Canterbury Road to two flats.",local-authority-eng:CAT,,2016-01-27,,permissioned,full planning permission,POINT(1.025181 51.353253),BR-041,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=610739,165919,27700&scale=500",2017-11-01,brownfield-land/local-authority-eng/CAT/BR-041
"Wesley Manse, 71 Whitstable Road, Canterbury, CT2 8EA",yes,,2017-11-23,,0.11,8,8,"Alteration, extension and conversion of property to nine no. apartments.",local-authority-eng:CAT,,2016-03-02,,permissioned,full planning permission,POINT(1.068045 51.285318),BR-047,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=614039,158490,27700&scale=500",2017-11-01,brownfield-land/local-authority-eng/CAT/BR-047
"Old Brewery Business Centre, 75 Stour Street, Canterbury, CT1 2NR",yes,,2017-11-23,,0.07,5,5,"Demolition of rear extension to 75 Stour Street together with internal alterations, change of use and construction of 2 new buildings within the courtyard to form 5 new residential dwellings.",local-authority-eng:CAT,,2016-05-13,,permissioned,full planning permission,POINT(1.078152 51.278603),BR-053,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=614775,157773,27700&scale=500",2017-11-01,brownfield-land/local-authority-eng/CAT/BR-053
"Northgate House, 115-120 Northgate, Canterbury, CT1 1EZ",yes,,2017-11-23,,0.12,24,24,Convert existing offices into 24 flats.,local-authority-eng:CAT,,2016-08-17,,permissioned,full planning permission,POINT(1.086598 51.283723),BR-059,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=615340,158367,27700&scale=500",2017-11-01,brownfield-land/local-authority-eng/CAT/BR-059
"10 Upper Bridge Street, Canterbury, CT1 2NA",yes,,2017-11-23,,0.04,8,8,Convert existing offices into 8 units of residential accommodation.,local-authority-eng:CAT,,2016-09-27,,permissioned,full planning permission,POINT(1.083002 51.276074),BR-062,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=615125,157506,27700&scale=500",2017-11-01,brownfield-land/local-authority-eng/CAT/BR-062
"21 St Georges Terrace, Herne Bay, CT6 8RH",yes,,2017-11-23,,0.04,6,6,Proposed four-storey building containing 7 apartments following demolition of the existing dwelling.,local-authority-eng:CAT,,2017-03-10,,permissioned,full planning permission,POINT(1.117588 51.371445),BR-063,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=617086,168211,27700&scale=500",2017-11-01,brownfield-land/local-authority-eng/CAT/BR-063
"8b-11 North Lane, Canterbury, CT2 7SL",yes,,2018-11-30,,0.04,7,7,Conversion to 4 townhouses and demolition of existing outbuildings to rear and erection of 2no. apartments and 1no. studio unit.,local-authority-eng:CAT,,2016-12-02,,permissioned,full planning permission,POINT(1.076278 51.282538),BR-065,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=614626,158205,27700&scale=500",2017-11-01,brownfield-land/local-authority-eng/CAT/BR-065
"226A and 226B Tankerton Road, Whitstable, CT5 2AY",yes,,2017-11-23,,0.03,3,3,Roof extension and alterations to provide 5 flats,local-authority-eng:CAT,,2017-04-10,,permissioned,full planning permission,POINT(1.051378 51.363556),BR-066,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=612515,167140,27700&scale=500",2017-11-01,brownfield-land/local-authority-eng/CAT/BR-066
"64-65 Central Paradee, Herne Bay, CT6 5JG",yes,,2017-11-23,,0.03,12,12,Demolition of existing building and erection of five-storey building with 12,local-authority-eng:CAT,,2017-04-28,,permissioned,full planning permission,POINT(1.127194 51.372799),BR-087,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=617748,168390,27700&scale=500",2017-11-01,brownfield-land/local-authority-eng/CAT/BR-087
"St Benedict Nursing Home, 22-23 St George's Terrace, Herne Bay, CT6 8RH",yes,,2017-11-23,,0.09,10,10,"Proposed change of use from care home to residential; together with two-storey rear and roof extension, to provide 10 apartments.",local-authority-eng:CAT,,2017-10-03,,permissioned,full planning permission,POINT(1.117255 51.371409),BR-088,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=617063,168206,27700&scale=500",2017-11-01,brownfield-land/local-authority-eng/CAT/BR-088
"Herne Bay Golf Driving Range, Greenhill",,,2017-11-23,,0.31,8,1,This is part of a larger Local Plan allocated site for 40 dwellings,local-authority-eng:CAT,,,,Not Permissioned,,POINT(1.113434 51.359341),BR-091,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=616854,166853,27700&scale=500",2017-11-01,brownfield-land/local-authority-eng/CAT/BR-091
"Land at Chislet Colliery, Hersden",yes,,2018-11-30,,19.24,370,370,Mixed-use development of up to 370 dwellings,local-authority-eng:CAT,,2018-11-22,,permissioned,outline planning permission,POINT(1.167528 51.312367),BR-092,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=620845,161972,27700&scale=2000",2018-11-22,brownfield-land/local-authority-eng/CAT/BR-092
"7-9 Ethelbert Road, Canterbury, CT1 3ND",yes,,2018-11-30,,0.22,9,9,Proposed change of use from house in multiple occupation to 10 no. flats with associated alterations and demolition.,local-authority-eng:CAT,,2018-05-17,,permissioned,full planning permission,POINT(1.087275 51.270717),BR-095,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=615448,156923,27700&scale=500",2018-11-01,brownfield-land/local-authority-eng/CAT/BR-095
"Land adjacent to 64 Warwick Road, Canterbury, CT1 1RQ",yes,,2018-11-30,,0.09,8,8,Proposed 8 flats together with associated parking,local-authority-eng:CAT,owned by a public authority,2018-01-12,,permissioned,outline planning permission,POINT(1.099357 51.276379),BR-096,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=616264,157588,27700&scale=500",2018-11-01,brownfield-land/local-authority-eng/CAT/BR-096
"Two Acres, Hardes Court Road, Canterbury, CT4 6EA",yes,,2018-11-30,,0.4,4,4,Proposed five two-storey detached dwellings with associated garages following demolition of detached dwelling and outbuilding.,local-authority-eng:CAT,,2018-02-01,,permissioned,full planning permission,POINT(1.077194 51.201174),BR-097,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=615069,149162,27700&scale=500",2018-11-01,brownfield-land/local-authority-eng/CAT/BR-097
"Arter Brothers, Eagle Motor Works, Old Dover Road, Barham, CT4 6EX",yes,,2018-11-30,,0.33,10,10,Proposed 10 two-storey dwellings following demolition of existing commercial buildings.,local-authority-eng:CAT,,2018-08-09,,permissioned,full planning permission,POINT(1.17733 51.200979),BR-099,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=622064,149438,27700&scale=500",2018-11-01,brownfield-land/local-authority-eng/CAT/BR-099
"Builders Yard and, 14 Ivy Lane, Canterbury",yes,,2018-11-30,,0.07,6,6,Proposed six two-storey dwellings following the demolition of storage/office buildings.,local-authority-eng:CAT,,2018-07-03,,permissioned,full planning permission,POINT(1.086727 51.277082),BR-100,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=615380,157629,27700&scale=500",2018-11-01,brownfield-land/local-authority-eng/CAT/BR-100
"28-30 St Peters Street, Canterbury, CT1 2BQ",yes,,2018-11-30,,0.04,22,22,Convert offices into 22 dwellings,local-authority-eng:CAT,,2016-12-23,,permissioned,full planning permission,POINT(1.076344 51.281376),BR-101,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=614636,158076,27700&scale=500",2018-11-01,brownfield-land/local-authority-eng/CAT/BR-101
