site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
LAND AT MILL LANE AT REAR OF 7-21 CUNNINGHAM ROAD L13.,,,2018-05-22,,0.149034,,,,local-authority-eng:LIV,,,,permissioned,,POINT(-2.913855 53.410186),4965,,,brownfield-land/local-authority-eng/LIV/4965
"ST. MARGARET'S PARISH HALL, 2 BELMONT ROAD L6.",,,2018-05-22,,0.102668,,,,local-authority-eng:LIV,,,,permissioned,,POINT(-2.947857 53.421813),5007,,,brownfield-land/local-authority-eng/LIV/5007
LAND AT WINDSOR STREET / UPPER WARWICK STREET L8.,,,2018-05-22,,0.080077,,,,local-authority-eng:LIV,,,,permissioned,,POINT(-2.96777 53.391531),5037,,,brownfield-land/local-authority-eng/LIV/5037
25-27 DEANE ROAD L7.,,,2018-05-22,,0.112202,,,,local-authority-eng:LIV,,,,permissioned,,POINT(-2.94428 53.41047),5064,,,brownfield-land/local-authority-eng/LIV/5064
LIVERPOOL WATERS - CLARENCE DOCK,,,2018-05-22,,12.9668,,,,local-authority-eng:LIV,,,,permissioned,,POINT(-3.002947 53.420464),5158,,,brownfield-land/local-authority-eng/LIV/5158
170A DELAMORE STREET L4.,,,2018-05-22,,0.079972,,,,local-authority-eng:LIV,,,,permissioned,,POINT(-2.975795 53.441903),5225,,,brownfield-land/local-authority-eng/LIV/5225
OLIVIA'S BAR (FORMERLY DEVONSHIRE ARMS P.H) ST. DOMINGO ROAD L5.,,,2018-05-22,,0.041566,,,,local-authority-eng:LIV,,,,permissioned,,POINT(-2.973126 53.429825),5236,,,brownfield-land/local-authority-eng/LIV/5236
49A RODNEY STREET L1.,,,2018-05-22,,0.021102,,,,local-authority-eng:LIV,,,,permissioned,,POINT(-2.973443 53.400249),5293,,,brownfield-land/local-authority-eng/LIV/5293
"FORMER ODEON PICTURE HOUSE, 28 LONDON ROAD L3.",,,2018-05-22,,0.243836,,,,local-authority-eng:LIV,,,,permissioned,,POINT(-2.977385 53.408847),5384,,,brownfield-land/local-authority-eng/LIV/5384
15 NORTH DRIVE L15.,,,2018-05-22,,0.106138,,,,local-authority-eng:LIV,,,,permissioned,,POINT(-2.919003 53.401247),5433,,,brownfield-land/local-authority-eng/LIV/5433
35 RENSHAW STREET,,,2018-05-22,,0.174438,,,,local-authority-eng:LIV,,,,permissioned,,POINT(-2.976688 53.404007),5523,,,brownfield-land/local-authority-eng/LIV/5523
111 MILL LANE L12.,,,2018-05-22,,0.158084,,,,local-authority-eng:LIV,,,,permissioned,,POINT(-2.915264 53.426768),5544,,,brownfield-land/local-authority-eng/LIV/5544
16-18 GRINFIELD STREET L7,,,2018-05-22,,0.061743,,,,local-authority-eng:LIV,,,,permissioned,,POINT(-2.956384 53.403444),5556,,,brownfield-land/local-authority-eng/LIV/5556
5 MYRTLE STREET L7,,,2018-05-22,,0.046804,,,,local-authority-eng:LIV,,,,permissioned,,POINT(-2.968553 53.401485),5706,,,brownfield-land/local-authority-eng/LIV/5706
CATS WHISKERS P.H. HARTSBOURNE AVENUE L25,,,2018-05-22,,0.159986,,,,local-authority-eng:LIV,,,,permissioned,,POINT(-2.865537 53.391058),5714,,,brownfield-land/local-authority-eng/LIV/5714
"CHANCERY HOUSE, 96 PARADISE STREET",,,2018-05-22,,0.10512,,,,local-authority-eng:LIV,,,,permissioned,,POINT(-2.986391 53.402112),5783,,,brownfield-land/local-authority-eng/LIV/5783
19 FULWOOD PARK L17,,,2018-05-22,,0.422193,,,,local-authority-eng:LIV,,,,permissioned,,POINT(-2.941998 53.369112),5790,,,brownfield-land/local-authority-eng/LIV/5790
11 FONTENOY STREET L3,,,2018-05-22,,0.158686,,,,local-authority-eng:LIV,,,,permissioned,,POINT(-2.984126 53.41022),5798,,,brownfield-land/local-authority-eng/LIV/5798
"LAND ADJACENT TO WAVERTREE HOUSE, 145 LAWRENCE ROAD L15",,,2018-05-22,,0.013347,,,,local-authority-eng:LIV,,,,permissioned,,POINT(-2.92996 53.396057),5834,,,brownfield-land/local-authority-eng/LIV/5834
THE OLD POLICE STATION 1B-1D DERBY LANE L13.,,,2018-05-22,,0.180578,,,,local-authority-eng:LIV,,,,permissioned,,POINT(-2.914795 53.414736),5866,,,brownfield-land/local-authority-eng/LIV/5866
45 & 51-79 LIME STREET L1,,,2018-05-22,,0.346588,,,,local-authority-eng:LIV,,,,permissioned,,POINT(-2.9785 53.406294),5881,,,brownfield-land/local-authority-eng/LIV/5881
BELLERIVE COLLEGE SITE,,,2018-05-22,,0.512503,,,,local-authority-eng:LIV,,,,permissioned,,POINT(-2.950334 53.38644),5887,,,brownfield-land/local-authority-eng/LIV/5887
"BERESFORD ARMS, 158 BERESFORD ROAD",,,2018-05-22,,0.051526,,,,local-authority-eng:LIV,,,,permissioned,,POINT(-2.969847 53.381663),5888,,,brownfield-land/local-authority-eng/LIV/5888
"SITE OF FORMER BREWERY, GATEACRE BROW",,,2018-05-22,,0.158942,,,,local-authority-eng:LIV,,,,permissioned,,POINT(-2.862227 53.382785),5889,,,brownfield-land/local-authority-eng/LIV/5889
"FORMER VAUXHALL COMMUNITY CENTRE, 29 SILVESTER STREET",,,2018-05-22,,0.085642,,,,local-authority-eng:LIV,,,,permissioned,,POINT(-2.98564 53.42166),5890,,,brownfield-land/local-authority-eng/LIV/5890
"GATEACRE GARDEN CENTRE, ACREFIELD ROAD",,,2018-05-22,,0.548327,,,,local-authority-eng:LIV,,,,permissioned,,POINT(-2.865529 53.381755),5895,,,brownfield-land/local-authority-eng/LIV/5895
"FORMER CLARENCE HOTEL, UTTING AVENUE, L$",,,2018-05-22,,0.467417,,,,local-authority-eng:LIV,,,,permissioned,,POINT(-2.945649 53.438244),5908,,,brownfield-land/local-authority-eng/LIV/5908
"FORMER AGED PERSONS HOSTEL, BOALER STREET",,,2018-05-22,,0.534465,,,,local-authority-eng:LIV,,,,permissioned,,POINT(-2.956912 53.4149),5920,,,brownfield-land/local-authority-eng/LIV/5920
31 RODNEY STREET,,,2018-05-22,,0.043306,,,,local-authority-eng:LIV,,,,permissioned,,POINT(-2.973002 53.401359),5931,,,brownfield-land/local-authority-eng/LIV/5931
10 DENMAN DRIVE L6,,,2018-05-22,,0.035425,,,,local-authority-eng:LIV,,,,permissioned,,POINT(-2.946557 53.420178),5932,,,brownfield-land/local-authority-eng/LIV/5932
80-82 KENSINGTON L7,,,2018-05-22,,0.017394,,,,local-authority-eng:LIV,,,,permissioned,,POINT(-2.958498 53.411166),5944,,,brownfield-land/local-authority-eng/LIV/5944
LAND AT VAUXHALL ROAD L3,,,2018-05-22,,0.106121,,,,local-authority-eng:LIV,,,,permissioned,,POINT(-2.989283 53.419787),5946,,,brownfield-land/local-authority-eng/LIV/5946
13A QUARRY STREET L25,,,2018-05-22,,0.104838,,,,local-authority-eng:LIV,,,,permissioned,,POINT(-2.870978 53.373984),5963,,,brownfield-land/local-authority-eng/LIV/5963
44 HALL LANE,,,2018-05-22,,0.045179,,,,local-authority-eng:LIV,,,,permissioned,,POINT(-2.955366 53.46676),6036,,,brownfield-land/local-authority-eng/LIV/6036
"Former Robinson Willey Site, Mill Lane, Liverpool, L13",,,2018-05-22,,2.37767,,,,local-authority-eng:LIV,,,,permissioned,,POINT(-2.912371 53.407599),1691A,,,brownfield-land/local-authority-eng/LIV/1691A
FORMER JFK HEIGHTS / EVERTON BROW / SALISBURY ST / HAIGH ST,,,2018-05-22,,0.26492,,,,local-authority-eng:LIV,,,,permissioned,,POINT(-2.971425 53.416635),1936C,,,brownfield-land/local-authority-eng/LIV/1936C
GREAT GEORGE ST DEVELOPMENT AREA,,,2018-05-22,,2.47997,,,,local-authority-eng:LIV,,,,permissioned,,POINT(-2.976663 53.397023),3204A,,,brownfield-land/local-authority-eng/LIV/3204A
