site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Packington Estate:Phase 3,4,5,and 6, Land bounded by Rheidol Terrace, St Paul Street, Bevan Street and north of 8 & 9 Canalside Square",yes,,2017-11-24,,3.08,-48,-48,Site plan is available on Islington interactive mapping website. Specific site is identifiable via SiteReference and SiteNameAddress attribute data. Permission has a gross total of 522 residential uni. Demolition of existing 252 residential units and erection of part 1 to part 8 storey buildings (some with basement level) to provide for 522 flats/maisonettes/houses together with the creation of publ,local-authority-eng:ISL,,2011-11-14,http://planning.islington.gov.uk/Northgate/PlanningExplorer/Generic/StdDetails.aspx?PT=PlanningApplicationsOn-Line&TYPE=PL/PlanningPK.xml&PARAM0=313357&XSLT=/Northgate/PlanningExplorer/SiteFiles/Ski,permissioned,full planning permission,,P102754,https://data.london.gov.uk/dataset/brownfield-land-register,2017-11-24,brownfield-land/local-authority-eng/ISL/P102754
"The Trader, 142 - 146 Whitecross Street",yes,,2017-11-24,,0.03,4,4,"Site plan is available on Islington interactive mapping website. Specific site is identifiable via SiteReference and SiteNameAddress attribute data.. Rear extension to existing residential unit including erection of first and second floor rear infill extension and second floor mansard roof extension, to create 5 no. self-contained residential flats",local-authority-eng:ISL,,2015-01-27,http://planning.islington.gov.uk/Northgate/PlanningExplorer/Generic/StdDetails.aspx?PT=PlanningApplicationsOn-Line&TYPE=PL/PlanningPK.xml&PARAM0=382695&XSLT=/Northgate/PlanningExplorer/SiteFiles/Ski,permissioned,full planning permission,,P2014/0781/FUL,https://data.london.gov.uk/dataset/brownfield-land-register,2017-11-24,brownfield-land/local-authority-eng/ISL/P2014-0781-FUL
"Highbury Vale Police Station, 211 Blackstock Road",yes,,2017-11-24,,0.08,8,8,"Site plan is available on Islington interactive mapping website. Specific site is identifiable via SiteReference and SiteNameAddress attribute data.. Change of use from Sui Generis (Police Station) to eight (8) residential units at upper floors, and other non housing development.",local-authority-eng:ISL,,2015-04-09,http://planning.islington.gov.uk/Northgate/PlanningExplorer/Generic/StdDetails.aspx?PT=PlanningApplicationsOn-Line&TYPE=PL/PlanningPK.xml&PARAM0=387496&XSLT=/Northgate/PlanningExplorer/SiteFiles/Ski,permissioned,full planning permission,,P2014/1294/FUL,https://data.london.gov.uk/dataset/brownfield-land-register,2017-11-24,brownfield-land/local-authority-eng/ISL/P2014-1294-FUL
"King Square Estate & part of Moreland Primary School, Goswell Road",yes,,2017-11-24,,2.01,131,131,"Site plan is available on Islington interactive mapping website. Specific site is identifiable via SiteReference and SiteNameAddress attribute data.. Demolition of existing row of garages located to the north of Rahere House and demolition of 9 existing single storey studio units. Erection of 6 new buildings, providing 140 new residential units and",local-authority-eng:ISL,,2015-05-22,http://planning.islington.gov.uk/Northgate/PlanningExplorer/Generic/StdDetails.aspx?PT=PlanningApplicationsOn-Line&TYPE=PL/PlanningPK.xml&PARAM0=412785&XSLT=/Northgate/PlanningExplorer/SiteFiles/Ski,permissioned,full planning permission,,P2014/5216/FUL,https://data.london.gov.uk/dataset/brownfield-land-register,2017-11-24,brownfield-land/local-authority-eng/ISL/P2014-5216-FUL
"Estate Land, 1-8 Rowstock Gardens & Garages Opposite 77-84 Rowstock Gardens",yes,,2017-11-24,,0.38,12,12,Site plan is available on Islington interactive mapping website. Specific site is identifiable via SiteReference and SiteNameAddress attribute data.. Demolition of a two storey block of 8 bedsit-flats. Construction of 16 new dwellings and the demolition of 22 single storey garage units to be replaced with 4 two-storey family houses. The application,local-authority-eng:ISL,,2015-04-28,http://planning.islington.gov.uk/Northgate/PlanningExplorer/Generic/StdDetails.aspx?PT=PlanningApplicationsOn-Line&TYPE=PL/PlanningPK.xml&PARAM0=413265&XSLT=/Northgate/PlanningExplorer/SiteFiles/Ski,permissioned,full planning permission,,P2015/0294/FUL,https://data.london.gov.uk/dataset/brownfield-land-register,2017-11-24,brownfield-land/local-authority-eng/ISL/P2015-0294-FUL
119 Essex Road,yes,,2017-11-24,,0.02,3,3,Site plan is available on Islington interactive mapping website. Specific site is identifiable via SiteReference and SiteNameAddress attribute data.. Internal and external alterations and extensions to the building (including existing 3 residential units). Creation of new third floor level to facilitate the creation of 6 residential units (gross).,local-authority-eng:ISL,,2015-06-10,http://planning.islington.gov.uk/Northgate/PlanningExplorer/Generic/StdDetails.aspx?PT=PlanningApplicationsOn-Line&TYPE=PL/PlanningPK.xml&PARAM0=415085&XSLT=/Northgate/PlanningExplorer/SiteFiles/Ski,permissioned,full planning permission,,P2015/1197/FUL,https://data.london.gov.uk/dataset/brownfield-land-register,2017-11-24,brownfield-land/local-authority-eng/ISL/P2015-1197-FUL
"351 Caledonian Road, Gifford Street Railway Embankment",yes,,2017-11-24,,1.89,156,156,"Site plan is available on Islington interactive mapping website. Specific site is identifiable via SiteReference and SiteNameAddress attribute data.. Demolition of existing vacant two storey warehouse building. Redevelopment of site to provide 156 residential units, through erection of a four storey linear building (with five storey element to west",local-authority-eng:ISL,,2015-07-20,http://planning.islington.gov.uk/Northgate/PlanningExplorer/Generic/StdDetails.aspx?PT=PlanningApplicationsOn-Line&TYPE=PL/PlanningPK.xml&PARAM0=381255&XSLT=/Northgate/PlanningExplorer/SiteFiles/Ski,permissioned,full planning permission,,P2014/0609/FUL,https://data.london.gov.uk/dataset/brownfield-land-register,2017-11-24,brownfield-land/local-authority-eng/ISL/P2014-0609-FUL
"Site 2 (Block C), Royal Mail Sorting Office, 5-6 Almeida Street and 128 & 130 Upper Street",yes,,2017-11-24,,0.38,76,76,"Site plan is available on Islington interactive mapping website. Specific site is identifiable via SiteReference and SiteNameAddress attribute data.. Demolition of 5-6 Almeida Street (including two existing residential units) and erection of a part 2, 5, 6, 7 and 8-storey building, above two basement levels, providing 78 dwellings, together with cy",local-authority-eng:ISL,,2012-03-30,http://planning.islington.gov.uk/Northgate/PlanningExplorer/Generic/StdDetails.aspx?PT=PlanningApplicationsOn-Line&TYPE=PL/PlanningPK.xml&PARAM0=306838&XSLT=/Northgate/PlanningExplorer/SiteFiles/Ski,permissioned,full planning permission,,P090774,https://data.london.gov.uk/dataset/brownfield-land-register,2017-11-24,brownfield-land/local-authority-eng/ISL/P090774
366-368 Goswell Road,yes,,2017-11-24,,0.03,6,6,"Site plan is available on Islington interactive mapping website. Specific site is identifiable via SiteReference and SiteNameAddress attribute data.. Erection of mixed use building consisting of three floors (six units) of C3 residential accommodation on upper floors, and other non housing development.",local-authority-eng:ISL,,2008-05-06,http://planning.islington.gov.uk/Northgate/PlanningExplorer/Generic/StdDetails.aspx?PT=PlanningApplicationsOn-Line&TYPE=PL/PlanningPK.xml&PARAM0=302577&XSLT=/Northgate/PlanningExplorer/SiteFiles/Ski,permissioned,full planning permission,,P080382,https://data.london.gov.uk/dataset/brownfield-land-register,2017-11-24,brownfield-land/local-authority-eng/ISL/P080382
640-648 & 650 Holloway Road,yes,,2017-11-24,,0.25,39,39,Site plan is available on Islington interactive mapping website. Specific site is identifiable via SiteReference and SiteNameAddress attribute data.. Demolition of existing buildings (including residential unit). Erection of a five storey building (plus basement) fronting Holloway Road (Block 1) comprising 20 residential units (Class C3) on the upp,local-authority-eng:ISL,,2015-10-20,http://planning.islington.gov.uk/Northgate/PlanningExplorer/Generic/StdDetails.aspx?PT=PlanningApplicationsOn-Line&TYPE=PL/PlanningPK.xml&PARAM0=405457&XSLT=/Northgate/PlanningExplorer/SiteFiles/Ski,permissioned,full planning permission,,P2014/3494/FUL,https://data.london.gov.uk/dataset/brownfield-land-register,2017-11-24,brownfield-land/local-authority-eng/ISL/P2014-3494-FUL
"Redbrick Estate, 163, 169 - 173 Old Street",yes,,2017-11-24,,1.57,55,55,Site plan is available on Islington interactive mapping website. Specific site is identifiable via SiteReference and SiteNameAddress attribute data.. Construction of 55 new homes and other non housing development.,local-authority-eng:ISL,,2015-11-04,http://planning.islington.gov.uk/Northgate/PlanningExplorer/Generic/StdDetails.aspx?PT=PlanningApplicationsOn-Line&TYPE=PL/PlanningPK.xml&PARAM0=413844&XSLT=/Northgate/PlanningExplorer/SiteFiles/Ski,permissioned,full planning permission,,P2015/0709/FUL,https://data.london.gov.uk/dataset/brownfield-land-register,2017-11-24,brownfield-land/local-authority-eng/ISL/P2015-0709-FUL
"Block A, 257 City Road (Formerly known as 259 City Road)",yes,,2017-11-24,,0.05,190,190,"Site plan is available on Islington interactive mapping website. Specific site is identifiable via SiteReference and SiteNameAddress attribute data.. Erection of a 31-storey tower plus basement (max. 116.620 above OS datum) to provide 190 residential units comprising of 19 x studios, 73 x 1-bedroom, 80 x 2-bedroom, 18 x 3-bedroom units and other no",local-authority-eng:ISL,,2012-03-28,http://planning.islington.gov.uk/Northgate/PlanningExplorer/Generic/StdDetails.aspx?PT=PlanningApplicationsOn-Line&TYPE=PL/PlanningPK.xml&PARAM0=317223&XSLT=/Northgate/PlanningExplorer/SiteFiles/Ski,permissioned,full planning permission,,P112819,https://data.london.gov.uk/dataset/brownfield-land-register,2017-11-24,brownfield-land/local-authority-eng/ISL/P112819
"Dover Court Estate, Dove Road, Wall Street, Baxter Road",yes,,2017-11-24,,2.9,52,52,"Site plan is available on Islington interactive mapping website. Specific site is identifiable via SiteReference and SiteNameAddress attribute data.. Construction of 70 (gross) new homes (27 x 1 bed, 26 x 2 bed, 15 x 3 bed and 2 x 5 bed) across nine infill sites (including redevelopment of 18 existing residential units), consisting of the construct",local-authority-eng:ISL,,2015-12-04,http://planning.islington.gov.uk/Northgate/PlanningExplorer/Generic/StdDetails.aspx?PT=PlanningApplicationsOn-Line&TYPE=PL/PlanningPK.xml&PARAM0=404458&XSLT=/Northgate/PlanningExplorer/SiteFiles/Ski,permissioned,full planning permission,,P2014/3363/FUL,https://data.london.gov.uk/dataset/brownfield-land-register,2017-11-24,brownfield-land/local-authority-eng/ISL/P2014-3363-FUL
57-65 Randell's Road,yes,,2017-11-24,,0.03,6,6,"Site plan is available on Islington interactive mapping website. Specific site is identifiable via SiteReference and SiteNameAddress attribute data.. Erection of a four storey plus basement building to provide six residential units and other non housing development, together with the incorporation of refuse bin stores and bicycle storage.",local-authority-eng:ISL,,2015-12-07,http://planning.islington.gov.uk/Northgate/PlanningExplorer/Generic/StdDetails.aspx?PT=PlanningApplicationsOn-Line&TYPE=PL/PlanningPK.xml&PARAM0=420151&XSLT=/Northgate/PlanningExplorer/SiteFiles/Ski,permissioned,full planning permission,,P2015/2834/FUL,https://data.london.gov.uk/dataset/brownfield-land-register,2017-11-24,brownfield-land/local-authority-eng/ISL/P2015-2834-FUL
52 Tollington Way,yes,,2017-11-24,,0.07,15,15,Site plan is available on Islington interactive mapping website. Specific site is identifiable via SiteReference and SiteNameAddress attribute data.. Erection of four storey residential (C3 use class) building comprising 15 units with a associated landscaping and cycle parking.,local-authority-eng:ISL,,2015-12-08,http://planning.islington.gov.uk/Northgate/PlanningExplorer/Generic/StdDetails.aspx?PT=PlanningApplicationsOn-Line&TYPE=PL/PlanningPK.xml&PARAM0=420772&XSLT=/Northgate/PlanningExplorer/SiteFiles/Ski,permissioned,full planning permission,,P2015/2900/FUL,https://data.london.gov.uk/dataset/brownfield-land-register,2017-11-24,brownfield-land/local-authority-eng/ISL/P2015-2900-FUL
"Charles Simmons House, 3 Margery Street",yes,,2017-11-24,,0.1,9,9,"Site plan is available on Islington interactive mapping website. Specific site is identifiable via SiteReference and SiteNameAddress attribute data.. Demolition of a four-storey residential building (total of 16 residential units) and a two-storey community building (D1 Use Class) and 5 garages. Construction of a part four, five and six storey mixe",local-authority-eng:ISL,,2015-12-16,http://planning.islington.gov.uk/Northgate/PlanningExplorer/Generic/StdDetails.aspx?PT=PlanningApplicationsOn-Line&TYPE=PL/PlanningPK.xml&PARAM0=422113&XSLT=/Northgate/PlanningExplorer/SiteFiles/Ski,permissioned,full planning permission,,P2015/3050/FUL,https://data.london.gov.uk/dataset/brownfield-land-register,2017-11-24,brownfield-land/local-authority-eng/ISL/P2015-3050-FUL
1-2A Hermes Street and 116-118 Pentonville Road,yes,,2017-11-24,,0.05,6,6,"Site plan is available on Islington interactive mapping website. Specific site is identifiable via SiteReference and SiteNameAddress attribute data.. Expansion/alteration of existing building, demolition of two buildings within the site, conversion of second floor office floor space to residential (C3), erection of new two storey building and const",local-authority-eng:ISL,,2015-12-23,http://planning.islington.gov.uk/Northgate/PlanningExplorer/Generic/StdDetails.aspx?PT=PlanningApplicationsOn-Line&TYPE=PL/PlanningPK.xml&PARAM0=411268&XSLT=/Northgate/PlanningExplorer/SiteFiles/Ski,permissioned,full planning permission,,P2014/4558/FUL,https://data.london.gov.uk/dataset/brownfield-land-register,2017-11-24,brownfield-land/local-authority-eng/ISL/P2014-4558-FUL
64 Gifford Street,yes,,2017-11-24,,0.02,8,8,"Site plan is available on Islington interactive mapping website. Specific site is identifiable via SiteReference and SiteNameAddress attribute data.. Erection of a 4 storey (plus basement) residential building comprising 8 self-contained flats (3 X 1 Bed, 3 x 2 bed & 2 x 3 bed) with associated terraces, landscaping, refuse, cycle storage and associ",local-authority-eng:ISL,,2017-10-24,http://planning.islington.gov.uk/Northgate/PlanningExplorer/Generic/StdDetails.aspx?PT=Planning%20Applications%20On-Line&TYPE=PL/PlanningPK.xml&PARAM0=447750&XSLT=/Northgate/PlanningExplorer/SiteFiles,permissioned,full planning permission,,P2016/4973/FUL,https://data.london.gov.uk/dataset/brownfield-land-register,2017-11-24,brownfield-land/local-authority-eng/ISL/P2016-4973-FUL
"Southern Part of the Site, Whitehall Park Primary School (Formerly Ashmount P. School), Ashmount Road",yes,,2017-11-24,,0.43,46,46,Site plan is available on Islington interactive mapping website. Specific site is identifiable via SiteReference and SiteNameAddress attribute data.. The demolition of the existing buildings on the southern part of the Former Ashmount School site and the erection of 46 residential units in three blocks with associated landscaping.,local-authority-eng:ISL,,2016-02-19,http://planning.islington.gov.uk/Northgate/PlanningExplorer/Generic/StdDetails.aspx?PT=PlanningApplicationsOn-Line&TYPE=PL/PlanningPK.xml&PARAM0=420871&XSLT=/Northgate/PlanningExplorer/SiteFiles/Ski,permissioned,full planning permission,,P2015/2913/FUL,https://data.london.gov.uk/dataset/brownfield-land-register,2017-11-24,brownfield-land/local-authority-eng/ISL/P2015-2913-FUL
400 Camden Road,yes,,2017-11-24,,0.02,-3,-3,"Site plan is available on Islington interactive mapping website. Specific site is identifiable via SiteReference and SiteNameAddress attribute data.. Erection of a part 3, part single storey rear extension, excavation at the front and rear alongside other alterations and reconfiguration of existing studio, one-bed and two-bed residential units to c",local-authority-eng:ISL,,2016-02-17,http://planning.islington.gov.uk/Northgate/PlanningExplorer/Generic/StdDetails.aspx?PT=PlanningApplicationsOn-Line&TYPE=PL/PlanningPK.xml&PARAM0=434573&XSLT=/Northgate/PlanningExplorer/SiteFiles/Ski,permissioned,full planning permission,,P2015/5027/FUL,https://data.london.gov.uk/dataset/brownfield-land-register,2017-11-24,brownfield-land/local-authority-eng/ISL/P2015-5027-FUL
68 (rear) Essex Road,yes,,2017-11-24,,0.13,8,8,"Site plan is available on Islington interactive mapping website. Specific site is identifiable via SiteReference and SiteNameAddress attribute data.. Extension to the existing building comprising a single storey extension above roof and 4-storey, stepped side extension with lower ground floor to create 8 no. residential units (7 x 2 bed, 1 x 4 bed)",local-authority-eng:ISL,,2016-03-09,http://planning.islington.gov.uk/Northgate/PlanningExplorer/Generic/StdDetails.aspx?PT=PlanningApplicationsOn-Line&TYPE=PL/PlanningPK.xml&PARAM0=413343&XSLT=/Northgate/PlanningExplorer/SiteFiles/Ski,permissioned,full planning permission,,P2015/0362/FUL,https://data.london.gov.uk/dataset/brownfield-land-register,2017-11-24,brownfield-land/local-authority-eng/ISL/P2015-0362-FUL
"Land at Turk's Head Yard, 75A Turnmill Street",yes,,2017-11-24,,0.05,6,6,Site plan is available on Islington interactive mapping website. Specific site is identifiable via SiteReference and SiteNameAddress attribute data.. Construction of a three storey over basement building comprising six new residential units with associated amenity space and landscaping.,local-authority-eng:ISL,,2016-04-14,http://planning.islington.gov.uk/Northgate/PlanningExplorer/Generic/StdDetails.aspx?PT=PlanningApplicationsOn-Line&TYPE=PL/PlanningPK.xml&PARAM0=392375&XSLT=/Northgate/PlanningExplorer/SiteFiles/Ski,permissioned,full planning permission,,P2014/1808/FUL,https://data.london.gov.uk/dataset/brownfield-land-register,2017-11-24,brownfield-land/local-authority-eng/ISL/P2014-1808-FUL
7-8 Wakley Street and 328 City Road,yes,,2017-11-24,,0.16,26,26,"Site plan is available on Islington interactive mapping website. Specific site is identifiable via SiteReference and SiteNameAddress attribute data.. Demolition of existing buildings and erection of buildings of 1 to 5 storeys (plus lower ground floor level) to provide 26 residential units with associated refuse and cycle storage, and other non ho",local-authority-eng:ISL,,2016-04-12,http://planning.islington.gov.uk/Northgate/PlanningExplorer/Generic/StdDetails.aspx?PT=PlanningApplicationsOn-Line&TYPE=PL/PlanningPK.xml&PARAM0=406277&XSLT=/Northgate/PlanningExplorer/SiteFiles/Ski,permissioned,full planning permission,,P2014/3572/FUL,https://data.london.gov.uk/dataset/brownfield-land-register,2017-11-24,brownfield-land/local-authority-eng/ISL/P2014-3572-FUL
"3rd and 4th floor, 9-17 St Alban's Place",yes,,2017-11-24,,0.05,5,5,"Site plan is available on Islington interactive mapping website. Specific site is identifiable via SiteReference and SiteNameAddress attribute data.. Reconfiguration and extensions to the existing building, including excavation at basement level and the erection of ground/first floor front extension, erection of a fourth floor roof extension with t",local-authority-eng:ISL,,2016-04-15,http://planning.islington.gov.uk/Northgate/PlanningExplorer/Generic/StdDetails.aspx?PT=PlanningApplicationsOn-Line&TYPE=PL/PlanningPK.xml&PARAM0=418264&XSLT=/Northgate/PlanningExplorer/SiteFiles/Ski,permissioned,full planning permission,,P2015/2199/FUL,https://data.london.gov.uk/dataset/brownfield-land-register,2017-11-24,brownfield-land/local-authority-eng/ISL/P2015-2199-FUL
15 Blythwood Road,yes,,2017-11-24,,0.03,7,7,"Site plan is available on Islington interactive mapping website. Specific site is identifiable via SiteReference and SiteNameAddress attribute data.. Demolition of the existing building (including 2 residential units). Erection of a building containing 9 residential units with associated access, refuse and cycle storage.",local-authority-eng:ISL,,2016-06-08,http://planning.islington.gov.uk/Northgate/PlanningExplorer/Generic/StdDetails.aspx?PT=PlanningApplicationsOn-Line&TYPE=PL/PlanningPK.xml&PARAM0=419233&XSLT=/Northgate/PlanningExplorer/SiteFiles/Ski,permissioned,full planning permission,,P2015/2584/FUL,https://data.london.gov.uk/dataset/brownfield-land-register,2017-11-24,brownfield-land/local-authority-eng/ISL/P2015-2584-FUL
103A Seven Sisters Road,yes,,2017-11-24,,0.03,9,9,Site plan is available on Islington interactive mapping website. Specific site is identifiable via SiteReference and SiteNameAddress attribute data.. Erection of part six storey plus basement part 5 storey plus basement development comprising 9 residential units and other non housing development.,local-authority-eng:ISL,,2013-02-15,http://planning.islington.gov.uk/Northgate/PlanningExplorer/Generic/StdDetails.aspx?PT=PlanningApplicationsOn-Line&TYPE=PL/PlanningPK.xml&PARAM0=313838&XSLT=/Northgate/PlanningExplorer/SiteFiles/Ski,permissioned,full planning permission,,P110118,https://data.london.gov.uk/dataset/brownfield-land-register,2017-11-24,brownfield-land/local-authority-eng/ISL/P110118
"Nags Head Centre, 402-406 Holloway Road",yes,,2017-11-24,,0.05,14,14,"Site plan is available on Islington interactive mapping website. Specific site is identifiable via SiteReference and SiteNameAddress attribute data.. Change of Use to Dwellings for use of the first, second and third floors of existing Class B1(a) office to 14 residential units (Class C3) in accordance with Class O of the Town and Country Planning (",local-authority-eng:ISL,,2016-06-09,http://planning.islington.gov.uk/Northgate/PlanningExplorer/Generic/StdDetails.aspx?PT=PlanningApplicationsOn-Line&TYPE=PL/PlanningPK.xml&PARAM0=440630&XSLT=/Northgate/PlanningExplorer/SiteFiles/Ski,permissioned,full planning permission,,P2016/1576/PRA,https://data.london.gov.uk/dataset/brownfield-land-register,2017-11-24,brownfield-land/local-authority-eng/ISL/P2016-1576-PRA
