site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Former Connaught Barracks, Dover Road, Guston, CT16 1HL",yes,,2019-11-13,,2.38,64,64,"Approval of reserved matters (access, appearance, landscaping, layout and scale) for 64 dwellings, with associated access, parking, road/footway/cycleway provision, open space, landscaping, surface water attenuation and ancillary works; and the discharge of conditions 5, 6, 8, 11, 13, 14, 16, 18, 19 and 25; pursuant to outline planning permission - Under construction - forms part of a wider allocated site (CP10) in the Core Strategy (2010)",local-authority-eng:DOV,not owned by a public authority,2019-04-18,,permissioned,full planning permission,POINT(1.317323 51.13438),BR225-17,"https://maps.dover.gov.uk/webapps/Brownfield_Schema/?center=632178.0,142467.0,27700&scale=1000",2017-12-07,brownfield-land/local-authority-eng/DOV/BR225-17
"Land at Salvatori, North and South of Grove Road, Preston, CT3 1EF",yes,,2017-12-18,,5.07,70,70,"Reserved matters application for the erection of 70 residential dwellings and related infrastructure on Site B (details pursuant to outline permission DOV/14/00842 - for the erection of 73 residential dwellings and related infrastructure, together with the creation of meadow-land (existing buildings to be demolished) - site under Construction",local-authority-eng:DOV,not owned by a public authority,2015-05-29,,permissioned,reserved matters approval,POINT(1.227322 51.307499),BR227-17,"https://maps.dover.gov.uk/webapps/Brownfield_Schema/?center=625037.0,161433.0,27700&scale=1000",2017-12-18,brownfield-land/local-authority-eng/DOV/BR227-17
"Southern Water Pumping Station, St Richards Road, Deal",yes,,2017-12-18,,0.33,14,14,"Erection of 11 dwellings, a detached building incorporating 3 self contained flats, construction of vehicular access and associated parking - not Started",local-authority-eng:DOV,not owned by a public authority,2017-01-17,,permissioned,full planning permission,POINT(1.383371 51.208137),BR229-17,"https://maps.dover.gov.uk/webapps/Brownfield_Schema/?center=636420.0,150877.0,27700&scale=1000",2017-12-18,brownfield-land/local-authority-eng/DOV/BR229-17
"Ambulance Depot, Winchelsea Road, Dover, CT17 9TT",yes,,2017-12-18,,0.2,9,9,"Outline application for the erection of an Ambulance Community Response Post (ACRP), 9 dwellings and associated access, parking and refuse storage (existing buildings to be demolished)- Planning permission expired 26/08/2019 unimplemented",local-authority-eng:DOV,not owned by a public authority,2016-06-28,,Not Permissioned,outline planning permission,POINT(1.300129 51.12463),BR233-17,"https://maps.dover.gov.uk/webapps/Brownfield_Schema/?center=631024.0,141329.0,27700&scale=1000",2017-12-18,brownfield-land/local-authority-eng/DOV/BR233-17
"1 Malvern Road, Dover",yes,,2019-11-13,,0.12,17,17,"Erection of 2/3 storey buildings incorporating 17 self contained flats, vehicle access and parking - not Started",local-authority-eng:DOV,not owned by a public authority,2019-07-04,,permissioned,full planning permission,POINT(1.303641 51.124369),BR238-17,"https://maps.dover.gov.uk/webapps/Brownfield_Schema/?center=631271.0,141311.0,27700&scale=1000",2017-12-18,brownfield-land/local-authority-eng/DOV/BR238-17
"Site rear of 162 Folkestone Road, Vale View Road, Dover, CT17 9NP",yes,,2019-11-13,,0.1,6,6,"Change of use of land to facilitate the erection of a residential care home comprising 6 flats, associated parking and turning area - under Construction",local-authority-eng:DOV,not owned by a public authority,2016-12-02,,permissioned,full planning permission,POINT(1.295384 51.124045),BR240-17,"https://maps.dover.gov.uk/webapps/Brownfield_Schema/?center=630695.0,141249.0,27700&scale=1000",2017-12-18,brownfield-land/local-authority-eng/DOV/BR240-17
"Land off Ark Lane, Deal",yes,,2019-11-13,,0.35,41,41,"Erection of a three storey building incorp 41 1 & 2 bed sheltered apartments including residents communal areas, refuse and plant with associated access, parking and landscaping - under Construction",local-authority-eng:DOV,not owned by a public authority,2018-01-09,,permissioned,full planning permission,POINT(1.401462 51.229749),BR249-18,"https://maps.dover.gov.uk/webapps/Brownfield_Schema/?center=637572.0,153337.0,27700&scale=1000",2018-11-30,brownfield-land/local-authority-eng/DOV/BR249-18
"Land at 191 and Forge Bungalow, London Road, Temple Ewell",yes,,2018-11-30,,0.19,10,10,Erection of ten semi-detached dwellings and creation of vehicular access and parking spaces (existing bungalow and garage to be demolished) (amended plans) - under construction,local-authority-eng:DOV,not owned by a public authority,2016-05-27,,permissioned,full planning permission,POINT(1.267275 51.153286),BR250-18,"https://maps.dover.gov.uk/webapps/Brownfield_Schema/?center=628582.0,144413.0,27700&scale=1000",2018-11-30,brownfield-land/local-authority-eng/DOV/BR250-18
"Land adjoining Mill Field, New Street, Ash, CT3 2BD",yes,2019-05-01,2018-11-30,,0.36,10,10,"Erection of ten dwellings and associated garages, parking and vehicular access - work on site complete",local-authority-eng:DOV,not owned by a public authority,2016-09-21,,permissioned,full planning permission,POINT(1.287427 51.276034),BR251-18,"https://maps.dover.gov.uk/webapps/Brownfield_Schema/?center=629386.0,158119.0,27700&scale=1000",2018-11-30,brownfield-land/local-authority-eng/DOV/BR251-18
"65 Folkestone Road, Dover, CT17 9RZ",yes,,2019-11-13,,0.06,10,10,Erection of ten apartments with undercroft parking - not Started,local-authority-eng:DOV,not owned by a public authority,2019-04-25,,permissioned,full planning permission,POINT(1.306227 51.12516),BR252-18,"https://maps.dover.gov.uk/webapps/Brownfield_Schema/?center=631448.0,141407.0,27700&scale=1000",2018-11-30,brownfield-land/local-authority-eng/DOV/BR252-18
"Land south of New Dover Road, Capel-le-Ferne",yes,,2018-11-30,,3,40,40,"Erection of 40 dwellings, creation of access, associated parking, landscaping and open space - under construction",local-authority-eng:DOV,not owned by a public authority,2016-12-07,,permissioned,full planning permission,POINT(1.219062 51.102354),BR253-18,"https://maps.dover.gov.uk/webapps/Brownfield_Schema/?center=625468.0,138598.0,27700&scale=1000",2018-11-30,brownfield-land/local-authority-eng/DOV/BR253-18
"Land on the West side of Albert Road, Deal, CT14 9RB",yes,,2019-11-13,,4.7,142,142,"Reserved Matters application for the approval of Appearance, Layout, Landscaping and Scale pursuant to DOV/18/00203 for the erection of 142 dwellings and 370sqm of retail (A1) space, together with associated parking and groundworks - under construction",local-authority-eng:DOV,not owned by a public authority,2019-04-17,,permissioned,reserved matters approval,POINT(1.394157 51.226273),BR254-18,"https://maps.dover.gov.uk/webapps/Brownfield_Schema/?center=637122.0,152936.0,27700&scale=1000",2018-11-30,brownfield-land/local-authority-eng/DOV/BR254-18
"Protea House, Waterloo Crescent, Dover, CT17 9BW",yes,,2018-11-30,,0.06,9,9,Change of use and conversion to nine self-contained flats - planning permission lapsed unimplemented on 17/03/20,local-authority-eng:DOV,not owned by a public authority,2017-03-17,,Not Permissioned,full planning permission,POINT(1.314699 51.1225),BR255-18,"https://maps.dover.gov.uk/webapps/Brownfield_Schema/?center=632054.0,141139.0,27700&scale=1000",2018-11-30,brownfield-land/local-authority-eng/DOV/BR255-18
"Bellrose Hotel 18-19, East Cliff, Dover",yes,2020-11-24,2018-11-30,,0.0511,9,9,"Conversion of a hotel into 9 self-contained flats with assoc internal and external alterations- Certificate of existing Lawful use granted for this site on 01/10/2018, planning permission not implemented",local-authority-eng:DOV,not owned by a public authority,2017-04-06,,permissioned,full planning permission,POINT(1.325465 51.126125),BR256-18,"https://maps.dover.gov.uk/webapps/Brownfield_Schema/?center=632789.0,141569.0,27700&scale=1000",2018-11-30,brownfield-land/local-authority-eng/DOV/BR256-18
"Ryder House, 115-116 London Road, Dover",yes,,2018-11-30,,0.132,8,8,"Change of use and conversion to a single residential dwelling, insertion of windows, formation of hardstanding and installation of external stairs to side elevation - not started. Link to previous application shown in planning history",local-authority-eng:DOV,not owned by a public authority,2017-11-17,https://publicaccess.dover.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,other,POINT(1.298594 51.135378),BR257-18,"https://maps.dover.gov.uk/webapps/Brownfield_Schema/?center=630861.0,142521.0,27700&scale=1000",2018-11-30,brownfield-land/local-authority-eng/DOV/BR257-18
"Anchor Works, West Street, Deal",yes,2020-03-31,2019-11-13,,0.0605,12,12,Erection of 12 1 & 2 bedroom flats - site built out,local-authority-eng:DOV,not owned by a public authority,2017-11-03,,permissioned,full planning permission,POINT(1.400199 51.224092),BR258-18,"https://maps.dover.gov.uk/webapps/Brownfield_Schema/?center=637502.0,152711.0,27700&scale=1000",2018-11-30,brownfield-land/local-authority-eng/DOV/BR258-18
"Three Tuns, The Street, Staple",yes,,2018-11-30,,0.4822,8,8,"Erection of 7 dwellings, COU & conversion of the existing p/h into a single residential dwelling creation of vehicular access, parking area & associated works - not Started",local-authority-eng:DOV,not owned by a public authority,2017-04-27,,permissioned,full planning permission,POINT(1.251023 51.263757),BR259-18,"https://maps.dover.gov.uk/webapps/Brownfield_Schema/?center=626736.0,156709.0,27700&scale=1000",2018-11-30,brownfield-land/local-authority-eng/DOV/BR259-18
"Railway Hotel, 85 Station Road, Walmer",yes,2018-10-31,2018-11-30,,0.12,7,7,"Erection of 7 dwellings, creation of access and parking - work complete site built out",local-authority-eng:DOV,not owned by a public authority,2017-08-14,,permissioned,full planning permission,POINT(1.38218 51.202243),BR260-18,"https://maps.dover.gov.uk/webapps/Brownfield_Schema/?center=636398.0,150178.0,27700&scale=1000",2018-11-30,brownfield-land/local-authority-eng/DOV/BR260-18
"3 Market Square, Dover, CT16 1LZ",yes,,2018-11-30,,0.016,8,8,Prior notification for the COU from office to 8 self-contained flats - under construction,local-authority-eng:DOV,not owned by a public authority,2017-06-06,,permissioned,other,POINT(1.313306 51.125409),BR261-18,"https://maps.dover.gov.uk/webapps/Brownfield_Schema/?center=631942.0,141456.0,27700&scale=1000",2018-11-30,brownfield-land/local-authority-eng/DOV/BR261-18
"Snelgrove House, Harold Street, Dover",yes,,2019-11-13,,0.31,65,65,Erection of 3 dwellings (private sale) and 29 apartments (shared ownership) on former William Muge site and 9 dwellings (private sale) and 24 apartments (affordable housing to rent) on former Snelgrove House site with associated parking and landscaping (minor amendments to scheme including refuse bin enclosures to Leyburne Road frontage) - under construction,local-authority-eng:DOV,not owned by a public authority,2018-11-27,,permissioned,full planning permission,POINT(1.312792 51.130209),BR262-18,"https://maps.dover.gov.uk/webapps/Brownfield_Schema/?center=631970.0,141946.0,27700&scale=1000",2018-11-30,brownfield-land/local-authority-eng/DOV/BR262-18
"Dublin Man of War PH, Lower Road, River",yes,2020-03-31,2019-11-13,,0.3,8,8,"COU, conversion & extension to create 3 terraced dwellings, erection of 3 detached & a pair of semi-detached dwellings, formation of vehicle crossovers, excavation works and landscaping - site built out",local-authority-eng:DOV,not owned by a public authority,2018-03-22,,permissioned,full planning permission,POINT(1.274621 51.14574),BR263-18,"https://maps.dover.gov.uk/webapps/Brownfield_Schema/?center=629138.0,143600.0,27700&scale=1000",2018-11-30,brownfield-land/local-authority-eng/DOV/BR263-18
"Land at North Barrack Site, (East Section) Trafalgar Drive",yes,,2018-11-30,,0.68,30,30,"Erection of 30 dwellings comprising of 3 detached, 8 pairs of semi-detached & 2 blocks of 4 terraced & 1 block of 3 terraced, together with parking and landscaping - under Construction",local-authority-eng:DOV,not owned by a public authority,2018-02-12,,permissioned,full planning permission,POINT(1.399893 51.214701),BR264-18,"https://maps.dover.gov.uk/webapps/Brownfield_Schema/?center=637537.0,151654.0,27700&scale=1000",2018-11-30,brownfield-land/local-authority-eng/DOV/BR264-18
"The Qube, St Radigunds Road, Dover",yes,2020-03-31,2019-11-13,,0.38,27,27,Conversion to 27 self contained apartments with associated parking & landscaping - site built out,local-authority-eng:DOV,not owned by a public authority,2018-01-05,,permissioned,full planning permission,POINT(1.295783 51.135457),BR265-18,"https://maps.dover.gov.uk/webapps/Brownfield_Schema/?center=630673.0,142500.0,27700&scale=1000",2018-11-30,brownfield-land/local-authority-eng/DOV/BR265-18
"50 & 51 Biggin Street, Dover",yes,2020-03-31,2018-11-30,,0.0212,7,7,"COU & conversion of first, second, third floor to seven self-contained flats & installation of a replacement shopfront - site built out",local-authority-eng:DOV,not owned by a public authority,2018-02-02,,permissioned,full planning permission,POINT(1.311664 51.126427),BR266-18,"https://maps.dover.gov.uk/webapps/Brownfield_Schema/?center=631817.0,141562.0,27700&scale=1000",2018-11-30,brownfield-land/local-authority-eng/DOV/BR266-18
"2-9 Cambridge Terrace, Dover",yes,2020-03-31,2019-11-13,,0.10985,25,25,COU and conversion from offices to 25 residential dwellings - site completed ,local-authority-eng:DOV,not owned by a public authority,2018-03-13,,permissioned,full planning permission,POINT(1.314259 51.12334),BR267-18,"https://maps.dover.gov.uk/webapps/Brownfield_Schema/?center=631977.0,141169.0,27700&scale=1000",2018-11-30,brownfield-land/local-authority-eng/DOV/BR267-18
"Delfbridge, 10 Dover Road, Sandwich",yes,,2018-11-30,,0.4838,8,8,Erection of 2 two storey linked buildings incorporating 8 flats with associated parking - planning permission lapsed 09/05/20 unimplemented ,local-authority-eng:DOV,not owned by a public authority,2017-05-09,,Not Permissioned,full planning permission,POINT(1.341388 51.269648),BR268-18,"https://maps.dover.gov.uk/webapps/Brownfield_Schema/?center=633195.0,157583.0,27700&scale=1000",2018-11-30,brownfield-land/local-authority-eng/DOV/BR268-18
"1 & 2 Alphege Road, Dover",yes,,2018-11-30,,0.65,8,8,COU and conversion to independent and assisted living accommodation (SG) and alterations to existing access and driveway - planning permission lapsed 12/05/20 unimplemented,local-authority-eng:DOV,not owned by a public authority,2017-05-12,,Not Permissioned,full planning permission,POINT(1.306692 51.133458),BR269-18,"https://maps.dover.gov.uk/webapps/Brownfield_Schema/?center=631441.0,142329.0,27700&scale=1000",2018-11-30,brownfield-land/local-authority-eng/DOV/BR269-18
"Plough Filling Station, Folkestone Road, Dover",yes,,2018-11-30,,0.27,9,9,Erection of 3 buildings incorporating 9 flats & creation of vehicular access & parking (existing building to be demolished) - planning permission lapsed unimplemented,local-authority-eng:DOV,not owned by a public authority,2017-05-12,,Not Permissioned,full planning permission,POINT(1.260909 51.111492),BR270-18,"https://maps.dover.gov.uk/webapps/Brownfield_Schema/?center=628333.0,139758.0,27700&scale=1000",2018-11-30,brownfield-land/local-authority-eng/DOV/BR270-18
"Part of Wingham Court, Hawarden Place, Canterbury Road, Wingham",yes,,2018-11-30,,0.97,15,15,"Erection of 15 extra care properties (C2) comprising of 8 semi-detached dwellings, 1 detached dwelling & 6 apartments; conversion & extension of Goose Barn to provide communal facilities to include manager's office, guest suite and cycle parking together with internal access arrangement works and junction improvements; & associated landscape & tree works - not Started",local-authority-eng:DOV,not owned by a public authority,2018-03-23,,permissioned,full planning permission,POINT(1.212311 51.270727),BR271-18,"https://maps.dover.gov.uk/webapps/Brownfield_Schema/?center=624134.0,157308.0,27700&scale=1000",2018-11-30,brownfield-land/local-authority-eng/DOV/BR271-18
"Brambley Hedges Childrens Centre, Tower Street, Dover",yes,,2019-11-13,,0.09,10,10,"Reserved Matters application for appearance, layout and scale pursuant to outline permission for the erection of 10 dwellings - under construction",local-authority-eng:DOV,not owned by a public authority,2019-09-02,,permissioned,reserved matters approval,POINT(1.30206 51.12866),BR272-19,"https://maps.dover.gov.uk/webapps/Brownfield_Schema/?center=631139.0,141783.0,27700&scale=1000",2019-11-13,brownfield-land/local-authority-eng/DOV/BR272-19
"Former Greyhound Public House, Dorman Avenue South, Aylesham",yes,,2019-11-13,,0.274,17,17,"Erection of 17 dwellings, creation of access roads and parking - not Started",local-authority-eng:DOV,not owned by a public authority,2018-09-07,,permissioned,full planning permission,POINT(1.202485 51.2247),BR273-19,"https://maps.dover.gov.uk/webapps/Brownfield_Schema/?center=623708.0,152152.0,27700&scale=1000",2019-11-13,brownfield-land/local-authority-eng/DOV/BR273-19
"Aylesham Sports Club, Burgess Road, Aylesham",yes,,2019-11-13,,0.22,19,19,"Erection of two storey side and three storey rear extensions to facilitate conversion into 19 self contained flats and a public house, formation of vehicular access and parking (mixed use class C3 and A4) - not Started",local-authority-eng:DOV,not owned by a public authority,2018-10-10,,permissioned,full planning permission,POINT(1.207891 51.229508),BR274-19,"https://maps.dover.gov.uk/webapps/Brownfield_Schema/?center=624066,152697,27700&scale=1000",2019-11-13,brownfield-land/local-authority-eng/DOV/BR274-19
"43-65 & land adjoining Randolph Road, Dover",yes,2020-03-31,2019-11-13,,0.7463,30,30,"Change of use to a C2 dementia care unit including erection of a detached two storey community building with roof terrace, care facilities and 6 bed guest accommodation, extension and alterations of 12 existing semi-detached dwellings to form care units for 30 residents, installation of security fencing/gates/solar panels/footpaths/car park and ground source heat compound - site built out",local-authority-eng:DOV,not owned by a public authority,2018-05-11,,permissioned,full planning permission,POINT(1.292866 51.131645),BR275-19,"https://maps.dover.gov.uk/webapps/Brownfield_Schema/?center=630481.0,142086.0,27700&scale=1000",2019-11-13,brownfield-land/local-authority-eng/DOV/BR275-19
"Linwood Youth Centre, 92 Mill Road, Deal",yes,2020-03-31,2019-11-13,,0.2658,6,6,"Erection of 6 semi-detached dwellings, formation of new vehicular access, car parking and landscaping (existing buildings to be demolished) (amended details)- site built out ",local-authority-eng:DOV,not owned by a public authority,2018-09-13,,permissioned,full planning permission,POINT(1.395829 51.219802),BR276-19,"https://maps.dover.gov.uk/webapps/Brownfield_Schema/?center=637230.0,152214.0,27700&scale=1000",2019-11-13,brownfield-land/local-authority-eng/DOV/BR276-19
"Old Rectory, Church Hill, Eythorne",yes,,2019-11-13,,0.73,9,9,"Erection of 9 detached dwellings, landscaping, creation of new vehicular access and parking - under construction",local-authority-eng:DOV,not owned by a public authority,2018-04-30,,permissioned,full planning permission,POINT(1.262171 51.200518),BR277-19,"https://maps.dover.gov.uk/webapps/Brownfield_Schema/?center=627994.0,149647.0,27700&scale=1000",2019-11-13,brownfield-land/local-authority-eng/DOV/BR277-19
"Beacon Church and Christian Centre, London Road, Dover",yes,,2019-11-14,,0.0309,9,9,Change of use and conversion into nine self-contained flats (5x2 bed and 4x1 bed)- not started,local-authority-eng:DOV,not owned by a public authority,2018-06-25,,permissioned,full planning permission,POINT(1.303535 51.132306),BR278-19,"https://maps.dover.gov.uk/webapps/Brownfield_Schema/?center=631224.0,142193.0,27700&scale=1000",2019-11-14,brownfield-land/local-authority-eng/DOV/BR278-19
"Coombe Valley Road, Dover",yes,2018-06-01,2016-06-20,,0.74,24,24,"Erection of 24 dwellings, construction of vehicular access and associated car parking (existing buildings to be demolished). Development on site is now completed - forms part of a wider allocated site (LA8 - land in Coombe Valley)",local-authority-eng:DOV,not owned by a public authority,2013-10-04,,permissioned,full planning permission,POINT(1.294884 51.132883),BR61-16,"https://maps.dover.gov.uk/webapps/Brownfield_Schema/?center=630616.0,142230.0,27700&scale=1000",2016-06-20,brownfield-land/local-authority-eng/DOV/BR61-16
Land north of River Stour & including part of Sandwich Industrial Estate,yes,,2016-06-20,,12.2,303,303,"Residential development comprising 303 flats and houses with garages, parking and access thereto by way of a new estate road layout connecting to Ramsgate Road and with emergency access to Sandwich Industrial Estate, together with associated works including bunding, landscaping and drainage works and the formation of public open space - work on site is under Construction",local-authority-eng:DOV,not owned by a public authority,2003-07-10,,permissioned,full planning permission,POINT(1.347032 51.276269),BR68-16,"https://maps.dover.gov.uk/webapps/Brownfield_Schema/?center=633537.0,158335.0,27700&scale=1000",2016-06-20,brownfield-land/local-authority-eng/DOV/BR68-16
"Old Folkestone Road, Aycliffe",yes,2018-11-02,2019-11-18,,0.15,18,18,"Erection of a detached building incorporating 12 no. residential flats and erection of 6 no. two bedroom dwellings and construction of vehicular access (existing public house to be demolished) - site now built out, achieved through 2 different planning applications",local-authority-eng:DOV,not owned by a public authority,2007-06-21,,permissioned,,POINT(1.293275 51.113292),BR71-16,"https://maps.dover.gov.uk/webapps/Brownfield_Schema/?center=630601.0,140047.0,27700&scale=1000",2016-06-20,brownfield-land/local-authority-eng/DOV/BR71-16
"Discovery Park, Ramsgate Road, Sandwich",yes,,2016-06-20,,72.3,500,500,"Outline application for the redevelopment of site to include: demolition of some existing buildings (and associated infrastructure); change of use of some existing buildings (from B1 to use classes: B2, B8, Sui Generis (Energy) and D1 uses); the provision of new commercial (use classes: A3/4, B1, B2, B8, C1, D1 and Sui Generis) and residential (use class: C3) development; associated site preparation/enabling, infrastructure, and landscaping works; and provision of car parking (with some matters reserved)- work not Started - the housing on this site forms part of a wider mixed use application on a predominantly brownfield site. Expiry date extended from 3 years for approval of reserved matters to 10 years from date of decision",local-authority-eng:DOV,not owned by a public authority,2015-09-02,,permissioned,outline planning permission,POINT(1.34516 51.287413),BR87-16,"https://maps.dover.gov.uk/webapps/Brownfield_Schema/?center=633350.0,159568.0,27700&scale=1000",2016-06-19,brownfield-land/local-authority-eng/DOV/BR87-16
"Former council Yard, Molland Lea, Ash",yes,,2016-06-20,,0.16,5,5,Allocated in the Land Allocations Local Plan (LA23) on the 28/01/2015,local-authority-eng:DOV,owned by a public authority,,,Not Permissioned,,POINT(1.277028 51.282659),BR89-16,"https://maps.dover.gov.uk/webapps/Brownfield_Schema/?center=628624.0,158825.0,27700&scale=1000",2016-06-20,brownfield-land/local-authority-eng/DOV/BR89-16
"Former Buckland Hospital, Coombe Valley Road, Dover",yes,,2020-11-20,,1.66,150,150,Outline application for the erection of up to 150 dwellings (with all matters reserved) forms part of a wider allocated site (LA8 - land in Coombe Valley),local-authority-eng:DOV,not owned by a public authority,2019-11-21,,permissioned,outline planning permission,POINT(1.290463 51.131227),BR279-20,"https://maps.dover.gov.uk/webapps/Brownfield_Schema/?center=630294.0,141980.0,27700&scale=1000",2020-11-20,brownfield-land/local-authority-eng/DOV/BR279-20
"The former Magistrates Court, Pencester Road, Dover",yes,,2020-11-20,,0.3,46,46,"Change of use and conversion to 46no. self-contained flats (C3), to include the erection of a roof extension to incorporate a 3rd and 4th floor, and a four storey side extension",local-authority-eng:DOV,not owned by a public authority,2019-07-09,,permissioned,full planning permission,POINT(1.313685 51.127908),BR280-20,"https://maps.dover.gov.uk/webapps/Brownfield_Schema/?center=631960.0,141738.0,27700&scale=1000",2020-11-20,brownfield-land/local-authority-eng/DOV/BR280-20
"Former United Reformed Church, High Street, Dover",yes,,2020-11-23,,0.2,16,16,Conversion of church building to provide 16 no. self-contained apartments and associated development,local-authority-eng:DOV,not owned by a public authority,2019-10-21,,permissioned,full planning permission,POINT(1.308398 51.127932),BR281-20,"https://maps.dover.gov.uk/webapps/Brownfield_Schema/?center=631547.0,141761.0,27700&scale=1000",2020-11-23,brownfield-land/local-authority-eng/DOV/BR281-20
