site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
317a Hoe Street,yes,,2017-12-06,,0.06,16,16,Demolition of existing building and construction of 3 to 5 storeybuilding to form 16 residential units (7x1 bed 7x2 bed and 2x3 bed)Provision of amenity space cycle storage and refuse collection area.,local-authority-eng:WFT,not owned by a public authority,2016-11-25,,permissioned,full planning permission,POINT(-0.016132 51.577999),142871,https://maps.london.gov.uk/brownfield-site-register,2017-12-06,brownfield-land/local-authority-eng/WFT/142871
15 Drayton Road,yes,,2017-12-06,,0.06,6,6,Construction of three storey building to provide 6 residential units(2x1 bedroom 2x2 bedroom and 2x3 bedroom flats).,local-authority-eng:WFT,not owned by a public authority,2017-09-29,,permissioned,full planning permission,POINT(0.002907 51.567873),170652,https://maps.london.gov.uk/brownfield-site-register,2017-12-06,brownfield-land/local-authority-eng/WFT/170652
Garages Adjacent to Substation on Churchill Terrace,yes,,2017-12-06,,0.05,6,6,Demolition of existing garages and construction of three storeybuilding to provide six self-contained flats (6x1 bed). Provision of 6car parking spaces cycle stores and refuse collection area.,local-authority-eng:WFT,,2015-07-08,,permissioned,full planning permission,POINT(-0.018125 51.61876),151080,https://maps.london.gov.uk/brownfield-site-register,2017-12-06,brownfield-land/local-authority-eng/WFT/151080
647-661 High Road Leytonstone,yes,,2017-12-06,,0.05,12,12,Determination as to whether prior approval is required for change ofuse of office at first and second floor level from (Class B1a) to 6x1bedroom and 6x2 bedroom flats (Class C3).,local-authority-eng:WFT,not owned by a public authority,2017-04-07,,permissioned,other,POINT(0.00935 51.563456),170527,https://maps.london.gov.uk/brownfield-site-register,2017-12-06,brownfield-land/local-authority-eng/WFT/170527
428 Hale End Road,yes,,2017-12-06,,0.03,5,5,Construction of an additional floor and three storey infill side extension to provide a mixed use scheme comprising retail (Class A1) dental surgery (Class D1)and five residential units (Class C3) comprising 4 x 1 bedroom and 1 x 2 bedroom units,local-authority-eng:WFT,not owned by a public authority,2017-09-29,,permissioned,full planning permission,POINT(0.000034 51.607607),171712,https://maps.london.gov.uk/brownfield-site-register,2017-12-06,brownfield-land/local-authority-eng/WFT/171712
Gresham Works Rear of 1-3 Mornington Road,yes,,2017-12-06,,0.03,9,9,Change of use from (Class B) to (Class C3) - 9 flats,local-authority-eng:WFT,not owned by a public authority,2015-12-04,,permissioned,other,POINT(0.003544 51.631881),153229,https://maps.london.gov.uk/brownfield-site-register,2017-12-06,brownfield-land/local-authority-eng/WFT/153229
840-842 High Road Leyton,yes,,2017-12-06,,0.02,11,11,Change of Use from Office (Class B1a) to residential dwelling (ClassC3) to create 11 self-contained units.,local-authority-eng:WFT,not owned by a public authority,2016-10-10,,permissioned,other,POINT(-0.012341 51.575246),162742,https://maps.london.gov.uk/brownfield-site-register,2017-12-06,brownfield-land/local-authority-eng/WFT/162742
1-20 Forest Court,yes,,2017-12-06,,0.1,5,5,Conversion of roof spaces to form 5 x 1 bedroom self-contained flats (one flat to each block) involving front and rear dormer windows toall blocks and installation of ramp to blocks 4 and 5.,local-authority-eng:WFT,not owned by a public authority,2015-04-22,,permissioned,full planning permission,POINT(0.018193 51.628231),132613,https://maps.london.gov.uk/brownfield-site-register,2017-12-06,brownfield-land/local-authority-eng/WFT/132613
16 Forest View,yes,,2017-12-06,,0.09,5,5,Demolition of existing building and construction of a 4 storey building comprising 8 self contained flats (2 X 1 bed 6 X 2 bed).Provision of 8 car parking spaces bin and cycle storage area.,local-authority-eng:WFT,not owned by a public authority,2015-03-23,,permissioned,full planning permission,POINT(0.008518 51.635222),2014/0951,https://maps.london.gov.uk/brownfield-site-register,2017-12-06,brownfield-land/local-authority-eng/WFT/2014-0951
The Substation Gainsborough Road,yes,,2017-12-06,,0.08,9,9,Ground and first floor rear extensions conversion of former substation into nine residential units (3 x 1 bed 5 x 2 bed 1 x 3 bed)(use class C3),local-authority-eng:WFT,not owned by a public authority,2016-02-24,,permissioned,full planning permission,POINT(0.011837 51.571093),141435,https://maps.london.gov.uk/brownfield-site-register,2017-12-06,brownfield-land/local-authority-eng/WFT/141435
Kirkdale House 7 Kirkdale Road,yes,,2017-12-06,,0.06,34,34,Convert offices to 34 flats,local-authority-eng:WFT,not owned by a public authority,2015-07-23,,permissioned,other,POINT(0.009676 51.569529),151810,https://maps.london.gov.uk/brownfield-site-register,2017-12-06,brownfield-land/local-authority-eng/WFT/151810
370-372 Grove Green Road,yes,,2017-12-06,,0.04,7,7,Demolition of existing building and erection of 3 storey building comprising commercial use on ground floor and 7 residential units (3 X 1 bed; 3x 2 bed and 1 x 3 bed),local-authority-eng:WFT,not owned by a public authority,2015-12-04,,permissioned,full planning permission,POINT(0.002308 51.566382),141775,https://maps.london.gov.uk/brownfield-site-register,2017-12-06,brownfield-land/local-authority-eng/WFT/141775
875-877 High Road Leytonstone,yes,,2017-12-06,,0.04,5,5,The development proposed is second floor rear extension and conversion of first and second floors from three self-contained flats and a house in multiple occupation to eight self-contained flats.,local-authority-eng:WFT,not owned by a public authority,2016-10-13,,permissioned,full planning permission,POINT(0.013871 51.57042),153280,https://maps.london.gov.uk/brownfield-site-register,2017-12-06,brownfield-land/local-authority-eng/WFT/153280
Naseberry Court 2 Meriam Close SSA11,yes,,2017-12-06,,1.03,48,48,,local-authority-eng:WFT,owned by a public authority,,,not permissioned,,POINT(-0.003594 51.611167),LHCSS17310263,https://maps.london.gov.uk/brownfield-site-register,2017-12-06,brownfield-land/local-authority-eng/WFT/LHCSS17310263
Car Wash Site BHL02 North,yes,,2017-12-06,,0.26,0,0,,local-authority-eng:WFT,not owned by a public authority,,,not permissioned,,POINT(-0.042628 51.586798),LHCSS17310026,https://maps.london.gov.uk/brownfield-site-register,2017-12-06,brownfield-land/local-authority-eng/WFT/LHCSS17310026
Juniper House Hoe Street,yes,,2017-12-06,,0.36,90,90,,local-authority-eng:WFT,owned by a public authority,,,not permissioned,,POINT(-0.017506 51.582896),LHCSS17310209,https://maps.london.gov.uk/brownfield-site-register,2017-12-06,brownfield-land/local-authority-eng/WFT/LHCSS17310209
Webbs Industrial Estate 108 BHL06,yes,,2017-12-06,,1.7,235,235,,local-authority-eng:WFT,owned by a public authority,,,not permissioned,,POINT(-0.038784 51.590574),2011/0984/OUT,https://maps.london.gov.uk/brownfield-site-register,2017-12-06,brownfield-land/local-authority-eng/WFT/2011-0984-OUT
Forest Road (U and I site and Standard Music Venue - BHL sites 1c and 1e),yes,,2017-12-06,,1.47,400,400,,local-authority-eng:WFT,not owned by a public authority,,,not permissioned,,POINT(-0.0421 51.587994),LHCSS17310176,https://maps.london.gov.uk/brownfield-site-register,2017-12-06,brownfield-land/local-authority-eng/WFT/LHCSS17310176
Blackhorse Road Car Park (TfL Forest Road Carpark - Part of BHL site 1),yes,,2017-12-06,,0.73,368,368,,local-authority-eng:WFT,owned by a public authority,,,not permissioned,,POINT(-0.042472 51.587407),LHCSS17310027,https://maps.london.gov.uk/brownfield-site-register,2017-12-06,brownfield-land/local-authority-eng/WFT/LHCSS17310027
Osier Way (Bywaters Waste Site - NOF Site 7 also BEA3),yes,,2017-12-06,,5.16,731,731,,local-authority-eng:WFT,not owned by a public authority,,,not permissioned,,POINT(-0.016227 51.558909),LHCSS17310275,https://maps.london.gov.uk/brownfield-site-register,2017-12-06,brownfield-land/local-authority-eng/WFT/LHCSS17310275
9 Osier Way,yes,,2017-12-06,,0.43,115,115,,local-authority-eng:WFT,not owned by a public authority,,,not permissioned,,POINT(-0.016118 51.560085),171743,https://maps.london.gov.uk/brownfield-site-register,2017-12-06,brownfield-land/local-authority-eng/WFT/171743
Oliver Road (Score Centre - Preferred options NOF 8),yes,,2017-12-06,,2.89,550,550,,local-authority-eng:WFT,owned by a public authority,,,not permissioned,,POINT(-0.013814 51.559336),LHCSS17310271,https://maps.london.gov.uk/brownfield-site-register,2017-12-06,brownfield-land/local-authority-eng/WFT/LHCSS17310271
