site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
University of Northampton Park Campus,yes,,2020-12-16,,22.97,800,800,"Allocated in emerging Local Plan (Part 2). N/2014/0475 outline approval (all matters reserved except access) for the demolition of the University facilities and erection of new buildings comprising residential accommodation up to 800 units, associated car parking, retail unit, landscaping and open space with accesses from Boughton Green Road. RM applications N/2018/0688 phase 1 - 147 dwellings approved 10/9/18, N/2018/1484 phase 2 182 dwellings approved 11/04/2019, both under construction as of April 2020.",local-authority-eng:NOR,not owned by a public authority,2014-09-19,,permissioned,reserved matters approval,POINT(-0.882149 52.273068),BFR1013,https://www.northampton.gov.uk/download/downloads/id/10086/bfr1013,2017-12-13,brownfield-land/local-authority-eng/NOR/BFR1013
University of Northampton Avenue Campus,yes,,2020-12-16,,6.03,200,200,"Allocated in emerging Local Plan (Part 2). N/2016/0810 outline application with reserved matters for demolition and conversion of existing university buildings, demolition of existing university facilities and outline planning permission for erection of new buildings comprising residential up to 200 units, associated car parking, landscaping and open space approved in principle 28/10/2020.",local-authority-eng:NOR,owned by a public authority,,,permissioned,outline planning permission,POINT(-0.891068 52.251195),BFR1014,https://www.northampton.gov.uk/download/downloads/id/10079/bfr1014,2017-12-13,brownfield-land/local-authority-eng/NOR/BFR1014
"Belgrave House, Grosvenor Shopping Centre",yes,,2020-12-16,,0.21,99,99,"Allocated in emerging Local Plan (Part 2). N/2017/1144 Change of Use of Belgrave House from offices to student accommodation - approved 15/2/2018. N/2019/0755 Change of Use to Residential (Use Class C3), for social housing, approved in principle 29/07/2020. Scale of development is within the building envelope with the addition of two new upper floors, to create 124no apartments. Changes to fenestration and alterations to external facade - in progress as of 11/10/2019.",local-authority-eng:NOR,not owned by a public authority,2018-02-15,,permissioned,full planning permission,POINT(-0.896106 52.239283),BFR1022,https://www.northampton.gov.uk/download/downloads/id/10078/bfr1022,2017-12-13,brownfield-land/local-authority-eng/NOR/BFR1022
Derwent Drive garage site,yes,,2020-12-16,,0.2,5,5,"Allocated in emerging Local Plan (Part 2). Garages demolished. N/2019/1429 Construction of 5no new build dwellings with associated parking, approved 25/11/2020.",local-authority-eng:NOR,owned by a public authority,2020-11-25,,permissioned,full planning permission,POINT(-0.917249 52.255856),BFR1036,https://www.northampton.gov.uk/download/downloads/id/10087/bfr1036,2017-12-13,brownfield-land/local-authority-eng/NOR/BFR1036
Swale Drive garage site and rear/unused land,yes,,2020-12-16,,0.16,6,6,"Allocated in emerging Local Plan (Part 2). Demolition complete. N/2018/1594 Development of 6no new dwellings with associated parking, approved 20/3/19, not yet implemented as of April 2020.",local-authority-eng:NOR,owned by a public authority,2019-03-20,,permissioned,full planning permission,POINT(-0.92176 52.260063),BFR1037,https://www.northampton.gov.uk/download/downloads/id/10088/bfr1037,2017-12-13,brownfield-land/local-authority-eng/NOR/BFR1037
"Former Dairy Crest Depot, Horsley Road",yes,,2020-12-16,,1.11,35,35,Allocated in emerging Local Plan (Part 2). Units demolished under N/2019/0223 as of April 2020. No further planning permissions on site.,local-authority-eng:NOR,not owned by a public authority,,,not permissioned,,POINT(-0.902728 52.252584),BFR1108,https://www.northampton.gov.uk/download/downloads/id/10104/brf1108,2017-12-13,brownfield-land/local-authority-eng/NOR/BFR1108
Greyfriars,yes,,2017-12-13,,1.75,400,400,Site is allocated in the Central Area Action Plan and emerging LPP2 for mixed use which include residential.,local-authority-eng:NOR,owned by a public authority,,,not permissioned,,POINT(-0.895398 52.239926),BFR1113,https://www.northampton.gov.uk/download/downloads/id/10090/bfr1113,2017-12-13,brownfield-land/local-authority-eng/NOR/BFR1113
"Cedarwood Nursing Home, 492 Kettering Road",yes,,2020-12-16,,0.19,10,10,"Allocated in emerging Local Plan (Part 2). N/2017/0627 Demolition of existing Care Home and erection of 14no bedroom apartments approved. N/2018/1188, Demolition of existing care home and erection of 10no houses with associated parking and alterations to vehicular accesses to site, approved 18/6/2019. Site demolished as of April 2020.",local-authority-eng:NOR,not owned by a public authority,2019-06-18,,permissioned,full planning permission,POINT(-0.86483 52.26488),BFR1114,https://www.northampton.gov.uk/download/downloads/id/10095/bfr1114,2017-12-13,brownfield-land/local-authority-eng/NOR/BFR1114
194 - 200 Kingsthorpe Grove,yes,,2020-12-16,,0.15,9,9,"N/2018/0630 Alterations and extensions to provide 9no additional apartments including parking and landscaping, not yet implemented as of April 2020.",local-authority-eng:NOR,not owned by a public authority,2018-07-03,,permissioned,full planning permission,POINT(-0.892103 52.255827),BFR1116,https://www.northampton.gov.uk/download/downloads/id/10102/bfr1116,2017-12-13,brownfield-land/local-authority-eng/NOR/BFR1116
133 Queens Park Terrace,yes,,2020-12-16,,0.07,8,8,"Allocated in emerging Local Plan (Part 2). N/2019/1469 Proposed 8no one bedroom apartments and associated parking approved 28/1/20, not implemented as of April 2020.",local-authority-eng:NOR,owned by a public authority,2020-01-28,,permissioned,full planning permission,POINT(-0.900017 52.258659),BFR1117,https://www.northampton.gov.uk/download/downloads/id/10094/bfr1117,2017-12-13,brownfield-land/local-authority-eng/NOR/BFR1117
135 Harlestone Road,yes,,2020-12-16,,0.71,8,8,"N/2016/0083 outline. Demolish house and erect up to 12 dwellings. N/2018/0460 Reserved matters application approved 2018, under construction as of April 2020.",local-authority-eng:NOR,not owned by a public authority,2018-08-15,,permissioned,reserved matters approval,POINT(-0.928337 52.248077),BFR1118,https://www.northampton.gov.uk/download/downloads/id/10092/bfr1118,2016-06-29,brownfield-land/local-authority-eng/NOR/BFR1118
"Silver Coronet PH site, Welland Way",yes,,2020-12-16,,0.17,14,14,"N/2018/0476 full permission erection of 14no bedroom dwellings approved, under construction April 2020.",local-authority-eng:NOR,not owned by a public authority,2018-09-05,,permissioned,full planning permission,POINT(-0.918978 52.257108),BFR1119,https://www.northampton.gov.uk/download/downloads/id/10110/bfr1119,2017-12-13,brownfield-land/local-authority-eng/NOR/BFR1119
83 - 103 Trinity Avenue,yes,,2020-12-16,,0.19,9,9,"Allocated in emerging Local Plan (Part 2). N/2015/0637, superseded by N/2018/0630 - alterations and extensions to provide 9no. additional apartments, including parking and landscaping at 81-103 Trinity Avenue and 162-168 Stanhope Road, approved 3/7/2019, not yet implemented as of April 2020.",local-authority-eng:NOR,not owned by a public authority,2019-07-03,,permissioned,full planning permission,POINT(-0.892156 52.255619),BFR1123,https://www.northampton.gov.uk/download/downloads/id/10108/bfr1123,2017-12-13,brownfield-land/local-authority-eng/NOR/BFR1123
41 - 43 Derngate,yes,,2020-12-16,,0.08,23,23,"Allocated in emerging Local Plan (Part 2). N/2018/1645 Castilian Chambers Demolition of existing buildings and creation of 23no apartments and studios approved 19/03/2020, not yet implemented April 2020.",local-authority-eng:NOR,not owned by a public authority,2015-05-06,,permissioned,full planning permission,POINT(-0.891899 52.236337),BFR1124,https://www.northampton.gov.uk/download/downloads/id/10099/bfr1124,2016-06-29,brownfield-land/local-authority-eng/NOR/BFR1124
Adj 5 Primrose Hill,yes,,2020-12-16,,0.04,6,6,Allocated in emerging Local Plan (Part 2). N/2014/1387 demolition of garage and erection of 6no. flats. Building regs in place 2018.,local-authority-eng:NOR,not owned by a public authority,2015-03-27,,permissioned,full planning permission,POINT(-0.89868 52.248765),BFR1126,https://www.northampton.gov.uk/download/downloads/id/10097/bfr1126,2016-06-29,brownfield-land/local-authority-eng/NOR/BFR1126
13 - 17 Bridge Street,yes,,2020-12-16,,0.04,16,16,"N/2017/0747 five storey rear extension to create 41-bed student accommodation, not implemented as of April 2020.",local-authority-eng:NOR,not owned by a public authority,2018-10-26,,permissioned,full planning permission,POINT(-0.897 52.236256),BFR1801,https://www.northampton.gov.uk/download/downloads/id/10708/bfr1801,2018-12-21,brownfield-land/local-authority-eng/NOR/BFR1801
59 Clarke Road,yes,,2020-12-16,,0.05,9,9,"N/2019/0527, Prior Notification of Change of Use from Offices (Use Class B1) to 9 Dwellings (Use Class C3) approved 4/7/19, under construction as of April 2020.",local-authority-eng:NOR,not owned by a public authority,2019-07-04,,permissioned,other,POINT(-0.873034 52.247739),BFR1802,https://www.northampton.gov.uk/download/downloads/id/10707/bfr1802,2018-12-21,brownfield-land/local-authority-eng/NOR/BFR1802
"The Tanners PH, 32 Farmfield Court",yes,,2020-12-16,,0.31,17,17,"N/2017/1653 Demolition of existing buildings and proposed development of 17no. new dwellingswith 400 sqm of retail unit and retail unit/takeaway, under construction April 2020.",local-authority-eng:NOR,not owned by a public authority,2018-10-24,,permissioned,full planning permission,POINT(-0.840167 52.27191),BFR1805,https://www.northampton.gov.uk/download/downloads/id/10725/bfr1805,2018-12-21,brownfield-land/local-authority-eng/NOR/BFR1805
Riverside House,yes,,2020-12-16,,0.57,60,60,"N/2018/0247 Change of Use from Offices to residential comprising 60no units. Also N/2018/0136, Prior Notification of Change of Use from Offices (Use Class B1a) to (192) Studio Apartments (Use Class C3), approved 18/4/2018. N/2019/1420 Prior Notification of Change of Use from first to fourth floors Offices (Use Class B1) to 200 no. Studio Apartments (Use Class C3) approved 17/01/2020.",local-authority-eng:NOR,owned by a public authority,2018-04-18,,permissioned,full planning permission,POINT(-0.881197 52.233197),BFR1807,https://www.northampton.gov.uk/download/downloads/id/10717/bfr1807,2018-12-21,brownfield-land/local-authority-eng/NOR/BFR1807
98 - 100 Abington Street,yes,,2020-12-16,,0.05,13,13,"N/2018/0795 extensions to provide 13 apartments comprising x studios, x 1-bedroom and x 2-bedroom self-contained apartments, not yet implemented as of April 2020.",local-authority-eng:NOR,not owned by a public authority,2018-08-09,,permissioned,full planning permission,POINT(-0.890198 52.239041),BFR1811,https://www.northampton.gov.uk/download/downloads/id/10710/bfr1811,2018-12-21,brownfield-land/local-authority-eng/NOR/BFR1811
353 Wellingborough Road,yes,,2020-12-16,,0.01,5,5,"N/2018/0798 Part change of use to create 5no apartments, not yet implemented as of April 2020.",local-authority-eng:NOR,not owned by a public authority,2018-09-14,,permissioned,full planning permission,POINT(-0.872399 52.24396),BFR1812,https://www.northampton.gov.uk/download/downloads/id/10713/bfr1812,2018-12-21,brownfield-land/local-authority-eng/NOR/BFR1812
"Land At Former British Timken Site, Main Road, Duston",yes,,2020-12-16,,6.11,138,138,Allocated in emerging Local Plan (Part 2) and Duston Neighbourhood Plan. N/2018/1207 Erection of 138 no dwellings - Approved in Principle 2019.,local-authority-eng:NOR,not owned by a public authority,,,pending decision,permission in principle,POINT(-0.937385 52.244965),BFR1814,https://www.northampton.gov.uk/download/downloads/id/10726/bfr1814,2018-12-21,brownfield-land/local-authority-eng/NOR/BFR1814
"St James Works, Vicarage Road",yes,,2020-12-16,,0.41,20,20,N/2018/1587 Demolition of factory and construction of 20no affordable dwellings - approved 6/04/2020.,local-authority-eng:NOR,not owned by a public authority,2020-04-06,,permissioned,full planning permission,POINT(-0.916162 52.24354),BFR1816,https://www.northampton.gov.uk/download/downloads/id/10724/bfr1816,2018-12-21,brownfield-land/local-authority-eng/NOR/BFR1816
"Eastern District Social Club, Crestwood Road",yes,,2020-12-16,,0.2,5,5,"Allocated in emerging Local Plan (Part 2). N/2016/1022 lapsed, no active permissions on site.",local-authority-eng:NOR,owned by a public authority,,,not permissioned,,POINT(-0.82955 52.267528),BFR1817,https://www.northampton.gov.uk/download/downloads/id/11731/bfr1817.pdf,2019-12-02,brownfield-land/local-authority-eng/NOR/BFR1817
Land adj 46 Spencer Street NN5 5JX ,yes,,2020-12-16,,0.2,25,25,"Allocated in emerging Local Plan (Part 2). N/2016/1679 (VOC) Erection Of 25No. Dwellings Comprising 9x2 bed Dwelling Houses, A Block Of 16No. (8x1 bed and 8 x 2 bed) Self Contained Flats not yet implemented as of April 2020.",local-authority-eng:NOR,not owned by a public authority,2017-04-13,,permissioned,full planning permission,POINT(-0.914484 52.236198),BFR1818,https://www.northampton.gov.uk/download/downloads/id/11735/bfr1818.pdf,2019-12-02,brownfield-land/local-authority-eng/NOR/BFR1818
"Sofa King, Tivoli House Towcester Road NN4 8LB ",yes,,2020-12-16,,0.15,40,40,N/2017/0127 Demolition of existing building. Erection of 40no dwellings with associated car parking and ancillary space and 130.10m2 of retail space. Application N/2020/1409 Demolition of existing building and construction of up to 40no residential dwellings (Use Class C3) with Retail Unit at ground floor level not yet decided.,local-authority-eng:NOR,not owned by a public authority,2018-01-12,,permissioned,full planning permission,POINT(-0.902956 52.227819),BFR1819,https://www.northampton.gov.uk/download/downloads/id/11734/bfr1819.pdf,2019-12-02,brownfield-land/local-authority-eng/NOR/BFR1819
Berkeley House Horsemarket NN1 2RG ,yes,,2020-12-16,,0.94,126,126,"N/2019/0456 Demolition of Berkeley House and St Mary's Court. New development of 126no affordable dwellings consisting of 62no one bed apartments, 40no two bed apartments, 5no two bed houses, 17no three bed houses and 2no four bed houses with associated works, not yet implemented as of April 2020.",local-authority-eng:NOR,owned by a public authority,2019-08-06,,permissioned,full planning permission,POINT(-0.901279 52.238476),BFR1820,https://www.northampton.gov.uk/download/downloads/id/11732/bfr1820.pdf,2019-12-02,brownfield-land/local-authority-eng/NOR/BFR1820
"Ryland Soans Ford Garage, Harlestone Road",yes,,2020-12-16,,1.93,62,62,Allocated in emerging Local Plan (Part 2). SAMLAA identified this site to be suitable for development.,local-authority-eng:NOR,not owned by a public authority,,,not permissioned,,POINT(-0.942194 52.25495),BFR1821,https://www.northampton.gov.uk/download/downloads/id/11733/bfr1821.pdf,2019-12-01,brownfield-land/local-authority-eng/NOR/BFR1821
St Giles Clinic 67 St Giles Street NN1 1JF,yes,,2020-12-16,,0.09,60,60,"N/2016/1138, The demolition of the existing single storey building and the construction of a new four storey mixed use building. The mixed use building will contain 60 residential units and two commercial units., approved 20/09/2017. Not yet implemented as of April 2020.",local-authority-eng:NOR,not owned by a public authority,2017-09-20,,permissioned,full planning permission,POINT(-0.891343 52.237827),BFR2001,https://www.northampton.gov.uk/download/downloads/id/12527/bfr2001,2020-12-16,brownfield-land/local-authority-eng/NOR/BFR2001
2 Castilian Terrace NN1 1LD,yes,,2020-12-16,,0.01,5,5,"N/2017/0623, Conversion of building into 5no apartments, approved 25/10/2017. Not yet implemented as of April 2020.",local-authority-eng:NOR,not owned by a public authority,2017-10-25,,permissioned,full planning permission,POINT(-0.892032 52.237201),BFR2002,https://www.northampton.gov.uk/download/downloads/id/12525/bfr2002,2020-12-16,brownfield-land/local-authority-eng/NOR/BFR2002
17 - 19 St Georges Street NN1 2NT,yes,,2020-12-16,,0.02,9,9,"N/2017/1403, Conversion of Place of Worship to up to 6 no flats, approved 15/02/2018. Not yet implemented as of April 2020.",local-authority-eng:NOR,not owned by a public authority,2018-02-15,,permissioned,full planning permission,POINT(-0.899598 52.243298),BFR2003,https://www.northampton.gov.uk/download/downloads/id/12521/bfr2003,2020-12-16,brownfield-land/local-authority-eng/NOR/BFR2003
23 Billing Road NN1 5AT,yes,,2020-12-16,,0.04,6,6,"N/2018/0863, Change of Use from Offices to 3no one bed studios and 3no two bed flats, approved 24/08/2018. Not yet implemented as of April 2020.",local-authority-eng:NOR,not owned by a public authority,2018-08-24,,permissioned,full planning permission,POINT(-0.884184 52.238111),BFR2004,https://www.northampton.gov.uk/download/downloads/id/12529/bfr2004,2020-12-16,brownfield-land/local-authority-eng/NOR/BFR2004
"Rose & Claret Ph, Hunsbury Hill Road NN4 9UW",yes,,2020-12-16,,0.17,11,11,"N/2019/0234, Demolition of existing Public House and erection of 11no residential units, approved 11/06/2019. Not yet implemented as of April 2020.",local-authority-eng:NOR,not owned by a public authority,2019-06-11,,permissioned,full planning permission,POINT(-0.926763 52.220913),BFR2005,https://www.northampton.gov.uk/download/downloads/id/12530/bfr2005,2020-12-16,brownfield-land/local-authority-eng/NOR/BFR2005
"Garage 1 Lock Up Garages, Stockley Street ",yes,,2020-12-16,,0.12,6,6,"N/2019/0182, Demolition of 38no domestic garages and erection of 6no new build terrace units, approved 04/07/2019. Not yet implemented as of April 2020.",local-authority-eng:NOR,owned by a public authority,2019-07-04,,permissioned,full planning permission,POINT(-0.88132 52.239589),BFR2006,https://www.northampton.gov.uk/download/downloads/id/12519/bfr2006,2020-12-16,brownfield-land/local-authority-eng/NOR/BFR2006
"Lock Up Garages, Pell Court ",yes,,2020-12-16,,0.19,6,6,"N/2019/0468, Demolition of 11no domestic lock up garages and construction of 6no new build units, approved 25/09/2019. Not yet implemented as of April 2020.",local-authority-eng:NOR,owned by a public authority,2019-09-25,,permissioned,full planning permission,POINT(-0.840545 52.262983),BFR2007,https://www.northampton.gov.uk/download/downloads/id/12528/bfr2007,2020-12-16,brownfield-land/local-authority-eng/NOR/BFR2007
106 - 110 Abington Street NN1 2BP,yes,,2020-12-16,,0.03,9,9,"N/2019/0730, Demolition of existing single storey warehouse to the rear of 106-110 Abington Street and construction of 9no one and two bedroom residential flats over the warehouse footprint, approved 04/12/2019. Not yet implemented as of April 2020.",local-authority-eng:NOR,not owned by a public authority,2019-12-04,,permissioned,full planning permission,POINT(-0.889563 52.239271),BFR2008,https://www.northampton.gov.uk/download/downloads/id/12524/bfr2008,2020-12-16,brownfield-land/local-authority-eng/NOR/BFR2008
"Collins Motors Limited, Norfolk Street NN2 6HR",yes,,2020-12-16,,0.05,8,8,"N/2019/1465, Demolition of existing garage and construction of 8no one bedroom flats, approved 05/02/2020. Not yet implemented as of April 2020.",local-authority-eng:NOR,not owned by a public authority,2020-02-05,,permissioned,full planning permission,POINT(-0.900455 52.249856),BFR2009,https://www.northampton.gov.uk/download/downloads/id/12526/bfr2009,2020-12-16,brownfield-land/local-authority-eng/NOR/BFR2009
13 - 15 Hazelwood Road NN1 1LG,yes,,2020-12-16,,0.03,10,10,"N/2020/0352, Prior Notification of Change of Use from Offices (Use Class B1) to 9no Apartments (Use Class C3), approved 15/05/2020. N/2020/0730, Prior Notification of Change of Use from Offices (Use Class B1) to 10 Apartments (Use Class C3), approved 25/08/2020. Both applications refer to same site.",local-authority-eng:NOR,not owned by a public authority,2020-05-15,,permissioned,other,POINT(-0.891184 52.236508),BFR2010,https://www.northampton.gov.uk/download/downloads/id/12522/bfr2010,2020-12-16,brownfield-land/local-authority-eng/NOR/BFR2010
4 Hazelwood Road NN1 1LN,yes,,2020-12-16,,0.01,14,14,"N/2020/0621, Prior Notification of Change of Use from Offices (Use Class B1) to 14no Apartments at 4 - 10 Hazelwood Road, approved 19/08/2020.",local-authority-eng:NOR,not owned by a public authority,2020-08-19,,permissioned,other,POINT(-0.890691 52.236228),BFR2011,https://www.northampton.gov.uk/download/downloads/id/12518/bfr2011,2020-12-16,brownfield-land/local-authority-eng/NOR/BFR2011
Northampton Railway Station (railfreight),yes,,2020-12-16,,5.68,200,200,Allocated in emerging Local Plan (Part 2). No active planning permissions on site.,local-authority-eng:NOR,not owned by a public authority,,,not permissioned,,POINT(-0.90617 52.24056),BFR2012,https://www.northampton.gov.uk/download/downloads/id/12531/bfr2012,2020-12-16,brownfield-land/local-authority-eng/NOR/BFR2012
