site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
97A White Hart Lane Barnes London SW13 0JL,,25/06/2018,2017-12-13,,0.01,8,8,,local-authority-eng:RIC,not owned by a public authority,2015-07-30,http://www2.richmond.gov.uk/PlanData2/Planning_CaseNo.aspx?strCASENO=14/4721/FUL,permissioned,full planning permission,POINT(-0.253448 51.467703),RBR/17/0017,https://maps.london.gov.uk/brownfield-sites/,2017-12-13,brownfield-land/local-authority-eng/RIC/RBR-17-0017
Christ Church Station Road Teddington,,01/03/2018,2017-12-13,,0.22,6,6,,local-authority-eng:RIC,not owned by a public authority,2016-10-07,http://www2.richmond.gov.uk/PlanData2/Planning_CaseNo.aspx?strCASENO=15/3072/FUL,permissioned,full planning permission,POINT(-0.332652 51.426274),RBR/17/0018,https://maps.london.gov.uk/brownfield-sites/,2017-12-13,brownfield-land/local-authority-eng/RIC/RBR-17-0018
Teddington Studios Broom Road Teddington,,05/10/2017,2018-12-20,,1.8,237,237,,local-authority-eng:RIC,not owned by a public authority,2016-07-18,http://www2.richmond.gov.uk/PlanData2/Planning_CaseNo.aspx?strCASENO=17/1286/VRC,permissioned,full planning permission,POINT(-0.321245 51.428978),RBR/17/0019,https://maps.london.gov.uk/brownfield-sites/,2017-12-13,brownfield-land/local-authority-eng/RIC/RBR-17-0019
The Avenue Centre 1 Normansfield Avenue Hampton Wick Teddington TW11 9RP,,01/11/2017,2017-12-13,,0.52,15,15,,local-authority-eng:RIC,not owned by a public authority,2016-10-21,http://www2.richmond.gov.uk/PlanData2/Planning_CaseNo.aspx?strCASENO=15/5216/FUL,permissioned,full planning permission,POINT(-0.311015 51.419154),RBR/17/0020,https://maps.london.gov.uk/brownfield-sites/,2017-12-13,brownfield-land/local-authority-eng/RIC/RBR-17-0020
Silver Birches 2 - 6 Marchmont Road Richmond TW10 6HH,,16/10/2019,2017-12-13,,0.24,8,8,,local-authority-eng:RIC,not owned by a public authority,2016-10-21,http://www2.richmond.gov.uk/PlanData2/Planning_CaseNo.aspx?strCASENO=15/5217/FUL,permissioned,full planning permission,POINT(-0.29487 51.458858),RBR/17/0021,https://maps.london.gov.uk/brownfield-sites/,2017-12-13,brownfield-land/local-authority-eng/RIC/RBR-17-0021
29 George Street Richmond TW9 1HY,,10/07/2019,2017-12-13,,0.15,9,9,,local-authority-eng:RIC,not owned by a public authority,2016-07-14,http://www2.richmond.gov.uk/PlanData2/Planning_CaseNo.aspx?strCASENO=16/0058/FUL,permissioned,full planning permission,POINT(-0.303888 51.460659),RBR/17/0022,https://maps.london.gov.uk/brownfield-sites/,2017-12-13,brownfield-land/local-authority-eng/RIC/RBR-17-0022
275 Sandycombe Road Richmond TW9 3LU,,19/02/2020,2017-12-13,,0.05,6,6,,local-authority-eng:RIC,not owned by a public authority,2017-02-23,http://www2.richmond.gov.uk/PlanData2/Planning_CaseNo.aspx?strCASENO=16/0905/FUL,permissioned,full planning permission,POINT(-0.286281 51.474208),RBR/17/0024,https://maps.london.gov.uk/brownfield-sites/,2017-12-13,brownfield-land/local-authority-eng/RIC/RBR-17-0024
"2 High Street, Teddington",,02/12/2019,2017-12-13,,0.02,22,22,,local-authority-eng:RIC,not owned by a public authority,2017-10-10,http://www2.richmond.gov.uk/PlanData2/Planning_CaseNo.aspx?strCASENO=16/2647/FUL,permissioned,full planning permission,POINT(-0.3341 51.426454),RBR/17/0025,https://maps.london.gov.uk/brownfield-sites/,2017-12-13,brownfield-land/local-authority-eng/RIC/RBR-17-0025
"9 Tudor Road and 27 Milton Road, Hampton",,28/09/2018,2017-12-13,,0.11,7,7,,local-authority-eng:RIC,not owned by a public authority,2017-04-07,http://www2.richmond.gov.uk/PlanData2/Planning_CaseNo.aspx?strCASENO=16/3019/FUL,permissioned,full planning permission,POINT(-0.370528 51.417961),RBR/17/0026,https://maps.london.gov.uk/brownfield-sites/,2017-12-13,brownfield-land/local-authority-eng/RIC/RBR-17-0026
Land At Junction Of A316 And Langhorn Drive And Richmond College Site (Including Craneford Way East Playing Fields And Marsh Farm Lane) Egerton Road Twickenham,yes,,2017-12-13,,9.38,180,180,,local-authority-eng:RIC,owned by a public authority,2016-11-03,http://www2.richmond.gov.uk/PlanData2/Planning_CaseNo.aspx?strCASENO=16/3293/RES,permissioned,reserved matters approval,POINT(-0.340779 51.451022),RBR/17/0027,https://maps.london.gov.uk/brownfield-sites/,2017-12-13,brownfield-land/local-authority-eng/RIC/RBR-17-0027
"Sandycombe Centre, 1-9 Sandycombe Road, Richmond",,30/03/2019,2017-12-13,,0.12,20,20,,local-authority-eng:RIC,not owned by a public authority,2017-09-08,http://www2.richmond.gov.uk/PlanData2/Planning_CaseNo.aspx?strCASENO=16/4890/FUL,permissioned,full planning permission,POINT(-0.287926 51.468445),RBR/17/0028,https://maps.london.gov.uk/brownfield-sites/,2017-12-13,brownfield-land/local-authority-eng/RIC/RBR-17-0028
"Rear Of 74 Church Road, Barnes",,14/01/2019,2017-12-13,,0.07,6,6,,local-authority-eng:RIC,not owned by a public authority,2017-09-14,http://www2.richmond.gov.uk/PlanData2/Planning_CaseNo.aspx?strCASENO=17/0956/FUL,permissioned,full planning permission,POINT(-0.240434 51.474661),RBR/17/0029,https://maps.london.gov.uk/brownfield-sites/,2017-12-13,brownfield-land/local-authority-eng/RIC/RBR-17-0029
"Mereway Day Centre, Mereway Road",yes,,2017-12-13,,0.23,40,17,The minimum and maximum number of dwellings that the land is capable of supporting are estimates. The estimates are derived from the residential capacity estimates in the London Strategic Housing Land Availability Assessment 2017. The number of dwelling,local-authority-eng:RIC,not owned by a public authority,,,not permissioned,,POINT(-0.346037 51.446845),RBR/17/0030,https://maps.london.gov.uk/brownfield-sites/,2017-12-13,brownfield-land/local-authority-eng/RIC/RBR-17-0030
"Telephone Exchange, Ashdale Road",yes,,2017-12-13,,0.42,20,17,The minimum and maximum number of dwellings that the land is capable of supporting are estimates. The estimates are derived from the residential capacity estimates in the London Strategic Housing Land Availability Assessment 2017. The number of dwelling,local-authority-eng:RIC,owned by a public authority,,,not permissioned,,POINT(-0.359944 51.452133),RBR/17/0031,https://maps.london.gov.uk/brownfield-sites/,2017-12-13,brownfield-land/local-authority-eng/RIC/RBR-17-0031
"Kneller Hall, Whitton",yes,,2017-12-13,,9.72,30,26,The minimum and maximum number of dwellings that the land is capable of supporting are estimates. The estimates are derived from the residential capacity estimates in the London Strategic Housing Land Availability Assessment 2017. The number of dwelling,local-authority-eng:RIC,owned by a public authority,,,not permissioned,,POINT(-0.349879 51.455343),RBR/17/0032,https://maps.london.gov.uk/brownfield-sites/,2017-12-13,brownfield-land/local-authority-eng/RIC/RBR-17-0032
Ham Central Area,yes,,2017-12-13,,4.31,10,9,The minimum and maximum number of dwellings that the land is capable of supporting are estimates. The estimates are derived from the residential capacity estimates in the London Strategic Housing Land Availability Assessment 2017. The number of dwelling,local-authority-eng:RIC,owned by a public authority,,,not permissioned,,POINT(-0.315637 51.438063),RBR/17/0033,https://maps.london.gov.uk/brownfield-sites/,2017-12-13,brownfield-land/local-authority-eng/RIC/RBR-17-0033
"Cassel Hospital, Ham Common, Ham",yes,,2017-12-13,,3.98,20,17,The minimum and maximum number of dwellings that the land is capable of supporting are estimates. The estimates are derived from the residential capacity estimates in the London Strategic Housing Land Availability Assessment 2017. The number of dwelling,local-authority-eng:RIC,owned by a public authority,,,not permissioned,,POINT(-0.309049 51.432431),RBR/17/0034,https://maps.london.gov.uk/brownfield-sites/,2017-12-13,brownfield-land/local-authority-eng/RIC/RBR-17-0034
"St Michael's Convent, 56 Ham Common, Ham",,25/04/2018,2017-12-13,,1.55,23,23,,local-authority-eng:RIC,not owned by a public authority,2018-04-24,http://www2.richmond.gov.uk/plandata2/Planning_CaseNo.aspx?strCASENO=16/3552/FUL,permissioned,,POINT(-0.307796 51.436853),RBR/17/0035,https://maps.london.gov.uk/brownfield-sites/,2017-12-13,brownfield-land/local-authority-eng/RIC/RBR-17-0035
"Richmond Station and above track, The Quadrant",yes,,2017-12-13,,1.96,20,17,The minimum and maximum number of dwellings that the land is capable of supporting are estimates. The estimates are derived from the residential capacity estimates in the London Strategic Housing Land Availability Assessment 2017. The number of dwelling,local-authority-eng:RIC,owned by a public authority,,,not permissioned,,POINT(-0.30089 51.463205),RBR/17/0036,https://maps.london.gov.uk/brownfield-sites/,2017-12-13,brownfield-land/local-authority-eng/RIC/RBR-17-0036
Platts Eyott,yes,,2017-12-13,,3.77,20,17,The minimum and maximum number of dwellings that the land is capable of supporting are estimates. The estimates are derived from the residential capacity estimates in the London Strategic Housing Land Availability Assessment 2017. The number of dwelling,local-authority-eng:RIC,not owned by a public authority,,,not permissioned,,POINT(-0.371557 51.409674),RBR/17/0037,https://maps.london.gov.uk/brownfield-sites/,2017-12-13,brownfield-land/local-authority-eng/RIC/RBR-17-0037
Friars Lane Car Park,yes,,2017-12-13,,0.15,20,17,The minimum and maximum number of dwellings that the land is capable of supporting are estimates. The estimates are derived from the residential capacity estimates in the London Strategic Housing Land Availability Assessment 2017. The number of dwelling,local-authority-eng:RIC,owned by a public authority,,,not permissioned,,POINT(-0.308741 51.459577),RBR/17/0038,https://maps.london.gov.uk/brownfield-sites/,2017-12-13,brownfield-land/local-authority-eng/RIC/RBR-17-0038
"Sainsbury’s, Manor Road/Lower Richmond Road",yes,,2017-12-13,,2.64,255,222,The minimum and maximum number of dwellings that the land is capable of supporting are estimates. The estimates are derived from the residential capacity estimates in the London Strategic Housing Land Availability Assessment 2017. The number of dwelling,local-authority-eng:RIC,not owned by a public authority,,,not permissioned,,POINT(-0.286982 51.466847),RBR/17/0039,https://maps.london.gov.uk/brownfield-sites/,2017-12-13,brownfield-land/local-authority-eng/RIC/RBR-17-0039
"Budweiser Stag Brewery, Mortlake",yes,,2020-12-21,,8.77,700,522,The minimum and maximum number of dwellings that the land is capable of supporting are estimates. The estimates are derived from the residential capacity estimates in the London Strategic Housing Land Availability Assessment 2017. The number of dwelling,local-authority-eng:RIC,not owned by a public authority,,,not permissioned,,POINT(-0.26797 51.470163),RBR/17/0040,https://maps.london.gov.uk/brownfield-sites/,2017-12-13,brownfield-land/local-authority-eng/RIC/RBR-17-0040
"Mortlake And Barnes Delivery Office, 2-12 Mortlake High Street, Mortlake",yes,,2017-12-13,,0.08,10,9,The minimum and maximum number of dwellings that the land is capable of supporting are estimates. The estimates are derived from the residential capacity estimates in the London Strategic Housing Land Availability Assessment 2017. The number of dwelling,local-authority-eng:RIC,owned by a public authority,,,not permissioned,,POINT(-0.26615 51.469339),RBR/17/0041,https://maps.london.gov.uk/brownfield-sites/,2017-12-13,brownfield-land/local-authority-eng/RIC/RBR-17-0041
"Kew Biothane Plant, Mellis Avenue",yes,,2020-12-21,,0.69,20,17,The minimum and maximum number of dwellings that the land is capable of supporting are estimates. The estimates are derived from the residential capacity estimates in the London Strategic Housing Land Availability Assessment 2017. The number of dwelling,local-authority-eng:RIC,owned by a public authority,2020-06-16,http://www2.richmond.gov.uk/PlanData2/Planning_CaseNo.aspx?strCASENO=18/3310/FUL,permissioned,full planning permission,POINT(-0.276584 51.478504),RBR/17/0042,https://maps.london.gov.uk/brownfield-sites/,2017-12-13,brownfield-land/local-authority-eng/RIC/RBR-17-0042
"Telephone Exchange, Upper Richmond Road, East Sheen",yes,,2018-12-20,,0.69,10,9,The minimum and maximum number of dwellings that the land is capable of supporting are estimates. The estimates are derived from the residential capacity estimates in the London Strategic Housing Land Availability Assessment 2017. The number of dwelling,local-authority-eng:RIC,owned by a public authority,,,not permissioned,,POINT(-0.26239 51.46572),RBR/17/0043,https://maps.london.gov.uk/brownfield-sites/,2017-12-13,brownfield-land/local-authority-eng/RIC/RBR-17-0043
Barnes Hospital,yes,,2017-12-13,,1.44,83,83,The minimum and maximum number of dwellings that the land is capable of supporting are estimates. The estimates are derived from the residential capacity estimates in the London Strategic Housing Land Availability Assessment 2017. The number of dwelling,local-authority-eng:RIC,owned by a public authority,2020-09-14,http://www2.richmond.gov.uk/plandata2/Planning_CaseNo.aspx?strCASENO=18/3642/OUT,permissioned,outline planning permission,POINT(-0.256347 51.467159),RBR/17/0044,https://maps.london.gov.uk/brownfield-sites/,2017-12-13,brownfield-land/local-authority-eng/RIC/RBR-17-0044
"Hampton Traffic Unit, 60-68, Station Road, Hampton",yes,,2017-12-13,,0.28,28,28,,local-authority-eng:RIC,not owned by a public authority,2017-08-05,http://www2.richmond.gov.uk/plandata2/Planning_CaseNo.aspx?strCASENO=16/0606/FUL,permissioned,full planning permission,POINT(-0.365538 51.415016),RBR/17/0045,https://maps.london.gov.uk/brownfield-sites/,2017-12-13,brownfield-land/local-authority-eng/RIC/RBR-17-0045
"Hampton Delivery Office, Rosehill, Hampton",yes,,2017-12-13,,0.12,10,9,The minimum and maximum number of dwellings that the land is capable of supporting are estimates. The estimates are derived from the residential capacity estimates in the London Strategic Housing Land Availability Assessment 2017. The number of dwelling,local-authority-eng:RIC,owned by a public authority,,,not permissioned,,POINT(-0.370091 51.414543),RBR/17/0046,https://maps.london.gov.uk/brownfield-sites/,2017-12-13,brownfield-land/local-authority-eng/RIC/RBR-17-0046
"Telephone Exchange, High Street, Teddington",yes,,2017-12-13,,0.17,20,17,The minimum and maximum number of dwellings that the land is capable of supporting are estimates. The estimates are derived from the residential capacity estimates in the London Strategic Housing Land Availability Assessment 2017. The number of dwelling,local-authority-eng:RIC,owned by a public authority,,,not permissioned,,POINT(-0.329154 51.426992),RBR/17/0047,https://maps.london.gov.uk/brownfield-sites/,2017-12-13,brownfield-land/local-authority-eng/RIC/RBR-17-0047
"Teddington Delivery Office, 19 High Street, Teddington",yes,,2017-12-13,,0.06,10,9,The minimum and maximum number of dwellings that the land is capable of supporting are estimates. The estimates are derived from the residential capacity estimates in the London Strategic Housing Land Availability Assessment 2017. The number of dwelling,local-authority-eng:RIC,owned by a public authority,,,not permissioned,,POINT(-0.332992 51.427418),RBR/17/0048,https://maps.london.gov.uk/brownfield-sites/,2017-12-13,brownfield-land/local-authority-eng/RIC/RBR-17-0048
"Strathmore Centre, Strathmore Road",yes,,2017-12-13,,0.63,30,26,The minimum and maximum number of dwellings that the land is capable of supporting are estimates. The estimates are derived from the residential capacity estimates in the London Strategic Housing Land Availability Assessment 2017. The number of dwelling,local-authority-eng:RIC,not owned by a public authority,,,not permissioned,,POINT(-0.345072 51.433182),RBR/17/0049,https://maps.london.gov.uk/brownfield-sites/,2017-12-13,brownfield-land/local-authority-eng/RIC/RBR-17-0049
"Old Station Forecourt, Railway Approach, Twickenham, TW1 4LJ",yes,,2017-12-13,,0.17,46,46,The minimum and maximum number of dwellings that the land is capable of supporting are estimates. The estimates are derived from the residential capacity estimates in the London Strategic Housing Land Availability Assessment 2017. The number of dwelling,local-authority-eng:RIC,owned by a public authority,,,not permissioned,,POINT(-0.331336 51.44944),RBR/17/0050,https://maps.london.gov.uk/brownfield-sites/,2017-12-13,brownfield-land/local-authority-eng/RIC/RBR-17-0050
"Telephone Exchange, Garfield Road, Twickenham",yes,,2017-12-13,,0.18,20,17,The minimum and maximum number of dwellings that the land is capable of supporting are estimates. The estimates are derived from the residential capacity estimates in the London Strategic Housing Land Availability Assessment 2017. The number of dwelling,local-authority-eng:RIC,owned by a public authority,,,not permissioned,,POINT(-0.327423 51.447888),RBR/17/0051,https://maps.london.gov.uk/brownfield-sites/,2017-12-13,brownfield-land/local-authority-eng/RIC/RBR-17-0051
"Police Station, London Road, Twickenham",yes,,2017-12-13,,0.23,20,17,The minimum and maximum number of dwellings that the land is capable of supporting are estimates. The estimates are derived from the residential capacity estimates in the London Strategic Housing Land Availability Assessment 2017. The number of dwelling,local-authority-eng:RIC,owned by a public authority,,,not permissioned,,POINT(-0.329556 51.447997),RBR/17/0052,https://maps.london.gov.uk/brownfield-sites/,2017-12-13,brownfield-land/local-authority-eng/RIC/RBR-17-0052
Twickenham Riverside (Former Pool Site) and south of King Street,yes,,2017-12-13,,1.06,10,9,The minimum and maximum number of dwellings that the land is capable of supporting are estimates. The estimates are derived from the residential capacity estimates in the London Strategic Housing Land Availability Assessment 2017. The number of dwelling,local-authority-eng:RIC,owned by a public authority,,,not permissioned,,POINT(-0.328272 51.445672),RBR/17/0053,https://maps.london.gov.uk/brownfield-sites/,2017-12-13,brownfield-land/local-authority-eng/RIC/RBR-17-0053
Land at 149 - 151 Heath Road Twickenham,,03/09/2018,2018-12-20,,0.27,9,9,,local-authority-eng:RIC,not owned by a public authority,2017-10-16,http://www2.richmond.gov.uk/PlanData2/Planning_CaseNo.aspx?strCASENO=16/3450/FUL,permissioned,full planning permission,POINT(-0.337001 51.445103),RBR/17/0054,https://maps.london.gov.uk/brownfield-sites/,2018-12-20,brownfield-land/local-authority-eng/RIC/RBR-17-0054
"63 - 71 High Street, Hampton Hill",yes,,2018-12-20,,0.24,41,41,,local-authority-eng:RIC,not owned by a public authority,2018-05-31,http://www2.richmond.gov.uk/Plandata2/Planning_CaseNo.aspx?strCASENO=16/4553/FUL,permissioned,full planning permission,POINT(-0.358245 51.425011),RBR/17/0055,https://maps.london.gov.uk/brownfield-sites/,2018-12-20,brownfield-land/local-authority-eng/RIC/RBR-17-0055
"Royal Hospital, Kew Foot, Road Richmond",yes,,2019-12-11,,0.32,71,71,,local-authority-eng:RIC,owned by a public authority,2019-07-15,http://www2.richmond.gov.uk/plandata2/Planning_CaseNo.aspx?strCASENO=18/3950/FUL,permissioned,full planning permission,POINT(-0.300579 51.466647),RBR/17/0056,https://maps.london.gov.uk/brownfield-sites/,2019-12-11,brownfield-land/local-authority-eng/RIC/RBR-17-0056
12 To 14 Station Road And 13 And 19 To 33 Lower Teddington Road Hampton Wick,yes,30/03/2020,2020-12-21,,0.78,34,28,,local-authority-eng:RIC,not owned by a public authority,2019-12-12,http://www2.richmond.gov.uk/plandata2/Planning_CaseNo.aspx?strCASENO=19/0111/FUL,permissioned,full planning permission,POINT(-0.310516 51.414499),RBR/17/0057,https://maps.london.gov.uk/brownfield-sites/,2019-12-17,brownfield-land/local-authority-eng/RIC/RBR-17-0057
"The Firs, Church Grove, Hampton Wick, KT1 4AL",yes,,2020-12-21,,0.081,9,9,,local-authority-eng:RIC,not owned by a public authority,2018-07-09,http://www2.richmond.gov.uk/plandata2/Planning_CaseNo.aspx?strCASENO=17/1550/FUL,permissioned,full planning permission,POINT(-0.313246 51.412359),RBR/17/0058,https://maps.london.gov.uk/brownfield-sites/,2020-12-21,brownfield-land/local-authority-eng/RIC/RBR-17-0058
"67 - 69 Barnes High Street, Barnes",yes,,2020-12-21,,0.026,7,7,,local-authority-eng:RIC,not owned by a public authority,2018-03-23,http://www2.richmond.gov.uk/plandata2/Planning_CaseNo.aspx?strCASENO=17/3610/FUL,permissioned,full planning permission,POINT(-0.248183 51.473616),RBR/17/0059,https://maps.london.gov.uk/brownfield-sites/,2020-12-21,brownfield-land/local-authority-eng/RIC/RBR-17-0059
"26-28 Priests Bridge, East Sheen, SW14 8TA",yes,,2020-12-21,,0.095,7,7,,local-authority-eng:RIC,not owned by a public authority,2020-02-20,http://www2.richmond.gov.uk/plandata2/Planning_CaseNo.aspx?strCASENO=19/0391/FUL,permissioned,full planning permission,POINT(-0.252172 51.466006),RBR/17/0060,https://maps.london.gov.uk/brownfield-sites/,2020-12-21,brownfield-land/local-authority-eng/RIC/RBR-17-0060
"102 - 104 Kew Road, Richmond, TW9 2PQ",yes,,2020-12-21,,0.028,7,7,,local-authority-eng:RIC,not owned by a public authority,2019-09-23,http://www2.richmond.gov.uk/plandata2/Planning_CaseNo.aspx?strCASENO=19/2300/FUL,permissioned,full planning permission,POINT(-0.297607 51.466218),RBR/17/0061,https://maps.london.gov.uk/brownfield-sites/,2020-12-21,brownfield-land/local-authority-eng/RIC/RBR-17-0061
"45 - 49 Station Road, Hampton, TW12 2BT",yes,,2020-12-21,,0.183,6,6,,local-authority-eng:RIC,not owned by a public authority,2018-04-23,http://www2.richmond.gov.uk/plandata2/Planning_CaseNo.aspx?strCASENO=15/4581/FUL,permissioned,full planning permission,POINT(-0.364566 51.413875),RBR/17/0062,https://maps.london.gov.uk/brownfield-sites/,2020-12-21,brownfield-land/local-authority-eng/RIC/RBR-17-0062
"1A St Leonards Road, East Sheen, SW14 7LY",yes,,2020-12-21,,0.017,6,6,,local-authority-eng:RIC,not owned by a public authority,2017-12-22,http://www2.richmond.gov.uk/plandata2/Planning_CaseNo.aspx?strCASENO=17/3696/GPD16,permissioned,full planning permission,POINT(-0.26744 51.466135),RBR/17/0063,https://maps.london.gov.uk/brownfield-sites/,2020-12-21,brownfield-land/local-authority-eng/RIC/RBR-17-0063
"A1 - A3 Kingsway, Oldfield Road, Hampton TW12 2HD",yes,,2020-12-21,,1.12,6,6,,local-authority-eng:RIC,not owned by a public authority,2019-11-07,http://www2.richmond.gov.uk/plandata2/Planning_CaseNo.aspx?strCASENO=18/2943/FUL,permissioned,full planning permission,POINT(-0.378853 51.415892),RBR/17/0064,https://maps.london.gov.uk/brownfield-sites/,2020-12-21,brownfield-land/local-authority-eng/RIC/RBR-17-0064
"Garages Site A, Bucklands Road, Teddington",yes,,2020-12-21,,0.128,5,5,,local-authority-eng:RIC,not owned by a public authority,2019-08-13,http://www2.richmond.gov.uk/plandata2/Planning_CaseNo.aspx?strCASENO=15/3296/FUL,permissioned,full planning permission,POINT(-0.313797 51.425415),RBR/17/0065,https://maps.london.gov.uk/brownfield-sites/,2020-12-21,brownfield-land/local-authority-eng/RIC/RBR-17-0065
The Coach House 273A Sandycombe Road Richmond TW9 3LU,yes,,2020-12-21,,0.021,5,5,,local-authority-eng:RIC,not owned by a public authority,2017-08-09,http://www2.richmond.gov.uk/plandata2/Planning_CaseNo.aspx?strCASENO=17/2532/GPD15,permissioned,full planning permission,POINT(-0.286163 51.474101),RBR/17/0066,https://maps.london.gov.uk/brownfield-sites/,2020-12-21,brownfield-land/local-authority-eng/RIC/RBR-17-0066
"All Saints Parish Church, The Avenue, Hampton, TW12 3RG",yes,,2020-12-21,,0.25,5,5,,local-authority-eng:RIC,not owned by a public authority,2019-06-20,http://www2.richmond.gov.uk/plandata2/Planning_CaseNo.aspx?strCASENO=18/0315/FUL,permissioned,full planning permission,POINT(-0.376702 51.424444),RBR/17/0067,https://maps.london.gov.uk/brownfield-sites/,2020-12-21,brownfield-land/local-authority-eng/RIC/RBR-17-0067
"422 Upper Richmond Road West, East Sheen",yes,,2020-12-21,,0.021,5,5,,local-authority-eng:RIC,not owned by a public authority,2018-11-06,http://www2.richmond.gov.uk/plandata2/Planning_CaseNo.aspx?strCASENO=18/0866/FUL,permissioned,full planning permission,POINT(-0.276075 51.464561),RBR/17/0068,https://maps.london.gov.uk/brownfield-sites/,2020-12-21,brownfield-land/local-authority-eng/RIC/RBR-17-0068
