site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"79-85 High Street, Ramsgate",yes,,2017-12-18,,0.09,10,10,Local plan allocation. Housing allocation,local-authority-eng:THA,not owned by a public authority,,,not permissioned,,POINT(1.417291 51.335333),S186a,https://consult.thanet.gov.uk/consult.ti/TPODLP/viewCompoundDoc?docid=6059444&partid=6059540&sessionid=&voteid=,2017-12-05,brownfield-land/local-authority-eng/THA/S186a
"Gas Holder Station, Addington Street ,Margate",yes,,2017-12-18,,0.44,22,22,Local plan allocation. Housing allocation,local-authority-eng:THA,not owned by a public authority,,,not permissioned,,POINT(1.38695 51.38809),S196,https://consult.thanet.gov.uk/consult.ti/TPODLP/viewCompoundDoc?docid=6059444&partid=6059540&sessionid=&voteid=,2017-12-05,brownfield-land/local-authority-eng/THA/S196
"WW Martin, Dane Park Road, Ramsgate",yes,,2017-12-18,,0.19,14,14,Local plan allocation. Housing allocation,local-authority-eng:THA,not owned by a public authority,,,not permissioned,,POINT(1.424006 51.339112),S215,https://consult.thanet.gov.uk/consult.ti/TPODLP/viewCompoundDoc?docid=6059444&partid=6059540&sessionid=&voteid=,2017-12-05,brownfield-land/local-authority-eng/THA/S215
"10 Cliff Street, Ramsgate",yes,,2017-12-18,,0.04,11,11,Local plan allocation. Housing allocation,local-authority-eng:THA,not owned by a public authority,,,not permissioned,,POINT(1.417677 51.332227),S230,https://consult.thanet.gov.uk/consult.ti/TPODLP/viewCompoundDoc?docid=6059444&partid=6059540&sessionid=&voteid=,2017-12-05,brownfield-land/local-authority-eng/THA/S230
"Complete Car Sales, Willsons Road, Ramsgate",yes,,2017-12-18,,0.06,10,10,Local plan allocation. Housing allocation,local-authority-eng:THA,not owned by a public authority,,,not permissioned,,POINT(1.409074 51.33201),S276,https://consult.thanet.gov.uk/consult.ti/TPODLP/viewCompoundDoc?docid=6059444&partid=6059540&sessionid=&voteid=,2017-12-05,brownfield-land/local-authority-eng/THA/S276
"38, 38a and 42 St Peters Road, Broadstairs",yes,,2017-12-18,,0.06,5,5,Local plan allocation. Housing allocation,local-authority-eng:THA,not owned by a public authority,,,not permissioned,,POINT(1.428368 51.362516),S295,https://consult.thanet.gov.uk/consult.ti/TPODLP/viewCompoundDoc?docid=6059444&partid=6059540&sessionid=&voteid=,2017-12-05,brownfield-land/local-authority-eng/THA/S295
Units 1-4 Monkton Place Ramsgate,yes,,2017-12-18,,0.05,5,5,Local plan allocation. Housing allocation,local-authority-eng:THA,not owned by a public authority,,,not permissioned,,POINT(1.415511 51.335736),S322,https://consult.thanet.gov.uk/consult.ti/TPODLP/viewCompoundDoc?docid=6059444&partid=6059540&sessionid=&voteid=,2017-12-05,brownfield-land/local-authority-eng/THA/S322
3 and 7 Northumberland Road,,,2017-12-18,,0.28,5,5,Local plan allocation. Housing allocation,local-authority-eng:THA,not owned by a public authority,,,not permissioned,,POINT(1.410945 51.38984),S339,https://consult.thanet.gov.uk/consult.ti/TPODLP/viewCompoundDoc?docid=6059444&partid=6059540&sessionid=&voteid=,2017-12-05,brownfield-land/local-authority-eng/THA/S339
"Highfield Road, Ramsgate",yes,,2017-12-18,,0.66,25,25,Local plan allocation. Housing allocation,local-authority-eng:THA,not owned by a public authority,,,not permissioned,,POINT(1.397925 51.35288),S393,https://consult.thanet.gov.uk/consult.ti/TPODLP/viewCompoundDoc?docid=6059444&partid=6059540&sessionid=&voteid=,2017-12-05,brownfield-land/local-authority-eng/THA/S393
"Fort Hill, Arcadian",,,2017-12-18,,0.27,10,10,Local plan allocation. Housing allocation,local-authority-eng:THA,not owned by a public authority,,,not permissioned,,POINT(1.383037 51.390794),S410,https://consult.thanet.gov.uk/consult.ti/TPODLP/viewCompoundDoc?docid=6059444&partid=6059540&sessionid=&voteid=,2017-12-05,brownfield-land/local-authority-eng/THA/S410
"Furniture Mart, Booth Place, Grotto Hill",yes,,2017-12-18,,0.14,9,9,Local plan allocation. Housing allocation,local-authority-eng:THA,not owned by a public authority,,,not permissioned,,POINT(1.389699 51.388532),S467,https://consult.thanet.gov.uk/consult.ti/TPODLP/viewCompoundDoc?docid=6059444&partid=6059540&sessionid=&voteid=,2017-12-05,brownfield-land/local-authority-eng/THA/S467
"Land at Victoria Road & Dane Rd, Margate",,,2017-12-18,,0.67,35,35,Local plan allocation. Housing allocation,local-authority-eng:THA,not owned by a public authority,,,not permissioned,,POINT(1.388595 51.387206),S529,https://consult.thanet.gov.uk/consult.ti/TPODLP/viewCompoundDoc?docid=6059444&partid=6059540&sessionid=&voteid=,2017-12-05,brownfield-land/local-authority-eng/THA/S529
"Land of Northwood Road, Ramsgate",yes,,2017-12-18,,1.51,45,45,Local plan allocation. Housing allocation,local-authority-eng:THA,not owned by a public authority,,,not permissioned,,POINT(1.403225 51.356926),S536,https://consult.thanet.gov.uk/consult.ti/TPODLP/viewCompoundDoc?docid=6059444&partid=6059540&sessionid=&voteid=,2017-12-05,brownfield-land/local-authority-eng/THA/S536
"Dane Valley Arms, Dane Valley Road, Margate",yes,,2017-12-18,,0.18,13,13,Local plan allocation. Housing allocation,local-authority-eng:THA,not owned by a public authority,,,not permissioned,,POINT(1.406422 51.375417),SR09,https://consult.thanet.gov.uk/consult.ti/TPODLP/viewCompoundDoc?docid=6059444&partid=6059540&sessionid=&voteid=,2017-12-05,brownfield-land/local-authority-eng/THA/SR09
"Builders Yard, The Avenue, Margate",yes,,2017-12-18,,0.24,10,10,Local plan allocation. Housing allocation,local-authority-eng:THA,not owned by a public authority,,,not permissioned,,POINT(1.390619 51.382695),SR16,https://consult.thanet.gov.uk/consult.ti/TPODLP/viewCompoundDoc?docid=6059444&partid=6059540&sessionid=&voteid=,2017-12-05,brownfield-land/local-authority-eng/THA/SR16
"1 Thanet Road, Margate",yes,,2017-12-18,,0.02,5,5,Local plan allocation. Housing allocation,local-authority-eng:THA,not owned by a public authority,,,not permissioned,,POINT(1.388165 51.386634),SR45,https://consult.thanet.gov.uk/consult.ti/TPODLP/viewCompoundDoc?docid=6059444&partid=6059540&sessionid=&voteid=,2017-12-05,brownfield-land/local-authority-eng/THA/SR45
"Margate Delivery Office, 12-18 Addington StreetAddington Street",,,2017-12-18,,0.19,10,10,Local plan allocation. Housing allocation,local-authority-eng:THA,not owned by a public authority,,,not permissioned,,POINT(1.385963 51.386796),SS16,https://consult.thanet.gov.uk/consult.ti/TPODLP/viewCompoundDoc?docid=6059444&partid=6059540&sessionid=&voteid=,2017-12-05,brownfield-land/local-authority-eng/THA/SS16
"Ind Units, Marlborough Rd, Margate",yes,,2017-12-18,,0.19,10,10,Local plan allocation. Housing allocation,local-authority-eng:THA,not owned by a public authority,,,not permissioned,,POINT(1.38233 51.381981),SS20,https://consult.thanet.gov.uk/consult.ti/TPODLP/viewCompoundDoc?docid=6059444&partid=6059540&sessionid=&voteid=,2017-12-05,brownfield-land/local-authority-eng/THA/SS20
Former Newington Nursery & Infants Nursery & Infants,yes,,2017-12-18,,1.81,49,49,Local plan allocation. Housing allocation,local-authority-eng:THA,not owned by a public authority,,,not permissioned,,POINT(1.394584 51.342857),SS22,https://consult.thanet.gov.uk/consult.ti/TPODLP/viewCompoundDoc?docid=6059444&partid=6059540&sessionid=&voteid=,2017-12-05,brownfield-land/local-authority-eng/THA/SS22
"Gap House School, 1 Southcliff Parade, Southcliff Parade,",yes,,2017-12-18,,1.05,10,10,Local plan allocation. Housing allocation,local-authority-eng:THA,not owned by a public authority,,,not permissioned,,POINT(1.437716 51.347679),SS23,https://consult.thanet.gov.uk/consult.ti/TPODLP/viewCompoundDoc?docid=6059444&partid=6059540&sessionid=&voteid=,2017-12-05,brownfield-land/local-authority-eng/THA/SS23
"Foreland School, Lanthorne Rd, Lanthorne Rd,",yes,,2017-12-18,,0.6,14,14,Local plan allocation. Housing allocation,local-authority-eng:THA,not owned by a public authority,,,not permissioned,,POINT(1.437318 51.368442),SS24,https://consult.thanet.gov.uk/consult.ti/TPODLP/viewCompoundDoc?docid=6059444&partid=6059540&sessionid=&voteid=,2017-12-05,brownfield-land/local-authority-eng/THA/SS24
Manston Road Industrial Estate (2 sites north & south),yes,,2017-12-18,,4.46,170,170,Local plan allocation. Housing allocation,local-authority-eng:THA,not owned by a public authority,,,not permissioned,,POINT(1.387992 51.341312),SS35,https://consult.thanet.gov.uk/consult.ti/TPODLP/viewCompoundDoc?docid=6059444&partid=6059540&sessionid=&voteid=,2017-12-05,brownfield-land/local-authority-eng/THA/SS35
Part of Pysons Road,yes,,2017-12-18,,1.14,26,26,Local plan allocation. Housing allocation,local-authority-eng:THA,not owned by a public authority,,,not permissioned,,POINT(1.407384 51.353153),SS36,https://consult.thanet.gov.uk/consult.ti/TPODLP/viewCompoundDoc?docid=6059444&partid=6059540&sessionid=&voteid=,2017-12-05,brownfield-land/local-authority-eng/THA/SS36
"Magnet and Southern, Newington Road, Ramsgate",yes,,2017-12-18,,0.29,8,8,Local plan allocation. Housing allocation,local-authority-eng:THA,not owned by a public authority,,,not permissioned,,POINT(1.400912 51.341612),SS43,https://consult.thanet.gov.uk/consult.ti/TPODLP/viewCompoundDoc?docid=6059444&partid=6059540&sessionid=&voteid=,2017-12-05,brownfield-land/local-authority-eng/THA/SS43
Lanthorne Court Broadstairs,yes,,2017-12-18,,1.87,56,56,Local plan allocation. Housing allocation,local-authority-eng:THA,not owned by a public authority,,,not permissioned,,POINT(1.439326 51.368968),HO1,https://consult.thanet.gov.uk/consult.ti/TLPPOR/viewCompoundDoc?docid=8022900&partid=8378068&sessionid=&voteid=,2017-12-05,brownfield-land/local-authority-eng/THA/HO1
"Builders yard south of 116-124 Monkton Street, Monkton",yes,,2017-12-18,,1.17,20,20,Local plan allocation. Housing allocation,local-authority-eng:THA,not owned by a public authority,,,not permissioned,,POINT(1.2807 51.337947),S543,https://consult.thanet.gov.uk/consult.ti/TPODLP/viewCompoundDoc?docid=6059444&partid=6059540&sessionid=&voteid=,2017-12-05,brownfield-land/local-authority-eng/THA/S543
Rear of 59-65 Harold Rd,,,2017-12-18,,0.33,9,9,Local plan allocation. Housing allocation,local-authority-eng:THA,not owned by a public authority,,,not permissioned,,POINT(1.398452 51.388296),S46,https://consult.thanet.gov.uk/consult.ti/TPODLP/viewCompoundDoc?docid=6059444&partid=6059540&sessionid=&voteid=,2017-12-05,brownfield-land/local-authority-eng/THA/S46
Adj to 60 harold Rd and rear of 40-56 Harold Rd,,,2017-12-18,,0.28,14,14,Local plan allocation. Housing allocation,local-authority-eng:THA,not owned by a public authority,,,not permissioned,,POINT(1.400091 51.388689),S47,https://consult.thanet.gov.uk/consult.ti/TPODLP/viewCompoundDoc?docid=6059444&partid=6059540&sessionid=&voteid=,2017-12-05,brownfield-land/local-authority-eng/THA/S47
Adt to 14 Harold Rd,yes,,2017-12-18,,0.2,10,10,Local plan allocation. Housing allocation,local-authority-eng:THA,not owned by a public authority,,,not permissioned,,POINT(1.400072 51.389985),S48,https://consult.thanet.gov.uk/consult.ti/TPODLP/viewCompoundDoc?docid=6059444&partid=6059540&sessionid=&voteid=,2017-12-05,brownfield-land/local-authority-eng/THA/S48
Ethelbert Crescent,yes,,2017-12-18,,0.12,30,30,Local plan allocation. Housing allocation,local-authority-eng:THA,not owned by a public authority,,,not permissioned,,POINT(1.395186 51.391368),S149,https://consult.thanet.gov.uk/consult.ti/TPODLP/viewCompoundDoc?docid=6059444&partid=6059540&sessionid=&voteid=,2017-12-05,brownfield-land/local-authority-eng/THA/S149
"St George's Hotel, 61 - 75 Eastern Esplanade",yes,,2017-12-18,,0.26,87,87,Local plan allocation. Housing allocation,local-authority-eng:THA,not owned by a public authority,,,not permissioned,,POINT(1.401785 51.390592),S165,https://consult.thanet.gov.uk/consult.ti/TPODLP/viewCompoundDoc?docid=6059444&partid=6059540&sessionid=&voteid=,2017-12-05,brownfield-land/local-authority-eng/THA/S165
"r/o Cecilia Road, Ramsgate",,,2017-12-18,,0.76,23,23,Local plan allocation. Housing allocation,local-authority-eng:THA,not owned by a public authority,,,not permissioned,,POINT(1.423752 51.341675),SR69,https://consult.thanet.gov.uk/consult.ti/TPODLP/viewCompoundDoc?docid=6059444&partid=6059540&sessionid=&voteid=,2017-12-05,brownfield-land/local-authority-eng/THA/SR69
ro 7_10 Marine Gdns - 5 Dwellings,,,2017-12-18,,0.12,6,6,Local plan allocation. Housing allocation,local-authority-eng:THA,not owned by a public authority,,,not permissioned,,POINT(1.37986 51.386694),S158,https://consult.thanet.gov.uk/consult.ti/TPODLP/viewCompoundDoc?docid=6059444&partid=6059540&sessionid=&voteid=,2017-12-05,brownfield-land/local-authority-eng/THA/S158
"Suffolk Avenue, Westgate",yes,,2017-12-18,,0.46,14,14,Local plan allocation. Housing allocation,local-authority-eng:THA,not owned by a public authority,,,not permissioned,,POINT(1.331382 51.375787),SR67,https://consult.thanet.gov.uk/consult.ti/TPODLP/viewCompoundDoc?docid=6059444&partid=6059540&sessionid=&voteid=,2017-12-05,brownfield-land/local-authority-eng/THA/SR67
Pleasurama Amusement Park Marina Esplanade Ramsgate,yes,,2017-12-18,,1.2,107,107,"Not started on site. Redevelopment of the site, up to 5 storeys in height, for 107 residential apartments comprising 1, 2 and 3 bed units and penthouses, a 60-bed hotel (Use Class C1) with conference and function facilities, (3,581 sq.metres), and health and fitness centre (97 sq.metres) (Use Class D2), retail (Use Class A1) or food/drink (Use Class A3) (1,810 sq.metres), a children's play area (244 sq.metres) (Use Class D2) and 204 ancillary parking spaces, together with external staircase access to Wellington Crescent and means of access from Harbour Parade and Marina Esplanade including the stopping up of Marina Esplanade with the relocation of the roundabout further east, and the reconfiguring of the western open area",local-authority-eng:THA,not owned by a public authority,2004-01-28,,permissioned,full planning permission,POINT(1.424607 51.332924),TH031200,https://planning.thanet.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ZZZZN5QEBJ596,2017-12-05,brownfield-land/local-authority-eng/THA/TH031200
Former Police Station Cavendish Street Ramsgate,yes,,2017-12-18,,0.42,82,82,"Not started on site. Redevelopment of Court House site and conversion and extension of former Police Station to provide 82no. one, two and three bedroom flats in a four and five storey building without compliance with condition 9 of planning permisison OL/TH/04/1089",local-authority-eng:THA,not owned by a public authority,2010-09-02,,permissioned,full planning permission,POINT(1.417682 51.333837),TH100573,https://planning.thanet.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ZZZZMUQEBJ954,2017-12-05,brownfield-land/local-authority-eng/THA/TH100573
Laleham School Northdown Park Road Margate,yes,,2017-12-18,,2.45,70,70,"Not started on site. Erection of 70No. dwellings following demolition of existing school buildings, with pedestrian access to Northumberland Avenue",local-authority-eng:THA,not owned by a public authority,2016-07-07,,permissioned,full planning permission,POINT(1.404212 51.383973),FTH140518,https://planning.thanet.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ZZZZMQQEBJ509,2017-12-05,brownfield-land/local-authority-eng/THA/FTH140518
Jentex Oil Depot Canterbury Road West RAMSGATE,yes,,2017-12-18,,2.05,56,56,"Not started on site. Outline application for the erection of a block of 56no. extra care units, 56no. dwellings and community use building with retail unit, following demolition of existing buildings and structures, including access",local-authority-eng:THA,not owned by a public authority,2015-09-17,,permissioned,outline planning permission,POINT(1.365068 51.337161),TH150020,https://planning.thanet.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ZZZZMPQEBJ958,2017-12-05,brownfield-land/local-authority-eng/THA/TH150020
Land Adjacent Granville House Victoria Parade Ramsgate,yes,,2017-12-18,,0.11,38,38,"Not started on site. Erection of a part 4, part 5 and part 6 storey building comprising 10No. one-bedroomed flats and 28No. two-bedroomed flats, fronting Truro Road and D' Este Road, with a raised terrace in the internal courtyard and associated car parking comprising 17No. spaces",local-authority-eng:THA,not owned by a public authority,2014-05-16,,permissioned,full planning permission,POINT(1.42613 51.335623),TH140083,https://planning.thanet.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ZZZZMQQEBJ792,2017-12-05,brownfield-land/local-authority-eng/THA/TH140083
Sopers Yard Store King Street Margate,yes,,2017-12-18,,0.06,25,25,"Not started on site. Application for reserved matters of outline application OL/TH/13/0370 for the erection of part single, three and four storey buildings for a mixed use development of live-work space, comprising 25 artists apartments; ground floor artist's studio space (B1(b)); gallery (D1); ancillary display and sales spaces (A1); cafe (A3); community and meeting facilities (D1); and associated welfare (WC) facilities",local-authority-eng:THA,not owned by a public authority,2015-05-27,,permissioned,reserved matters approval,POINT(1.384626 51.389524),RTH141085,https://planning.thanet.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ZZZZMQQEBJ120,2017-12-05,brownfield-land/local-authority-eng/THA/RTH141085
131- 137 King Street Ramsgate,yes,,2017-12-18,,0.13,18,18,Not started on site. Erection of a 4 storey building comprising 14No. flats and 4No. 2-bed dwellings following demolition of existing garage/storage unit,local-authority-eng:THA,not owned by a public authority,2016-09-07,,permissioned,full planning permission,POINT(1.398175 51.380685),FTH160952,https://planning.thanet.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O9XYM6QEL2000,2017-12-05,brownfield-land/local-authority-eng/THA/FTH160952
Port Regis Nursing Home Convent Road Broadstairs,yes,,2017-12-18,,0.21,14,14,Not started on site. Change of use of part existing residential institution to 12No. flats together with erection of 2No. two storey dwellings,local-authority-eng:THA,not owned by a public authority,2016-04-25,,permissioned,full planning permission,POINT(1.439377 51.380759),FTH160028,https://planning.thanet.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O0L000QE00300,2017-12-05,brownfield-land/local-authority-eng/THA/FTH160028
16-22 Godwin Road Margate,yes,,2017-12-18,,0.07,12,12,Not started on site. Erection of 12no. houses with associated parking following demolition of existing buildings,local-authority-eng:THA,not owned by a public authority,2015-12-24,,permissioned,full planning permission,POINT(1.397674 51.38983),TH150299,https://planning.thanet.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ZZZZMPQEBJ876,2017-12-05,brownfield-land/local-authority-eng/THA/TH150299
43 Star Lane MARGATE Kent,yes,,2017-12-18,,0.1,12,12,Not started on site. Erection of three and four storey flat roof building containing 12 apartments with access and parking provision,local-authority-eng:THA,not owned by a public authority,2017-03-03,,permissioned,outline planning permission,POINT(1.392038 51.362441),OLTH160934,https://planning.thanet.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O9TY6BQEL1000,2017-12-05,brownfield-land/local-authority-eng/THA/OLTH160934
47 Dumpton Park Drive Ramsgate,yes,,2017-12-18,,0.2,12,12,"Not started on site. Outline application for the erection of 12No. dwellings with access onto Honeysuckle Road and associated parking, including access and layout, following demolition of existing building",local-authority-eng:THA,not owned by a public authority,2015-04-02,,permissioned,outline planning permission,POINT(1.427494 51.33928),TH141024,https://planning.thanet.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ZZZZMQQEBJ123,2017-12-05,brownfield-land/local-authority-eng/THA/TH141024
8-12 High Street Broadstairs,yes,,2017-12-18,,0.06,12,12,"Not started on site. Erection of a three storey building with retail unit at ground floor and 3No. 2-bed flats and 9No. 1-bed flats at first and second floor level, following the demolition of the existing buildings",local-authority-eng:THA,not owned by a public authority,2014-04-19,,permissioned,full planning permission,POINT(1.441579 51.358584),TH140480,https://planning.thanet.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ZZZZMQQEBJ566,2017-12-05,brownfield-land/local-authority-eng/THA/TH140480
1 Archway Road Ramsgate,yes,,2017-12-18,,0.04,11,11,"Not started on site. Change of use of building to provide 8No. 1-bed flats and 3No. 2-bed flat, together with a roof extension for the second floor accommodation",local-authority-eng:THA,not owned by a public authority,2014-12-11,,permissioned,full planning permission,POINT(1.416522 51.33272),TH130694,https://planning.thanet.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ZZZZMRQEBJ608,2017-12-05,brownfield-land/local-authority-eng/THA/TH130694
20 Beach Rd Westgate on Sea,yes,,2017-12-18,,0.15,11,11,"Not started on site. Change of use from Public House to 4No. 1-bedflats, 3No. 2-bed flats and 4No. 3-bed flats with associated parking, together with micro pub on ground floor and the erection of a first floor extension",local-authority-eng:THA,not owned by a public authority,2016-09-27,,permissioned,full planning permission,POINT(1.344422 51.383925),FTH160423,https://planning.thanet.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O4G76SQEIRP00,2017-12-05,brownfield-land/local-authority-eng/THA/FTH160423
8 Beach Avenue Birchington,yes,,2017-12-18,,0.1,11,11,"Not started on site. Erection of part 3, part 4 storey building containing 12No. 2-bed flats, together with access and parking following demolition of existing bungalow",local-authority-eng:THA,not owned by a public authority,2016-09-30,,permissioned,full planning permission,POINT(1.301844 51.378954),FTH151261,https://planning.thanet.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NYTQALQEH9W00,2017-12-05,brownfield-land/local-authority-eng/THA/FTH151261
5-6 Mansion Street And 5-7 Fort Road MARGATE,yes,,2017-12-18,,0.02,11,11,Not started on site. Erection of building containing 11 No self contained flats together with retail unit at ground floor level following demolition of existing buildings,local-authority-eng:THA,not owned by a public authority,2017-03-28,,permissioned,full planning permission,POINT(1.382132 51.390415),FTH161289,https://planning.thanet.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ODLD54QEM3000,2017-12-05,brownfield-land/local-authority-eng/THA/FTH161289
49-51 Edgar Road Margate,yes,,2017-12-18,,0.07,10,10,Not started on site. Change of use from residential care home to 2no 5 bedroom houses and 8no. 2 bedroom flats together with single storey rear extension and alterations to fenestration,local-authority-eng:THA,not owned by a public authority,2016-12-13,,permissioned,full planning permission,POINT(1.3936 51.389948),FTH161051,https://planning.thanet.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OB12YVQELDF00,2017-12-05,brownfield-land/local-authority-eng/THA/FTH161051
Emmanual Church Victoria Road Margate,yes,,2017-12-18,,0.08,10,10,Not started on site. Application for extension of time of planning permission F/TH/08/0720 for change of use and conversion to 10no. Flats,local-authority-eng:THA,not owned by a public authority,2011-10-12,,permissioned,full planning permission,POINT(1.386827 51.386429),TH110560,https://planning.thanet.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ZZZZMUQEBJ301,2017-12-05,brownfield-land/local-authority-eng/THA/TH110560
lvor Thomas Amusements Limited 100 Grange Road Ramsgate,yes,,2017-12-18,,0.13,10,10,"Not started on site. Erection of 10 No. two storey, 2-bed dwellings with associated parking following demolition of existing office building",local-authority-eng:THA,not owned by a public authority,2016-10-14,,permissioned,full planning permission,POINT(1.404707 51.33373),FTH151297,https://planning.thanet.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NZESM2QEHIM00,2017-12-05,brownfield-land/local-authority-eng/THA/FTH151297
237 Ramsgate Road Margate,yes,,2017-12-18,,0.15,9,9,Not started on site. Erection of 9No. dwellings with associated parking and landscaping,local-authority-eng:THA,not owned by a public authority,2013-02-27,,permissioned,full planning permission,POINT(1.388206 51.372996),TH120313,https://planning.thanet.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ZZZZMSQEBJ946,2017-12-05,brownfield-land/local-authority-eng/THA/TH120313
41-43 Victoria Road Margate,yes,,2017-12-18,,0.04,8,8,Not started on site. Erection of 8no. two and three storey dwellings and 2no. roof terraces following demolition of existing buildings Extension of time,local-authority-eng:THA,not owned by a public authority,2015-08-21,,permissioned,full planning permission,POINT(1.385325 51.384971),TH150291,https://planning.thanet.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ZZZZMPQEBJ513,2017-12-05,brownfield-land/local-authority-eng/THA/TH150291
