site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
Bus depot Coldborough House Market Street Bracknell,,,2018-12-19,,0.61,242,242,,local-authority-eng:BRC,not owned by a public authority,2018-11-30,https://www.bracknell-forest.gov.uk/view-or-comment-planning-applications/access-online-planning-register,permissioned,full planning permission,POINT(-0.753731 51.414137),Map Ref 13 18/00964/FUL,https://www.bracknell-forest.gov.uk/sites/default/files/documents/brownfield-register-map.pdf,2017-10-01,brownfield-land/local-authority-eng/BRC/Map-Ref-13-18-00964-FUL
Former Bus Depot Market Street Bracknell,,,2018-12-19,,0.47,150,150,,local-authority-eng:BRC,owned by a public authority,,http://consult.bracknell-forest.gov.uk/file/4867117,not permissioned,,POINT(-0.75319 51.416082),Map Ref 14 SHELAA BRA12,https://www.bracknell-forest.gov.uk/sites/default/files/documents/brownfield-register-map.pdf,2017-10-01,brownfield-land/local-authority-eng/BRC/Map-Ref-14-SHELAA-BRA12
Coopers Hill Old Bracknell Lane North Bracknell,,,2018-12-19,,1.06,122,122,,local-authority-eng:BRC,owned by a public authority,,http://consult.bracknell-forest.gov.uk/file/4867117,not permissioned,,POINT(-0.751336 51.412349),Map Ref 15 SHELAA BRA13,https://www.bracknell-forest.gov.uk/sites/default/files/documents/brownfield-register-map.pdf,2017-10-01,brownfield-land/local-authority-eng/BRC/Map-Ref-15-SHELAA-BRA13
2 The Braccans London Road Bracknell,,,2018-12-19,,0.28,33,33,,local-authority-eng:BRC,not owned by a public authority,2018-06-20,https://www.bracknell-forest.gov.uk/view-or-comment-planning-applications/access-online-planning-register,permissioned,other,POINT(-0.736771 51.415943),Map Ref 17 17/00170/PAC,https://www.bracknell-forest.gov.uk/sites/default/files/documents/brownfield-register-map.pdf,2017-10-01,brownfield-land/local-authority-eng/BRC/Map-Ref-17-17-00170-PAC
Crossways Residential Care Home 306 Yorktown Road Sandhurst,,,2018-12-19,,0.16,5,5,,local-authority-eng:BRC,not owned by a public authority,2018-03-02,https://www.bracknell-forest.gov.uk/view-or-comment-planning-applications/access-online-planning-register,permissioned,full planning permission,POINT(-0.738807 51.341923),Map Ref 18 16/00221/FUL,https://www.bracknell-forest.gov.uk/sites/default/files/documents/brownfield-register-map.pdf,2017-10-01,brownfield-land/local-authority-eng/BRC/Map-Ref-18-16-00221-FUL
Tamar House Forth House and Clifton House Brants Bridge Bracknell,,,2018-12-19,,0.7,79,79,,local-authority-eng:BRC,not owned by a public authority,2017-02-17,https://www.bracknell-forest.gov.uk/view-or-comment-planning-applications/access-online-planning-register,permissioned,other,POINT(-0.736668 51.413424),Map Ref 20 16/01293/PAC,https://www.bracknell-forest.gov.uk/sites/default/files/documents/brownfield-register-map.pdf,2017-10-01,brownfield-land/local-authority-eng/BRC/Map-Ref-20-16-01293-PAC
Baileys Garage and The Haven Maidens Green Winkfield,,,2018-12-19,,0.56,3,3,,local-authority-eng:BRC,not owned by a public authority,2017-08-31,https://www.bracknell-forest.gov.uk/view-or-comment-planning-applications/access-online-planning-register,permissioned,full planning permission,POINT(-0.708926 51.444162),Map Ref 25 16/01181/FUL,https://www.bracknell-forest.gov.uk/sites/default/files/documents/brownfield-register-map.pdf,2017-10-01,brownfield-land/local-authority-eng/BRC/Map-Ref-25-16-01181-FUL
Racal House Eastern Road Bracknell,,,2018-12-19,,0.34,60,60,,local-authority-eng:BRC,not owned by a public authority,2017-02-23,https://www.bracknell-forest.gov.uk/view-or-comment-planning-applications/access-online-planning-register,permissioned,full planning permission,POINT(-0.738661 51.414677),Map Ref 26 16/00626/FUL,https://www.bracknell-forest.gov.uk/sites/default/files/documents/brownfield-register-map.pdf,2017-10-01,brownfield-land/local-authority-eng/BRC/Map-Ref-26-16-00626-FUL
Amber House & Northgate House Market Street Bracknell,yes,,2018-12-19,,0.62,193,193,,local-authority-eng:BRC,not owned by a public authority,2017-02-03,https://www.bracknell-forest.gov.uk/view-or-comment-planning-applications/access-online-planning-register,permissioned,full planning permission,POINT(-0.753253 51.414815),Map Ref 27 15/01035/FUL,https://www.bracknell-forest.gov.uk/sites/default/files/documents/brownfield-register-map.pdf,2017-10-01,brownfield-land/local-authority-eng/BRC/Map-Ref-27-15-01035-FUL
Post Office 6 High Street Bracknell,,,2018-12-19,,0.0273,14,14,,local-authority-eng:BRC,not owned by a public authority,2016-04-16,https://www.bracknell-forest.gov.uk/view-or-comment-planning-applications/access-online-planning-register,permissioned,full planning permission,POINT(-0.747501 51.416399),Map Ref 28 15/00536/FUL,https://www.bracknell-forest.gov.uk/sites/default/files/documents/brownfield-register-map.pdf,2017-10-01,brownfield-land/local-authority-eng/BRC/Map-Ref-28-15-00536-FUL
Bridgewell Centre 10A Ladybank Bracknell,,,2018-12-19,,0.26,-7,-7,,local-authority-eng:BRC,owned by a public authority,2015-12-24,https://www.bracknell-forest.gov.uk/view-or-comment-planning-applications/access-online-planning-register,permissioned,full planning permission,POINT(-0.752662 51.390548),Map Ref 29 15/00618/FUL,https://www.bracknell-forest.gov.uk/sites/default/files/documents/brownfield-register-map.pdf,2017-10-01,brownfield-land/local-authority-eng/BRC/Map-Ref-29-15-00618-FUL
Brackworth Broad Lane Bracknell,,,2018-12-19,,0.13,7,7,,local-authority-eng:BRC,not owned by a public authority,2016-07-22,https://www.bracknell-forest.gov.uk/view-or-comment-planning-applications/access-online-planning-register,permissioned,full planning permission,POINT(-0.743478 51.410485),Map Ref 30 16/00230/FUL,https://www.bracknell-forest.gov.uk/sites/default/files/documents/brownfield-register-map.pdf,2017-10-01,brownfield-land/local-authority-eng/BRC/Map-Ref-30-16-00230-FUL
"OTV House Wokingham Road, Bracknell",,,2018-12-19,,1.1,126,126,,local-authority-eng:BRC,not owned by a public authority,2018-04-05,https://www.bracknell-forest.gov.uk/view-or-comment-planning-applications/access-online-planning-register,permissioned,full planning permission,POINT(-0.764912 51.41814),Map Ref 31 18/00514/FUL (S73),https://www.bracknell-forest.gov.uk/sites/default/files/documents/brownfield-register-map.pdf,2018-04-05,brownfield-land/local-authority-eng/BRC/Map-Ref-31-18-00514-FUL--S73-
"Dennis Pilcher House, Rowley Close, Broad Lane Bracknell",yes,,2018-12-19,,0.46,-18,-18,,local-authority-eng:BRC,owned by a public authority,2018-12-08,https://www.bracknell-forest.gov.uk/view-or-comment-planning-applications/access-online-planning-register,permissioned,full planning permission,POINT(-0.73154 51.412163),Map Ref 32 17/00568/FUL,https://www.bracknell-forest.gov.uk/sites/default/files/documents/brownfield-register-map.pdf,2018-12-08,brownfield-land/local-authority-eng/BRC/Map-Ref-32-17-00568-FUL
"Technology House Building 2, The Boulevard Cain Road, Binfield",,,2018-12-19,,1.72,60,60,S106 needed due to Habitat Regulations 2010.,local-authority-eng:BRC,not owned by a public authority,2017-04-21,https://www.bracknell-forest.gov.uk/view-or-comment-planning-applications/access-online-planning-register,permissioned,other,POINT(-0.778363 51.413641),Map Ref 33 17/00222/PAC,https://www.bracknell-forest.gov.uk/sites/default/files/documents/brownfield-register-map.pdf,2018-12-08,brownfield-land/local-authority-eng/BRC/Map-Ref-33-17-00222-PAC
"34 Wellington Business Park, Dukes Ride, Crowthorne",,,2018-12-19,,0.2,5,5,S106 needed due to Habitat Regulations 2010.,local-authority-eng:BRC,not owned by a public authority,2017-01-12,https://www.bracknell-forest.gov.uk/view-or-comment-planning-applications/access-online-planning-register,permissioned,other,POINT(-0.818147 51.366382),Map Ref 34 16/01202/PAC,https://www.bracknell-forest.gov.uk/sites/default/files/documents/brownfield-register-map.pdf,2018-12-08,brownfield-land/local-authority-eng/BRC/Map-Ref-34-16-01202-PAC
"Centurary Court, Millenium Way, Bracknell",,,2018-12-19,,0.4,65,65,S106 needed due to Habitat Regulations 2010.,local-authority-eng:BRC,not owned by a public authority,2017-03-15,https://www.bracknell-forest.gov.uk/view-or-comment-planning-applications/access-online-planning-register,permissioned,other,POINT(-0.745044 51.417866),Map Ref 35 17/00165/PAC,https://www.bracknell-forest.gov.uk/sites/default/files/documents/brownfield-register-map.pdf,2018-12-08,brownfield-land/local-authority-eng/BRC/Map-Ref-35-17-00165-PAC
"Lavenir, Opladen Way, Bracknell",,,2018-12-19,,0.7,69,69,S106 needed due to Habitat Regulations 2010.,local-authority-eng:BRC,not owned by a public authority,2017-06-22,https://www.bracknell-forest.gov.uk/view-or-comment-planning-applications/access-online-planning-register,permissioned,other,POINT(-0.745461 51.401055),Map Ref 36 17/00457/PAC,https://www.bracknell-forest.gov.uk/sites/default/files/documents/brownfield-register-map.pdf,2018-12-08,brownfield-land/local-authority-eng/BRC/Map-Ref-36-17-00457-PAC
"Garth Works, Kennel Lane, Warfield",,,2018-12-19,,0.3,12,12,,local-authority-eng:BRC,not owned by a public authority,2018-05-09,https://www.bracknell-forest.gov.uk/view-or-comment-planning-applications/access-online-planning-register,permissioned,full planning permission,POINT(-0.755672 51.426881),Map Ref 37 16/00391/OUT,https://www.bracknell-forest.gov.uk/sites/default/files/documents/brownfield-register-map.pdf,2018-12-08,brownfield-land/local-authority-eng/BRC/Map-Ref-37-16-00391-OUT
"Land At Former Garth Hill College Site, Sandy Lane (access off Hutley Drive).",,,2018-12-19,,2.94,89,89,,local-authority-eng:BRC,not owned by a public authority,2018-06-29,https://www.bracknell-forest.gov.uk/view-or-comment-planning-applications/access-online-planning-register,permissioned,full planning permission,POINT(-0.747865 51.420971),Map Ref 38 17/01087/FUL,https://www.bracknell-forest.gov.uk/sites/default/files/documents/brownfield-register-map.pdf,2018-12-08,brownfield-land/local-authority-eng/BRC/Map-Ref-38-17-01087-FUL
"3M Cain Road, Binfield",,,2018-12-19,,0.85,29,29,,local-authority-eng:BRC,not owned by a public authority,,http://consult.bracknell-forest.gov.uk/file/5051275,not permissioned,,POINT(-0.777085 51.417341),Map Ref 39 SHELAA BIN 16,https://www.bracknell-forest.gov.uk/sites/default/files/documents/brownfield-register-map.pdf,2018-12-08,brownfield-land/local-authority-eng/BRC/Map-Ref-39-SHELAA-BIN-16
"HP Beehive Road, Binfield",,,2018-12-19,,9.63,294,294,,local-authority-eng:BRC,not owned by a public authority,,http://consult.bracknell-forest.gov.uk/file/5051275,not permissioned,,POINT(-0.783965 51.412233),Map Ref 40 SHELAA BIN 18 & 19,https://www.bracknell-forest.gov.uk/sites/default/files/documents/brownfield-register-map.pdf,2018-12-08,brownfield-land/local-authority-eng/BRC/Map-Ref-40-SHELAA-BIN-18---19
