site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Site of Hollingsworth Garage, Braybrooke Road, Hastings",,,2019-12-21,,0.4,56,56,,local-authority-eng:HAS,not owned by a public authority,,,Not permissioned,,POINT(-6.542158 55.04485),BL12,https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL12.pdf,,brownfield-land/local-authority-eng/HAS/BL12
"Former Westerleigh School, Hollington Park Close, Hastings",,,2019-12-21,,2.15,68,68,Demolition has taken place on site,local-authority-eng:HAS,not owned by a public authority,,http://publicaccess.hastings.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_HSTBC_DCAPR_116149,Not permissioned,,POINT(-6.539135 55.021486),BL13,https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL13.pdf,,brownfield-land/local-authority-eng/HAS/BL13
"West Hill Road Reservoir, St Leonards",,,2019-12-21,,0.19,14,14,,local-authority-eng:HAS,not owned by a public authority,,,Not permissioned,,POINT(-6.556122 55.023774),BL15,https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL15.pdf,,brownfield-land/local-authority-eng/HAS/BL15
"Mount Denys, Pine Hill & Ridgeway, The Ridge, Hastings",,,2019-12-21,,0.64,31,31,Demolition has taken place on site,local-authority-eng:HAS,owned by a public authority,,,Not permissioned,,POINT(-6.513282 55.055),BL16,https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL16.pdf,,brownfield-land/local-authority-eng/HAS/BL16
"Horntye Park, Bohemia Road, Hastings",,,2019-12-21,,1.01,115,115,,local-authority-eng:HAS,not owned by a public authority,,,Not permissioned,,POINT(-6.54265 55.034852),BL17,https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL17.pdf,,brownfield-land/local-authority-eng/HAS/BL17
"Land at Church Street, Hastings",yes,,2019-12-21,,0.35,5,5,Development of site to provide 5 dwellings,local-authority-eng:HAS,not owned by a public authority,2017-07-20,http://publicaccess.hastings.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_HSTBC_DCAPR_104541,permissioned,reserved matters approval,POINT(-6.522116 55.059955),BL18,https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL18.pdf,,brownfield-land/local-authority-eng/HAS/BL18
"4-5 Stockleigh Road, St Leonards",,,2019-12-21,,0.03,12,12,12 new flats on previously developed land,local-authority-eng:HAS,not owned by a public authority,,http://publicaccess.hastings.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_HSTBC_DCAPR_116839,pending decision,,POINT(-6.552598 55.03027),BL19,https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL19.pdf,,brownfield-land/local-authority-eng/HAS/BL19
"37 Charles Road West (former Filsham Nurseries), St Leonards",,,2019-12-21,,0.26,7,7,"Demolition of existing buildings and ancillary buildings. Erection of 7no residential units, landscape and parking. Application pending for proposed development of 10 x 3 bedroom dwellinghouses.",local-authority-eng:HAS,not owned by a public authority,2017-07-20,http://publicaccess.hastings.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_HSTBC_DCAPR_103716|http://publicaccess.hastings.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_HSTBC_DCAPR_116619,permissioned,full planning permission,POINT(-6.540972 55.026238),BL21,https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL21.pdf,,brownfield-land/local-authority-eng/HAS/BL21
"14 Westfield Lane, St Leonards",yes,,2019-12-21,,0.33,14,14,,local-authority-eng:HAS,owned by a public authority,,,Not permissioned,,POINT(-6.486552 55.03163),BL22,https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL22.pdf,,brownfield-land/local-authority-eng/HAS/BL22
"12-13 York Buildings, Wellington Place, Hastings",yes,,2019-12-21,,0.02,6,6,Alteration works to ground floor stair and to three upper storeys of existing building and conversion into six flats for residential accommodation (Application HS/LB/16/00661 also applies),local-authority-eng:HAS,owned by a public authority,2017-01-20,http://publicaccess.hastings.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_HSTBC_DCAPR_103972,permissioned,full planning permission,POINT(-6.550734 55.044884),BL27,https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL27.pdf,,brownfield-land/local-authority-eng/HAS/BL27
"The Grove School (Former St Leonards Academy, Darwell Campus, Darwell Close), St Leonards",,,2019-12-21,,9.4,240,210,"Outline application for the erection of up to 210 dwellings (25% affordable) with associated open space, play areas, landscaping and access.",local-authority-eng:HAS,owned by a public authority,2017-11-17,http://publicaccess.hastings.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_HSTBC_DCAPR_102356,permissioned,outline planning permission,POINT(-6.531772 55.016289),BL28,https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL28.pdf,,brownfield-land/local-authority-eng/HAS/BL28
"1 & 2 Wayside, 490-492 Sedlescombe Road North, St Leonards",,,2019-12-21,,0.19,5,5,,local-authority-eng:HAS,owned by a public authority,,http://publicaccess.hastings.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_HSTBC_DCAPR_105013,Not permissioned,,POINT(-6.497771 55.026325),BL31,https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL31.pdf,,brownfield-land/local-authority-eng/HAS/BL31
"309-311 Harold Road, Hastings",yes,,2019-12-21,,0.09,7,6,Demolition of the existing buildings and erection of 7 terraced dwellings (6 x two bedroom and 1 x one bedroom) with associated off-street parking,local-authority-eng:HAS,not owned by a public authority,2018-11-23,http://publicaccess.hastings.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_HSTBC_DCAPR_115587,permissioned,full planning permission,POINT(-6.530978 55.063046),BL33,https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL33.pdf,,brownfield-land/local-authority-eng/HAS/BL33
"Cinques Port Way (Former Stamco Timber Yard and TA Centre), St Leonards",,,2019-12-21,,0.65,25,25,,local-authority-eng:HAS,not owned by a public authority,,,Not permissioned,,POINT(-6.558145 55.01509),BL34,https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL34.pdf,,brownfield-land/local-authority-eng/HAS/BL34
"Part of the former Spyway School Buildings, Hollington Park School Grounds, Gillsmans Hill, St Leonards",,,2019-12-21,,0.32,8,8,"Outline application,(seeking approval of Access), for erection of 8 dwellings together with parking and access(amended proposal). Reserved matters application pending relating to the layout, scale, external appearance of the buildings, means of access and soft and hard landscaping of Planning permission HS/OA/17/00812 - Outline application,(seeking approval of Access), for erection of 8 dwellings together with parking and access(amended proposal). Previously part of BL14.",local-authority-eng:HAS,not owned by a public authority,2018-05-24,http://publicaccess.hastings.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_HSTBC_DCAPR_105161|http://publicaccess.hastings.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_HSTBC_DCAPR_116603,permissioned,outline planning permission,POINT(-6.534788 55.025046),BL35,https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL35.pdf,,brownfield-land/local-authority-eng/HAS/BL35
"Former Spyways School (part), Gillsmans Hill, St Leonards",,,2019-12-21,,0.72,25,25,Formerly part of BL14.,local-authority-eng:HAS,not owned by a public authority,,,Not permissioned,,POINT(-6.534133 55.024445),BL36,https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL36.pdf,,brownfield-land/local-authority-eng/HAS/BL36
381-391 Old London Road (Former Hare & Hounds public house & adjoining car sales yard),,,2019-12-21,,0.08,6,6,"Planning permission pending for redevelopment to form 10No. self-contained flats, with associated off-road parking",local-authority-eng:HAS,not owned by a public authority,,http://publicaccess.hastings.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_HSTBC_DCAPR_116394,pending decision,,POINT(-6.523768 55.062807),BL37,https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL37.pdf,,brownfield-land/local-authority-eng/HAS/BL37
"107 The Ridge (Simes & Sons), Hastings",,,2019-12-21,,0.22,8,8,,local-authority-eng:HAS,not owned by a public authority,,http://publicaccess.hastings.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_HSTBC_DCAPR_100096,Not permissioned,,POINT(-6.515735 55.05821),BL38,https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL38.pdf,,brownfield-land/local-authority-eng/HAS/BL38
"43-45 Queens Road (upper floors), Hastings",,,2019-12-21,,0.02,5,5,"Above shop space (first, second and loft space) into 5 self-contained flats, incorporating with ground floor entrance alteration and rear roof dormers construction.",local-authority-eng:HAS,not owned by a public authority,2018-08-23,http://publicaccess.hastings.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_HSTBC_DCAPR_114917,permissioned,full planning permission,POINT(-6.547376 55.046242),BL39,https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL39.pdf,,brownfield-land/local-authority-eng/HAS/BL39
"West House, 115 West Hill Road",,,2019-12-21,,0.33,,,,local-authority-eng:HAS,not owned by a public authority,,,Not permissioned,,POINT(-6.556343 55.020958),BL41,https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL41.pdf,,brownfield-land/local-authority-eng/HAS/BL41
"Bilmore Corner, Battle Road",,,2019-12-21,,0.06,2,8,Demolition of office unit and erection of detached building comprising 2 flats. permission for part of site - 2 dwellings,local-authority-eng:HAS,not owned by a public authority,2019-03-25,http://publicaccess.hastings.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_HSTBC_DCAPR_116054,permissioned,full planning permission,POINT(-6.520566 55.028749),BL42,https://www.hastings.gov.uk/content/planning/planning_policy/pdfs/BL42.pdf,,brownfield-land/local-authority-eng/HAS/BL42
