site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
Former Proton Garage and Works,yes,,2017-12-15,,0.29,10,10,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=525,local-authority-eng:WDO,not owned by a public authority,,,not permissioned,,POINT(-2.770614 50.73419),WD/BRID/001,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=345713,93014,27700",2017-12-31
Bradfords Builders Merchants,,,2017-12-15,,0.66,34,34,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=531,local-authority-eng:WDO,not owned by a public authority,,,not permissioned,,POINT(-2.756092 50.725508),WD/BRID/013,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=346728,92038,27700",2017-12-31
Land off Bramdon Lane,,,2017-12-15,,0.17,5,5,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=420,local-authority-eng:WDO,not owned by a public authority,,,not permissioned,,POINT(-2.563415 50.669),WD/PORT/004,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=360280,85633,27700",2017-12-31
Garages adj Old Farm,yes,,2017-12-15,,0.09,6,6,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=456,local-authority-eng:WDO,not owned by a public authority,,,not permissioned,,POINT(-2.52254 50.949248),WD/SHER/001,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=363389,116776,27700",2017-12-31
Garages rear of Beckets Corner,yes,,2017-12-15,,0.04,3,3,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=459,local-authority-eng:WDO,not owned by a public authority,,,not permissioned,,POINT(-2.518931 50.951071),WD/SHER/004,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=363644,116977,27700",2017-12-31
"Coach Station Square, Bridport",,,2017-12-15,,1,50,50,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=548,local-authority-eng:WDO,not owned by a public authority,,,not permissioned,,POINT(-2.762542 50.733623),WD/BRID/069,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=346282,92945,27700",2017-12-31
Land adjacent The Granary,,,2017-12-18,,0.17,8,8,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=556,local-authority-eng:WDO,not owned by a public authority,,,not permissioned,,POINT(-2.38028 50.688141),WD/BRWK/022,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=373233,87679,27700",2017-12-31
Land off Chalky Road,,,2017-12-18,,0.27,12,12,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=557,local-authority-eng:WDO,not owned by a public authority,,,not permissioned,,POINT(-2.386013 50.677754),WD/BRWK/023,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=372822,86526,27700",2017-12-31
Land at Western Ways Yard,,,2017-12-15,,0.2,6,6,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=471,local-authority-eng:WDO,not owned by a public authority,,,not permissioned,,POINT(-2.517766 50.953855),WD/SHER/025,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=363728,117286,27700",2017-12-31
"26 Clay Lane, Beaminster",yes,,2017-12-15,,0.11,2,2,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=796,local-authority-eng:WDO,not owned by a public authority,,,not permissioned,,POINT(-2.745879 50.810349),WD/BEAM/021,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=347544,101465,27700",2017-12-31
32 North Street,,,2017-12-18,,0.15,5,5,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=514,local-authority-eng:WDO,not owned by a public authority,,,not permissioned,,POINT(-2.734398 50.809513),WD/BEAM/017,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=348352,101364,27700",2017-12-31
Land at Francombe Farm,,,2017-12-15,,1.7,40,40,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=567,local-authority-eng:WDO,not owned by a public authority,,,not permissioned,,POINT(-2.482699 50.809298),WD/CERN/002,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=366086,101194,27700",2017-12-31
Land to the rear of Pound Close,,,2017-12-15,,0.2,5,5,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=578,local-authority-eng:WDO,not owned by a public authority,,,not permissioned,,POINT(-2.46135 50.732641),WD/CHTR/014,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=367537,92660,27700",2017-12-31
Chickerell Bus Depot,,,2017-12-15,,0.34,17,17,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=584,local-authority-eng:WDO,not owned by a public authority,,,not permissioned,,POINT(-2.501394 50.619868),WD/CHIC/021,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=364626,80138,27700",2017-12-31
Garages and car park,,,2017-12-15,,0.28,11,11,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=593,local-authority-eng:WDO,not owned by a public authority,,,not permissioned,,POINT(-2.43521 50.716177),WD/DORC/001,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=369371,90818,27700",2017-12-31
"Flood Lane, Bridport",yes,,2017-12-15,,0.59,30,30,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=541,local-authority-eng:WDO,not owned by a public authority,,,not permissioned,,POINT(-2.756358 50.724473),WD/BRID/060,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=346708,91923,27700",2017-12-31
"Land off Pymore Road, Bridport",,,2017-12-15,,0.36,8,8,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=547,local-authority-eng:WDO,not owned by a public authority,,,not permissioned,,POINT(-2.751667 50.747345),WD/BRID/068,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=347065,94463,27700",2017-12-31
Old Industrial Buildings,,,2017-12-15,,0.67,30,30,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=594,local-authority-eng:WDO,not owned by a public authority,,,not permissioned,,POINT(-2.432799 50.714253),WD/DORC/002,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=369540,90603,27700",2017-12-31
"Former Thales Building, Paceycombe Way",yes,,2017-12-15,,0.55,22,22,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=606,local-authority-eng:WDO,not owned by a public authority,,,not permissioned,,POINT(-2.462151 50.713286),WD/DORC/021,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=367467,90508,27700",2017-12-31
Wessex Water Site,yes,,2017-12-15,,1.34,50,50,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=613,local-authority-eng:WDO,not owned by a public authority,,,not permissioned,,POINT(-2.449617 50.714792),WD/DORC/028,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=368353,90670,27700",2017-12-31
The Barn Little Britain,,,2017-12-15,,0.22,10,10,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=723,local-authority-eng:WDO,not owned by a public authority,,,not permissioned,,POINT(-2.424523 50.712197),WD/DORC/004,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=370123,90371,27700",2017-12-31
Manor Farm,yes,,2017-12-15,,1.47,45,45,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=751,local-authority-eng:WDO,not owned by a public authority,,,not permissioned,,POINT(-2.539227 50.712982),WD/WINT/001,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=362025,90511,27700",2017-12-31
Land at the Old Forge,yes,,2017-12-15,,0.22,8,8,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=770,local-authority-eng:WDO,not owned by a public authority,,,not permissioned,,POINT(-2.684821 50.762873),WD/POWE/001,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=351797,96144,27700",2017-12-31
Broadwindsor Craft Centre,yes,,2017-12-15,,0.2,12,12,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=799,local-authority-eng:WDO,not owned by a public authority,,,not permissioned,,POINT(-2.796704 50.818601),WD/BROA/014,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=343973,102420,27700",2017-12-31
"Fordington Farm, Armanda Way",,,2017-12-15,,0.16,7,7,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=597,local-authority-eng:WDO,not owned by a public authority,,,not permissioned,,POINT(-2.42568 50.708659),WD/DORC/005,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=370039,89978,27700",2017-12-31
Jonson Trading Park,,,2017-12-15,,0.29,12,12,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=603,local-authority-eng:WDO,not owned by a public authority,,,not permissioned,,POINT(-2.423498 50.710069),WD/DORC/018,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=370194,90134,27700",2017-12-31
Land to east of Wareham Bridge,,,2017-12-15,,0.55,50,50,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=604,local-authority-eng:WDO,not owned by a public authority,,,not permissioned,,POINT(-2.422844 50.709856),WD/DORC/019,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=370240,90110,27700",2017-12-31
Timber Vale Caravan Park,,,2017-12-15,,4.23,72,72,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=402,local-authority-eng:WDO,not owned by a public authority,,,not permissioned,,POINT(-2.933928 50.736423),WD/LYME/021,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=334191,93395,27700",2017-12-31
The Old Mill,,,2017-12-15,,0.49,30,30,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=408,local-authority-eng:WDO,not owned by a public authority,,,not permissioned,,POINT(-2.770813 50.844611),WD/MOST/006,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=345827,105293,27700",2017-12-31
Stratton House Campus,yes,,2017-12-15,,0.59,37,37,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=601,local-authority-eng:WDO,owned by a public authority,2015-02-04,,permissioned,full planning permission,POINT(-2.438789 50.715687),WD/DORC/015,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=369118,90765,27700",2017-12-31
Former HMP Dorchester,yes,,2017-12-15,,1.74,185,185,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=608,local-authority-eng:WDO,owned by a public authority,2017-02-06,,permissioned,full planning permission,POINT(-2.437484 50.716933),WD/DORC/023,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=369211,90903,27700",2017-12-31
"4 Chalky Road, Broadmayne",yes,,2017-12-15,,0.26,4,4,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=550,local-authority-eng:WDO,not owned by a public authority,2015-04-24,,permissioned,full planning permission,POINT(-2.388523 50.676684),WD/BRWK/001,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=372644,86408,27700",2017-12-31
Land off Harbour Way,,,2017-12-15,,0.48,20,20,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=470,local-authority-eng:WDO,not owned by a public authority,2017-07-11,,permissioned,full planning permission,POINT(-2.51147 50.953586),WD/SHER/024,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=364170,117253,27700",2017-12-31
The Barracks,yes,,2017-12-15,,0.51,22,22,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=610,local-authority-eng:WDO,mixed ownership,2015-12-08,,permissioned,full planning permission,POINT(-2.445514 50.715302),WD/DORC/025,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=368643,90725,27700",2017-12-31
"Aldhelmsted East, Sherborne School For Girls, Bradford Road",yes,,2017-12-15,,0.39,22,22,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=464,local-authority-eng:WDO,not owned by a public authority,,,not permissioned,,POINT(-2.531311 50.94687),WD/SHER/011,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=362771,116516,27700",2017-12-31
Former Highways Depot,,,2017-12-15,,0.75,22,22,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=619,local-authority-eng:WDO,owned by a public authority,2016-07-13,,permissioned,outline planning permission,POINT(-2.503454 50.916572),WD/LONG/001,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=364705,113133,27700",2017-12-31
Craft Centre - Car park,yes,,2017-12-15,,0.2,2,2,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=560,local-authority-eng:WDO,not owned by a public authority,2017-10-03,,permissioned,outline planning permission,POINT(-2.796331 50.818405),WD/BROA/012,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=343999,102398,27700",2017-12-31
