site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Garage site, entrance adjacent to 35 Armson Road, Bedworth",yes,,2017-12-31,,0.16,19,19,Formerly Council owned garages in a residential area. Application for 13 dwellings Ref 032092 was refused on 6/11/2013. Site assessed as being deliverable in the SHLAA 2016. Allocated as a proposed Non-strategic site in the Borough Plan 2011-2031 Publication (2017),local-authority-eng:NUN,owned by a public authority,,,not permissioned,,POINT(-1.483813 52.471394),BF011,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2017,2017-12-31,brownfield-land/local-authority-eng/NUN/BF011
"Hawkesbury Pump House, Heritage Drive, Hawkesbury",yes,,2017-12-31,,0.13,13,13,The site is a small area of hardstanding used partly as a carpark and open space. The site is part of the old Engine House. The site is located in a residential estate.. Site assessed as being deliverable in the SHLAA 2016. Allocated as a proposed Non-strategic site in the Borough Plan 2011-2031 Publication (2017),local-authority-eng:NUN,owned by a public authority,,,not permissioned,,POINT(-1.468731 52.458552),BF012,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2017,2017-12-31,brownfield-land/local-authority-eng/NUN/BF012
"21 Church Road, Nuneaton",yes,,2017-12-31,,0.22,22,22,Existing garage/parking court shops with flats above.. Site assessed as being deliverable in the SHLAA 2016. Allocated as a proposed Non-strategic site in the Borough Plan 2011-2031 Publication (2017),local-authority-eng:NUN,not owned by a public authority,,,not permissioned,,POINT(-1.508795 52.516414),BF013,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2017,2017-12-31,brownfield-land/local-authority-eng/NUN/BF013
"14-16 The Square, Attleborough, Nuneaton",yes,,2017-12-31,,0.11,11,11,Commercial and Residential unit in a local centre with existing residential properties. There is a public house (The Fox) to the south and a Liberal Club to the north.. Site assessed as being deliverable in the SHLAA 2016. Allocated as a proposed Non-strategic site in the Borough Plan 2011-2031 Publication (2017),local-authority-eng:NUN,not owned by a public authority,,,not permissioned,,POINT(-1.45596 52.513252),BF014,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2017,2017-12-31,brownfield-land/local-authority-eng/NUN/BF014
"Land rear of Aldi, Park Road, Bedworth",yes,,2017-12-31,,0.13,13,13,The site consists of a wooden Scout Hut and derelict land.. Site assessed as being deliverable in the SHLAA 2016. Allocated as a proposed Non-strategic site in the Borough Plan 2011-2031 Publication (2017),local-authority-eng:NUN,owned by a public authority,,,not permissioned,,POINT(-1.475112 52.478925),BF015,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2017,2017-12-31,brownfield-land/local-authority-eng/NUN/BF015
"Land rear of Marston House Farm, Nuneaton Road, Bulkington",yes,,2017-12-31,,1.4,43,43,The site is located in the Greenbelt consisting of farm buildings and farmland.. Site assessed as being deliverable in the SHLAA 2016. Allocated as a proposed Non-strategic site in the Borough Plan 2011-2031 Publication (2017),local-authority-eng:NUN,not owned by a public authority,,,not permissioned,,POINT(-1.433034 52.49476),BF016,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2017,2017-12-31,brownfield-land/local-authority-eng/NUN/BF016
"Acacia Crescent, Bedworth",yes,,2017-12-31,,0.14,13,13,Garage and parking site.. Site assessed as being deliverable in the SHLAA 2016. Allocated as a proposed Non-strategic site in the Borough Plan 2011-2031 Publication (2017),local-authority-eng:NUN,owned by a public authority,,,not permissioned,,POINT(-1.460856 52.484012),BF017,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2017,2017-12-31,brownfield-land/local-authority-eng/NUN/BF017
"Vale View, opposite number 84, Nuneaton",yes,,2017-12-31,,0.28,27,27,"Former prefab site, the site has been cleared and laid out.. Site assessed as being deliverable in the SHLAA 2016. Allocated as a proposed Non-strategic site in the Borough Plan 2011-2031 Publication (2017)",local-authority-eng:NUN,owned by a public authority,,,not permissioned,,POINT(-1.498265 52.52491),BF018,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2017,2017-12-31,brownfield-land/local-authority-eng/NUN/BF018
"Disused garage site, Raveloe Drive, Nuneaton",yes,,2017-12-31,,0.12,12,12,Disused garage site. Some garages have been demolished.. Site assessed as being deliverable in the SHLAA 2016. Allocated as a proposed Non-strategic site in the Borough Plan 2011-2031 Publication (2017),local-authority-eng:NUN,owned by a public authority,,,not permissioned,,POINT(-1.45847 52.506854),BF019,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2017,2017-12-31,brownfield-land/local-authority-eng/NUN/BF019
"Former play area, Cheveral Road, Bedworth",yes,,2017-12-31,,0.14,13,13,The site was a former garage site that was demolished and changed to a play area. The play area has now been demolished and the site is part grass/ part concrete.. Site assessed as being deliverable in the SHLAA 2016. Allocated as a proposed Non-strategic site in the Borough Plan 2011-2031 Publication (2017),local-authority-eng:NUN,owned by a public authority,,,not permissioned,,POINT(-1.479209 52.483618),BF020,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2017,2017-12-31,brownfield-land/local-authority-eng/NUN/BF020
"The Elizabeth Centre, Johnson Road, Bedworth, CV12 9BH",yes,,2017-12-31,,0.68,18,18,Community centre and play area. No longer in use.. Site assessed as being deliverable in the SHLAA 2016. Allocated as a proposed Non-strategic site in the Borough Plan 2011-2031 Publication (2017),local-authority-eng:NUN,owned by a public authority,,,not permissioned,,POINT(-1.465336 52.482468),BF021,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2017,2017-12-31,brownfield-land/local-authority-eng/NUN/BF021
"Chapel Street, Bedworth",yes,,2017-12-31,,0.38,9,9,"Planning permission 012181 granted consent for 19 dwellings. 10 flats are complete and have been for a number of years, but they have never been occupied. The 9 houses are yet to be built. The planning permission is extant.. Erection of 9 houses and 10 flats (Former Bedworth Labour Club site) The 10 flats have been built already",local-authority-eng:NUN,not owned by a public authority,2008-04-22,http://apps.nuneatonandbedworth.gov.uk/BT_NBBC_Planning/BT_NBBC_Planning_application.asp?strApplicationReference=012181&strRecordType=P,permissioned,full planning permission,POINT(-1.47084 52.48154),BF022,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2017,2017-12-31,brownfield-land/local-authority-eng/NUN/BF022
"15 Ash Green Lane, Exhall",yes,,2017-12-31,,0.17,14,14,"Planning permission 012088. Some trench foundations have been dug, but no dwellings have been built. The site is overgrown, but considered Extant. 14 Apartments in 3, three storey blocks (Former Ash Green Social Club)",local-authority-eng:NUN,not owned by a public authority,2008-09-05,http://apps.nuneatonandbedworth.gov.uk/BT_NBBC_Planning/BT_NBBC_Planning_application.asp?strApplicationReference=012088&strRecordType=P,permissioned,full planning permission,POINT(-1.509658 52.461318),BF023,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2017,2017-12-31,brownfield-land/local-authority-eng/NUN/BF023
"Land off Atholl Cres, Nuneaton",yes,,2017-12-31,,0.14,11,11,"Planning permission 010399. Some works on site have commenced but no dwellings have been built. The site is overgrown, but considered extant. October 2017 land For Sale with Howkins & Harrison, as a development site.. Erection of 11 dwellings in two 2/3 storey blocks with car parking and amenity space",local-authority-eng:NUN,not owned by a public authority,2006-07-13,http://apps.nuneatonandbedworth.gov.uk/BT_NBBC_Planning/BT_NBBC_Planning_application.asp?strApplicationReference=010399&strRecordType=P,permissioned,full planning permission,POINT(-1.49354 52.512835),BF024,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2017,2017-12-31,brownfield-land/local-authority-eng/NUN/BF024
"Queens Rd, 265, Nuneaton",yes,,2017-12-31,,0.07,14,14,"Planning Permission 010197. Some works on site have commenced but no dwellings have been built. The site is overgrown, but considered extant. October 2017 the site For Sale with Loveitts.. 14 flats in one, 3 storey block.",local-authority-eng:NUN,not owned by a public authority,2011-06-12,http://apps.nuneatonandbedworth.gov.uk/BT_NBBC_Planning/BT_NBBC_Planning_application.asp?strApplicationReference=010197&strRecordType=P,permissioned,full planning permission,POINT(-1.480897 52.52284),BF025,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2017,2017-12-31,brownfield-land/local-authority-eng/NUN/BF025
"22 & 24 Deacon Street, Nuneaton, (Site 51C008)",yes,,2017-12-31,,0.08,8,8,The site presently comprises of two single story bungalows. Planning permission Ref: 032373 gives permission for the existing bungalows to be demolished.. Erection of 6 flats and 2 houses (existing bungalows to be demolished),local-authority-eng:NUN,not owned by a public authority,2016-03-04,http://apps.nuneatonandbedworth.gov.uk/BT_NBBC_Planning/BT_NBBC_Planning_application.asp?strApplicationReference=032373&strRecordType=P,permissioned,full planning permission,POINT(-1.469835 52.51612),BF026,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2017,2017-12-31,brownfield-land/local-authority-eng/NUN/BF026
"Site 106a014, (92a) King Street, Bedworth",yes,,2017-12-31,,0.2,30,30,"Planning permission Ref: 032815 gives permission for 28 apartments and 2 houses. There is currently a disused Public House and former Cinema on the development site, both are in a poor condition.. Erection of 28 apartments and 2 houses (existing buildings on site to be demolished)",local-authority-eng:NUN,not owned by a public authority,2015-11-12,http://apps.nuneatonandbedworth.gov.uk/BT_NBBC_Planning/BT_NBBC_Planning_application.asp?strApplicationReference=032815&strRecordType=P,permissioned,full planning permission,POINT(-1.468116 52.479074),BF027,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2017,2017-12-31,brownfield-land/local-authority-eng/NUN/BF027
"24 Charles Street, Nuneaton",yes,,2017-12-31,,0.04,7,7,Planning permission Ref: 033133 gives permission for 7 flats. Site currently comprises of a residential property and a Repairs and Service Garage.. Erection of 7 flats (utilising the roof space) (including demolition of existing dwelling and repairs garage) (Amended scheme following refusal of 32625),local-authority-eng:NUN,not owned by a public authority,2015-03-31,http://apps.nuneatonandbedworth.gov.uk/BT_NBBC_Planning/BT_NBBC_Planning_application.asp?strApplicationReference=033133&strRecordType=P,permissioned,full planning permission,POINT(-1.480124 52.528428),BF028,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2017,2017-12-31,brownfield-land/local-authority-eng/NUN/BF028
"225 Heath End Road, Nuneaton",yes,,2017-12-31,,0.07,8,8,"Planning permission Ref: 033863 gives permission for 8 flats. There are currently buildings on site. The planning permission is for an extension and proposed demolition works.. Existing building to include extensions to accommodate 8 flats, together with 12 car parking spaces. Building to rear is to be demolished.",local-authority-eng:NUN,not owned by a public authority,2016-04-11,http://apps.nuneatonandbedworth.gov.uk/BT_NBBC_Planning/BT_NBBC_Planning_application.asp?strApplicationReference=033863&strRecordType=P,permissioned,full planning permission,POINT(-1.486107 52.513351),BF029,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2017,2017-12-31,brownfield-land/local-authority-eng/NUN/BF029
"The Carousel, Dark Lane, Bedworth",yes,,2017-12-31,,0.18,16,16,Planning permission Ref: 033551 gives permission for 3 houses and 14 flats. There is a public house on site which is to be demolished.. Erection of 3 no. houses and 14 no. flats in one two storey block (existing pub to be demolished),local-authority-eng:NUN,not owned by a public authority,2016-07-27,http://apps.nuneatonandbedworth.gov.uk/BT_NBBC_Planning/BT_NBBC_Planning_application.asp?strApplicationReference=033551&strRecordType=P,permissioned,full planning permission,POINT(-1.501462 52.471631),BF030,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2017,2017-12-31,brownfield-land/local-authority-eng/NUN/BF030
"Site 52C043 (formerly offices 1A-1D The Lodge), School Walk, Nuneaton",yes,,2017-12-31,,0.15,6,6,"Planning permission Ref: 034403 gives permission for 6 flats. Vacant offices on site.. Change of use from offices to create 6 self-contained flats, and single storey entrance porch",local-authority-eng:NUN,not owned by a public authority,2019-11-21,http://apps.nuneatonandbedworth.gov.uk/BT_NBBC_Planning/BT_NBBC_Planning_application.asp?strApplicationReference=034403&strRecordType=P,permissioned,full planning permission,POINT(-1.54943 52.589214),BF031,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2017,2017-12-31,brownfield-land/local-authority-eng/NUN/BF031
"Site 51B028 - Land and garages, Regent Street, Nuneaton",yes,,2017-12-31,,0.03,6,6,Planning permission Ref: 34193 gives permission for 6 apartments. Lock up garages currently on site. Planning permission Ref: 031929 for two houses expired 22/05/2015 without being implemented.. Demolition of existing garages and erection of 6 apartments,local-authority-eng:NUN,not owned by a public authority,2017-02-22,http://apps.nuneatonandbedworth.gov.uk/BT_NBBC_Planning/BT_NBBC_Planning_application.asp?strApplicationReference=034193&strRecordType=P,permissioned,full planning permission,POINT(-1.462032 52.524023),BF032,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2017,2017-12-31,brownfield-land/local-authority-eng/NUN/BF032
"Cherry Tree, Haunchwood Road, Nuneaton",yes,,2017-12-31,,0.52,2,2,"Planning permission Ref: 33300 for a mixed use, including a conversion for two flats. Disused pub and carpark on site, currently being used as a hand carwash.. Submitted as part of an application for conversion of a public house to hot food take away. Conversion of first floor to 2 apartments as a Permitted Development",local-authority-eng:NUN,not owned by a public authority,2016-06-30,http://apps.nuneatonandbedworth.gov.uk/BT_NBBC_Planning/BT_NBBC_Planning_application.asp?strApplicationReference=033300&strRecordType=P,permissioned,full planning permission,POINT(-1.500137 52.520954),BF033,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2017,2017-12-31,brownfield-land/local-authority-eng/NUN/BF033
"Corner House Garage, Nuneaton Road, Bulkington",yes,,2017-12-31,,0.29,11,11,Planning permission Ref: 034349 is for 11 dwellings. There is currently a used car dealership and Vehicle repair workshop on site.. Erection of 11 houses (including demolition of existing garage buildings),local-authority-eng:NUN,not owned by a public authority,2017-08-30,http://apps.nuneatonandbedworth.gov.uk/BT_NBBC_Planning/BT_NBBC_Planning_application.asp?strApplicationReference=034349&strRecordType=P,permissioned,full planning permission,POINT(-1.432701 52.496548),BF034,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2017,2017-12-31,brownfield-land/local-authority-eng/NUN/BF034
"120 Lutterworth Road, Nuneaton",yes,,2017-12-31,,0.05,5,5,Planning permission Ref: 034761 is for 5 flats. There is currently an occupied bungalow on this corner plot.. Erection of detached two-storey building to house 5 self-contained flats (including demolition of existing bungalow),local-authority-eng:NUN,not owned by a public authority,2017-08-23,http://apps.nuneatonandbedworth.gov.uk/BT_NBBC_Planning/BT_NBBC_Planning_application.asp?strApplicationReference=034761&strRecordType=P,permissioned,full planning permission,POINT(-1.440501 52.507589),BF035,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2017,2017-12-31,brownfield-land/local-authority-eng/NUN/BF035
"Site 27c003: Former Reservoir, Mancetter Road, Nuneaton",yes,,2017-12-31,,1.73,38,38,"Planning permission Ref: 34919 is for 38 dwellings. The site currently accommodates the former Tuttle Hill covered reservoir, which has been decommissioned by Severn Trent.. Erection of 38 dwellings (approval of reserved matters - layout, scale, appearance and landscaping of outline planning permission 033280",local-authority-eng:NUN,not owned by a public authority,2017-09-14,http://apps.nuneatonandbedworth.gov.uk/BT_NBBC_Planning/BT_NBBC_Planning_application.asp?strApplicationReference=034919&strRecordType=P,permissioned,reserved matters approval,POINT(-1.499204 52.538229),BF036,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2017,2017-12-31,brownfield-land/local-authority-eng/NUN/BF036
"187 Heath End Road, Nuneaton",yes,,2017-12-31,,0.12,10,10,Planning permission Ref: 034568 is for 10 apartments. The site currently accommodates a single residential property.. Erection of 10 apartments in 2 two-storey blocks with associated site access and landscaping including demolition of existing house at 187 Heath End Road,local-authority-eng:NUN,not owned by a public authority,2017-09-18,http://apps.nuneatonandbedworth.gov.uk/BT_NBBC_Planning/BT_NBBC_Planning_application.asp?strApplicationReference=034568&strRecordType=P,permissioned,full planning permission,POINT(-1.483368 52.51324),BF037,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2017,2017-12-31,brownfield-land/local-authority-eng/NUN/BF037
"Camp Hill Phase 3, Nuneaton",yes,,2017-12-31,,3.2,154,154,"This is the Outline planning permission for the major regeneration project for Camp Hill. Ref: 029715. The site is being delivered by the Pride in Camphill project on a phased approach. The remaining land to which the Outline permission relates is occupied by residential dwellings, which are to be demolished a part of the redevelopment project. The Area (Ha) is approximate.. Residential development (Outline with all matters reserved) . Existing houses to be demolished.",local-authority-eng:NUN,mixed ownership,2009-11-11,http://apps.nuneatonandbedworth.gov.uk/BT_NBBC_Planning/BT_NBBC_Planning_application.asp?strApplicationReference=029715&strRecordType=P,permissioned,outline planning permission,POINT(-1.512823 52.531956),BF038,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2017,2017-12-31,brownfield-land/local-authority-eng/NUN/BF038
" Site 51B012: P & C Coils Ltd, Anker Street, Nuneaton, Warwickshire",yes,,2017-12-31,,0.19,7,7,"Outline planning permission 032266 for a residential development. The site currently accommodates operational factory units , which are proposed to be demolished.. Residential development (Outline with all matters reserved) (Existing buildings to be demolished)",local-authority-eng:NUN,not owned by a public authority,2014-10-21,http://apps.nuneatonandbedworth.gov.uk/BT_NBBC_Planning/BT_NBBC_Planning_application.asp?strApplicationReference=032266&strRecordType=P,permissioned,outline planning permission,POINT(-1.461038 52.520962),BF039,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2017,2017-12-31,brownfield-land/local-authority-eng/NUN/BF039
"2 Royal Oak Lane & 347 Goodyers End Lane, Ash Green",yes,,2017-12-31,,0.2,12,12,"Outline planning permission 031685 for a residential development of 12 flats. The site currently accommodates two residential houses.. Erection of twelve flats (existing dwellings to be demolished) (outline to include access, appearance, layout and scale with landscaping reserved)",local-authority-eng:NUN,not owned by a public authority,2015-02-12,http://apps.nuneatonandbedworth.gov.uk/BT_NBBC_Planning/BT_NBBC_Planning_application.asp?strApplicationReference=031685&strRecordType=P,permissioned,outline planning permission,POINT(-1.510457 52.466266),BF040,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2017,2017-12-31,brownfield-land/local-authority-eng/NUN/BF040
"Crossing Gates, 102 Oaston Road, Nuneaton, Warwickshire",yes,,2017-12-31,,0.28,11,11,Outline planning permission 030895 for a residential development of 11 dwellings. The site currently accommodates a commercial building which is believed to be vacant.. Erection of 6 houses and 5 bungalows (Outline with all matters reserved),local-authority-eng:NUN,not owned by a public authority,2015-04-15,http://apps.nuneatonandbedworth.gov.uk/BT_NBBC_Planning/BT_NBBC_Planning_application.asp?strApplicationReference=030895&strRecordType=P,permissioned,outline planning permission,POINT(-1.45438 52.525418),BF041,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2017,2017-12-31,brownfield-land/local-authority-eng/NUN/BF041
"12-18 Lister Street, Nuneaton",yes,,2017-12-31,,0.1,12,12,Outline planning permission 033203 for a residential development of 12 dwellings. The site currently accommodates a series of buildings.. Erection of 12 apartments in a two-storey block (with rooms in the roof space) (Outline application to include access and scale all other matters are reserved) (Existing buildings to be demolished),local-authority-eng:NUN,not owned by a public authority,2015-11-05,http://apps.nuneatonandbedworth.gov.uk/BT_NBBC_Planning/BT_NBBC_Planning_application.asp?strApplicationReference=033203&strRecordType=P,permissioned,outline planning permission,POINT(-1.458476 52.518307),BF042,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2017,2017-12-31,brownfield-land/local-authority-eng/NUN/BF042
"Queen's Rd, 207-223, Nuneaton",yes,,2017-12-31,,0.19,32,32,"Full planning permission 030291 granted, but not implemented expired on 06/10/2014. The land is still vacant, no new planning applications have been submitted. Applications for residential developments may be considered.. Erection of 32 apartments in one 2 & 3 storey block,(Land between 207 & 223 Queens Road and adjacent Fife Street WMC)",local-authority-eng:NUN,not owned by a public authority,,http://apps.nuneatonandbedworth.gov.uk/BT_NBBC_Planning/BT_NBBC_Planning_application.asp?strApplicationReference=030291&strRecordType=P,not permissioned,,POINT(-1.479024 52.522939),BF043,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2017,2017-12-31,brownfield-land/local-authority-eng/NUN/BF043
"Former Corner Pin Pub, King St, Bedworth",yes,,2017-12-31,,0.11,14,14,"Full planning permission 030460 granted, but not implemented expired on 15/02/2015. The land is still vacant, no new planning applications have been submitted. Applications for residential developments may be considered.. Erection of offices and 14 flats (Site of former Corner Pin PH, King Street, Bedworth)",local-authority-eng:NUN,not owned by a public authority,,http://apps.nuneatonandbedworth.gov.uk/BT_NBBC_Planning/BT_NBBC_Planning_application.asp?strApplicationReference=030460&strRecordType=P,not permissioned,,POINT(-1.469383 52.479043),BF044,https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2017,2017-12-31,brownfield-land/local-authority-eng/NUN/BF044
