site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
Former Lings Upper School,yes,,2017-12-13,,1.7995,60,60,Outline permission (N/2015/0019) granted on 07.07.2017 for up to 60 dwellings.,local-authority-eng:NOR,mixed ownership,,,permissioned,outline planning permission,POINT(-0.833644 52.258332),BFR1002,https://www.northampton.gov.uk/download/downloads/id/10074/bfr1002,2017-12-13,brownfield-land/local-authority-eng/NOR/BFR1002
Land at St Peters Way/ Court Road/ Freeschool Street,yes,,2017-12-13,,1.174168,37,37,"Included as Policy 33 in the Central Area Action Plan (2013), for mixed use development including offices, small scale retailing, restaurants, cafes and residential. Prior to that, the Borough Council commissioned the preparation of Masterplan for freeschool Street. It is within the Enterprise Zone.",local-authority-eng:NOR,mixed ownership,,,not permissioned,,POINT(-0.901913 52.235871),BFR1010,https://www.northampton.gov.uk/download/downloads/id/10075/bfr1010,2017-12-13,brownfield-land/local-authority-eng/NOR/BFR1010
University of Northampton Park Campus,yes,,2017-12-13,,27.499759,800,800,"N/2014/0475 planning approval for outline application (all matters reserved except access) for the demolition of the University facilities and erection of new buildings comprising residential accommodation up to 800 units, associated car parking, retail unit, landscaping and open space with accesses from Boughton Green Road.",local-authority-eng:NOR,not owned by a public authority,,,permissioned,full planning permission,POINT(-0.882501 52.273208),BFR1013,https://www.northampton.gov.uk/download/downloads/id/10086/bfr1013,2017-12-13,brownfield-land/local-authority-eng/NOR/BFR1013
University of Northampton Avenue Campus,yes,,2017-12-13,,6.016671,200,200,"N/2016/0810 outline application with reserved matters for demolition and conversion of existing university buildings, demolition of existing university facilities and outline planning permission for erection of new buildings comprising residential up to 200 units, associated car parking, landscaping and open space (in progress).",local-authority-eng:NOR,not owned by a public authority,,,pending decision,,POINT(-0.891068 52.251196),BFR1014,https://www.northampton.gov.uk/download/downloads/id/10079/bfr1014,2017-12-13,brownfield-land/local-authority-eng/NOR/BFR1014
"Belgrave House, Grosvenor Shopping Centre",yes,,2018-12-21,,0.209344,31,31,N/2017/1144 Change of Use of Belgrave House from offices to student accommodation,local-authority-eng:NOR,owned by a public authority,,,permissioned,full planning permission,POINT(-0.896106 52.239284),BFR1022,https://www.northampton.gov.uk/download/downloads/id/10078/bfr1022,2017-12-13,brownfield-land/local-authority-eng/NOR/BFR1022
East Island,yes,,2017-12-13,,0.416549,42,42,The site is included in Policy 17 (Grosvenor Centre Redevelopment) of the Central Area Action Plan 2013.,local-authority-eng:NOR,mixed ownership,,,not permissioned,,POINT(-0.893599 52.240119),BFR1023,https://www.northampton.gov.uk/download/downloads/id/10084/bfr1023,2017-12-13,brownfield-land/local-authority-eng/NOR/BFR1023
Great Houghton Independent School,yes,,2017-12-13,,6.919774,240,240,,local-authority-eng:NOR,not owned by a public authority,,,not permissioned,,POINT(-0.844411 52.22445),BFR1024,https://www.northampton.gov.uk/download/downloads/id/10083/bfr1024,2017-12-13,brownfield-land/local-authority-eng/NOR/BFR1024
Witham Way garage site,yes,,2018-12-21,,0.152022,4,4,"N/2016/0704 Prior notification of proposed demolition of garage blocks at Swale Drive, Derwent Drive, West Oval and Witham Way. N/2018/0446, development of 4no semi-detached dwellings with associated parking",local-authority-eng:NOR,owned by a public authority,,,permissioned,full planning permission,POINT(-0.919623 52.253649),BFR1034,https://www.northampton.gov.uk/download/downloads/id/10082/bfr1034,2017-12-13,brownfield-land/local-authority-eng/NOR/BFR1034
West Oval garage site,yes,,2018-12-21,,0.176338,7,7,"N/2016/0704 Prior notification of proposed demolition of garage blocks at Swale Drive, Derwent Drive, West Oval and Witham Way. N/2018/0451 Lock Up Garages Development of 6no semi-detached dwellings with associated parking (withdrawn)",local-authority-eng:NOR,owned by a public authority,,,not permissioned,,POINT(-0.921694 52.253708),BFR1035,https://www.northampton.gov.uk/download/downloads/id/10085/bfr1035,2017-12-13,brownfield-land/local-authority-eng/NOR/BFR1035
Derwent Drive garage site,yes,,2017-12-13,,0.195237,8,8,"N/2016/0704 Prior notification of proposed demolition of garage blocks at Swale Drive, Derwent Drive, West Oval and Witham Way",local-authority-eng:NOR,owned by a public authority,,,not permissioned,,POINT(-0.917248 52.255856),BFR1036,https://www.northampton.gov.uk/download/downloads/id/10087/bfr1036,2017-12-13,brownfield-land/local-authority-eng/NOR/BFR1036
Swale Drive garage site and rear/unused land,yes,,2018-12-21,,0.155918,6,6,"N/2016/0704 Prior notification of proposed demolition of garage blocks at Swale Drive, Derwent Drive, West Oval and Witham Way Approved and implemented. N/2018/1594 Development of 6no new dwellings with associated parking, no decision",local-authority-eng:NOR,owned by a public authority,,,pending decision,,POINT(-0.921759 52.260062),BFR1037,https://www.northampton.gov.uk/download/downloads/id/10088/bfr1037,2017-12-13,brownfield-land/local-authority-eng/NOR/BFR1037
"Garage site in The Briars, Briar Hill",yes,,2017-12-13,,0.131273,5,5,,local-authority-eng:NOR,owned by a public authority,,,not permissioned,,POINT(-0.915136 52.22588),BFR1068,https://www.northampton.gov.uk/download/downloads/id/10093/bfr1068,2017-12-13,brownfield-land/local-authority-eng/NOR/BFR1068
Land at Chapel Place,yes,,2018-12-21,,0.081772,12,12,N/2018/1594 Continuing temporary use of land for car parking to serve 56 to 60 St Michael's Road,local-authority-eng:NOR,owned by a public authority,,,not permissioned,,POINT(-0.888418 52.240721),BFR1078,https://www.northampton.gov.uk/download/downloads/id/10089/bfr1078,2017-12-13,brownfield-land/local-authority-eng/NOR/BFR1078
"Former Dairy Crest Depot, Horsley Road",yes,,2017-12-13,,1.103203,35,35,No planning history found,local-authority-eng:NOR,not owned by a public authority,,,not permissioned,,POINT(-0.902728 52.252584),BFR1108,https://www.northampton.gov.uk/download/downloads/id/10104/brf1108,2017-12-13,brownfield-land/local-authority-eng/NOR/BFR1108
Greyfriars,yes,,2017-12-13,,1.738606,261,261,Site is allocated in the Central Area Action Plan for Priority Public Realm Improvement.,local-authority-eng:NOR,owned by a public authority,,,not permissioned,,POINT(-0.895398 52.239926),BFR1113,https://www.northampton.gov.uk/download/downloads/id/10090/bfr1113,2017-12-13,brownfield-land/local-authority-eng/NOR/BFR1113
"Cedarwood Nursing Home, 492 Kettering Road",yes,,2017-12-13,,0.189367,14,14,N/2017/0627 Demolition of existing Care Home and erection of 14no bedroom apartments approved.,local-authority-eng:NOR,not owned by a public authority,,,permissioned,full planning permission,POINT(-0.86483 52.26488),BFR1114,https://www.northampton.gov.uk/download/downloads/id/10095/bfr1114,2017-12-13,brownfield-land/local-authority-eng/NOR/BFR1114
194?200 Kingsthorpe Grove,yes,,2017-12-13,,0.148181,14,14,N/2015/1228 full permission. Demolish car showroom and erect building with A1 retail on the ground floor and 14no. flats above.,local-authority-eng:NOR,not owned by a public authority,,,permissioned,full planning permission,POINT(-0.892104 52.255828),BFR1116,https://www.northampton.gov.uk/download/downloads/id/10102/bfr1116,2017-12-13,brownfield-land/local-authority-eng/NOR/BFR1116
133 Queens Park Terrace,yes,,2018-12-21,,0.064908,6,6,N/2017/1695 Proposed 6no one bedroom apartments and associated parking,local-authority-eng:NOR,not owned by a public authority,,,permissioned,full planning permission,POINT(-0.900017 52.258659),BFR1117,https://www.northampton.gov.uk/download/downloads/id/10094/bfr1117,2017-12-13,brownfield-land/local-authority-eng/NOR/BFR1117
135 Harlestone Road,yes,,2018-12-21,,0.70949,12,12,N/2016/0083 outline. Demolish house and erect up to 12 dwellings. Reserved matters application approved 2018,local-authority-eng:NOR,not owned by a public authority,,,permissioned,outline planning permission,POINT(-0.928337 52.248077),BFR1118,https://www.northampton.gov.uk/download/downloads/id/10092/bfr1118,2016-06-29,brownfield-land/local-authority-eng/NOR/BFR1118
"Silver Coronet PH site, Welland Way",yes,,2018-12-21,,0.164523,12,12,N/2018/0476 full permission erection of 14no bedroom dwellings approved,local-authority-eng:NOR,not owned by a public authority,,,permissioned,outline planning permission,POINT(-0.918978 52.257108),BFR1119,https://www.northampton.gov.uk/download/downloads/id/10110/bfr1119,2017-12-13,brownfield-land/local-authority-eng/NOR/BFR1119
83 - 103 Trinity Avenue,yes,,2017-12-13,,0.191275,9,9,N/2015/0637. Site has full planning permission for alterations and extensions to existing buildings to provide additional flats.,local-authority-eng:NOR,not owned by a public authority,,,permissioned,full planning permission,POINT(-0.892156 52.255619),BFR1123,https://www.northampton.gov.uk/download/downloads/id/10108/bfr1123,2017-12-13,brownfield-land/local-authority-eng/NOR/BFR1123
41 - 43 Derngate,yes,,2018-12-21,,0.076975,7,7,N/2014/0694 Demolition of 41 Derngate and construction of 7no. town houses with on site parking spaces (as per amended plans received 07/11/14) approved. N/2018/1645 Castillian Chambers Demolition of existing buildings and creation of 95no apartments and studios not yet decided,local-authority-eng:NOR,not owned by a public authority,,,permissioned,full planning permission,POINT(-0.891899 52.236337),BFR1124,https://www.northampton.gov.uk/download/downloads/id/10099/bfr1124,2016-06-29,brownfield-land/local-authority-eng/NOR/BFR1124
Adj 5 Primrose Hill,yes,,2017-12-13,,0.04051,6,6,N/2014/1387 demolition of garage and erection of 6no. flats.,local-authority-eng:NOR,not owned by a public authority,,,permissioned,full planning permission,POINT(-0.89868 52.248765),BFR1126,https://www.northampton.gov.uk/download/downloads/id/10097/bfr1126,2016-06-29,brownfield-land/local-authority-eng/NOR/BFR1126
"Connaught House, 32 Connaught Street",yes,,2018-12-21,,0.034922,6,6,N/2012/0948. Conversion and extension to form 6no. flats Lapsed.,local-authority-eng:NOR,not owned by a public authority,,,not permissioned,,POINT(-0.894114 52.242713),BFR1127,https://www.northampton.gov.uk/download/downloads/id/10100/bfr1127,2016-06-29,brownfield-land/local-authority-eng/NOR/BFR1127
104 - 104A Abington Street,yes,,2017-12-13,,0.014324,5,5,N/2015/0941. Full planning permission for conversion of first and second floors and extension to provide 5no. Flats. N/2016/0576. Conversion of disused former shoe factory to contain five new one and two bed apartments alongside two storey extension over existing walkway to match existing materials approved.,local-authority-eng:NOR,not owned by a public authority,,,permissioned,full planning permission,POINT(-0.889876 52.239344),BFR1129,https://www.northampton.gov.uk/download/downloads/id/10103/bfr1129,2017-12-13,brownfield-land/local-authority-eng/NOR/BFR1129
13 - 17 Bridge Street,yes,,2018-12-21,,0.035186,16,16,N/2017/0747 five storey rear extension to create 41-bed student accommodation,local-authority-eng:NOR,not owned by a public authority,,,permissioned,full planning permission,POINT(-0.897 52.236256),BFR1801,https://www.northampton.gov.uk/download/downloads/id/10708/bfr1801,2018-12-21,brownfield-land/local-authority-eng/NOR/BFR1801
59 Clarke Road,yes,,2018-12-21,,0.047901,9,9,N/2017/1418 change of use from offices to dwellings,local-authority-eng:NOR,not owned by a public authority,,,permissioned,other,POINT(-0.873034 52.247739),BFR1802,https://www.northampton.gov.uk/download/downloads/id/10707/bfr1802,2018-12-21,brownfield-land/local-authority-eng/NOR/BFR1802
"41A Eastfield Road, Duston",yes,,2018-12-21,,0.036317,5,5,N/2017/1610 Demolition of 2no existing houses and construction of 5no new build bed person social houses,local-authority-eng:NOR,mixed ownership,,,permissioned,full planning permission,POINT(-0.946857 52.250905),BFR1803,https://www.northampton.gov.uk/download/downloads/id/10712/bfr1803,2018-12-21,brownfield-land/local-authority-eng/NOR/BFR1803
61A Spencer Bridge Road,yes,,2018-12-21,,0.017525,7,7,N/2017/1651 conversion/change of use to 7no flats,local-authority-eng:NOR,not owned by a public authority,,,permissioned,full planning permission,POINT(-0.912915 52.242209),BFR1804,https://www.northampton.gov.uk/download/downloads/id/10714/bfr1804,2018-12-21,brownfield-land/local-authority-eng/NOR/BFR1804
"The Tanners PH, 32 Farmfield Court",yes,,2018-12-21,,0.310587,17,17,N/2017/1653 Demolition of existing buildings and proposed development of 17no. new dwellingswith 400 sqm of retail unit and retail unit/takeaway,local-authority-eng:NOR,not owned by a public authority,,,permissioned,full planning permission,POINT(-0.840167 52.27191),BFR1805,https://www.northampton.gov.uk/download/downloads/id/10725/bfr1805,2018-12-21,brownfield-land/local-authority-eng/NOR/BFR1805
104 - 104A Abington Street,yes,,2018-12-21,,0.023787,6,6,"N/2018/0104 Conversion of disused former shoe factory to contain 6no and bed apartments, amendment to planning permission N/2016/0576",local-authority-eng:NOR,not owned by a public authority,,,permissioned,full planning permission,POINT(-0.889843 52.239339),BFR1806,https://www.northampton.gov.uk/download/downloads/id/10723/bfr1806,2018-12-21,brownfield-land/local-authority-eng/NOR/BFR1806
Riverside House,yes,,2018-12-21,,0.570365,60,60,N/2018/0247 Change of Use from Offices to residential comprising 60no units,local-authority-eng:NOR,owned by a public authority,,,permissioned,other,POINT(-0.881197 52.233197),BFR1807,https://www.northampton.gov.uk/download/downloads/id/10717/bfr1807,2018-12-21,brownfield-land/local-authority-eng/NOR/BFR1807
19 - 21 Harding Terrace,yes,,2018-12-21,,0.023432,6,6,N/2018/0348 Construction of new building comprising 6no flats,local-authority-eng:NOR,not owned by a public authority,,,not permissioned,,POINT(-0.902197 52.243935),BFR1808,https://www.northampton.gov.uk/download/downloads/id/10709/bfr1808,2018-12-21,brownfield-land/local-authority-eng/NOR/BFR1808
"Plough Hotel, Bridge Street",yes,,2018-12-21,,0.246606,38,38,N/2018/0351 Demolition of part of existing Plough Hotel and erection of 38no serviced apartment building,local-authority-eng:NOR,not owned by a public authority,,,not permissioned,,POINT(-0.896826 52.233986),BFR1809,https://www.northampton.gov.uk/download/downloads/id/10718/bfr1809,2018-12-21,brownfield-land/local-authority-eng/NOR/BFR1809
55 - 57 Abington Street,yes,,2018-12-21,,0.068154,53,53,N/2018/0741 add one additional floor to building and conversion of part first and second floor from retail to serviced apartments providing 53 units,local-authority-eng:NOR,not owned by a public authority,,,permissioned,full planning permission,POINT(-0.892228 52.23899),BFR1810,https://www.northampton.gov.uk/download/downloads/id/10711/bfr1810,2018-12-21,brownfield-land/local-authority-eng/NOR/BFR1810
98 - 100 Abington Street,yes,,2018-12-21,,0.049732,13,13,"N/2018/0795 extensions to provide 13 apartments comprising x studios, x 1-bedroom and x 2-bedroom self-contained apartments",local-authority-eng:NOR,not owned by a public authority,,,permissioned,full planning permission,POINT(-0.890198 52.23904),BFR1811,https://www.northampton.gov.uk/download/downloads/id/10710/bfr1811,2018-12-21,brownfield-land/local-authority-eng/NOR/BFR1811
353 Wellingborough Road,yes,,2018-12-21,,0.014101,5,5,N/2018/0798 Part change of use to create 5no apartments,local-authority-eng:NOR,not owned by a public authority,,,permissioned,full planning permission,POINT(-0.872399 52.24396),BFR1812,https://www.northampton.gov.uk/download/downloads/id/10713/bfr1812,2018-12-21,brownfield-land/local-authority-eng/NOR/BFR1812
25 Drapery,yes,,2018-12-21,,0.026228,5,5,N/2018/0938 Change of Use to 5no apartments,local-authority-eng:NOR,not owned by a public authority,,,permissioned,full planning permission,POINT(-0.897657 52.237692),BFR1813,https://www.northampton.gov.uk/download/downloads/id/10719/bfr1813,2018-12-21,brownfield-land/local-authority-eng/NOR/BFR1813
"Land At Former British Timken Site, Main Road, Duston",yes,,2018-12-21,,6.092883,140,140,N/2018/1207 Erection of 140no dwellings,local-authority-eng:NOR,not owned by a public authority,,,pending decision,,POINT(-0.937385 52.244965),BFR1814,https://www.northampton.gov.uk/download/downloads/id/10726/bfr1814,2018-12-21,brownfield-land/local-authority-eng/NOR/BFR1814
4 - 12 Dunster Street,yes,,2018-12-21,,0.043379,39,39,N/2018/1233 Conversion and alterations to form 39 no apartments,local-authority-eng:NOR,not owned by a public authority,,,pending decision,,POINT(-0.890026 52.241299),BFR1815,https://www.northampton.gov.uk/download/downloads/id/10722/bfr1815,2018-12-21,brownfield-land/local-authority-eng/NOR/BFR1815
"St James Works, Vicarage Road",yes,,2018-12-21,,0.406516,20,20,N/2018/1587 Demolition and construction of 20no affordable dwellings,local-authority-eng:NOR,not owned by a public authority,,,pending decision,,POINT(-0.916162 52.243541),BFR1816,https://www.northampton.gov.uk/download/downloads/id/10724/bfr1816,2018-12-21,brownfield-land/local-authority-eng/NOR/BFR1816
