site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Cordage Mill, Convamore Road, Grimsby",,,2017-10-18,,3.22,113,113,"'The site incorporates a grade II listed building, is in Flood Zone 3 and carries a potential for contamination due to its historical use as a mill. However the development of the site gives an opportunity to bring a listed building back into use.''",local-authority-eng:NEL,not owned by a public authority,,,not permissioned,,POINT(-0.0729 53.56206),BS0011,,2017-10-18,brownfield-land/local-authority-eng/NEL/BS0011
"Former Western School site, Cambridge Road, Grimsby",yes,,2017-10-18,,10.38,400,400,"'To be interpreted as brownfield, the football fields should be omitted from the site area. Therefore the total site area with the potential for permission in principle is 3.96ha''. 'Outline permission for LDO, erection of buildings and / or use of Land for Class A1, A2, A3, B1, C3 and D1 uses.''",local-authority-eng:NEL,owned by a public authority,2016-03-09,http://planninganddevelopment.nelincs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NRY4BRLJ00700,permissioned,full planning permission,POINT(-0.121135 53.556057),BS0012,,2017-10-18,brownfield-land/local-authority-eng/NEL/BS0012
"Land off College Street, Grimsby",yes,,2017-10-18,,0.43,13,13,Erect 10 three bedroom and 3 four bedroom dwellings.,local-authority-eng:NEL,not owned by a public authority,2016-02-12,http://planninganddevelopment.nelincs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NVUY4CLJLSJ00,permissioned,full planning permission,POINT(-0.094392 53.560542),BS0013,,2017-10-18,brownfield-land/local-authority-eng/NEL/BS0013
"Land at north west of Diana Princess of Wales Hospital site, Grimsby",,,2017-10-18,,0.5,19,19,,local-authority-eng:NEL,not owned by a public authority,,,not permissioned,,POINT(-0.099545 53.549324),BS0015,,2017-10-18,brownfield-land/local-authority-eng/NEL/BS0015
"Fletchers Yard, Wellowgate, Grimsby",yes,,2017-10-18,,0.18,12,12,,local-authority-eng:NEL,not owned by a public authority,,http://planninganddevelopment.nelincs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZV9LJXB177,not permissioned,,POINT(-0.088684 53.562555),BS0016,,2017-10-18,brownfield-land/local-authority-eng/NEL/BS0016
"Land at Willows Farm, Immingham",,,2017-10-18,,0.66,8,8,,local-authority-eng:NEL,not owned by a public authority,,,not permissioned,,POINT(-0.22463 53.60727),BS0017,,2017-10-18,brownfield-land/local-authority-eng/NEL/BS0017
"Land at 65 Park Street/brereton Avenue, Cleethorpes",yes,,2017-10-18,,0.18,14,14,"'planning permission available upon appeal, DC/729/12/SSU.''",local-authority-eng:NEL,not owned by a public authority,,http://planninganddevelopment.nelincs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZVALJXB335,not permissioned,,POINT(-0.05799 53.56946),BS0018,,2017-10-18,brownfield-land/local-authority-eng/NEL/BS0018
"Land at Trenchard close, Immingham",yes,,2017-10-18,,0.34,18,18,Erect 18 dwellings.,local-authority-eng:NEL,not owned by a public authority,2010-10-06,http://planninganddevelopment.nelincs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZVLLJXB895,permissioned,full planning permission,POINT(-0.198563 53.61836),BS0020,,2017-10-18,brownfield-land/local-authority-eng/NEL/BS0020
"29-31 Chantry Lane, Grimsby",yes,,2017-10-18,,0.08,11,11,Change of use into eleven residential units,local-authority-eng:NEL,not owned by a public authority,2013-04-05,http://planninganddevelopment.nelincs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZVHLJXB627,permissioned,full planning permission,POINT(-0.09258 53.564568),BS0021,,2017-10-18,brownfield-land/local-authority-eng/NEL/BS0021
"Former leaking boot public house, Grimsby Road and Suggitts Lane, Cleethorpes",yes,,2017-10-18,,0.27,21,21,"'Approved conditions and signing of S106.''. Erection of 15 four bedroom, 4 three bedroom and 2 two bedroom dwellings",local-authority-eng:NEL,not owned by a public authority,2016-02-10,http://planninganddevelopment.nelincs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NJPTBTLJJZ400,permissioned,full planning permission,POINT(-0.041707 53.566515),BS0022,,2017-10-18,brownfield-land/local-authority-eng/NEL/BS0022
"Land at Utgrad Way, Grimsby",yes,,2017-10-18,,0.2,8,8,Erect 4 pairs of semi-detached dwellings,local-authority-eng:NEL,not owned by a public authority,2016-09-28,http://planninganddevelopment.nelincs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OBN9JTLJIV500,permissioned,full planning permission,POINT(-0.10274 53.54324),BS0027,,2017-10-18,brownfield-land/local-authority-eng/NEL/BS0027
"7 Barkhouse Lane, Cleethorpes",yes,,2017-10-18,,0.81,8,8,Erect 6 dwellings and 2 apartments,local-authority-eng:NEL,not owned by a public authority,2017-01-27,http://planninganddevelopment.nelincs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O9XV1ILJ02A00,permissioned,full planning permission,POINT(-0.02584 53.55578),BS0028,,2017-10-18,brownfield-land/local-authority-eng/NEL/BS0028
"Land at Station Road, Stallingborough",yes,,2017-10-18,,0.5805,14,14,"Approved conditions and signing of S106. Erect 4 detached bungalows, 2 pairs of semi-detached bungalows and 2 pairs of link semi-detached houses",local-authority-eng:NEL,not owned by a public authority,2017-04-06,http://planninganddevelopment.nelincs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OBQW5FLJIYO00,permissioned,outline planning permission,POINT(-0.18433 53.58639),BS0030,,2017-10-18,brownfield-land/local-authority-eng/NEL/BS0030
"St James Tennis club, Hereford Avenue, Grimsby",yes,,2017-10-18,,0.15,4,1,'Approved conditions and signing of S106''. Erect up to 4 dwellings,local-authority-eng:NEL,not owned by a public authority,2017-05-16,http://planninganddevelopment.nelincs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O7MSVNLJFLP00,permissioned,outline planning permission,POINT(-0.09778 53.55325),BS0031,,2017-10-18,brownfield-land/local-authority-eng/NEL/BS0031
"garages Service Road 8, Grimsby",yes,,2017-10-18,,0.16,5,5,'DM/1312/14/FUL refused on the grounds of unacceptable loss of parking and excessive quantity of new development on a tightly constrained site. However an appeal has been allowed subject to conditions.''. Erect 5 dwellings,local-authority-eng:NEL,not owned by a public authority,2017-03-12,http://planninganddevelopment.nelincs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NGZ8FILJHT000,permissioned,full planning permission,POINT(-0.12356 53.5718),BS0032,,2017-10-18,brownfield-land/local-authority-eng/NEL/BS0032
"r/o 73 Sea View Street, Cleethorpes",yes,,2017-10-18,,0.14,9,1,Development of up to 9 two/three storey dwellings,local-authority-eng:NEL,not owned by a public authority,2015-05-22,http://planninganddevelopment.nelincs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ND8MUHLJMJU00,permissioned,outline planning permission,POINT(-0.02761 53.55669),BS0033,,2017-10-18,brownfield-land/local-authority-eng/NEL/BS0033
"Land adjacent to 103 Roberts Street, Grimsby",yes,,2017-10-18,,0.084,4,4,Erect four terraced houses,local-authority-eng:NEL,not owned by a public authority,2015-07-17,http://planninganddevelopment.nelincs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NH1NGWLJHVN00,permissioned,full planning permission,POINT(-0.06375 53.56632),BS0034,,2017-10-18,brownfield-land/local-authority-eng/NEL/BS0034
"279 Willingham Street, Grimsby",yes,,2017-10-18,,0.05,4,4,Erect 4 two bedroom self contained dwellings,local-authority-eng:NEL,not owned by a public authority,2015-08-07,http://planninganddevelopment.nelincs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NNH19ELJ00K00,permissioned,full planning permission,POINT(-0.07799 53.55966),BS0035,,2017-10-18,brownfield-land/local-authority-eng/NEL/BS0035
"Land at Norfolk Lane, Cleethorpes",yes,,2017-10-18,,0.09,5,5,Erect 5 dwellings,local-authority-eng:NEL,not owned by a public authority,2014-11-20,http://planninganddevelopment.nelincs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NBSNQZLJ00M00,permissioned,full planning permission,POINT(-0.03243 53.56403),BS0037,,2017-10-18,brownfield-land/local-authority-eng/NEL/BS0037
"The Oak Tree, Norwich Avenue, Grimsby",yes,,2017-10-18,,0.255,9,9,Erect 9 dwellings,local-authority-eng:NEL,not owned by a public authority,2014-10-07,http://planninganddevelopment.nelincs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=N70DDWLJ00K00,permissioned,full planning permission,POINT(-0.10851 53.55214),BS0038,,2017-10-18,brownfield-land/local-authority-eng/NEL/BS0038
"r/o 59 Cheapside, Waltham",yes,,2017-10-18,,0.17,3,3,Erect 3 dwellings,local-authority-eng:NEL,not owned by a public authority,2017-04-28,http://planninganddevelopment.nelincs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OL5W9PLJIQY00,permissioned,outline planning permission,POINT(-0.09826 53.5136),BS0039,,2017-10-18,brownfield-land/local-authority-eng/NEL/BS0039
