site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Gasholder Station, Kennington Oval",yes,,2018-12-17,,2.03,738,738,,local-authority-eng:LBH,not owned by a public authority,2018-08-23,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?keyVal=P031HPBOI0700&activeTab=summary,permissioned,full planning permission,POINT(-0.113115 51.485005),BLR035,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2018-12-17,brownfield-land/local-authority-eng/LBH/BLR035
Fitch Court,,,2017-12-15,,0.34,18,18,,local-authority-eng:LBH,owned by a public authority,,,not permissioned,,POINT(-0.11222 51.456874),BLR034,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2017-12-15,brownfield-land/local-authority-eng/LBH/BLR034
2-4 Hercules Road,yes,,2018-12-17,,0.02,6,6,,,not owned by a public authority,2018-06-22,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ONZNCQBOH3X00,permissioned,full planning permission,POINT(-0.111203 51.498008),BLR024,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2017-12-15,
Pope's Road Car Park,yes,,2019-12-20,,0.47,97,97,,local-authority-eng:LBH,owned by a public authority,,,not permissioned,,POINT(-0.110483 51.463086),BLR033,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2017-12-15,brownfield-land/local-authority-eng/LBH/BLR033
Cressingham Gardens,,2019-12-20,2017-12-15,,4.2,159,159,,,owned by a public authority,,,not permissioned,,POINT(-0.111573 51.446745),BLR026,,2017-12-15,
Garages at Walcot Square,yes,,2018-12-17,,0.12,6,6,,local-authority-eng:LBH,not owned by a public authority,2018-06-05,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OOXAH2BOI7D00,permissioned,full planning permission,POINT(-0.108367 51.493821),BLR041,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2018-12-17,brownfield-land/local-authority-eng/LBH/BLR041
Hemans Estate,,2019-12-20,2017-12-15,,1.91,21,21,,,owned by a public authority,,,not permissioned,,POINT(-0.130305 51.478601),BLR029,,2017-12-15,
151 Palace Road,yes,,2017-12-15,,0.09,9,9,,,not owned by a public authority,2017-09-20,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OQEK6SBOKBH00,permissioned,full planning permission,POINT(-0.105245 51.438775),BLR012,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2017-12-15,
Knight's Walk Estate,yes,,2019-12-20,,0.93,66,66,,local-authority-eng:LBH,owned by a public authority,2019-04-18,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P0T4K3BOIWY00,permissioned,full planning permission,POINT(-0.104788 51.491096),BLR032,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2017-12-15,brownfield-land/local-authority-eng/LBH/BLR032
260 Knight's Hill,yes,,2018-12-17,,0.11,6,6,,,not owned by a public authority,2017-05-05,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OL66ZMBOKQK00,permissioned,full planning permission,POINT(-0.104761 51.422833),BLR018,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2017-12-15,
341 - 343 Norwood Road,yes,,2018-12-17,,0.07,6,6,,local-authority-eng:LBH,not owned by a public authority,2018-10-03,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?keyVal=OWIW98BOJ5E00&activeTab=summary,permissioned,full planning permission,POINT(-0.104101 51.440261),BLR042,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2018-12-17,brownfield-land/local-authority-eng/LBH/BLR042
"Land to rear of Viking House, Denmark Road",yes,,2018-12-17,,0.08,8,8,,,not owned by a public authority,2018-11-26,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ORYE8EBOMN400,permissioned,full planning permission,POINT(-0.09733 51.470691),BLR021,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2017-12-15,
31-37 Auckland Hill,yes,,2019-12-20,,0.07,7,7,,local-authority-eng:LBH,not owned by a public authority,2018-12-14,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P98PP6BOLFC00,permissioned,full planning permission,POINT(-0.095347 51.428773),BLR040,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2018-12-17,brownfield-land/local-authority-eng/LBH/BLR040
Land adjacent to 16 Beardell Street,yes,,2018-12-17,,0.02,5,5,,local-authority-eng:LBH,not owned by a public authority,2018-05-25,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P1VRG2BOK1I00,permissioned,full planning permission,POINT(-0.07988 51.419904),BLR044,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2018-12-17,brownfield-land/local-authority-eng/LBH/BLR044
"Tesco, 263-275 Kennington Lane",yes,2019-12-20,2019-12-20,,1.31,248,248,,local-authority-eng:LBH,not owned by a public authority,2018-12-21,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PAP13OBOMQM00,permissioned,full planning permission,POINT(-0.114947 51.486431),BLR031,,2017-12-15,brownfield-land/local-authority-eng/LBH/BLR031
133-139 Leigham Court Road,,2019-12-20,2018-12-17,,0.15,5,5,,local-authority-eng:LBH,not owned by a public authority,,,not permissioned,,POINT(-0.11861 51.433432),BLR036,,2018-12-17,brownfield-land/local-authority-eng/LBH/BLR036
Land at 396 Streatham High Road,yes,2019-12-20,2018-12-17,,0.04,8,8,,local-authority-eng:LBH,not owned by a public authority,2018-05-04,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?keyVal=P0AJHRBOID800&activeTab=summary,permissioned,full planning permission,POINT(-0.130281 51.423484),BLR039,,2018-12-17,brownfield-land/local-authority-eng/LBH/BLR039
"Roman Rise, Central Hill Estate",yes,,2019-12-20,,0.19,21,21,,local-authority-eng:LBH,owned by a public authority,,,not permissioned,,POINT(-0.088482 51.42098),BLR046,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2019-12-20,brownfield-land/local-authority-eng/LBH/BLR046
"Trinity Rise, Cressingham Gardens",yes,,2019-12-20,,0.13,20,20,,local-authority-eng:LBH,owned by a public authority,,,not permissioned,,POINT(-0.108506 51.444924),BLR047,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2019-12-20,brownfield-land/local-authority-eng/LBH/BLR047
Fenwick Place,yes,,2019-12-20,,0.15,23,23,,local-authority-eng:LBH,owned by a public authority,,,not permissioned,,POINT(-0.126926 51.464204),BLR048,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2019-12-20,brownfield-land/local-authority-eng/LBH/BLR048
Hemans Estate Ball Court,yes,,2019-12-20,,0.06,18,18,,local-authority-eng:LBH,owned by a public authority,,,not permissioned,,POINT(-0.129804 51.478737),BLR049,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2019-12-20,brownfield-land/local-authority-eng/LBH/BLR049
604-610 Streatham High Road,yes,,2019-12-20,,0.19,23,23,,local-authority-eng:LBH,not owned by a public authority,2019-04-17,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OT37QXBOJ4R00,permissioned,full planning permission,POINT(-0.123465 51.414672),BLR050,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2019-12-20,brownfield-land/local-authority-eng/LBH/BLR050
37 And 39 Shrubbery Road,yes,,2019-12-20,,0.03,4,4,,local-authority-eng:LBH,not owned by a public authority,2019-01-31,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P2M7V6BOKV500,permissioned,full planning permission,POINT(-0.126404 51.429551),BLR051,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2019-12-20,brownfield-land/local-authority-eng/LBH/BLR051
55 Union Grove,yes,,2019-12-20,,0.07,4,4,,local-authority-eng:LBH,not owned by a public authority,2019-01-24,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?keyVal=P4YOF1BOG7O00&activeTab=summary,permissioned,full planning permission,POINT(-0.131724 51.470652),BLR052,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2019-12-20,brownfield-land/local-authority-eng/LBH/BLR052
"Youth Club, Kenbury Street",yes,,2019-12-20,,0.09,7,7,,local-authority-eng:LBH,not owned by a public authority,2019-03-20,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?keyVal=P5W49HBOHB000&activeTab=summary,permissioned,outline planning permission,POINT(-0.095641 51.469387),BLR053,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2019-12-20,brownfield-land/local-authority-eng/LBH/BLR053
37 Hainthorpe Road,yes,,2019-12-20,,0.04,3,3,,local-authority-eng:LBH,not owned by a public authority,2018-11-16,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PA0HOLBOM7600,permissioned,full planning permission,POINT(-0.10714 51.431621),BLR054,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2019-12-20,brownfield-land/local-authority-eng/LBH/BLR054
262 Rosendale Road,yes,,2019-12-20,,0.03,3,3,,local-authority-eng:LBH,not owned by a public authority,2019-10-23,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PJ0JCBBOI3400,permissioned,full planning permission,POINT(-0.098785 51.447114),BLR055,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2019-12-20,brownfield-land/local-authority-eng/LBH/BLR055
43 Ambleside Avenue,yes,,2019-12-20,,0.08,5,5,,local-authority-eng:LBH,not owned by a public authority,2019-10-11,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?keyVal=PNNFBABOJWT00&activeTab=summary,permissioned,full planning permission,POINT(-0.133766 51.42892),BLR056,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2019-12-20,brownfield-land/local-authority-eng/LBH/BLR056
"West Norwood Lawn Tennis Club, 128 Knight's Hill",,,2019-12-20,,0.38,32,32,,local-authority-eng:LBH,not owned by a public authority,2018-01-12,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?keyVal=O42RFOBO0IA00&activeTab=summary,permissioned,outline planning permission,POINT(-0.103302 51.428528),BLR057,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2019-12-20,brownfield-land/local-authority-eng/LBH/BLR057
Graphite Square,yes,,2019-12-20,,0.44,178,160,,local-authority-eng:LBH,not owned by a public authority,2019-09-25,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PEHGOGBO09600|https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ORSMMXBO0GX00,permissioned,full planning permission,POINT(-0.118159 51.488953),BLR058,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2019-12-20,brownfield-land/local-authority-eng/LBH/BLR058
8 Albert Embankment and land to the rear,yes,,2019-12-20,,1.05,417,417,,local-authority-eng:LBH,not owned by a public authority,,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?keyVal=PPN0WTBO09600&activeTab=summary,pending decision,,POINT(-0.118712 51.492099),BLR059,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2019-12-20,brownfield-land/local-authority-eng/LBH/BLR059
6 Lansdowne Hill,yes,,2019-12-20,,0.28,51,51,,local-authority-eng:LBH,not owned by a public authority,,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PVM8QSBO08M00,pending decision,,POINT(-0.103519 51.434278),BLR060,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2019-12-20,brownfield-land/local-authority-eng/LBH/BLR060
22 Wyvil Road,yes,,2019-12-20,,0.05,,,,local-authority-eng:LBH,not owned by a public authority,,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ORJQL4BOM3D00,pending decision,,POINT(-0.125283 51.481123),BLR061,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2019-12-20,brownfield-land/local-authority-eng/LBH/BLR061
The Cricketers,yes,,2019-12-20,,0.07,,,,local-authority-eng:LBH,not owned by a public authority,,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P30CDCBOLD100,pending decision,,POINT(-0.112332 51.484028),BLR062,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2019-12-20,brownfield-land/local-authority-eng/LBH/BLR062
1-7 Aytoun Road and Aytoun Court,yes,,2019-12-20,,0.15,,,,local-authority-eng:LBH,not owned by a public authority,,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P7HBRGBOJFI00,pending decision,,POINT(-0.115252 51.468955),BLR063,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2019-12-20,brownfield-land/local-authority-eng/LBH/BLR063
Plot Adjacent 29 Sternhold Avenue,yes,,2019-12-20,,0.03,,,,local-authority-eng:LBH,not owned by a public authority,,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PFCW84BOKNZ00,pending decision,,POINT(-0.126727 51.438136),BLR064,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2019-12-20,brownfield-land/local-authority-eng/LBH/BLR064
"Land At Rear Of Robins Court, Kings Avenue",yes,,2019-12-20,,0.06,,,,local-authority-eng:LBH,not owned by a public authority,,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PGAAAUBOLQ500,pending decision,,POINT(-0.126864 51.453013),BLR065,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2019-12-20,brownfield-land/local-authority-eng/LBH/BLR065
101 Streatham High Road,yes,,2019-12-20,,0.23,,,,local-authority-eng:LBH,not owned by a public authority,,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PGR7NLBOMEW00,pending decision,,POINT(-0.127596 51.429476),BLR066,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2019-12-20,brownfield-land/local-authority-eng/LBH/BLR066
382A To 384 Norwood Road,yes,,2019-12-20,,0.1,,,,local-authority-eng:LBH,not owned by a public authority,,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PHRZ6GBOFR800,pending decision,,POINT(-0.102554 51.433088),BLR067,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2019-12-20,brownfield-land/local-authority-eng/LBH/BLR067
3 To 27 Wilcox Road,yes,,2019-12-20,,0.21,,,,local-authority-eng:LBH,not owned by a public authority,,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PJBJS8BOIEC00,pending decision,,POINT(-0.125143 51.47922),BLR068,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2019-12-20,brownfield-land/local-authority-eng/LBH/BLR068
Hero of switzerland,yes,,2019-12-20,,0.04,,,,local-authority-eng:LBH,not owned by a public authority,,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PQF5I8BOMQ400,pending decision,,POINT(-0.103903 51.46674),BLR069,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2019-12-20,brownfield-land/local-authority-eng/LBH/BLR069
Denby Court,yes,,2019-12-20,,0.52,116,116,,local-authority-eng:LBH,owned by a public authority,,,not permissioned,,POINT(-0.113464 51.493055),BLR070,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2019-12-20,brownfield-land/local-authority-eng/LBH/BLR070
Patmos Lodge,yes,,2019-12-20,,0.23,34,34,,local-authority-eng:LBH,owned by a public authority,,,not permissioned,,POINT(-0.105711 51.475816),BLR071,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2019-12-20,brownfield-land/local-authority-eng/LBH/BLR071
Lansdowne Wood Close,,,2019-12-20,,0.07,,,,local-authority-eng:LBH,not owned by a public authority,,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PDEOU1BOIC500,pending decision,,POINT(-0.105698 51.434233),BLR072,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2019-12-20,brownfield-land/local-authority-eng/LBH/BLR072
Ashmole Estate,,,2019-12-20,,0.29,,,,local-authority-eng:LBH,not owned by a public authority,,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PNN410BO09600,pending decision,,POINT(-0.116477 51.482957),BLR073,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2019-12-20,brownfield-land/local-authority-eng/LBH/BLR073
