site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Headlands Trading Estate, Headlands Grove, Upper Stratton, Swindon SN2 7JQ",yes,,2017-12-21,,2.61,115,115,"Outline Application for the demolition of existing buildings and the erection of up to 115no. dwellings, public open space and associated works.",local-authority-eng:SWD,not owned by a public authority,2015-01-30,http://pa1.swindon.gov.uk/publicaccess/caseDetails.do?caseType=Application&keyVal=MK213GPT97000,permissioned,outline planning permission,POINT(-1.76769 51.5833),S0316,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,2017-12-21,brownfield-land/local-authority-eng/SWD/S0316
"54 - 55 Bridge Street, Swindon SN1 1BL",yes,,2017-12-21,,0.03,6,6,"Retention of retail use on ground floor, change of use of 1st. & 2nd. floor from retail (Class A1) to 6 no. dwellings (Class C3), erection of 1st & 2nd floor rear extensions and associated works.",local-authority-eng:SWD,not owned by a public authority,2014-07-21,http://pa1.swindon.gov.uk/publicaccess/caseDetails.do?caseType=Application&keyVal=MWO7F1PT0IN00,permissioned,full planning permission,POINT(-1.78682 51.5621),S0319,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,2017-12-21,brownfield-land/local-authority-eng/SWD/S0319
"Former Hertz Rent a Car, Hyde Road, Stratton St Margaret2",yes,,2017-12-21,,0.23,12,12,"Erection of 12 no. dwellings, with alterations to existing access, service road and parking spaces. Reserved matters from previous permission S/13/0167.",local-authority-eng:SWD,not owned by a public authority,2016-12-21,http://pa1.swindon.gov.uk/publicaccess/caseDetails.do?caseType=Application&keyVal=N9XTJJPT97000,permissioned,reserved matters approval,POINT(-1.75607 51.588),S0324,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,2017-12-21,brownfield-land/local-authority-eng/SWD/S0324
"Bangladeshi Youth And Community Centre, Gorse Hill Methodist Church, Cricklade Road, Swindon SN2 1AD",yes,,2017-12-21,,0.09,14,14,Conversion of building to provide 13no. one bedroomed flats and erection of 1no. one bedroomed coach house and associated works.,local-authority-eng:SWD,not owned by a public authority,2015-03-13,http://pa1.swindon.gov.uk/publicaccess/caseDetails.do?caseType=Application&keyVal=NCT4Z0PT97000,permissioned,full planning permission,POINT(-1.77754 51.5731),S0325,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,2017-12-21,brownfield-land/local-authority-eng/SWD/S0325
"Wakefield House, Pipers Way Old Town, Swindon SN3 1RE",yes,,2017-12-21,,0.66,34,34,Demolition of existing energy centre and erection of a mixed use four storey building with a convenience retail store (Class A1) on the ground floor with 18no. apartments above and 16no. houses and associated works.,local-authority-eng:SWD,not owned by a public authority,2015-12-03,http://pa1.swindon.gov.uk/publicaccess/caseDetails.do?caseType=Application&keyVal=NGVIFNPT97000,permissioned,full planning permission,POINT(-1.77029 51.5432),S0326,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,2017-12-21,brownfield-land/local-authority-eng/SWD/S0326
"22-23 Victoria Road, Old Town, Swindon SN1 3AW",yes,,2017-12-21,,0.31,6,6,"Erection of a 4 storey building to provide 147sqm of retail floor space on the ground floor, 6 no. apartments on the floors above and associated works.",local-authority-eng:SWD,not owned by a public authority,2015-03-04,http://pa1.swindon.gov.uk/publicaccess/caseDetails.do?caseType=Application&keyVal=NI9IC7PT97000,permissioned,full planning permission,POINT(-1.77896 51.5575),S0327,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,2017-12-21,brownfield-land/local-authority-eng/SWD/S0327
"Former Milton Road Club, 25 Milton Road, Swindon SN1 5JA",yes,,2017-12-21,,0.03,10,10,Change of use from working man's club (Class D2) to residential (Class C3) to provide 10no. self contained apartments and associated works.,local-authority-eng:SWD,not owned by a public authority,2015-04-02,http://pa1.swindon.gov.uk/publicaccess/caseDetails.do?caseType=Application&keyVal=NIXYXXPT97000,permissioned,full planning permission,POINT(-1.78918 51.5596),S0328,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,2017-12-21,brownfield-land/local-authority-eng/SWD/S0328
"Former Bampton Brothers, Stratton Road, Swindon",yes,,2017-12-21,,1.27,61,61,Reserved matters approved 2017-12-14 (S/RES/17/0670). Outline application for the erection of up to 61no. dwellings (means of access not reserved).,local-authority-eng:SWD,not owned by a public authority,2015-08-19,http://pa1.swindon.gov.uk/publicaccess/caseDetails.do?caseType=Application&keyVal=NKU3OYPT97000,permissioned,outline planning permission,POINT(-1.76041 51.5716),S0329,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,2017-12-21,brownfield-land/local-authority-eng/SWD/S0329
"Anglia House, 115-118 Commercial Road, Swindon SN1 5PL",yes,,2017-12-21,,0.06,14,14,Additional storey to deliver 5no flats added under S/16/0960 (S0350). Prior Approval Notification for the change of use of 1st & 2nd floors from offices (Class B1) to 14no. apartments (Class C3).,local-authority-eng:SWD,not owned by a public authority,2015-08-26,http://pa1.swindon.gov.uk/publicaccess/caseDetails.do?caseType=Application&keyVal=NNYZKTPT97000,permissioned,full planning permission,POINT(-1.78348 51.5589),S0330,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,2017-12-21,brownfield-land/local-authority-eng/SWD/S0330
"Signal Point, Station Road, Swindon",,,2017-12-21,,0.42,136,136,Prior Approval Notification for the change of use of part of ground and 1st floors and floors 2 - 12 from offices (Class B1(a)) to 136no. flats (Class C3).,local-authority-eng:SWD,,2015-07-13,http://pa1.swindon.gov.uk/publicaccess/caseDetails.do?caseType=Application&keyVal=NP20GKPT0FL00,permissioned,full planning permission,POINT(-1.78601 51.5651),S0331,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,2017-12-21,brownfield-land/local-authority-eng/SWD/S0331
"Kingsbridge House, Marlborough Road, Swindon",yes,,2017-12-21,,0.13,5,5,Change of use from Guest House to 5 no. Flats.,local-authority-eng:SWD,not owned by a public authority,2015-09-21,http://pa1.swindon.gov.uk/publicaccess/caseDetails.do?caseType=Application&keyVal=NPO9LZPT0EE00,permissioned,full planning permission,POINT(-1.72924 51.5416),S0332,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,2017-12-21,brownfield-land/local-authority-eng/SWD/S0332
"Selina House, 192 Oxford Road, Stratton St Margaret, Swindon SN3 4HA",,,2017-12-21,,0.14,10,10,Demolition of care home and erection of 8 no. flats and associated works pending determination (S/17/1478). Change of use of care home to 10 no. flats with associated car parking and amenity space provision.,local-authority-eng:SWD,not owned by a public authority,2016-07-22,http://pa1.swindon.gov.uk/publicaccess/caseDetails.do?caseType=Application&keyVal=NQABLQPT97000,permissioned,full planning permission,POINT(-1.75139 51.5742),S0333,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,2017-12-21,brownfield-land/local-authority-eng/SWD/S0333
"Haskins Garage, High Street, Wroughton, Swindon SN4 9JX",yes,,2017-12-21,,0.2,13,13,Part allocated in the Wroughton Neighbourhood Plan (RH6 site DP6). Erection of 13no. dwellings and associated works.,local-authority-eng:SWD,not owned by a public authority,2016-04-27,http://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=NRL080PT97000,permissioned,full planning permission,POINT(-1.79459 51.5224),S0334,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,2017-12-21,brownfield-land/local-authority-eng/SWD/S0334
"Westlea Campus, Chelmsford Road, Eastleaze",yes,,2017-12-21,,1.83,16,16,"54 dwellings built, 16 residual. Erection of 70no. residential units - Reserved Matters from previous outline permission S/OUT/14/0568.",local-authority-eng:SWD,not owned by a public authority,2016-03-10,http://pa1.swindon.gov.uk/publicaccess/caseDetails.do?caseType=Application&keyVal=NSE8XQPT97000,permissioned,reserved matters approval,POINT(-1.82569 51.5654),S0335,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,2017-12-21,brownfield-land/local-authority-eng/SWD/S0335
"16 Wembley Street, Rodbourne, Swindon SN2 1DN",yes,,2017-12-21,,0.05,6,6,Erection of 6no. flats and associated works.,local-authority-eng:SWD,not owned by a public authority,2017-01-17,http://pa1.swindon.gov.uk/publicaccess/caseDetails.do?caseType=Application&keyVal=NSYM9ZPT97000,permissioned,full planning permission,POINT(-1.79984 51.57),S0337,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,2017-12-21,brownfield-land/local-authority-eng/SWD/S0337
"Lindseys Yard, Turnpike Road, Blunsdon, Swindon SN26 7AE",yes,,2017-12-21,,0.59,5,5,"Demolition of existing warehouse and outbuildings, and erection of 5 no. residential dwellings (Use Class C3), with associated landscaping and access.",local-authority-eng:SWD,not owned by a public authority,2016-03-21,http://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=NT0V85PT97000,permissioned,full planning permission,POINT(-1.78021 51.606),S0338,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,2017-12-21,brownfield-land/local-authority-eng/SWD/S0338
"46 Bridge Street, Swindon",yes,,2017-12-21,,0.02,6,6,Change of use of the first and second floors to provide 6no. residential flats (Use Class C3) with associated external alterations.,local-authority-eng:SWD,not owned by a public authority,2015-11-19,http://pa1.swindon.gov.uk/publicaccess/caseDetails.do?caseType=Application&keyVal=NTFO4MPT97000,permissioned,full planning permission,POINT(-1.78612 51.5617),S0339,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,2017-12-21,brownfield-land/local-authority-eng/SWD/S0339
"120 Victoria Road, Swindon",yes,,2017-12-21,,0.02,6,6," Part conversion, extensions and associated works to form 6no. flats.",local-authority-eng:SWD,not owned by a public authority,2015-11-30,http://pa1.swindon.gov.uk/publicaccess/caseDetails.do?caseType=Application&keyVal=NVUKWGPT04V00,permissioned,full planning permission,POINT(-1.7775 51.5533),S0340,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,2017-12-21,brownfield-land/local-authority-eng/SWD/S0340
"Land Adjacent To New Inn, Swindon Road, Stratton St Margaret, Swindon SN3 4PN",yes,,2017-12-21,,0.16,5,5,Demolition of existing dwelling and erection of 6no. apartments and associated works.,local-authority-eng:SWD,not owned by a public authority,2016-04-20,http://pa1.swindon.gov.uk/publicaccess/caseDetails.do?caseType=Application&keyVal=NXC5HPPT04V00,permissioned,full planning permission,POINT(-1.75399 51.5754),S0341,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,2017-12-21,brownfield-land/local-authority-eng/SWD/S0341
"WH Smith HQ, Greenbridge Road, Stratton St Margaret, Swindon",yes,,2017-12-21,,2.7,134,134,"Outline planning application for up to 134no. residential dwellings (Use Class C3), day nursery/creche (Use Class D1) and intergenerational care accommodation (Use Class C2) with details of access not reserved.",local-authority-eng:SWD,not owned by a public authority,2017-02-07,http://pa1.swindon.gov.uk/publicaccess/caseDetails.do?caseType=Application&keyVal=NZI9O2PTFUR00,permissioned,outline planning permission,POINT(-1.75099 51.5683),S0343,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,2017-12-21,brownfield-land/local-authority-eng/SWD/S0343
"Holbrook House, Sheppard Street, Swindon",yes,,2017-12-21,,0.2,58,58,Prior Approval Notification for the change of use of ground floor and first to fourth floors from offices (class B1(a)) to residential use (class C3) (58no. flats).,local-authority-eng:SWD,not owned by a public authority,2016-02-23,http://pa1.swindon.gov.uk/publicaccess/caseDetails.do?caseType=Application&keyVal=O0HAO3PT0IN00,permissioned,full planning permission,POINT(-1.78725 51.5636),S0344,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,2017-12-21,brownfield-land/local-authority-eng/SWD/S0344
"Land At 203 Shrivenham Road, Swindon SN1 2PU",yes,,2017-12-21,,0.18,6,6,Erection of 6no. dwellings and associated works.,local-authority-eng:SWD,not owned by a public authority,2016-03-22,http://pa1.swindon.gov.uk/publicaccess/caseDetails.do?caseType=Application&keyVal=O1Q115PT0FL00,permissioned,full planning permission,POINT(-1.76248 51.5701),S0345,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,2017-12-21,brownfield-land/local-authority-eng/SWD/S0345
"The Quadrant, Stonehill Green, Swindon",yes,,2017-12-21,,1.39,100,100,Prior Approval Notification for the change of use from offices (class B1(a)) to dwelling houses (class C3) (100no. flats).,local-authority-eng:SWD,not owned by a public authority,2016-04-29,http://pa1.swindon.gov.uk/publicaccess/caseDetails.do?caseType=Application&keyVal=O41CUTPT0IN00,permissioned,full planning permission,POINT(-1.81933 51.5621),S0347,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,2017-12-21,brownfield-land/local-authority-eng/SWD/S0347
"The Ivy Hotel, Moormead Road, Wroughton, Swindon SN4 9BY",yes,,2017-12-21,,0.43,38,38,"Demolition of buildings on site and the construction of 38 no. residential units of Retirement Living accommodation including communal facilities, guest suite, landscaping and car parking.",local-authority-eng:SWD,not owned by a public authority,2016-11-29,http://pa1.swindon.gov.uk/publicaccess/caseDetails.do?caseType=Application&keyVal=O44JR4PTH9L00,permissioned,full planning permission,POINT(-1.78692 51.5263),S0348,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,2017-12-21,brownfield-land/local-authority-eng/SWD/S0348
"Anglia House, 115-118 Commercial Road, Swindon SN1 5PL",yes,,2017-12-21,,0.06,5,5,Additional storey above prior approval conversion to 14no. Apartments S/PRIORC/15/0748 (S0330). Erection of an additional storey to provide 5no. flats and associated works.,local-authority-eng:SWD,not owned by a public authority,2016-09-20,http://pa1.swindon.gov.uk/publicaccess/caseDetails.do?caseType=Application&keyVal=O7RYB3PTHSE00,permissioned,full planning permission,POINT(-1.78348 51.5589),S0350,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,2017-12-21,brownfield-land/local-authority-eng/SWD/S0350
"Minerva House, Delta 800, Welton Road, Westlea, Swindon SN5 7XS",yes,,2017-12-21,,0.49,38,38,Additional storey to create 14no flats consented under S/16/2089 (S0363).. Prior Approval Notification for the change of use from offices (Class B1a) to dwellings (Class C3) (38no. apartments).,local-authority-eng:SWD,not owned by a public authority,2016-07-18,http://pa1.swindon.gov.uk/publicaccess/caseDetails.do?caseType=Application&keyVal=O83M09PT0IN00,permissioned,full planning permission,POINT(-1.81659 51.56),S0351,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,2017-12-21,brownfield-land/local-authority-eng/SWD/S0351
"The Former Royal British Legion Site, Downton Road, Penhill, Swindon SN2 5JP",yes,,2017-12-21,,0.31,14,14,Erection of 14no. dwellings and associated works.,local-authority-eng:SWD,owned by a public authority,2017-03-28,http://pa1.swindon.gov.uk/publicaccess/caseDetails.do?caseType=Application&keyVal=OB9VMLPTIMN00,permissioned,full planning permission,POINT(-1.78729 51.592),S0356,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,2017-12-21,brownfield-land/local-authority-eng/SWD/S0356
"119 - 129 Cranmore Avenue, Park South, Swindon SN3 2EW",yes,,2017-12-21,,0.15,14,14,Erection of 14no. dwellings and associated works.,local-authority-eng:SWD,owned by a public authority,2017-02-20,http://pa1.swindon.gov.uk/publicaccess/caseDetails.do?caseType=Application&keyVal=OBOOWXPTIPY00,permissioned,full planning permission,POINT(-1.75288 51.5495),S0357,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,2017-12-21,brownfield-land/local-authority-eng/SWD/S0357
"18 - 24 Bridge Street & 16 - 17 Fleet Street, Swindon SN1 1BP",yes,,2017-12-21,,0.08,14,14,"Demolition of 20 Bridge Street and 17 Fleet Street, erection of 4no. commercial units (Class A1 and A3) and 14no. residential apartments and associated works.",local-authority-eng:SWD,not owned by a public authority,2017-02-03,http://pa1.swindon.gov.uk/publicaccess/caseDetails.do?caseType=Application&keyVal=ODYK5WPTJ9R00,permissioned,full planning permission,POINT(-1.78698 51.5627),S0358,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,2017-12-21,brownfield-land/local-authority-eng/SWD/S0358
"The Nursery Queens Park Community Hall, Euclid Street, Swindon SN1 2JW",yes,,2017-12-21,,0.14,7,7,"Demolition of existing nursery, and erection of 7 no. dwellings and associated works.",local-authority-eng:SWD,owned by a public authority,2016-12-02,http://pa1.swindon.gov.uk/publicaccess/caseDetails.do?caseType=Application&keyVal=OEKE94PTJFX00,permissioned,full planning permission,POINT(-1.77638 51.56),S0359,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,2017-12-21,brownfield-land/local-authority-eng/SWD/S0359
"3-5 Lagos Street, Swindon, SN1 2BU",yes,,2017-12-21,,0.04,8,8,Erection of 8no. flats and associated works.,local-authority-eng:SWD,not owned by a public authority,2017-01-18,http://pa1.swindon.gov.uk/publicaccess/caseDetails.do?caseType=Application&keyVal=OG26DDPTJP200,permissioned,full planning permission,POINT(-1.78043 51.5647),S0361,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,2017-12-21,brownfield-land/local-authority-eng/SWD/S0361
"Former Even Swindon Infants & Junior School, Hughes Street, Rodbourne",yes,,2017-12-21,,0.26,12,12,Erection of 12no. dwellings and associated works,local-authority-eng:SWD,not owned by a public authority,2017-04-12,http://pa1.swindon.gov.uk/publicaccess/caseDetails.do?caseType=Application&keyVal=OH37ORPTJTJ00,permissioned,full planning permission,POINT(-1.80269 51.5668),S0362,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,2017-12-21,brownfield-land/local-authority-eng/SWD/S0362
"Minerva House, Delta 800, Welton Road, Westlea, Swindon SN5 7XS",yes,,2017-12-21,,0.52,14,14,Additional storey above prior approval conversion to 38no. Apartments S/PRIORC/16/0988 (S0351). Erection of a second floor extension to create 14no. self contained flats (Class C3).,local-authority-eng:SWD,not owned by a public authority,2017-02-21,http://pa1.swindon.gov.uk/publicaccess/caseDetails.do?caseType=Application&keyVal=OHLQDGPTJYR00,permissioned,full planning permission,POINT(-1.81655 51.56),S0363,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,2017-12-21,brownfield-land/local-authority-eng/SWD/S0363
