site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
Beasleys Nurseries Heather Lane Ravenstone,,,,,1.59,36,36,19/01581/REMM under consideration for 34 dwellings |19/01236/DEM prior notification of demolition | 16/01151/OUTM | Whole site 2.2ha - B/F element Circa 1.59ha. Outline application for up to 37 dwellings together with associated public open space surface water attenuation and access (details of part access included),local-authority-eng:NWL,not owned by a public authority,,,permissioned,outline planning permission,POINT(-1.407258 52.716864),BLR18,https://www.nwleics.gov.uk/pages/brownfield_land_register,,brownfield-land/local-authority-eng/NWL/BLR18
Garage 45 Tamworth Road Ashby De La Zouch,,,,,0.18,5,5,"18/01007/FUL with discharge of conditions in 2019.  Demolition of Existing buildings, extensions and access to No 45 Tamworth Road and Erection of 5 no. dwellings and associated access",local-authority-eng:NWL,not owned by a public authority,,,permissioned,full planning permission,POINT(-1.47971 52.740334),BLR21,https://www.nwleics.gov.uk/pages/brownfield_land_register,,brownfield-land/local-authority-eng/NWL/BLR21
The Oak Of Whitwick 27 Talbot Street Whitwick,,,,,0.16,12,12,16/01428/OUTM. Demolition of former public house and erection of up to 12 apartments with associated parking area,local-authority-eng:NWL,not owned by a public authority,,,permissioned,outline planning permission,POINT(-1.363935 52.744769),BLR22,https://www.nwleics.gov.uk/pages/brownfield_land_register,,brownfield-land/local-authority-eng/NWL/BLR22
118 Station Road Kegworth,,,,,0.35,14,14,17/01576/OUTM. Residential development (outline - all matters reserved),local-authority-eng:NWL,not owned by a public authority,,,permissioned,outline planning permission,POINT(-1.271452 52.839968),BLR24,https://www.nwleics.gov.uk/pages/brownfield_land_register,,brownfield-land/local-authority-eng/NWL/BLR24
The Plough Leicester Road Ravenstone,,,,,0.3,14,14,18/00959/FULM with discharge of conditions in 2019. Demolition of existing public house and outbuildings and erection of 14 dwellings with alterations to existing access and provision of off-street parking and landscaping,local-authority-eng:NWL,not owned by a public authority,,,permissioned,full planning permission,POINT(-1.403498 52.71903),BLR25,https://www.nwleics.gov.uk/pages/brownfield_land_register,,brownfield-land/local-authority-eng/NWL/BLR25
Canalside Patios 7 Shortheath Road Moira,,,,,0.13,5,5,19/02060/REM under consideration| 14/01099/OUT. Erection of five dwellings (outline - access and layout only),local-authority-eng:NWL,not owned by a public authority,,,permissioned,outline planning permission,POINT(-1.53637 52.735733),BLR26,https://www.nwleics.gov.uk/pages/brownfield_land_register,,brownfield-land/local-authority-eng/NWL/BLR26
Saltersford Farm Measham Road Acresford,,,,,0.63,5,5,"17/01805/FUL. Conversion of barns to two dwellings, erection of three detached dwellings, demolition of existing buildings and associated works.",local-authority-eng:NWL,not owned by a public authority,,,permissioned,full planning permission,POINT(-1.542928 52.709113),BLR27,https://www.nwleics.gov.uk/pages/brownfield_land_register,,brownfield-land/local-authority-eng/NWL/BLR27
117 London Road Coalville,,,,,0.05,15,15,18/01631/PDNOTR. Prior approval notification for change of use of offices to 15 self-contained apartments including associated off street parking,local-authority-eng:NWL,not owned by a public authority,,,permissioned,Other,POINT(-1.361136 52.721398),BLR28,https://www.nwleics.gov.uk/pages/brownfield_land_register,,brownfield-land/local-authority-eng/NWL/BLR28
Crusher Yard Site Pipeyard Lane Works Pipeyard Lane Newbold,,,,,0.38,6,6,"18/01534/OUT. Mixed use development comprising B1 (Office) premises and residential development of 6 no. dwellings, garaging and associated infrastructure (outline - access only)",local-authority-eng:NWL,not owned by a public authority,,,permissioned,outline planning permission,POINT(-1.410316 52.770035),BLR29,https://www.nwleics.gov.uk/pages/brownfield_land_register,,brownfield-land/local-authority-eng/NWL/BLR29
Snibston Discovery Park Ashby Road Coalville,,,,,2.98,144,144,"17/01424/FULM (Hybrid application) | this is a hybrid application with the housing as the outline element. Residential development of up to 144 dwellings (Outline - all matters reserved) and erection of an extension to existing theatre to provide a cafe/visitor centre/rangers' office, installation of a play area, public realm works, landscaping and car parks (full)",local-authority-eng:NWL,owned by a public authority,,,permissioned,outline planning permission,POINT(-1.385799 52.725852),BLR30,https://www.nwleics.gov.uk/pages/brownfield_land_register,,brownfield-land/local-authority-eng/NWL/BLR30
