site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
Onega Centre,yes,,2018-12-21,,0.19,44,44,17/01204/FUL,local-authority-eng:BAS,not owned by a public authority,2017-10-05,,permissioned,full planning permission,POINT(-2.373048 51.384154),,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,2017-12-21,
SB8 West of Onega Terrace,yes,,2018-12-21,,0.1,1,1,,local-authority-eng:BAS,not owned by a public authority,,,not permissioned,,,,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,2017-12-21,
SB8 Army Reserves Centre,,,2018-12-21,,0.34,1,1,,local-authority-eng:BAS,not owned by a public authority,,,not permissioned,,,,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,2017-12-21,
"SB8 Windsor Bridge Road/Upper Bristol Road, Bath",,,2018-12-21,,0.72,1,1,,local-authority-eng:BAS,not owned by a public authority,,,not permissioned,,,,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,2017-12-21,
SB16 Burlington Street,yes,,2018-12-21,,0.96,1,1,,local-authority-eng:BAS,not owned by a public authority,,,not permissioned,,,,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,2017-12-21,
"SSV11 St Peter's Factory, Westfield",yes,,2018-12-21,,2.24,81,81,,local-authority-eng:BAS,not owned by a public authority,,,not permissioned,,,,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,2017-12-21,
"SB15 Hartwells Garage, Bath",yes,,2018-12-21,,1.67,80,80,,local-authority-eng:BAS,not owned by a public authority,,,not permissioned,,,,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,2017-12-21,
"Old Pit Yard, Clandown, Radstock",yes,,2018-12-21,,1.94,44,44,14/02889/OUT,local-authority-eng:BAS,not owned by a public authority,2018-10-08,,permissioned,outline planning permission,POINT(-2.458329 51.301828),,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,2017-12-21,
"SSV17 Former Radstock County Infants, Radstock",yes,,2018-12-21,,0.34,9,9,,local-authority-eng:BAS,owned by a public authority,,,not permissioned,,,,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,2017-12-21,
"SSV20 Former St Nicholas School, Radstock",,,2018-12-21,,0.13,1,1,,local-authority-eng:BAS,not owned by a public authority,,,not permissioned,,,,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,2017-12-21,
"SR14 Wheelers Manufacturing Blockworks, Timsbury",yes,,2018-12-21,,0.85,22,22,,local-authority-eng:BAS,not owned by a public authority,,,not permissioned,,,,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,2017-12-21,
"SB14 Twerton Park, Bath (part redevelopment)",,,2018-12-21,,0.62,1,1,,local-authority-eng:BAS,not owned by a public authority,,,not permissioned,,,,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,2017-12-21,
"SB8 Bath Western Riverside, Bath (western)",,,2018-12-21,,5.11,1,1,06/01733/EOUT,local-authority-eng:BAS,not owned by a public authority,2010-12-23,,permissioned,outline planning permission,POINT(-2.37716 51.384473),,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,2017-12-21,
SB8 Recycling Centre,,,2018-12-21,,1.14,1,1,,local-authority-eng:BAS,owned by a public authority,,,not permissioned,,,,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,2017-12-21,
"Bath Press, Bath",yes,,2018-12-21,,2.2,244,244,15/02162/EFUL,local-authority-eng:BAS,not owned by a public authority,2016-09-01,,permissioned,full planning permission,POINT(-2.379635 51.381453),,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,2017-12-21,
"Street Record, St Chad's Green, Midsomer Norton, Bath And North East Somerset",yes,,2018-12-21,,0.61,16,16,17/05382/FUL,local-authority-eng:BAS,not owned by a public authority,2018-04-26,,permissioned,full planning permission,POINT(-2.486851 51.284691),,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,2018-12-21,
"The Laurels, South Road, Timsbury, Bath, Bath And North East Somerset, BA2 0ER",yes,,2018-12-21,,0.26,11,11,17/05818/FUL,local-authority-eng:BAS,not owned by a public authority,2018-05-10,,permissioned,full planning permission,POINT(-2.481391 51.323379),,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,2018-12-21,
"478 Wellsway, Bath, Bath And North East Somerset, BA2 2UB",yes,,2018-12-21,,0.59,6,6,17/05737/FUL,local-authority-eng:BAS,not owned by a public authority,218-05-25,,permissioned,full planning permission,POINT(-2.377644 51.357721),,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,2018-12-21,
"St Joseph's Church, Sladebrook Road, Southdown, Bath, Bath And North East Somerset, BA2 1LR",yes,,2018-12-21,,0.27,9,9,18/00548/FUL,local-authority-eng:BAS,not owned by a public authority,2018-05-30,,permissioned,full planning permission,POINT(-2.39468 51.371494),,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,2018-12-21,
"Employment Building Unit 2, Bell Lane, Chew Stoke, Bristol,",yes,,2018-12-21,,1.5,5,5,17/05325/OUT,local-authority-eng:BAS,not owned by a public authority,2018-07-02,,permissioned,outline planning permission,POINT(-2.630273 51.355168),,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,2018-12-21,
"Acl House, Combe End, Radstock,",yes,,2018-12-21,,1.4,7,7,17/05265/FUL,local-authority-eng:BAS,not owned by a public authority,2018-08-03,,permissioned,full planning permission,POINT(-2.452331 51.29722),,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,2018-12-21,
"Land to the rear of Yearton House, Water Street, East Harptree,",yes,,2018-12-21,,0.4,8,8,14/05836/FUL,local-authority-eng:BAS,not owned by a public authority,2018-08-14,,permissioned,full planning permission,POINT(-2.623421 51.298997),,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,2018-12-21,
"St Hughs R C Church, Wells Road, Westfield",yes,,2018-12-21,,1.2,8,8,18/01744/FUL,local-authority-eng:BAS,not owned by a public authority,2018-08-30,,permissioned,full planning permission,POINT(-2.449783 51.291871),,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,2018-12-21,
"The Grange Hotel, 42 Bath Road, Keynsham, BS31 1 SN",yes,,2018-12-21,,1.2,10,10,17/06216/FUL,local-authority-eng:BAS,not owned by a public authority,2018-09-04,,permissioned,full planning permission,POINT(-2.488335 51.412278),,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,2018-12-21,
"Ryman Engineering Services, Frome Road, Radstock , BA3 3PY",yes,,2018-12-21,,0.36,10,10,17/05597/FUL,local-authority-eng:BAS,not owned by a public authority,2018-09-21,,permissioned,full planning permission,POINT(-2.44437 51.291119),,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,2018-12-21,
"Derelict Yard, Bath Old Road, Radstock",yes,,2018-12-21,,8.8,26,26,17/03926/OUT,local-authority-eng:BAS,not owned by a public authority,2018-09-26,,permissioned,outline planning permission,POINT(-2.445234 51.297481),,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,2018-12-21,
"Field between Manor Road Memorial Cottages and The Grove, Manor Road, Upper Weston, Bath",yes,,2018-12-21,,0.18,8,8,18/01984/FUL,local-authority-eng:BAS,not owned by a public authority,2018-10-03,,permissioned,full planning permission,POINT(-2.388073 51.393699),,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,2018-12-21,
