site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"43-49 & 51-53 St Catherine Street, Kingsholm and Wotton",,,2017-12-01,,0.07,10,10,"flood risk is significant on this site but mitigation/design may be possible which would mean that housing could be viable. no housing development is currently proposed, flood risk is an issue that would need to be carefully managed",local-authority-eng:GLO,not owned by a public authority,,,not permissioned,,POINT(-2.245061 51.869922),GLOSBR011,http://www.gloucester.gov.uk/Documents/GLOSBR011%20%2043-49%20and%2051-53%20St%20Catherine%20St.pdf,2017-12-01,brownfield-land/local-authority-eng/GLO/GLOSBR011
"Former Bishops College, off Estcourt Close, Longlevens",yes,,2017-12-01,,5.6,90,90,proposed for 90 dwellings,local-authority-eng:GLO,not owned by a public authority,,http://glcstrplnng12.co.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0011LZHMLI000,pending decision,,POINT(-2.232473 51.876322),GLOSBR012,http://www.gloucester.gov.uk/Documents/GLOSBR012%20%20Former%20Bishops%20College.pdf,2017-12-01,brownfield-land/local-authority-eng/GLO/GLOSBR012
"Land at St James Close, Quedgeley Fieldcourt",yes,,2017-12-01,,0.23,13,13,gloucester city homes proposal. proposed for 13 dwellings including 9 bungalows,local-authority-eng:GLO,not owned by a public authority,2017-08-24,http://glcstrplnng12.co.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=O9SI0AHM04701,permissioned,full planning permission,POINT(-2.279794 51.826436),GLOSBR013,http://www.gloucester.gov.uk/Documents/GLOSBR013%20%20Land%20at%20St%20James%20Close.pdf,2017-12-01,brownfield-land/local-authority-eng/GLO/GLOSBR013
"Station longstay car park, off Bruton Way, Westgate",yes,,2017-12-01,,0.49,40,40,"early stage proposal for housing development proposed through city plan, above car parking or offices",local-authority-eng:GLO,not owned by a public authority,,,not permissioned,,POINT(-2.237946 51.864812),GLOSBR014,http://www.gloucester.gov.uk/Documents/GLOSBR014%20%20Station%20Car%20Park.pdf,2017-12-01,brownfield-land/local-authority-eng/GLO/GLOSBR014
"Land at St Oswalds, off Gavel Way, Westgate",yes,,2017-12-01,,2.5,60,60,city council owned site. housing development proposed through city plan,local-authority-eng:GLO,owned by a public authority,,http://glcstrplnng12.co.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001HUYHMLI000,not permissioned,,POINT(-2.252703 51.872918),GLOSBR015,http://www.gloucester.gov.uk/Documents/GLOSBR015%20%20Land%20at%20St%20Oswalds.pdf,2017-12-01,brownfield-land/local-authority-eng/GLO/GLOSBR015
"31-35 Worcester Street, Conway House, Westgate",yes,,2017-12-01,,0.06,15,15,housing development permitted through change of use from offices to residential,local-authority-eng:GLO,not owned by a public authority,2014-11-13,http://glcstrplnng12.co.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0012D8HMLI000,permissioned,JPA,POINT(-2.242931 51.868128),GLOSBR016,http://www.gloucester.gov.uk/Documents/GLOSBR016%20%2031-35%20Worcester%20Street.pdf,2017-12-01,brownfield-land/local-authority-eng/GLO/GLOSBR016
"37-39 Worcester Street, Tanners Hall, Westgate",yes,,2017-12-01,,0.07,10,10,Listed building on site will need appropriate protection.. no housing development is currently proposed,local-authority-eng:GLO,not owned by a public authority,,http://glcstrplnng12.co.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0011N2HMLI000,not permissioned,,POINT(-2.242874 51.868389),GLOSBR017,http://www.gloucester.gov.uk/Documents/GLOSBR017%20%2037-39%20Worcester%20Street.pdf,2017-12-01,brownfield-land/local-authority-eng/GLO/GLOSBR017
"Southgate Moorings, off Southgate Street, Westgate",yes,,2017-12-01,,0.5,40,40,city council owned site. housing development proposed over ground floor uses,local-authority-eng:GLO,owned by a public authority,2010-05-19,http://glcstrplnng12.co.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001DBOHMLI000,permissioned,full planning permission,POINT(-2.250045 51.862395),GLOSBR018,http://www.gloucester.gov.uk/Documents/GLOSBR018%20%20Southgate%20Moorings.pdf,2017-12-01,brownfield-land/local-authority-eng/GLO/GLOSBR018
"Part of Kings Quarter, Westgate",yes,,2017-12-01,,2.84,50,50,"city council owned site. priority regeneration site for Gloucester City Council, mixed town centre uses including new bus station, retail, housing and student accomodation",local-authority-eng:GLO,owned by a public authority,2017-09-06,http://glcstrplnng12.co.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NTC4J0HM04701,permissioned,full planning permission,POINT(-2.240754 51.865642),GLOSBR019,http://www.gloucester.gov.uk/Documents/GLOSBR019%20%20Kings%20Quarter.pdf,2017-12-01,brownfield-land/local-authority-eng/GLO/GLOSBR019
"18 Quay Street, Cathedral Coaches, Westgate",yes,,2017-12-01,,0.09,25,25,"currently in use as a coach hire business, housing development not proposed but site has been considered as part of the Gloucester Housing Zone process",local-authority-eng:GLO,not owned by a public authority,,,not permissioned,,POINT(-2.251508 51.867067),GLOSBR020,http://www.gloucester.gov.uk/Documents/GLOSBR020%20%2018%20Quay%20Street.pdf,2017-12-01,brownfield-land/local-authority-eng/GLO/GLOSBR020
"Gloucester Prison, the Quay, Westgate",yes,,2017-12-01,,1.45,204,204,current application with complex archaeological and historic environment constraints. redevelopment of former prison to provide over 200 dwellings,local-authority-eng:GLO,not owned by a public authority,,http://glcstrplnng12.co.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NWGYWEHM04F00,not permissioned,,POINT(-2.251425 51.865188),GLOSBR021,http://www.gloucester.gov.uk/Documents/GLOSBR021%20%20Gloucester%20Prison.pdf,2017-12-01,brownfield-land/local-authority-eng/GLO/GLOSBR021
"Quayside part of Blackfriars LDO, Quay Street, Westgate",yes,,2017-12-01,,2.9,,,student accomodation is currently being constructed on the barbican part of the site and it is likely that the quayside portion 1.7 ha could accommodate a significant number of dwellings at high density if proposed. Flood risk is significant on parts of the site. A residential led Local Development Order for predominantly residential uses with other supporting uses,local-authority-eng:GLO,owned by a public authority,2017-04-21,http://glcstrplnng12.co.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0010PDHMLI000,permissioned,LDO,POINT(-2.251505 51.866402),GLOSBR022,http://www.gloucester.gov.uk/Documents/GLOSBR022%20%20Quayside.pdf,2017-12-01,brownfield-land/local-authority-eng/GLO/GLOSBR022
"Former MOD Oil Storage Depot, off Honeythorn Close, Hempsted, Westgate",yes,,2017-12-01,,4.42,85,85,difficult brownfield site with potential contamination issues. housing development proposed,local-authority-eng:GLO,not owned by a public authority,2017-06-28,http://glcstrplnng12.co.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=IP9Z2CHM74001,permissioned,outline planning permission,POINT(-2.263169 51.856945),GLOSBR023,http://www.gloucester.gov.uk/Documents/GLOSBR023%20%20Former%20MoD%20Oil%20Storage.pdf,2017-12-01,brownfield-land/local-authority-eng/GLO/GLOSBR023
104 Northgate Street,yes,,2017-12-01,,0.06,20,20,no housing development is currently proposed,local-authority-eng:GLO,owned by a public authority,,http://glcstrplnng12.co.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0010MXHMLI000,not permissioned,,POINT(-2.242052 51.866736),GLOSBR024,http://www.gloucester.gov.uk/Documents/GLOSBR024%20%20104%20Northgate%20Street.pdf,2017-12-01,brownfield-land/local-authority-eng/GLO/GLOSBR024
"12-16 Quay Street, former Lansons, Westgate",yes,,2017-12-01,,0.17,45,45,student housing proposed,local-authority-eng:GLO,not owned by a public authority,,http://glcstrplnng12.co.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0010PYHMLI000,not permissioned,,POINT(-2.250811 51.867006),GLOSBR025,http://www.gloucester.gov.uk/Documents/GLOSBR025%20%2012-16%20Quay%20Street.pdf,2017-12-01,brownfield-land/local-authority-eng/GLO/GLOSBR025
"114 - 118 Eastgate Street, Westgate",yes,,2017-12-01,,0.13,15,15,housing development proposed but not in the short term,local-authority-eng:GLO,not owned by a public authority,,,not permissioned,,POINT(-2.240241 51.862029),GLOSBR026,http://www.gloucester.gov.uk/Documents/GLOSBR026%20%20114-118%20Eastgate%20Street.pdf,2017-12-01,brownfield-land/local-authority-eng/GLO/GLOSBR026
"37-41 Southgate Street ,former Job Centre, Westgate",yes,,2017-12-01,,0.06,15,15,housing development proposed,local-authority-eng:GLO,not owned by a public authority,2014-10-28,http://glcstrplnng12.co.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001CE1HMLI000,permissioned,full planning permission,POINT(-2.291121 51.863775),GLOSBR027,http://www.gloucester.gov.uk/Documents/GLOSBR027%20%2037-41%20Southgate%20Street.pdf,2017-12-01,brownfield-land/local-authority-eng/GLO/GLOSBR027
"Land at Monk Meadow Dock, Westgate",yes,,2017-12-01,,4.58,363,363,housing development proposed,local-authority-eng:GLO,not owned by a public authority,2017-09-20,http://glcstrplnng12.co.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=LKXOOBHM0DP00,permissioned,full planning permission,POINT(-2.258438 51.857234),GLOSBR028,http://www.gloucester.gov.uk/Documents/GLOSBR028%20%20Land%20at%20Monk%20Meadow.pdf,2017-12-01,brownfield-land/local-authority-eng/GLO/GLOSBR028
"Friary House, Southgate Street, Westgate",yes,,2017-12-01,,0.08,24,24,housing development proposed,local-authority-eng:GLO,not owned by a public authority,2017-07-10,http://glcstrplnng12.co.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001HXOHMLI000,permissioned,JPA,POINT(-2.247848 51.864297),GLOSBR029,http://www.gloucester.gov.uk/Documents/GLOSBR029%20%20Friary%20House.pdf,2017-12-01,brownfield-land/local-authority-eng/GLO/GLOSBR029
"Fitzalan House, Park Road, Westgate",yes,,2017-12-01,,0.11,35,35,housing development permitted,local-authority-eng:GLO,not owned by a public authority,2016-09-13,http://glcstrplnng12.co.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=00101RHMLI000,permissioned,JPA,POINT(-2.245014 51.861345),GLOSBR030,http://www.gloucester.gov.uk/Documents/GLOSBR030%20%20Fitzalan%20House.pdf,2017-12-01,brownfield-land/local-authority-eng/GLO/GLOSBR030
"The Lodge, 19 Brunswick Square, Westgate",yes,,2017-12-01,,0.14,10,10,housing development permitted,local-authority-eng:GLO,not owned by a public authority,2016-01-08,http://glcstrplnng12.co.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=00105CHMLI000,permissioned,full planning permission,POINT(-2.248904 51.861031),GLOSBR031,http://www.gloucester.gov.uk/Documents/GLOSBR031%20%20The%20Lodge%20Brunswick%20Square.pdf,2017-12-01,brownfield-land/local-authority-eng/GLO/GLOSBR031
"6 Spa Road, former RAF Club Building, Westgate",yes,,2017-12-01,,0.1,14,14,housing development permitted,local-authority-eng:GLO,not owned by a public authority,2015-07-09,http://glcstrplnng12.co.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0010HWHMLI000,permissioned,full planning permission,POINT(-2.249989 51.86021),GLOSBR032,http://www.gloucester.gov.uk/Documents/GLOSBR032%20%206%20Spa%20Road.pdf,2017-12-01,brownfield-land/local-authority-eng/GLO/GLOSBR032
"The former Fleece Hotel, off Westgate Street, Greater Blackfriars, Westgate",yes,,2017-12-01,,0.28,30,30,"nothing proposed, but planning concept statement produced in 2012",local-authority-eng:GLO,owned by a public authority,,,not permissioned,,POINT(-2.247318 51.865629),GLOSBR033,http://www.gloucester.gov.uk/Documents/GLOSBR033%20%20The%20Former%20Fleece%20Hotel.pdf,2017-12-01,brownfield-land/local-authority-eng/GLO/GLOSBR033
