site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Imberhorne Lane car park, Imberhorne Lane, East Grinstead",yes,,2017-12-13,,0.18,18,18,East Grinstead Neighbourhood Plan allocation,local-authority-eng:MSS,owned by a public authority,,https://pa.midsussex.gov.uk/online-applications/,Not permissioned,,POINT(-0.034127 51.136255),SHLAAID510,https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,2017-12-13,brownfield-land/local-authority-eng/MSS/SHLAAID510
"Western side of Victoria Road, Burgess Hill",,,2017-12-13,,4.4,68,68,Burgess Hill Neighbourhood Plan allocation,local-authority-eng:MSS,mixed ownership,,https://pa.midsussex.gov.uk/online-applications/,Not permissioned,,POINT(-0.149563 50.955586),SHLAAID544,https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,2017-12-13,brownfield-land/local-authority-eng/MSS/SHLAAID544
"East Grinstead Delivery Office, 76 London Road, East Grinstead",,,2017-12-13,,0.15,12,12,East Grinstead Neighbourhood Plan allocation,local-authority-eng:MSS,not owned by a public authority,,https://pa.midsussex.gov.uk/online-applications/,Not permissioned,,POINT(-0.009768 51.125636),SHLAAID559,https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,2017-12-13,brownfield-land/local-authority-eng/MSS/SHLAAID559
"Land rear of Devon Villas, Western Road, Haywards Heath",,,2017-12-13,,0.25,9,9,Haywards Heath Neighbourhood Plan allocation.,local-authority-eng:MSS,not owned by a public authority,,https://pa.midsussex.gov.uk/online-applications/,Not permissioned,,POINT(-0.094644 50.996666),SHLAAID597,https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,2017-12-13,brownfield-land/local-authority-eng/MSS/SHLAAID597
"Beech Hurst Depot, Bolnore Road, Haywards Heath",yes,,2017-12-13,,0.8,18,18,Demolition of existing buildings and redevelopment to provide 18 dwellings.,local-authority-eng:MSS,not owned by a public authority,2020-08-27,https://pa.midsussex.gov.uk/online-applications/,permissioned,full planning permission,POINT(-0.118955 50.997042),SHLAAID619,https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,2017-12-13,brownfield-land/local-authority-eng/MSS/SHLAAID619
"The Garage, 1 Janes Lane, Burgess Hill",yes,2020-12-08,2017-12-13,,0.13,9,9,Planning Permission Reference: 12/01690/FUL - lapsed - Lapsed planning permission for 9 units.,local-authority-eng:MSS,not owned by a public authority,,https://pa.midsussex.gov.uk/online-applications/,Not permissioned,,POINT(-0.117788 50.965663),SHLAAID646,https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,2017-12-13,brownfield-land/local-authority-eng/MSS/SHLAAID646
"Land adjacent to Greenstede House, Wood Street, East Grinstead",yes,2020-12-08,2017-12-13,,0.1,11,11,"Planning Permission Reference: DM/15/4308 - Erection of new residential apartment building incorporating four storeys of accommodation to include 3 x 1 bedroom apartments and 8 x 2 bedroom apartments, over undercroft parking and refuse, recycling and bicycle storage.",local-authority-eng:MSS,not owned by a public authority,2016-09-21,https://pa.midsussex.gov.uk/online-applications/,permissioned,full planning permission,POINT(-0.016111 51.127362),SHLAAID729,https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,2017-12-13,brownfield-land/local-authority-eng/MSS/SHLAAID729
"The Priory, Syresham Gardens, Haywards Heath",yes,2020-12-08,2017-12-13,,0.6,53,53,"Planning Permission Reference: DM/15/3508 - Conversion of former convent building (B1 and D1 use) and part of former Chapel (A3 use) to 41 residential units (17no. 1 bed, 17no. 2 bed, and 7no. 3 bed flats) together with associated internal and external alterations. Construction of one new build residential block for 12 residential units (5no. 1 bed, and 7no. 2 bed flats",local-authority-eng:MSS,not owned by a public authority,2016-08-05,https://pa.midsussex.gov.uk/online-applications/,permissioned,full planning permission,POINT(-0.098964 50.995234),SHLAAID732,https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,2017-12-13,brownfield-land/local-authority-eng/MSS/SHLAAID732
"NCP Car Park, Harlands Road, Haywards Heath",yes,,2017-12-13,,0.21,40,40,DM/17/2384 - Construction of a building containing 40 residential apartments,local-authority-eng:MSS,not owned by a public authority,2020-02-14,https://pa.midsussex.gov.uk/online-applications/,permissioned,full planning permission,POINT(-0.107759 51.005675),SHLAAID744,https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,2017-12-13,brownfield-land/local-authority-eng/MSS/SHLAAID744
"Land at the Brow, Burgess Hill",yes,,2017-12-13,,0.79,100,100,Burgess Hill Neighbourhood Plan allocation,local-authority-eng:MSS,mixed ownership,,https://pa.midsussex.gov.uk/online-applications/,Not permissioned,,POINT(-0.135051 50.956011),SHLAAID756,https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,2017-12-13,brownfield-land/local-authority-eng/MSS/SHLAAID756
"Carpet Right, 220 - 228 London Road, East Grinstead",,,2017-12-13,,0.14,24,24,No further details available.,local-authority-eng:MSS,not owned by a public authority,,https://pa.midsussex.gov.uk/online-applications/,Not permissioned,,POINT(-0.016819 51.129524),SHLAAID763,https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,2017-12-13,brownfield-land/local-authority-eng/MSS/SHLAAID763
"Fire Station, The Brow, Burgess Hill",yes,,2017-12-13,,0.24,20,20,No further details available.,local-authority-eng:MSS,owned by a public authority,,https://pa.midsussex.gov.uk/online-applications/,Not permissioned,,POINT(-0.135638 50.955949),SHLAAID824,https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,2017-12-13,brownfield-land/local-authority-eng/MSS/SHLAAID824
"East Grinstead Police Station, College Lane, East Grinstead",yes,,2017-12-13,,0.42,22,22,Allocated in Submission Draft Site Allocation DPD,local-authority-eng:MSS,owned by a public authority,,https://pa.midsussex.gov.uk/online-applications/,Not permissioned,,POINT(-0.003651 51.130298),SHLAAID847,https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,2017-12-13,brownfield-land/local-authority-eng/MSS/SHLAAID847
"Premier House, Garland Road, East Grinstead",yes,2018-12-17,2017-12-13,,0.13,14,14,Planning Permission Reference: 10/03907/EOT lapsed - Lapsed permission for Extension of time limit of the application 08/00090/COND being the implementation of planning permission under reference GR/07/02714/FUL (demolition of existing office building and replacement with 14 two bed flats and 697sqm of office floor space) with an amendment to condition 12,local-authority-eng:MSS,not owned by a public authority,,https://pa.midsussex.gov.uk/online-applications/,Not permissioned,,POINT(-0.017976 51.129202),SHLAAID323,https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,2017-12-13,brownfield-land/local-authority-eng/MSS/SHLAAID323
"Land adjacent to Station Goods Yard, Keymer Road, Hassocks",yes,,2017-12-13,,0.31,16,16,No further details available.,local-authority-eng:MSS,not owned by a public authority,,https://pa.midsussex.gov.uk/online-applications/,Not permissioned,,POINT(-0.147713 50.923684),SHLAAID36,https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,2017-12-13,brownfield-land/local-authority-eng/MSS/SHLAAID36
"Motorcycle Workshop (former G&W Motors), London Road, Bolney",,,2017-12-13,,0.3,10,10,Bolney Neighbourhood Plan allocated,local-authority-eng:MSS,not owned by a public authority,,https://pa.midsussex.gov.uk/online-applications/,Not permissioned,,POINT(-0.198228 50.996502),SHLAAID82,https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,2017-12-13,brownfield-land/local-authority-eng/MSS/SHLAAID82
"Land opposite Newlands, (Spring Field Shaw), London Road, Balcombe",yes,,2017-12-13,,0.3,10,10,Balcombe Neighbourhood Plan allocation,local-authority-eng:MSS,not owned by a public authority,,https://pa.midsussex.gov.uk/online-applications/,Not permissioned,,POINT(-0.136107 51.056942),SHLAAID188,https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,2017-12-13,brownfield-land/local-authority-eng/MSS/SHLAAID188
"Meadway Garage, Lowdells Lane, East Grinstead",yes,2020-12-08,2017-12-13,,0.16,7,7,"Planning Permission Reference: DM/16/3264 - 2 No. 1 Bedroom flats, 5 No. 2 bedroom flats with associated car parking.",local-authority-eng:MSS,not owned by a public authority,2016-11-04,https://pa.midsussex.gov.uk/online-applications/,permissioned,full planning permission,POINT(-0.023258 51.137709),SHLAAID324,https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,2017-12-13,brownfield-land/local-authority-eng/MSS/SHLAAID324
"Martells Store, 1-4 Normans Gardens and 38A Queens Road, East Grinstead",yes,2020-12-08,2017-12-13,,0.5,129,129,"Planning Permission Reference: DM/15/5067 - Demolition of the existing retail premises on the on the northern side of Queens Walk along with 1-4 Normans Gardens and 26-38a Queens Road for mixed use development comprising new retail (1,624sqm) and 129 residential apartments along with necessary supporting infrastructure to include: waste and refuse facilities, plant and ventilation, servicing, car parking and cycle storage. (Amended plans received)",local-authority-eng:MSS,not owned by a public authority,2017-05-22,https://pa.midsussex.gov.uk/online-applications/,permissioned,full planning permission,POINT(-0.009665 51.124717),SHLAAID768,https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,2017-12-13,brownfield-land/local-authority-eng/MSS/SHLAAID768
"Former Sewage Works, Fairbridge Way, Burgess Hill",yes,,2017-12-13,,10.5,325,325,"Planning Permission Reference: DM/19/1865 - pending - Development comprising the redevelopment of the former sewage treatment works to provide up to 325 residential dwellings (Class C3), the relocation of the existing residential gypsy site, a community hall with associated access and landscaping at Fairbridge Way, Burgess Hill.",local-authority-eng:MSS,not owned by a public authority,,https://pa.midsussex.gov.uk/online-applications/,permissioned,outline planning permission,POINT(-0.134564 50.968882),SHLAAID45,https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,2017-12-13,brownfield-land/local-authority-eng/MSS/SHLAAID45
"Covers Timber Yard, 107 Fairfield Road, Burgess Hill",yes,2018-12-13,2017-12-13,,0.4,15,15,Planning Permission Reference: DM/15/1410 - Proposal for 15 residential units comprising of 7 houses and 8 flats.,local-authority-eng:MSS,not owned by a public authority,2016-01-27,http://www.midsussex.gov.uk/,permissioned,full planning permission,POINT(-0.14134 50.962911),SHLAAID73,https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,2017-12-13,brownfield-land/local-authority-eng/MSS/SHLAAID73
"Land to rear of 151 Western Road, Haywards Heath",yes,2020-12-08,2017-12-13,,0.39,14,14,Planning Permission Reference: DM/15/3636 - Demolition of existing garage buildings and erection of 14 no houses and 1 no 180sqm B1 use building,local-authority-eng:MSS,not owned by a public authority,2016-02-23,https://pa.midsussex.gov.uk/online-applications/,permissioned,full planning permission,POINT(-0.09261 50.999007),SHLAAID199,https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,2017-12-13,brownfield-land/local-authority-eng/MSS/SHLAAID199
"218 London Road, East Grinstead.",yes,2018-12-13,2017-12-13,,0.06,14,14,"Planning Permission Reference: 12/04326/FUL - Demolition of the existing B1 office building and construction of 14 residential building units consisting of 1 and 2 bed flats with associated car parking, landscaping and cycle storage.",local-authority-eng:MSS,not owned by a public authority,2013-10-10,http://www.midsussex.gov.uk/,permissioned,full planning permission,POINT(-0.016449 51.129473),SHLAAID259,https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,2017-12-13,brownfield-land/local-authority-eng/MSS/SHLAAID259
"Seaspace House, Brighton Road, Handcross",yes,,2017-12-13,,0.2,7,7,Planning Permission Reference: DM/17/0587 - Proposed demolition of existing buildings and erection of 7 no. residential units: 4 x 3 bed semi-detached house and 3 x 3 bed terraced houses with associated parking and landscaping works.,local-authority-eng:MSS,not owned by a public authority,2017-07-19,https://pa.midsussex.gov.uk/online-applications/,permissioned,full planning permission,POINT(-0.201048 51.052555),SHLAAID321,https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,2017-12-13,brownfield-land/local-authority-eng/MSS/SHLAAID321
"53-59 Lingfield Road, East Grinstead",yes,,2017-12-13,,0.12,11,11,Planning Permission Reference: DM/16/3651 - Outline application with all matters reserved for the proposed re-development of the premises to provide; 6no two bedroom dwellings; 2no three bedroom dwellings and 3no two bedroom flats over the retained shop unit with associated works.,local-authority-eng:MSS,not owned by a public authority,2017-09-12,https://pa.midsussex.gov.uk/online-applications/,permissioned,outline planning permission,POINT(-0.017113 51.132982),SHLAAID369,https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,2017-12-13,brownfield-land/local-authority-eng/MSS/SHLAAID369
"Sussex House, 23 Cuckfield Road, Hurstpierpoint",yes,2018-12-13,2017-12-13,,0.019,6,6,Planning Permission Reference: 13/04055/PDOFF - Determination as to whether prior approval is required for the conversion of the existing office building (Class B1) into six dwellings (Class C3).,local-authority-eng:MSS,not owned by a public authority,2014-01-14,http://www.midsussex.gov.uk/,permissioned,full planning permission,POINT(-0.179585 50.934987),SHLAAID377,https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,2017-12-13,brownfield-land/local-authority-eng/MSS/SHLAAID377
"Nonsuch Cottage, Lowdells Lane, East Grinstead",yes,2018-12-13,2017-12-13,,0.12,6,6,"Planning Permission Reference: DM/15/4506 - Demolition of the existing buildings and the erection of four x three bedroom houses and two x two bedroom houses with associated landscaping, bin and cycle storage.",local-authority-eng:MSS,not owned by a public authority,2016-04-27,http://www.midsussex.gov.uk/,permissioned,full planning permission,POINT(-0.020515 51.137671),SHLAAID403,https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,2017-12-13,brownfield-land/local-authority-eng/MSS/SHLAAID403
"Warrenside, College Lane, East Grinstead",yes,,2017-12-13,,0.17,12,12,Planning Permission Reference: 12/01877/OUT - Neighbourhood Plan allocation,local-authority-eng:MSS,not owned by a public authority,,https://pa.midsussex.gov.uk/online-applications/,Not permissioned,,POINT(-0.00295 51.12632),SHLAAID444,https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,2017-12-13,brownfield-land/local-authority-eng/MSS/SHLAAID444
"Stafford House, 91 Keymer Road, Hassocks",yes,2020-12-08,2017-12-13,,0.8,14,14,Planning Permission Reference: DM/15/3309 - Conversion of Stafford House into 4 apartments and erection of 10 houses in the grounds.,local-authority-eng:MSS,not owned by a public authority,2016-09-19,https://pa.midsussex.gov.uk/online-applications/,permissioned,full planning permission,POINT(-0.133569 50.922973),SHLAAID472,https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,2017-12-13,brownfield-land/local-authority-eng/MSS/SHLAAID472
"Land north of 67 Victoria Road, Victoria Industrial Estate, Burgess Hill",yes,2018-12-13,2017-12-13,,0.19,12,12,Planning Permission Reference: DM/15/0235 - Erection of 12no. two bed flats with associated car parking and landscaping.,local-authority-eng:MSS,not owned by a public authority,2015-09-18,http://www.midsussex.gov.uk/,permissioned,full planning permission,POINT(-0.15012 50.95555),SHLAAID501,https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,2017-12-13,brownfield-land/local-authority-eng/MSS/SHLAAID501
"Land north of 99 Reed Pond Walk, Franklands Village, Haywards Heath",yes,,2017-12-13,,0.48,18,18,Planning Permission Reference: DM/16/3026 - Proposed residential development of 18 no. flats,local-authority-eng:MSS,not owned by a public authority,2017-07-24,https://pa.midsussex.gov.uk/online-applications/,permissioned,full planning permission,POINT(-0.089363 50.995824),SHLAAID531,https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,2017-12-13,brownfield-land/local-authority-eng/MSS/SHLAAID531
"70 Station Road, Burgess Hill",yes,2018-12-13,2017-12-13,,0.21,13,13,"Planning Permission Reference: 14/02137/ful - Erection of 13, four bedroom dwellings with associated car parking and landscaping. ",local-authority-eng:MSS,not owned by a public authority,2015-06-11,http://www.midsussex.gov.uk/,permissioned,full planning permission,POINT(-0.133902 50.953781),SHLAAID535,https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,2017-12-13,brownfield-land/local-authority-eng/MSS/SHLAAID535
"Garland Court, Garland Road, East Grinstead",yes,2018-12-13,2017-12-13,,0.25,49,49,"Planning Permission Reference: DM/15/1025 - Demolition of the existing building and redevelopment to form 49 no. one and two bed sheltered apartments for the elderly, including communal facilities, access, car parking and landscaping.",local-authority-eng:MSS,not owned by a public authority,2016-02-12,http://www.midsussex.gov.uk/,permissioned,full planning permission,POINT(-0.017707 51.128792),SHLAAID697,https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,2017-12-13,brownfield-land/local-authority-eng/MSS/SHLAAID697
"6 Heath Sqaure, Boltro Road, Haywards Heath",yes,2018-12-13,2017-12-13,,0.08,9,9,Planning Permission Reference: 13/03522/PDOFF - Determination as to whether prior approval is required for the conversion of the existing office building (Class B1) into nine dwellings (Class C3).,local-authority-eng:MSS,not owned by a public authority,2013-11-28,http://www.midsussex.gov.uk/,permissioned,full planning permission,POINT(-0.107179 51.002419),SHLAAID702,https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,2017-12-13,brownfield-land/local-authority-eng/MSS/SHLAAID702
"Ravenswood Hotel, Horsted Lane, Sharpthorne",yes,2020-12-08,2017-12-13,,3.19,12,12,"Planning Permission Reference: DM/15/2013 - Conversion and change of use of existing building currently used as a hotel and venue (C1) to 12 residential units (C3) 1x one bed, 8x two bed, 2x three bed, 1x six bed. ",local-authority-eng:MSS,not owned by a public authority,2015-07-24,https://pa.midsussex.gov.uk/online-applications/,permissioned,full planning permission,POINT(-0.037549 51.054843),SHLAAID728,https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,2017-12-13,brownfield-land/local-authority-eng/MSS/SHLAAID728
"69 Victoria Road, Burgess Hill",yes,2020-12-08,2017-12-13,,0.18,14,14,Planning Permission Reference: 14/03097/FUL - Demolition of existing building and the construction of 2 x four bedroom houses and 12 x two bedroom flats with associated car parking and landscaping,local-authority-eng:MSS,not owned by a public authority,2015-01-08,https://pa.midsussex.gov.uk/online-applications/,permissioned,full planning permission,POINT(-0.150317 50.955967),SHLAAID730,https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,2017-12-13,brownfield-land/local-authority-eng/MSS/SHLAAID730
"Land south of Phoenix House, Cantelupe Road, East Grinstead",yes,,2017-12-13,,0.1,12,12,Planning Permission Reference: DM/15/0855 - The erection of 12no. flats consisting of 7no. two bed flats and 5no. 1 bed flats,local-authority-eng:MSS,not owned by a public authority,2016-09-23,https://pa.midsussex.gov.uk/online-applications/,permissioned,full planning permission,POINT(-0.007599 51.124906),SHLAAID746,https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,2017-12-13,brownfield-land/local-authority-eng/MSS/SHLAAID746
"Tower Car Sales, Tower Close, East Grinstead",yes,,2017-12-13,,0.05,5,5,"Planning Permission Reference: DM/17/1537 - Demolition of car sales office and workshop building and erection of 7 no. two bedroom apartments, including communal garden area, bike and bin stores",local-authority-eng:MSS,not owned by a public authority,2017-07-17,https://pa.midsussex.gov.uk/online-applications/,permissioned,full planning permission,POINT(-0.013981 51.129709),SHLAAID759,https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,2017-12-13,brownfield-land/local-authority-eng/MSS/SHLAAID759
"Sherwood Works, Brighton Road, Handcross",yes,2018-12-13,2017-12-13,,0.16,7,7,"Planning Permission Reference: DM/15/0458 - Demolition of existing buildings and erection of 7 four bedroom dwellings with associated parking, access and landscaping works",local-authority-eng:MSS,not owned by a public authority,2015-07-24,http://www.midsussex.gov.uk/,permissioned,full planning permission,POINT(-0.200476 51.051117),SHLAAID762,https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,2017-12-13,brownfield-land/local-authority-eng/MSS/SHLAAID762
"Slaugham Manor, Slaugham Place, Slaugham.",yes,2020-12-08,2017-12-13,,2.3,24,24,"Planning Permission Reference: DM/16/2531 - Hybrid application consisting of demolition of 6 buildings and outline application (access, landscaping, layout, and scale) for construction of 15 new dwellings, and full application for the conversion and extension of the retained Manor House into 9 flats and change of use and extension of Ryders into a single dwelling.",local-authority-eng:MSS,not owned by a public authority,2016-12-21,https://pa.midsussex.gov.uk/online-applications/,permissioned,full planning permission,POINT(-0.204499 51.034154),SHLAAID765,https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,2017-12-13,brownfield-land/local-authority-eng/MSS/SHLAAID765
"11 Boltro Road, Haywards Heath",yes,2020-12-08,2017-12-13,,0.014,7,7,Planning Permission Reference: DM/15/3360 - Determination as to whether prior notification is required for the change of use of office (B1) to 7 no. residential units,local-authority-eng:MSS,not owned by a public authority,2015-10-09,https://pa.midsussex.gov.uk/online-applications/,permissioned,full planning permission,POINT(-0.106356 51.003728),SHLAAID767,https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,2017-12-13,brownfield-land/local-authority-eng/MSS/SHLAAID767
"Superdrug, 78 London Road, East Grinstead",yes,,2017-12-13,,0.44,11,11,Planning Permission Reference: DM/18/0285 - Demolition of 1st and 2nd floor of building (retaining ground floor and basement) and construction of new upper floors to provide 11 No flats comprising 6 No one-bedroom flats and 5 No two-bedroom flats arranged over three new floors,local-authority-eng:MSS,not owned by a public authority,2020-02-04,https://pa.midsussex.gov.uk/online-applications/,permissioned,full planning permission,POINT(-0.009938 51.126007),SHLAAID773,https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,2017-12-13,brownfield-land/local-authority-eng/MSS/SHLAAID773
"Wallis Centre, De La Warr Road, East Grinstead",yes,2020-12-08,2017-12-13,,0.18,7,7,Planning Permission Reference: DM/16/3196 - Demolition of existing community centre (D1) and the erection of 7 residential units,local-authority-eng:MSS,not owned by a public authority,2017-02-28,https://pa.midsussex.gov.uk/online-applications/,permissioned,full planning permission,POINT(-0.004775 51.126423),SHLAAID778,https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,2017-12-13,brownfield-land/local-authority-eng/MSS/SHLAAID778
"Palmers Autocare Centre, Turners Hill Road, Crawley Down",yes,,2017-12-13,,0.18,8,8,Planning Permission reference: DM/17/1660 - Erection of eight dwellings following demolition of previous commercial building.,local-authority-eng:MSS,not owned by a public authority,2017-08-04,https://pa.midsussex.gov.uk/online-applications/,permissioned,full planning permission,POINT(-0.087955 51.124944),SHLAAID488,https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,2017-12-13,brownfield-land/local-authority-eng/MSS/SHLAAID488
"Martlets Shopping Centre, Burgess Hill",yes,,2017-12-13,,2.27,142,142,"Planning Permission Reference: DM/15/3858 - Demolition of multi-storey car park, public library, community building and offices. Provision of additional retail floor space (Class A1-A5), residential units (Class C3), a multi-screen cinema (Class D2), public library (Class D1), a hotel (Class C1), the reconfiguration and expansion of existing car park, amendments to the site access, public realm improvements including landscaping and other associated works.",local-authority-eng:MSS,mixed ownership,2016-02-26,https://pa.midsussex.gov.uk/online-applications/,permissioned,full planning permission,POINT(-0.132781 50.955813),SHLAAID528,https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,2017-12-13,brownfield-land/local-authority-eng/MSS/SHLAAID528
"Victoria House, College Road, Ardingly",yes,2020-12-08,2017-12-13,,0.09,5,5,"Planning Permission Reference: DM/15/4856 - Residential development of 5 two storey dwellings: 2x 4 bedroom semi-detached, 2x 3 bedroom semi-detached, 1x 3 bedroom detached. Together with ancillary site development",local-authority-eng:MSS,not owned by a public authority,2016-05-17,https://pa.midsussex.gov.uk/online-applications/,permissioned,full planning permission,POINT(-0.078872 51.048308),SHLAAID430,https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,2017-12-13,brownfield-land/local-authority-eng/MSS/SHLAAID430
