site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Jackson's Corner, 1-5 Kings Road, Reading",yes,,2019-12-16,,0.1,33,33,"Planning permission 160849, now underway. See also permission 141713 for alternative scheme for 28 dwellings.. Retention/enlargement of commercial and conversion of upper floors to 18 residential units. Demolition of commercial to rear and construction of 15 dwellings.",local-authority-eng:RDG,not owned by a public authority,2017-03-10,,permissioned,full planning permission,POINT(-0.968765 51.455098),BL1013,https://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1052/pdf/Brownfield_Land_Register_Maps_2019_1001_to_1052.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1013
"1-5 King Street, Reading",,,2019-12-16,,0.08,24,16,Allocation CR14f in Local Plan. Alternative permission 181566 for change of use to offices.. Change of use of listed building to ground floor town centre uses and residential on upper floors. https://www.reading.gov.uk/media/10410/Reading-Borough-Council-Local-Plan/pdf/Local_Plan_Adopted_November_2019.pdf,local-authority-eng:RDG,not owned by a public authority,,,not permissioned,,POINT(-0.969526 51.455176),BL1014,https://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1052/pdf/Brownfield_Land_Register_Maps_2019_1001_to_1052.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1014
"Bristol and West Arcade, 173-175 Friar Street and 27-32 Market Place, Reading",yes,,2019-12-16,,0.18,43,43,"Allocation CR14d in Local Plan. Permission 180358.. Change of use of listed buildings and development of remainder for residential, office and retail.. https://www.reading.gov.uk/media/10410/Reading-Borough-Council-Local-Plan/pdf/Local_Plan_Adopted_November_2019.pdf",local-authority-eng:RDG,not owned by a public authority,2019-01-09,,permissioned,full planning permission,POINT(-0.970238 51.456154),BL1015,https://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1052/pdf/Brownfield_Land_Register_Maps_2019_1001_to_1052.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1015
"160-163 Friar Street, Reading",,,2019-12-16,,0.06,28,28,Prior approval 160212 expired April 2019. Change of use from offices to 28 flats.,local-authority-eng:RDG,not owned by a public authority,,,not permissioned,,POINT(-0.970881 51.456357),BL1016,https://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1052/pdf/Brownfield_Land_Register_Maps_2019_1001_to_1052.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1016
"149-150 Friar Street and 2-4 Queen Victoria Street, Reading",yes,,2019-12-16,,0.02,7,7,"Permission 170210, under construction at April 2019. Proposed conversion of vacant office accommodation at first, second and third floor levels to create 7 x 2 bed residential units with part of ground floor and basement for ancillary storage space.",local-authority-eng:RDG,not owned by a public authority,2017-04-28,,permissioned,full planning permission,POINT(-0.972243 51.456603),BL1017,https://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1052/pdf/Brownfield_Land_Register_Maps_2019_1001_to_1052.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1017
"38-40 Oxford Road and 3-7 Cheapside, Reading",,,2019-12-16,,0.3,8,8,Previous permission for change of use to 8 dwellings (091455) now expired.. Proposed refurbishment and change of use - Floors 1-3 inclusive change of use of office accommodation to 8 flats and refurbishment of existing first floor flat.,local-authority-eng:RDG,not owned by a public authority,,,not permissioned,,POINT(-0.975789 51.455735),BL1019,https://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1052/pdf/Brownfield_Land_Register_Maps_2019_1001_to_1052.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1019
"North of the Station, Vastern Road, Reading",,,2019-12-16,,6.71,960,640,"Allocation CR11e in Local Plan. Permission 110024 was for up to 434 dwellings, retail, hotel, offices on part of site, but has now expired. There will be retail and leisure development on the ground floor activating the streets and spaces including the new northern station square, with other uses including residential and offices on upper floors. Retail will have good pedestrian links to, and will not have a detrimental impact on, the rest of the retail core of the centre. Public car parking will be provided.. https://www.reading.gov.uk/media/10410/Reading-Borough-Council-Local-Plan/pdf/Local_Plan_Adopted_November_2019.pdf",local-authority-eng:RDG,not owned by a public authority,,,not permissioned,,POINT(-0.973668 51.460482),BL1020,https://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1052/pdf/Brownfield_Land_Register_Maps_2019_1001_to_1052.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1020
"West of Caversham Road, Caversham Road, Reading",,,2019-12-16,,0.92,115,75,Allocation CR11f in Local Plan. This area will be developed for residential with on-site open space.. https://www.reading.gov.uk/media/10410/Reading-Borough-Council-Local-Plan/pdf/Local_Plan_Adopted_November_2019.pdf,local-authority-eng:RDG,not owned by a public authority,,,not permissioned,,POINT(-0.975944 51.461671),BL1021,https://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1052/pdf/Brownfield_Land_Register_Maps_2019_1001_to_1052.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1021
"Riverside, Vastern Road, Reading",,,2019-12-16,,1.24,370,250,"Allocation CR11g in Local Plan. Development should continue the high quality route including a green link from the north of the station to the Christchurch Bridge, with potential for an area of open space at the riverside. The main use of the site should be residential, although some small-scale offices and leisure will also be appropriate.. https://www.reading.gov.uk/media/10410/Reading-Borough-Council-Local-Plan/pdf/Local_Plan_Adopted_November_2019.pdf",local-authority-eng:RDG,not owned by a public authority,,,not permissioned,,POINT(-0.971483 51.461632),BL1022,https://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1052/pdf/Brownfield_Land_Register_Maps_2019_1001_to_1052.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1022
"Napier Road Junction/Former Cooper BMW, Napier Road, Reading",yes,,2019-12-16,,0.49,335,335,"Planning permission 162166 for 315 residential units under construction. Subsequent application 190809 to extend to 335 units has resolution to grant permission subject to Section 106. Allocation CR11h in Local Plan.. Erection of a part 13-storey, part 23 storey building comprising 335 apartments in a mix of studio, one-bedroom, two-bedroom and three- bedroom units, residents' lounges, tech-hub, dining room, and cinema room, various rooftop outdoor amenity spaces, concierge/reception with coffee meeting area, gym, residents' storage facilities, post room, ancillary back-of-house facilities, 335 secure cycle parking spaces, car parking spaces, landscaping, and associated works.. https://www.reading.gov.uk/media/10410/Reading-Borough-Council-Local-Plan/pdf/Local_Plan_Adopted_November_2019.pdf",local-authority-eng:RDG,not owned by a public authority,2017-11-23,,permissioned,full planning permission,POINT(-0.967751 51.459207),BL1023,https://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1052/pdf/Brownfield_Land_Register_Maps_2019_1001_to_1052.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1023
"Napier Court, Napier Road, Reading",,,2019-12-16,,1.62,310,210,"Allocation CR11i in Local Plan. This area will be developed for residential. The design must avoid detrimental effects on the adjacent Thames Valley Major Landscape Feature, and building heights should reduce from west to east across the site.. https://www.reading.gov.uk/media/10410/Reading-Borough-Council-Local-Plan/pdf/Local_Plan_Adopted_November_2019.pdf",local-authority-eng:RDG,mixed ownership,,,not permissioned,,POINT(-0.964631 51.459054),BL1024,https://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1052/pdf/Brownfield_Land_Register_Maps_2019_1001_to_1052.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1024
"Reading Prison, Forbury Road, Reading",,,2019-12-16,,1.44,90,65,"Allocation CR13a in Local Plan. Subject to adopted Supplementary Planning Document - Site of Reading Prison Planning Framework.. The prison building itself is of historical significance and is listed, and its historic significance will be retainedconserved and where possible enhanced. The building would be used for residential or student accommodation, commercial offices or a hotel, and could include some cultural or heritage element or related retail and leisure that draws on its significance. The site is part of a scheduled ancient monument, and therefore any additional development will be dependent on a thorough demonstration that it would not have detrimental impacts on the significant archaeological interest. The prison adjoins the Abbey Quarter, and development should therefore enhance that area as a heritage destination.. https://www.reading.gov.uk/media/10410/Reading-Borough-Council-Local-Plan/pdf/Local_Plan_Adopted_November_2019.pdf",local-authority-eng:RDG,owned by a public authority,,,not permissioned,,POINT(-0.964115 51.456441),BL1025,https://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1052/pdf/Brownfield_Land_Register_Maps_2019_1001_to_1052.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1025
"Forbury Retail Park, Forbury Road, Reading",,,2019-12-16,,3.97,1075,465,"Allocation CR13b in Local Plan. Planning permission now granted on part of the allocation, see BL1026b.. This site would be the focus of the new residential community, and, alongside residential, additional retail, leisure and community uses at a scale to serve the Kenavon Drive area would be appropriate. It should include a new area of open space and enhance the frontage to the canal, including a buffer zone to the canal bank to reflect its wildlife significance. Implementing this policy may involve complete redevelopment or using new additional development to improve the existing urban form of the area.. https://www.reading.gov.uk/media/10410/Reading-Borough-Council-Local-Plan/pdf/Local_Plan_Adopted_November_2019.pdf",local-authority-eng:RDG,not owned by a public authority,,,not permissioned,,POINT(-0.962647 51.457687),BL1026a,https://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1052/pdf/Brownfield_Land_Register_Maps_2019_1001_to_1052.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1026a
Kenavon Drive,yes,,2019-12-16,,2.8,765,765,"Permission 170509, for which demolition complete. Current planning application for an uplift in dwellings undetermined. Part of allocation CR13b in Local Plan. Demolition of retail (Homebase and former Toys R Us) and erection of 765 (18 x studio, 302x1, 409x2 and 36x3- bed) dwellings units, 5 commercial units, public realm, landscaping, accesses, parking and associated works.",local-authority-eng:RDG,not owned by a public authority,2018-10-10,,permissioned,full planning permission,POINT(-0.961075 51.456549),BL1026b,https://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1052/pdf/Brownfield_Land_Register_Maps_2019_1001_to_1052.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1026b
"Forbury Business Park & Kenavon Drive, Reading",yes,,2019-12-16,,2.07,285,190,"Allocation CR13c in Local Plan. This site would be largely residential in nature, although opportunities to create an area of open space close to the Kennet should be sought.. https://www.reading.gov.uk/media/10410/Reading-Borough-Council-Local-Plan/pdf/Local_Plan_Adopted_November_2019.pdf",local-authority-eng:RDG,not owned by a public authority,,,not permissioned,,POINT(-0.958055 51.457107),BL1027,https://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1052/pdf/Brownfield_Land_Register_Maps_2019_1001_to_1052.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1027
"Former Gas Works Building, Gas Works Road, Reading",,,2019-12-16,,0.07,20,20,"Permission 160378 expired October 2019.. Change of use, conversion, extensions and various associated works to former Gas Works Buildings to create a part 4, 5 and 6 storey building and a 3 storey building, providing 20 (10x1, 9x2 and 1x3-bed) residential units (Class C3).",local-authority-eng:RDG,not owned by a public authority,,,not permissioned,,POINT(-0.96034 51.455365),BL1028,https://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1052/pdf/Brownfield_Land_Register_Maps_2019_1001_to_1052.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1028
"28-30 Richfield Avenue, Reading",,,2019-12-16,,0.78,80,50,Allocation WR3c in Local Plan. Permission 172259 for alternative development for extension and refurbishment of existing showroom.. Development for residential.. https://www.reading.gov.uk/media/10410/Reading-Borough-Council-Local-Plan/pdf/Local_Plan_Adopted_November_2019.pdf,local-authority-eng:RDG,not owned by a public authority,,,not permissioned,,POINT(-0.981229 51.46418),BL1029,https://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1052/pdf/Brownfield_Land_Register_Maps_2019_1001_to_1052.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1029
"2 Ross Road and part of Meadow Road, Reading",,,2019-12-16,,0.6,60,36,Allocation WR3b in Local Plan. Development for residential.. https://www.reading.gov.uk/media/10410/Reading-Borough-Council-Local-Plan/pdf/Local_Plan_Adopted_November_2019.pdf,local-authority-eng:RDG,not owned by a public authority,,,not permissioned,,POINT(-0.979528 51.462331),BL1030,https://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1052/pdf/Brownfield_Land_Register_Maps_2019_1001_to_1052.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1030
"Land at Junction of Addison Road and Meadow Road, Reading",yes,,2019-12-16,,0.07,5,5,Permission 130882 under construction.. Construction of 5 x 3 bedroom dwellings with associated parking.,local-authority-eng:RDG,not owned by a public authority,2016-02-25,,permissioned,full planning permission,POINT(-0.979104 51.461968),BL1031,https://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1052/pdf/Brownfield_Land_Register_Maps_2019_1001_to_1052.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1031
"Former Cox & Wyman Site, Cardiff Road, Reading",yes,,2019-12-16,,1.31,96,96,"Allocation WR3a in Local Plan. Planning permission 171814.. Demolition of existing site buildings and boundary treatments and erection of 96 no. dwellings including associated surface car parking, public realm and landscaping on land at the former Cox & Wyman building, Cardiff Road.. https://www.reading.gov.uk/media/10410/Reading-Borough-Council-Local-Plan/pdf/Local_Plan_Adopted_November_2019.pdf",local-authority-eng:RDG,not owned by a public authority,2018-11-19,,permissioned,full planning permission,POINT(-0.980422 51.461611),BL1032,https://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1052/pdf/Brownfield_Land_Register_Maps_2019_1001_to_1052.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1032
"Cattle Market, Great Knollys Street, Reading",,,2018-12-16,,2.46,490,330,"Allocation CR12a in Local Plan. This site will be developed for a mix of edge-of-centre retail uses, which may include bulky goods, and residential development, along with public car parking. The retail may include bulky goods, but should not include a significant element of non-bulky comparison goods retail, and must be designed to mesh into the urban fabric and a single storey retail warehouse will not be permitted.. https://www.reading.gov.uk/media/10410/Reading-Borough-Council-Local-Plan/pdf/Local_Plan_Adopted_November_2019.pdf",local-authority-eng:RDG,owned by a public authority,,,not permissioned,,POINT(-0.97917 51.459001),BL1033,https://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1052/pdf/Brownfield_Land_Register_Maps_2019_1001_to_1052.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1033
"Great Knollys Street and Weldale Street, Reading",,,2019-12-16,,1.41,69,69,"Proposed allocation CR12b in Submission Draft Local Plan.. This area will be developed primarily for residential. Any development which would result in the loss of small business units should seek to replace some of those units, preferably on site. Most of allocation now covered by a planning permission, for which see BL1034b.. https://www.reading.gov.uk/media/10410/Reading-Borough-Council-Local-Plan/pdf/Local_Plan_Adopted_November_2019.pdf",local-authority-eng:RDG,mixed ownership,,,not permissioned,,POINT(-0.979194 51.457922),BL1034a,https://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1052/pdf/Brownfield_Land_Register_Maps_2019_1001_to_1052.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1034a
Land between Weldale Street and Chatham Street,yes,,2019-12-16,,1.32,427,427,"Planning permission 170326. Part of allocation CR12b in Local Plan.. Erection of 427 (233x1, 182x2 & 12x3-bed) residential units and 1 flexible ground floor retail shop (Class A1) or restaurant and cafe (Class A3) unit, with new public realm, landscaping, accesses, parking and associated works.",local-authority-eng:RDG,not owned by a public authority,2018-03-15,,permissioned,full planning permission,POINT(-0.979085 51.457022),BL1034b,https://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1052/pdf/Brownfield_Land_Register_Maps_2019_1001_to_1052.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1034b
"Unit 16 North Street, Reading",yes,,2019-12-16,,0.04,10,10,Application 191086 has resolution to grant permission subject to Section 106. Part of allocation CR12b in Local Plan.. Redevelopment of site to provide 295sqm of office space (Class B1(a)) and 6no. 1-bed apartments and 4no. 2-bed apartments (Class C3) including cycle and bin storage.,local-authority-eng:RDG,not owned by a public authority,,,pending decision,,POINT(-0.980208 51.457661),BL1034c,https://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1052/pdf/Brownfield_Land_Register_Maps_2019_1001_to_1052.pdf,2019-12-16,brownfield-land/local-authority-eng/RDG/BL1034c
"Former Reading Family Centre, North Street, Reading",yes,,2019-12-16,,0.23,47,47,"Allocation CR14b in Local Plan. Permissions 181652 and 181653.. Outline - erection of a 2.5, 3.5 and 4.5 storey building comprising 47 apartments (fully affordable or 30 per cent affordable housing) in a mix of one, two and three-bedroom units. Landscaping, cycle and car parking with associated works (all matters reserved except layout and means of access).. https://www.reading.gov.uk/media/10410/Reading-Borough-Council-Local-Plan/pdf/Local_Plan_Adopted_November_2019.pdf",local-authority-eng:RDG,owned by a public authority,2019-03-12,,permissioned,outline planning permission,POINT(-0.980787 51.457487),BL1035,https://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1052/pdf/Brownfield_Land_Register_Maps_2019_1001_to_1052.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1035
"Broad Street Mall, Oxford Road, Reading",,,2018-12-16,,2.75,420,280,"Allocation CR12d in Local Plan. Undetermined planning application 182137 for residential development on top of Mall. Site within area covered by Minster Quarter Development Framework, adopted December 2018.. The site will be used for continued retail and leisure provision, maintaining frontages along Oxford Street and St Mary’s Butts, and improving frontages to Hosier Street and Queens Walk, with uses including residential, with some potential for offices, on upper floors. This may be achieved by comprehensive redevelopment. Alternatively, a development which retains the existing mall with additional development above will onlymay be appropriate where it improves the quality of the existing mall frontages.. https://www.reading.gov.uk/media/10410/Reading-Borough-Council-Local-Plan/pdf/Local_Plan_Adopted_November_2019.pdf",local-authority-eng:RDG,not owned by a public authority,,,not permissioned,,POINT(-0.976674 51.454753),BL1038,https://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1052/pdf/Brownfield_Land_Register_Maps_2019_1001_to_1052.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1038
"Hosier Street, Reading",,,2019-12-16,,3.41,750,500,"Allocation CR12e in Local Plan. Site within area covered by Minster Quarter Development Framework, adopted December 2018.. Development on this site will result in a new residential community centred around an improved area of public open space and a high quality environment, with an improved entrance to the site from St Mary’s Butts. The edges of the open space will be activated with retail, and/or leisure and/or other main town centre uses such as hotel use, and development may also include some limited offices uses. The Hexagon theatre will only be developed if a replacement facility for Reading is provided, and approaches to the theatre will be improved. Development will also include a replacement site for the street market. The car parking below ground level will be retained and incorporated into the development.. https://www.reading.gov.uk/media/10410/Reading-Borough-Council-Local-Plan/pdf/Local_Plan_Adopted_November_2019.pdf",local-authority-eng:RDG,owned by a public authority,,,not permissioned,,POINT(-0.976703 51.453495),BL1039,https://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1052/pdf/Brownfield_Land_Register_Maps_2019_1001_to_1052.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1039
"Central Swimming Pool, Battle Street, Reading",,,2019-12-16,,0.55,120,80,"Allocation CR14a in Local Plan. Planning permission previously granted for 89 dwellings (031246), since expired.. Development for residential use once replacement swimming provision has been addressed.. https://www.reading.gov.uk/media/10410/Reading-Borough-Council-Local-Plan/pdf/Local_Plan_Adopted_November_2019.pdf",local-authority-eng:RDG,owned by a public authority,,,not permissioned,,POINT(-0.984315 51.456132),BL1040,https://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1052/pdf/Brownfield_Land_Register_Maps_2019_1001_to_1052.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1040
"149-153 Oxford Road, Reading",,,2019-12-16,,0.1,5,5,Previous permission for 5 dwellings net gain (090795) now expired.. Demolition of existing extensions at the rear of 149-153 Oxford Road and refurbishment and conversion of existing buildings into 8 x 1 bed flats and 2 x 2 bed flat plus construction of 2 new studio flats and associated car park (5 dwellings net gain),local-authority-eng:RDG,not owned by a public authority,,,not permissioned,,POINT(-0.983006 51.454808),BL1043,https://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1052/pdf/Brownfield_Land_Register_Maps_2019_1001_to_1052.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1043
"125 Chatham Street, Reading",yes,,2018-12-16,,0.11,15,15,Prior approval 170979 for change of use (resubmission of previous 2013 approval). Permission 130842 for extension now expired. Forms part of Local Plan allocation (CR12c).. Change of use of offices to 8 dwellings and extension for additional 7 dwellings.. https://www.reading.gov.uk/media/10410/Reading-Borough-Council-Local-Plan/pdf/Local_Plan_Adopted_November_2019.pdf,local-authority-eng:RDG,not owned by a public authority,2015-01-22,,permissioned,full planning permission,POINT(-0.975708 51.458719),BL1044,https://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1052/pdf/Brownfield_Land_Register_Maps_2019_1001_to_1052.pdf,2017-12-15,brownfield-land/local-authority-eng/RDG/BL1044
