site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
130 Cazenove Road,,,2017-12-31,,0.07,5,5,,local-authority-eng:HCK,,2010-06-03,,not permissioned,other,POINT(-0.063027 51.565707),2008/0551,https://map.hackney.gov.uk/LBHackneymap/?zoom=14&lon=534352&lat=186981,2017-12-31
1A West Bank,,,2017-12-31,,0.06,8,8,,local-authority-eng:HCK,,2008-11-25,,not permissioned,other,POINT(-0.078225 51.574149),2008/1262,https://map.hackney.gov.uk/LBHackneymap/?zoom=14&lon=533274&lat=187892,2017-12-31
325 Lordship Road,,,2017-12-31,,0.07,22,22,,local-authority-eng:HCK,,2012-03-30,,not permissioned,other,POINT(-0.087661 51.569043),2009/2093,https://map.hackney.gov.uk/LBHackneymap/?zoom=14&lon=532635&lat=187307,2017-12-31
Former Frampton Arms and land adjacent to Sherard and Catesby House 47 Well Street,,,2017-12-31,,0.29,20,20,,local-authority-eng:HCK,,2017-03-10,,permissioned,full planning permission,POINT(-0.050924 51.541011),2016/1347,https://map.hackney.gov.uk/LBHackneymap/?zoom=14&lon=535264&lat=184257,2017-12-31
"SALP270 - Rose Lipman Centre, Downham Road",,,2017-12-31,,0.74,226,226,,local-authority-eng:HCK,,,,not permissioned,,POINT(-0.082139 51.538747),SALP270,https://map.hackney.gov.uk/LBHackneymap/?zoom=14&lon=533106&lat=183948,2017-12-31
Bus Depot Hackney Central,,,2017-12-31,,0.8,142,142,,local-authority-eng:HCK,mixed ownership,,,not permissioned,,POINT(-0.05302 51.547637),HCAAP - A4,https://map.hackney.gov.uk/LBHackneymap/?zoom=14&lon=535099&lat=184990,2017-12-31
"Woodberry Down Estate, Phases 2 - 8, 307 Seven Sisters Road",,,2017-12-31,,0.47,2696,2696,,local-authority-eng:HCK,owned by a public authority,2014-08-20,,permissioned,outline planning permission,POINT(-0.090149 51.573022),2013/3223,https://map.hackney.gov.uk/LBHackneymap/?zoom=14&lon=532451&lat=187745,2017-12-31
5-9 Yorkton Street London E2 8NH,,,2017-12-31,,0.31,20,20,,local-authority-eng:HCK,,,,not permissioned,,POINT(-0.069153 51.531439),2013/0502,https://map.hackney.gov.uk/LBHackneymap/?zoom=14&lon=534028&lat=183159,2017-12-31
SAP223 - 27-37 Well Street London,,,2017-12-31,,0.43,44,44,,local-authority-eng:HCK,,,,not permissioned,,POINT(-0.05387 51.540565),SALP223,https://map.hackney.gov.uk/LBHackneymap/?zoom=14&lon=535061&lat=184202,2017-12-31
19-29 de Beauvoir Road,,,2017-12-31,,0.068,33,33,,local-authority-eng:HCK,,,,not permissioned,other,POINT(-0.08181 51.538696),2012/2828,https://map.hackney.gov.uk/LBHackneymap/?zoom=14&lon=533129&lat=183943,2017-12-31
Morpeth Road garages,,,2017-12-31,,0.169,12,12,,local-authority-eng:HCK,,2015-09-02,,permissioned,full planning permission,POINT(-0.046494 51.536009),2015/1612,https://map.hackney.gov.uk/LBHackneymap/?zoom=14&lon=535586&lat=183709,2017-12-31
18 Rossendale Street,,,2017-12-31,,0.066,24,24,,local-authority-eng:HCK,,2016-06-13,,permissioned,full planning permission,POINT(-0.059753 51.563306),2014/0332,https://map.hackney.gov.uk/LBHackneymap/?zoom=14&lon=534586&lat=186720,2017-12-31
47 Lea Bridge Road,,,2017-12-31,,0.172,20,20,,local-authority-eng:HCK,,2015-03-31,,permissioned,full planning permission,POINT(-0.053784 51.559143),2014/2129,https://map.hackney.gov.uk/LBHackneymap/?zoom=14&lon=535012&lat=186268,2017-12-31
