site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Sevenoaks Hospital, Hospital Road, Sevenoaks",,1970/01/01 00:00:00+00,2020-12-23,yes,1.46,73,73,Emerging Local Plan Ref ST2-6 - Redevelopment of site subject to confirmation of health commissioning requirements in relation to the current uses. Replacement facilities to serve the local community to be provided as part of any redevelopment scheme. Careful design and layout to minimise impact on the amenity of neighbouring properties. Retain existing trees and hedges along road frontage.,local-authority-eng:SEV,owned by a public authority,,,not permissioned,,POINT(0.195597 51.287722),BFR134,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR134
"Calcutta Club and Polhill Business Centre, London Road, Badgers Mount",,1970/01/01 00:00:00+00,2020-12-23,,2,66,66,Emerging Local Plan Ref ST2-45 - Careful design and layout to conserve the character of the AONB. Buffer required to protect the ancient woodland and local wildlife site. The review of the existing use is to be considered as part of any planning application.,local-authority-eng:SEV,not owned by a public authority,,,not permissioned,,POINT(0.155935 51.324682),BFR125,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR125
"The Manor House, North Ash Road, New Ash Green",yes,1970/01/01 00:00:00+00,2020-12-23,,1.07,53,53,SE/19/02005 & SE/20/02061/MMA,local-authority-eng:SEV,not owned by a public authority,,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,POINT(0.305315 51.363788),BFR122,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR122
"White Oak Leisure Centre, Hilda May Avenue, Swanley",yes,1970/01/01 00:00:00+00,2020-12-23,,2.05,35,35,SE/19/02951,local-authority-eng:SEV,owned by a public authority,,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,Other,POINT(0.170187 51.401599),BFR118,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR118
"The Forge, Ash Road, New Ash Green",,1970/01/01 00:00:00+00,2020-12-23,,0.29,29,29,Emerging Local Plan Ref ST2-39 - Careful design and layout to minimise impact on the amenity of neighbouring properties. The review of the existing use is to be considered as part of any planning application.,local-authority-eng:SEV,not owned by a public authority,,,not permissioned,,POINT(0.298079 51.36327),BFR123,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR123
"Swanley Centre, Nightingale Way, Swanley",yes,1970/01/01 00:00:00+00,2020-12-23,,2.6,303,303,SE/17/02279 Swanley town centre will be regenerated and the quality of the environment improved so that it more effectively meets the needs of the community.,local-authority-eng:SEV,not owned by a public authority,,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,POINT(0.174066 51.396054),BFR117,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR117
"Chauchers of Sevenoaks, London Road, Dunton Green",,1970/01/01 00:00:00+00,2020-12-23,,0.23,11,11,Emerging Local Plan Refg ST2-15 Careful design and layout to conserve the character of the AONB. A contamination assessment is to be submitted as part of any planning application. The review of the existing use is to be considered as part of any planning application.,local-authority-eng:SEV,not owned by a public authority,,,not permissioned,,POINT(0.160061 51.30059),BFR19,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR19
"Otford Builders Merchants, High Street, Otford",yes,1970/01/01 00:00:00+00,2020-12-23,,0.46,7,7,Emerging Local Plan Ref ST2-41 - Careful design and layout to conserve the character of the AONB. Redevelopment of the modern office and industrial building will provide an opportunity for enhancement and improve the setting of the conservation area. The review of the existing use is to be considered as part of any planning application. Retain existing trees and hedges.,local-authority-eng:SEV,not owned by a public authority,,,not permissioned,,POINT(0.185603 51.313573),BFR08,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR08
"Chelsfield Depot, Shacklands Road, Badgers Mount",,1970/01/01 00:00:00+00,2020-12-23,,3.35,100,100,"Emerging Local Plan Ref ST2-43 - Respect and respond sensitively to the existing features within the site that are positive and that make the site unique. The site is especially unique because of its natural landscape buffer that surrounds the site on all sides. Buffer required to protect the ancient woodland. Proposals could explore integrating a use within the site that benefits from the natural landscape buffer the site affords, such as a community activity centre or forest school. Establish a network of connected streets which prioritise walking and cycling over private car use for short trips within the development. Create safe, attractive and clear cycling and pedestrian routes which minimise distances between the site and local shops, services and Knockholt station. Proposals should especially consider improvements to the roundabout to the southwest of the site that accommodates footpaths and crossings for pedestrians and cyclists. Any opportunity to deliver a new pedestrian connection through to Highland Road or Charles Road to overcome the isolation of this site would be welcome. Use the natural features of the site to inform development and integrate it into its wider setting. The topography, geology, trees and ancient woodland can be used to reinforce local distinctiveness.",local-authority-eng:SEV,not owned by a public authority,,,not permissioned,,POINT(0.150199 51.335335),BFR23,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR23
"Fawkham Business Park, Fawkham Road, Fawkham",yes,1970/01/01 00:00:00+00,2020-12-23,,0.78,31,31,Emerging Local Plan Ref ST2-52 - The review of the existing use is to be considered as part of any planning application. An assessment of the impact of the development on the source protection zone is to be submitted as part of any planning application.,local-authority-eng:SEV,not owned by a public authority,,,not permissioned,,POINT(0.294288 51.396916),BFR20,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR20
"The Woodlands, Hilda May Avenue, Swanley",yes,2019/08/29 00:00:00+00,2020-12-23,,0.44,66,66,Emerging Local Plan Ref ST2-19 - Retain existing trees and hedges. Permissioned for care home,local-authority-eng:SEV,owned by a public authority,,,not permissioned,,POINT(0.170862 51.399896),BFR16,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR16
"Sevenoaks Town Council Offices, Bradbourne Vale Road, Sevenoaks",,1970/01/01 00:00:00+00,2020-12-23,,0.32,32,32,Emerging Local Plan Ref ST2-10 - Careful design and layout to minimise impact on the amenity of neighbouring properties. The review of the existing use is to be considered as part of any planning application. An air quality assessment is to be submitted as part of any planning application. An assessment of the impact of the development on the source protection zone is to be submitted as part of any planning application. Retain existing trees and hedges.,local-authority-eng:SEV,owned by a public authority,,,not permissioned,,POINT(0.188937 51.286642),BFR14,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR14
"Former Birchwood Primary School, Russett Way, Swanley",yes,1970/01/01 00:00:00+00,2020-12-23,,0.66,39,39,Emerging Local Plan Ref ST2-22 - Retain existing trees and hedges,local-authority-eng:SEV,owned by a public authority,,,not permissioned,,POINT(0.166408 51.405334),BFR71,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR71
"Sevenoaks Adult Education Centre, Bradbourne Road, Sevenoaks",,1970/01/01 00:00:00+00,2020-12-23,,0.6,30,30,Emerging Local Plan Ref ST2-11 - Careful design and layout to minimise impact on the amenity of neighbouring properties and the locally listed building. An assessment of the impact of the development on the source protection zone is to be submitted as part of any planning application. Retain existing trees and hedges.,local-authority-eng:SEV,owned by a public authority,,,not permissioned,,POINT(0.190291 51.28299),BFR15,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR15
"Sevenoaks Community Centre, Otford Road, Sevenoaks",yes,1970/01/01 00:00:00+00,2020-12-23,,0.89,75,75,Emerging Local Plan Ref ST2-7 - Replacement facilities to serve the local community to be provided as part of any redevelopment scheme. Mitigate impact of noise from railway line. An assessment of the impact of the development on the source protection zone is to be submitted as part of any planning application. Retain existing trees and hedges.,local-authority-eng:SEV,owned by a public authority,,,not permissioned,,POINT(0.193393 51.290177),BFR12,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR12
Keston and The Beeches,yes,2019/03/31 00:00:00+00,2020-12-23,,0.31,48,48,SE/04/02248 - Completed,local-authority-eng:SEV,not owned by a public authority,,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,POINT(0.185011 51.402345),BFR92,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR92
"Stacklands Retreat House, School Lane",yes,2019/06/05 00:00:00+00,2020-12-23,,2.7,6,6,SE/17/00410 - Completed,local-authority-eng:SEV,not owned by a public authority,,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,POINT(0.25868 51.33407),BFR76,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR76
"West Kent Cold Store, Rye Lane, TN14 5HD",yes,2019/03/31 00:00:00+00,2020-12-23,,7.5,500,500,SE/09/02635 - Completed,local-authority-eng:SEV,not owned by a public authority,,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,POINT(0.172099 51.292544),BFR106,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR106
"Bramblefield Close and Park Drive, Hartley, DA3 7RT",yes,2019/03/31 00:00:00+00,2020-12-23,,5.5,71,71,SE/13/02032 - Under Construction,local-authority-eng:SEV,not owned by a public authority,,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,POINT(0.29921 51.395643),BFR105,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR105
"Tri Officers Mess, 1-4 Armstrong Close, TN14 7BS",yes,1970/01/01 00:00:00+00,2020-12-23,,0.42,9,9,SE/17/02067,local-authority-eng:SEV,not owned by a public authority,,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,POINT(0.150873 51.315777),BFR97,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR97
139 London Road TN13 1BH,yes,2019/10/22 00:00:00+00,2020-12-23,,0.04,8,8,SE/14/02652 - Completed,local-authority-eng:SEV,not owned by a public authority,,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,POINT(0.187137 51.274777),BFR80,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR80
"First Floor, 33 Swanley Centre (above Wilko and adjacent shops) BR8 7TL",yes,2019/03/31 00:00:00+00,2020-12-23,,0.08,10,10,SE/14/02774/PAC - Superseded,local-authority-eng:SEV,not owned by a public authority,,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,Other,POINT(0.17363 51.3964),BFR85,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR85
"Former site of the Farmers, London Road",yes,2019/03/31 00:00:00+00,2020-12-23,,0.23,39,39,SE/13/03596 - Under Construction,local-authority-eng:SEV,mixed ownership,,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,POINT(0.182989 51.27737),BFR91,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR91
98-116 London Road (Salmon's) TN13 1BB,yes,2018/02/01 00:00:00+00,2020-12-23,,0.33,60,60,SE/14/02075 - Under Construction,local-authority-eng:SEV,not owned by a public authority,,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,POINT(0.188514 51.274517),BFR93,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR93
"First Floor & Second Floor, 96 High Street",yes,1970/01/01 00:00:00+00,2020-12-23,,0.1,35,35,SE/14/01202/PAC - Expired. Sevenoaks District Council owned to be developed,local-authority-eng:SEV,owned by a public authority,,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,Other,POINT(0.193373 51.270685),BFR86,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR86
"Fort Halstead, Crow Drive, TN14 7BU",,1970/01/01 00:00:00+00,2020-12-23,yes,62.66,750,750,"SE/15/00628/OUT Emerging Local Plan Ref ST2-57 - Site has outline planning permission for 450 residential dwellings and 27,000m2 business floorspace. The additional housing units must form part of a comprehensive redevelopment of the site to include replacement employment provision. This should be of an equivalent scale and skill level to that when the site was fully operational to ensure the District?s economy remains dynamic. Any additional development proposed must conserve and enhance the AONB. Any additional development proposed will be required to be of high quality design and careful layout, provide a buffer to protect the ancient woodland, and protect priority habitats. Landscaping and planting should be integrated into the development and will be required to provide a buffer and defensible boundary in order to blend the development into the countryside in a natural and sensitive way. Respect and respond sensitively to the existing features within the site that are positive and that make the site unique. Fort Halstead, a designated Scheduled Monument and of historic military significance, should be protected, enhanced and better presented in any development proposal. Improve the provision and connectivity of green infrastructure including improvements to the Public Right of Way network. Multiple access points will be required to serve the development. Any scheme will need to be supported by a transport assessment, setting out any required mitigation measures, safe access for all and focusing on sustainable transport solutions. If one element of the site is available for redevelopment in advance of the other, the development should be designed in such a way so as not to preclude the future integration of development, or the operation of the existing functions.",local-authority-eng:SEV,not owned by a public authority,,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,outline planning permission,POINT(0.14678 51.312699),BFR104,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR104
"Pells Farm, Pells Lane, TN15 6AU",yes,1970/01/01 00:00:00+00,2020-12-23,,0.38,6,6,SE/14/03807,local-authority-eng:SEV,not owned by a public authority,,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,POINT(0.271078 51.334605),BFR96,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR96
"Meeting Point Day Centre, Rural Age Concern, 27-37 High Street, BR8 8EA",yes,1970/01/01 00:00:00+00,2020-12-23,,0.14,14,14,SE/15/00216/OUT - Expired. Sevenoaks District Council owned to be developed,local-authority-eng:SEV,owned by a public authority,,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,outline planning permission,POINT(0.17838 51.395281),BFR88,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR88
"Raleys Centre, Plymouth Drive, TN13 3RP",yes,2017/08/14 00:00:00+00,2020-12-23,,0.35,5,5,SE/15/03187 - Completed,local-authority-eng:SEV,not owned by a public authority,,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,POINT(0.197003 51.273912),BFR95,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR95
Land West of Rosslare Close (former Chruchill School) London Road,yes,2019/03/31 00:00:00+00,2020-12-23,,1.34,38,38,SE/15/03394 - Completed,local-authority-eng:SEV,not owned by a public authority,,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,POINT(0.072808 51.271441),BFR100,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR100
"Westerham House, Fircroft Way, TN8 6EL",yes,2018/04/18 00:00:00+00,2020-12-23,,0.71,36,36,SE/15/00376 - Completed,local-authority-eng:SEV,not owned by a public authority,,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,POINT(0.065939 51.207234),BFR99,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR99
"58-88 Northview, BR8 7BQ",yes,2019/03/31 00:00:00+00,2020-12-23,,0.34,31,31,SE/15/03633 - Completed,local-authority-eng:SEV,not owned by a public authority,,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,POINT(0.17574 51.401737),BFR94,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR94
"Millfield, London Road, TN15 6EU",yes,2019/03/31 00:00:00+00,2020-12-23,,0.23,5,5,SE/16/02364 - Completed,local-authority-eng:SEV,not owned by a public authority,,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,POINT(0.251902 51.352178),BFR90,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR90
"United House, Goldsel Road, BR8 8EU",yes,2017/02/20 00:00:00+00,2020-12-23,,3.7,185,185,SE/16/00253 - Under Construction,local-authority-eng:SEV,not owned by a public authority,,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,POINT(0.177017 51.392539),BFR102,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR102
"Eden Hall, Stick Hill, TN8 5QQ",yes,2020/03/02 00:00:00+00,2020-12-23,,4.3,26,26,SE/15/03802 - Under Construction,local-authority-eng:SEV,not owned by a public authority,,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,POINT(0.089446 51.166216),BFR103,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR103
"Warren Farm, Main Road, TN14 6EE",yes,2019/12/22 00:00:00+00,2020-12-23,,0.59,6,6,SE/16/03278/PAC - Expired,local-authority-eng:SEV,not owned by a public authority,,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,Other,POINT(0.137725 51.278515),BFR98,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR98
Paxform Properties (1st & 2nd Floors) 11-13 High Street BR8 8AE,yes,2020/04/03 00:00:00+00,2020-12-23,,0.05,15,15,SE/19/01496 - Under Construction,local-authority-eng:SEV,not owned by a public authority,,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,POINT(0.177687 51.395465),BFR82,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR82
148-152 St Johns Hill,yes,2019/03/31 00:00:00+00,2020-12-23,,0.04,6,6,SE/17/02796 - Completed,local-authority-eng:SEV,not owned by a public authority,,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,reserved matters approval,POINT(0.194518 51.287913),BFR79,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR79
"Delivery & Post Office / BT Exchange, South Park, Sevenoaks",,1970/01/01 00:00:00+00,2020-12-23,,0.6,102,102,"Emerging Local Plan Ref ST2-1 - The site forms part of the setting of the Sevenoaks High Street Conservation Area and the opportunity should be taken to re-develop the current building to a development of a suitable scale, form, materials and detailing which enhances the setting of the conservation area. Active retail/town centre uses should be incorporated at least on the ground floor on the South Park frontage of this scheme. Residential uses are likely to be in the form of apartments above the ground floor, duplexes or townhouses. If one element of the site is available for redevelopment in advance of the other, the development should be designed in such a way so as not to preclude the future integration of development, or the operation of the existing functions. The retention of the Post Office counter facility in a prominent location in the town centre will be required. Servicing, parking and access arrangements will need careful consideration once the mix of uses is determined. Development should improve pedestrian linkages to the town centre",local-authority-eng:SEV,not owned by a public authority,,,not permissioned,,POINT(0.190946 51.270149),BFR114,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR114
"Bevan Place, Swanley",yes,1970/01/01 00:00:00+00,2020-12-23,,0.48,100,100,Emerging Local Plan Ref ST2-17 - This site provides an opportunity to deliver a ?gateway? development. An air quality assessment is to be submitted as part of any planning application.,local-authority-eng:SEV,owned by a public authority,,,not permissioned,,POINT(0.177524 51.394613),BFR111,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR111
"Station Approach, Edenbridge",,1970/01/01 00:00:00+00,2020-12-23,,1,30,30,Emerging Local Plan Ref ST2-29 - The area of employment land on the northern portion of site should be retained; including the historic train-shed brick building on site. The southern end of the site is allocated for residential use. A landscaped buffer will be required to protect residential amenity and provide benefits to biodiversity adjacent to the railway. Access to employment land should be taken from the existing access on Station Approach. Access to residential development should be taken from Greenfield. Safety enhancements such as signing and lining are likely to be required at the junction of Greenfield and Forge Croft. Safe and convenient links should be made to the footpath network to the south of the site.,local-authority-eng:SEV,owned by a public authority,,,not permissioned,,POINT(0.068443 51.199036),BFR115,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR115
"Bus Garage and Kingdom Hall, London Road, Swanley",,1970/01/01 00:00:00+00,2020-12-23,,0.74,74,74,Emerging Local Plan Ref ST2-18 - An air quality assessment is to be submitted as part of any planning application.,local-authority-eng:SEV,not owned by a public authority,,,not permissioned,,POINT(0.186189 51.392583),BFR112,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR112
"Sevenoaks Gasholder Station, Cramptons Road, Sevenoaks",,1970/01/01 00:00:00+00,2020-12-23,yes,0.98,98,98,Emerging Local Plan Ref ST2-9 - A contamination assessment is to be submitted as part of any planning application. Careful consideration should be given to the relationship with adjacent commercial premises and sympathetic boundary treatment to minimise any conflict between uses.,local-authority-eng:SEV,not owned by a public authority,,,not permissioned,,POINT(0.191154 51.293173),BFR108,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR108
"School House Oak Lane & Hopgarden Lane, Sevenoaks",,1970/01/01 00:00:00+00,2020-12-23,,1.4,56,56,Emerging Local Plan Ref ST2-4 - Careful design and layout to minimise impact on the locally listed building. The conversion of the existing building is to be considered as part of any planning application. Retain existing trees and hedges,local-authority-eng:SEV,not owned by a public authority,,,not permissioned,,POINT(0.186461 51.26488),BFR109,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR109
"Johnsons, at Oak Lane & Hopgarden Lane, Sevenoaks",,1970/01/01 00:00:00+00,2020-12-23,,1.36,54,54,Emerging Local Plan Ref ST2-5 - Careful design and layout to minimise impact on the locally listed building. The conversion of the existing building is to be considered as part of any planning application. Retain existing trees and hedges. Developers will be required to demonstrate that there is adequate waste water capacity both on and off the site to serve the development and that it would not lead to problems for existing or new users. In some circumstances it may be necessary for developers to fund studies to ascertain whether the proposed development will lead to overloading of existing waste water infrastructure.,local-authority-eng:SEV,not owned by a public authority,,,not permissioned,,POINT(0.184193 51.263371),BFR110,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR110
"Cramptons Road Water Works, Sevenoaks",,1970/01/01 00:00:00+00,2020-12-23,,0.98,98,98,Emerging Local Plan Ref ST2-8 - A contamination assessment is to be submitted as part of any planning application. Careful consideration should be given to the relationship with adjacent commercial premises and sympathetic boundary treatment to minimise any conflict between uses.,local-authority-eng:SEV,not owned by a public authority,,,not permissioned,,POINT(0.193809 51.291859),BFR107,https://maps.sevenoaks.gov.uk/brownfield_register/,,brownfield-land/local-authority-eng/SEV/BFR107
