site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
"Land off Park Lane, Donington",yes,,2018-12-01,,0.12,7,7,Erection of 3 x 2 bed and 4 x 3 bed dwellings. http://planning.sholland.gov.uk/OcellaWeb/planningDetails?reference=H04-0180-17&from=planningSearch,local-authority-eng:SHO,not owned by a public authority,2017-05-02,http://planning.sholland.gov.uk/OcellaWeb/planningDetails?reference=H04-0180-17&from=planningSearch,permissioned,full planning permission,POINT(-0.207568 52.905029),BLR/DON/002,,2017-11-22
"The Bell Inn, 21 High Street, Holbeach",yes,,2018-12-01,,0.02,5,5,"Conversion of first and second floors into self-contained apartments, including alterations and rear extension plus re-building of ground floor toilet block (5 dwellings). http://planning.sholland.gov.uk/OcellaWeb/showDocuments?reference=H09-0875-16&module=pl",local-authority-eng:SHO,not owned by a public authority,2016-11-28,http://planning.sholland.gov.uk/OcellaWeb/showDocuments?reference=H09-0875-16&module=pl,permissioned,full planning permission,POINT(0.015182 52.803971),BLR/HOB/005,,2017-11-22
"The Bull Hotel, Market Place, Long Sutton",yes,,2018-12-01,,0.64,39,39,"Lapsed permission included retention, refurbishment and enhancement of the Bull Hotel. Listed building and in conservation area so care needed in terms of design and layout. http://planning.sholland.gov.uk/OcellaWeb/planningDetails?reference=H11-0123-13&from=planningSearch",local-authority-eng:SHO,not owned by a public authority,2015-01-12,http://planning.sholland.gov.uk/OcellaWeb/planningDetails?reference=H11-0123-13&from=planningSearch,Not permissioned,,POINT(-0.012718 52.787512),BLR/LOS/001,,2017-11-22
"Land to the west of Bear Lane, Pinchbeck",yes,,2018-12-01,,0.26,5,5,The South East Lincolnshire Strategic Housing Land Availability Assessment (SHLAA) (April 2017) identifies that redevelopment of the existing commercial site for residential development would be acceptable in highway terms but it would be useful to optimise the position of the access. The site is near to the Pinchbeck Conservation Area and listed buildings. SHLAA ref no: Pin003. http://www.southeastlincslocalplan.org/wp-content/uploads/2017/03/Pinchbeck-map-and-report.pdf,local-authority-eng:SHO,not owned by a public authority,,,Not permissioned,,POINT(-0.16056 52.816967),BLR/PIN/001,,2017-11-22
"Former Dairy Depot, Pennyfield, Pinchbeck",yes,,2018-12-01,,0.44,9,9,Erection of 9 dwellings. https://planning.sholland.gov.uk/OcellaWeb/planningDetails?reference=H14-0241-18&from=planningSearch,local-authority-eng:SHO,not owned by a public authority,2018-07-13,https://planning.sholland.gov.uk/OcellaWeb/planningDetails?reference=H14-0241-18&from=planningSearch,permissioned,full planning permission,POINT(-0.165294 52.809218),BLR/PIN/002,,2017-11-22
"Birchgrove Garden Centre, Surfleet Road, Pinchbeck",yes,,2018-12-01,,2.44,49,49,The South East Lincolnshire Strategic Housing Land Availability Assessment (SHLAA) (April 2017) indicates that there is a need to improve the water and foul sewerage network - SHLAA ref no: Pin065. The site is a proposed housing allocation in the South East Lincolnshire Local Plan (2011-2036): Publication Version (March 2017).. http://www.southeastlincslocalplan.org/wp-content/uploads/2017/03/Pinchbeck-map-and-report.pdf,local-authority-eng:SHO,not owned by a public authority,,,Not permissioned,,POINT(-0.151511 52.824244),BLR/PIN/003,,2017-11-22
"Land to the north of Market Way, Pinchbeck",yes,,2018-12-01,,1.32,26,26,"The South East Lincolnshire Strategic Housing Land Availability Assessment (SHLAA) (April 2017) identifies that although the principle of re-developing this existing nursery site for residential use is acceptable in highway terms, there would need to be provision made for pedestrian access. There is filled land to the boundaries. The SHLAA has identified a need to improve the water and foul sewerage network. SHLAA ref no: Pin002. The site is a proposed housing allocation in the South East Lincolnshire Local Plan (2011-2036): Publication Version (March 2017).. http://www.southeastlincslocalplan.org/wp-content/uploads/2017/03/Pinchbeck-map-and-report.pdf",local-authority-eng:SHO,not owned by a public authority,,,Not permissioned,,POINT(-0.161223 52.807941),BLR/PIN/004,,2017-11-22
"Land to the south of Bridge Road, Sutton Bridge",yes,,2018-12-01,,0.24,5,5,A private driveway serving a limited number of (low density) plots would be the preferred option in highway terms. Outline permission for the development of 6 dwellings expired (H18-0879-05). South East Lincolnshire Strategic Housing Land Availability Assessment (April 2017) ref no: Sub017.. http://planning.sholland.gov.uk/OcellaWeb/planningDetails?reference=H18-0879-05&from=planningSearch,local-authority-eng:SHO,not owned by a public authority,,http://planning.sholland.gov.uk/OcellaWeb/planningDetails?reference=H18-0879-05&from=planningSearch,Not permissioned,,POINT(0.184229 52.769744),BLR/SUB/001,,2017-11-22
"Paul Cott Transport, Barrier Bank, Cowbit",yes,,2018-12-01,,0.24,5,5,Residential Development (5 plots). http://planning.sholland.gov.uk/OcellaWeb/planningDetails?reference=H01-0120-17&from=planningSearch,local-authority-eng:SHO,not owned by a public authority,2017-06-30,http://planning.sholland.gov.uk/OcellaWeb/planningDetails?reference=H01-0120-17&from=planningSearch,permissioned,outline planning permission,POINT(-0.140989 52.746642),BLR/COW/001,,2017-11-22
"Land to the west of Mill Drove, Cowbit",yes,,2018-12-01,,0.65,13,13,The South East Lincolnshire Strategic Housing Land Availability Assessment (SHLAA) (April 2017) identifies that Mill Drove has poor visibility at its junction with Stonegate which is a problem that will need to be overcome to the satisfaction of the Highway Authority. SHLAA ref no: Cow008. Pending application is an outline application for up to 45 dwellings and includes adjacent land (greenfield) not included on register. Application seeks to address identified highway issues.. http://www.southeastlincslocalplan.org/wp-content/uploads/2017/03/Spalding-map-and-report.pdf,local-authority-eng:SHO,not owned by a public authority,,https://planning.sholland.gov.uk/OcellaWeb/planningDetails?reference=H01-0871-18&from=planningSearch,pending decision,,POINT(-0.126588 52.746298),BLR/COW/002,,2017-11-22
"Former Gardman Premises, High Street, Moulton",yes,,2018-12-01,,2.58,52,52,"The South East Lincolnshire Strategic Housing Land Availability Assessment (SHLAA) (April 2017) indicates that there is a Grade 1 listed windmill to the north of the site and it is adjacent to the Moulton Conservation Area. Any development proposal would need to be informed by a Heritage Impact Assessment. In addition, the land is filled in places and is a former factory and so there may be some contamination. SHLAA ref no: Mou035. http://www.southeastlincslocalplan.org/wp-content/uploads/2017/03/Moulton-map-and-report.pdf",local-authority-eng:SHO,not owned by a public authority,,,Not permissioned,,POINT(-0.061511 52.79713),BLR/MOU/001,,2017-11-22
"Land south of Main Road, Quadring",yes,,2018-12-01,,0.64,9,9,"Planning permission for development of 9 dwellings granted on 04/08/2017, but the South East Lincolnshire Strategic Housing Land Availability Assessment SHLAA) (April 2017) indicates site capable of accommodating 13 dwellings. SHLAA ref no: Qua002.. Demolition of existing structures and erection of 9 houses along the access, landscaping and associated works. http://planning.sholland.gov.uk/OcellaWeb/planningDetails?reference=H15-0672-16&from=planningSearch",local-authority-eng:SHO,not owned by a public authority,2017-08-04,http://planning.sholland.gov.uk/OcellaWeb/planningDetails?reference=H15-0672-16&from=planningSearch,permissioned,full planning permission,POINT(-0.185332 52.883105),BLR/QUA/001,,2017-11-22
"3-11 Park Lane, Surfleet",yes,,2018-12-01,,0.19,6,6,Residential development (6 dwellings). http://planning.sholland.gov.uk/OcellaWeb/planningDetails?reference=H17-0537-16&from=planningSearch,local-authority-eng:SHO,not owned by a public authority,2016-10-27,http://planning.sholland.gov.uk/OcellaWeb/planningDetails?reference=H17-0537-16&from=planningSearch,permissioned,outline planning permission,POINT(-0.1433 52.835803),BLR/SUR/001,,2017-11-22
"Land to the south of Chapel Gate, Sutton St James",yes,,2018-12-01,,0.53,10,10,Redevelopment of the site would provide an opportunity to enhance the setting of the Grade II listed Church of St James and Grade II* listed Tower to the Church of St James. A significant landscaping component at the Chapel Gate frontage would aid this. The South East Lincolnshire Strategic Housing Land Availability Assessment (SHLAA) (April 2017) identifies that there is a need to improve the water and foul sewerage network. SHLAA ref no: Suj007. The site is a proposed housing allocation in the South East Lincolnshire Local Plan (2011-2036): Publication Version (March 2017).. http://www.southeastlincslocalplan.org/wp-content/uploads/2017/03/Moulton-map-and-report.pdf,local-authority-eng:SHO,not owned by a public authority,,,Not permissioned,,POINT(0.067426 52.744046),BLR/SUJ/001,,2017-11-22
"The Sycamores Farm, Church Gate, Whaplode",yes,,2018-12-01,,0.67,10,10,Residential development for 10 units on redundant farmyard. http://planning.sholland.gov.uk/OcellaWeb/planningDetails?reference=H23-1082-14&from=planningSearch,local-authority-eng:SHO,not owned by a public authority,2015-03-16,http://planning.sholland.gov.uk/OcellaWeb/planningDetails?reference=H23-1082-14&from=planningSearch,permissioned,outline planning permission,POINT(-0.036579 52.79708),BLR/WHA/002,,2017-11-22
