site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
"St Peters House, 23 Cattle Market Street, Norwich NR1 3DY",yes,,2019-12-18,,0.16,61,61,"Prior approval notice. For planning history search for '15/01256/PDD, 18/00830/PDD & 17/01482/F' at the link provided",local-authority-eng:NOW,not owned by a public authority,,https://planning.norwich.gov.uk/online-applications/,permissioned,full planning permission,POINT(1.298358 52.626848),N/MAN/014,,2017-12-31
"24 Cattle Market Street, Norwich NR1 3DY",yes,,2019-12-12,,0.07,9,9,"For planning history search for '13/01686/F', 17/00205/F' and/or 18/01749/F at the link provided",local-authority-eng:NOW,not owned by a public authority,2019-01-31,https://planning.norwich.gov.uk/online-applications/,permissioned,full planning permission,POINT(1.298253 52.62722),N/MAN/015,,2017-12-31
"36-42 Duke Street, Norwich NR3 3AR",yes,,2019-12-18,,0.18,37,37,For planning history search for '16/00699/F' at the link provided,local-authority-eng:NOW,not owned by a public authority,2016-08-23,https://planning.norwich.gov.uk/online-applications/,permissioned,full planning permission,POINT(1.292002 52.63333),N/MAN/016,,2017-12-31
"Former Eastern Electricity Board Site, Duke's Wharf, Duke Street, Norwich",yes,,2017-12-31,,0.84,154,154,Revised plans being submitted. GNLP allocation for 100 14/01103/F expired on 17.17.2014. For planning history search for '14/01103/F' and/or '15/00916/F' at the first link provided. For Greater Norwich Local Plan (GNLP) Call for Sites information enter 'GNLP0401 Call for Sites' into browser Proposed allocated site in GNLP for 100 units. 18/01117/F approved Jan 2019 for continued use as car park until August 2019.,local-authority-eng:NOW,not owned by a public authority,,https://planning.norwich.gov.uk/online-applications/https://www.norwich.gov.uk/info/20199/local_plan/1544/city_centre_site_specific_allocations/22,permissioned,full planning permission,POINT(1.292096 52.631241),N/MAN/017,,2017-12-31
"St. Mary's Works, Duke Street, Norwich NR3 3AF",,,2019-12-18,,1.1,151,151,16/01950/O: Outline permission approved. For planning history search for '16/01950/O' at the link provided,local-authority-eng:NOW,not owned by a public authority,2018-05-03,https://planning.norwich.gov.uk/online-applications/,permissioned,outline planning permission,POINT(1.29108 52.634633),N/MAN/018,,2017-12-31
"Friars Quay/Colegate, Norwich",,,2017-12-31,,0.13,20,20,14/01282/F - withdrawn. Linked to 16/01285/PDD - Merchants Court. No development has gone ahead. For planning history search for '14/01282/F' at the link provided,local-authority-eng:NOW,not owned by a public authority,,https://planning.norwich.gov.uk/online-applications/,not permissioned,,POINT(1.294988 52.632743),N/MAN/019,,2017-12-31
"Land at Garden Street, Norwich",,,2019-12-18,,1.08,100,100,Proposed allocated site within GNLP for 100 units.,local-authority-eng:NOW,owned by a public authority,,https://www.norwich.gov.uk/info/20199/local_plan/1544/city_centre_site_specific_allocations/10,not permissioned,,POINT(1.299269 52.624619),N/MAN/020,,2017-12-31
"Land At Goldsmith Street Greyhound Opening And Haslips Close, Norwich",yes,,2019-12-18,,2.5,105,105,For planning history search for 15/00272/F at the first link provided 49 units already complete,local-authority-eng:NOW,owned by a public authority,2015-10-01,https://planning.norwich.gov.uk/online-applications/https://www.norwich.gov.uk/info/20199/local_plan/1582/site_specific_allocations_in_the_remainder_of_the_city/27,permissioned,full planning permission,POINT(1.281085 52.634415),N/MAN/021,,2017-12-31
"34 Magpie Road, Norwich NR3 1JQ",yes,,2019-12-18,,0.04,6,6,For planning history search for '16/00485/F' at the link provided Permission expired 3.10.2019,local-authority-eng:NOW,not owned by a public authority,2016-09-20,https://planning.norwich.gov.uk/online-applications/,permissioned,full planning permission,POINT(1.29305 52.638625),N/MAN/023,,2017-12-31
"Mary Chapman Court, Norwich NR3 3DX",yes,,2019-12-18,,0.2,40,40,100 beds Equivalent to 40 dwellings,local-authority-eng:NOW,not owned by a public authority,2019-01-18,https://planning.norwich.gov.uk/online-applications/,permissioned,full planning permission,POINT(1.29242 52.632005),N/MAN/024,,2017-12-31
"St George's Works, Muspole Street incl Seymour Hse, 30-34 Muspole St, Norwich NR3 1DJ & The Guildyard, 51 Colegate, Norwich NR3 1DD",,,2019-12-18,,0.57,150,150,"For planning history search for '12/00143/ET', '15/01512/PDD' and/or '15/01713/PDD' at the link provided Proposed allocated site in GNLP for 110 units (GNLP2114)",local-authority-eng:NOW,not owned by a public authority,,https://planning.norwich.gov.uk/online-applications/,Not permissioned,,,N/MAN/025,,2017-12-31
"140-154 Oak Street, Norwich NR3 3BP",,,2019-12-18,,0.15,10,10,Proposed allocated site in GNLP for 27 units (in conjuction with 70-72 Sussex Street),local-authority-eng:NOW,owned by a public authority,,,Not permissioned,,POINT(1.289006 52.636741),N/MAN/026,,2017-12-31
"161 Oak Street, Norwich NR3 3AY",yes,,2019-12-18,,0.43,40,40,For planning history search for '15/00245/O and 18/00004/F' at the link provided,local-authority-eng:NOW,not owned by a public authority,,https://planning.norwich.gov.uk/online-applications/,permissioned,full planning permission,POINT(1.287961 52.63739),N/MAN/027,,2017-12-31
"Pottergate Car Park site, Norwich",,,2019-12-18,,0.07,20,20,,local-authority-eng:NOW,owned by a public authority,,https://www.norwich.gov.uk/info/20199/local_plan/1544/city_centre_site_specific_allocations/24,not permissioned,,POINT(1.290489 52.629918),N/MAN/028,,2017-12-31
"Land at Queens Road and Surrey Street, Norwich",yes,,2019-12-18,,0.5,101,101,For planning history search for '18/00437/F' at the first link provided. Note: application incorporates different area from allocation Proposed allocated site within GNLP for 40 dwellings (GNLP0451) 252 students beds equivilent to 101 dwellings,local-authority-eng:NOW,not owned by a public authority,2018-06-21,https://planning.norwich.gov.uk/online-applications/https://www.norwich.gov.uk/info/20199/local_plan/1544/city_centre_site_specific_allocations/30,permissioned,full planning permission,POINT(1.295712 52.622515),N/MAN/029,,2017-12-31
"Merchants Court, St Georges Street, Norwich NR3 1AB",,,2019-12-18,,0.19,37,37,For planning history search for 'Merchants Court' at the link provided. 17/01811/PDD is pending decision,local-authority-eng:NOW,not owned by a public authority,,https://planning.norwich.gov.uk/online-applications/,permissioned,full planning permission,POINT(1.294229 52.632476),N/MAN/031,,2017-12-31
"St Crispins Road/Pitt Street, Norwich NR3 1DF",,,2017-12-31,,0.75,25,25,,local-authority-eng:NOW,owned by a public authority,,,not permissioned,,POINT(1.291729 52.635793),N/MAN/032,,2017-12-31
"Land North West Side Of 25-27 Surrey Street, Norwich NR1 3NX",yes,,2019-12-18,,0.06,8,8,For planning history search for '16/00431/F' at the link provided Proposed allocated site in GNLP,local-authority-eng:NOW,owned by a public authority,2016-05-18,https://planning.norwich.gov.uk/online-applications/,permissioned,full planning permission,POINT(1.293821 52.624304),N/MAN/033,,2017-12-31
"Furniture Store/Land and buildings incl 70-72 Sussex Street, Norwich NR3 3DE",yes,,2019-12-18,,0.21,17,17,For planning history search for '09/00296/F' at the first link provided Proposed allocated site within the GNLP (to be developed in conjunction with 140-154 Oak Street).,local-authority-eng:NOW,not owned by a public authority,2009-06-11,https://planning.norwich.gov.uk/online-applications/https://www.norwich.gov.uk/info/20199/local_plan/1544/city_centre_site_specific_allocations/20,permissioned,full planning permission,POINT(1.289253 52.637076),N/MAN/035,,2017-12-31
"Westwick Street car park, Norwich",,,2019-12-18,,0.3,30,30,Proposed allocated site within GNLP for 30 units.,local-authority-eng:NOW,owned by a public authority,,https://www.norwich.gov.uk/info/20199/local_plan/1544/city_centre_site_specific_allocations/31,not permissioned,,POINT(1.287518 52.63385),N/MAN/036,,2017-12-31
"St Stephens Street, Norwich",yes,,2019-12-18,,1.5,250,250,For planning history search for '17/00357/F' at the first link provided,local-authority-eng:NOW,not owned by a public authority,2017-07-03,https://planning.norwich.gov.uk/online-applications/https://www.norwich.gov.uk/info/20199/local_plan/1544/city_centre_site_specific_allocations/28,permissioned,full planning permission,POINT(1.292374 52.624713),N/MAN/038,,2017-12-31
"Oak Street and Sussex Street commercial sites, 160-162 Oak Street, Norwich",,,2019-12-18,,0.23,15,15,,local-authority-eng:NOW,owned by a public authority,,https://www.norwich.gov.uk/info/20199/local_plan/1544/city_centre_site_specific_allocations/21,not permissioned,,POINT(1.288841 52.637501),N/MAN/040,,2017-12-31
84 - 110 Ber Street Norwich NR1 3ES,,,2019-12-13,,0.62,25,25,"2008 planning application has expired. The site was originally allocated (CC2)in the adopted City of Norwich Local Plan (2004), under policy HOU12 A34, for 25 dwellings. Proposed allocated site in draft GNLP (GNLP2159) for 150 dwellings",local-authority-eng:NOW,not owned by a public authority,2011-03-23,https://planning.norwich.gov.uk/online-applications/,permissioned,full planning permission,POINT(1.299219 52.622975),N/MAN/042,,2018-11-26
"Land Adjoining Lime Kiln Mews, Drayton Road, Norwich NR3 2DF",yes,,2019-12-18,,0.56,29,29,For planning history search for '15/00024/F' at the link provided 19/00837/F - application pending for Development of site to provide 29 residential units with associated landscaping and highways works.,local-authority-eng:NOW,not owned by a public authority,,https://planning.norwich.gov.uk/online-applications/,permissioned,full planning permission,POINT(1.28559 52.64225),N/MIC/002,,2017-12-31
"Land at Havers Road, Mile Cross, Norwich",,,2019-12-18,,2.25,100,100,,local-authority-eng:NOW,not owned by a public authority,,https://www.norwich.gov.uk/info/20199/local_plan/1582/site_specific_allocations_in_the_remainder_of_the_city/35,not permissioned,,POINT(1.28012 52.642851),N/MIC/004,,2017-12-31
"Mile Cross Depot, Mile Cross Road, Norwich NR3 2DY",,,2019-12-18,,4.4,75,75,Proposed allocated site in GNLP for 170 units.,local-authority-eng:NOW,owned by a public authority,,https://www.norwich.gov.uk/info/20199/local_plan/1582/site_specific_allocations_in_the_remainder_of_the_city/36,not permissioned,,POINT(1.272836 52.643305),N/MIC/005,,2017-12-31
"81-93 Drayton Road, Norwich",,,2019-12-18,,0.58,30,30,,local-authority-eng:NOW,not owned by a public authority,,https://www.norwich.gov.uk/info/20199/local_plan/1582/site_specific_allocations_in_the_remainder_of_the_city/25,not permissioned,,POINT(1.28283 52.643693),N/MIC/007,,2017-12-31
Former Kings Arms P. H. 100 Mile Cross Road Norwich Norfolk NR3 2LD,,,2018-12-20,,0.1,11,11,Demolished in 2016. No subsequent application for development,local-authority-eng:NOW,not owned by a public authority,2015-12-10,https://planning.norwich.gov.uk/online-applications/,permissioned,demolition,POINT(1.278674 52.648215),N/MIC/008,,2018-11-26
"Flordon House, 195 Unthank Road, Norwich NR2 2PQ",yes,,2019-12-18,,0.05,5,5,For planning history search for '16/00227/F and 17/01791/F' at the link provided,local-authority-eng:NOW,not owned by a public authority,,https://planning.norwich.gov.uk/online-applications/,permissioned,full planning permission,POINT(1.273403 52.622208),N/NEL/001,,2017-12-31
"Norwich Community Hospital Site, Bowthorpe Road, Norwich NR2 3TU",yes,,2017-12-31,,2.06,73,73,"Proposed allocated site in GNLP for 80 units. 18/00372/O - Outline application including matters of access for redevelopment of the site to provide a new hospital; residential care home; extra care units; key worker units; change of use of Woodlands House to provide residential units; mixed provision of ancillary office space, independent B1 space, A1 retail space; and associated car parking and landscaping (additional / revised information). pending consideration",local-authority-eng:NOW,owned by a public authority,,https://www.norwich.gov.uk/info/20199/local_plan/1582/site_specific_allocations_in_the_remainder_of_the_city/37,not permissioned,,POINT(1.261728 52.634312),N/NEL/002,,2017-12-31
"Site of Earl of Leicester PH, 238 Dereham Road, Norwich NR2 3TL",,,2019-12-18,,0.14,12,12,For planning history search for '238 Dereham Road' at the first link provided. Permissions expired Proposed allocated site in GNLP for 10 units.,local-authority-eng:NOW,not owned by a public authority,,https://planning.norwich.gov.uk/online-applications/https://www.norwich.gov.uk/info/20199/local_plan/1582/site_specific_allocations_in_the_remainder_of_the_city/33,not permissioned,,POINT(1.268878 52.635041),N/NEL/003,,2017-12-31
"Site of Van Dal Shoes, Dibden Road, Norwich NR3 4RR",,,2019-12-18,,0.54,25,25,Proposed allocated site in GNLP for 25 units.,local-authority-eng:NOW,not owned by a public authority,,https://www.norwich.gov.uk/info/20199/local_plan/1582/site_specific_allocations_in_the_remainder_of_the_city/17,not permissioned,,POINT(1.304758 52.64097),N/SEW/001,,2017-12-31
"Site of 118 Magdalen Road, Norwich NR3 4AN",yes,,2019-12-18,,0.12,11,11,For planning history search for '10/02009/F' at the link provided,local-authority-eng:NOW,not owned by a public authority,2011-02-10,https://planning.norwich.gov.uk/online-applications/,permissioned,full planning permission,POINT(1.296629 52.642959),N/SEW/002,,2017-12-31
"Barrack Street Development Site, Norwich",yes,,2019-12-18,,2.83,,,For planning history search for '15/01927/O and 18/01286/F' at the first link provided Proposed allocated site in GNLP for 300 dwellings (GNLP409R),local-authority-eng:NOW,not owned by a public authority,,https://planning.norwich.gov.uk/online-applications/https://www.norwich.gov.uk/info/20199/local_plan/1544/city_centre_site_specific_allocations/17,permissioned,outline planning permission,POINT(1.304033 52.635666),N/THH/002,,2017-12-31
"Land east of Bishop Bridge Road (incl 29-31 Bishop Bridge Road), Norwich",,,2019-12-18,,1.09,50,50,For planning history search for '31 Bishop Bridge Road' at the first link provided Proposed allocated site in GNLP for 80 dwellings,local-authority-eng:NOW,not owned by a public authority,2010-12-13,https://planning.norwich.gov.uk/online-applications/https://www.norwich.gov.uk/info/20199/local_plan/1582/site_specific_allocations_in_the_remainder_of_the_city/14,permissioned,outline planning permission,POINT(1.310512 52.633173),N/THH/003,,2017-12-31
"Utilities Site, Cremorne Lane, Norwich",,,2019-12-18,,6.92,100,100,"Application withdrawn. Developer in insolvency. Need for hazardous substance consent. Proposed allocated site in GNLP (Deal Ground, Utilities Site and Carrow Works (GNLP0360 & GNLP3053) for 2000 dwellings.",local-authority-eng:NOW,not owned by a public authority,,https://www.norwich.gov.uk/info/20199/local_plan/1582/site_specific_allocations_in_the_remainder_of_the_city/10,not permissioned,,POINT(1.319549 52.621543),N/THH/006,,2017-12-31
"Gas Holder site, Gas Hill, Norwich",,,2017-12-31,,0.3,15,15,,local-authority-eng:NOW,owned by a public authority,,https://www.norwich.gov.uk/info/20199/local_plan/1582/site_specific_allocations_in_the_remainder_of_the_city/13,not permissioned,,POINT(1.310335 52.631622),N/THH/007,,2017-12-31
"Land adjoining Norwich City Football Club (incl Groundsmans Hut and Players Car Park) & Land North Of Carrow Quay, Kerrison Road, Norwich",yes,,2019-12-18,,3.24,300,300,Permission for 250 flats covers part of site: land north of Carrow Quay. For planning history search for '11/02104/O' at the first link provided. Remainder of site incl groundsman's hut and players car park not permissioned. Proposed allocated site in GNLP for 270 units.,local-authority-eng:NOW,not owned by a public authority,,https://planning.norwich.gov.uk/online-applications/https://www.norwich.gov.uk/info/20199/local_plan/1544/city_centre_site_specific_allocations/16,permissioned,full planning permission,POINT(1.311122 52.620709),N/THH/008,,2017-12-31
"Site of ATB Laurence Scott, Kerrison Road/Hardy Road, Norwich NR1 1JN",,,2019-12-18,,4.64,400,400,Suitable alternative accommodation for the existing use has yet to be secured.,local-authority-eng:NOW,not owned by a public authority,,https://www.norwich.gov.uk/info/20199/local_plan/1582/site_specific_allocations_in_the_remainder_of_the_city/11,not permissioned,,POINT(1.314188 52.62119),N/THH/009,,2017-12-31
"Land at Hobrough Lane/125-129 & 131-133 King Street, Norwich NR1 1QE",,,2019-12-18,,0.35,20,20,For planning history search for '12/02099/F' (for nos.125-129) and/or '07/00412/F' (for nos. 131&133) at the first link provided Proposed allocated site in GNLP for 20 units,local-authority-eng:NOW,not owned by a public authority,,https://planning.norwich.gov.uk/online-applications/https://www.norwich.gov.uk/info/20199/local_plan/1544/city_centre_site_specific_allocations/7,permissioned,full planning permission,POINT(1.30226 52.625085),N/THH/011,,2017-12-31
"King Street Stores, and adj land/buildings, King Street, Norwich",,,2019-12-18,,0.21,20,20,Proposed allocated site in GNLP for 20 units.,local-authority-eng:NOW,not owned by a public authority,,https://www.norwich.gov.uk/info/20199/local_plan/1544/city_centre_site_specific_allocations/8,not permissioned,,POINT(1.303539 52.623034),N/THH/012,,2017-12-31
"St Annes Wharf and adjoining land, King Street, Norwich",yes,,2019-12-18,,2.07,437,437,For planning history search for '04/00605/F' at the first link provided,local-authority-eng:NOW,not owned by a public authority,2017-03-09,https://planning.norwich.gov.uk/online-applications/https://www.norwich.gov.uk/info/20199/local_plan/1544/city_centre_site_specific_allocations/6,permissioned,full planning permission,POINT(1.301802 52.626069),N/THH/013,,2017-12-31
"191 King Street, Norwich NR1 2DF",yes,,2019-12-18,,0.26,41,41,"For planning history search for '15/01810/F' at the link provided 19/01389/F for Partial demolition of buildings, construction of 41 dwellings and associated works pending consideration",local-authority-eng:NOW,not owned by a public authority,2016-04-21,https://planning.norwich.gov.uk/online-applications/,permissioned,full planning permission,POINT(1.303802 52.622604),N/THH/014,,2017-12-31
"Norwich Mail Centre, 13-17 Thorpe Road, Norwich NR1 1AA",,,2019-12-18,,1.52,150,150,,local-authority-eng:NOW,owned by a public authority,,https://www.norwich.gov.uk/info/20199/local_plan/1544/city_centre_site_specific_allocations/15,not permissioned,,POINT(1.310058 52.626378),N/THH/018,,2017-12-31
"66 Rosary Road, Norwich",yes,,2019-12-18,,0.03,6,6,For planning history search for '07/00117/F' at the link provided,local-authority-eng:NOW,not owned by a public authority,2007-03-15,https://planning.norwich.gov.uk/online-applications/,permissioned,full planning permission,POINT(1.308713 52.628925),N/THH/019,,2017-12-31
"Land at Rose Lane & Mountergate, Norwich",,,2019-12-18,,3.56,242,242,Proposed allocated site in GNLP for 250 units (200 on CC4b and 50 on CC4a),local-authority-eng:NOW,mixed ownership,,https://www.norwich.gov.uk/info/20199/local_plan/1544/city_centre_site_specific_allocations/4,not permissioned,,POINT(1.302687 52.627609),N/THH/021,,2017-12-31
"Land at Ketts Hill and Bishop Bridge Road, Norwich",,,2019-12-18,,0.57,30,30,,local-authority-eng:NOW,not owned by a public authority,,https://www.norwich.gov.uk/info/20199/local_plan/1582/site_specific_allocations_in_the_remainder_of_the_city/15,not permissioned,,POINT(1.310702 52.633932),N/THH/027,,2017-12-31
"Land at Lower Clarence Road, Norwich",,,2019-12-18,,1,45,45,Currently used as car park,local-authority-eng:NOW,not owned by a public authority,,https://www.norwich.gov.uk/info/20199/local_plan/1544/city_centre_site_specific_allocations/13,not permissioned,,POINT(1.311175 52.625123),N/THH/029,,2017-12-31
